"","Subject","Word","RT","RootFrequency","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","RT4WordsBack","RT3WordsBack","RT2WordsBack","RT1WordBack","RT1WordLater","RT2WordsLater","RTtoPrime"
"123","PP028","pitloosheid",6.59441345974978,4.77912349311153,"heidheid",1.86,0,0,11,2.70805,4,6.42486902390539,5.75257263882563,5.88887795833288,6.01126717440416,6.3135480462771,6.26530121273771,6.23048144757848
"124","PP028","tilbaarheid",6.23244801655052,7.25417784645652,"baseheid",3.18,0,0,11,2.48491,1,5.71702770140622,5.8171111599632,5.7268477475872,6.24222326545517,5.90536184805457,5.71373280550937,6.21660610108486
"125","PP028","blusbaarheid",6.3297209055227,4.99721227376411,"heidheid",2.91,0,0,12,2.30259,0,5.79605775076537,6.31896811374643,6.49677499018586,5.66988092298052,5.87211778947542,5.96100533962327,6.53378883793334
"126","PP028","saprijkheid",5.91889385427315,6.10255859461357,"baseheid",1.95,0,0,11,3.55535,2,5.91889385427315,5.8664680569333,5.76519110278484,6.21260609575152,5.64544689764324,5.57594910314632,5.81413053182507
"127","PP028","ondiepheid",6.06378520868761,9.3805049984995,"heidheid",2.77,0,5.66296048013595,10,3.80666,1,5.90536184805457,6.02586597382531,5.82894561761021,6.01859321449623,5.89989735358249,6.22257626807137,5.94803498918065
"128","PP028","kortafheid",5.89164421182577,9.59940505871657,"baseheid",2.36,0,5.86929691313377,10,4.07754,1,5.77455154554441,5.87211778947542,5.90263333340137,7.14834574390007,5.8111409929767,5.84643877505772,5.8111409929767
"129","PP028","gammelheid",6.44571981938558,4.90527477843843,"heidheid",2.55,0,4.91265488573605,10,0,0,5.85507192220243,6.20455776256869,6.0913098820777,6.32435896238131,6.35610766069589,6.41836493593621,5.95842469302978
"130","PP028","beschutheid",6.289715570909,5.21493575760899,"baseheid",2.95,0,4.78749174278205,11,0.693147,0,6.20050917404269,6.5410299991899,6.11589212548303,7.59940133341582,5.90536184805457,6.30991827822652,5.78074351579233
"131","PP028","coulantheid",5.95064255258773,1.6094379124341,"heidheid",2.5,0,1.79175946922805,11,0,1,6.24804287450843,6.11589212548303,5.96614673912369,5.91350300563827,6.0137151560428,5.97126183979046,5.64544689764324
"132","PP028","onattentheid",6.65929391968364,5.94803498918065,"baseheid",2.73,0,1.6094379124341,12,0,0,5.88610403145016,6.0137151560428,6.15060276844628,5.97126183979046,5.83773044716594,5.82894561761021,5.78689738136671
"133","PP028","kalkrijkheid",6.1463292576689,6.16961073249146,"heidheid",2.09,0,3.13549421592915,12,3.4012,3,6.09807428216624,5.97635090929793,5.90808293816893,5.71042701737487,6.08904487544685,6.7286286130847,6.40191719672719
"134","PP028","visrijkheid",6.96413561241824,8.04044688130311,"baseheid",2.18,0,3.04452243772342,11,4.63473,4,5.95064255258773,6.66949808985788,5.78382518232974,6.13556489108174,5.87493073085203,6.30444880242198,6.40191719672719
"135","PP028","bebrildheid",6.41673228251233,7.34213173058472,"heidheid",1.41,0,3.61091791264422,11,2.89037,3,6.44413125670044,6.99576615630485,7.4205789054108,6.71659477352098,6.83840520084734,6.76619171466035,6.76041469108343
"136","PP028","pipsheid",6.3026189757449,3.29583686600433,"baseheid",1.86,0,3.3322045101752,8,0,0,6.21060007702465,6.12905021006055,5.96614673912369,5.96614673912369,6.30444880242198,5.89440283426485,5.85507192220243
"137","PP028","beuheid",6.0913098820777,5.06259503302697,"heidheid",1.73,0,5.06890420222023,7,0,0,6.06145691892802,6.4085287910595,6.16120732169508,6.29894924685594,6.05678401322862,6.05678401322862,6.42648845745769
"138","PP028","markantheid",6.58892647753352,5.15905529921453,"baseheid",2.73,0,5.16478597392351,11,0,0,6.68586094706836,6.3985949345352,5.96100533962327,6.64768837356333,5.94803498918065,5.82894561761021,5.99645208861902
"139","PP028","riantheid",6.55250788703459,4.52178857704904,"heidheid",2.36,0,4.53259949315326,9,0,0,6.4723462945009,5.90808293816893,6.0591231955818,6.21860011969173,5.73657229747919,6.0088131854426,6.30078579466324
"140","PP028","labielheid",6.40191719672719,4.36944785246702,"baseheid",3.23,0,4.38202663467388,10,0.693147,0,5.99396142730657,6.09582456243222,6.18001665365257,6.03787091992214,6.22455842927536,6.24222326545517,6.04025471127741
"141","PP028","tactvolheid",5.99893656194668,5.24174701505964,"heidheid",2.55,0,4.75359019110636,11,2.48491,1,5.95842469302978,6.39692965521615,6.18620862390049,5.91079664404053,6.10255859461357,5.95064255258773,6.10255859461357
"142","PP028","bezweetheid",6.361302477573,6.46769872610435,"baseheid",3.36,0,4.75359019110636,11,2.94444,1,6.0330862217988,6.37161184723186,5.66296048013595,5.97380961186926,5.85793315448346,6.07534603108868,6.47697236288968
"143","PP028","ovaalheid",5.6970934865054,5.85793315448346,"heidheid",2.23,0,5.86078622346587,9,0.693147,1,5.89164421182577,6.82219739062049,5.86929691313377,5.82894561761021,6.42324696353352,5.8664680569333,5.63835466933375
"144","PP028","banaalheid",6.07993319509559,5.73657229747919,"baseheid",2.64,0,5.73979291217923,10,0.693147,0,6.44888939414686,5.94017125272043,5.92958914338989,6.0282785202307,6.02102334934953,5.78074351579233,6.36818718635049
"145","PP028","ludiekheid",6.282266746896,4.12713438504509,"heidheid",2.05,0,4.14313472639153,10,0,0,6.383506634884,6.36475075685191,6.8373328146856,5.66988092298052,5.74300318780948,6.27476202124194,6.24997524225948
"146","PP028","aftandsheid",6.7286286130847,4.18965474202643,"baseheid",2.05,0,4.20469261939097,11,0,0,6.07993319509559,6.11368217983223,6.82328612235569,5.99396142730657,6.03548143252476,6.44571981938558,6.74170069465205
"147","PP028","dementheid",6.15485809401642,3.80666248977032,"heidheid",3.23,0,3.8286413964891,10,1.09861,0,5.6970934865054,5.95064255258773,7.19142933003638,7.10906213568717,6.58892647753352,6.97728134163075,5.96100533962327
"148","PP028","onwelheid",6.01859321449623,3.95124371858143,"baseheid",2,0,3.97029191355212,9,4.96284,1,6.36818718635049,6.09356977004514,6.52356230614951,5.82008293035236,5.83773044716594,6.03548143252476,5.68017260901707
"149","PP028","basaalheid",6.17378610390194,3.52636052461616,"heidheid",2.14,0,3.55534806148941,10,0,0,5.90263333340137,6.36818718635049,6.55250788703459,5.86929691313377,5.68357976733868,6.29526600143965,5.69035945432406
"150","PP028","jofelheid",7.07665381544395,3.29583686600433,"baseheid",2.64,0,3.3322045101752,9,0,0,5.98141421125448,6.56103066589657,6.25575004175337,6.12686918411419,5.96100533962327,5.98896141688986,5.91079664404053
"151","PP028","onbelastheid",6.52502965784346,6.74523634948436,"heidheid",2.55,0,3.17805383034795,12,4.63473,6,6.23832462503951,6.52356230614951,5.98645200528444,6.23048144757848,6.48616078894409,5.92958914338989,6.71174039505618
"152","PP028","geurloosheid",5.8664680569333,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,6.72503364216684,6.03068526026126,6.41673228251233,6.56103066589657,6.48463523563525,7.32383056620232,6.46458830368996
"153","PP028","erkendheid",5.84354441703136,7.59588991771854,"heidheid",4.73,0,6.5191472879404,10,0,0,5.72031177660741,6.72262979485545,6.289715570909,6.43294009273918,6.16751649088834,5.54517744447956,6.15909538849193
"154","PP028","royaalheid",6.05208916892442,6.08904487544685,"baseheid",3.36,0,6.0913098820777,10,0.693147,0,5.84932477994686,6.4393503711001,6.09356977004514,6.25958146406492,5.96614673912369,6.05208916892442,5.82304589548302
"155","PP028","contentheid",6.7945865808765,4.48863636973214,"heidheid",2.5,0,4.49980967033027,11,0,1,5.95324333428778,6.47389069635227,6.4377516497364,6.14846829591765,6.5191472879404,5.83773044716594,6.49072353450251
"156","PP028","koketheid",6.40191719672719,4.77912349311153,"baseheid",2,0,4.78749174278205,9,1.09861,0,6.16961073249146,6.14418563412565,6.13988455222626,6.45833828334479,6.24416690066374,6.11368217983223,6.49978704065585
"157","PP028","summierheid",6.05678401322862,5.29330482472449,"heidheid",2.14,0,5.29831736654804,11,0.693147,0,5.65948221575962,5.83773044716594,5.89164421182577,5.97635090929793,6.05208916892442,5.87773578177964,5.83773044716594
"158","PP028","ontroerdheid",6.07534603108868,6.289715570909,"baseheid",3.32,0,5.54907608489522,12,0,1,6.14418563412565,5.89715386763674,5.26269018890489,5.84932477994686,5.85220247977447,5.86078622346587,6.01126717440416
"159","PP028","antiekheid",6.72262979485545,6.74405918631135,"heidheid",2.23,0,6.74523634948436,10,1.38629,2,6.77650699237218,6.83947643822884,6.66568371778241,6.19847871649231,5.86929691313377,6.68336094576627,6.18414889093748
"160","PP028","enormheid",6.04263283368238,8.42441979126388,"baseheid",3,0,8.42463920980563,9,0.693147,0,5.73657229747919,5.8636311755981,5.63121178182137,5.89164421182577,5.92692602597041,5.76519110278484,5.89715386763674
"161","PP008","lobbigheid",6.18620862390049,2.89037175789616,"baseheid",1.82,0,0,10,1.09861,3,6.81454289725996,5.88332238848828,5.91620206260743,5.80513496891649,5.75890177387728,5.35185813347607,5.75890177387728
"162","PP008","tembaarheid",6.21860011969173,5.25749537202778,"heidheid",3.73,0,0,11,1.79176,0,5.80211837537706,6.40025744530882,6.4377516497364,5.79605775076537,5.86078622346587,6.04025471127741,6.05443934626937
"163","PP008","pitloosheid",5.65599181081985,4.77912349311153,"baseheid",1.86,0,0,11,2.70805,4,5.85220247977447,5.91620206260743,5.99396142730657,6.16120732169508,6.43133108193348,5.88887795833288,5.73979291217923
"164","PP008","tilbaarheid",6.45047042214418,7.25417784645652,"heidheid",3.18,0,0,11,2.48491,1,5.90536184805457,5.85507192220243,6.05678401322862,7.04664727784876,5.79605775076537,5.4553211153577,5.89715386763674
"165","PP008","blusbaarheid",6.3456363608286,4.99721227376411,"baseheid",2.91,0,0,12,2.30259,0,5.96870755998537,6.78445706263764,5.91889385427315,5.81413053182507,6.16331480403464,5.6021188208797,5.93489419561959
"166","PP008","saprijkheid",5.84643877505772,6.10255859461357,"heidheid",1.95,0,0,11,3.55535,2,6.04973345523196,5.8171111599632,5.66642668811243,5.65599181081985,5.68017260901707,5.62040086571715,7.17011954344963
"167","PP008","ondiepheid",5.8111409929767,9.3805049984995,"baseheid",2.77,0,5.66296048013595,10,3.80666,1,6.1246833908942,5.66296048013595,5.85220247977447,5.82600010738045,5.70711026474888,6.7990558620588,5.9427993751267
"168","PP008","kortafheid",5.49306144334055,9.59940505871657,"heidheid",2.36,0,5.86929691313377,10,4.07754,1,5.7268477475872,6.14846829591765,5.50125821054473,5.65248918026865,5.66988092298052,5.61312810638807,7.1074254741107
"169","PP008","gammelheid",5.96100533962327,4.90527477843843,"baseheid",2.55,0,4.91265488573605,10,0,0,5.53338948872752,5.63835466933375,6.02102334934953,6.1463292576689,6.2803958389602,5.67332326717149,5.91079664404053
"170","PP008","beschutheid",5.42934562895444,5.21493575760899,"heidheid",2.95,0,4.78749174278205,11,0.693147,0,5.4424177105218,6.10031895202006,5.43372200355424,5.39816270151775,6.04737217904628,5.54907608489522,6.43454651878745
"171","PP008","coulantheid",6.23832462503951,1.6094379124341,"baseheid",2.5,0,1.79175946922805,11,0,1,5.38449506278909,5.55682806169954,6.53813982376767,6.56244409369372,5.89715386763674,5.53733426701854,5.74939298590825
"172","PP008","onattentheid",6.0913098820777,5.94803498918065,"heidheid",2.73,0,1.6094379124341,12,0,0,5.73979291217923,5.62762111369064,6.01615715969835,6.03068526026126,5.52146091786225,6.0591231955818,6.33682573114644
"173","PP008","kalkrijkheid",6.64248680136726,6.16961073249146,"baseheid",2.09,0,3.13549421592915,12,3.4012,3,6.69084227741856,6.01126717440416,6.06145691892802,6.01126717440416,7.00215595440362,6.0591231955818,6.71052310945243
"174","PP008","visrijkheid",6.07534603108868,8.04044688130311,"heidheid",2.18,0,3.04452243772342,11,4.63473,4,5.74300318780948,5.79301360838414,6.06378520868761,5.54907608489522,5.83773044716594,5.95324333428778,6.41017488196617
"175","PP008","bebrildheid",5.85793315448346,7.34213173058472,"baseheid",1.41,0,3.61091791264422,11,2.89037,3,5.86078622346587,6.19031540585315,5.66988092298052,5.69035945432406,6.01859321449623,5.96870755998537,5.81413053182507
"176","PP008","pipsheid",5.4424177105218,3.29583686600433,"heidheid",1.86,0,3.3322045101752,8,0,0,5.67675380226828,5.41610040220442,6.07764224334903,5.46383180502561,5.84354441703136,5.80513496891649,5.96357934361845
"177","PP008","beuheid",5.84643877505772,5.06259503302697,"baseheid",1.73,0,5.06890420222023,7,0,0,5.71042701737487,5.70044357339069,6.97354301952014,5.84354441703136,6.36475075685191,5.32300997913841,6.97634807044775
"178","PP008","markantheid",6.19031540585315,5.15905529921453,"heidheid",2.73,0,5.16478597392351,11,0,0,5.97380961186926,6.47543271670409,6.48004456192665,5.82008293035236,6.07534603108868,5.87493073085203,5.96357934361845
"179","PP008","riantheid",6.00635315960173,4.52178857704904,"baseheid",2.36,0,4.53259949315326,9,0,0,6.08449941307517,6.1463292576689,5.65948221575962,5.7268477475872,5.8406416573734,5.59842195899838,5.74300318780948
"180","PP008","labielheid",6.04025471127741,4.36944785246702,"heidheid",3.23,0,4.38202663467388,10,0.693147,0,5.72358510195238,5.96357934361845,5.73009978297357,5.76205138278018,5.95842469302978,5.87493073085203,5.76832099579377
"181","PP008","tactvolheid",5.99146454710798,5.24174701505964,"baseheid",2.55,0,4.75359019110636,11,2.48491,1,6.13556489108174,6.02586597382531,6.08449941307517,6.08449941307517,6.13339804299665,6.06378520868761,5.98393628068719
"182","PP008","bezweetheid",5.79301360838414,6.46769872610435,"heidheid",3.36,0,4.75359019110636,11,2.94444,1,5.88887795833288,5.70044357339069,5.97635090929793,5.6970934865054,5.64897423816121,6.25382881157547,5.66296048013595
"183","PP008","ovaalheid",6.20253551718792,5.85793315448346,"baseheid",2.23,0,5.86078622346587,9,0.693147,1,5.6937321388027,6.26339826259162,6.04500531403601,5.79605775076537,5.51745289646471,6.07764224334903,5.65248918026865
"184","PP008","banaalheid",6.1527326947041,5.73657229747919,"heidheid",2.64,0,5.73979291217923,10,0.693147,0,5.77455154554441,5.74620319054015,6.11146733950268,5.63121178182137,5.88610403145016,5.64897423816121,5.67675380226828
"185","PP008","ludiekheid",5.33753807970132,4.12713438504509,"baseheid",2.05,0,4.14313472639153,10,0,0,5.80211837537706,7.36073990305828,6.47389069635227,5.68697535633982,6.2709884318583,5.80211837537706,6.20050917404269
"186","PP008","aftandsheid",6.21660610108486,4.18965474202643,"heidheid",2.05,0,4.20469261939097,11,0,0,5.86078622346587,5.5834963087817,5.76205138278018,5.69035945432406,5.83188247728352,6.40687998606931,7.01211529430638
"187","PP008","dementheid",6.32435896238131,3.80666248977032,"baseheid",3.23,0,3.8286413964891,10,1.09861,0,5.79301360838414,5.63121178182137,5.6021188208797,7.0975488506148,5.83773044716594,6.0330862217988,5.90536184805457
"188","PP008","onwelheid",5.6970934865054,3.95124371858143,"heidheid",2,0,3.97029191355212,9,4.96284,1,5.52942908751142,5.8406416573734,5.91079664404053,7.18311170174328,6.11146733950268,6.00141487796115,5.8805329864007
"189","PP008","basaalheid",6.30809844150953,3.52636052461616,"baseheid",2.14,0,3.55534806148941,10,0,0,5.8111409929767,5.5683445037611,7.13727843726039,7.06817200038804,6.15060276844628,5.63478960316925,5.57594910314632
"190","PP008","jofelheid",6.04973345523196,3.29583686600433,"heidheid",2.64,0,3.3322045101752,9,0,0,5.88887795833288,5.89440283426485,5.74300318780948,5.99146454710798,6.13122648948314,6.21860011969173,6.42648845745769
"191","PP008","onbelastheid",6.35262939631957,6.74523634948436,"baseheid",2.55,0,3.17805383034795,12,4.63473,6,5.73979291217923,6.06145691892802,6.01126717440416,6.01126717440416,5.9427993751267,5.78996017089725,6.36990098282823
"192","PP008","geurloosheid",5.91079664404053,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,5.82008293035236,6.14418563412565,5.97635090929793,6.16751649088834,5.98896141688986,6.66568371778241,7.27862894232068
"193","PP008","erkendheid",6.70686233660275,7.59588991771854,"baseheid",4.73,0,6.5191472879404,10,0,0,5.63478960316925,5.60947179518496,5.82894561761021,7.15851399732932,5.87773578177964,5.56452040732269,5.64190707093811
"194","PP008","royaalheid",5.94542060860658,6.08904487544685,"heidheid",3.36,0,6.0913098820777,10,0.693147,0,6.0137151560428,5.8406416573734,6.75693238924755,6.66949808985788,5.89715386763674,5.73334127689775,6.35262939631957
"195","PP008","contentheid",6.5792512120101,4.48863636973214,"baseheid",2.5,0,4.49980967033027,11,0,1,5.91889385427315,6.05678401322862,6.76272950693188,6.01126717440416,5.90536184805457,6.13556489108174,5.77144112313002
"196","PP008","koketheid",5.79909265446053,4.77912349311153,"heidheid",2,0,4.78749174278205,9,1.09861,0,5.51342874616498,6.19847871649231,5.44673737166631,6.02586597382531,5.82894561761021,7.2283884515736,6.5792512120101
"197","PP008","summierheid",6.21660610108486,5.29330482472449,"baseheid",2.14,0,5.29831736654804,11,0.693147,0,6.22257626807137,6.6631326959908,6.23832462503951,5.60947179518496,6.34035930372775,5.91079664404053,5.83188247728352
"198","PP008","ontroerdheid",6.40191719672719,6.289715570909,"heidheid",3.32,0,5.54907608489522,12,0,1,5.55682806169954,5.63835466933375,5.68697535633982,5.64544689764324,5.99396142730657,6.01859321449623,6.13556489108174
"199","PP008","antiekheid",6.20253551718792,6.74405918631135,"baseheid",2.23,0,6.74523634948436,10,1.38629,2,5.78382518232974,5.55682806169954,5.84932477994686,6.35437004079735,5.72358510195238,5.59098698051086,5.84354441703136
"200","PP008","enormheid",5.97126183979046,8.42441979126388,"heidheid",3,0,8.42463920980563,9,0.693147,0,6.4377516497364,6.49828214947643,6.26720054854136,5.74300318780948,5.92157841964382,5.56452040732269,6.07764224334903
"201","PP023","lobbigheid",5.47227067367148,2.89037175789616,"baseheid",1.82,0,0,10,1.09861,3,5.64190707093811,5.7268477475872,5.59842195899838,6.14846829591765,5.56452040732269,5.65948221575962,5.54907608489522
"202","PP023","tembaarheid",5.51342874616498,5.25749537202778,"heidheid",3.73,0,0,11,1.79176,0,5.55295958492162,5.49306144334055,5.48479693349065,5.42934562895444,5.49306144334055,5.51745289646471,5.24174701505964
