"","Subject","Word","Trial","RT","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","ResponseToPrime","RTtoPrime","RTmin1","RTmin2","RTmin3","RTmin4"
"770","pp8","contentheid",164,6.87005341179813,"heid",2.5,0,4.49980967033027,11,0,1,"correct",6.93439720992856,841,1055,1004,806
"771","pp8","saprijkheid",178,6.86589107488344,"baseheid",1.95,0,0,11,1.51630236639884,2,"correct",6.76041469108343,909,592,750,1259
"772","pp8","dementheid",180,6.71901315438526,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.78671695060508,869,959,909,592
"773","pp8","enormheid",181,6.45047042214418,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.62406522779989,828,869,959,909
"774","pp8","royaalheid",192,6.46302945692067,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.86901445066571,622,750,1172,1097
"775","pp8","jofelheid",196,6.60258789218934,"baseheid",2.64,0,3.3322045101752,9,0,0,"correct",6.49223983502047,723,728,711,641
"776","pp8","blusbaarheid",206,6.60394382460047,"heid",2.91,0,0,12,1.19470700912477,0,"correct",6.94601399109923,965,707,713,631
"777","pp8","basaalheid",214,7.03878354138854,"heid",2.14,0,3.55534806148941,10,0,0,"correct",7.13807303404435,891,570,1564,769
"778","pp8","kalkrijkheid",222,7.09589322109753,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",7.29301767977278,857,821,645,997
"779","pp8","ontroerdheid",243,6.53233429222235,"baseheid",3.32,0,5.54907608489522,12,0,1,"correct",6.5694814204143,1296,1045,748,997
"780","pp8","lobbigheid",249,6.94408720822953,"heid",1.82,0,0,10,0.741275220811803,3,"incorrect",6.61338421837956,1238,860,958,747
"781","pp8","banaalheid",250,7.09090982207998,"baseheid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.64509096950564,1037,1238,860,958
"782","pp8","erkendheid",253,6.44413125670044,"heid",4.73,0,6.5191472879404,10,0,0,"correct",6.79234442747081,1395,762,1201,1037
"783","pp8","coulantheid",256,6.45990445437753,"heid",2.5,0,1.79175946922805,11,0,1,"correct",6.50428817353665,1039,761,629,1395
"784","pp8","geurloosheid",261,6.98564181763921,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.75343791859778,1208,1127,901,674
"785","pp8","antiekheid",271,6.84694313958538,"heid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.56807791141198,811,1096,780,1028
"786","pp8","ludiekheid",273,7.09672137849476,"heid",2.05,0,4.14313472639153,10,0,0,"correct",6.7990558620588,774,941,811,1096
"787","pp8","ondiepheid",278,7.41697962138115,"heid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.93828448401696,684,1058,843,1102
"788","pp8","pipsheid",285,6.93342302573071,"baseheid",1.86,0,3.3322045101752,8,0,0,"correct",6.61606518513282,960,763,929,687
"789","pp8","bezweetheid",297,6.54821910276237,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.5132301109123,953,862,694,831
"790","pp8","koketheid",307,6.80128303447162,"baseheid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.93537044601511,932,722,701,1325
"791","pp8","onattentheid",310,6.7428806357919,"baseheid",2.73,0,1.6094379124341,12,0,0,"correct",6.69826805411541,774,966,899,932
"792","pp8","onwelheid",320,6.57646956904822,"baseheid",2,0,3.97029191355212,9,1.7855468776495,1,"correct",6.36475075685191,831,592,781,1079
"793","pp8","visrijkheid",336,6.58479139238572,"baseheid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.8596149036542,1003,773,810,639
"794","pp9","koketheid",69,6.38687931936265,"baseheid",2,0,4.78749174278205,9,0.741275220811803,0,"incorrect",6.4707995037826,549,666,505,718
"795","pp9","bezweetheid",78,6.23244801655052,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.27664348934164,605,904,563,753
"796","pp9","ondiepheid",88,6.12905021006055,"heid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.21660610108486,410,501,506,515
"797","pp9","saprijkheid",89,6.63463335786169,"baseheid",1.95,0,0,11,1.51630236639884,2,"correct",5.78689738136671,459,410,501,506
"798","pp9","royaalheid",97,6.08677472691231,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.40191719672719,634,509,931,520
"799","pp9","antiekheid",101,6.53378883793334,"heid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",7.13966033596492,559,624,686,440
"800","pp9","beschutheid",110,6.10702288774225,"baseheid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.02344759296103,398,476,486,546
"801","pp9","gammelheid",119,6.57228254269401,"heid",2.55,0,4.91265488573605,10,0,0,"correct",6.44730586254121,596,892,582,689
"802","pp9","tactvolheid",131,6.16541785423142,"heid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.29710931993394,559,729,610,600
"803","pp9","onattentheid",143,6.15909538849193,"baseheid",2.73,0,1.6094379124341,12,0,0,"correct",6.20253551718792,521,694,543,414
"804","pp9","tembaarheid",144,6.65672652417839,"baseheid",3.73,0,0,11,1.02667222131998,0,"correct",6.35437004079735,473,521,694,543
"805","pp9","contentheid",146,6.4707995037826,"heid",2.5,0,4.49980967033027,11,0,1,"correct",6.3026189757449,936,778,473,521
"806","pp9","erkendheid",147,6.19236248947487,"heid",4.73,0,6.5191472879404,10,0,0,"correct",6.18620862390049,646,936,778,473
"807","pp9","riantheid",165,6.53378883793334,"heid",2.36,0,4.53259949315326,9,0,0,"correct",6.66057514983969,654,779,607,623
"808","pp9","beuheid",169,6.30078579466324,"heid",1.73,0,5.06890420222023,7,0,0,"correct",6.59167373200866,469,537,492,688
"809","pp9","dementheid",173,6.3135480462771,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.13988455222626,688,572,595,545
"810","pp9","banaalheid",176,6.49072353450251,"baseheid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.67203294546107,555,570,552,688
"811","pp9","kortafheid",179,6.10924758276437,"baseheid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.02586597382531,519,589,659,555
"812","pp9","blusbaarheid",189,6.30444880242198,"heid",2.91,0,0,12,1.19470700912477,0,"correct",6.46458830368996,757,466,899,548
"813","pp9","basaalheid",200,6.4723462945009,"heid",2.14,0,3.55534806148941,10,0,0,"correct",6.78558764500793,511,606,413,504
"814","pp9","ludiekheid",238,6.21260609575152,"heid",2.05,0,4.14313472639153,10,0,0,"correct",6.40687998606931,700,403,525,750
"815","pp9","ovaalheid",248,6.2363695902037,"heid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.68461172766793,725,531,640,574
"816","pp9","visrijkheid",253,6.38519439899773,"baseheid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.07764224334903,724,591,687,572
"817","pp9","lobbigheid",260,6.60258789218934,"heid",1.82,0,0,10,0.741275220811803,3,"correct",6.53958595561767,671,611,571,600
"818","pp9","labielheid",265,6.31173480915291,"baseheid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",5.98141421125448,951,1138,868,467
"819","pp9","onbelastheid",266,6.26720054854136,"heid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.17586727010576,551,951,1138,868
"820","pp9","pitloosheid",272,6.21860011969173,"heid",1.86,0,0,11,1.31050613197084,4,"correct",6.41673228251233,563,577,565,540
"821","pp9","jofelheid",274,6.289715570909,"baseheid",2.64,0,3.3322045101752,9,0,0,"correct",6.62007320653036,526,502,563,577
"822","pp9","kalkrijkheid",276,6.23048144757848,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",5.99893656194668,631,539,526,502
"823","pp9","coulantheid",281,6.13772705408623,"heid",2.5,0,1.79175946922805,11,0,1,"correct",6.92067150424868,712,490,594,667
"824","pp9","ontroerdheid",282,6.1463292576689,"baseheid",3.32,0,5.54907608489522,12,0,1,"correct",6.3261494731551,463,712,490,594
"825","pp9","bebrildheid",303,6.70196036600254,"heid",1.41,0,3.61091791264422,11,1.35850426878838,3,"correct",7.03702761468628,647,860,933,615
"826","pp9","markantheid",319,6.09356977004514,"baseheid",2.73,0,5.16478597392351,11,0,0,"correct",6.19440539110467,546,544,797,637
"827","pp9","summierheid",320,6.37161184723186,"heid",2.14,0,5.29831736654804,11,0.526588927497426,0,"incorrect",6.56807791141198,443,546,544,797
"828","pp9","enormheid",326,6.20657592672493,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.12029741895095,687,571,642,770
"829","pp9","tilbaarheid",331,6.3135480462771,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.13339804299665,507,520,643,723
"830","pp9","geurloosheid",332,6.4281052726846,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.0330862217988,552,507,520,643
"831","pp9","pipsheid",344,6.20859002609663,"baseheid",1.86,0,3.3322045101752,8,0,0,"correct",6.95368421087054,798,411,399,531
"832","pp9","aftandsheid",346,6.20859002609663,"baseheid",2.05,0,4.20469261939097,11,0,0,"correct",6.50578406012823,453,497,798,411
