"","Rating","Subject","Word","Class","Naive","Language","MeanFamiliarity"
"2025",2,"Il","squirrel","animal","notNaive","notEnglish",0
"2026",4,"Ab","goose","animal","notNaive","English",1.7917595
"2027",3,"Ab","magpie","animal","notNaive","English",0
"2028",2,"Ab","lemon","plant","notNaive","English",0.6931472
"2029",3,"Ab","snake","animal","notNaive","English",1.6094379
"2030",1,"Ab","olive","plant","notNaive","English",1.0986123
"2031",3,"Ab","tortoise","animal","notNaive","English",0
"2032",2,"Ab","gherkin","plant","notNaive","English",0
"2033",6,"Ab","dolphin","animal","notNaive","English",0
"2034",3,"Ab","chicken","animal","notNaive","English",1.0986123
"2035",4,"Ab","sheep","animal","notNaive","English",2.3025851
"2036",2,"Ab","eggplant","plant","notNaive","English",0
"2037",1,"Ab","ant","animal","notNaive","English",1.3862944
"2038",2,"Ab","carrot","plant","notNaive","English",0.6931472
"2039",3,"Ab","pigeon","animal","notNaive","English",1.0986123
"2040",1,"Ab","paprika","plant","notNaive","English",0
"2041",1,"Ab","spider","animal","notNaive","English",0.6931472
"2042",3,"Ab","owl","animal","notNaive","English",1.3862944
"2043",6,"Ab","shark","animal","notNaive","English",0.6931472
"2044",1,"Ab","blackberry","plant","notNaive","English",0.6931472
"2045",6,"Ab","reindeer","animal","notNaive","English",0
"2046",2,"Ab","bat","animal","notNaive","English",2.1972246
"2047",4,"Ab","fox","animal","notNaive","English",1.7917595
"2048",2,"Ab","tomato","plant","notNaive","English",0
"2049",1,"Ab","walnut","plant","notNaive","English",0
"2050",2,"Ab","mouse","animal","notNaive","English",1.9459101
"2051",2,"Ab","asparagus","plant","notNaive","English",0
"2052",2,"Ab","kiwi","plant","notNaive","English",0
"2053",2,"Ab","mushroom","plant","notNaive","English",0.6931472
"2054",1,"Ab","peanut","plant","notNaive","English",0.6931472
"2055",3,"Ab","bunny","animal","notNaive","English",0
"2056",3,"Ab","mole","animal","notNaive","English",1.0986123
"2057",3,"Ab","pineapple","plant","notNaive","English",0
"2058",1,"Ab","bee","animal","notNaive","English",1.7917595
"2059",3,"Ab","gull","animal","notNaive","English",1.6094379
"2060",2,"Ab","cucumber","plant","notNaive","English",0
"2061",1,"Ab","clove","plant","notNaive","English",0
"2062",1,"Ab","butterfly","animal","notNaive","English",0
"2063",3,"Ab","squirrel","animal","notNaive","English",0
"2064",5,"Ab","goat","animal","notNaive","English",1.9459101
"2065",4,"Ab","eagle","animal","notNaive","English",1.0986123
"2066",6,"Ab","horse","animal","notNaive","English",3.3322045
"2067",2,"Ab","radish","plant","notNaive","English",0.6931472
"2068",2,"Ab","frog","animal","notNaive","English",2.0794415
"2069",6,"Ab","camel","animal","notNaive","English",0.6931472
"2070",2,"Ab","pear","plant","notNaive","English",0
"2071",4,"Ab","badger","animal","notNaive","English",0.6931472
"2072",5,"Ab","monkey","animal","notNaive","English",0
"2073",2,"Ab","orange","plant","notNaive","English",1.3862944
"2074",1,"Ab","mustard","plant","notNaive","English",0
"2075",1,"Ab","cherry","plant","notNaive","English",0.6931472
"2076",7,"Ab","whale","animal","notNaive","English",1.0986123
"2077",2,"Ab","leek","plant","notNaive","English",0
"2078",1,"Ab","wasp","animal","notNaive","English",1.3862944
"2079",4,"Ab","cat","animal","notNaive","English",2.7725887
"2080",5,"Ab","vulture","animal","notNaive","English",0
"2081",2,"Ab","apple","plant","notNaive","English",1.0986123
"2082",2,"Ab","banana","plant","notNaive","English",0
"2083",2,"Ab","avocado","plant","notNaive","English",0
"2084",5,"Ab","dog","animal","notNaive","English",3.1354942
"2085",2,"Ab","beetroot","plant","notNaive","English",0
"2086",1,"Ab","almond","plant","notNaive","English",0
"2087",2,"Ab","hedgehog","animal","notNaive","English",0
"2088",4,"Ab","swan","animal","notNaive","English",1.3862944
"2089",1,"Ab","blueberry","plant","notNaive","English",0
"2090",6,"Ab","crocodile","animal","notNaive","English",0
"2091",6,"Ab","moose","animal","notNaive","English",0
"2092",2,"Ab","broccoli","plant","notNaive","English",0
"2093",5,"Ab","pig","animal","notNaive","English",2.7725887
"2094",5,"Ab","stork","animal","notNaive","English",0
"2095",1,"Ab","apricot","plant","notNaive","English",0
"2096",6,"Ab","donkey","animal","notNaive","English",0
"2097",1,"Ab","grape","plant","notNaive","English",1.0986123
"2098",3,"Ab","melon","plant","notNaive","English",1.0986123
"2099",6,"Ab","lion","animal","notNaive","English",1.0986123
"2100",7,"Ab","elephant","animal","notNaive","English",0.6931472
"2101",4,"Ab","beaver","animal","notNaive","English",0
"2102",3,"Ab","woodpecker","animal","notNaive","English",0
"2103",2,"Ab","potato","plant","notNaive","English",0
"2104",3,"Ab","lettuce","plant","notNaive","English",0
"2105",1,"Ab","strawberry","plant","notNaive","English",0
"2106",5,"Ab","squid","animal","notNaive","English",0
"2107",3,"Ph","donkey","animal","notNaive","notEnglish",0
"2108",2,"Ph","goose","animal","notNaive","notEnglish",1.7917595
"2109",2,"Ph","owl","animal","notNaive","notEnglish",1.3862944
"2110",3,"Ph","hedgehog","animal","notNaive","notEnglish",0
"2111",2,"Ph","vulture","animal","notNaive","notEnglish",0
"2112",1,"Ph","olive","plant","notNaive","notEnglish",1.0986123
"2113",1,"Ph","carrot","plant","notNaive","notEnglish",0.6931472
"2114",1,"Ph","kiwi","plant","notNaive","notEnglish",0
"2115",1,"Ph","blackberry","plant","notNaive","notEnglish",0.6931472
"2116",1,"Ph","blueberry","plant","notNaive","notEnglish",0
"2117",3,"Ph","dolphin","animal","notNaive","notEnglish",0
"2118",1,"Ph","melon","plant","notNaive","notEnglish",1.0986123
"2119",2,"Ph","gull","animal","notNaive","notEnglish",1.6094379
"2120",1,"Ph","squid","animal","notNaive","notEnglish",0
"2121",1,"Ph","tomato","plant","notNaive","notEnglish",0
"2122",1,"Ph","mushroom","plant","notNaive","notEnglish",0.6931472
"2123",2,"Ph","dog","animal","notNaive","notEnglish",3.1354942
"2124",4,"Ph","shark","animal","notNaive","notEnglish",0.6931472
"2125",6,"Ph","elephant","animal","notNaive","notEnglish",0.6931472
"2126",1,"Ph","orange","plant","notNaive","notEnglish",1.3862944
"2127",2,"Ph","leek","plant","notNaive","notEnglish",0
"2128",4,"Ph","lion","animal","notNaive","notEnglish",1.0986123
"2129",5,"Ph","crocodile","animal","notNaive","notEnglish",0
"2130",4,"Ph","pig","animal","notNaive","notEnglish",2.7725887
"2131",2,"Ph","pineapple","plant","notNaive","notEnglish",0
"2132",2,"Ph","swan","animal","notNaive","notEnglish",1.3862944
"2133",1,"Ph","apricot","plant","notNaive","notEnglish",0
"2134",1,"Ph","frog","animal","notNaive","notEnglish",2.0794415
"2135",2,"Ph","lettuce","plant","notNaive","notEnglish",0
"2136",1,"Ph","ant","animal","notNaive","notEnglish",1.3862944
"2137",1,"Ph","cherry","plant","notNaive","notEnglish",0.6931472
"2138",1,"Ph","clove","plant","notNaive","notEnglish",0
"2139",1,"Ph","wasp","animal","notNaive","notEnglish",1.3862944
"2140",1,"Ph","avocado","plant","notNaive","notEnglish",0
"2141",2,"Ph","squirrel","animal","notNaive","notEnglish",0
"2142",1,"Ph","bat","animal","notNaive","notEnglish",2.1972246
"2143",1,"Ph","radish","plant","notNaive","notEnglish",0.6931472
"2144",1,"Ph","butterfly","animal","notNaive","notEnglish",0
"2145",1,"Ph","paprika","plant","notNaive","notEnglish",0
"2146",3,"Ph","sheep","animal","notNaive","notEnglish",2.3025851
"2147",2,"Ph","cat","animal","notNaive","notEnglish",2.7725887
"2148",4,"Ph","reindeer","animal","notNaive","notEnglish",0
"2149",1,"Ph","cucumber","plant","notNaive","notEnglish",0
"2150",2,"Ph","bunny","animal","notNaive","notEnglish",0
"2151",3,"Ph","snake","animal","notNaive","notEnglish",1.6094379
"2152",2,"Ph","beetroot","plant","notNaive","notEnglish",0
"2153",2,"Ph","moose","animal","notNaive","notEnglish",0
"2154",7,"Ph","whale","animal","notNaive","notEnglish",1.0986123
"2155",1,"Ph","pear","plant","notNaive","notEnglish",0
"2156",1,"Ph","mole","animal","notNaive","notEnglish",1.0986123
"2157",4,"Ph","monkey","animal","notNaive","notEnglish",0
"2158",1,"Ph","gherkin","plant","notNaive","notEnglish",0
"2159",1,"Ph","peanut","plant","notNaive","notEnglish",0.6931472
"2160",2,"Ph","badger","animal","notNaive","notEnglish",0.6931472
"2161",1,"Ph","potato","plant","notNaive","notEnglish",0
"2162",1,"Ph","bee","animal","notNaive","notEnglish",1.7917595
"2163",5,"Ph","camel","animal","notNaive","notEnglish",0.6931472
"2164",1,"Ph","walnut","plant","notNaive","notEnglish",0
"2165",1,"Ph","mouse","animal","notNaive","notEnglish",1.9459101
"2166",2,"Ph","eggplant","plant","notNaive","notEnglish",0
"2167",3,"Ph","tortoise","animal","notNaive","notEnglish",0
"2168",2,"Ph","woodpecker","animal","notNaive","notEnglish",0
"2169",2,"Ph","fox","animal","notNaive","notEnglish",1.7917595
"2170",2,"Ph","magpie","animal","notNaive","notEnglish",0
"2171",1,"Ph","banana","plant","notNaive","notEnglish",0
"2172",1,"Ph","grape","plant","notNaive","notEnglish",1.0986123
"2173",1,"Ph","almond","plant","notNaive","notEnglish",0
"2174",1,"Ph","lemon","plant","notNaive","notEnglish",0.6931472
"2175",1,"Ph","strawberry","plant","notNaive","notEnglish",0
"2176",4,"Ph","goat","animal","notNaive","notEnglish",1.9459101
"2177",5,"Ph","horse","animal","notNaive","notEnglish",3.3322045
"2178",2,"Ph","broccoli","plant","notNaive","notEnglish",0
"2179",1,"Ph","asparagus","plant","notNaive","notEnglish",0
"2180",1,"Ph","apple","plant","notNaive","notEnglish",1.0986123
"2181",3,"Ph","eagle","animal","notNaive","notEnglish",1.0986123
"2182",2,"Ph","pigeon","animal","notNaive","notEnglish",1.0986123
"2183",2,"Ph","chicken","animal","notNaive","notEnglish",1.0986123
"2184",1,"Ph","spider","animal","notNaive","notEnglish",0.6931472
"2185",1,"Ph","mustard","plant","notNaive","notEnglish",0
"2186",3,"Ph","stork","animal","notNaive","notEnglish",0
"2187",3,"Ph","beaver","animal","notNaive","notEnglish",0
"2188",4,"CE","dog","animal","notNaive","English",3.1354942
"2189",2,"CE","walnut","plant","notNaive","English",0
"2190",3,"CE","goose","animal","notNaive","English",1.7917595
"2191",3,"CE","pineapple","plant","notNaive","English",0
"2192",3,"CE","kiwi","plant","notNaive","English",0
"2193",2,"CE","strawberry","plant","notNaive","English",0
"2194",3,"CE","woodpecker","animal","notNaive","English",0
"2195",2,"CE","paprika","plant","notNaive","English",0
"2196",1,"CE","peanut","plant","notNaive","English",0.6931472
"2197",2,"CE","apricot","plant","notNaive","English",0
"2198",2,"CE","broccoli","plant","notNaive","English",0
"2199",2,"CE","gherkin","plant","notNaive","English",0
"2200",7,"CE","lion","animal","notNaive","English",1.0986123
"2201",7,"CE","reindeer","animal","notNaive","English",0
"2202",2,"CE","eggplant","plant","notNaive","English",0
"2203",5,"CE","swan","animal","notNaive","English",1.3862944
"2204",2,"CE","radish","plant","notNaive","English",0.6931472
"2205",3,"CE","frog","animal","notNaive","English",2.0794415
"2206",7,"CE","shark","animal","notNaive","English",0.6931472
"2207",4,"CE","badger","animal","notNaive","English",0.6931472
"2208",6,"CE","moose","animal","notNaive","English",0
"2209",7,"CE","elephant","animal","notNaive","English",0.6931472
"2210",3,"CE","snake","animal","notNaive","English",1.6094379
"2211",2,"CE","olive","plant","notNaive","English",1.0986123
"2212",2,"CE","potato","plant","notNaive","English",0
"2213",2,"CE","pear","plant","notNaive","English",0
"2214",6,"CE","horse","animal","notNaive","English",3.3322045
"2215",3,"CE","owl","animal","notNaive","English",1.3862944
"2216",1,"CE","wasp","animal","notNaive","English",1.3862944
"2217",6,"CE","donkey","animal","notNaive","English",0
"2218",2,"CE","avocado","plant","notNaive","English",0
"2219",1,"CE","almond","plant","notNaive","English",0
"2220",7,"CE","whale","animal","notNaive","English",1.0986123
"2221",1,"CE","blackberry","plant","notNaive","English",0.6931472
"2222",2,"CE","banana","plant","notNaive","English",0
"2223",4,"CE","eagle","animal","notNaive","English",1.0986123
"2224",2,"CE","bat","animal","notNaive","English",2.1972246
"2225",1,"CE","spider","animal","notNaive","English",0.6931472
"2226",3,"CE","pigeon","animal","notNaive","English",1.0986123
"2227",2,"CE","cucumber","plant","notNaive","English",0
"2228",3,"CE","hedgehog","animal","notNaive","English",0
"2229",2,"CE","leek","plant","notNaive","English",0
"2230",3,"CE","mole","animal","notNaive","English",1.0986123
"2231",4,"CE","beaver","animal","notNaive","English",0
"2232",2,"CE","lemon","plant","notNaive","English",0.6931472
"2233",3,"CE","bunny","animal","notNaive","English",0
"2234",2,"CE","apple","plant","notNaive","English",1.0986123
"2235",1,"CE","ant","animal","notNaive","English",1.3862944
"2236",1,"CE","cherry","plant","notNaive","English",0.6931472
"2237",3,"CE","chicken","animal","notNaive","English",1.0986123
"2238",2,"CE","mouse","animal","notNaive","English",1.9459101
"2239",1,"CE","bee","animal","notNaive","English",1.7917595
"2240",2,"CE","carrot","plant","notNaive","English",0.6931472
"2241",4,"CE","pig","animal","notNaive","English",2.7725887
"2242",2,"CE","lettuce","plant","notNaive","English",0
"2243",4,"CE","goat","animal","notNaive","English",1.9459101
"2244",3,"CE","squirrel","animal","notNaive","English",0
"2245",2,"CE","tomato","plant","notNaive","English",0
"2246",1,"CE","grape","plant","notNaive","English",1.0986123
"2247",5,"CE","dolphin","animal","notNaive","English",0
"2248",2,"CE","mustard","plant","notNaive","English",0
"2249",2,"CE","magpie","animal","notNaive","English",0
"2250",4,"CE","sheep","animal","notNaive","English",2.3025851
"2251",4,"CE","fox","animal","notNaive","English",1.7917595
"2252",1,"CE","mushroom","plant","notNaive","English",0.6931472
"2253",3,"CE","monkey","animal","notNaive","English",0
"2254",2,"CE","orange","plant","notNaive","English",1.3862944
"2255",4,"CE","squid","animal","notNaive","English",0
"2256",4,"CE","gull","animal","notNaive","English",1.6094379
"2257",5,"CE","vulture","animal","notNaive","English",0
"2258",3,"CE","cat","animal","notNaive","English",2.7725887
"2259",1,"CE","butterfly","animal","notNaive","English",0
"2260",3,"CE","stork","animal","notNaive","English",0
"2261",2,"CE","asparagus","plant","notNaive","English",0
"2262",3,"CE","tortoise","animal","notNaive","English",0
"2263",2,"CE","beetroot","plant","notNaive","English",0
"2264",6,"CE","crocodile","animal","notNaive","English",0
"2265",1,"CE","clove","plant","notNaive","English",0
"2266",3,"CE","melon","plant","notNaive","English",1.0986123
"2267",7,"CE","camel","animal","notNaive","English",0.6931472
"2268",1,"CE","blueberry","plant","notNaive","English",0
"2269",3,"A","squid","animal","notNaive","English",0
"2270",2,"A","pear","plant","notNaive","English",0
"2271",2,"A","asparagus","plant","notNaive","English",0
"2272",2,"A","leek","plant","notNaive","English",0
"2273",5,"A","donkey","animal","notNaive","English",0
"2274",3,"A","pigeon","animal","notNaive","English",1.0986123
"2275",3,"A","eagle","animal","notNaive","English",1.0986123
"2276",3,"A","squirrel","animal","notNaive","English",0
"2277",3,"A","woodpecker","animal","notNaive","English",0
"2278",3,"A","bunny","animal","notNaive","English",0
"2279",4,"A","fox","animal","notNaive","English",1.7917595
"2280",4,"A","sheep","animal","notNaive","English",2.3025851
"2281",6,"A","shark","animal","notNaive","English",0.6931472
"2282",3,"A","badger","animal","notNaive","English",0.6931472
"2283",6,"A","moose","animal","notNaive","English",0
"2284",2,"A","radish","plant","notNaive","English",0.6931472
"2285",1,"A","cherry","plant","notNaive","English",0.6931472
"2286",3,"A","tortoise","animal","notNaive","English",0
"2287",2,"A","mouse","animal","notNaive","English",1.9459101
"2288",3,"A","pineapple","plant","notNaive","English",0
"2289",7,"A","whale","animal","notNaive","English",1.0986123
"2290",1,"A","ant","animal","notNaive","English",1.3862944
"2291",1,"A","wasp","animal","notNaive","English",1.3862944
"2292",3,"A","goose","animal","notNaive","English",1.7917595
"2293",2,"A","orange","plant","notNaive","English",1.3862944
"2294",1,"A","paprika","plant","notNaive","English",0
"2295",1,"A","blueberry","plant","notNaive","English",0
"2296",2,"A","eggplant","plant","notNaive","English",0
"2297",3,"A","chicken","animal","notNaive","English",1.0986123
"2298",3,"A","gull","animal","notNaive","English",1.6094379
"2299",2,"A","butterfly","animal","notNaive","English",0
"2300",4,"A","goat","animal","notNaive","English",1.9459101
"2301",2,"A","lemon","plant","notNaive","English",0.6931472
"2302",1,"A","walnut","plant","notNaive","English",0
"2303",3,"A","snake","animal","notNaive","English",1.6094379
"2304",4,"A","pig","animal","notNaive","English",2.7725887
"2305",6,"A","crocodile","animal","notNaive","English",0
"2306",3,"A","melon","plant","notNaive","English",1.0986123
"2307",3,"A","owl","animal","notNaive","English",1.3862944
"2308",2,"A","lettuce","plant","notNaive","English",0
"2309",6,"A","horse","animal","notNaive","English",3.3322045
"2310",2,"A","frog","animal","notNaive","English",2.0794415
"2311",2,"A","carrot","plant","notNaive","English",0.6931472
"2312",2,"A","hedgehog","animal","notNaive","English",0
"2313",5,"A","camel","animal","notNaive","English",0.6931472
"2314",3,"A","kiwi","plant","notNaive","English",0
"2315",2,"A","gherkin","plant","notNaive","English",0
"2316",1,"A","olive","plant","notNaive","English",1.0986123
"2317",2,"A","beetroot","plant","notNaive","English",0
"2318",1,"A","almond","plant","notNaive","English",0
"2319",1,"A","grape","plant","notNaive","English",1.0986123
"2320",2,"A","broccoli","plant","notNaive","English",0
"2321",1,"A","peanut","plant","notNaive","English",0.6931472
"2322",1,"A","bee","animal","notNaive","English",1.7917595
"2323",3,"A","swan","animal","notNaive","English",1.3862944
"2324",1,"A","strawberry","plant","notNaive","English",0
"2325",2,"A","potato","plant","notNaive","English",0
"2326",2,"A","cucumber","plant","notNaive","English",0
"2327",5,"A","dolphin","animal","notNaive","English",0
"2328",3,"A","cat","animal","notNaive","English",2.7725887
"2329",2,"A","apricot","plant","notNaive","English",0
"2330",1,"A","spider","animal","notNaive","English",0.6931472
"2331",4,"A","dog","animal","notNaive","English",3.1354942
"2332",1,"A","mustard","plant","notNaive","English",0
"2333",3,"A","mole","animal","notNaive","English",1.0986123
"2334",2,"A","apple","plant","notNaive","English",1.0986123
"2335",1,"A","blackberry","plant","notNaive","English",0.6931472
"2336",3,"A","beaver","animal","notNaive","English",0
"2337",2,"A","tomato","plant","notNaive","English",0
"2338",3,"A","vulture","animal","notNaive","English",0
"2339",5,"A","reindeer","animal","notNaive","English",0
"2340",1,"A","clove","plant","notNaive","English",0
"2341",2,"A","banana","plant","notNaive","English",0
"2342",3,"A","magpie","animal","notNaive","English",0
"2343",3,"A","bat","animal","notNaive","English",2.1972246
"2344",6,"A","elephant","animal","notNaive","English",0.6931472
"2345",2,"A","avocado","plant","notNaive","English",0
"2346",4,"A","monkey","animal","notNaive","English",0
"2347",5,"A","lion","animal","notNaive","English",1.0986123
"2348",3,"A","stork","animal","notNaive","English",0
"2349",2,"A","mushroom","plant","notNaive","English",0.6931472
"2350",3,"Ro","squid","animal","notNaive","English",0
"2351",2,"Ro","pear","plant","notNaive","English",0
"2352",2,"Ro","asparagus","plant","notNaive","English",0
"2353",2,"Ro","leek","plant","notNaive","English",0
"2354",4,"Ro","donkey","animal","notNaive","English",0
"2355",2,"Ro","pigeon","animal","notNaive","English",1.0986123
"2356",2,"Ro","eagle","animal","notNaive","English",1.0986123
"2357",2,"Ro","squirrel","animal","notNaive","English",0
"2358",2,"Ro","woodpecker","animal","notNaive","English",0
"2359",2,"Ro","bunny","animal","notNaive","English",0
"2360",2,"Ro","fox","animal","notNaive","English",1.7917595
"2361",2,"Ro","sheep","animal","notNaive","English",2.3025851
"2362",4,"Ro","shark","animal","notNaive","English",0.6931472
"2363",3,"Ro","badger","animal","notNaive","English",0.6931472
"2364",5,"Ro","moose","animal","notNaive","English",0
"2365",1,"Ro","radish","plant","notNaive","English",0.6931472
"2366",1,"Ro","cherry","plant","notNaive","English",0.6931472
"2367",3,"Ro","tortoise","animal","notNaive","English",0
"2368",5,"Ro","mouse","animal","notNaive","English",1.9459101
"2369",2,"Ro","pineapple","plant","notNaive","English",0
"2370",7,"Ro","whale","animal","notNaive","English",1.0986123
"2371",1,"Ro","ant","animal","notNaive","English",1.3862944
"2372",1,"Ro","wasp","animal","notNaive","English",1.3862944
"2373",3,"Ro","goose","animal","notNaive","English",1.7917595
"2374",2,"Ro","orange","plant","notNaive","English",1.3862944
"2375",1,"Ro","paprika","plant","notNaive","English",0
"2376",1,"Ro","blueberry","plant","notNaive","English",0
"2377",3,"Ro","eggplant","plant","notNaive","English",0
"2378",2,"Ro","chicken","animal","notNaive","English",1.0986123
"2379",2,"Ro","gull","animal","notNaive","English",1.6094379
"2380",1,"Ro","butterfly","animal","notNaive","English",0
"2381",5,"Ro","goat","animal","notNaive","English",1.9459101
"2382",1,"Ro","lemon","plant","notNaive","English",0.6931472
"2383",1,"Ro","walnut","plant","notNaive","English",0
"2384",3,"Ro","snake","animal","notNaive","English",1.6094379
"2385",3,"Ro","pig","animal","notNaive","English",2.7725887
"2386",4,"Ro","crocodile","animal","notNaive","English",0
"2387",2,"Ro","melon","plant","notNaive","English",1.0986123
"2388",2,"Ro","owl","animal","notNaive","English",1.3862944
"2389",2,"Ro","lettuce","plant","notNaive","English",0
"2390",5,"Ro","horse","animal","notNaive","English",3.3322045
"2391",1,"Ro","frog","animal","notNaive","English",2.0794415
"2392",1,"Ro","carrot","plant","notNaive","English",0.6931472
"2393",2,"Ro","hedgehog","animal","notNaive","English",0
"2394",4,"Ro","camel","animal","notNaive","English",0.6931472
"2395",2,"Ro","kiwi","plant","notNaive","English",0
"2396",1,"Ro","gherkin","plant","notNaive","English",0
"2397",1,"Ro","olive","plant","notNaive","English",1.0986123
"2398",1,"Ro","beetroot","plant","notNaive","English",0
"2399",1,"Ro","almond","plant","notNaive","English",0
"2400",1,"Ro","grape","plant","notNaive","English",1.0986123
"2401",2,"Ro","broccoli","plant","notNaive","English",0
"2402",1,"Ro","peanut","plant","notNaive","English",0.6931472
"2403",1,"Ro","bee","animal","notNaive","English",1.7917595
"2404",3,"Ro","swan","animal","notNaive","English",1.3862944
"2405",1,"Ro","strawberry","plant","notNaive","English",0
"2406",1,"Ro","potato","plant","notNaive","English",0
"2407",1,"Ro","cucumber","plant","notNaive","English",0
"2408",4,"Ro","dolphin","animal","notNaive","English",0
"2409",2,"Ro","cat","animal","notNaive","English",2.7725887
"2410",1,"Ro","apricot","plant","notNaive","English",0
"2411",1,"Ro","spider","animal","notNaive","English",0.6931472
"2412",3,"Ro","dog","animal","notNaive","English",3.1354942
"2413",1,"Ro","mustard","plant","notNaive","English",0
"2414",2,"Ro","mole","animal","notNaive","English",1.0986123
"2415",1,"Ro","apple","plant","notNaive","English",1.0986123
"2416",1,"Ro","blackberry","plant","notNaive","English",0.6931472
"2417",2,"Ro","beaver","animal","notNaive","English",0
"2418",2,"Ro","tomato","plant","notNaive","English",0
"2419",2,"Ro","vulture","animal","notNaive","English",0
"2420",4,"Ro","reindeer","animal","notNaive","English",0
"2421",1,"Ro","clove","plant","notNaive","English",0
"2422",1,"Ro","banana","plant","notNaive","English",0
"2423",1,"Ro","magpie","animal","notNaive","English",0
"2424",1,"Ro","bat","animal","notNaive","English",2.1972246
"2425",5,"Ro","elephant","animal","notNaive","English",0.6931472
"2426",1,"Ro","avocado","plant","notNaive","English",0
"2427",4,"Ro","monkey","animal","notNaive","English",0
"2428",5,"Ro","lion","animal","notNaive","English",1.0986123
"2429",3,"Ro","stork","animal","notNaive","English",0
"2430",2,"Ro","mushroom","plant","notNaive","English",0.6931472
"2431",5,"K","pig","animal","notNaive","English",2.7725887
"2432",2,"K","melon","plant","notNaive","English",1.0986123
"2433",6,"K","lion","animal","notNaive","English",1.0986123
"2434",1,"K","peanut","plant","notNaive","English",0.6931472
"2435",2,"K","avocado","plant","notNaive","English",0
"2436",2,"K","hedgehog","animal","notNaive","English",0
"2437",4,"K","swan","animal","notNaive","English",1.3862944
"2438",3,"K","mole","animal","notNaive","English",1.0986123
"2439",4,"K","vulture","animal","notNaive","English",0
"2440",2,"K","pineapple","plant","notNaive","English",0
"2441",1,"K","broccoli","plant","notNaive","English",0
"2442",3,"K","kiwi","plant","notNaive","English",0
"2443",1,"K","mushroom","plant","notNaive","English",0.6931472
"2444",1,"K","apricot","plant","notNaive","English",0
"2445",3,"K","bunny","animal","notNaive","English",0
"2446",1,"K","blackberry","plant","notNaive","English",0.6931472
"2447",3,"K","snake","animal","notNaive","English",1.6094379
"2448",6,"K","moose","animal","notNaive","English",0
"2449",5,"K","fox","animal","notNaive","English",1.7917595
"2450",1,"K","wasp","animal","notNaive","English",1.3862944
"2451",2,"K","pigeon","animal","notNaive","English",1.0986123
"2452",5,"K","goat","animal","notNaive","English",1.9459101
"2453",1,"K","lemon","plant","notNaive","English",0.6931472
"2454",4,"K","stork","animal","notNaive","English",0
"2455",1,"K","grape","plant","notNaive","English",1.0986123
"2456",1,"K","blueberry","plant","notNaive","English",0
"2457",2,"K","leek","plant","notNaive","English",0
"2458",1,"K","clove","plant","notNaive","English",0
"2459",4,"K","eagle","animal","notNaive","English",1.0986123
"2460",1,"K","tomato","plant","notNaive","English",0
"2461",3,"K","squirrel","animal","notNaive","English",0
"2462",1,"K","paprika","plant","notNaive","English",0
"2463",3,"K","gull","animal","notNaive","English",1.6094379
"2464",7,"K","elephant","animal","notNaive","English",0.6931472
"2465",2,"K","bat","animal","notNaive","English",2.1972246
"2466",5,"K","dog","animal","notNaive","English",3.1354942
"2467",1,"K","cherry","plant","notNaive","English",0.6931472
"2468",6,"K","horse","animal","notNaive","English",3.3322045
"2469",4,"K","cat","animal","notNaive","English",2.7725887
"2470",2,"K","lettuce","plant","notNaive","English",0
"2471",2,"K","banana","plant","notNaive","English",0
"2472",7,"K","whale","animal","notNaive","English",1.0986123
"2473",2,"K","potato","plant","notNaive","English",0
"2474",3,"K","woodpecker","animal","notNaive","English",0
"2475",5,"K","dolphin","animal","notNaive","English",0
"2476",2,"K","carrot","plant","notNaive","English",0.6931472
"2477",5,"K","sheep","animal","notNaive","English",2.3025851
"2478",1,"K","bee","animal","notNaive","English",1.7917595
"2479",3,"K","goose","animal","notNaive","English",1.7917595
"2480",2,"K","apple","plant","notNaive","English",1.0986123
"2481",1,"K","ant","animal","notNaive","English",1.3862944
"2482",1,"K","olive","plant","notNaive","English",1.0986123
"2483",1,"K","mustard","plant","notNaive","English",0
"2484",1,"K","almond","plant","notNaive","English",0
"2485",4,"K","tortoise","animal","notNaive","English",0
"2486",1,"K","mouse","animal","notNaive","English",1.9459101
"2487",1,"K","spider","animal","notNaive","English",0.6931472
"2488",3,"K","magpie","animal","notNaive","English",0
"2489",6,"K","donkey","animal","notNaive","English",0
"2490",4,"K","monkey","animal","notNaive","English",0
"2491",1,"K","butterfly","animal","notNaive","English",0
"2492",1,"K","strawberry","plant","notNaive","English",0
"2493",2,"K","pear","plant","notNaive","English",0
"2494",6,"K","camel","animal","notNaive","English",0.6931472
"2495",4,"K","beaver","animal","notNaive","English",0
"2496",2,"K","asparagus","plant","notNaive","English",0
"2497",1,"K","frog","animal","notNaive","English",2.0794415
"2498",1,"K","radish","plant","notNaive","English",0.6931472
"2499",1,"K","walnut","plant","notNaive","English",0
"2500",7,"K","reindeer","animal","notNaive","English",0
"2501",2,"K","cucumber","plant","notNaive","English",0
"2502",4,"K","badger","animal","notNaive","English",0.6931472
"2503",7,"K","squid","animal","notNaive","English",0
"2504",2,"K","orange","plant","notNaive","English",1.3862944
"2505",3,"K","eggplant","plant","notNaive","English",0
"2506",3,"K","chicken","animal","notNaive","English",1.0986123
"2507",6,"K","shark","animal","notNaive","English",0.6931472
"2508",3,"K","owl","animal","notNaive","English",1.3862944
"2509",1,"K","gherkin","plant","notNaive","English",0
"2510",7,"K","crocodile","animal","notNaive","English",0
