"","Year","Mn","Dy","MxT","MnT","Prec","Snow","SnCv"
"640",1901,10,2,75,31,0,0,NA
"641",1901,10,3,67,31,0,0,NA
"642",1901,10,4,63,40,0,0,NA
"643",1901,10,5,53,43,0,0,NA
"644",1901,10,6,60,39,30,0,NA
"645",1901,10,7,61,47,6,0,NA
"646",1901,10,8,67,33,0,0,NA
"647",1901,10,9,66,33,0,0,NA
"648",1901,10,10,60,41,0,0,NA
"649",1901,10,11,68,26,0,0,NA
"650",1901,10,12,49,35,0.0000000000000001,0,NA
"651",1901,10,13,63,34,0,0,NA
"652",1901,10,14,73,28,0,0,NA
"653",1901,10,15,53,35,0,0,NA
"654",1901,10,16,65,25,0,0,NA
"655",1901,10,17,75,26,0,0,NA
"656",1901,10,18,77,29,0,0,NA
"657",1901,10,19,69,29,0,0,NA
"658",1901,10,20,71,29,0,0,NA
"659",1901,10,21,71,29,0,0,NA
"660",1901,10,22,67,29,0,0,NA
"661",1901,10,23,68,28,0,0,NA
"662",1901,10,24,71,28,0,0,NA
"663",1901,10,25,70,32,0.0000000000000001,0,NA
"664",1901,10,26,67,32,0,0,NA
"665",1901,10,27,69,35,0.0000000000000001,0,NA
"666",1901,10,28,69,38,0,0,NA
"667",1901,10,29,69,29,0,0,NA
"668",1901,10,30,66,46,0,0,NA
"669",1901,10,31,61,25,0,0,NA
"670",1901,11,1,66,22,0,0,NA
"671",1901,11,2,54,30,0,0,NA
"672",1901,11,3,48,15,0,0,NA
"673",1901,11,4,61,29,0,0,NA
"674",1901,11,5,59,25,0,0,NA
"675",1901,11,6,62,39,0,0,NA
"676",1901,11,7,59,17,0,0,NA
"677",1901,11,8,56,31,0,0,NA
"678",1901,11,9,58,22,0,0,NA
"679",1901,11,10,70,27,0,0,NA
"680",1901,11,11,58,26,0,0,NA
"681",1901,11,12,62,14,0,0,NA
"682",1901,11,13,60,17,0,0,NA
"683",1901,11,14,59,15,0,0,NA
"684",1901,11,15,55,14,0,0,NA
"685",1901,11,16,60,20,0,0,NA
"686",1901,11,17,57,33,0,0,NA
"687",1901,11,18,51,31,0,0,NA
"688",1901,11,19,48,12,0,0,NA
"689",1901,11,20,54,19,0,0,NA
"690",1901,11,21,54,24,0,0,NA
"691",1901,11,22,52,19,0,0,NA
"692",1901,11,23,67,27,0,0,NA
"693",1901,11,24,53,33,2,0,NA
"694",1901,11,25,50,19,0,0,NA
"695",1901,11,26,60,23,0,0,NA
"696",1901,11,27,57,20,0,0,NA
"697",1901,11,28,68,18,0,0,NA
"698",1901,11,29,62,20,0,0,NA
"699",1901,11,30,54,35,0,0,NA
"700",1901,12,1,49,19,0,0,NA
"701",1901,12,2,51,19,0.0000000000000001,0.0000000000000001,NA
"702",1901,12,3,42,27,57,35,NA
"703",1901,12,4,51,26,0,0,NA
"704",1901,12,5,42,27,0,0,NA
"705",1901,12,6,60,26,0,0,NA
"706",1901,12,7,36,22,11,20,NA
"707",1901,12,8,40,0,0,0,NA
"708",1901,12,9,39,9,0,0,NA
"709",1901,12,10,38,13,9,15,NA
"710",1901,12,11,26,16,23,45,NA
"711",1901,12,12,18,10,22,25,NA
"712",1901,12,13,15,-15,9,10,NA
"713",1901,12,14,5,-31,2,3,NA
"714",1901,12,15,30,-12,0,0,NA
"715",1901,12,16,31,14,0.0000000000000001,0.0000000000000001,NA
"716",1901,12,17,25,5,0,0,NA
"717",1901,12,18,52,18,0,0,NA
"718",1901,12,19,36,22,0,0,NA
"719",1901,12,20,49,9,0,0,NA
"720",1901,12,21,52,18,0,0,NA
"721",1901,12,22,55,24,0,0,NA
"722",1901,12,23,65,41,0,0,NA
"723",1901,12,24,58,29,4,5,NA
"724",1901,12,25,40,22,0,0,NA
"725",1901,12,26,46,15,0,0,NA
"726",1901,12,27,43,26,0,0,NA
"727",1901,12,28,43,11,0,0,NA
"728",1901,12,29,52,18,0,0,NA
"729",1901,12,30,55,15,0,0,NA
"730",1901,12,31,42,21,0,0,NA
"731",1902,1,1,55,19,0,0,NA
"732",1902,1,2,41,27,0,0,NA
"733",1902,1,3,50,15,0,0,NA
"734",1902,1,4,51,15,0,0,NA
"735",1902,1,5,46,23,0,0,NA
"736",1902,1,6,59,19,0,0,NA
"737",1902,1,7,58,24,0,0,NA
"738",1902,1,8,62,24,0,0,NA
"739",1902,1,9,49,27,0,0,NA
"740",1902,1,10,44,19,0,0,NA
"741",1902,1,11,57,14,0,0,NA
"742",1902,1,12,57,17,0,0,NA
"743",1902,1,13,57,18,0,0,NA
"744",1902,1,14,58,19,0,0,NA
"745",1902,1,15,48,17,0,0,NA
"746",1902,1,16,52,8,0,0,NA
"747",1902,1,17,40,20,0.0000000000000001,0,NA
"748",1902,1,18,35,24,0,0,NA
"749",1902,1,19,47,17,0,0,NA
"750",1902,1,20,41,28,0,0,NA
"751",1902,1,21,35,6,0,0,NA
"752",1902,1,22,34,7,2,5,NA
"753",1902,1,23,24,2,10,20,NA
"754",1902,1,24,23,-5,2,2,NA
"755",1902,1,25,18,-11,18,40,NA
"756",1902,1,26,7,-31,0,0,NA
"757",1902,1,27,14,-19,0,0,NA
"758",1902,1,28,11,-20,0,0,NA
"759",1902,1,29,9,-18,0,0,NA
"760",1902,1,30,26,-15,0,0,NA
"761",1902,1,31,33,-7,0,0,NA
"762",1902,2,1,19,-9,7,12,NA
"763",1902,2,2,25,-23,0,0,NA
"764",1902,2,3,32,0,0,0,NA
"765",1902,2,4,33,10,0,0,NA
"766",1902,2,5,43,18,0,0,NA
"767",1902,2,6,39,22,0,0,NA
"768",1902,2,7,51,16,0,0,NA
"769",1902,2,8,32,14,0.0000000000000001,0,NA
"770",1902,2,9,32,18,0.0000000000000001,0,NA
"771",1902,2,10,56,18,0,0,NA
"772",1902,2,11,58,28,0,0,NA
"773",1902,2,12,57,22,0,0,NA
"774",1902,2,13,42,28,8,10,NA
"775",1902,2,14,34,6,0,0,NA
"776",1902,2,15,48,19,0,0,NA
"777",1902,2,16,63,27,0,0,NA
"778",1902,2,17,56,25,0,0,NA
"779",1902,2,18,49,30,0,0,NA
"780",1902,2,19,44,30,0,0,NA
"781",1902,2,20,62,14,0,0,NA
"782",1902,2,21,51,23,0,0,NA
"783",1902,2,22,51,25,0,0,NA
"784",1902,2,23,51,20,0,0,NA
"785",1902,2,24,57,12,0,0,NA
"786",1902,2,25,60,31,0,0,NA
"787",1902,2,26,54,28,0,0,NA
"788",1902,2,27,47,35,0,0,NA
"789",1902,2,28,42,29,0.0000000000000001,0,NA
"790",1902,3,1,44,29,0,0,NA
"791",1902,3,2,47,17,0,0,NA
"792",1902,3,3,44,27,0.0000000000000001,0.0000000000000001,NA
"793",1902,3,4,43,24,0,0,NA
"794",1902,3,5,49,8,0,0,NA
"795",1902,3,6,51,23,0,0,NA
"796",1902,3,7,50,27,0,0,NA
"797",1902,3,8,56,20,0,0,NA
"798",1902,3,9,64,24,0,0,NA
"799",1902,3,10,46,33,3,0.0000000000000001,NA
"800",1902,3,11,47,18,0,0,NA
"801",1902,3,12,54,17,0,0,NA
"802",1902,3,13,58,14,0,0,NA
"803",1902,3,14,48,20,0,0,NA
"804",1902,3,15,37,21,0,0,NA
"805",1902,3,16,41,12,0,0,NA
"806",1902,3,17,54,2,0.0000000000000001,0,NA
"807",1902,3,18,63,18,0,0,NA
"808",1902,3,19,60,24,0,0,NA
"809",1902,3,20,51,33,45,0.0000000000000001,NA
"810",1902,3,21,46,32,20,0.0000000000000001,NA
"811",1902,3,22,52,29,0,0,NA
"812",1902,3,23,50,32,17,0,NA
"813",1902,3,24,51,32,23,0,NA
"814",1902,3,25,40,31,21,0,NA
"815",1902,3,26,50,34,0,0,NA
"816",1902,3,27,51,26,0,0,NA
"817",1902,3,28,40,23,20,25,NA
"818",1902,3,29,33,19,1,0,NA
"819",1902,3,30,37,16,0,0,NA
"820",1902,3,31,46,14,0,0,NA
"821",1902,4,1,48,20,0,0,NA
"822",1902,4,2,53,25,0,0,NA
"823",1902,4,3,61,21,0,0,NA
"824",1902,4,4,67,24,0,0,NA
"825",1902,4,5,67,33,0,0,NA
"826",1902,4,6,60,38,8,0,NA
"827",1902,4,7,58,35,0,0,NA
"828",1902,4,8,65,46,0,0,NA
"829",1902,4,9,60,37,0,0,NA
"830",1902,4,10,55,23,0,0,NA
"831",1902,4,11,59,26,0,0,NA
"832",1902,4,12,56,34,2,0,NA
"833",1902,4,13,45,32,25,0.0000000000000001,NA
"834",1902,4,14,37,18,11,11,NA
"835",1902,4,15,50,24,0,0,NA
"836",1902,4,16,56,29,0,0,NA
"837",1902,4,17,69,30,0,0,NA
"838",1902,4,18,72,30,0,0,NA
"839",1902,4,19,79,34,0,0,NA
"840",1902,4,20,80,35,0,0,NA
"841",1902,4,21,64,38,15,0,NA
"842",1902,4,22,53,30,0,0,NA
"843",1902,4,23,58,23,0,0,NA
"844",1902,4,24,67,28,0,0,NA
"845",1902,4,25,56,41,0.0000000000000001,0,NA
"846",1902,4,26,62,30,0,0,NA
"847",1902,4,27,73,29,0,0,NA
"848",1902,4,28,67,33,0,0,NA
"849",1902,4,29,74,33,0,0,NA
"850",1902,4,30,79,34,0,0,NA
"851",1902,5,1,75,52,0,0,NA
"852",1902,5,2,82,34,0,0,NA
"853",1902,5,3,68,38,0,0,NA
"854",1902,5,4,60,46,5,0,NA
"855",1902,5,5,66,45,18,0,NA
"856",1902,5,6,69,30,0,0,NA
"857",1902,5,7,78,33,0,0,NA
"858",1902,5,8,78,42,0,0,NA
"859",1902,5,9,78,41,0.0000000000000001,0,NA
"860",1902,5,10,78,37,0,0,NA
"861",1902,5,11,81,44,6,0,NA
"862",1902,5,12,73,40,0.0000000000000001,0,NA
"863",1902,5,13,72,48,6,0,NA
"864",1902,5,14,69,39,46,0,NA
"865",1902,5,15,73,44,0,0,NA
"866",1902,5,16,73,48,18,0,NA
"867",1902,5,17,79,48,0.0000000000000001,0,NA
"868",1902,5,18,69,44,5,0,NA
"869",1902,5,19,56,41,35,0,NA
"870",1902,5,20,60,37,18,0,NA
"871",1902,5,21,63,37,0,0,NA
"872",1902,5,22,70,35,0.0000000000000001,0,NA
"873",1902,5,23,72,37,0.0000000000000001,0,NA
"874",1902,5,24,77,45,0,0,NA
"875",1902,5,25,81,43,0,0,NA
"876",1902,5,26,75,52,14,0,NA
"877",1902,5,27,57,47,34,0,NA
"878",1902,5,28,56,42,8,0,NA
"879",1902,5,29,67,37,0,0,NA
"880",1902,5,30,83,42,0,0,NA
"881",1902,5,31,86,44,0,0,NA
"882",1902,6,1,83,49,0,0,NA
"883",1902,6,2,74,42,0,0,NA
"884",1902,6,3,79,38,0,0,NA
"885",1902,6,4,85,44,0,0,NA
"886",1902,6,5,84,48,0,0,NA
"887",1902,6,6,86,45,0,0,NA
"888",1902,6,7,74,49,1,0,NA
"889",1902,6,8,80,54,0,0,NA
"890",1902,6,9,94,46,0,0,NA
"891",1902,6,10,94,52,0,0,NA
"892",1902,6,11,77,58,0,0,NA
"893",1902,6,12,79,54,0.0000000000000001,0,NA
"894",1902,6,13,85,49,28,0,NA
"895",1902,6,14,88,45,0.0000000000000001,0,NA
"896",1902,6,15,69,50,1,0,NA
"897",1902,6,16,80,49,0,0,NA
"898",1902,6,17,77,46,0.0000000000000001,0,NA
"899",1902,6,18,74,40,0,0,NA
"900",1902,6,19,77,53,1,0,NA
"901",1902,6,20,68,43,48,0,NA
"902",1902,6,21,77,39,0,0,NA
"903",1902,6,22,87,43,0,0,NA
"904",1902,6,23,91,49,0,0,NA
"905",1902,6,24,96,51,0,0,NA
"906",1902,6,25,86,53,0,0,NA
"907",1902,6,26,92,53,0.0000000000000001,0,NA
"908",1902,6,27,77,54,57,0,NA
"909",1902,6,28,61,51,102,0,NA
"910",1902,6,29,68,50,0,0,NA
"911",1902,6,30,75,49,5,0,NA
"912",1902,7,1,76,54,0.0000000000000001,0,NA
"913",1902,7,2,86,51,1,0,NA
"914",1902,7,3,79,52,0.0000000000000001,0,NA
"915",1902,7,4,72,50,4,0,NA
"916",1902,7,5,71,47,13,0,NA
"917",1902,7,6,78,39,0,0,NA
"918",1902,7,7,82,40,0,0,NA
"919",1902,7,8,79,54,0,0,NA
"920",1902,7,9,72,53,17,0,NA
"921",1902,7,10,77,49,0.0000000000000001,0,NA
"922",1902,7,11,86,46,0.0000000000000001,0,NA
"923",1902,7,12,88,50,0,0,NA
"924",1902,7,13,85,44,0.0000000000000001,0,NA
"925",1902,7,14,94,47,0,0,NA
"926",1902,7,15,98,49,0.0000000000000001,0,NA
"927",1902,7,16,89,54,0,0,NA
"928",1902,7,17,74,59,5,0,NA
"929",1902,7,18,69,51,47,0,NA
"930",1902,7,19,74,43,43,0,NA
"931",1902,7,20,79,43,0,0,NA
"932",1902,7,21,85,45,0,0,NA
"933",1902,7,22,86,43,0,0,NA
"934",1902,7,23,87,49,0,0,NA
"935",1902,7,24,92,47,0,0,NA
"936",1902,7,25,81,54,0,0,NA
"937",1902,7,26,75,56,1,0,NA
"938",1902,7,27,89,53,0,0,NA
"939",1902,7,28,94,46,0,0,NA
"940",1902,7,29,94,53,0,0,NA
"941",1902,7,30,88,59,0,0,NA
"942",1902,7,31,95,56,0,0,NA
"943",1902,8,1,100,54,0,0,NA
"944",1902,8,2,92,53,0,0,NA
"945",1902,8,3,92,58,0.0000000000000001,0,NA
"946",1902,8,4,95,55,0,0,NA
"947",1902,8,5,81,59,4,0,NA
"948",1902,8,6,84,49,0,0,NA
"949",1902,8,7,84,49,0.0000000000000001,0,NA
"950",1902,8,8,87,49,0,0,NA
"951",1902,8,9,93,46,0,0,NA
"952",1902,8,10,72,51,0,0,NA
"953",1902,8,11,76,47,0.0000000000000001,0,NA
"954",1902,8,12,89,51,0,0,NA
"955",1902,8,13,87,56,0.0000000000000001,0,NA
"956",1902,8,14,88,58,0,0,NA
"957",1902,8,15,92,50,0,0,NA
"958",1902,8,16,92,52,0.0000000000000001,0,NA
"959",1902,8,17,93,47,0,0,NA
"960",1902,8,18,88,57,0,0,NA
"961",1902,8,19,91,49,0,0,NA
"962",1902,8,20,88,46,0.0000000000000001,0,NA
"963",1902,8,21,85,51,2,0,NA
"964",1902,8,22,86,51,0.0000000000000001,0,NA
"965",1902,8,23,70,59,0.0000000000000001,0,NA
"966",1902,8,24,84,53,0,0,NA
"967",1902,8,25,84,60,0,0,NA
"968",1902,8,26,77,55,61,0,NA
"969",1902,8,27,81,54,0,0,NA
"970",1902,8,28,80,55,0.0000000000000001,0,NA
"971",1902,8,29,82,52,0.0000000000000001,0,NA
"972",1902,8,30,80,52,0.0000000000000001,0,NA
"973",1902,8,31,83,42,0.0000000000000001,0,NA
"974",1902,9,1,81,44,0,0,NA
"975",1902,9,2,90,41,0,0,NA
"976",1902,9,3,71,41,0,0,NA
"977",1902,9,4,86,37,0,0,NA
"978",1902,9,5,79,47,0,0,NA
"979",1902,9,6,83,38,0,0,NA
"980",1902,9,7,90,37,0,0,NA
"981",1902,9,8,80,44,0,0,NA
"982",1902,9,9,83,36,0,0,NA
"983",1902,9,10,72,48,0,0,NA
"984",1902,9,11,55,38,0.0000000000000001,0,NA
"985",1902,9,12,66,22,0,0,NA
"986",1902,9,13,84,27,0,0,NA
"987",1902,9,14,87,36,0,0,NA
"988",1902,9,15,85,52,0,0,NA
"989",1902,9,16,80,60,0.0000000000000001,0,NA
"990",1902,9,17,67,38,0,0,NA
"991",1902,9,18,76,33,0,0,NA
"992",1902,9,19,84,40,0,0,NA
"993",1902,9,20,77,40,188,0,NA
"994",1902,9,21,53,42,434,0,NA
"995",1902,9,22,64,42,62,0,NA
"996",1902,9,23,71,37,0,0,NA
"997",1902,9,24,74,38,0,0,NA
"998",1902,9,25,80,42,0,0,NA
"999",1902,9,26,64,44,0,0,NA
"1000",1902,9,27,75,31,0,0,NA
"1001",1902,9,28,68,38,0,0,NA
"1002",1902,9,29,60,42,28,0,NA
"1003",1902,9,30,66,32,0,0,NA
"1004",1902,10,1,57,37,18,0,NA
"1005",1902,10,2,45,35,9,0,NA
"1006",1902,10,3,51,30,0,0,NA
"1007",1902,10,4,65,32,0,0,NA
"1008",1902,10,5,77,30,0,0,NA
"1009",1902,10,6,71,31,0,0,NA
"1010",1902,10,7,75,32,0,0,NA
"1011",1902,10,8,80,36,0,0,NA
"1012",1902,10,9,71,39,0,0,NA
"1013",1902,10,10,63,37,0,0,NA
"1014",1902,10,11,57,43,68,0,NA
"1015",1902,10,12,51,39,19,0,NA
"1016",1902,10,13,62,31,1,0,NA
"1017",1902,10,14,69,31,0,0,NA
"1018",1902,10,15,62,33,0,0,NA
"1019",1902,10,16,69,33,0,0,NA
"1020",1902,10,17,65,34,0,0,NA
"1021",1902,10,18,68,33,0,0,NA
"1022",1902,10,19,65,31,0,0,NA
"1023",1902,10,20,70,35,0,0,NA
"1024",1902,10,21,77,33,0,0,NA
"1025",1902,10,22,74,41,0,0,NA
"1026",1902,10,23,72,37,0,0,NA
"1027",1902,10,24,60,32,0,0,NA
"1028",1902,10,25,59,36,0,0,NA
"1029",1902,10,26,55,27,0,0,NA
"1030",1902,10,27,59,29,0,0,NA
"1031",1902,10,28,67,26,0,0,NA
"1032",1902,10,29,63,32,0,0,NA
"1033",1902,10,30,53,31,0.0000000000000001,0,NA
"1034",1902,10,31,67,27,0,0,NA
"1035",1902,11,1,54,36,0.0000000000000001,0,NA
"1036",1902,11,2,56,20,0,0,NA
"1037",1902,11,3,64,32,0,0,NA
"1038",1902,11,4,58,30,0,0,NA
"1039",1902,11,5,43,24,0,0,NA
"1040",1902,11,6,46,15,0,0,NA
"1041",1902,11,7,56,22,0,0,NA
"1042",1902,11,8,57,28,0,0,NA
"1043",1902,11,9,65,34,0,0,NA
"1044",1902,11,10,68,32,0,0,NA
"1045",1902,11,11,69,29,0,0,NA
"1046",1902,11,12,56,38,0.0000000000000001,0,NA
"1047",1902,11,13,49,23,0,0,NA
"1048",1902,11,14,40,18,0,0,NA
"1049",1902,11,15,40,26,27,25,NA
"1050",1902,11,16,41,14,0,0,NA
"1051",1902,11,17,59,22,0,0,NA
"1052",1902,11,18,52,20,0,0,NA
"1053",1902,11,19,55,24,0,0,NA
"1054",1902,11,20,42,23,0,0,NA
"1055",1902,11,21,57,19,0,0,NA
"1056",1902,11,22,44,23,0,0,NA
"1057",1902,11,23,59,19,0,0,NA
"1058",1902,11,24,47,23,0,0,NA
"1059",1902,11,25,41,24,0.0000000000000001,0.0000000000000001,NA
"1060",1902,11,26,46,16,0,0,NA
"1061",1902,11,27,54,15,0,0,NA
"1062",1902,11,28,40,18,0.0000000000000001,0,NA
"1063",1902,11,29,36,8,0,0,NA
"1064",1902,11,30,43,4,0,0,NA
"1065",1902,12,1,49,16,0,0,NA
"1066",1902,12,2,44,23,0,0,NA
"1067",1902,12,3,32,17,0,0,NA
"1068",1902,12,4,53,12,0,0,NA
"1069",1902,12,5,48,28,0,0,NA
"1070",1902,12,6,41,17,0,0,NA
"1071",1902,12,7,41,13,0,0,NA
"1072",1902,12,8,47,22,0,0,NA
"1073",1902,12,9,54,24,0,0,NA
"1074",1902,12,10,52,26,0,0,NA
"1075",1902,12,11,44,19,0,0,NA
"1076",1902,12,12,43,15,5,5,NA
"1077",1902,12,13,33,26,31,40,NA
"1078",1902,12,14,27,18,38,56,NA
"1079",1902,12,15,28,0,0,0,NA
"1080",1902,12,16,25,-18,0,0,NA
"1081",1902,12,17,36,-5,0,0,NA
"1082",1902,12,18,40,-1,0,0,NA
"1083",1902,12,19,40,25,3,5,NA
"1084",1902,12,20,46,33,0,0,NA
"1085",1902,12,21,43,13,0,0,NA
"1086",1902,12,22,33,6,0,0,NA
"1087",1902,12,23,44,21,0,0,NA
"1088",1902,12,24,34,15,0,0,NA
"1089",1902,12,25,42,10,0,0,NA
"1090",1902,12,26,35,13,0,0,NA
"1091",1902,12,27,58,21,0,0,NA
"1092",1902,12,28,37,17,0,0,NA
"1093",1902,12,29,36,7,0,0,NA
"1094",1902,12,30,40,6,0,0,NA
"1095",1902,12,31,45,8,0,0,NA
"1096",1903,1,1,40,7,0,0,NA
"1097",1903,1,2,41,18,0,0,NA
"1098",1903,1,3,53,18,0,0,NA
"1099",1903,1,4,48,34,0.0000000000000001,0,NA
"1100",1903,1,5,58,37,0,0,NA
"1101",1903,1,6,61,47,0,0,NA
"1102",1903,1,7,52,13,0,0,NA
"1103",1903,1,8,46,13,0,0,NA
"1104",1903,1,9,38,19,0,0,NA
"1105",1903,1,10,33,14,1,0.0000000000000001,NA
"1106",1903,1,11,22,3,7,10,NA
"1107",1903,1,12,35,1,0,0,NA
"1108",1903,1,13,40,13,0,0,NA
"1109",1903,1,14,41,6,0,0,NA
"1110",1903,1,15,51,9,0,0,NA
"1111",1903,1,16,50,12,0,0,NA
"1112",1903,1,17,43,8,0,0,NA
"1113",1903,1,18,41,10,0,0,NA
"1114",1903,1,19,44,7,0,0,NA
"1115",1903,1,20,37,9,0,0,NA
"1116",1903,1,21,52,10,0,0,NA
"1117",1903,1,22,42,21,0.0000000000000001,0,NA
"1118",1903,1,23,46,24,0,0,NA
"1119",1903,1,24,61,26,0,0,NA
"1120",1903,1,25,60,27,0,0,NA
"1121",1903,1,26,48,21,0.0000000000000001,0,NA
"1122",1903,1,27,46,23,0,0,NA
"1123",1903,1,28,56,19,8,0,NA
"1124",1903,1,29,36,19,0,0,NA
"1125",1903,1,30,43,6,0,0,NA
"1126",1903,1,31,52,15,0,0,NA
"1127",1903,2,1,41,18,8,8,NA
"1128",1903,2,2,30,11,19,23,NA
"1129",1903,2,3,25,6,37,60,NA
"1130",1903,2,4,20,-20,0,0,NA
"1131",1903,2,5,18,-19,0,0,NA
"1132",1903,2,6,16,-9,5,6,NA
"1133",1903,2,7,22,-21,0,0,NA
"1134",1903,2,8,37,-13,0,0,NA
"1135",1903,2,9,38,1,0,0,NA
"1136",1903,2,10,46,11,0,0,NA
"1137",1903,2,11,45,13,5,8,NA
"1138",1903,2,12,13,5,58,80,NA
"1139",1903,2,13,8,-15,7,10,NA
"1140",1903,2,14,13,-23,0,0,NA
"1141",1903,2,15,8,-28,0,0,NA
"1142",1903,2,16,27,-21,0,0,NA
"1143",1903,2,17,36,-3,0,0,NA
"1144",1903,2,18,29,9,1,2,NA
"1145",1903,2,19,39,-3,0,0,NA
"1146",1903,2,20,41,5,0,0,NA
"1147",1903,2,21,39,5,0,0,NA
"1148",1903,2,22,44,8,0,0,NA
"1149",1903,2,23,30,15,3,3,NA
"1150",1903,2,24,29,20,8,5,NA
"1151",1903,2,25,28,18,2,3,NA
"1152",1903,2,26,33,5,7,5,NA
"1153",1903,2,27,37,10,0,0,NA
"1154",1903,2,28,26,11,0,0,NA
"1155",1903,3,1,37,-10,0,0,NA
"1156",1903,3,2,42,6,0,0,NA
"1157",1903,3,3,33,9,0,0,NA
"1158",1903,3,4,28,17,0.0000000000000001,0,NA
"1159",1903,3,5,27,22,0,0,NA
"1160",1903,3,6,41,24,0,0,NA
"1161",1903,3,7,38,4,0,0,NA
"1162",1903,3,8,39,7,0,0,NA
"1163",1903,3,9,44,23,0,0,NA
"1164",1903,3,10,43,19,0,0,NA
"1165",1903,3,11,52,21,0,0,NA
"1166",1903,3,12,55,28,0,0,NA
"1167",1903,3,13,51,29,0,0,NA
"1168",1903,3,14,33,28,0,0,NA
"1169",1903,3,15,55,30,0,0,NA
"1170",1903,3,16,53,28,0,0,NA
"1171",1903,3,17,46,34,0.0000000000000001,0,NA
"1172",1903,3,18,42,19,81,45,NA
"1173",1903,3,19,25,4,0,0,NA
"1174",1903,3,20,34,-3,0,0,NA
"1175",1903,3,21,41,7,0,0,NA
"1176",1903,3,22,33,16,22,35,NA
"1177",1903,3,23,32,-8,0,0,NA
"1178",1903,3,24,43,6,0,0,NA
"1179",1903,3,25,49,18,0,0,NA
"1180",1903,3,26,45,29,0,0,NA
"1181",1903,3,27,49,28,0,0,NA
"1182",1903,3,28,59,29,0,0,NA
"1183",1903,3,29,57,37,0,0,NA
"1184",1903,3,30,58,36,0,0,NA
"1185",1903,3,31,66,33,0,0,NA
"1186",1903,4,1,68,37,0,0,NA
"1187",1903,4,2,50,33,6,0,NA
"1188",1903,4,3,52,26,0,0,NA
"1189",1903,4,4,57,24,0,0,NA
"1190",1903,4,5,60,33,0,0,NA
"1191",1903,4,6,53,27,0,0,NA
"1192",1903,4,7,61,29,0,0,NA
"1193",1903,4,8,71,34,0,0,NA
"1194",1903,4,9,70,31,0,0,NA
"1195",1903,4,10,71,38,0,0,NA
"1196",1903,4,11,60,39,9,0,NA
"1197",1903,4,12,41,27,68,15,NA
"1198",1903,4,13,43,18,0,0,NA
"1199",1903,4,14,54,24,0,0,NA
"1200",1903,4,15,59,30,0.0000000000000001,0,NA
"1201",1903,4,16,59,30,0,0,NA
"1202",1903,4,17,63,28,0.0000000000000001,0,NA
"1203",1903,4,18,54,39,1,0,NA
"1204",1903,4,19,59,41,3,0,NA
"1205",1903,4,20,63,27,0,0,NA
"1206",1903,4,21,64,40,2,0,NA
"1207",1903,4,22,71,30,0,0,NA
"1208",1903,4,23,78,37,0,0,NA
"1209",1903,4,24,65,43,0,0,NA
"1210",1903,4,25,65,33,0,0,NA
"1211",1903,4,26,78,37,0.0000000000000001,0,NA
"1212",1903,4,27,76,35,0,0,NA
"1213",1903,4,28,54,30,28,10,NA
"1214",1903,4,29,36,23,31,35,NA
"1215",1903,4,30,56,13,2,5,NA
"1216",1903,5,1,65,34,5,0,NA
"1217",1903,5,2,49,30,7,0,NA
"1218",1903,5,3,64,27,0,0,NA
"1219",1903,5,4,71,32,0,0,NA
"1220",1903,5,5,67,35,0,0,NA
"1221",1903,5,6,58,36,0,0,NA
"1222",1903,5,7,68,38,0.0000000000000001,0,NA
"1223",1903,5,8,74,40,0,0,NA
"1224",1903,5,9,71,39,0,0,NA
"1225",1903,5,10,65,42,2,0,NA
"1226",1903,5,11,60,37,1,0,NA
"1227",1903,5,12,68,29,0,0,NA
"1228",1903,5,13,75,29,0,0,NA
"1229",1903,5,14,63,33,0,0,NA
"1230",1903,5,15,77,32,0,0,NA
"1231",1903,5,16,75,42,0,0,NA
"1232",1903,5,17,76,41,18,0,NA
"1233",1903,5,18,80,38,8,0,NA
"1234",1903,5,19,64,35,0,0,NA
"1235",1903,5,20,76,36,0,0,NA
"1236",1903,5,21,85,38,0,0,NA
"1237",1903,5,22,64,36,0,0,NA
"1238",1903,5,23,68,31,0,0,NA
"1239",1903,5,24,61,41,0,0,NA
"1240",1903,5,25,62,43,0,0,NA
"1241",1903,5,26,69,36,0,0,NA
"1242",1903,5,27,75,35,0,0,NA
"1243",1903,5,28,63,51,0.0000000000000001,0,NA
"1244",1903,5,29,68,45,0,0,NA
"1245",1903,5,30,71,35,0,0,NA
"1246",1903,5,31,66,34,20,0,NA
"1247",1903,6,1,61,37,2,0,NA
"1248",1903,6,2,62,39,0,0,NA
"1249",1903,6,3,61,47,0.0000000000000001,0,NA
"1250",1903,6,4,62,49,5,0,NA
"1251",1903,6,5,60,52,25,0,NA
"1252",1903,6,6,70,49,47,0,NA
"1253",1903,6,7,70,45,24,0,NA
"1254",1903,6,8,70,41,40,0,NA
"1255",1903,6,9,56,46,49,0,NA
"1256",1903,6,10,53,45,6,0,NA
"1257",1903,6,11,67,43,0.0000000000000001,0,NA
"1258",1903,6,12,70,47,0,0,NA
"1259",1903,6,13,74,45,0,0,NA
"1260",1903,6,14,64,46,0,0,NA
"1261",1903,6,15,70,48,15,0,NA
"1262",1903,6,16,71,53,12,0,NA
"1263",1903,6,17,85,45,0,0,NA
"1264",1903,6,18,84,46,0,0,NA
"1265",1903,6,19,83,45,0,0,NA
"1266",1903,6,20,69,54,0,0,NA
"1267",1903,6,21,71,44,0.0000000000000001,0,NA
