"","Time","Year","Mon","Day","Min"
"996",996,1951,9,23,39
"997",997,1951,9,24,39
"998",998,1951,9,25,47
"999",999,1951,9,26,45
"1000",1000,1951,9,27,33
"1001",1001,1951,9,28,38
"1002",1002,1951,9,29,54
"1003",1003,1951,9,30,49
"1004",1004,1951,10,1,50
"1005",1005,1951,10,2,47
"1006",1006,1951,10,3,43
"1007",1007,1951,10,4,37
"1008",1008,1951,10,5,32
"1009",1009,1951,10,6,35
"1010",1010,1951,10,7,36
"1011",1011,1951,10,8,37
"1012",1012,1951,10,9,37
"1013",1013,1951,10,10,42
"1014",1014,1951,10,11,43
"1015",1015,1951,10,12,45
"1016",1016,1951,10,13,41
"1017",1017,1951,10,14,34
"1018",1018,1951,10,15,41
"1019",1019,1951,10,16,35
"1020",1020,1951,10,17,30
"1021",1021,1951,10,18,30
"1022",1022,1951,10,19,30
"1023",1023,1951,10,20,40
"1024",1024,1951,10,21,25
"1025",1025,1951,10,22,21
"1026",1026,1951,10,23,30
"1027",1027,1951,10,24,36
"1028",1028,1951,10,25,36
"1029",1029,1951,10,26,32
"1030",1030,1951,10,27,32
"1031",1031,1951,10,28,34
"1032",1032,1951,10,29,35
"1033",1033,1951,10,30,25
"1034",1034,1951,10,31,21
"1035",1035,1951,11,1,-6
"1036",1036,1951,11,2,-6
"1037",1037,1951,11,3,35
"1038",1038,1951,11,4,30
"1039",1039,1951,11,5,25
"1040",1040,1951,11,6,16
"1041",1041,1951,11,7,20
"1042",1042,1951,11,8,32
"1043",1043,1951,11,9,35
"1044",1044,1951,11,10,35
"1045",1045,1951,11,11,36
"1046",1046,1951,11,12,37
"1047",1047,1951,11,13,30
"1048",1048,1951,11,14,22
"1049",1049,1951,11,15,17
"1050",1050,1951,11,16,14
"1051",1051,1951,11,17,12
"1052",1052,1951,11,18,19
"1053",1053,1951,11,19,26
"1054",1054,1951,11,20,35
"1055",1055,1951,11,21,27
"1056",1056,1951,11,22,24
"1057",1057,1951,11,23,27
"1058",1058,1951,11,24,24
"1059",1059,1951,11,25,27
"1060",1060,1951,11,26,24
"1061",1061,1951,11,27,29
"1062",1062,1951,11,28,27
"1063",1063,1951,11,29,29
"1064",1064,1951,11,30,33
"1065",1065,1951,12,1,36
"1066",1066,1951,12,2,34
"1067",1067,1951,12,3,25
"1068",1068,1951,12,4,28
"1069",1069,1951,12,5,26
"1070",1070,1951,12,6,21
"1071",1071,1951,12,7,12
"1072",1072,1951,12,8,12
"1073",1073,1951,12,9,7
"1074",1074,1951,12,10,17
"1075",1075,1951,12,11,26
"1076",1076,1951,12,12,23
"1077",1077,1951,12,13,18
"1078",1078,1951,12,14,-4
"1079",1079,1951,12,15,-6
"1080",1080,1951,12,16,16
"1081",1081,1951,12,17,12
"1082",1082,1951,12,18,10
"1083",1083,1951,12,19,0
"1084",1084,1951,12,20,-10
"1085",1085,1951,12,21,15
"1086",1086,1951,12,22,20
"1087",1087,1951,12,23,17
"1088",1088,1951,12,24,18
"1089",1089,1951,12,25,15
"1090",1090,1951,12,26,13
"1091",1091,1951,12,27,16
"1092",1092,1951,12,28,30
"1093",1093,1951,12,29,30
"1094",1094,1951,12,30,31
"1095",1095,1951,12,31,13
"1096",1096,1952,1,1,9
"1097",1097,1952,1,2,7
"1098",1098,1952,1,3,7
"1099",1099,1952,1,4,14
"1100",1100,1952,1,5,14
"1101",1101,1952,1,6,10
"1102",1102,1952,1,7,30
"1103",1103,1952,1,8,23
"1104",1104,1952,1,9,15
"1105",1105,1952,1,10,14
"1106",1106,1952,1,11,31
"1107",1107,1952,1,12,36
"1108",1108,1952,1,13,37
"1109",1109,1952,1,14,33
"1110",1110,1952,1,15,33
"1111",1111,1952,1,16,32
"1112",1112,1952,1,17,24
"1113",1113,1952,1,18,23
"1114",1114,1952,1,19,26
"1115",1115,1952,1,20,17
"1116",1116,1952,1,21,19
"1117",1117,1952,1,22,5
"1118",1118,1952,1,23,6
"1119",1119,1952,1,24,17
"1120",1120,1952,1,25,26
"1121",1121,1952,1,26,24
"1122",1122,1952,1,27,22
"1123",1123,1952,1,28,25
"1124",1124,1952,1,29,28
"1125",1125,1952,1,30,24
"1126",1126,1952,1,31,30
"1127",1127,1952,2,1,24
"1128",1128,1952,2,2,32
"1129",1129,1952,2,3,25
"1130",1130,1952,2,4,31
"1131",1131,1952,2,5,23
"1132",1132,1952,2,6,22
"1133",1133,1952,2,7,30
"1134",1134,1952,2,8,28
"1135",1135,1952,2,9,25
"1136",1136,1952,2,10,25
"1137",1137,1952,2,11,24
"1138",1138,1952,2,12,27
"1139",1139,1952,2,13,26
"1140",1140,1952,2,14,23
"1141",1141,1952,2,15,18
"1142",1142,1952,2,16,17
"1143",1143,1952,2,17,27
"1144",1144,1952,2,18,22
"1145",1145,1952,2,19,11
"1146",1146,1952,2,20,16
"1147",1147,1952,2,21,15
"1148",1148,1952,2,22,15
"1149",1149,1952,2,23,14
"1150",1150,1952,2,24,8
"1151",1151,1952,2,25,7
"1152",1152,1952,2,26,22
"1153",1153,1952,2,27,32
"1154",1154,1952,2,28,24
"1155",1155,1952,2,29,11
"1156",1156,1952,3,1,17
"1157",1157,1952,3,2,15
"1158",1158,1952,3,3,3
"1159",1159,1952,3,4,5
"1160",1160,1952,3,5,16
"1161",1161,1952,3,6,22
"1162",1162,1952,3,7,22
"1163",1163,1952,3,8,29
"1164",1164,1952,3,9,29
"1165",1165,1952,3,10,30
"1166",1166,1952,3,11,27
"1167",1167,1952,3,12,26
"1168",1168,1952,3,13,24
"1169",1169,1952,3,14,22
"1170",1170,1952,3,15,18
"1171",1171,1952,3,16,24
"1172",1172,1952,3,17,29
"1173",1173,1952,3,18,23
"1174",1174,1952,3,19,28
"1175",1175,1952,3,20,20
"1176",1176,1952,3,21,14
"1177",1177,1952,3,22,-3
"1178",1178,1952,3,23,5
"1179",1179,1952,3,24,20
"1180",1180,1952,3,25,14
"1181",1181,1952,3,26,26
"1182",1182,1952,3,27,24
"1183",1183,1952,3,28,30
"1184",1184,1952,3,29,35
"1185",1185,1952,3,30,36
"1186",1186,1952,3,31,32
"1187",1187,1952,4,1,33
"1188",1188,1952,4,2,28
"1189",1189,1952,4,3,29
"1190",1190,1952,4,4,23
"1191",1191,1952,4,5,33
"1192",1192,1952,4,6,35
"1193",1193,1952,4,7,45
"1194",1194,1952,4,8,25
"1195",1195,1952,4,9,23
"1196",1196,1952,4,10,26
"1197",1197,1952,4,11,30
"1198",1198,1952,4,12,35
"1199",1199,1952,4,13,36
"1200",1200,1952,4,14,34
"1201",1201,1952,4,15,36
"1202",1202,1952,4,16,35
"1203",1203,1952,4,17,37
"1204",1204,1952,4,18,38
"1205",1205,1952,4,19,40
"1206",1206,1952,4,20,42
"1207",1207,1952,4,21,32
"1208",1208,1952,4,22,31
"1209",1209,1952,4,23,30
"1210",1210,1952,4,24,36
"1211",1211,1952,4,25,41
"1212",1212,1952,4,26,41
"1213",1213,1952,4,27,47
"1214",1214,1952,4,28,47
"1215",1215,1952,4,29,42
"1216",1216,1952,4,30,43
"1217",1217,1952,5,1,40
"1218",1218,1952,5,2,43
"1219",1219,1952,5,3,48
"1220",1220,1952,5,4,54
"1221",1221,1952,5,5,51
"1222",1222,1952,5,6,50
"1223",1223,1952,5,7,49
"1224",1224,1952,5,8,48
"1225",1225,1952,5,9,40
"1226",1226,1952,5,10,38
"1227",1227,1952,5,11,37
"1228",1228,1952,5,12,42
"1229",1229,1952,5,13,46
"1230",1230,1952,5,14,49
"1231",1231,1952,5,15,40
"1232",1232,1952,5,16,36
"1233",1233,1952,5,17,37
"1234",1234,1952,5,18,34
"1235",1235,1952,5,19,42
"1236",1236,1952,5,20,47
"1237",1237,1952,5,21,47
"1238",1238,1952,5,22,38
"1239",1239,1952,5,23,42
"1240",1240,1952,5,24,42
"1241",1241,1952,5,25,48
"1242",1242,1952,5,26,47
"1243",1243,1952,5,27,44
"1244",1244,1952,5,28,45
"1245",1245,1952,5,29,51
"1246",1246,1952,5,30,51
"1247",1247,1952,5,31,50
"1248",1248,1952,6,1,55
"1249",1249,1952,6,2,53
"1250",1250,1952,6,3,54
"1251",1251,1952,6,4,52
"1252",1252,1952,6,5,54
"1253",1253,1952,6,6,57
"1254",1254,1952,6,7,59
"1255",1255,1952,6,8,54
"1256",1256,1952,6,9,55
"1257",1257,1952,6,10,61
"1258",1258,1952,6,11,59
"1259",1259,1952,6,12,61
"1260",1260,1952,6,13,61
"1261",1261,1952,6,14,60
"1262",1262,1952,6,15,65
"1263",1263,1952,6,16,50
"1264",1264,1952,6,17,53
"1265",1265,1952,6,18,55
"1266",1266,1952,6,19,55
"1267",1267,1952,6,20,62
"1268",1268,1952,6,21,59
"1269",1269,1952,6,22,53
"1270",1270,1952,6,23,58
"1271",1271,1952,6,24,56
"1272",1272,1952,6,25,58
"1273",1273,1952,6,26,58
"1274",1274,1952,6,27,55
"1275",1275,1952,6,28,49
"1276",1276,1952,6,29,59
"1277",1277,1952,6,30,62
"1278",1278,1952,7,1,65
"1279",1279,1952,7,2,60
"1280",1280,1952,7,3,57
"1281",1281,1952,7,4,64
"1282",1282,1952,7,5,65
"1283",1283,1952,7,6,63
"1284",1284,1952,7,7,43
"1285",1285,1952,7,8,45
"1286",1286,1952,7,9,51
"1287",1287,1952,7,10,59
"1288",1288,1952,7,11,57
"1289",1289,1952,7,12,57
"1290",1290,1952,7,13,54
"1291",1291,1952,7,14,49
"1292",1292,1952,7,15,49
"1293",1293,1952,7,16,61
"1294",1294,1952,7,17,60
"1295",1295,1952,7,18,63
"1296",1296,1952,7,19,60
"1297",1297,1952,7,20,59
"1298",1298,1952,7,21,59
"1299",1299,1952,7,22,62
"1300",1300,1952,7,23,58
"1301",1301,1952,7,24,68
"1302",1302,1952,7,25,68
"1303",1303,1952,7,26,63
"1304",1304,1952,7,27,65
"1305",1305,1952,7,28,58
"1306",1306,1952,7,29,56
"1307",1307,1952,7,30,56
"1308",1308,1952,7,31,62
"1309",1309,1952,8,1,63
"1310",1310,1952,8,2,62
"1311",1311,1952,8,3,58
"1312",1312,1952,8,4,56
"1313",1313,1952,8,5,55
"1314",1314,1952,8,6,57
"1315",1315,1952,8,7,61
"1316",1316,1952,8,8,58
"1317",1317,1952,8,9,57
"1318",1318,1952,8,10,57
"1319",1319,1952,8,11,55
"1320",1320,1952,8,12,56
"1321",1321,1952,8,13,61
"1322",1322,1952,8,14,58
"1323",1323,1952,8,15,63
"1324",1324,1952,8,16,59
"1325",1325,1952,8,17,59
"1326",1326,1952,8,18,59
"1327",1327,1952,8,19,64
"1328",1328,1952,8,20,60
"1329",1329,1952,8,21,59
"1330",1330,1952,8,22,58
"1331",1331,1952,8,23,59
"1332",1332,1952,8,24,59
"1333",1333,1952,8,25,58
"1334",1334,1952,8,26,59
"1335",1335,1952,8,27,62
"1336",1336,1952,8,28,57
"1337",1337,1952,8,29,54
"1338",1338,1952,8,30,53
"1339",1339,1952,8,31,50
"1340",1340,1952,9,1,45
"1341",1341,1952,9,2,40
"1342",1342,1952,9,3,51
"1343",1343,1952,9,4,59
"1344",1344,1952,9,5,61
"1345",1345,1952,9,6,55
"1346",1346,1952,9,7,61
"1347",1347,1952,9,8,56
"1348",1348,1952,9,9,54
"1349",1349,1952,9,10,53
"1350",1350,1952,9,11,53
"1351",1351,1952,9,12,62
"1352",1352,1952,9,13,49
"1353",1353,1952,9,14,47
"1354",1354,1952,9,15,46
"1355",1355,1952,9,16,53
"1356",1356,1952,9,17,48
"1357",1357,1952,9,18,49
"1358",1358,1952,9,19,52
"1359",1359,1952,9,20,52
"1360",1360,1952,9,21,46
"1361",1361,1952,9,22,41
"1362",1362,1952,9,23,44
"1363",1363,1952,9,24,42
"1364",1364,1952,9,25,46
"1365",1365,1952,9,26,45
"1366",1366,1952,9,27,50
"1367",1367,1952,9,28,54
"1368",1368,1952,9,29,48
"1369",1369,1952,9,30,51
"1370",1370,1952,10,1,45
"1371",1371,1952,10,2,41
"1372",1372,1952,10,3,48
"1373",1373,1952,10,4,40
"1374",1374,1952,10,5,32
"1375",1375,1952,10,6,32
"1376",1376,1952,10,7,28
"1377",1377,1952,10,8,37
"1378",1378,1952,10,9,40
"1379",1379,1952,10,10,43
"1380",1380,1952,10,11,38
"1381",1381,1952,10,12,40
"1382",1382,1952,10,13,39
"1383",1383,1952,10,14,28
"1384",1384,1952,10,15,24
"1385",1385,1952,10,16,39
"1386",1386,1952,10,17,31
"1387",1387,1952,10,18,32
"1388",1388,1952,10,19,35
"1389",1389,1952,10,20,42
"1390",1390,1952,10,21,38
"1391",1391,1952,10,22,41
"1392",1392,1952,10,23,37
"1393",1393,1952,10,24,43
"1394",1394,1952,10,25,42
"1395",1395,1952,10,26,38
"1396",1396,1952,10,27,31
"1397",1397,1952,10,28,30
"1398",1398,1952,10,29,38
"1399",1399,1952,10,30,46
"1400",1400,1952,10,31,38
"1401",1401,1952,11,1,38
"1402",1402,1952,11,2,34
"1403",1403,1952,11,3,28
"1404",1404,1952,11,4,33
"1405",1405,1952,11,5,32
"1406",1406,1952,11,6,24
"1407",1407,1952,11,7,20
"1408",1408,1952,11,8,28
"1409",1409,1952,11,9,21
"1410",1410,1952,11,10,21
"1411",1411,1952,11,11,28
"1412",1412,1952,11,12,37
"1413",1413,1952,11,13,32
"1414",1414,1952,11,14,29
"1415",1415,1952,11,15,36
"1416",1416,1952,11,16,27
"1417",1417,1952,11,17,27
"1418",1418,1952,11,18,18
"1419",1419,1952,11,19,22
"1420",1420,1952,11,20,25
"1421",1421,1952,11,21,20
"1422",1422,1952,11,22,13
"1423",1423,1952,11,23,2
"1424",1424,1952,11,24,11
"1425",1425,1952,11,25,-7
"1426",1426,1952,11,26,-6
"1427",1427,1952,11,27,-5
"1428",1428,1952,11,28,-6
"1429",1429,1952,11,29,5
"1430",1430,1952,11,30,8
"1431",1431,1952,12,1,16
"1432",1432,1952,12,2,22
"1433",1433,1952,12,3,18
"1434",1434,1952,12,4,18
"1435",1435,1952,12,5,24
"1436",1436,1952,12,6,23
"1437",1437,1952,12,7,26
"1438",1438,1952,12,8,24
"1439",1439,1952,12,9,18
"1440",1440,1952,12,10,18
"1441",1441,1952,12,11,25
"1442",1442,1952,12,12,22
"1443",1443,1952,12,13,31
"1444",1444,1952,12,14,28
"1445",1445,1952,12,15,32
"1446",1446,1952,12,16,31
"1447",1447,1952,12,17,25
"1448",1448,1952,12,18,24
"1449",1449,1952,12,19,22
"1450",1450,1952,12,20,22
"1451",1451,1952,12,21,26
"1452",1452,1952,12,22,19
"1453",1453,1952,12,23,19
"1454",1454,1952,12,24,5
"1455",1455,1952,12,25,4
"1456",1456,1952,12,26,9
"1457",1457,1952,12,27,10
"1458",1458,1952,12,28,19
"1459",1459,1952,12,29,18
"1460",1460,1952,12,30,16
"1461",1461,1952,12,31,24
"1462",1462,1953,1,1,15
"1463",1463,1953,1,2,13
"1464",1464,1953,1,3,28
"1465",1465,1953,1,4,26
"1466",1466,1953,1,5,24
"1467",1467,1953,1,6,17
"1468",1468,1953,1,7,24
"1469",1469,1953,1,8,33
"1470",1470,1953,1,9,35
"1471",1471,1953,1,10,34
"1472",1472,1953,1,11,31
"1473",1473,1953,1,12,43
"1474",1474,1953,1,13,37
"1475",1475,1953,1,14,5
"1476",1476,1953,1,15,2
"1477",1477,1953,1,16,8
"1478",1478,1953,1,17,18
"1479",1479,1953,1,18,35
"1480",1480,1953,1,19,32
"1481",1481,1953,1,20,28
"1482",1482,1953,1,21,33
"1483",1483,1953,1,22,25
"1484",1484,1953,1,23,26
"1485",1485,1953,1,24,41
"1486",1486,1953,1,25,40
"1487",1487,1953,1,26,34
"1488",1488,1953,1,27,24
"1489",1489,1953,1,28,23
"1490",1490,1953,1,29,31
"1491",1491,1953,1,30,27
"1492",1492,1953,1,31,24
"1493",1493,1953,2,1,31
"1494",1494,1953,2,2,30
"1495",1495,1953,2,3,33
"1496",1496,1953,2,4,37
"1497",1497,1953,2,5,26
"1498",1498,1953,2,6,23
"1499",1499,1953,2,7,23
"1500",1500,1953,2,8,31
"1501",1501,1953,2,9,8
"1502",1502,1953,2,10,4
"1503",1503,1953,2,11,8
"1504",1504,1953,2,12,17
"1505",1505,1953,2,13,16
"1506",1506,1953,2,14,20
"1507",1507,1953,2,15,25
"1508",1508,1953,2,16,19
"1509",1509,1953,2,17,22
"1510",1510,1953,2,18,26
"1511",1511,1953,2,19,11
"1512",1512,1953,2,20,0
"1513",1513,1953,2,21,-2
"1514",1514,1953,2,22,11
"1515",1515,1953,2,23,13
"1516",1516,1953,2,24,18
"1517",1517,1953,2,25,13
"1518",1518,1953,2,26,23
"1519",1519,1953,2,27,32
"1520",1520,1953,2,28,31
"1521",1521,1953,3,1,20
"1522",1522,1953,3,2,20
"1523",1523,1953,3,3,15
"1524",1524,1953,3,4,18
"1525",1525,1953,3,5,32
"1526",1526,1953,3,6,24
"1527",1527,1953,3,7,27
"1528",1528,1953,3,8,32
"1529",1529,1953,3,9,30
"1530",1530,1953,3,10,32
"1531",1531,1953,3,11,33
"1532",1532,1953,3,12,29
"1533",1533,1953,3,13,34
"1534",1534,1953,3,14,29
"1535",1535,1953,3,15,24
"1536",1536,1953,3,16,30
"1537",1537,1953,3,17,35
"1538",1538,1953,3,18,24
"1539",1539,1953,3,19,30
"1540",1540,1953,3,20,32
"1541",1541,1953,3,21,31
"1542",1542,1953,3,22,30
"1543",1543,1953,3,23,27
"1544",1544,1953,3,24,25
"1545",1545,1953,3,25,32
"1546",1546,1953,3,26,38
"1547",1547,1953,3,27,34
"1548",1548,1953,3,28,37
"1549",1549,1953,3,29,42
"1550",1550,1953,3,30,32
"1551",1551,1953,3,31,32
"1552",1552,1953,4,1,35
"1553",1553,1953,4,2,26
"1554",1554,1953,4,3,26
"1555",1555,1953,4,4,31
"1556",1556,1953,4,5,30
"1557",1557,1953,4,6,37
"1558",1558,1953,4,7,33
"1559",1559,1953,4,8,29
"1560",1560,1953,4,9,25
"1561",1561,1953,4,10,23
"1562",1562,1953,4,11,20
"1563",1563,1953,4,12,14
"1564",1564,1953,4,13,22
"1565",1565,1953,4,14,29
"1566",1566,1953,4,15,25
"1567",1567,1953,4,16,27
"1568",1568,1953,4,17,20
"1569",1569,1953,4,18,8
"1570",1570,1953,4,19,25
"1571",1571,1953,4,20,28
"1572",1572,1953,4,21,45
"1573",1573,1953,4,22,46
"1574",1574,1953,4,23,45
"1575",1575,1953,4,24,40
"1576",1576,1953,4,25,33
"1577",1577,1953,4,26,32
"1578",1578,1953,4,27,52
"1579",1579,1953,4,28,40
"1580",1580,1953,4,29,38
"1581",1581,1953,4,30,38
"1582",1582,1953,5,1,32
"1583",1583,1953,5,2,32
"1584",1584,1953,5,3,32
"1585",1585,1953,5,4,33
"1586",1586,1953,5,5,37
"1587",1587,1953,5,6,38
"1588",1588,1953,5,7,43
"1589",1589,1953,5,8,45
"1590",1590,1953,5,9,44
"1591",1591,1953,5,10,35
"1592",1592,1953,5,11,32
"1593",1593,1953,5,12,23
"1594",1594,1953,5,13,28
"1595",1595,1953,5,14,33
"1596",1596,1953,5,15,36
"1597",1597,1953,5,16,42
"1598",1598,1953,5,17,41
"1599",1599,1953,5,18,42
"1600",1600,1953,5,19,43
"1601",1601,1953,5,20,48
"1602",1602,1953,5,21,42
"1603",1603,1953,5,22,44
"1604",1604,1953,5,23,45
"1605",1605,1953,5,24,46
"1606",1606,1953,5,25,46
"1607",1607,1953,5,26,51
"1608",1608,1953,5,27,54
"1609",1609,1953,5,28,53
"1610",1610,1953,5,29,51
"1611",1611,1953,5,30,50
"1612",1612,1953,5,31,51
"1613",1613,1953,6,1,51
"1614",1614,1953,6,2,54
"1615",1615,1953,6,3,48
"1616",1616,1953,6,4,50
"1617",1617,1953,6,5,40
"1618",1618,1953,6,6,48
"1619",1619,1953,6,7,53
"1620",1620,1953,6,8,48
"1621",1621,1953,6,9,52
"1622",1622,1953,6,10,56
"1623",1623,1953,6,11,59
"1624",1624,1953,6,12,60
"1625",1625,1953,6,13,61
"1626",1626,1953,6,14,62
"1627",1627,1953,6,15,60
"1628",1628,1953,6,16,52
"1629",1629,1953,6,17,64
"1630",1630,1953,6,18,63
"1631",1631,1953,6,19,55
"1632",1632,1953,6,20,51
"1633",1633,1953,6,21,51
"1634",1634,1953,6,22,55
"1635",1635,1953,6,23,59
"1636",1636,1953,6,24,56
"1637",1637,1953,6,25,54
"1638",1638,1953,6,26,53
"1639",1639,1953,6,27,56
"1640",1640,1953,6,28,59
"1641",1641,1953,6,29,59
"1642",1642,1953,6,30,65
"1643",1643,1953,7,1,62
"1644",1644,1953,7,2,58
"1645",1645,1953,7,3,58
"1646",1646,1953,7,4,64
"1647",1647,1953,7,5,62
"1648",1648,1953,7,6,57
"1649",1649,1953,7,7,62
"1650",1650,1953,7,8,56
"1651",1651,1953,7,9,59
"1652",1652,1953,7,10,62
"1653",1653,1953,7,11,61
"1654",1654,1953,7,12,57
"1655",1655,1953,7,13,59
"1656",1656,1953,7,14,61
"1657",1657,1953,7,15,62
"1658",1658,1953,7,16,60
"1659",1659,1953,7,17,58
"1660",1660,1953,7,18,61
"1661",1661,1953,7,19,59
"1662",1662,1953,7,20,56
"1663",1663,1953,7,21,60
"1664",1664,1953,7,22,64
"1665",1665,1953,7,23,60
"1666",1666,1953,7,24,66
"1667",1667,1953,7,25,64
"1668",1668,1953,7,26,67
"1669",1669,1953,7,27,66
"1670",1670,1953,7,28,65
"1671",1671,1953,7,29,62
"1672",1672,1953,7,30,61
"1673",1673,1953,7,31,59
"1674",1674,1953,8,1,63
"1675",1675,1953,8,2,63
"1676",1676,1953,8,3,57
"1677",1677,1953,8,4,63
"1678",1678,1953,8,5,57
"1679",1679,1953,8,6,56
"1680",1680,1953,8,7,58
"1681",1681,1953,8,8,59
"1682",1682,1953,8,9,64
"1683",1683,1953,8,10,56
"1684",1684,1953,8,11,55
"1685",1685,1953,8,12,55
"1686",1686,1953,8,13,59
"1687",1687,1953,8,14,59
"1688",1688,1953,8,15,58
"1689",1689,1953,8,16,55
"1690",1690,1953,8,17,54
"1691",1691,1953,8,18,53
"1692",1692,1953,8,19,53
"1693",1693,1953,8,20,50
"1694",1694,1953,8,21,53
"1695",1695,1953,8,22,56
"1696",1696,1953,8,23,56
"1697",1697,1953,8,24,58
"1698",1698,1953,8,25,59
"1699",1699,1953,8,26,62
"1700",1700,1953,8,27,63
"1701",1701,1953,8,28,60
"1702",1702,1953,8,29,58
"1703",1703,1953,8,30,61
"1704",1704,1953,8,31,59
"1705",1705,1953,9,1,60
"1706",1706,1953,9,2,49
"1707",1707,1953,9,3,46
"1708",1708,1953,9,4,44
"1709",1709,1953,9,5,44
"1710",1710,1953,9,6,50
"1711",1711,1953,9,7,50
"1712",1712,1953,9,8,55
"1713",1713,1953,9,9,55
"1714",1714,1953,9,10,55
"1715",1715,1953,9,11,52
"1716",1716,1953,9,12,52
"1717",1717,1953,9,13,59
"1718",1718,1953,9,14,52
"1719",1719,1953,9,15,53
"1720",1720,1953,9,16,57
"1721",1721,1953,9,17,53
"1722",1722,1953,9,18,44
"1723",1723,1953,9,19,49
"1724",1724,1953,9,20,47
"1725",1725,1953,9,21,40
"1726",1726,1953,9,22,53
"1727",1727,1953,9,23,54
"1728",1728,1953,9,24,50
"1729",1729,1953,9,25,43
"1730",1730,1953,9,26,52
"1731",1731,1953,9,27,47
"1732",1732,1953,9,28,53
"1733",1733,1953,9,29,51
"1734",1734,1953,9,30,46
"1735",1735,1953,10,1,51
"1736",1736,1953,10,2,53
"1737",1737,1953,10,3,37
"1738",1738,1953,10,4,32
"1739",1739,1953,10,5,36
"1740",1740,1953,10,6,36
"1741",1741,1953,10,7,47
"1742",1742,1953,10,8,42
"1743",1743,1953,10,9,45
"1744",1744,1953,10,10,48
"1745",1745,1953,10,11,44
"1746",1746,1953,10,12,42
"1747",1747,1953,10,13,45
"1748",1748,1953,10,14,48
"1749",1749,1953,10,15,43
"1750",1750,1953,10,16,45
"1751",1751,1953,10,17,40
"1752",1752,1953,10,18,43
"1753",1753,1953,10,19,41
"1754",1754,1953,10,20,47
"1755",1755,1953,10,21,41
"1756",1756,1953,10,22,35
"1757",1757,1953,10,23,33
"1758",1758,1953,10,24,35
"1759",1759,1953,10,25,33
"1760",1760,1953,10,26,31
"1761",1761,1953,10,27,42
"1762",1762,1953,10,28,37
"1763",1763,1953,10,29,39
"1764",1764,1953,10,30,38
"1765",1765,1953,10,31,34
"1766",1766,1953,11,1,39
"1767",1767,1953,11,2,40
"1768",1768,1953,11,3,32
"1769",1769,1953,11,4,30
"1770",1770,1953,11,5,30
"1771",1771,1953,11,6,30
"1772",1772,1953,11,7,28
"1773",1773,1953,11,8,26
"1774",1774,1953,11,9,32
"1775",1775,1953,11,10,34
"1776",1776,1953,11,11,29
"1777",1777,1953,11,12,31
"1778",1778,1953,11,13,37
"1779",1779,1953,11,14,40
"1780",1780,1953,11,15,40
"1781",1781,1953,11,16,38
"1782",1782,1953,11,17,40
"1783",1783,1953,11,18,21
"1784",1784,1953,11,19,19
"1785",1785,1953,11,20,10
"1786",1786,1953,11,21,14
"1787",1787,1953,11,22,16
"1788",1788,1953,11,23,38
"1789",1789,1953,11,24,31
"1790",1790,1953,11,25,26
"1791",1791,1953,11,26,36
"1792",1792,1953,11,27,30
"1793",1793,1953,11,28,31
"1794",1794,1953,11,29,27
"1795",1795,1953,11,30,28
"1796",1796,1953,12,1,30
"1797",1797,1953,12,2,27
"1798",1798,1953,12,3,19
"1799",1799,1953,12,4,20
"1800",1800,1953,12,5,23
"1801",1801,1953,12,6,23
"1802",1802,1953,12,7,23
"1803",1803,1953,12,8,9
"1804",1804,1953,12,9,10
"1805",1805,1953,12,10,22
"1806",1806,1953,12,11,7
"1807",1807,1953,12,12,13
"1808",1808,1953,12,13,16
"1809",1809,1953,12,14,14
"1810",1810,1953,12,15,29
"1811",1811,1953,12,16,26
"1812",1812,1953,12,17,23
"1813",1813,1953,12,18,30
"1814",1814,1953,12,19,31
"1815",1815,1953,12,20,35
"1816",1816,1953,12,21,7
"1817",1817,1953,12,22,1
"1818",1818,1953,12,23,2
"1819",1819,1953,12,24,22
"1820",1820,1953,12,25,19
"1821",1821,1953,12,26,19
"1822",1822,1953,12,27,9
"1823",1823,1953,12,28,11
"1824",1824,1953,12,29,17
"1825",1825,1953,12,30,15
"1826",1826,1953,12,31,25
"1827",1827,1954,1,1,26
"1828",1828,1954,1,2,23
"1829",1829,1954,1,3,24
"1830",1830,1954,1,4,23
"1831",1831,1954,1,5,35
"1832",1832,1954,1,6,34
"1833",1833,1954,1,7,35
"1834",1834,1954,1,8,29
"1835",1835,1954,1,9,20
"1836",1836,1954,1,10,9
"1837",1837,1954,1,11,11
"1838",1838,1954,1,12,9
"1839",1839,1954,1,13,4
"1840",1840,1954,1,14,20
"1841",1841,1954,1,15,22
"1842",1842,1954,1,16,23
"1843",1843,1954,1,17,19
"1844",1844,1954,1,18,33
"1845",1845,1954,1,19,27
"1846",1846,1954,1,20,1
"1847",1847,1954,1,21,4
"1848",1848,1954,1,22,20
"1849",1849,1954,1,23,31
"1850",1850,1954,1,24,26
"1851",1851,1954,1,25,19
"1852",1852,1954,1,26,18
"1853",1853,1954,1,27,25
"1854",1854,1954,1,28,36
"1855",1855,1954,1,29,31
"1856",1856,1954,1,30,24
"1857",1857,1954,1,31,31
"1858",1858,1954,2,1,31
"1859",1859,1954,2,2,33
"1860",1860,1954,2,3,34
"1861",1861,1954,2,4,31
"1862",1862,1954,2,5,31
"1863",1863,1954,2,6,26
"1864",1864,1954,2,7,24
"1865",1865,1954,2,8,35
"1866",1866,1954,2,9,31
"1867",1867,1954,2,10,26
"1868",1868,1954,2,11,17
