"","Year","Day","Hour","Prec"
"1240",50,21,17,0
"1241",50,21,18,0
"1242",50,21,19,0
"1243",50,21,20,0
"1244",50,21,21,0
"1245",50,21,22,0
"1246",50,21,23,0
"1247",50,21,24,0
"1248",50,22,1,0
"1249",50,22,2,0
"1250",50,22,3,0
"1251",50,22,4,0
"1252",50,22,5,0
"1253",50,22,6,0
"1254",50,22,7,0
"1255",50,22,8,0
"1256",50,22,9,0
"1257",50,22,10,0
"1258",50,22,11,0
"1259",50,22,12,0
"1260",50,22,13,0
"1261",50,22,14,0
"1262",50,22,15,0
"1263",50,22,16,0
"1264",50,22,17,0
"1265",50,22,18,0
"1266",50,22,19,0
"1267",50,22,20,0
"1268",50,22,21,0
"1269",50,22,22,0
"1270",50,22,23,0
"1271",50,22,24,0
"1272",50,23,1,0
"1273",50,23,2,0
"1274",50,23,3,0
"1275",50,23,4,0
"1276",50,23,5,0
"1277",50,23,6,0
"1278",50,23,7,0
"1279",50,23,8,0
"1280",50,23,9,0
"1281",50,23,10,0
"1282",50,23,11,0
"1283",50,23,12,0
"1284",50,23,13,0
"1285",50,23,14,0
"1286",50,23,15,0
"1287",50,23,16,0
"1288",50,23,17,0
"1289",50,23,18,0
"1290",50,23,19,0
"1291",50,23,20,0
"1292",50,23,21,0
"1293",50,23,22,0
"1294",50,23,23,0
"1295",50,23,24,0
"1296",50,24,1,0
"1297",50,24,2,0
"1298",50,24,3,0
"1299",50,24,4,0
"1300",50,24,5,0
"1301",50,24,6,0
"1302",50,24,7,0
"1303",50,24,8,0
"1304",50,24,9,0
"1305",50,24,10,0
"1306",50,24,11,0
"1307",50,24,12,0
"1308",50,24,13,0
"1309",50,24,14,0
"1310",50,24,15,0
"1311",50,24,16,0
"1312",50,24,17,0
"1313",50,24,18,0
"1314",50,24,19,0
"1315",50,24,20,0
"1316",50,24,21,0
"1317",50,24,22,0
"1318",50,24,23,0
"1319",50,24,24,0
"1320",50,25,1,0
"1321",50,25,2,0
"1322",50,25,3,0
"1323",50,25,4,0
"1324",50,25,5,0
"1325",50,25,6,0
"1326",50,25,7,0
"1327",50,25,8,0
"1328",50,25,9,0
"1329",50,25,10,0
"1330",50,25,11,0
"1331",50,25,12,0
"1332",50,25,13,0
"1333",50,25,14,0
"1334",50,25,15,0
"1335",50,25,16,0
"1336",50,25,17,0
"1337",50,25,18,0
"1338",50,25,19,0
"1339",50,25,20,0
"1340",50,25,21,0
"1341",50,25,22,0
"1342",50,25,23,0
"1343",50,25,24,0
"1344",50,26,1,0
"1345",50,26,2,0
"1346",50,26,3,0
"1347",50,26,4,0
"1348",50,26,5,0
"1349",50,26,6,0
"1350",50,26,7,0
"1351",50,26,8,0
"1352",50,26,9,0
"1353",50,26,10,0
"1354",50,26,11,0
"1355",50,26,12,0
"1356",50,26,13,0
"1357",50,26,14,0
"1358",50,26,15,0
"1359",50,26,16,0
"1360",50,26,17,0
"1361",50,26,18,0
"1362",50,26,19,0
"1363",50,26,20,0
"1364",50,26,21,0
"1365",50,26,22,0
"1366",50,26,23,0
"1367",50,26,24,0
"1368",50,27,1,0
"1369",50,27,2,0
"1370",50,27,3,0
"1371",50,27,4,0
"1372",50,27,5,0
"1373",50,27,6,0
"1374",50,27,7,0
"1375",50,27,8,0
"1376",50,27,9,0
"1377",50,27,10,0
"1378",50,27,11,0
"1379",50,27,12,0
"1380",50,27,13,0
"1381",50,27,14,0
"1382",50,27,15,0
"1383",50,27,16,0
"1384",50,27,17,0
"1385",50,27,18,0
"1386",50,27,19,0
"1387",50,27,20,0
"1388",50,27,21,0
"1389",50,27,22,0
"1390",50,27,23,0
"1391",50,27,24,0
"1392",50,28,1,0
"1393",50,28,2,0
"1394",50,28,3,0
"1395",50,28,4,0
"1396",50,28,5,0
"1397",50,28,6,0
"1398",50,28,7,0
"1399",50,28,8,0
"1400",50,28,9,0
"1401",50,28,10,0
"1402",50,28,11,0
"1403",50,28,12,0
"1404",50,28,13,0
"1405",50,28,14,0
"1406",50,28,15,0
"1407",50,28,16,0
"1408",50,28,17,0
"1409",50,28,18,0
"1410",50,28,19,0.18
"1411",50,28,20,0.06
"1412",50,28,21,0
"1413",50,28,22,0
"1414",50,28,23,0
"1415",50,28,24,0
"1416",50,29,1,0
"1417",50,29,2,0
"1418",50,29,3,0
"1419",50,29,4,0
"1420",50,29,5,0
"1421",50,29,6,0
"1422",50,29,7,0
"1423",50,29,8,0
"1424",50,29,9,0
"1425",50,29,10,0
"1426",50,29,11,0
"1427",50,29,12,0
"1428",50,29,13,0
"1429",50,29,14,0
"1430",50,29,15,0
"1431",50,29,16,0
"1432",50,29,17,0
"1433",50,29,18,0
"1434",50,29,19,0
"1435",50,29,20,0
"1436",50,29,21,0
"1437",50,29,22,0
"1438",50,29,23,0
"1439",50,29,24,0
"1440",50,30,1,0
"1441",50,30,2,0
"1442",50,30,3,0
"1443",50,30,4,0
"1444",50,30,5,0
"1445",50,30,6,0
"1446",50,30,7,0
"1447",50,30,8,0
"1448",50,30,9,0
"1449",50,30,10,0
"1450",50,30,11,0
"1451",50,30,12,0
"1452",50,30,13,0
"1453",50,30,14,0
"1454",50,30,15,0
"1455",50,30,16,0
"1456",50,30,17,0
"1457",50,30,18,0
"1458",50,30,19,0
"1459",50,30,20,0
"1460",50,30,21,0
"1461",50,30,22,0
"1462",50,30,23,0
"1463",50,30,24,0
"1464",50,31,1,0
"1465",50,31,2,0
"1466",50,31,3,0
"1467",50,31,4,0
"1468",50,31,5,0
"1469",50,31,6,0
"1470",50,31,7,0
"1471",50,31,8,0
"1472",50,31,9,0
"1473",50,31,10,0
"1474",50,31,11,0
"1475",50,31,12,0
"1476",50,31,13,0
"1477",50,31,14,0
"1478",50,31,15,0
"1479",50,31,16,0
"1480",50,31,17,0
"1481",50,31,18,0
"1482",50,31,19,0
"1483",50,31,20,0
"1484",50,31,21,0
"1485",50,31,22,0
"1486",50,31,23,0
"1487",50,31,24,0
"1488",51,1,1,0
"1489",51,1,2,0
"1490",51,1,3,0
"1491",51,1,4,0
"1492",51,1,5,0
"1493",51,1,6,0
"1494",51,1,7,0
"1495",51,1,8,0
"1496",51,1,9,0
"1497",51,1,10,0
"1498",51,1,11,0
"1499",51,1,12,0
"1500",51,1,13,0
"1501",51,1,14,0
"1502",51,1,15,0
"1503",51,1,16,0
"1504",51,1,17,0
"1505",51,1,18,0
"1506",51,1,19,0
"1507",51,1,20,0
"1508",51,1,21,0
"1509",51,1,22,0
"1510",51,1,23,0
"1511",51,1,24,0
"1512",51,2,1,0
"1513",51,2,2,0
"1514",51,2,3,0
"1515",51,2,4,0
"1516",51,2,5,0
"1517",51,2,6,0
"1518",51,2,7,0
"1519",51,2,8,0
"1520",51,2,9,0
"1521",51,2,10,0
"1522",51,2,11,0
"1523",51,2,12,0
"1524",51,2,13,0
"1525",51,2,14,0
"1526",51,2,15,0
"1527",51,2,16,0
"1528",51,2,17,0
"1529",51,2,18,0
"1530",51,2,19,0
"1531",51,2,20,0
"1532",51,2,21,0
"1533",51,2,22,0
"1534",51,2,23,0
"1535",51,2,24,0
"1536",51,3,1,0
"1537",51,3,2,0
"1538",51,3,3,0
"1539",51,3,4,0
"1540",51,3,5,0
"1541",51,3,6,0
"1542",51,3,7,0
"1543",51,3,8,0
"1544",51,3,9,0
"1545",51,3,10,0
"1546",51,3,11,0
"1547",51,3,12,0
"1548",51,3,13,0
"1549",51,3,14,0
"1550",51,3,15,0
"1551",51,3,16,0
"1552",51,3,17,0
"1553",51,3,18,0
"1554",51,3,19,0
"1555",51,3,20,0
"1556",51,3,21,0
"1557",51,3,22,0
"1558",51,3,23,0
"1559",51,3,24,0
"1560",51,4,1,0
"1561",51,4,2,0
"1562",51,4,3,0
"1563",51,4,4,0
"1564",51,4,5,0
"1565",51,4,6,0
"1566",51,4,7,0
"1567",51,4,8,0
"1568",51,4,9,0
"1569",51,4,10,0
"1570",51,4,11,0
"1571",51,4,12,0
"1572",51,4,13,0
"1573",51,4,14,0
"1574",51,4,15,0
"1575",51,4,16,0
"1576",51,4,17,0
"1577",51,4,18,0
"1578",51,4,19,0
"1579",51,4,20,0
"1580",51,4,21,0
"1581",51,4,22,0
"1582",51,4,23,0
"1583",51,4,24,0
"1584",51,5,1,0
"1585",51,5,2,0
"1586",51,5,3,0
"1587",51,5,4,0
"1588",51,5,5,0
"1589",51,5,6,0
"1590",51,5,7,0
"1591",51,5,8,0
"1592",51,5,9,0
"1593",51,5,10,0
"1594",51,5,11,0
"1595",51,5,12,0
"1596",51,5,13,0
"1597",51,5,14,0
"1598",51,5,15,0
"1599",51,5,16,0
"1600",51,5,17,0.01
"1601",51,5,18,0.46
"1602",51,5,19,0.01
"1603",51,5,20,0
"1604",51,5,21,0
"1605",51,5,22,0
"1606",51,5,23,0
"1607",51,5,24,0
"1608",51,6,1,0
"1609",51,6,2,0
"1610",51,6,3,0
"1611",51,6,4,0
"1612",51,6,5,0
"1613",51,6,6,0
"1614",51,6,7,0
"1615",51,6,8,0
"1616",51,6,9,0
"1617",51,6,10,0
"1618",51,6,11,0
"1619",51,6,12,0
"1620",51,6,13,0
"1621",51,6,14,0
"1622",51,6,15,0
"1623",51,6,16,0
"1624",51,6,17,0
"1625",51,6,18,0
"1626",51,6,19,0
"1627",51,6,20,0
"1628",51,6,21,0
"1629",51,6,22,0
"1630",51,6,23,0
"1631",51,6,24,0
"1632",51,7,1,0
"1633",51,7,2,0
"1634",51,7,3,0
"1635",51,7,4,0
"1636",51,7,5,0
"1637",51,7,6,0
"1638",51,7,7,0
"1639",51,7,8,0
"1640",51,7,9,0
"1641",51,7,10,0
"1642",51,7,11,0
"1643",51,7,12,0
"1644",51,7,13,0
"1645",51,7,14,0
"1646",51,7,15,0
"1647",51,7,16,0
"1648",51,7,17,0
"1649",51,7,18,0
"1650",51,7,19,0
"1651",51,7,20,0
"1652",51,7,21,0
"1653",51,7,22,0
"1654",51,7,23,0
"1655",51,7,24,0
"1656",51,8,1,0
"1657",51,8,2,0
"1658",51,8,3,0
"1659",51,8,4,0
"1660",51,8,5,0
"1661",51,8,6,0
"1662",51,8,7,0
"1663",51,8,8,0
"1664",51,8,9,0
"1665",51,8,10,0
"1666",51,8,11,0
"1667",51,8,12,0
"1668",51,8,13,0
"1669",51,8,14,0
"1670",51,8,15,0
"1671",51,8,16,0
"1672",51,8,17,0
"1673",51,8,18,0
"1674",51,8,19,0
"1675",51,8,20,0
"1676",51,8,21,0
"1677",51,8,22,0
"1678",51,8,23,0
"1679",51,8,24,0
"1680",51,9,1,0
"1681",51,9,2,0
"1682",51,9,3,0
"1683",51,9,4,0
"1684",51,9,5,0
"1685",51,9,6,0
"1686",51,9,7,0
"1687",51,9,8,0
"1688",51,9,9,0
"1689",51,9,10,0
"1690",51,9,11,0
"1691",51,9,12,0
"1692",51,9,13,0
"1693",51,9,14,0
"1694",51,9,15,0
"1695",51,9,16,0
"1696",51,9,17,0
"1697",51,9,18,0
"1698",51,9,19,0
"1699",51,9,20,0
"1700",51,9,21,0
"1701",51,9,22,0
"1702",51,9,23,0
"1703",51,9,24,0
"1704",51,10,1,0
"1705",51,10,2,0
"1706",51,10,3,0
"1707",51,10,4,0
"1708",51,10,5,0
"1709",51,10,6,0
"1710",51,10,7,0
"1711",51,10,8,0
"1712",51,10,9,0
"1713",51,10,10,0
"1714",51,10,11,0
"1715",51,10,12,0
"1716",51,10,13,0
"1717",51,10,14,0.02
"1718",51,10,15,0
"1719",51,10,16,0.01
"1720",51,10,17,0
"1721",51,10,18,0.05
"1722",51,10,19,0.01
"1723",51,10,20,0
"1724",51,10,21,0
"1725",51,10,22,0
"1726",51,10,23,0
"1727",51,10,24,0
"1728",51,11,1,0
"1729",51,11,2,0
"1730",51,11,3,0
"1731",51,11,4,0.01
"1732",51,11,5,0.02
"1733",51,11,6,0
"1734",51,11,7,0
"1735",51,11,8,0
"1736",51,11,9,0
"1737",51,11,10,0
"1738",51,11,11,0
"1739",51,11,12,0
"1740",51,11,13,0
"1741",51,11,14,0
"1742",51,11,15,0
"1743",51,11,16,0.01
"1744",51,11,17,0.02
"1745",51,11,18,0
"1746",51,11,19,0
"1747",51,11,20,0.01
"1748",51,11,21,0
"1749",51,11,22,0.01
"1750",51,11,23,0
"1751",51,11,24,0.01
"1752",51,12,1,0.01
"1753",51,12,2,0.01
"1754",51,12,3,0.01
"1755",51,12,4,0
"1756",51,12,5,0
"1757",51,12,6,0
"1758",51,12,7,0.01
"1759",51,12,8,0.01
"1760",51,12,9,0
"1761",51,12,10,0
"1762",51,12,11,0
"1763",51,12,12,0
"1764",51,12,13,0
"1765",51,12,14,0
"1766",51,12,15,0
"1767",51,12,16,0
"1768",51,12,17,0
"1769",51,12,18,0
"1770",51,12,19,0
"1771",51,12,20,0
"1772",51,12,21,0
"1773",51,12,22,0
"1774",51,12,23,0
"1775",51,12,24,0
"1776",51,13,1,0
"1777",51,13,2,0
"1778",51,13,3,0
"1779",51,13,4,0
"1780",51,13,5,0
"1781",51,13,6,0
"1782",51,13,7,0
"1783",51,13,8,0
"1784",51,13,9,0
"1785",51,13,10,0
"1786",51,13,11,0
"1787",51,13,12,0
"1788",51,13,13,0
"1789",51,13,14,0
"1790",51,13,15,0
"1791",51,13,16,0
"1792",51,13,17,0
"1793",51,13,18,0
"1794",51,13,19,0
"1795",51,13,20,0
"1796",51,13,21,0
"1797",51,13,22,0
"1798",51,13,23,0
"1799",51,13,24,0
"1800",51,14,1,0
"1801",51,14,2,0
"1802",51,14,3,0
"1803",51,14,4,0
"1804",51,14,5,0
"1805",51,14,6,0
"1806",51,14,7,0
"1807",51,14,8,0
"1808",51,14,9,0
"1809",51,14,10,0
"1810",51,14,11,0
"1811",51,14,12,0
"1812",51,14,13,0
"1813",51,14,14,0
"1814",51,14,15,0
"1815",51,14,16,0
"1816",51,14,17,0
"1817",51,14,18,0
"1818",51,14,19,0
"1819",51,14,20,0
"1820",51,14,21,0
"1821",51,14,22,0
"1822",51,14,23,0
"1823",51,14,24,0
"1824",51,15,1,0
"1825",51,15,2,0
"1826",51,15,3,0
"1827",51,15,4,0
"1828",51,15,5,0
"1829",51,15,6,0
"1830",51,15,7,0
"1831",51,15,8,0
"1832",51,15,9,0
"1833",51,15,10,0
"1834",51,15,11,0
"1835",51,15,12,0
"1836",51,15,13,0
"1837",51,15,14,0
"1838",51,15,15,0
"1839",51,15,16,0
"1840",51,15,17,0
"1841",51,15,18,0
"1842",51,15,19,0
"1843",51,15,20,0
"1844",51,15,21,0
"1845",51,15,22,0
"1846",51,15,23,0
"1847",51,15,24,0
"1848",51,16,1,0
"1849",51,16,2,0
"1850",51,16,3,0
"1851",51,16,4,0
"1852",51,16,5,0
"1853",51,16,6,0
"1854",51,16,7,0
"1855",51,16,8,0
"1856",51,16,9,0
"1857",51,16,10,0
"1858",51,16,11,0
"1859",51,16,12,0
"1860",51,16,13,0
"1861",51,16,14,0
"1862",51,16,15,0
"1863",51,16,16,0
"1864",51,16,17,0
"1865",51,16,18,0
"1866",51,16,19,0
"1867",51,16,20,0.01
"1868",51,16,21,0.01
"1869",51,16,22,0
"1870",51,16,23,0
"1871",51,16,24,0
"1872",51,17,1,0
"1873",51,17,2,0
"1874",51,17,3,0
"1875",51,17,4,0
"1876",51,17,5,0
"1877",51,17,6,0
"1878",51,17,7,0
"1879",51,17,8,0
"1880",51,17,9,0
"1881",51,17,10,0
"1882",51,17,11,0
"1883",51,17,12,0
"1884",51,17,13,0
"1885",51,17,14,0
"1886",51,17,15,0
"1887",51,17,16,0
"1888",51,17,17,0
"1889",51,17,18,0
"1890",51,17,19,0
"1891",51,17,20,0
"1892",51,17,21,0
"1893",51,17,22,0
"1894",51,17,23,0
"1895",51,17,24,0
"1896",51,18,1,0
"1897",51,18,2,0
"1898",51,18,3,0
"1899",51,18,4,0
"1900",51,18,5,0
"1901",51,18,6,0
"1902",51,18,7,0
"1903",51,18,8,0
"1904",51,18,9,0
"1905",51,18,10,0
"1906",51,18,11,0
"1907",51,18,12,0
"1908",51,18,13,0
"1909",51,18,14,0
"1910",51,18,15,0
"1911",51,18,16,0
"1912",51,18,17,0
"1913",51,18,18,0
"1914",51,18,19,0
"1915",51,18,20,0
"1916",51,18,21,0
"1917",51,18,22,0
"1918",51,18,23,0
"1919",51,18,24,0
"1920",51,19,1,0
"1921",51,19,2,0
"1922",51,19,3,0
"1923",51,19,4,0
"1924",51,19,5,0
"1925",51,19,6,0
"1926",51,19,7,0
"1927",51,19,8,0
"1928",51,19,9,0
"1929",51,19,10,0
"1930",51,19,11,0
"1931",51,19,12,0
"1932",51,19,13,0
"1933",51,19,14,0
"1934",51,19,15,0
"1935",51,19,16,0
"1936",51,19,17,0
"1937",51,19,18,0
"1938",51,19,19,0
"1939",51,19,20,0
"1940",51,19,21,0
"1941",51,19,22,0
"1942",51,19,23,0
"1943",51,19,24,0
"1944",51,20,1,0
"1945",51,20,2,0
"1946",51,20,3,0
"1947",51,20,4,0
"1948",51,20,5,0
"1949",51,20,6,0
"1950",51,20,7,0
"1951",51,20,8,0
"1952",51,20,9,0
"1953",51,20,10,0
"1954",51,20,11,0
"1955",51,20,12,0
"1956",51,20,13,0
"1957",51,20,14,0
"1958",51,20,15,0
"1959",51,20,16,0
"1960",51,20,17,0
"1961",51,20,18,0
"1962",51,20,19,0
"1963",51,20,20,0
"1964",51,20,21,0
"1965",51,20,22,0
"1966",51,20,23,0
"1967",51,20,24,0
"1968",51,21,1,0
"1969",51,21,2,0
"1970",51,21,3,0
"1971",51,21,4,0
"1972",51,21,5,0
"1973",51,21,6,0
"1974",51,21,7,0
"1975",51,21,8,0
"1976",51,21,9,0
"1977",51,21,10,0
"1978",51,21,11,0
"1979",51,21,12,0
"1980",51,21,13,0
"1981",51,21,14,0.02
"1982",51,21,15,0
"1983",51,21,16,0
"1984",51,21,17,0
"1985",51,21,18,0.01
"1986",51,21,19,0.01
"1987",51,21,20,0
"1988",51,21,21,0
"1989",51,21,22,0
"1990",51,21,23,0
"1991",51,21,24,0.01
"1992",51,22,1,0
"1993",51,22,2,0
"1994",51,22,3,0
"1995",51,22,4,0
"1996",51,22,5,0
"1997",51,22,6,0
"1998",51,22,7,0
"1999",51,22,8,0
"2000",51,22,9,0
"2001",51,22,10,0
"2002",51,22,11,0
"2003",51,22,12,0
"2004",51,22,13,0
"2005",51,22,14,0.01
"2006",51,22,15,0
"2007",51,22,16,0
"2008",51,22,17,0
"2009",51,22,18,0
"2010",51,22,19,0
"2011",51,22,20,0.01
"2012",51,22,21,0
"2013",51,22,22,0
"2014",51,22,23,0
"2015",51,22,24,0
"2016",51,23,1,0
"2017",51,23,2,0
"2018",51,23,3,0
"2019",51,23,4,0
"2020",51,23,5,0
"2021",51,23,6,0
"2022",51,23,7,0
"2023",51,23,8,0
"2024",51,23,9,0
"2025",51,23,10,0
"2026",51,23,11,0
"2027",51,23,12,0
"2028",51,23,13,0
"2029",51,23,14,0
"2030",51,23,15,0
"2031",51,23,16,0
"2032",51,23,17,0
"2033",51,23,18,0
"2034",51,23,19,0
"2035",51,23,20,0
"2036",51,23,21,0
"2037",51,23,22,0
"2038",51,23,23,0
"2039",51,23,24,0
"2040",51,24,1,0
"2041",51,24,2,0
"2042",51,24,3,0
"2043",51,24,4,0
"2044",51,24,5,0
"2045",51,24,6,0
"2046",51,24,7,0
"2047",51,24,8,0
"2048",51,24,9,0
"2049",51,24,10,0
"2050",51,24,11,0
"2051",51,24,12,0
"2052",51,24,13,0
"2053",51,24,14,0
"2054",51,24,15,0
"2055",51,24,16,0
"2056",51,24,17,0
"2057",51,24,18,0
"2058",51,24,19,0
"2059",51,24,20,0
"2060",51,24,21,0
"2061",51,24,22,0
"2062",51,24,23,0
"2063",51,24,24,0
"2064",51,25,1,0
"2065",51,25,2,0
"2066",51,25,3,0
"2067",51,25,4,0
"2068",51,25,5,0
"2069",51,25,6,0
"2070",51,25,7,0
"2071",51,25,8,0
"2072",51,25,9,0
"2073",51,25,10,0
"2074",51,25,11,0
"2075",51,25,12,0
"2076",51,25,13,0
"2077",51,25,14,0
"2078",51,25,15,0
"2079",51,25,16,0
"2080",51,25,17,0
"2081",51,25,18,0
"2082",51,25,19,0
"2083",51,25,20,0
"2084",51,25,21,0
"2085",51,25,22,0
"2086",51,25,23,0
"2087",51,25,24,0
"2088",51,26,1,0
"2089",51,26,2,0
"2090",51,26,3,0
"2091",51,26,4,0
"2092",51,26,5,0
"2093",51,26,6,0
"2094",51,26,7,0
"2095",51,26,8,0
"2096",51,26,9,0
"2097",51,26,10,0
"2098",51,26,11,0
"2099",51,26,12,0
"2100",51,26,13,0
"2101",51,26,14,0
"2102",51,26,15,0
"2103",51,26,16,0
"2104",51,26,17,0
"2105",51,26,18,0
"2106",51,26,19,0
"2107",51,26,20,0
"2108",51,26,21,0
"2109",51,26,22,0
"2110",51,26,23,0.01
"2111",51,26,24,0.01
"2112",51,27,1,0
"2113",51,27,2,0
"2114",51,27,3,0
"2115",51,27,4,0
"2116",51,27,5,0
"2117",51,27,6,0
"2118",51,27,7,0
"2119",51,27,8,0
"2120",51,27,9,0
"2121",51,27,10,0
"2122",51,27,11,0
"2123",51,27,12,0
"2124",51,27,13,0
"2125",51,27,14,0
"2126",51,27,15,0
"2127",51,27,16,0
"2128",51,27,17,0
"2129",51,27,18,0
"2130",51,27,19,0
"2131",51,27,20,0
"2132",51,27,21,0
"2133",51,27,22,0
"2134",51,27,23,0
"2135",51,27,24,0
"2136",51,28,1,0
"2137",51,28,2,0
"2138",51,28,3,0
"2139",51,28,4,0
"2140",51,28,5,0
"2141",51,28,6,0
"2142",51,28,7,0
"2143",51,28,8,0
"2144",51,28,9,0
"2145",51,28,10,0
"2146",51,28,11,0
"2147",51,28,12,0
"2148",51,28,13,0
"2149",51,28,14,0
"2150",51,28,15,0
"2151",51,28,16,0
"2152",51,28,17,0
"2153",51,28,18,0
"2154",51,28,19,0
"2155",51,28,20,0
"2156",51,28,21,0
"2157",51,28,22,0
"2158",51,28,23,0
"2159",51,28,24,0
"2160",51,29,1,0
"2161",51,29,2,0
"2162",51,29,3,0
"2163",51,29,4,0
"2164",51,29,5,0
"2165",51,29,6,0
"2166",51,29,7,0
"2167",51,29,8,0
"2168",51,29,9,0
"2169",51,29,10,0
"2170",51,29,11,0
"2171",51,29,12,0
"2172",51,29,13,0
"2173",51,29,14,0
"2174",51,29,15,0
"2175",51,29,16,0
"2176",51,29,17,0
"2177",51,29,18,0
"2178",51,29,19,0
"2179",51,29,20,0
"2180",51,29,21,0
"2181",51,29,22,0
"2182",51,29,23,0
"2183",51,29,24,0
"2184",51,30,1,0
"2185",51,30,2,0
"2186",51,30,3,0
"2187",51,30,4,0
"2188",51,30,5,0
"2189",51,30,6,0
"2190",51,30,7,0
"2191",51,30,8,0
"2192",51,30,9,0
"2193",51,30,10,0
"2194",51,30,11,0
"2195",51,30,12,0
"2196",51,30,13,0
"2197",51,30,14,0
"2198",51,30,15,0
"2199",51,30,16,0
"2200",51,30,17,0
"2201",51,30,18,0
"2202",51,30,19,0
"2203",51,30,20,0.01
"2204",51,30,21,0
"2205",51,30,22,0
"2206",51,30,23,0
"2207",51,30,24,0
"2208",51,31,1,0
"2209",51,31,2,0
"2210",51,31,3,0
"2211",51,31,4,0
"2212",51,31,5,0
"2213",51,31,6,0
"2214",51,31,7,0
"2215",51,31,8,0
"2216",51,31,9,0
"2217",51,31,10,0
"2218",51,31,11,0
"2219",51,31,12,0
"2220",51,31,13,0
"2221",51,31,14,0
"2222",51,31,15,0
"2223",51,31,16,0
"2224",51,31,17,0
"2225",51,31,18,0
"2226",51,31,19,0
"2227",51,31,20,0
"2228",51,31,21,0
"2229",51,31,22,0
"2230",51,31,23,0
"2231",51,31,24,0
"2232",52,1,1,0
"2233",52,1,2,0
"2234",52,1,3,0
"2235",52,1,4,0
"2236",52,1,5,0
"2237",52,1,6,0
"2238",52,1,7,0
"2239",52,1,8,0
"2240",52,1,9,0
"2241",52,1,10,0
"2242",52,1,11,0
"2243",52,1,12,0
"2244",52,1,13,0
"2245",52,1,14,0
"2246",52,1,15,0
"2247",52,1,16,0
"2248",52,1,17,0
"2249",52,1,18,0
"2250",52,1,19,0
"2251",52,1,20,0
"2252",52,1,21,0
"2253",52,1,22,0
"2254",52,1,23,0
"2255",52,1,24,0
"2256",52,2,1,0
"2257",52,2,2,0
"2258",52,2,3,0
"2259",52,2,4,0
"2260",52,2,5,0
"2261",52,2,6,0
"2262",52,2,7,0
"2263",52,2,8,0
"2264",52,2,9,0
"2265",52,2,10,0
"2266",52,2,11,0
"2267",52,2,12,0
"2268",52,2,13,0
"2269",52,2,14,0
"2270",52,2,15,0
"2271",52,2,16,0
"2272",52,2,17,0
"2273",52,2,18,0
"2274",52,2,19,0
"2275",52,2,20,0
"2276",52,2,21,0
"2277",52,2,22,0
"2278",52,2,23,0
"2279",52,2,24,0
"2280",52,3,1,0
"2281",52,3,2,0
"2282",52,3,3,0
"2283",52,3,4,0
"2284",52,3,5,0
"2285",52,3,6,0
"2286",52,3,7,0
"2287",52,3,8,0
"2288",52,3,9,0
"2289",52,3,10,0
"2290",52,3,11,0
"2291",52,3,12,0
"2292",52,3,13,0
"2293",52,3,14,0
"2294",52,3,15,0
"2295",52,3,16,0
"2296",52,3,17,0
"2297",52,3,18,0
"2298",52,3,19,0
"2299",52,3,20,0
"2300",52,3,21,0
"2301",52,3,22,0
"2302",52,3,23,0
"2303",52,3,24,0
"2304",52,4,1,0
"2305",52,4,2,0
"2306",52,4,3,0
"2307",52,4,4,0
"2308",52,4,5,0
"2309",52,4,6,0
"2310",52,4,7,0
"2311",52,4,8,0
"2312",52,4,9,0
"2313",52,4,10,0
"2314",52,4,11,0
"2315",52,4,12,0
"2316",52,4,13,0
"2317",52,4,14,0
"2318",52,4,15,0
"2319",52,4,16,0
"2320",52,4,17,0
"2321",52,4,18,0
"2322",52,4,19,0
"2323",52,4,20,0
"2324",52,4,21,0
"2325",52,4,22,0
"2326",52,4,23,0
"2327",52,4,24,0
"2328",52,5,1,0
"2329",52,5,2,0
"2330",52,5,3,0
"2331",52,5,4,0
"2332",52,5,5,0
"2333",52,5,6,0
"2334",52,5,7,0
"2335",52,5,8,0
"2336",52,5,9,0
"2337",52,5,10,0
"2338",52,5,11,0
"2339",52,5,12,0
"2340",52,5,13,0
"2341",52,5,14,0
"2342",52,5,15,0
"2343",52,5,16,0
"2344",52,5,17,0
"2345",52,5,18,0
"2346",52,5,19,0
"2347",52,5,20,0
"2348",52,5,21,0
"2349",52,5,22,0
"2350",52,5,23,0
"2351",52,5,24,0
"2352",52,6,1,0
"2353",52,6,2,0
"2354",52,6,3,0
"2355",52,6,4,0
"2356",52,6,5,0
"2357",52,6,6,0
"2358",52,6,7,0
"2359",52,6,8,0
"2360",52,6,9,0
"2361",52,6,10,0
"2362",52,6,11,0
"2363",52,6,12,0
"2364",52,6,13,0
"2365",52,6,14,0
"2366",52,6,15,0.04
"2367",52,6,16,0.17
"2368",52,6,17,0.01
"2369",52,6,18,0
"2370",52,6,19,0
"2371",52,6,20,0
"2372",52,6,21,0
"2373",52,6,22,0
"2374",52,6,23,0
"2375",52,6,24,0
"2376",52,7,1,0.25
"2377",52,7,2,0.15
"2378",52,7,3,0.06
"2379",52,7,4,0.02
"2380",52,7,5,0.02
"2381",52,7,6,0.01
"2382",52,7,7,0
"2383",52,7,8,0
"2384",52,7,9,0
"2385",52,7,10,0
"2386",52,7,11,0
"2387",52,7,12,0
"2388",52,7,13,0
"2389",52,7,14,0
"2390",52,7,15,0
"2391",52,7,16,0
"2392",52,7,17,0
"2393",52,7,18,0
"2394",52,7,19,0
"2395",52,7,20,0
"2396",52,7,21,0
"2397",52,7,22,0
