"","Date","Total.Steps","Aerobic.Steps","Aerobic.Walking.Time","Calories","Distance","Fat.Burned","Steps.12AM","Steps.1AM","Steps.2AM","Steps.3AM","Steps.4AM","Steps.5AM","Steps.6AM","Steps.7AM","Steps.8AM","Steps.9AM","Steps.10AM","Steps.11AM","Steps.12PM","Steps.1PM","Steps.2PM","Steps.3PM","Steps.4PM","Steps.5PM","Steps.6PM","Steps.7PM","Steps.8PM","Steps.9PM","Steps.10PM","Steps.11PM","Aerobic.Steps.12AM","Aerobic.Steps.1AM","Aerobic.Steps.2AM","Aerobic.Steps.3AM","Aerobic.Steps.4AM","Aerobic.Steps.5AM","Aerobic.Steps.6AM","Aerobic.Steps.7AM","Aerobic.Steps.8AM","Aerobic.Steps.9AM","Aerobic.Steps.10AM","Aerobic.Steps.11AM","Aerobic.Steps.12PM","Aerobic.Steps.1PM","Aerobic.Steps.2PM","Aerobic.Steps.3PM","Aerobic.Steps.4PM","Aerobic.Steps.5PM","Aerobic.Steps.6PM","Aerobic.Steps.7PM","Aerobic.Steps.8PM","Aerobic.Steps.9PM","Aerobic.Steps.10PM","Aerobic.Steps.11PM","Used.12AM","Used.1AM","Used.2AM","Used.3AM","Used.4AM","Used.5AM","Used.6AM","Used.7AM","Used.8AM","Used.9AM","Used.10AM","Used.11AM","Used.12PM","Used.1PM","Used.2PM","Used.3PM","Used.4PM","Used.5PM","Used.6PM","Used.7PM","Used.8PM","Used.9PM","Used.10PM","Used.11PM"
"300",2014-03-03,3663,0,0,238,1.67,13.1,0,0,0,0,0,0,0,361,84,89,726,0,859,0,0,70,660,300,374,105,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"301",2014-03-04,7019,0,0,426,3.21,23.7,0,0,0,0,0,0,0,0,1098,31,893,2907,1004,304,445,0,170,0,71,16,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"302",2014-03-05,3379,0,0,201,1.54,11,0,0,0,0,0,0,0,407,85,311,490,24,433,67,0,359,497,402,196,0,36,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"303",2014-03-06,6044,1793,17,357,2.76,20.2,0,0,0,0,0,0,0,931,233,839,0,0,400,121,1807,0,530,363,312,150,319,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"304",2014-03-07,6006,0,0,361,2.74,20,0,0,0,0,0,843,192,349,0,0,130,250,0,341,5,0,558,372,714,58,1328,718,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"305",2014-03-08,766,0,0,23,0.35,1.2,0,0,0,0,0,0,0,0,22,0,130,0,26,51,32,35,0,141,156,64,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"306",2014-03-09,5366,0,0,316,2.45,17.6,0,0,0,0,0,0,0,721,1472,235,239,1040,465,0,408,249,171,47,81,42,184,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"307",2014-03-10,7814,0,0,449,3.57,24.9,0,0,0,0,0,0,393,78,104,470,186,945,1239,83,448,535,857,1446,547,379,75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"308",2014-03-11,3391,0,0,201,1.55,11.1,0,0,0,0,0,0,306,754,0,92,99,388,392,0,88,594,379,34,90,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"309",2014-03-12,4895,2024,20,295,2.24,16.5,0,0,0,0,0,0,351,85,510,446,57,414,135,2086,0,516,166,8,52,38,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"310",2014-03-13,4740,0,0,281,2.16,15.6,472,0,0,0,0,0,520,193,953,0,0,251,1093,0,0,543,392,25,0,278,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"311",2014-03-14,4802,0,0,280,2.19,15.6,0,0,0,0,0,6,591,349,0,81,0,225,80,527,89,778,208,185,1159,498,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"312",2014-03-15,2451,0,0,121,1.12,6.6,0,0,0,0,0,0,0,0,121,0,45,0,0,320,258,0,0,148,367,1026,66,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"313",2014-03-16,2607,0,0,132,1.19,7.2,0,0,0,0,0,0,0,330,75,476,544,503,94,304,0,0,64,52,93,8,37,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"314",2014-03-17,8451,3263,29,533,3.86,32.4,0,0,0,0,0,0,403,137,333,471,0,472,356,0,172,3399,1313,238,391,321,400,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"315",2014-03-18,6041,0,0,367,2.76,20.3,0,0,0,0,0,0,828,190,472,651,1094,80,1078,0,300,828,340,64,7,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"316",2014-03-19,5049,1982,18,319,2.31,18.3,0,0,0,0,0,0,39,356,481,108,745,256,0,2002,260,531,72,27,0,126,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"317",2014-03-20,6013,1236,12,357,2.75,19.9,0,0,0,0,0,0,713,203,341,17,68,0,28,0,2117,226,553,390,454,22,540,125,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"318",2014-03-21,3210,0,0,186,1.46,10.3,0,0,0,0,0,0,0,907,203,350,0,79,0,0,0,429,544,404,125,77,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"319",2014-03-22,4908,0,0,302,2.24,16.6,0,0,0,0,0,0,0,0,0,0,0,456,715,416,552,723,1179,0,0,0,0,745,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"320",2014-03-23,2320,0,0,126,1.06,7,0,0,0,0,0,0,0,0,887,0,308,92,892,99,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
"321",2014-03-24,3749,0,0,203,1.71,11.2,0,0,0,0,0,0,0,387,152,279,431,38,68,328,136,0,508,444,367,12,457,95,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"322",2014-03-25,6019,1010,10,367,2.75,20.4,0,0,0,0,0,0,0,894,1061,0,0,118,326,301,65,334,578,354,291,1495,0,202,0,0,0,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"323",2014-03-26,6028,3196,30,363,2.75,20.8,0,0,0,0,0,0,0,1256,173,497,0,332,87,0,2133,0,562,356,24,0,0,0,608,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"324",2014-03-27,6677,0,0,407,3.05,22.8,0,0,0,0,0,0,640,253,1391,122,1082,215,0,33,424,434,339,0,827,443,437,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"325",2014-03-28,4800,0,0,264,2.19,14.6,0,0,0,0,0,0,0,154,282,76,90,268,1199,1084,132,10,0,550,712,77,0,85,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"326",2014-03-29,1530,0,0,46,0.7,2.5,0,0,0,0,0,0,0,0,116,124,109,87,0,138,0,311,120,304,62,132,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"327",2014-03-30,3134,0,0,151,1.43,8.4,0,0,0,0,0,0,0,0,803,5,312,56,13,920,117,59,0,0,330,194,185,87,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"328",2014-03-31,5063,1091,10,304,2.31,16.9,0,0,0,0,0,0,0,375,73,286,88,374,477,359,0,431,2029,156,61,5,331,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"329",2014-04-01,2175,0,0,107,0.99,5.9,0,0,0,0,0,0,0,56,493,0,0,174,275,0,257,26,530,111,122,21,20,59,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"330",2014-04-02,2948,0,0,160,1.34,8.8,0,0,0,0,0,0,0,352,72,336,19,465,487,0,24,503,489,179,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"331",2014-04-03,5151,1913,17,290,2.35,16.6,0,0,0,0,0,0,0,978,243,323,0,0,61,0,2123,0,547,418,86,194,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
