"","name","per.freq","cum.freq","rank","gender","gender2","pred.sex"
"520","ABIGAIL",0.025,74.924,520,"F","F","F"
"521","CELESTE",0.025,74.949,521,"F","F","F"
"522","JEWEL",0.025,74.974,522,"F","B","F"
"523","CARA",0.025,74.999,523,"F","F","F"
"524","ADELE",0.025,75.024,524,"F","F","F"
"525","REBEKAH",0.025,75.048,525,"F","F","F"
"526","LUCINDA",0.025,75.073,526,"F","F","F"
"527","DORTHY",0.025,75.097,527,"F","F","F"
"528","CHRIS",0.024,75.122,528,"F","B","M"
"529","EFFIE",0.024,75.146,529,"F","F","F"
"530","TRINA",0.024,75.171,530,"F","F","F"
"531","REBA",0.024,75.195,531,"F","F","F"
"532","SHAWN",0.024,75.219,532,"F","B","M"
"533","SALLIE",0.024,75.244,533,"F","F","F"
"534","AURORA",0.024,75.268,534,"F","F","F"
"535","LENORA",0.024,75.292,535,"F","F","F"
"536","ETTA",0.024,75.317,536,"F","F","F"
"537","LOTTIE",0.024,75.341,537,"F","F","F"
"538","KERRI",0.024,75.365,538,"F","F","F"
"539","TRISHA",0.024,75.389,539,"F","F","F"
"540","NIKKI",0.024,75.413,540,"F","F","F"
"541","ESTELLA",0.024,75.438,541,"F","F","F"
"542","FRANCISCA",0.024,75.461,542,"F","F","F"
"543","JOSIE",0.024,75.485,543,"F","F","F"
"544","TRACIE",0.024,75.509,544,"F","F","F"
"545","MARISSA",0.024,75.533,545,"F","F","F"
"546","KARIN",0.024,75.557,546,"F","F","F"
"547","BRITTNEY",0.024,75.58,547,"F","F","F"
"548","JANELLE",0.024,75.604,548,"F","F","F"
"549","LOURDES",0.024,75.628,549,"F","F","F"
"550","LAUREL",0.024,75.651,550,"F","F","F"
"551","HELENE",0.024,75.675,551,"F","F","F"
"552","FERN",0.024,75.698,552,"F","F","F"
"553","ELVA",0.024,75.722,553,"F","F","F"
"554","CORINNE",0.024,75.745,554,"F","F","F"
"555","KELSEY",0.024,75.769,555,"F","F","F"
"556","INA",0.023,75.792,556,"F","F","F"
"557","BETTIE",0.023,75.816,557,"F","F","F"
"558","ELISABETH",0.023,75.839,558,"F","F","F"
"559","AIDA",0.023,75.862,559,"F","F","F"
"560","CAITLIN",0.023,75.886,560,"F","F","F"
"561","INGRID",0.023,75.909,561,"F","F","F"
"562","IVA",0.023,75.932,562,"F","F","F"
"563","EUGENIA",0.023,75.955,563,"F","F","F"
"564","CHRISTA",0.023,75.978,564,"F","F","F"
"565","GOLDIE",0.023,76,565,"F","F","F"
"566","CASSIE",0.023,76.023,566,"F","F","F"
"567","MAUDE",0.023,76.046,567,"F","F","F"
"568","JENIFER",0.023,76.068,568,"F","F","F"
"569","THERESE",0.022,76.091,569,"F","F","F"
"570","FRANKIE",0.022,76.113,570,"F","B","M"
"571","DENA",0.022,76.136,571,"F","F","F"
"572","LORNA",0.022,76.158,572,"F","F","F"
"573","JANETTE",0.022,76.18,573,"F","F","F"
"574","LATONYA",0.022,76.202,574,"F","F","F"
"575","CANDY",0.022,76.224,575,"F","F","F"
"576","MORGAN",0.022,76.247,576,"F","B","F"
"577","CONSUELO",0.022,76.269,577,"F","F","F"
"578","TAMIKA",0.022,76.291,578,"F","F","F"
"579","ROSETTA",0.022,76.313,579,"F","F","F"
"580","DEBORA",0.022,76.334,580,"F","F","F"
"581","CHERIE",0.022,76.356,581,"F","F","F"
"582","POLLY",0.022,76.378,582,"F","F","F"
"583","DINA",0.022,76.4,583,"F","F","F"
"584","JEWELL",0.021,76.421,584,"F","B","F"
"585","FAY",0.021,76.442,585,"F","F","F"
"586","JILLIAN",0.021,76.464,586,"F","F","F"
"587","DOROTHEA",0.021,76.485,587,"F","F","F"
"588","NELL",0.021,76.506,588,"F","F","F"
"589","TRUDY",0.021,76.527,589,"F","F","F"
"590","ESPERANZA",0.021,76.548,590,"F","F","F"
"591","PATRICA",0.021,76.57,591,"F","F","F"
"592","KIMBERLEY",0.021,76.591,592,"F","F","F"
"593","SHANNA",0.021,76.611,593,"F","F","F"
"594","HELENA",0.021,76.632,594,"F","F","F"
"595","CAROLINA",0.021,76.653,595,"F","F","F"
"596","CLEO",0.021,76.674,596,"F","B","F"
"597","STEFANIE",0.021,76.694,597,"F","F","F"
"598","ROSARIO",0.02,76.715,598,"F","B","F"
"599","OLA",0.02,76.735,599,"F","F","F"
"600","JANINE",0.02,76.756,600,"F","F","F"
"601","MOLLIE",0.02,76.776,601,"F","F","F"
"602","LUPE",0.02,76.796,602,"F","B","F"
"603","ALISA",0.02,76.816,603,"F","F","F"
"604","LOU",0.02,76.836,604,"F","B","F"
"605","MARIBEL",0.02,76.856,605,"F","F","F"
"606","SUSANNE",0.02,76.875,606,"F","F","F"
"607","BETTE",0.019,76.895,607,"F","F","F"
"608","SUSANA",0.019,76.914,608,"F","F","F"
"609","ELISE",0.019,76.933,609,"F","F","F"
"610","CECILE",0.019,76.953,610,"F","F","F"
"611","ISABELLE",0.019,76.972,611,"F","F","F"
"612","LESLEY",0.019,76.991,612,"F","B","F"
"613","JOCELYN",0.019,77.01,613,"F","F","F"
"614","PAIGE",0.019,77.03,614,"F","F","F"
"615","JONI",0.019,77.049,615,"F","F","F"
"616","RACHELLE",0.019,77.068,616,"F","F","F"
"617","LEOLA",0.019,77.087,617,"F","F","F"
"618","DAPHNE",0.019,77.106,618,"F","F","F"
"619","ALTA",0.019,77.125,619,"F","F","F"
"620","ESTER",0.019,77.144,620,"F","F","F"
"621","PETRA",0.019,77.162,621,"F","F","F"
"622","GRACIELA",0.019,77.181,622,"F","F","F"
"623","IMOGENE",0.019,77.2,623,"F","F","F"
"624","JOLENE",0.019,77.219,624,"F","F","F"
"625","KEISHA",0.019,77.237,625,"F","F","F"
"626","LACEY",0.018,77.256,626,"F","F","F"
"627","GLENNA",0.018,77.274,627,"F","F","F"
"628","GABRIELA",0.018,77.293,628,"F","F","F"
"629","KERI",0.018,77.311,629,"F","F","F"
"630","URSULA",0.018,77.329,630,"F","F","F"
"631","LIZZIE",0.018,77.347,631,"F","F","F"
"632","KIRSTEN",0.018,77.366,632,"F","F","F"
"633","SHANA",0.018,77.384,633,"F","F","F"
"634","ADELINE",0.018,77.402,634,"F","F","F"
"635","MAYRA",0.018,77.42,635,"F","F","F"
"636","JAYNE",0.018,77.438,636,"F","F","F"
"637","JACLYN",0.018,77.456,637,"F","F","F"
"638","GRACIE",0.018,77.474,638,"F","F","F"
"639","SONDRA",0.018,77.492,639,"F","F","F"
"640","CARMELA",0.018,77.509,640,"F","F","F"
"641","MARISA",0.018,77.527,641,"F","F","F"
"642","ROSALIND",0.018,77.545,642,"F","F","F"
"643","CHARITY",0.018,77.563,643,"F","F","F"
"644","TONIA",0.018,77.58,644,"F","F","F"
"645","BEATRIZ",0.018,77.598,645,"F","F","F"
"646","MARISOL",0.018,77.616,646,"F","F","F"
"647","CLARICE",0.018,77.633,647,"F","F","F"
"648","JEANINE",0.017,77.651,648,"F","F","F"
"649","SHEENA",0.017,77.668,649,"F","F","F"
"650","ANGELINE",0.017,77.685,650,"F","F","F"
"651","FRIEDA",0.017,77.703,651,"F","F","F"
"652","LILY",0.017,77.72,652,"F","F","F"
"653","ROBBIE",0.017,77.737,653,"F","B","F"
"654","SHAUNA",0.017,77.754,654,"F","F","F"
"655","MILLIE",0.017,77.771,655,"F","F","F"
"656","CLAUDETTE",0.017,77.788,656,"F","F","F"
"657","CATHLEEN",0.017,77.805,657,"F","F","F"
"658","ANGELIA",0.017,77.822,658,"F","F","F"
"659","GABRIELLE",0.017,77.839,659,"F","F","F"
"660","AUTUMN",0.017,77.856,660,"F","F","F"
"661","KATHARINE",0.017,77.873,661,"F","F","F"
"662","SUMMER",0.017,77.89,662,"F","F","F"
"663","JODIE",0.017,77.907,663,"F","F","F"
"664","STACI",0.017,77.923,664,"F","F","F"
"665","LEA",0.017,77.94,665,"F","F","F"
"666","CHRISTI",0.017,77.957,666,"F","F","F"
"667","JIMMIE",0.017,77.974,667,"F","B","M"
"668","JUSTINE",0.017,77.99,668,"F","F","F"
"669","ELMA",0.017,78.007,669,"F","F","F"
"670","LUELLA",0.017,78.023,670,"F","F","F"
"671","MARGRET",0.017,78.04,671,"F","F","F"
"672","DOMINIQUE",0.016,78.056,672,"F","B","F"
"673","SOCORRO",0.016,78.073,673,"F","F","F"
"674","RENE",0.016,78.089,674,"F","B","M"
"675","MARTINA",0.016,78.105,675,"F","F","F"
"676","MARGO",0.016,78.122,676,"F","F","F"
"677","MAVIS",0.016,78.138,677,"F","F","F"
"678","CALLIE",0.016,78.154,678,"F","F","F"
"679","BOBBI",0.016,78.17,679,"F","F","F"
"680","MARITZA",0.016,78.186,680,"F","F","F"
"681","LUCILE",0.016,78.202,681,"F","F","F"
"682","LEANNE",0.016,78.219,682,"F","F","F"
"683","JEANNINE",0.016,78.235,683,"F","F","F"
"684","DEANA",0.016,78.251,684,"F","F","F"
"685","AILEEN",0.016,78.267,685,"F","F","F"
"686","LORIE",0.016,78.282,686,"F","F","F"
"687","LADONNA",0.016,78.298,687,"F","F","F"
"688","WILLA",0.016,78.314,688,"F","F","F"
"689","MANUELA",0.016,78.33,689,"F","F","F"
"690","GALE",0.016,78.346,690,"F","B","F"
"691","SELMA",0.016,78.361,691,"F","F","F"
"692","DOLLY",0.016,78.377,692,"F","F","F"
"693","SYBIL",0.016,78.393,693,"F","F","F"
"694","ABBY",0.016,78.408,694,"F","F","F"
"695","LARA",0.016,78.424,695,"F","F","F"
"696","DALE",0.016,78.44,696,"F","B","M"
"697","IVY",0.016,78.455,697,"F","F","F"
"698","DEE",0.016,78.471,698,"F","B","F"
"699","WINNIE",0.016,78.486,699,"F","F","F"
"700","MARCY",0.016,78.502,700,"F","F","F"
"701","LUISA",0.016,78.517,701,"F","F","F"
"702","JERI",0.015,78.533,702,"F","F","F"
"703","MAGDALENA",0.015,78.548,703,"F","F","F"
"704","OFELIA",0.015,78.563,704,"F","F","F"
"705","MEAGAN",0.015,78.579,705,"F","F","F"
"706","AUDRA",0.015,78.594,706,"F","F","F"
"707","MATILDA",0.015,78.609,707,"F","F","F"
"708","LEILA",0.015,78.624,708,"F","F","F"
"709","CORNELIA",0.015,78.639,709,"F","F","F"
"710","BIANCA",0.015,78.654,710,"F","F","F"
"711","SIMONE",0.015,78.669,711,"F","F","F"
"712","BETTYE",0.015,78.684,712,"F","F","F"
"713","RANDI",0.015,78.699,713,"F","F","F"
"714","VIRGIE",0.015,78.713,714,"F","F","F"
"715","LATISHA",0.015,78.728,715,"F","F","F"
"716","BARBRA",0.015,78.743,716,"F","F","F"
"717","GEORGINA",0.015,78.758,717,"F","F","F"
"718","ELIZA",0.015,78.772,718,"F","F","F"
"719","LEANN",0.015,78.787,719,"F","F","F"
"720","BRIDGETTE",0.015,78.801,720,"F","F","F"
"721","RHODA",0.014,78.816,721,"F","F","F"
"722","HALEY",0.014,78.83,722,"F","F","F"
"723","ADELA",0.014,78.845,723,"F","F","F"
"724","NOLA",0.014,78.859,724,"F","F","F"
"725","BERNADINE",0.014,78.873,725,"F","F","F"
"726","FLOSSIE",0.014,78.887,726,"F","F","F"
"727","ILA",0.014,78.902,727,"F","F","F"
"728","GRETA",0.014,78.916,728,"F","F","F"
"729","RUTHIE",0.014,78.93,729,"F","F","F"
"730","NELDA",0.014,78.944,730,"F","F","F"
"731","MINERVA",0.014,78.958,731,"F","F","F"
"732","LILLY",0.014,78.973,732,"F","F","F"
"733","TERRIE",0.014,78.987,733,"F","F","F"
"734","LETHA",0.014,79.001,734,"F","F","F"
"735","HILARY",0.014,79.015,735,"F","F","F"
"736","ESTELA",0.014,79.029,736,"F","F","F"
"737","VALARIE",0.014,79.043,737,"F","F","F"
"738","BRIANNA",0.014,79.057,738,"F","F","F"
"739","ROSALYN",0.014,79.071,739,"F","F","F"
"740","EARLINE",0.014,79.085,740,"F","F","F"
"741","CATALINA",0.014,79.099,741,"F","F","F"
"742","AVA",0.014,79.113,742,"F","F","F"
"743","MIA",0.014,79.127,743,"F","F","F"
"744","CLARISSA",0.014,79.141,744,"F","F","F"
"745","LIDIA",0.014,79.155,745,"F","F","F"
"746","CORRINE",0.014,79.169,746,"F","F","F"
"747","ALEXANDRIA",0.014,79.183,747,"F","F","F"
"748","CONCEPCION",0.014,79.196,748,"F","F","F"
"749","TIA",0.014,79.21,749,"F","F","F"
"750","SHARRON",0.014,79.224,750,"F","F","F"
"751","RAE",0.014,79.238,751,"F","F","F"
"752","DONA",0.014,79.251,752,"F","F","F"
"753","ERICKA",0.014,79.265,753,"F","F","F"
"754","JAMI",0.014,79.278,754,"F","F","F"
"755","ELNORA",0.014,79.292,755,"F","F","F"
"756","CHANDRA",0.014,79.306,756,"F","F","F"
"757","LENORE",0.014,79.319,757,"F","F","F"
"758","NEVA",0.013,79.333,758,"F","F","F"
"759","MARYLOU",0.013,79.346,759,"F","F","F"
"760","MELISA",0.013,79.36,760,"F","F","F"
"761","TABATHA",0.013,79.373,761,"F","F","F"
"762","SERENA",0.013,79.386,762,"F","F","F"
"763","AVIS",0.013,79.4,763,"F","F","F"
"764","ALLIE",0.013,79.413,764,"F","F","F"
"765","SOFIA",0.013,79.426,765,"F","F","F"
"766","JEANIE",0.013,79.439,766,"F","F","F"
"767","ODESSA",0.013,79.453,767,"F","F","F"
"768","NANNIE",0.013,79.466,768,"F","F","F"
"769","HARRIETT",0.013,79.479,769,"F","F","F"
"770","LORAINE",0.013,79.492,770,"F","F","F"
"771","PENELOPE",0.013,79.505,771,"F","F","F"
"772","MILAGROS",0.013,79.518,772,"F","F","F"
"773","EMILIA",0.013,79.531,773,"F","F","F"
"774","BENITA",0.013,79.544,774,"F","F","F"
"775","ALLYSON",0.013,79.557,775,"F","F","F"
"776","ASHLEE",0.013,79.57,776,"F","F","F"
"777","TANIA",0.013,79.583,777,"F","F","F"
"778","TOMMIE",0.013,79.596,778,"F","B","M"
"779","ESMERALDA",0.013,79.608,779,"F","F","F"
"780","KARINA",0.013,79.621,780,"F","F","F"
"781","EVE",0.013,79.634,781,"F","F","F"
"782","PEARLIE",0.013,79.647,782,"F","F","F"
"783","ZELMA",0.013,79.659,783,"F","F","F"
"784","MALINDA",0.013,79.672,784,"F","F","F"
"785","NOREEN",0.013,79.684,785,"F","F","F"
"786","TAMEKA",0.013,79.697,786,"F","F","F"
"787","SAUNDRA",0.013,79.71,787,"F","F","F"
"788","HILLARY",0.013,79.722,788,"F","F","F"
"789","AMIE",0.013,79.735,789,"F","F","F"
"790","ALTHEA",0.012,79.747,790,"F","F","F"
"791","ROSALINDA",0.012,79.76,791,"F","F","F"
"792","JORDAN",0.012,79.772,792,"F","B","M"
"793","LILIA",0.012,79.784,793,"F","F","F"
"794","ALANA",0.012,79.797,794,"F","F","F"
"795","GAY",0.012,79.809,795,"F","F","F"
"796","CLARE",0.012,79.821,796,"F","F","F"
"797","ALEJANDRA",0.012,79.834,797,"F","F","F"
"798","ELINOR",0.012,79.846,798,"F","F","F"
"799","MICHAEL",0.012,79.858,799,"F","B","M"
"800","LORRIE",0.012,79.87,800,"F","F","F"
"801","JERRI",0.012,79.882,801,"F","F","F"
"802","DARCY",0.012,79.895,802,"F","F","F"
"803","EARNESTINE",0.012,79.907,803,"F","F","F"
"804","CARMELLA",0.012,79.919,804,"F","F","F"
"805","TAYLOR",0.012,79.931,805,"F","B","M"
"806","NOEMI",0.012,79.943,806,"F","F","F"
"807","MARCIE",0.012,79.954,807,"F","F","F"
"808","LIZA",0.012,79.966,808,"F","F","F"
"809","ANNABELLE",0.012,79.978,809,"F","F","F"
"810","LOUISA",0.012,79.99,810,"F","F","F"
"811","EARLENE",0.012,80.002,811,"F","F","F"
"812","MALLORY",0.012,80.014,812,"F","F","F"
"813","CARLENE",0.012,80.025,813,"F","F","F"
"814","NITA",0.012,80.037,814,"F","F","F"
"815","SELENA",0.012,80.049,815,"F","F","F"
"816","TANISHA",0.012,80.06,816,"F","F","F"
"817","KATY",0.012,80.072,817,"F","F","F"
"818","JULIANNE",0.012,80.083,818,"F","F","F"
"819","JOHN",0.012,80.095,819,"F","B","M"
"820","LAKISHA",0.011,80.106,820,"F","F","F"
"821","EDWINA",0.011,80.118,821,"F","F","F"
"822","MARICELA",0.011,80.129,822,"F","F","F"
"823","MARGERY",0.011,80.141,823,"F","F","F"
"824","KENYA",0.011,80.152,824,"F","F","F"
"825","DOLLIE",0.011,80.164,825,"F","F","F"
"826","ROXIE",0.011,80.175,826,"F","F","F"
"827","ROSLYN",0.011,80.187,827,"F","F","F"
"828","KATHRINE",0.011,80.198,828,"F","F","F"
"829","NANETTE",0.011,80.209,829,"F","F","F"
"830","CHARMAINE",0.011,80.221,830,"F","F","F"
"831","LAVONNE",0.011,80.232,831,"F","F","F"
"832","ILENE",0.011,80.243,832,"F","F","F"
"833","KRIS",0.011,80.255,833,"F","B","F"
"834","TAMMI",0.011,80.266,834,"F","F","F"
"835","SUZETTE",0.011,80.277,835,"F","F","F"
"836","CORINE",0.011,80.288,836,"F","F","F"
"837","KAYE",0.011,80.3,837,"F","F","F"
"838","JERRY",0.011,80.311,838,"F","B","M"
"839","MERLE",0.011,80.322,839,"F","B","M"
"840","CHRYSTAL",0.011,80.333,840,"F","F","F"
"841","LINA",0.011,80.344,841,"F","F","F"
"842","DEANNE",0.011,80.355,842,"F","F","F"
"843","LILIAN",0.011,80.366,843,"F","F","F"
"844","JULIANA",0.011,80.377,844,"F","F","F"
"845","ALINE",0.011,80.388,845,"F","F","F"
"846","LUANN",0.011,80.399,846,"F","F","F"
"847","KASEY",0.011,80.41,847,"F","B","F"
"848","MARYANNE",0.011,80.421,848,"F","F","F"
"849","EVANGELINE",0.011,80.432,849,"F","F","F"
"850","COLETTE",0.011,80.443,850,"F","F","F"
"851","MELVA",0.011,80.453,851,"F","F","F"
"852","LAWANDA",0.011,80.464,852,"F","F","F"
"853","YESENIA",0.011,80.475,853,"F","F","F"
"854","NADIA",0.011,80.486,854,"F","F","F"
"855","MADGE",0.011,80.497,855,"F","F","F"
"856","KATHIE",0.011,80.507,856,"F","F","F"
"857","EDDIE",0.011,80.518,857,"F","B","M"
"858","OPHELIA",0.011,80.529,858,"F","F","F"
"859","VALERIA",0.011,80.539,859,"F","F","F"
"860","NONA",0.011,80.55,860,"F","F","F"
"861","MITZI",0.011,80.561,861,"F","F","F"
"862","MARI",0.011,80.571,862,"F","F","F"
"863","GEORGETTE",0.011,80.582,863,"F","F","F"
"864","CLAUDINE",0.011,80.592,864,"F","F","F"
"865","FRAN",0.011,80.603,865,"F","F","F"
"866","ALISSA",0.011,80.613,866,"F","F","F"
"867","ROSEANN",0.01,80.624,867,"F","F","F"
"868","LAKEISHA",0.01,80.634,868,"F","F","F"
"869","SUSANNA",0.01,80.645,869,"F","F","F"
"870","REVA",0.01,80.655,870,"F","F","F"
"871","DEIDRE",0.01,80.665,871,"F","F","F"
"872","CHASITY",0.01,80.676,872,"F","F","F"
"873","SHEREE",0.01,80.686,873,"F","F","F"
"874","CARLY",0.01,80.697,874,"F","F","F"
"875","JAMES",0.01,80.707,875,"F","B","M"
"876","ELVIA",0.01,80.717,876,"F","F","F"
"877","ALYCE",0.01,80.728,877,"F","F","F"
"878","DEIRDRE",0.01,80.738,878,"F","F","F"
"879","GENA",0.01,80.748,879,"F","F","F"
"880","BRIANA",0.01,80.758,880,"F","F","F"
"881","ARACELI",0.01,80.769,881,"F","F","F"
"882","KATELYN",0.01,80.779,882,"F","F","F"
"883","ROSANNE",0.01,80.789,883,"F","F","F"
"884","WENDI",0.01,80.799,884,"F","F","F"
"885","TESSA",0.01,80.81,885,"F","F","F"
"886","BERTA",0.01,80.82,886,"F","F","F"
"887","MARVA",0.01,80.83,887,"F","F","F"
"888","IMELDA",0.01,80.84,888,"F","F","F"
"889","MARIETTA",0.01,80.85,889,"F","F","F"
"890","MARCI",0.01,80.86,890,"F","F","F"
"891","LEONOR",0.01,80.87,891,"F","F","F"
"892","ARLINE",0.01,80.88,892,"F","F","F"
"893","SASHA",0.01,80.89,893,"F","F","F"
"894","MADELYN",0.01,80.9,894,"F","F","F"
"895","JANNA",0.01,80.91,895,"F","F","F"
"896","JULIETTE",0.01,80.92,896,"F","F","F"
"897","DEENA",0.01,80.929,897,"F","F","F"
"898","AURELIA",0.01,80.939,898,"F","F","F"
"899","JOSEFA",0.01,80.949,899,"F","F","F"
"900","AUGUSTA",0.01,80.959,900,"F","F","F"
"901","LILIANA",0.01,80.968,901,"F","F","F"
"902","YOUNG",0.01,80.978,902,"F","B","F"
"903","CHRISTIAN",0.01,80.988,903,"F","B","M"
"904","LESSIE",0.01,80.997,904,"F","F","F"
"905","AMALIA",0.01,81.007,905,"F","F","F"
"906","SAVANNAH",0.01,81.017,906,"F","F","F"
"907","ANASTASIA",0.01,81.026,907,"F","F","F"
"908","VILMA",0.01,81.036,908,"F","F","F"
"909","NATALIA",0.01,81.045,909,"F","F","F"
"910","ROSELLA",0.01,81.055,910,"F","F","F"
"911","LYNNETTE",0.01,81.064,911,"F","F","F"
"912","CORINA",0.01,81.074,912,"F","F","F"
"913","ALFREDA",0.009,81.083,913,"F","F","F"
"914","LEANNA",0.009,81.093,914,"F","F","F"
"915","CAREY",0.009,81.102,915,"F","B","M"
"916","AMPARO",0.009,81.112,916,"F","F","F"
"917","COLEEN",0.009,81.121,917,"F","F","F"
"918","TAMRA",0.009,81.131,918,"F","F","F"
"919","AISHA",0.009,81.14,919,"F","F","F"
"920","WILDA",0.009,81.149,920,"F","F","F"
"921","KARYN",0.009,81.159,921,"F","F","F"
"922","CHERRY",0.009,81.168,922,"F","F","F"
"923","QUEEN",0.009,81.177,923,"F","F","F"
"924","MAURA",0.009,81.187,924,"F","F","F"
"925","MAI",0.009,81.196,925,"F","F","F"
"926","EVANGELINA",0.009,81.205,926,"F","F","F"
"927","ROSANNA",0.009,81.214,927,"F","F","F"
"928","HALLIE",0.009,81.224,928,"F","F","F"
"929","ERNA",0.009,81.233,929,"F","F","F"
"930","ENID",0.009,81.242,930,"F","F","F"
"931","MARIANA",0.009,81.251,931,"F","F","F"
"932","LACY",0.009,81.26,932,"F","B","F"
"933","JULIET",0.009,81.27,933,"F","F","F"
"934","JACKLYN",0.009,81.279,934,"F","F","F"
"935","FREIDA",0.009,81.288,935,"F","F","F"
"936","MADELEINE",0.009,81.297,936,"F","F","F"
"937","MARA",0.009,81.306,937,"F","F","F"
"938","HESTER",0.009,81.315,938,"F","F","F"
"939","CATHRYN",0.009,81.324,939,"F","F","F"
"940","LELIA",0.009,81.333,940,"F","F","F"
"941","CASANDRA",0.009,81.343,941,"F","F","F"
"942","BRIDGETT",0.009,81.352,942,"F","F","F"
"943","ANGELITA",0.009,81.361,943,"F","F","F"
"944","JANNIE",0.009,81.37,944,"F","F","F"
"945","DIONNE",0.009,81.379,945,"F","F","F"
"946","ANNMARIE",0.009,81.388,946,"F","F","F"
"947","KATINA",0.009,81.397,947,"F","F","F"
"948","BERYL",0.009,81.405,948,"F","F","F"
"949","PHOEBE",0.009,81.414,949,"F","F","F"
"950","MILLICENT",0.009,81.423,950,"F","F","F"
"951","KATHERYN",0.009,81.432,951,"F","F","F"
"952","DIANN",0.009,81.441,952,"F","F","F"
"953","CARISSA",0.009,81.45,953,"F","F","F"
"954","MARYELLEN",0.009,81.459,954,"F","F","F"
"955","LIZ",0.009,81.468,955,"F","F","F"
"956","LAURI",0.009,81.476,956,"F","F","F"
"957","HELGA",0.009,81.485,957,"F","F","F"
"958","GILDA",0.009,81.494,958,"F","F","F"
"959","ADRIAN",0.009,81.503,959,"F","B","M"
"960","RHEA",0.009,81.511,960,"F","F","F"
"961","MARQUITA",0.009,81.52,961,"F","F","F"
"962","HOLLIE",0.009,81.529,962,"F","F","F"
"963","TISHA",0.009,81.538,963,"F","F","F"
"964","TAMERA",0.009,81.546,964,"F","F","F"
"965","ANGELIQUE",0.009,81.555,965,"F","F","F"
"966","FRANCESCA",0.009,81.564,966,"F","F","F"
"967","BRITNEY",0.009,81.573,967,"F","F","F"
"968","KAITLIN",0.009,81.581,968,"F","F","F"
"969","LOLITA",0.009,81.59,969,"F","F","F"
"970","FLORINE",0.009,81.599,970,"F","F","F"
"971","ROWENA",0.009,81.607,971,"F","F","F"
"972","REYNA",0.009,81.616,972,"F","F","F"
"973","TWILA",0.009,81.624,973,"F","F","F"
"974","FANNY",0.009,81.633,974,"F","F","F"
"975","JANELL",0.009,81.641,975,"F","F","F"
"976","INES",0.009,81.65,976,"F","F","F"
"977","CONCETTA",0.009,81.658,977,"F","F","F"
"978","BERTIE",0.009,81.667,978,"F","F","F"
"979","ALBA",0.009,81.676,979,"F","F","F"
"980","BRIGITTE",0.009,81.684,980,"F","F","F"
"981","ALYSON",0.009,81.693,981,"F","F","F"
"982","VONDA",0.008,81.701,982,"F","F","F"
"983","PANSY",0.008,81.71,983,"F","F","F"
"984","ELBA",0.008,81.718,984,"F","F","F"
"985","NOELLE",0.008,81.726,985,"F","F","F"
"986","LETITIA",0.008,81.735,986,"F","F","F"
"987","KITTY",0.008,81.743,987,"F","F","F"
"988","DEANN",0.008,81.752,988,"F","F","F"
"989","BRANDIE",0.008,81.76,989,"F","F","F"
"990","LOUELLA",0.008,81.769,990,"F","F","F"
"991","LETA",0.008,81.777,991,"F","F","F"
"992","FELECIA",0.008,81.786,992,"F","F","F"
"993","SHARLENE",0.008,81.794,993,"F","F","F"
"994","LESA",0.008,81.802,994,"F","F","F"
"995","BEVERLEY",0.008,81.811,995,"F","F","F"
"996","ROBERT",0.008,81.819,996,"F","B","M"
"997","ISABELLA",0.008,81.827,997,"F","F","F"
"998","HERMINIA",0.008,81.836,998,"F","F","F"
"999","TERRA",0.008,81.844,999,"F","F","F"
"1000","CELINA",0.008,81.852,1000,"F","F","F"
"1001","TORI",0.008,81.861,1001,"F","F","F"
"1002","OCTAVIA",0.008,81.869,1002,"F","F","F"
"1003","JADE",0.008,81.877,1003,"F","F","F"
"1004","DENICE",0.008,81.885,1004,"F","F","F"
"1005","GERMAINE",0.008,81.894,1005,"F","F","F"
"1006","SIERRA",0.008,81.902,1006,"F","F","F"
"1007","MICHELL",0.008,81.91,1007,"F","F","F"
"1008","CORTNEY",0.008,81.918,1008,"F","F","F"
"1009","NELLY",0.008,81.926,1009,"F","F","F"
"1010","DORETHA",0.008,81.934,1010,"F","F","F"
"1011","SYDNEY",0.008,81.943,1011,"F","B","F"
"1012","DEIDRA",0.008,81.951,1012,"F","F","F"
"1013","MONIKA",0.008,81.959,1013,"F","F","F"
"1014","LASHONDA",0.008,81.967,1014,"F","F","F"
"1015","JUDI",0.008,81.975,1015,"F","F","F"
"1016","CHELSEY",0.008,81.983,1016,"F","F","F"
"1017","ANTIONETTE",0.008,81.991,1017,"F","F","F"
"1018","MARGOT",0.008,81.999,1018,"F","F","F"
"1019","BOBBY",0.008,82.007,1019,"F","B","M"
"1020","ADELAIDE",0.008,82.015,1020,"F","F","F"
"1021","NAN",0.008,82.023,1021,"F","F","F"
"1022","LEEANN",0.008,82.03,1022,"F","F","F"
"1023","ELISHA",0.008,82.038,1023,"F","B","F"
"1024","DESSIE",0.008,82.046,1024,"F","F","F"
"1025","LIBBY",0.008,82.054,1025,"F","F","F"
"1026","KATHI",0.008,82.062,1026,"F","F","F"
"1027","GAYLA",0.008,82.07,1027,"F","F","F"
"1028","LATANYA",0.008,82.078,1028,"F","F","F"
"1029","MINA",0.008,82.086,1029,"F","F","F"
"1030","MELLISA",0.008,82.093,1030,"F","F","F"
"1031","KIMBERLEE",0.008,82.101,1031,"F","F","F"
