"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"439","Armenia","ARM",1990,636.6806899965,69,NA,NA
"440","Armenia","ARM",1991,588.9796366576,68.2,NA,NA
"441","Armenia","ARM",1992,368.869464909,63.6,NA,NA
"442","Armenia","ARM",1993,356.4333076654,62.5,NA,NA
"443","Armenia","ARM",1994,399.6786759862,63.1,NA,NA
"444","Armenia","ARM",1995,455.5502760862,63.6,25.8457676807,37.4
"445","Armenia","ARM",1996,503.4286818682,63.8,29.770208839,35.7
"446","Armenia","ARM",1997,522.991449754,63.8,30.618866612,34
"447","Armenia","ARM",1998,609.0913216907,64,36.2539268907,32.5
"448","Armenia","ARM",1999,597.122840399,64,37.8345463089,30.9
"449","Armenia","ARM",2000,621.4248263189,64.1,40.639422673,29.2
"450","Armenia","ARM",2001,690.9977830912,64.3,47.2427332764,28
"451","Armenia","ARM",2002,776.3093876742,64.7,44.1726256159,26.5
"452","Armenia","ARM",2003,917.1741484355,64.9,52.0330508664,25.2
"453","Armenia","ARM",2004,1167.8316549456,65,67.7423233355,23.8
"454","Armenia","ARM",2005,1598.3399485135,65.2,77.7122705954,22.7
"455","Armenia","ARM",2006,2079.7336100622,65.3,86.9057953579,21.6
"456","Armenia","ARM",2007,2994.7089904441,65.4,116.3296063727,20.4
"457","Armenia","ARM",2008,3787.4921510457,65.6,142.8109436957,19.3
"458","Armenia","ARM",2009,2768.6126273723,66.3,128.8576101972,18.4
"459","Armenia","ARM",2010,2996.3062739742,NA,NA,17.5
"460","Aruba","ABW",1960,NA,NA,NA,NA
"461","Aruba","ABW",1961,NA,NA,NA,NA
"462","Aruba","ABW",1962,NA,NA,NA,NA
"463","Aruba","ABW",1963,NA,NA,NA,NA
"464","Aruba","ABW",1964,NA,NA,NA,NA
"465","Aruba","ABW",1965,NA,NA,NA,NA
"466","Aruba","ABW",1966,NA,NA,NA,NA
"467","Aruba","ABW",1967,NA,NA,NA,NA
"468","Aruba","ABW",1968,NA,NA,NA,NA
"469","Aruba","ABW",1969,NA,NA,NA,NA
"470","Aruba","ABW",1970,NA,NA,NA,NA
"471","Aruba","ABW",1971,NA,NA,NA,NA
"472","Aruba","ABW",1972,NA,NA,NA,NA
"473","Aruba","ABW",1973,NA,NA,NA,NA
"474","Aruba","ABW",1974,NA,NA,NA,NA
"475","Aruba","ABW",1975,NA,NA,NA,NA
"476","Aruba","ABW",1976,NA,NA,NA,NA
"477","Aruba","ABW",1977,NA,NA,NA,NA
"478","Aruba","ABW",1978,NA,NA,NA,NA
"479","Aruba","ABW",1979,NA,NA,NA,NA
"480","Aruba","ABW",1980,NA,NA,NA,NA
"481","Aruba","ABW",1981,NA,NA,NA,NA
"482","Aruba","ABW",1982,NA,NA,NA,NA
"483","Aruba","ABW",1983,NA,NA,NA,NA
"484","Aruba","ABW",1984,NA,NA,NA,NA
"485","Aruba","ABW",1985,NA,NA,NA,NA
"486","Aruba","ABW",1986,NA,NA,NA,NA
"487","Aruba","ABW",1987,NA,NA,NA,NA
"488","Aruba","ABW",1988,NA,NA,NA,NA
"489","Aruba","ABW",1989,NA,NA,NA,NA
"490","Aruba","ABW",1990,NA,NA,NA,NA
"491","Aruba","ABW",1991,13490.7184479724,NA,NA,NA
"492","Aruba","ABW",1992,14038.8840799297,NA,NA,NA
"493","Aruba","ABW",1993,14926.2161172138,NA,NA,NA
"494","Aruba","ABW",1994,16229.5166083644,NA,NA,NA
"495","Aruba","ABW",1995,16441.9956820812,NA,NA,NA
"496","Aruba","ABW",1996,16611.3516358162,NA,NA,NA
"497","Aruba","ABW",1997,17987.619679578,NA,NA,NA
"498","Aruba","ABW",1998,19180.2449489738,NA,NA,NA
"499","Aruba","ABW",1999,19480.6207978658,NA,NA,NA
"500","Aruba","ABW",2000,20589.7718336198,NA,NA,NA
"501","Aruba","ABW",2001,20558.9116609031,NA,NA,NA
"502","Aruba","ABW",2002,20203.5306913877,NA,NA,NA
"503","Aruba","ABW",2003,NA,NA,NA,NA
"504","Aruba","ABW",2004,NA,NA,NA,NA
"505","Aruba","ABW",2005,NA,NA,NA,NA
"506","Aruba","ABW",2006,NA,NA,NA,NA
"507","Aruba","ABW",2007,NA,NA,NA,NA
"508","Aruba","ABW",2008,NA,NA,NA,NA
"509","Aruba","ABW",2009,NA,NA,NA,NA
"510","Aruba","ABW",2010,NA,NA,NA,NA
"511","Australia","AUS",1960,NA,NA,NA,NA
"512","Australia","AUS",1961,NA,NA,NA,NA
"513","Australia","AUS",1962,NA,NA,NA,NA
"514","Australia","AUS",1963,NA,NA,NA,NA
"515","Australia","AUS",1964,NA,NA,NA,NA
"516","Australia","AUS",1965,2294.5719820763,NA,NA,NA
"517","Australia","AUS",1966,2357.3565919699,NA,NA,NA
"518","Australia","AUS",1967,2593.7495571448,NA,NA,NA
"519","Australia","AUS",1968,2740.0400160924,NA,NA,NA
"520","Australia","AUS",1969,3008.4114145674,NA,NA,NA
"521","Australia","AUS",1970,3323.8414150748,NA,NA,NA
"522","Australia","AUS",1971,3516.0962038064,NA,NA,NA
"523","Australia","AUS",1972,3973.4875054878,NA,NA,NA
"524","Australia","AUS",1973,4800.0160871926,NA,NA,NA
"525","Australia","AUS",1974,6519.9912083007,NA,NA,NA
"526","Australia","AUS",1975,7042.3726473727,NA,NA,NA
"527","Australia","AUS",1976,7531.3642082377,NA,NA,NA
"528","Australia","AUS",1977,7813.3223826716,NA,NA,NA
"529","Australia","AUS",1978,8293.4513329617,NA,NA,NA
"530","Australia","AUS",1979,9341.4763601,NA,NA,NA
"531","Australia","AUS",1980,10262.9517361883,61.5,NA,NA
"532","Australia","AUS",1981,11924.6690953134,61.3,NA,NA
"533","Australia","AUS",1982,12854.9938864429,60.9,NA,NA
"534","Australia","AUS",1983,11594.1780111305,60.5,NA,NA
"535","Australia","AUS",1984,12517.9996314078,60.6,NA,NA
"536","Australia","AUS",1985,11530.2962446218,60.9,NA,NA
"537","Australia","AUS",1986,11447.6459234723,62,NA,NA
"538","Australia","AUS",1987,11708.9646632387,62.1,NA,NA
"539","Australia","AUS",1988,14439.533664004,62.5,NA,NA
"540","Australia","AUS",1989,17952.069016899,63.2,NA,NA
"541","Australia","AUS",1990,18430.5196584533,63.8,NA,NA
"542","Australia","AUS",1991,19090.8045486583,63.2,NA,NA
"543","Australia","AUS",1992,18804.9026081589,62.9,NA,NA
"544","Australia","AUS",1993,17861.1921573404,62.6,NA,NA
"545","Australia","AUS",1994,18287.8700892049,62.9,NA,NA
"546","Australia","AUS",1995,20534.0158029401,63.6,1574.2790156248,5.7
"547","Australia","AUS",1996,22044.7190089226,63.5,1767.7215881164,5.6
"548","Australia","AUS",1997,23636.3410599168,63.1,1766.0494493846,5.4
"549","Australia","AUS",1998,21442.8330219629,63,1597.6207450701,5.3
"550","Australia","AUS",1999,20617.5986878374,62.9,1754.9846089865,5.2
"551","Australia","AUS",2000,21768.0425244159,63.3,1728.4619933243,5.1
"552","Australia","AUS",2001,19596.5442117697,63.4,1644.8034795336,5.1
"553","Australia","AUS",2002,20214.3069055717,63.4,1858.4904408007,5
"554","Australia","AUS",2003,23546.5907195506,63.7,2339.2190552022,4.9
"555","Australia","AUS",2004,30569.0749640256,63.5,2888.976962136,4.8
"556","Australia","AUS",2005,34127.9972907797,64.5,3157.7543088506,4.7
"557","Australia","AUS",2006,36202.5332086555,64.8,3352.9668532138,4.6
"558","Australia","AUS",2007,40660.403928373,65.2,3975.5293738927,4.4
"559","Australia","AUS",2008,48348.2612915708,65.3,4179.6479741801,4.3
"560","Australia","AUS",2009,42130.8203246556,65.2,3867.4285290684,4.2
"561","Australia","AUS",2010,NA,NA,NA,4.1
"562","Austria","AUT",1960,935.3991069503,NA,NA,NA
"563","Austria","AUT",1961,1031.712943892,NA,NA,NA
"564","Austria","AUT",1962,1087.8134937054,NA,NA,NA
"565","Austria","AUT",1963,1167.6206438554,NA,NA,NA
"566","Austria","AUT",1964,1270.9610375207,NA,NA,NA
"567","Austria","AUT",1965,1377.54246945,NA,NA,NA
"568","Austria","AUT",1966,1489.8306339767,NA,NA,NA
"569","Austria","AUT",1967,1578.0092217112,NA,NA,NA
"570","Austria","AUT",1968,1689.8431557822,NA,NA,NA
"571","Austria","AUT",1969,1839.4905953738,NA,NA,NA
"572","Austria","AUT",1970,2055.111743802,NA,NA,NA
"573","Austria","AUT",1971,2376.4977320021,NA,NA,NA
"574","Austria","AUT",1972,2916.0135372017,NA,NA,NA
"575","Austria","AUT",1973,3879.3751936616,NA,NA,NA
"576","Austria","AUT",1974,4618.3910547544,NA,NA,NA
"577","Austria","AUT",1975,5263.1044833901,NA,NA,NA
"578","Austria","AUT",1976,5647.2061915045,NA,NA,NA
"579","Austria","AUT",1977,6766.095448357,NA,NA,NA
"580","Austria","AUT",1978,8149.707762106,NA,NA,NA
"581","Austria","AUT",1979,9722.8473753634,NA,NA,NA
"582","Austria","AUT",1980,10786.1067614568,54,NA,NA
"583","Austria","AUT",1981,9319.2617498185,54.2,NA,NA
"584","Austria","AUT",1982,9332.2483469226,54.2,NA,NA
"585","Austria","AUT",1983,9467.2627172203,53.9,NA,NA
"586","Austria","AUT",1984,8925.2439988507,54.8,NA,NA
"587","Austria","AUT",1985,9104.0482766355,54.5,NA,NA
"588","Austria","AUT",1986,12981.3119704338,54.7,NA,NA
"589","Austria","AUT",1987,16252.9340740979,55.2,NA,NA
"590","Austria","AUT",1988,17400.1790317188,55,NA,NA
"591","Austria","AUT",1989,17285.7560841732,55.2,NA,NA
"592","Austria","AUT",1990,21378.4619934796,55.7,NA,NA
"593","Austria","AUT",1991,22075.7271672795,56,NA,NA
"594","Austria","AUT",1992,24811.5706701494,56.8,NA,NA
"595","Austria","AUT",1993,23747.5951661671,57,NA,NA
"596","Austria","AUT",1994,25375.0694528549,58.4,NA,NA
"597","Austria","AUT",1995,29965.0574373595,59,2864.751629005,5.6
"598","Austria","AUT",1996,29396.6107248811,58.5,2784.5970440076,5.3
"599","Austria","AUT",1997,25953.4799576417,58.1,2539.7878816749,5
"600","Austria","AUT",1998,26577.1063287521,58.4,2652.3427076214,4.8
"601","Austria","AUT",1999,26359.0009241993,58.5,2663.2350369836,4.7
"602","Austria","AUT",2000,23865.5505353862,58.3,2361.0200940013,4.6
"603","Austria","AUT",2001,23642.2866742549,57.8,2373.7507414234,4.5
"604","Austria","AUT",2002,25477.9977129472,58.8,2577.830657741,4.4
"605","Austria","AUT",2003,31047.1109192535,58.7,3171.0651182965,4.3
"606","Austria","AUT",2004,35357.7332357763,57.6,3647.4412726771,4.2
"607","Austria","AUT",2005,36792.1899350721,59,3837.4089202422,4
"608","Austria","AUT",2006,38918.5702680671,59.7,3979.4651498044,3.9
"609","Austria","AUT",2007,44850.1166138431,60.6,4598.3469458912,3.8
"610","Austria","AUT",2008,49739.0473357647,60.7,5200.8836701811,3.7
"611","Austria","AUT",2009,45555.4345438633,60.4,5037.3108857138,3.6
"612","Austria","AUT",2010,44862.6771118263,NA,NA,3.5
"613","Azerbaijan","AZE",1960,NA,NA,NA,NA
"614","Azerbaijan","AZE",1961,NA,NA,NA,NA
"615","Azerbaijan","AZE",1962,NA,NA,NA,NA
"616","Azerbaijan","AZE",1963,NA,NA,NA,NA
"617","Azerbaijan","AZE",1964,NA,NA,NA,NA
"618","Azerbaijan","AZE",1965,NA,NA,NA,NA
"619","Azerbaijan","AZE",1966,NA,NA,NA,NA
"620","Azerbaijan","AZE",1967,NA,NA,NA,NA
"621","Azerbaijan","AZE",1968,NA,NA,NA,NA
"622","Azerbaijan","AZE",1969,NA,NA,NA,NA
"623","Azerbaijan","AZE",1970,NA,NA,NA,NA
"624","Azerbaijan","AZE",1971,NA,NA,NA,NA
"625","Azerbaijan","AZE",1972,NA,NA,NA,NA
"626","Azerbaijan","AZE",1973,NA,NA,NA,NA
"627","Azerbaijan","AZE",1974,NA,NA,NA,NA
"628","Azerbaijan","AZE",1975,NA,NA,NA,NA
"629","Azerbaijan","AZE",1976,NA,NA,NA,NA
"630","Azerbaijan","AZE",1977,NA,NA,NA,NA
"631","Azerbaijan","AZE",1978,NA,NA,NA,NA
"632","Azerbaijan","AZE",1979,NA,NA,NA,NA
"633","Azerbaijan","AZE",1980,NA,63.4,NA,NA
"634","Azerbaijan","AZE",1981,NA,63.7,NA,NA
"635","Azerbaijan","AZE",1982,NA,64.1,NA,NA
"636","Azerbaijan","AZE",1983,NA,64.6,NA,NA
"637","Azerbaijan","AZE",1984,NA,65,NA,NA
"638","Azerbaijan","AZE",1985,NA,65.3,NA,NA
"639","Azerbaijan","AZE",1986,NA,65.6,NA,NA
"640","Azerbaijan","AZE",1987,NA,65.8,NA,NA
"641","Azerbaijan","AZE",1988,NA,65.9,NA,NA
"642","Azerbaijan","AZE",1989,NA,66.2,NA,NA
"643","Azerbaijan","AZE",1990,1237.324491677,66.4,NA,NA
"644","Azerbaijan","AZE",1991,1209.2374928496,66.5,NA,NA
"645","Azerbaijan","AZE",1992,676.1515114525,66.1,NA,NA
"646","Azerbaijan","AZE",1993,530.0903798068,64.8,NA,NA
"647","Azerbaijan","AZE",1994,436.190558582,63,NA,NA
"648","Azerbaijan","AZE",1995,397.1981161172,61.6,18.1981673009,66.2
"649","Azerbaijan","AZE",1996,409.2167452168,61.7,25.0424423139,64.1
"650","Azerbaijan","AZE",1997,505.5766985343,62.3,27.3846344164,61.9
"651","Azerbaijan","AZE",1998,561.9103017355,63.2,30.4955603143,59.7
"652","Azerbaijan","AZE",1999,573.8722839105,63.7,30.6722358136,57.9
"653","Azerbaijan","AZE",2000,655.1027405977,63.9,30.3553451738,55.8
"654","Azerbaijan","AZE",2001,703.6761278357,64,31.2423872912,54
"655","Azerbaijan","AZE",2002,763.1065446819,64,33.793179215,52.2
"656","Azerbaijan","AZE",2003,883.6205159452,63.9,57.4066351679,50.6
"657","Azerbaijan","AZE",2004,1045.0390216252,63.8,81.8923516272,48.8
"658","Azerbaijan","AZE",2005,1578.3673303067,63.6,122.1983130691,47
"659","Azerbaijan","AZE",2006,2472.9974757941,63.5,149.5858859802,45.5
"660","Azerbaijan","AZE",2007,3851.3256636755,63.4,191.5429427596,43.8
"661","Azerbaijan","AZE",2008,5278.5625236625,63.4,239.5619607129,42.5
"662","Azerbaijan","AZE",2009,4808.1688373268,63,284.7252841652,41.1
"663","Azerbaijan","AZE",2010,5646.832272935,NA,NA,39.4
"664","Bahamas, The","BHS",1960,1550.3232787812,NA,NA,NA
"665","Bahamas, The","BHS",1961,1651.4019090228,NA,NA,NA
"666","Bahamas, The","BHS",1962,1752.8517812688,NA,NA,NA
"667","Bahamas, The","BHS",1963,1866.9920567623,NA,NA,NA
"668","Bahamas, The","BHS",1964,1994.3612901847,NA,NA,NA
"669","Bahamas, The","BHS",1965,2144.6931914919,NA,NA,NA
"670","Bahamas, The","BHS",1966,2322.7375945855,NA,NA,NA
"671","Bahamas, The","BHS",1967,2556.6008119867,NA,NA,NA
"672","Bahamas, The","BHS",1968,2804.4046361902,NA,NA,NA
"673","Bahamas, The","BHS",1969,3215.1932945972,NA,NA,NA
"674","Bahamas, The","BHS",1970,3179.0325120303,NA,NA,NA
"675","Bahamas, The","BHS",1971,3297.771387491,NA,NA,NA
"676","Bahamas, The","BHS",1972,3322.4812509488,NA,NA,NA
"677","Bahamas, The","BHS",1973,3696.62222712,NA,NA,NA
"678","Bahamas, The","BHS",1974,3416.6977324667,NA,NA,NA
"679","Bahamas, The","BHS",1975,3156.6686080373,NA,NA,NA
"680","Bahamas, The","BHS",1976,3328.9263965575,NA,NA,NA
"681","Bahamas, The","BHS",1977,3617.636612715,NA,NA,NA
"682","Bahamas, The","BHS",1978,4131.5504730139,NA,NA,NA
"683","Bahamas, The","BHS",1979,5533.278625176,NA,NA,NA
"684","Bahamas, The","BHS",1980,6340.455688509,67.7,NA,NA
"685","Bahamas, The","BHS",1981,6624.7154042632,68,NA,NA
"686","Bahamas, The","BHS",1982,7167.9657020364,68.4,NA,NA
"687","Bahamas, The","BHS",1983,7698.4934446404,68.9,NA,NA
"688","Bahamas, The","BHS",1984,8878.2466735393,69.4,NA,NA
"689","Bahamas, The","BHS",1985,9894.1386552293,69.8,NA,NA
"690","Bahamas, The","BHS",1986,10345.6643109097,70.2,NA,NA
"691","Bahamas, The","BHS",1987,11157.8872864214,70.6,NA,NA
"692","Bahamas, The","BHS",1988,11389.6423816434,70.9,NA,NA
"693","Bahamas, The","BHS",1989,12166.677924751,71.2,NA,NA
"694","Bahamas, The","BHS",1990,12361.0069965017,71.6,NA,NA
"695","Bahamas, The","BHS",1991,11927.2364814353,71.8,NA,NA
"696","Bahamas, The","BHS",1992,11698.4809659807,72,NA,NA
"697","Bahamas, The","BHS",1993,11422.1964455248,72.3,NA,NA
"698","Bahamas, The","BHS",1994,11832.5793498072,72.6,NA,NA
"699","Bahamas, The","BHS",1995,12256.3211735186,72.8,833.8044595205,14.2
"700","Bahamas, The","BHS",1996,12722.2157594729,72.8,871.0296178021,13.9
"701","Bahamas, The","BHS",1997,14639.6693970774,72.7,934.518430971,13.9
"702","Bahamas, The","BHS",1998,16223.7054587464,72.5,1000.4361482363,13.9
"703","Bahamas, The","BHS",1999,17518.0212804353,72.5,1039.4401273164,13.8
"704","Bahamas, The","BHS",2000,18572.7596907085,72.6,1072.0542498327,13.8
"705","Bahamas, The","BHS",2001,18762.5250471246,72.7,1075.9123095884,13.7
"706","Bahamas, The","BHS",2002,19333.8481436369,72.9,1116.1148861065,13.7
"707","Bahamas, The","BHS",2003,19156.7423697464,73.1,1151.8492030737,13.7
"708","Bahamas, The","BHS",2004,19164.1345637863,73.3,1217.8296671675,13.7
"709","Bahamas, The","BHS",2005,20380.8105922176,73.4,1250.2734288593,13.8
"710","Bahamas, The","BHS",2006,21216.7583146643,73.4,1376.6072292301,13.8
"711","Bahamas, The","BHS",2007,21997.013935979,73.4,1433.3100635774,13.9
"712","Bahamas, The","BHS",2008,21872.2112743173,73.4,1481.0382239359,13.9
"713","Bahamas, The","BHS",2009,20916.2842344499,73.3,1557.655119179,14
"714","Bahamas, The","BHS",2010,21984.5600608965,NA,NA,14
"715","Bahrain","BHR",1960,NA,NA,NA,NA
"716","Bahrain","BHR",1961,NA,NA,NA,NA
"717","Bahrain","BHR",1962,NA,NA,NA,NA
"718","Bahrain","BHR",1963,NA,NA,NA,NA
"719","Bahrain","BHR",1964,NA,NA,NA,NA
"720","Bahrain","BHR",1965,NA,NA,NA,NA
"721","Bahrain","BHR",1966,NA,NA,NA,NA
"722","Bahrain","BHR",1967,NA,NA,NA,NA
"723","Bahrain","BHR",1968,NA,NA,NA,NA
"724","Bahrain","BHR",1969,NA,NA,NA,NA
"725","Bahrain","BHR",1970,NA,NA,NA,NA
"726","Bahrain","BHR",1971,NA,NA,NA,NA
"727","Bahrain","BHR",1972,NA,NA,NA,NA
"728","Bahrain","BHR",1973,NA,NA,NA,NA
"729","Bahrain","BHR",1974,NA,NA,NA,NA
"730","Bahrain","BHR",1975,NA,NA,NA,NA
"731","Bahrain","BHR",1976,NA,NA,NA,NA
"732","Bahrain","BHR",1977,NA,NA,NA,NA
"733","Bahrain","BHR",1978,NA,NA,NA,NA
"734","Bahrain","BHR",1979,NA,NA,NA,NA
"735","Bahrain","BHR",1980,8583.9873107822,59.9,NA,NA
"736","Bahrain","BHR",1981,9320.2410079286,61.4,NA,NA
"737","Bahrain","BHR",1982,9499.4457982592,62.1,NA,NA
"738","Bahrain","BHR",1983,9476.0214298424,62.7,NA,NA
"739","Bahrain","BHR",1984,9647.493521975,63.2,NA,NA
"740","Bahrain","BHR",1985,8758.9539520574,63.7,NA,NA
"741","Bahrain","BHR",1986,7084.6676564235,64,NA,NA
"742","Bahrain","BHR",1987,7603.0080613999,64.3,NA,NA
"743","Bahrain","BHR",1988,8010.6486998434,64.5,NA,NA
"744","Bahrain","BHR",1989,8082.8545218795,64.7,NA,NA
"745","Bahrain","BHR",1990,8581.5877727014,65,NA,NA
"746","Bahrain","BHR",1991,9110.6377280024,65.3,NA,NA
"747","Bahrain","BHR",1992,9142.0060813788,65.4,NA,NA
"748","Bahrain","BHR",1993,9768.289341468,65.4,NA,NA
"749","Bahrain","BHR",1994,10209.5314064364,65.5,NA,NA
"750","Bahrain","BHR",1995,10462.873303984,65.5,466.3478404336,12.1
"751","Bahrain","BHR",1996,10613.5207278691,65.4,471.038160597,11.8
"752","Bahrain","BHR",1997,10707.1711648868,65.3,492.2087028242,11.4
"753","Bahrain","BHR",1998,10117.0922118851,65.2,471.4601473564,11
"754","Bahrain","BHR",1999,10564.0653505159,65.2,489.1125554083,10.8
"755","Bahrain","BHR",2000,12489.4677538348,65.2,487.6899933828,10.5
"756","Bahrain","BHR",2001,12340.5615625852,65.4,510.4258839062,10.3
"757","Bahrain","BHR",2002,13224.7001114441,65.2,547.5795484549,10.1
"758","Bahrain","BHR",2003,15062.0238199625,65,594.6772903748,9.9
"759","Bahrain","BHR",2004,16725.7220754989,64.9,623.4378459474,9.7
"760","Bahrain","BHR",2005,18570.7344019822,64.6,685.6010677331,9.5
"761","Bahrain","BHR",2006,19539.9895867815,64.4,755.8714308022,9.4
"762","Bahrain","BHR",2007,19955.1033492036,64.1,883.93967142,9.2
"763","Bahrain","BHR",2008,20813.1375167254,63.9,1044.0281396696,9
"764","Bahrain","BHR",2009,17608.8298050614,63.8,1107.9063148033,8.9
"765","Bahrain","BHR",2010,NA,NA,NA,8.7
"766","Bangladesh","BGD",1960,85.3239146859,NA,NA,NA
"767","Bangladesh","BGD",1961,93.4881767107,NA,NA,NA
"768","Bangladesh","BGD",1962,95.9168881186,NA,NA,NA
"769","Bangladesh","BGD",1963,97.6508010599,NA,NA,NA
"770","Bangladesh","BGD",1964,96.0576220869,NA,NA,NA
"771","Bangladesh","BGD",1965,102.2054824744,NA,NA,NA
"772","Bangladesh","BGD",1966,107.9014684086,NA,NA,NA
"773","Bangladesh","BGD",1967,117.5566938059,NA,NA,NA
"774","Bangladesh","BGD",1968,117.4771528468,NA,NA,NA
"775","Bangladesh","BGD",1969,129.3787574661,NA,NA,NA
"776","Bangladesh","BGD",1970,134.4582252383,NA,NA,NA
"777","Bangladesh","BGD",1971,128.9894116699,NA,NA,NA
"778","Bangladesh","BGD",1972,91.8503656807,NA,NA,NA
"779","Bangladesh","BGD",1973,117.0264651973,NA,NA,NA
"780","Bangladesh","BGD",1974,179.0963102166,NA,NA,NA
"781","Bangladesh","BGD",1975,274.7989253548,NA,NA,NA
"782","Bangladesh","BGD",1976,139.9391334665,NA,NA,NA
"783","Bangladesh","BGD",1977,130.3169240261,NA,NA,NA
"784","Bangladesh","BGD",1978,174.8389393205,NA,NA,NA
"785","Bangladesh","BGD",1979,198.9458398526,NA,NA,NA
"786","Bangladesh","BGD",1980,224.6793773804,73.2,NA,NA
"787","Bangladesh","BGD",1981,238.4421272149,73.3,NA,NA
"788","Bangladesh","BGD",1982,212.3974340107,73.5,NA,NA
"789","Bangladesh","BGD",1983,196.1563881574,73.6,NA,NA
"790","Bangladesh","BGD",1984,218.974772998,73.8,NA,NA
"791","Bangladesh","BGD",1985,234.2044657733,74,NA,NA
"792","Bangladesh","BGD",1986,223.1492014999,74.2,NA,NA
"793","Bangladesh","BGD",1987,244.0888662156,74.4,NA,NA
"794","Bangladesh","BGD",1988,256.2278074364,74.6,NA,NA
"795","Bangladesh","BGD",1989,261.2467403483,74.9,NA,NA
"796","Bangladesh","BGD",1990,286.2427690703,75.2,NA,NA
"797","Bangladesh","BGD",1991,287.2580878472,75.6,NA,NA
"798","Bangladesh","BGD",1992,287.6725250326,75,NA,NA
"799","Bangladesh","BGD",1993,294.4329053301,74.4,NA,NA
"800","Bangladesh","BGD",1994,293.489922774,73.8,NA,NA
"801","Bangladesh","BGD",1995,322.9273746064,73.3,10.4191499864,80.8
"802","Bangladesh","BGD",1996,339.084987535,72.7,10.5568795435,76.6
"803","Bangladesh","BGD",1997,345.8254406314,72.1,8.5169381777,72.9
"804","Bangladesh","BGD",1998,353.2898259133,71.6,8.5984826898,69.6
"805","Bangladesh","BGD",1999,359.1882206524,71.1,8.9341025828,66.4
"806","Bangladesh","BGD",2000,363.6399273192,70.6,9.0932469727,62.9
"807","Bangladesh","BGD",2001,356.1180112293,70.7,9.454730544,59.6
"808","Bangladesh","BGD",2002,354.3039818665,70.8,10.013626932,56.8
"809","Bangladesh","BGD",2003,380.2787218253,70.9,10.5822980902,54.2
"810","Bangladesh","BGD",2004,407.987855771,70.9,11.5949095419,51.5
"811","Bangladesh","BGD",2005,428.7534812244,70.9,12.0748637139,49.1
"812","Bangladesh","BGD",2006,434.84084551,70.8,13.1832220407,46.6
"813","Bangladesh","BGD",2007,475.2496512598,70.7,15.0364533638,44.4
"814","Bangladesh","BGD",2008,546.8468539826,70.6,16.5193837876,42.2
"815","Bangladesh","BGD",2009,607.7649412769,70.7,18.4312546904,40
"816","Bangladesh","BGD",2010,673.0411676147,NA,NA,38
"817","Barbados","BRB",1960,378.5588318218,NA,NA,NA
"818","Barbados","BRB",1961,402.5341030529,NA,NA,NA
"819","Barbados","BRB",1962,417.0061350188,NA,NA,NA
"820","Barbados","BRB",1963,467.1731385913,NA,NA,NA
"821","Barbados","BRB",1964,462.2766028784,NA,NA,NA
"822","Barbados","BRB",1965,487.450833707,NA,NA,NA
"823","Barbados","BRB",1966,523.9581821428,NA,NA,NA
"824","Barbados","BRB",1967,579.8595427651,NA,NA,NA
"825","Barbados","BRB",1968,579.3884561175,NA,NA,NA
"826","Barbados","BRB",1969,649.6757932651,NA,NA,NA
"827","Barbados","BRB",1970,760.709660384,NA,NA,NA
"828","Barbados","BRB",1971,850.6065638828,NA,NA,NA
"829","Barbados","BRB",1972,967.012533837,NA,NA,NA
"830","Barbados","BRB",1973,1172.0941353864,NA,NA,NA
"831","Barbados","BRB",1974,1392.9907322605,NA,NA,NA
"832","Barbados","BRB",1975,1637.1456720494,NA,NA,NA
"833","Barbados","BRB",1976,1768.0778747563,NA,NA,NA
"834","Barbados","BRB",1977,2003.4824838355,NA,NA,NA
"835","Barbados","BRB",1978,2233.0403421958,NA,NA,NA
"836","Barbados","BRB",1979,2701.7733594444,NA,NA,NA
"837","Barbados","BRB",1980,3458.4095134985,63.3,NA,NA
"838","Barbados","BRB",1981,3792.1067327442,63.8,NA,NA
