"","source","destination","id","t","n","category"
"499",82,1805,"001E3",2005-10-13,1,"Cattle"
"500",82,8234,"001E4",2005-10-14,1,"Cattle"
"501",82,168,"001E5",2005-10-14,1,"Cattle"
"502",82,168,"001E6",2005-10-14,1,"Cattle"
"503",82,168,"001E7",2005-10-14,1,"Cattle"
"504",82,168,"001E8",2005-10-14,1,"Cattle"
"505",82,168,"001E9",2005-10-14,1,"Cattle"
"506",82,168,"001EA",2005-10-14,1,"Cattle"
"507",82,8235,"001EB",2005-08-24,1,"Cattle"
"508",82,8236,"001EC",2005-10-24,1,"Cattle"
"509",82,8236,"001ED",2005-10-24,1,"Cattle"
"510",82,8236,"001EE",2005-10-24,1,"Cattle"
"511",83,8197,"001EF",2005-10-16,1,"Cattle"
"513",84,8197,"001F0",2005-09-30,1,"Cattle"
"514",84,8197,"001F1",2005-09-30,1,"Cattle"
"515",84,8197,"001F2",2005-10-18,1,"Cattle"
"516",85,8237,"001F3",2005-10-10,1,"Cattle"
"517",85,8237,"001F4",2005-10-10,1,"Cattle"
"518",85,8237,"001F5",2005-10-10,1,"Cattle"
"519",85,8237,"001F6",2005-10-10,1,"Cattle"
"520",85,8237,"001F7",2005-10-10,1,"Cattle"
"521",85,8237,"001F8",2005-10-10,1,"Cattle"
"522",85,8237,"001F9",2005-10-10,1,"Cattle"
"523",85,8237,"001FA",2005-10-10,1,"Cattle"
"524",86,8237,"001FB",2005-10-10,1,"Cattle"
"525",86,8237,"001FC",2005-10-10,1,"Cattle"
"526",86,8237,"001FD",2005-10-10,1,"Cattle"
"527",86,8237,"001FE",2005-10-10,1,"Cattle"
"528",86,8237,"001FF",2005-10-10,1,"Cattle"
"529",87,8237,"00200",2005-10-10,1,"Cattle"
"530",87,8237,"00201",2005-10-10,1,"Cattle"
"531",87,8237,"00202",2005-10-10,1,"Cattle"
"532",87,8237,"00203",2005-10-10,1,"Cattle"
"533",87,8237,"00204",2005-10-10,1,"Cattle"
"534",87,8237,"00205",2005-10-10,1,"Cattle"
"535",88,8238,"00206",2005-09-14,1,"Cattle"
"536",88,8238,"00207",2005-09-14,1,"Cattle"
"537",88,8238,"00208",2005-09-14,1,"Cattle"
"538",89,8239,"00209",2005-10-15,1,"Cattle"
"539",89,8239,"0020A",2005-10-15,1,"Cattle"
"540",89,8239,"0020B",2005-10-15,1,"Cattle"
"541",89,8239,"0020C",2005-10-15,1,"Cattle"
"542",89,8239,"0020D",2005-10-15,1,"Cattle"
"543",89,8239,"0020E",2005-10-15,1,"Cattle"
"544",90,3228,"0020F",2005-10-26,1,"Cattle"
"545",90,3228,"00210",2005-10-26,1,"Cattle"
"546",90,3228,"00211",2005-10-26,1,"Cattle"
"547",90,3228,"00212",2005-10-26,1,"Cattle"
"548",91,204,"00213",2005-09-12,1,"Cattle"
"549",91,204,"00214",2005-09-12,1,"Cattle"
"550",91,5797,"00215",2005-08-04,1,"Cattle"
"551",91,5797,"00216",2005-08-04,1,"Cattle"
"552",91,5797,"00217",2005-08-04,1,"Cattle"
"553",91,5797,"00218",2005-08-04,1,"Cattle"
"554",91,5797,"00219",2005-08-04,1,"Cattle"
"555",91,5797,"0021A",2005-08-04,1,"Cattle"
"556",91,5797,"0021B",2005-08-04,1,"Cattle"
"557",91,5797,"0021C",2005-08-04,1,"Cattle"
"558",91,5797,"0021D",2005-08-04,1,"Cattle"
"559",91,5797,"0021E",2005-08-04,1,"Cattle"
"560",91,5797,"0021F",2005-10-02,1,"Cattle"
"561",91,5797,"00220",2005-10-02,1,"Cattle"
"562",91,5797,"00221",2005-10-02,1,"Cattle"
"563",91,5797,"00222",2005-10-02,1,"Cattle"
"564",91,5797,"00223",2005-10-02,1,"Cattle"
"565",91,5797,"00224",2005-10-02,1,"Cattle"
"566",91,5797,"00225",2005-10-02,1,"Cattle"
"567",91,8240,"00226",2005-08-04,1,"Cattle"
"568",91,8240,"00227",2005-08-12,1,"Cattle"
"569",91,8240,"00228",2005-09-14,1,"Cattle"
"570",91,8240,"00229",2005-09-14,1,"Cattle"
"571",91,8240,"0022A",2005-09-14,1,"Cattle"
"572",91,8240,"0022B",2005-09-14,1,"Cattle"
"573",91,8240,"0022C",2005-09-30,1,"Cattle"
"574",91,8240,"0022D",2005-09-30,1,"Cattle"
"575",92,91,"0022E",2005-10-21,1,"Cattle"
"576",92,91,"0022F",2005-10-21,1,"Cattle"
"577",92,91,"00230",2005-10-21,1,"Cattle"
"578",93,8241,"00231",2005-08-30,1,"Cattle"
"579",93,8241,"00232",2005-08-30,1,"Cattle"
"580",94,8242,"00233",2005-08-07,1,"Cattle"
"581",94,8242,"00234",2005-09-15,1,"Cattle"
"582",94,8242,"00235",2005-10-13,1,"Cattle"
"583",94,8242,"00236",2005-10-13,1,"Cattle"
"584",94,8242,"00237",2005-10-13,1,"Cattle"
"585",94,8242,"00238",2005-10-13,1,"Cattle"
"586",95,8242,"00239",2005-08-25,1,"Cattle"
"587",95,8242,"0023A",2005-08-25,1,"Cattle"
"588",95,8242,"0023B",2005-08-25,1,"Cattle"
"589",96,8242,"0023C",2005-08-25,1,"Cattle"
"590",96,8242,"0023D",2005-08-25,1,"Cattle"
"591",96,8242,"0023E",2005-08-25,1,"Cattle"
"592",97,8242,"0023F",2005-08-25,1,"Cattle"
"593",97,8242,"00240",2005-08-25,1,"Cattle"
"594",98,8242,"00241",2005-08-25,1,"Cattle"
"595",98,8242,"00242",2005-08-25,1,"Cattle"
"596",98,8242,"00243",2005-08-25,1,"Cattle"
"597",98,8242,"00244",2005-08-25,1,"Cattle"
"598",98,8242,"00245",2005-08-25,1,"Cattle"
"599",99,8242,"00246",2005-09-30,1,"Cattle"
"600",99,8242,"00247",2005-09-30,1,"Cattle"
"601",99,8242,"00248",2005-09-30,1,"Cattle"
"602",100,101,"00249",2005-08-27,1,"Cattle"
"603",101,8243,"0024A",2005-08-30,1,"Cattle"
"604",101,8243,"0024B",2005-08-30,1,"Cattle"
"605",101,8243,"0024C",2005-08-30,1,"Cattle"
"606",101,8243,"0024D",2005-08-30,1,"Cattle"
"607",101,8243,"0024E",2005-09-26,1,"Cattle"
"608",101,8243,"0024F",2005-10-13,1,"Cattle"
"609",101,8243,"00250",2005-10-13,1,"Cattle"
"610",101,8243,"00251",2005-10-13,1,"Cattle"
"611",101,8243,"00252",2005-10-13,1,"Cattle"
"612",101,8243,"00253",2005-10-13,1,"Cattle"
"613",100,101,"00254",2005-10-24,1,"Cattle"
"614",100,101,"00255",2005-08-27,1,"Cattle"
"615",100,101,"00256",2005-10-24,1,"Cattle"
"616",102,239,"00257",2005-08-09,1,"Cattle"
"617",102,239,"00258",2005-08-09,1,"Cattle"
"618",102,239,"00259",2005-08-09,1,"Cattle"
"619",102,8190,"0025A",2005-08-31,1,"Cattle"
"620",102,8190,"0025B",2005-08-31,1,"Cattle"
"621",103,8244,"0025C",2005-10-18,1,"Cattle"
"622",104,8244,"0025D",2005-10-18,1,"Cattle"
"623",104,8244,"0025E",2005-10-18,1,"Cattle"
"624",104,8244,"0025F",2005-10-18,1,"Cattle"
"625",104,8244,"00260",2005-10-18,1,"Cattle"
"626",104,8244,"00261",2005-10-17,1,"Cattle"
"627",104,8244,"00262",2005-10-17,1,"Cattle"
"628",104,8244,"00263",2005-10-17,1,"Cattle"
"629",104,8244,"00264",2005-10-17,1,"Cattle"
"630",104,8244,"00265",2005-10-17,1,"Cattle"
"631",105,8244,"00266",2005-10-18,1,"Cattle"
"632",106,8244,"00267",2005-10-18,1,"Cattle"
"633",107,8244,"00268",2005-10-18,1,"Cattle"
"634",107,8244,"00269",2005-10-18,1,"Cattle"
"635",107,8244,"0026A",2005-10-18,1,"Cattle"
"636",107,8244,"0026B",2005-10-18,1,"Cattle"
"637",107,8244,"0026C",2005-10-18,1,"Cattle"
"638",107,8244,"0026D",2005-10-18,1,"Cattle"
"639",107,8244,"0026E",2005-10-18,1,"Cattle"
"640",108,8244,"0026F",2005-10-18,1,"Cattle"
"641",108,8244,"00270",2005-10-18,1,"Cattle"
"642",109,8244,"00271",2005-10-18,1,"Cattle"
"643",109,8244,"00272",2005-10-18,1,"Cattle"
"644",110,8244,"00273",2005-10-18,1,"Cattle"
"645",110,8244,"00274",2005-10-18,1,"Cattle"
"646",110,8244,"00275",2005-10-18,1,"Cattle"
"647",110,8244,"00276",2005-10-18,1,"Cattle"
"648",110,8244,"00277",2005-10-18,1,"Cattle"
"649",110,8244,"00278",2005-10-18,1,"Cattle"
"650",110,8244,"00279",2005-10-18,1,"Cattle"
"651",111,8200,"0027A",2005-10-26,1,"Cattle"
"652",112,111,"0027B",2005-10-23,1,"Cattle"
"653",112,111,"0027C",2005-10-23,1,"Cattle"
"654",112,111,"0027D",2005-10-23,1,"Cattle"
"655",113,8245,"0027E",2005-09-14,1,"Cattle"
"656",113,8245,"0027F",2005-09-14,1,"Cattle"
"657",113,8245,"00280",2005-09-14,1,"Cattle"
"658",113,8245,"00281",2005-09-14,1,"Cattle"
"659",114,8230,"00282",2005-10-03,1,"Cattle"
"660",114,115,"00283",2005-10-16,1,"Cattle"
"661",115,8197,"00283",2005-10-20,1,"Cattle"
"662",114,115,"00284",2005-10-16,1,"Cattle"
"663",115,8197,"00284",2005-10-20,1,"Cattle"
"664",114,8230,"00285",2005-10-03,1,"Cattle"
"665",114,115,"00286",2005-10-16,1,"Cattle"
"666",115,8197,"00286",2005-10-20,1,"Cattle"
"667",114,115,"00287",2005-10-16,1,"Cattle"
"668",115,8197,"00287",2005-10-20,1,"Cattle"
"669",114,115,"00288",2005-10-16,1,"Cattle"
"670",115,8197,"00288",2005-10-20,1,"Cattle"
"671",116,8246,"00289",2005-10-03,1,"Cattle"
"672",116,8246,"0028A",2005-10-03,1,"Cattle"
"673",116,8246,"0028B",2005-10-29,1,"Cattle"
"674",117,8247,"0028C",2005-10-02,1,"Cattle"
"675",117,8247,"0028D",2005-10-02,1,"Cattle"
"676",117,8247,"0028E",2005-10-02,1,"Cattle"
"677",118,8248,"0028F",2005-10-02,1,"Cattle"
"678",118,8248,"00290",2005-10-02,1,"Cattle"
"679",118,8248,"00291",2005-10-02,1,"Cattle"
"680",118,8248,"00292",2005-10-02,1,"Cattle"
"681",118,8248,"00293",2005-10-02,1,"Cattle"
"682",119,122,"00294",2005-08-20,1,"Cattle"
"683",120,119,"00295",2005-09-12,1,"Cattle"
"684",120,119,"00296",2005-09-12,1,"Cattle"
"685",120,119,"00297",2005-09-12,1,"Cattle"
"686",120,119,"00298",2005-09-12,1,"Cattle"
"687",120,119,"00299",2005-09-12,1,"Cattle"
"688",120,119,"0029A",2005-09-12,1,"Cattle"
"689",120,119,"0029B",2005-09-12,1,"Cattle"
"690",120,119,"0029C",2005-09-12,1,"Cattle"
"691",120,119,"0029D",2005-09-12,1,"Cattle"
"692",120,119,"0029E",2005-09-12,1,"Cattle"
"693",120,119,"0029F",2005-10-14,1,"Cattle"
"694",120,119,"002A0",2005-10-14,1,"Cattle"
"695",120,119,"002A1",2005-10-14,1,"Cattle"
"696",120,119,"002A2",2005-10-14,1,"Cattle"
"697",121,119,"002A3",2005-10-14,1,"Cattle"
"698",121,119,"002A4",2005-10-14,1,"Cattle"
"699",121,119,"002A5",2005-10-14,1,"Cattle"
"700",121,119,"002A6",2005-10-14,1,"Cattle"
"701",121,119,"002A7",2005-10-14,1,"Cattle"
"702",122,119,"002A8",2005-08-20,1,"Cattle"
"703",122,119,"002A9",2005-10-14,1,"Cattle"
"704",122,119,"002AA",2005-08-20,1,"Cattle"
"705",122,119,"002AB",2005-08-20,1,"Cattle"
"706",122,119,"002AC",2005-08-20,1,"Cattle"
"707",122,119,"002AD",2005-08-20,1,"Cattle"
"708",122,119,"002AE",2005-08-20,1,"Cattle"
"709",122,119,"002AF",2005-08-20,1,"Cattle"
"710",122,119,"002B0",2005-08-20,1,"Cattle"
"711",122,119,"002B1",2005-08-20,1,"Cattle"
"712",122,119,"002B2",2005-08-20,1,"Cattle"
"713",122,119,"002B3",2005-08-20,1,"Cattle"
"714",122,119,"002B4",2005-08-20,1,"Cattle"
"715",122,119,"002B5",2005-08-20,1,"Cattle"
"716",122,119,"002B6",2005-08-20,1,"Cattle"
"717",122,119,"002B7",2005-08-20,1,"Cattle"
"718",122,119,"002B8",2005-08-20,1,"Cattle"
"719",122,119,"002B9",2005-10-14,1,"Cattle"
"720",122,119,"002BA",2005-10-14,1,"Cattle"
"721",122,119,"002BB",2005-10-14,1,"Cattle"
"722",119,122,"002BC",2005-08-20,1,"Cattle"
"723",123,8249,"002BD",2005-09-20,1,"Cattle"
"724",123,8249,"002BE",2005-09-20,1,"Cattle"
"725",123,8249,"002BF",2005-09-20,1,"Cattle"
"726",123,8249,"002C0",2005-09-20,1,"Cattle"
"727",123,8249,"002C1",2005-09-20,1,"Cattle"
"728",124,8250,"002C2",2005-08-29,1,"Cattle"
"729",124,8250,"002C3",2005-08-29,1,"Cattle"
"730",124,8250,"002C4",2005-08-29,1,"Cattle"
"731",124,8250,"002C5",2005-08-29,1,"Cattle"
"732",124,8250,"002C6",2005-08-29,1,"Cattle"
"733",124,8250,"002C7",2005-10-14,1,"Cattle"
"734",124,8250,"002C8",2005-10-14,1,"Cattle"
"735",124,8250,"002C9",2005-10-14,1,"Cattle"
"736",124,8250,"002CA",2005-10-14,1,"Cattle"
"737",125,8250,"002CB",2005-10-07,1,"Cattle"
"738",125,8250,"002CC",2005-10-07,1,"Cattle"
"739",125,8250,"002CD",2005-10-07,1,"Cattle"
"740",125,8250,"002CE",2005-10-07,1,"Cattle"
"741",126,8251,"002CF",2005-09-30,1,"Cattle"
"742",126,8251,"002D0",2005-09-30,1,"Cattle"
"743",126,8251,"002D1",2005-09-30,1,"Cattle"
"744",126,8251,"002D2",2005-09-30,1,"Cattle"
"745",126,8252,"002D3",2005-09-29,1,"Cattle"
"746",126,8252,"002D4",2005-09-29,1,"Cattle"
"747",126,8252,"002D5",2005-09-29,1,"Cattle"
"748",126,8252,"002D6",2005-09-29,1,"Cattle"
"749",126,8252,"002D7",2005-09-29,1,"Cattle"
"750",126,8252,"002D8",2005-09-29,1,"Cattle"
"751",126,8252,"002D9",2005-09-29,1,"Cattle"
"752",126,8252,"002DA",2005-09-29,1,"Cattle"
"753",126,8252,"002DB",2005-09-29,1,"Cattle"
"754",126,8252,"002DC",2005-09-29,1,"Cattle"
"755",127,8253,"002DD",2005-10-21,1,"Cattle"
"756",127,8253,"002DE",2005-10-21,1,"Cattle"
"757",128,8254,"002DF",2005-10-03,1,"Cattle"
"758",128,8254,"002E0",2005-10-03,1,"Cattle"
"759",128,8254,"002E1",2005-10-03,1,"Cattle"
"760",128,8254,"002E2",2005-10-16,1,"Cattle"
"761",128,8254,"002E3",2005-10-16,1,"Cattle"
"762",129,8254,"002E4",2005-08-01,1,"Cattle"
"763",130,8197,"002E5",2005-09-22,1,"Cattle"
"764",130,8255,"002E6",2005-08-11,1,"Cattle"
"765",130,8255,"002E7",2005-08-11,1,"Cattle"
"766",130,8256,"002E8",2005-09-22,1,"Cattle"
"767",130,8256,"002E9",2005-09-22,1,"Cattle"
"768",130,8256,"002EA",2005-09-22,1,"Cattle"
"769",130,8256,"002EB",2005-09-22,1,"Cattle"
"770",130,8197,"002EC",2005-09-22,1,"Cattle"
"771",131,8257,"002ED",2005-10-03,1,"Cattle"
"772",131,8257,"002EE",2005-10-03,1,"Cattle"
"773",131,8257,"002EF",2005-10-03,1,"Cattle"
"774",131,8257,"002F0",2005-10-03,1,"Cattle"
"775",132,131,"002F1",2005-10-21,1,"Cattle"
"776",132,131,"002F2",2005-10-21,1,"Cattle"
"777",132,131,"002F3",2005-10-21,1,"Cattle"
"778",132,131,"002F4",2005-10-21,1,"Cattle"
"779",132,131,"002F5",2005-10-21,1,"Cattle"
"780",132,131,"002F6",2005-10-21,1,"Cattle"
"781",132,131,"002F7",2005-10-21,1,"Cattle"
"782",132,131,"002F8",2005-10-21,1,"Cattle"
"783",132,131,"002F9",2005-10-21,1,"Cattle"
"784",133,8258,"002FA",2005-08-25,1,"Cattle"
"785",133,8259,"002FB",2005-09-08,1,"Cattle"
"786",134,8260,"002FC",2005-10-09,1,"Cattle"
"787",135,8261,"002FD",2005-08-17,1,"Cattle"
"788",135,8261,"002FE",2005-08-17,1,"Cattle"
"789",136,8262,"002FF",2005-10-26,1,"Cattle"
"790",137,8263,"00300",2005-08-23,1,"Cattle"
"791",137,8263,"00301",2005-08-23,1,"Cattle"
"792",137,8263,"00302",2005-08-22,1,"Cattle"
"793",137,8263,"00303",2005-08-23,1,"Cattle"
"794",137,8263,"00304",2005-08-23,1,"Cattle"
"795",137,8263,"00305",2005-08-23,1,"Cattle"
"796",137,8194,"00306",2005-10-29,1,"Cattle"
"797",137,8194,"00307",2005-10-29,1,"Cattle"
"798",137,8194,"00308",2005-10-29,1,"Cattle"
"799",138,8264,"00309",2005-10-28,1,"Cattle"
"800",139,8204,"0030A",2005-09-01,1,"Cattle"
"801",139,8204,"0030B",2005-09-01,1,"Cattle"
"802",139,8243,"0030C",2005-09-26,1,"Cattle"
"803",139,8243,"0030D",2005-09-26,1,"Cattle"
"804",139,8243,"0030E",2005-09-26,1,"Cattle"
"805",139,8243,"0030F",2005-08-20,1,"Cattle"
"806",139,8243,"00310",2005-08-20,1,"Cattle"
"807",139,8243,"00311",2005-09-26,1,"Cattle"
"808",139,8243,"00312",2005-08-20,1,"Cattle"
"809",139,8243,"00313",2005-09-26,1,"Cattle"
"810",140,8265,"00314",2005-08-01,1,"Cattle"
"811",141,2945,"00315",2005-08-20,1,"Cattle"
"812",142,8266,"00316",2005-10-21,1,"Cattle"
"813",142,8266,"00317",2005-10-21,1,"Cattle"
"814",142,8266,"00318",2005-10-21,1,"Cattle"
"815",142,8266,"00319",2005-10-21,1,"Cattle"
"816",142,8266,"0031A",2005-10-21,1,"Cattle"
"817",143,8267,"0031B",2005-09-07,1,"Cattle"
"818",143,8267,"0031C",2005-09-07,1,"Cattle"
"819",143,8267,"0031D",2005-09-07,1,"Cattle"
"820",143,8267,"0031E",2005-09-07,1,"Cattle"
"821",143,8267,"0031F",2005-09-07,1,"Cattle"
"822",143,8267,"00320",2005-09-07,1,"Cattle"
"823",143,8267,"00321",2005-09-07,1,"Cattle"
"824",143,8267,"00322",2005-09-07,1,"Cattle"
"825",143,8267,"00323",2005-09-07,1,"Cattle"
"826",143,8267,"00324",2005-09-07,1,"Cattle"
"827",144,8268,"00325",2005-09-11,1,"Cattle"
"828",144,8268,"00326",2005-09-11,1,"Cattle"
"829",144,8268,"00327",2005-09-11,1,"Cattle"
"830",144,8268,"00328",2005-09-11,1,"Cattle"
"831",144,8268,"00329",2005-09-11,1,"Cattle"
"832",145,8269,"0032A",2005-08-17,1,"Cattle"
"833",145,8269,"0032B",2005-08-17,1,"Cattle"
"834",145,8269,"0032C",2005-08-17,1,"Cattle"
"835",146,8269,"0032D",2005-08-17,1,"Cattle"
"836",146,8269,"0032E",2005-08-17,1,"Cattle"
"837",146,8269,"0032F",2005-08-17,1,"Cattle"
"838",146,8269,"00330",2005-08-17,1,"Cattle"
"839",146,8269,"00331",2005-08-17,1,"Cattle"
"840",147,8263,"00332",2005-08-23,1,"Cattle"
"841",147,8263,"00333",2005-08-23,1,"Cattle"
"842",147,8263,"00334",2005-10-02,1,"Cattle"
"843",147,8263,"00335",2005-10-02,1,"Cattle"
"844",147,8263,"00336",2005-10-02,1,"Cattle"
"845",147,8263,"00337",2005-10-02,1,"Cattle"
"846",147,8263,"00338",2005-10-22,1,"Cattle"
"847",147,8263,"00339",2005-10-22,1,"Cattle"
"848",147,8263,"0033A",2005-10-22,1,"Cattle"
"849",148,8263,"0033B",2005-09-04,1,"Cattle"
"850",148,8263,"0033C",2005-09-04,1,"Cattle"
"851",148,8263,"0033D",2005-09-04,1,"Cattle"
"852",148,8263,"0033E",2005-09-04,1,"Cattle"
"853",148,8263,"0033F",2005-09-23,1,"Cattle"
"854",148,8263,"00340",2005-09-23,1,"Cattle"
"855",148,8263,"00341",2005-09-23,1,"Cattle"
"856",148,8263,"00342",2005-09-23,1,"Cattle"
"857",148,8263,"00343",2005-09-23,1,"Cattle"
"858",148,8263,"00344",2005-10-22,1,"Cattle"
"859",148,8263,"00345",2005-10-22,1,"Cattle"
"860",149,8263,"00346",2005-08-18,1,"Cattle"
"861",149,8263,"00347",2005-08-18,1,"Cattle"
"862",149,8263,"00348",2005-08-18,1,"Cattle"
"863",149,8263,"00349",2005-08-18,1,"Cattle"
"864",149,8263,"0034A",2005-08-18,1,"Cattle"
"865",149,8263,"0034B",2005-08-18,1,"Cattle"
"866",150,8263,"0034C",2005-08-21,1,"Cattle"
"867",150,8263,"0034D",2005-08-21,1,"Cattle"
"868",150,8263,"0034E",2005-08-21,1,"Cattle"
"869",150,8263,"0034F",2005-08-21,1,"Cattle"
"870",151,8270,"00350",2005-08-01,1,"Cattle"
"871",151,8270,"00351",2005-08-01,1,"Cattle"
"872",151,8204,"00352",2005-09-01,1,"Cattle"
"873",152,1169,"00353",2005-09-19,1,"Cattle"
"874",152,1169,"00354",2005-09-19,1,"Cattle"
"875",152,1169,"00355",2005-09-19,1,"Cattle"
"876",152,1169,"00356",2005-09-19,1,"Cattle"
"877",152,1169,"00357",2005-09-19,1,"Cattle"
"878",152,1169,"00358",2005-09-19,1,"Cattle"
"879",152,1169,"00359",2005-09-19,1,"Cattle"
"880",152,1169,"0035A",2005-09-19,1,"Cattle"
"881",152,1169,"0035B",2005-09-19,1,"Cattle"
"882",152,1169,"0035C",2005-09-19,1,"Cattle"
"883",152,1169,"0035D",2005-09-19,1,"Cattle"
"884",152,1169,"0035E",2005-09-19,1,"Cattle"
"885",152,1169,"0035F",2005-09-19,1,"Cattle"
"886",153,8271,"00360",2005-09-25,1,"Cattle"
"887",153,8271,"00361",2005-09-25,1,"Cattle"
"888",154,8246,"00362",2005-10-01,1,"Cattle"
"889",154,8246,"00363",2005-10-01,1,"Cattle"
"890",154,8246,"00364",2005-10-01,1,"Cattle"
"891",155,8272,"00365",2005-09-14,1,"Cattle"
"892",155,8272,"00366",2005-09-14,1,"Cattle"
"893",155,8272,"00367",2005-09-14,1,"Cattle"
"894",155,8272,"00368",2005-09-14,1,"Cattle"
"895",155,8272,"00369",2005-09-14,1,"Cattle"
"896",155,8272,"0036A",2005-09-14,1,"Cattle"
"897",155,8272,"0036B",2005-09-14,1,"Cattle"
"898",155,8272,"0036C",2005-09-14,1,"Cattle"
"899",155,8272,"0036D",2005-09-14,1,"Cattle"
"900",155,8272,"0036E",2005-09-14,1,"Cattle"
"901",155,8272,"0036F",2005-09-14,1,"Cattle"
"902",155,8272,"00370",2005-09-14,1,"Cattle"
"903",156,157,"00371",2005-08-04,1,"Cattle"
"904",157,117,"00371",2005-08-05,1,"Cattle"
"905",156,157,"00372",2005-08-04,1,"Cattle"
"906",157,117,"00372",2005-08-05,1,"Cattle"
"907",156,157,"00373",2005-08-04,1,"Cattle"
"908",157,117,"00373",2005-08-05,1,"Cattle"
"909",156,157,"00374",2005-08-04,1,"Cattle"
"910",157,117,"00374",2005-08-05,1,"Cattle"
"911",158,117,"00375",2005-09-26,1,"Cattle"
"912",158,117,"00376",2005-09-26,1,"Cattle"
"913",159,117,"00377",2005-08-09,1,"Cattle"
"914",117,157,"00377",2005-08-09,1,"Cattle"
"915",159,117,"00378",2005-08-09,1,"Cattle"
"916",117,157,"00378",2005-08-09,1,"Cattle"
"917",159,117,"00379",2005-08-09,1,"Cattle"
"918",117,157,"00379",2005-08-09,1,"Cattle"
"919",160,8246,"0037A",2005-09-03,1,"Cattle"
"920",160,8246,"0037B",2005-09-03,1,"Cattle"
"921",160,8246,"0037C",2005-09-03,1,"Cattle"
"922",160,8246,"0037D",2005-09-03,1,"Cattle"
"923",160,8246,"0037E",2005-09-03,1,"Cattle"
"924",160,8246,"0037F",2005-10-29,1,"Cattle"
"925",160,8246,"00380",2005-10-29,1,"Cattle"
"926",161,8273,"00381",2005-08-11,1,"Cattle"
"927",161,8273,"00382",2005-08-11,1,"Cattle"
"928",161,8273,"00383",2005-08-11,1,"Cattle"
"929",161,8273,"00384",2005-08-11,1,"Cattle"
"930",161,8273,"00385",2005-08-11,1,"Cattle"
"931",161,8273,"00386",2005-08-11,1,"Cattle"
"932",162,8273,"00387",2005-08-11,1,"Cattle"
"933",162,8273,"00388",2005-08-11,1,"Cattle"
"934",162,8273,"00389",2005-08-11,1,"Cattle"
"935",163,8273,"0038A",2005-08-11,1,"Cattle"
"936",164,8273,"0038B",2005-08-11,1,"Cattle"
"937",165,8273,"0038C",2005-08-11,1,"Cattle"
"938",165,8273,"0038D",2005-08-11,1,"Cattle"
"940",165,8273,"0038E",2005-08-11,1,"Cattle"
"941",165,8273,"0038F",2005-08-11,1,"Cattle"
"942",118,1412,"00390",2005-09-12,1,"Cattle"
"943",166,8274,"00391",2005-09-21,1,"Cattle"
"944",167,8275,"00392",2005-08-25,1,"Cattle"
"945",167,1218,"00393",2005-10-13,1,"Cattle"
"946",167,1218,"00394",2005-10-13,1,"Cattle"
"947",168,169,"00395",2005-09-27,1,"Cattle"
"948",169,8231,"00396",2005-10-26,1,"Cattle"
"949",169,8231,"00397",2005-10-26,1,"Cattle"
"950",169,1003,"00398",2005-10-26,1,"Cattle"
"951",34,73,"00399",2005-10-04,1,"Cattle"
"952",73,8276,"00399",2005-10-05,1,"Cattle"
"953",34,73,"0039A",2005-10-04,1,"Cattle"
"954",73,8276,"0039A",2005-10-05,1,"Cattle"
"955",34,73,"0039B",2005-10-04,1,"Cattle"
"956",73,8276,"0039B",2005-10-05,1,"Cattle"
"957",34,73,"0039C",2005-10-04,1,"Cattle"
"958",73,8276,"0039C",2005-10-05,1,"Cattle"
"959",34,73,"0039D",2005-10-04,1,"Cattle"
"960",73,8276,"0039D",2005-10-05,1,"Cattle"
"961",34,73,"0039E",2005-10-04,1,"Cattle"
"962",73,8276,"0039E",2005-10-05,1,"Cattle"
"963",170,73,"0039F",2005-10-04,1,"Cattle"
"964",73,8276,"0039F",2005-10-05,1,"Cattle"
"965",170,73,"003A0",2005-10-04,1,"Cattle"
"966",73,8276,"003A0",2005-10-05,1,"Cattle"
"967",170,73,"003A1",2005-10-04,1,"Cattle"
"968",73,8276,"003A1",2005-10-05,1,"Cattle"
"969",170,73,"003A2",2005-10-04,1,"Cattle"
"970",73,8276,"003A2",2005-10-05,1,"Cattle"
"971",171,8277,"003A3",2005-10-18,1,"Cattle"
"972",171,8277,"003A4",2005-10-18,1,"Cattle"
"973",172,8278,"003A5",2005-09-12,1,"Cattle"
"974",172,8278,"003A6",2005-09-12,1,"Cattle"
"975",172,8279,"003A7",2005-10-27,1,"Cattle"
"976",172,8278,"003A8",2005-09-12,1,"Cattle"
"977",172,8278,"003A9",2005-09-12,1,"Cattle"
"978",172,8278,"003AA",2005-09-12,1,"Cattle"
"979",172,8278,"003AB",2005-09-12,1,"Cattle"
"980",172,8257,"003AC",2005-10-19,1,"Cattle"
"981",172,8278,"003AD",2005-09-12,1,"Cattle"
"982",172,8279,"003AE",2005-10-27,1,"Cattle"
"983",172,8257,"003AF",2005-10-19,1,"Cattle"
"984",172,8257,"003B0",2005-10-19,1,"Cattle"
"985",172,8257,"003B1",2005-10-19,1,"Cattle"
"986",173,8280,"003B2",2005-10-19,1,"Cattle"
"987",174,8281,"003B3",2005-08-05,1,"Cattle"
"988",175,8281,"003B4",2005-09-04,1,"Cattle"
"989",176,8281,"003B5",2005-08-14,1,"Cattle"
"990",176,8281,"003B6",2005-08-14,1,"Cattle"
"991",176,8281,"003B7",2005-08-14,1,"Cattle"
"992",176,8281,"003B8",2005-08-14,1,"Cattle"
"993",176,8281,"003B9",2005-08-14,1,"Cattle"
