"","IncidntNum","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Location","lon","lat","violent","HrOfDay","TimeOfDay","HourOfWeek","censusBlock"
"115795",120862631,"ASSAULT","ATTEMPTED HOMICIDE WITH A GUN","Friday",2012-10-26,"01:35","SOUTHERN","ARREST, BOOKED","0 Block of 6TH ST",-122.409776355914,37.7817704100865,"TRUE","01",1.58333333333333,1.58333333333333,"06075017601"
"59735",126097567,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-07-01,"20:30","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"FALSE","20",20.5,68.5,"06075018000"
"34831",120312432,"VEHICLE THEFT","STOLEN AUTOMOBILE","Thursday",2012-04-19,"14:00","TENDERLOIN","NONE","TURK ST / JONES ST",-122.412414263581,37.7830037964534,"FALSE","14",14,158,"06075012502"
"30909",120296228,"LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Saturday",2012-04-14,"12:15","NORTHERN","ARREST, CITED","1300 Block of WEBSTER ST",-122.430908286149,37.7828933039182,"FALSE","12",12.25,36.25,"06075015900"
"61837",120581273,"LARCENY/THEFT","PETTY THEFT WITH PRIOR","Monday",2012-07-23,"16:37","INGLESIDE","ARREST, BOOKED","3300 Block of MISSION ST",-122.421607115588,37.7430114795183,"FALSE","16",16.6166666666667,88.6166666666667,"06075025300"
"61064",120146134,"FRAUD","CREDIT CARD, THEFT BY USE OF","Friday",2012-02-17,"00:01","BAYVIEW","PROSECUTED BY OUTSIDE AGENCY","1200 Block of HOLLISTER AV",-122.395604168465,37.7215638269729,"FALSE","00",0.0166666666666667,0.0166666666666667,"06075023400"
"39128",120363071,"NON-CRIMINAL","DEATH REPORT, CAUSE UNKNOWN","Monday",2012-05-07,"14:22","CENTRAL","NONE","1400 Block of HYDE ST",-122.417845905275,37.7939121224884,"FALSE","14",14.3666666666667,86.3666666666667,"06075011000"
"118229",121034025,"NON-CRIMINAL","LOST PROPERTY","Sunday",2012-12-23,"14:00","TARAVAL","NONE","1900 Block of OCEAN AV",-122.462331252554,37.7252716066486,"FALSE","14",14,62,"06075030900"
"77912",126135004,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday",2012-09-04,"18:00","CENTRAL","NONE","1100 Block of LEAVENWORTH ST",-122.415694868109,37.7916222566732,"FALSE","18",18,114,"06075011200"
"15658",120151650,"WARRANTS","WARRANT ARREST","Thursday",2012-02-23,"11:30","CENTRAL","ARREST, BOOKED","FRONT ST / SACRAMENTO ST",-122.39897271985,37.794282815785,"FALSE","11",11.5,155.5,"06075011700"
"51979",120486849,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Thursday",2012-06-21,"08:48","TENDERLOIN","ARREST, CITED","MARKET ST / 8TH ST",-122.414743835382,37.778719262789,"FALSE","08",8.8,152.8,"06075012402"
"112339",120474054,"NON-CRIMINAL","FOUND PROPERTY","Saturday",2012-06-16,"17:30","RICHMOND","NONE","500 Block of 6TH AV",-122.464223969954,37.7782429539238,"FALSE","17",17.5,41.5,"06075045200"
"57476",120539034,"NON-CRIMINAL","LOST PROPERTY","Saturday",2012-07-07,"14:00","PARK","NONE","7TH AV / LINCOLN WY",-122.464299701157,37.7660152007973,"FALSE","14",14,38,NA
"111582",126201354,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Thursday",2012-12-13,"16:30","CENTRAL","NONE","BEACH ST / THE EMBARCADERONORTH ST",-122.40905521632,37.8081099573456,"FALSE","16",16.5,160.5,"06075010100"
"73441",120691640,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Thursday",2012-08-30,"02:37","NORTHERN","NONE","1100 Block of POLK ST",-122.419841961714,37.7870850046291,"FALSE","02",2.61666666666667,146.616666666667,"06075012000"
"77618",120728798,"ASSAULT","AGGRAVATED ASSAULT WITH A DEADLY WEAPON","Tuesday",2012-09-11,"14:44","PARK","NONE","HAIGHT ST / STANYAN ST",-122.45353456066,37.7691662978052,"TRUE","14",14.7333333333333,110.733333333333,"06075016600"
"106786",120997971,"WEAPON LAWS","CARRYING A CONCEALED WEAPON","Tuesday",2012-12-11,"12:18","TENDERLOIN","ARREST, BOOKED","0 Block of 5THSTNORTH ST",-122.407073928848,37.7832480933037,"FALSE","12",12.3,108.3,"06075017601"
"61768",120580162,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Saturday",2012-07-21,"22:00","TENDERLOIN","NONE","200 Block of HYDE ST",-122.415784610069,37.7828150220834,"FALSE","22",22,46,"06075012401"
"120849",130006669,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Tuesday",2012-01-03,"08:15","CENTRAL","PSYCHOPATHIC CASE","300 Block of BROADWAY ST",-122.402251787399,37.7984617355195,"FALSE","08",8.25,104.25,"06075010600"
"39854",120377351,"FORGERY/COUNTERFEITING","COUNTERFEITING, POSSESSION COINS OR NOTES","Saturday",2012-05-12,"11:20","SOUTHERN","NONE","0 Block of 6TH ST",-122.40920972841,37.781415938415,"FALSE","11",11.3333333333333,35.3333333333333,"06075017601"
"59141",120555927,"NON-CRIMINAL","FOUND PROPERTY","Saturday",2012-07-14,"17:35","RICHMOND","NONE","500 Block of 6TH AV",-122.464122731178,37.778176415155,"FALSE","17",17.5833333333333,41.5833333333333,"06075045200"
"43859",120411846,"BURGLARY","BURGLARY, UNLAWFUL ENTRY","Thursday",2012-04-26,"13:00","MISSION","NONE","3400 Block of CESAR CHAVEZ ST",-122.418884968946,37.7481124943962,"FALSE","13",13,157,"06075025300"
"77089",126133149,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-09-02,"15:30","MISSION","NONE","CASTRO ST / 18TH ST",-122.435002864298,37.7608878061194,"FALSE","15",15.5,63.5,"06075020500"
"91109",120859202,"MISSING PERSON","MISSING JUVENILE","Wednesday",2012-10-24,"17:30","BAYVIEW","NONE","0 Block of LEDYARD ST",-122.402642108777,37.7338012029447,"FALSE","17",17.5,137.5,"06075023001"
"69531",120658402,"OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Saturday",2012-08-18,"18:00","PARK","NONE","500 Block of STANYAN ST",-122.45432373843,37.7728677012566,"FALSE","18",18,42,NA
"120492",126204988,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday",2012-12-26,"18:30","NORTHERN","NONE","1400 Block of GEARY BL",-122.42647904296,37.785181465387,"FALSE","18",18.5,138.5,"06075015900"
"70863",120671830,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Thursday",2012-08-23,"14:27","BAYVIEW","NONE","1500 Block of REVERE AV",-122.389012811691,37.7309721451533,"FALSE","14",14.45,158.45,"06075023200"
"53937",120505778,"FRAUD","CREDIT CARD, THEFT BY USE OF","Monday",2012-06-18,"12:00","TARAVAL","NONE","2000 Block of 24TH AV",-122.481517088224,37.7501354049289,"FALSE","12",12,84,"06075032802"
"28084",120268813,"OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Wednesday",2012-04-04,"15:48","SOUTHERN","ARREST, BOOKED","MISSION ST / SOUTH VAN NESS AV",-122.418618953339,37.7730525547653,"FALSE","15",15.8,135.8,"06075020100"
"10093",120101241,"WARRANTS","WARRANT ARREST","Sunday",2012-02-05,"19:35","TENDERLOIN","ARREST, BOOKED","100 Block of EDDY ST",-122.40975321354,37.784258225855,"FALSE","19",19.5833333333333,67.5833333333333,"06075012501"
"104453",120774428,"NON-CRIMINAL","AIDED CASE","Tuesday",2012-09-18,"14:04","NORTHERN","ARREST, BOOKED","2500 Block of FILBERT ST",-122.441377134347,37.7971847337475,"FALSE","14",14.0666666666667,110.066666666667,"06075012800"
"28828",120278282,"ASSAULT","INFLICT INJURY ON COHABITEE","Saturday",2012-04-07,"22:45","MISSION","ARREST, BOOKED","2200 Block of MISSION ST",-122.419273683702,37.7604777570661,"TRUE","22",22.75,46.75,"06075020800"
"121392",130126869,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Monday",2012-02-13,"09:00","CENTRAL","NONE","0 Block of DRUMM ST",-122.396424007838,37.7936135718754,"FALSE","09",9,81,"06075011700"
"73940",120679389,"VEHICLE THEFT","STOLEN AUTOMOBILE","Saturday",2012-08-25,"22:00","SOUTHERN","NONE","300 Block of 3RD ST",-122.398962645931,37.7836529552077,"FALSE","22",22,46,"06075017801"
"122689",120687285,"RECOVERED VEHICLE","VEHICLE, RECOVERED, AUTO","Tuesday",2012-08-28,"19:48","MISSION","NONE","0 Block of JULIAN AV",-122.421334522142,37.7680160231634,"FALSE","19",19.8,115.8,"06075020100"
"46140",120422592,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Friday",2012-05-25,"09:00","NORTHERN","NONE","900 Block of FULTON ST",-122.431986695212,37.777613874068,"FALSE","09",9,9,"06075016300"
"68193",120637779,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Saturday",2012-08-11,"21:45","NORTHERN","NONE","WEBSTER ST / POST ST",-122.431369772433,37.7853730435472,"FALSE","21",21.75,45.75,"06075015500"
"52753",126086297,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-06-03,"15:30","RICHMOND","NONE","3100 Block of FULTON ST",-122.464832880843,37.773521244711,"FALSE","15",15.5,63.5,"06075045200"
"70741",120668887,"NON-CRIMINAL","AIDED CASE","Wednesday",2012-08-22,"14:00","RICHMOND","NONE","400 Block of 6TH AV",-122.464241709387,37.7798418171799,"FALSE","14",14,134,"06075045200"
"53129",120499325,"NON-CRIMINAL","LOST PROPERTY","Friday",2012-06-22,"06:00","CENTRAL","NONE","800 Block of GEARY ST",-122.417293976458,37.786235761611,"FALSE","06",6,6,"06075012201"
"27620",120260455,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Sunday",2012-04-01,"17:59","BAYVIEW","NONE","600 Block of GIRARD ST",-122.403227926225,37.7244219198197,"FALSE","17",17.9833333333333,65.9833333333333,"06075025800"
"10440",120103877,"FRAUD","FRAUDULENT USE OF AUTOMATED TELLER CARD","Friday",2012-01-20,"18:37","MISSION","NONE","500 Block of CASTRO ST",-122.434958563977,37.7608662868565,"FALSE","18",18.6166666666667,18.6166666666667,"06075020600"
"78283",120740968,"BURGLARY","BURGLARY, HOT PROWL, UNLAWFUL ENTRY","Saturday",2012-09-15,"14:59","NORTHERN","NONE","200 Block of LAUSSAT ST",-122.430950823245,37.7714519366895,"FALSE","14",14.9833333333333,38.9833333333333,"06075016801"
"52944",120490793,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Thursday",2012-06-21,"19:00","TARAVAL","NONE","2300 Block of 43RD AV",-122.50158529224,37.74253508562,"FALSE","19",19,163,"06075035400"
"8932",120088279,"NON-CRIMINAL","LOST PROPERTY","Sunday",2012-01-15,"15:00","BAYVIEW","NONE","1700 Block of YOSEMITE AV",-122.394145234857,37.7281280641328,"FALSE","15",15,63,"06075023300"
"98561",120931377,"LARCENY/THEFT","GRAND THEFT FROM PERSON","Saturday",2012-11-17,"11:09","TENDERLOIN","NONE","100 Block of LEAVENWORTH ST",-122.413904635199,37.7822498378019,"FALSE","11",11.15,35.15,"06075012501"
"39955",120372737,"LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Wednesday",2012-05-09,"16:00","MISSION","NONE","3700 Block of 18TH ST",-122.42724347366,37.7613739467077,"FALSE","16",16,136,"06075020600"
"93018",120879523,"DRUG/NARCOTIC","POSSESSION OF COCAINE","Wednesday",2012-10-31,"15:00","SOUTHERN","ARREST, BOOKED","0 Block of 6TH ST",-122.409818060591,37.7818036912842,"FALSE","15",15,135,"06075017601"
"71766",120678450,"NON-CRIMINAL","FOUND PROPERTY","Saturday",2012-08-25,"15:00","NORTHERN","NONE","100 Block of ALHAMBRA ST",-122.438924612547,37.8019640251462,"FALSE","15",15,39,"06075012601"
"87066",126156674,"NON-CRIMINAL","LOST PROPERTY","Wednesday",2012-10-10,"16:30","SOUTHERN","NONE","MISSION ST / 8TH ST",-122.41316085097,37.7774566611807,"FALSE","16",16.5,136.5,"06075017601"
"52445",120491694,"PROSTITUTION","SOLICITS FOR ACT OF PROSTITUTION","Friday",2012-06-22,"22:45","MISSION","ARREST, CITED","20TH ST / CAPP ST",-122.41796448376,37.7586968166489,"FALSE","22",22.75,22.75,"06075020800"
"42200",120396179,"ROBBERY","ROBBERY, BODILY FORCE","Friday",2012-05-18,"23:08","NORTHERN","NONE","0 Block of WILLOW ST",-122.418189108059,37.7835936069405,"TRUE","23",23.1333333333333,23.1333333333333,"06075012402"
"93239",126170828,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday",2012-10-29,"17:00","RICHMOND","NONE","CLAY ST / LYON ST",-122.445758983344,37.7892458547261,"FALSE","17",17,89,"06075013300"
"52082",120491042,"LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Friday",2012-06-22,"17:00","INGLESIDE","ARREST, CITED","4900 Block of MISSION ST",-122.438907777456,37.7193144434831,"FALSE","17",17,17,"06075026100"
"68890",120623819,"VEHICLE THEFT","STOLEN TRUCK","Monday",2012-08-06,"19:00","TARAVAL","NONE","2400 Block of YORBA ST",-122.492722341619,37.7350114618203,"FALSE","19",19,91,"06075033000"
"14265",126023534,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Thursday",2012-02-16,"23:00","MISSION","NONE","2300 Block of MARKET ST",-122.43412316486,37.7635864112082,"FALSE","23",23,167,"06075016900"
"37218",120348904,"DRUG/NARCOTIC","FORGE OR ALTER PRESCRIPTION","Tuesday",2012-05-01,"12:28","NORTHERN","NONE","300 Block of GOUGH ST",-122.422751112147,37.7759635836634,"FALSE","12",12.4666666666667,108.466666666667,"06075016200"
"58807",126096177,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Friday",2012-07-06,"21:00","RICHMOND","NONE","2600 Block of FULTON ST",-122.459683933446,37.7742519730668,"FALSE","21",21,21,"06075045100"
"42352",126065229,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-05-13,"20:00","SOUTHERN","NONE","HOWARD ST / 10TH ST",-122.414370627495,37.7740418385041,"FALSE","20",20,68,"06075017601"
"73779",126125970,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday",2012-08-23,"22:00","NORTHERN","NONE","1100 Block of GEARY BL",-122.42141385269,37.7856482176972,"FALSE","22",22,166,"06075015100"
"9345",120091517,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Thursday",2012-02-02,"05:00","MISSION","NONE","2000 Block of MISSION ST",-122.419711493032,37.7650232524404,"FALSE","05",5,149,"06075020100"
"117412",121019124,"VEHICLE THEFT","STOLEN AUTOMOBILE","Tuesday",2012-12-18,"16:00","NORTHERN","NONE","OCTAVIA ST / BUSH ST",-122.42686559013,37.7878612788339,"FALSE","16",16,112,"06075015200"
"2728",120028087,"OTHER OFFENSES","TRAFFIC VIOLATION","Wednesday",2012-01-11,"08:16","NORTHERN","ARREST, CITED","BAY ST / VANNESS AV",-122.425110613231,37.80414615262,"FALSE","08",8.26666666666667,128.266666666667,"06075012602"
"103374",120223920,"MISSING PERSON","MISSING JUVENILE","Monday",2012-03-19,"08:05","MISSION","LOCATED","400 Block of CHURCH ST",-122.428619145773,37.7635622421536,"FALSE","08",8.08333333333333,80.0833333333333,"06075020300"
"77673",120735878,"FRAUD","CREDIT CARD, THEFT BY USE OF","Thursday",2012-09-13,"19:00","MISSION","NONE","700 Block of VALENCIA ST",-122.421610541871,37.7605707305347,"FALSE","19",19,163,"06075020700"
"38084",120362891,"WARRANTS","WARRANT ARREST","Monday",2012-05-07,"13:21","BAYVIEW","ARREST, BOOKED","1400 Block of MENDELL ST",-122.390433304546,37.7344453657749,"FALSE","13",13.35,85.35,"06075061200"
"91196",120862261,"NON-CRIMINAL","FOUND PROPERTY","Thursday",2012-10-25,"20:20","SOUTHERN","NONE","3RD ST / KING ST",-122.391845617193,37.778124778322,"FALSE","20",20.3333333333333,164.333333333333,"06075060700"
"78465",120715494,"VEHICLE THEFT","STOLEN AUTOMOBILE","Tuesday",2012-09-04,"17:30","MISSION","NONE","200 Block of BARTLETT ST",-122.419769597972,37.7529479237446,"FALSE","17",17.5,113.5,"06075020900"
"121890",136006053,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday",2012-12-22,"23:00","SOUTHERN","NONE","HERON ST / 8TH ST",-122.409065928912,37.7741937899804,"FALSE","23",23,47,"06075017802"
"15753",120153850,"OTHER OFFENSES","TRAFFIC VIOLATION","Friday",2012-02-24,"00:30","BAYVIEW","ARREST, BOOKED","500 Block of DEHARO ST",-122.401355021796,37.7628664513919,"FALSE","00",0.5,0.5,"06075022704"
"108469",121012695,"TRESPASS","TRESPASSING","Sunday",2012-12-16,"13:30","TARAVAL","ARREST, CITED","1200 Block of 20TH AV",-122.478312560867,37.7646226770839,"FALSE","13",13.5,61.5,"06075032601"
"99484",120936349,"BURGLARY","BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY","Sunday",2012-11-18,"21:00","NORTHERN","NONE","1700 Block of PINE ST",-122.423978568046,37.7892119873832,"FALSE","21",21,69,"06075015100"
"100928",120951416,"WARRANTS","WARRANT ARREST","Saturday",2012-11-24,"17:24","MISSION","ARREST, BOOKED","CAPP ST / 17TH ST",-122.418486296575,37.7634954373144,"FALSE","17",17.4,41.4,"06075020800"
"102505",120966631,"BURGLARY","BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY","Thursday",2012-11-29,"19:00","TARAVAL","NONE","1300 Block of 34TH AV",-122.508096939273,37.7613516266973,"FALSE","19",19,163,"06075035202"
"89982",120855868,"LARCENY/THEFT","GRAND THEFT FROM PERSON","Tuesday",2012-10-23,"20:40","BAYVIEW","NONE","SILVER AV / SAN BRUNO AV",-122.405610268222,37.732438864982,"FALSE","20",20.6666666666667,116.666666666667,"06075025701"
"120720",130001001,"DISORDERLY CONDUCT","MAINTAINING A PUBLIC NUISANCE","Sunday",2012-01-01,"08:00","CENTRAL","NONE","200 Block of SUTTER ST",-122.403963885048,37.7897803218802,"FALSE","08",8,56,"06075011700"
"78495",120733098,"VEHICLE THEFT","STOLEN AUTOMOBILE","Wednesday",2012-09-12,"19:30","TARAVAL","NONE","2500 Block of 43RD AV",-122.490474351124,37.739870048908,"FALSE","19",19.5,139.5,"06075033000"
"81141",120769689,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday",2012-09-24,"20:00","TARAVAL","NONE","0 Block of ROCKRIDGE DR",-122.470143263648,37.7507388702259,"FALSE","20",20,92,"06075030302"
"64883",120610010,"NON-CRIMINAL","LOST PROPERTY","Friday",2012-07-20,"10:00","TENDERLOIN","NONE","500 Block of OFARRELL ST",-122.413706991491,37.7856627992634,"FALSE","10",10,10,"06075012301"
"38988",120368413,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Wednesday",2012-05-09,"12:10","RICHMOND","ARREST, CITED","GEARY BL / COOK ST",-122.452144682873,37.7818526961918,"FALSE","12",12.1666666666667,132.166666666667,"06075015700"
"94291",120825281,"MISSING PERSON","MISSING ADULT","Sunday",2012-10-14,"02:00","TARAVAL","LOCATED","2400 Block of GREAT HY",-122.506632706906,37.7407686140707,"FALSE","02",2,50,"06075035400"
"64629",120609201,"ROBBERY","ROBBERY ON THE STREET WITH A GUN","Thursday",2012-08-02,"06:50","PARK","NONE","MCALLISTER ST / PIERCE ST",-122.435052764455,37.7782118612449,"TRUE","06",6.83333333333333,150.833333333333,"06075015802"
"89924",120853345,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Tuesday",2012-10-23,"08:30","INGLESIDE","NONE","0 Block of WHITTIER ST",-122.448200459433,37.7101306843928,"FALSE","08",8.5,104.5,"06075026303"
"37780",120354688,"SUSPICIOUS OCC","SUSPICIOUS AUTO, POSSIBLY SEX","Friday",2012-05-04,"14:30","SOUTHERN","NONE","200 Block of SHIPLEY ST",-122.402888168137,37.7798407942564,"FALSE","14",14.5,14.5,"06075017802"
"49630",120459783,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-06-10,"20:00","TARAVAL","NONE","41ST AV / VICENTE ST",-122.499000807149,37.7382834376609,"FALSE","20",20,68,"06075035300"
"25099",120239949,"LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Saturday",2012-03-24,"17:10","SOUTHERN","NONE","800 Block of HOWARD ST",-122.404879386186,37.7814949930668,"FALSE","17",17.1666666666667,41.1666666666667,"06075017801"
"121027",130021601,"FRAUD","CREDIT CARD, THEFT BY USE OF","Friday",2012-12-07,"08:00","TARAVAL","NONE","500 Block of WILDWOOD WY",-122.46149069163,37.7274220691183,"FALSE","08",8,8,"06075031000"
"69538",120658559,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Saturday",2012-08-18,"22:25","MISSION","NONE","24TH ST / MISSION ST",-122.418448186101,37.7522391652625,"FALSE","22",22.4166666666667,46.4166666666667,"06075020900"
"34427",126054551,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Saturday",2012-04-21,"15:15","SOUTHERN","NONE","800 Block of MISSION ST",-122.4049702326,37.7838778192476,"FALSE","15",15.25,39.25,"06075017601"
"22723",120220603,"SUSPICIOUS OCC","SUSPICIOUS ACT TOWARDS FEMALE","Sunday",2012-03-18,"02:30","TARAVAL","NONE","800 Block of SANTIAGO ST",-122.476095245275,37.7450142685667,"FALSE","02",2.5,50.5,"06075032801"
"93081",126169934,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Saturday",2012-10-27,"16:00","CENTRAL","NONE","700 Block of BEACH ST",-122.422167801741,37.806405428186,"FALSE","16",16,40,"06075010200"
"69593",120659557,"LARCENY/THEFT","GRAND THEFT PICKPOCKET","Sunday",2012-08-19,"01:00","SOUTHERN","NONE","700 Block of HOWARD ST",-122.400743760856,37.7846605310741,"FALSE","01",1,49,"06075017801"
"114457",120723271,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday",2012-09-07,"20:00","PARK","NONE","2300 Block of GEARY BL",-122.441535044688,37.7831582992079,"FALSE","20",20,20,"06075015500"
"78422",120683471,"VEHICLE THEFT","STOLEN AUTOMOBILE","Friday",2012-08-24,"11:00","MISSION","NONE","CLINTONPARK ST / VALENCIA ST",-122.422310623628,37.7692785775733,"FALSE","11",11,11,"06075020200"
"86040",126152995,"NON-CRIMINAL","LOST PROPERTY","Monday",2012-10-01,"09:45","SOUTHERN","NONE","4TH ST / TOWNSEND ST",-122.394985875925,37.7770909534023,"FALSE","09",9.75,81.75,"06075018000"
"58840",126096650,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday",2012-07-02,"01:00","INGLESIDE","NONE","300 Block of VALLEY ST",-122.430805696087,37.7441535696314,"FALSE","01",1,73,"06075021500"
"104403",126194408,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Sunday",2012-12-02,"22:00","TARAVAL","NONE","400 Block of RAMSELL ST",-122.466282175927,37.7184615304304,"FALSE","22",22,70,"06075031301"
"51854",120475369,"OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Saturday",2012-06-16,"16:30","MISSION","NONE","OSAGE ST / 24TH ST",-122.419018144895,37.7522051632838,"FALSE","16",16.5,40.5,"06075020900"
