"","x","y","river","habitat"
"823",8.5,22.5,0.82,2
"824",8.5,23.5,0.82,2
"825",8.5,24.5,0.82,2
"826",8.5,25.5,0.82,1
"827",8.5,26.5,0.82,1
"828",8.5,27.5,0.82,1
"829",8.5,28.5,0.82,1
"830",8.5,29.5,0.82,1
"831",8.5,30.5,0.82,1
"832",8.5,31.5,0.82,1
"833",8.5,32.5,0.82,1
"834",8.5,33.5,0.82,1
"835",8.5,34.5,0.82,2
"836",8.5,35.5,0.82,2
"837",8.5,36.5,0.82,2
"838",8.5,37.5,0.82,2
"839",8.5,38.5,0.82,2
"840",8.5,39.5,0.82,2
"841",8.5,40.5,0.82,3
"842",8.5,41.5,0.82,3
"843",8.5,42.5,0.82,3
"844",8.5,43.5,0.82,3
"845",8.5,44.5,0.82,3
"846",8.5,45.5,0.82,3
"847",8.5,46.5,0.82,3
"848",8.5,47.5,0.82,3
"849",8.5,48.5,0.82,3
"850",8.5,49.5,0.82,3
"851",8.5,50.5,0.82,3
"852",8.5,51.5,0.82,2
"853",8.5,52.5,0.82,2
"854",8.5,53.5,0.82,2
"855",8.5,54.5,0.82,2
"856",8.5,55.5,0.82,2
"857",8.5,56.5,0.82,2
"858",8.5,57.5,0.82,2
"859",8.5,58.5,0.82,2
"860",8.5,59.5,0.82,2
"861",8.5,60.5,0.82,1
"862",8.5,61.5,0.82,1
"863",8.5,62.5,0.82,1
"864",8.5,63.5,0.82,1
"865",8.5,64.5,0.82,1
"866",8.5,65.5,0.82,1
"867",8.5,66.5,0.82,1
"868",8.5,67.5,0.82,1
"869",8.5,68.5,0.82,1
"870",8.5,69.5,0.82,1
"871",8.5,70.5,0.82,1
"872",8.5,71.5,0.82,1
"873",8.5,72.5,0.82,1
"874",8.5,73.5,0.82,1
"875",8.5,74.5,0.82,1
"876",8.5,75.5,0.82,1
"877",8.5,76.5,0.82,1
"878",8.5,77.5,0.82,1
"879",8.5,78.5,0.82,1
"880",8.5,79.5,0.82,2
"881",8.5,80.5,0.82,2
"882",8.5,81.5,0.82,2
"883",8.5,82.5,0.82,2
"884",8.5,83.5,0.82,2
"885",8.5,84.5,0.82,2
"886",8.5,85.5,0.82,2
"887",8.5,86.5,0.82,2
"888",8.5,87.5,0.82,2
"889",8.5,88.5,0.82,2
"890",8.5,89.5,0.82,2
"891",8.5,90.5,0.82,2
"892",8.5,91.5,0.82,2
"893",8.5,92.5,0.82,2
"894",8.5,93.5,0.82,2
"895",8.5,94.5,0.82,2
"896",8.5,95.5,0.82,2
"897",8.5,96.5,0.82,2
"898",8.5,97.5,0.82,2
"899",8.5,98.5,0.82,2
"900",8.5,99.5,0.82,2
"901",9.5,0.5,0.8,2
"902",9.5,1.5,0.8,2
"903",9.5,2.5,0.8,2
"904",9.5,3.5,0.8,2
"905",9.5,4.5,0.8,2
"906",9.5,5.5,0.8,2
"907",9.5,6.5,0.8,3
"908",9.5,7.5,0.8,3
"909",9.5,8.5,0.8,3
"910",9.5,9.5,0.8,3
"911",9.5,10.5,0.8,3
"912",9.5,11.5,0.8,3
"913",9.5,12.5,0.8,3
"914",9.5,13.5,0.8,3
"915",9.5,14.5,0.8,2
"916",9.5,15.5,0.8,2
"917",9.5,16.5,0.8,2
"918",9.5,17.5,0.8,2
"919",9.5,18.5,0.8,2
"920",9.5,19.5,0.8,2
"921",9.5,20.5,0.8,2
"922",9.5,21.5,0.8,2
"923",9.5,22.5,0.8,2
"924",9.5,23.5,0.8,2
"925",9.5,24.5,0.8,1
"926",9.5,25.5,0.8,1
"927",9.5,26.5,0.8,1
"928",9.5,27.5,0.8,1
"929",9.5,28.5,0.8,1
"930",9.5,29.5,0.8,1
"931",9.5,30.5,0.8,1
"932",9.5,31.5,0.8,1
"933",9.5,32.5,0.8,1
"934",9.5,33.5,0.8,1
"935",9.5,34.5,0.8,1
"936",9.5,35.5,0.8,2
"937",9.5,36.5,0.8,2
"938",9.5,37.5,0.8,2
"939",9.5,38.5,0.8,2
"940",9.5,39.5,0.8,2
"941",9.5,40.5,0.8,2
"942",9.5,41.5,0.8,3
"943",9.5,42.5,0.8,3
"944",9.5,43.5,0.8,3
"945",9.5,44.5,0.8,3
"946",9.5,45.5,0.8,3
"947",9.5,46.5,0.8,3
"948",9.5,47.5,0.8,3
"949",9.5,48.5,0.8,3
"950",9.5,49.5,0.8,3
"951",9.5,50.5,0.8,3
"952",9.5,51.5,0.8,2
"953",9.5,52.5,0.8,2
"954",9.5,53.5,0.8,2
"955",9.5,54.5,0.8,2
"956",9.5,55.5,0.8,2
"957",9.5,56.5,0.8,2
"958",9.5,57.5,0.8,2
"959",9.5,58.5,0.8,2
"960",9.5,59.5,0.8,1
"961",9.5,60.5,0.8,1
"962",9.5,61.5,0.8,1
"963",9.5,62.5,0.8,1
"964",9.5,63.5,0.8,1
"965",9.5,64.5,0.8,1
"966",9.5,65.5,0.8,1
"967",9.5,66.5,0.8,1
"968",9.5,67.5,0.8,1
"969",9.5,68.5,0.8,1
"970",9.5,69.5,0.8,1
"971",9.5,70.5,0.8,1
"972",9.5,71.5,0.8,1
"973",9.5,72.5,0.8,1
"974",9.5,73.5,0.8,1
"975",9.5,74.5,0.8,1
"976",9.5,75.5,0.8,1
"977",9.5,76.5,0.8,1
"978",9.5,77.5,0.8,1
"979",9.5,78.5,0.8,1
"980",9.5,79.5,0.8,1
"981",9.5,80.5,0.8,2
"982",9.5,81.5,0.8,2
"983",9.5,82.5,0.8,2
"984",9.5,83.5,0.8,2
"985",9.5,84.5,0.8,2
"986",9.5,85.5,0.8,2
"987",9.5,86.5,0.8,2
"988",9.5,87.5,0.8,2
"989",9.5,88.5,0.8,2
"990",9.5,89.5,0.8,2
"991",9.5,90.5,0.8,2
"992",9.5,91.5,0.8,2
"993",9.5,92.5,0.8,2
"994",9.5,93.5,0.8,2
"995",9.5,94.5,0.8,2
"996",9.5,95.5,0.8,2
"997",9.5,96.5,0.8,2
"998",9.5,97.5,0.8,2
"999",9.5,98.5,0.8,2
"1000",9.5,99.5,0.8,2
"1001",10.5,0.5,0.78,2
"1002",10.5,1.5,0.78,3
"1003",10.5,2.5,0.78,3
"1004",10.5,3.5,0.78,3
"1005",10.5,4.5,0.78,3
"1006",10.5,5.5,0.78,3
"1007",10.5,6.5,0.78,3
"1008",10.5,7.5,0.78,3
"1009",10.5,8.5,0.78,3
"1010",10.5,9.5,0.78,3
"1011",10.5,10.5,0.78,3
"1012",10.5,11.5,0.78,2
"1013",10.5,12.5,0.78,2
"1014",10.5,13.5,0.78,2
"1015",10.5,14.5,0.78,2
"1016",10.5,15.5,0.78,2
"1017",10.5,16.5,0.78,2
"1018",10.5,17.5,0.78,2
"1019",10.5,18.5,0.78,2
"1020",10.5,19.5,0.78,2
"1021",10.5,20.5,0.78,2
"1022",10.5,21.5,0.78,2
"1023",10.5,22.5,0.78,2
"1024",10.5,23.5,0.78,1
"1025",10.5,24.5,0.78,1
"1026",10.5,25.5,0.78,1
"1027",10.5,26.5,0.78,1
"1028",10.5,27.5,0.78,1
"1029",10.5,28.5,0.78,1
"1030",10.5,29.5,0.78,1
"1031",10.5,30.5,0.78,1
"1032",10.5,31.5,0.78,1
"1033",10.5,32.5,0.78,1
"1034",10.5,33.5,0.78,1
"1035",10.5,34.5,0.78,1
"1036",10.5,35.5,0.78,1
"1037",10.5,36.5,0.78,2
"1038",10.5,37.5,0.78,2
"1039",10.5,38.5,0.78,2
"1040",10.5,39.5,0.78,2
"1041",10.5,40.5,0.78,2
"1042",10.5,41.5,0.78,2
"1043",10.5,42.5,0.78,3
"1044",10.5,43.5,0.78,3
"1045",10.5,44.5,0.78,3
"1046",10.5,45.5,0.78,3
"1047",10.5,46.5,0.78,3
"1048",10.5,47.5,0.78,3
"1049",10.5,48.5,0.78,3
"1050",10.5,49.5,0.78,3
"1051",10.5,50.5,0.78,2
"1052",10.5,51.5,0.78,2
"1053",10.5,52.5,0.78,2
"1054",10.5,53.5,0.78,2
"1055",10.5,54.5,0.78,2
"1056",10.5,55.5,0.78,2
"1057",10.5,56.5,0.78,2
"1058",10.5,57.5,0.78,2
"1059",10.5,58.5,0.78,2
"1060",10.5,59.5,0.78,1
"1061",10.5,60.5,0.78,1
"1062",10.5,61.5,0.78,1
"1063",10.5,62.5,0.78,1
"1064",10.5,63.5,0.78,1
"1065",10.5,64.5,0.78,1
"1066",10.5,65.5,0.78,1
"1067",10.5,66.5,0.78,1
"1068",10.5,67.5,0.78,1
"1069",10.5,68.5,0.78,1
"1070",10.5,69.5,0.78,1
"1071",10.5,70.5,0.78,1
"1072",10.5,71.5,0.78,1
"1073",10.5,72.5,0.78,1
"1074",10.5,73.5,0.78,1
"1075",10.5,74.5,0.78,1
"1076",10.5,75.5,0.78,1
"1077",10.5,76.5,0.78,1
"1078",10.5,77.5,0.78,1
"1079",10.5,78.5,0.78,1
"1080",10.5,79.5,0.78,1
"1081",10.5,80.5,0.78,1
"1082",10.5,81.5,0.78,2
"1083",10.5,82.5,0.78,2
"1084",10.5,83.5,0.78,2
"1085",10.5,84.5,0.78,2
"1086",10.5,85.5,0.78,2
"1087",10.5,86.5,0.78,2
"1088",10.5,87.5,0.78,2
"1089",10.5,88.5,0.78,2
"1090",10.5,89.5,0.78,2
"1091",10.5,90.5,0.78,2
"1092",10.5,91.5,0.78,2
"1093",10.5,92.5,0.78,2
"1094",10.5,93.5,0.78,2
"1095",10.5,94.5,0.78,2
"1096",10.5,95.5,0.78,2
"1097",10.5,96.5,0.78,2
"1098",10.5,97.5,0.78,2
"1099",10.5,98.5,0.78,2
"1100",10.5,99.5,0.78,2
"1101",11.5,0.5,0.76,3
"1102",11.5,1.5,0.76,3
"1103",11.5,2.5,0.76,3
"1104",11.5,3.5,0.76,3
"1105",11.5,4.5,0.76,3
"1106",11.5,5.5,0.76,3
"1107",11.5,6.5,0.76,3
"1108",11.5,7.5,0.76,3
"1109",11.5,8.5,0.76,3
"1110",11.5,9.5,0.76,3
"1111",11.5,10.5,0.76,2
"1112",11.5,11.5,0.76,2
"1113",11.5,12.5,0.76,2
"1114",11.5,13.5,0.76,2
"1115",11.5,14.5,0.76,2
"1116",11.5,15.5,0.76,2
"1117",11.5,16.5,0.76,2
"1118",11.5,17.5,0.76,2
"1119",11.5,18.5,0.76,2
"1120",11.5,19.5,0.76,2
"1121",11.5,20.5,0.76,2
"1122",11.5,21.5,0.76,2
"1123",11.5,22.5,0.76,1
"1124",11.5,23.5,0.76,1
"1125",11.5,24.5,0.76,1
"1126",11.5,25.5,0.76,1
"1127",11.5,26.5,0.76,1
"1128",11.5,27.5,0.76,1
"1129",11.5,28.5,0.76,1
"1130",11.5,29.5,0.76,1
"1131",11.5,30.5,0.76,1
"1132",11.5,31.5,0.76,1
"1133",11.5,32.5,0.76,1
"1134",11.5,33.5,0.76,1
"1135",11.5,34.5,0.76,1
"1136",11.5,35.5,0.76,1
"1137",11.5,36.5,0.76,2
"1138",11.5,37.5,0.76,2
"1139",11.5,38.5,0.76,2
"1140",11.5,39.5,0.76,2
"1141",11.5,40.5,0.76,2
"1142",11.5,41.5,0.76,2
"1143",11.5,42.5,0.76,3
"1144",11.5,43.5,0.76,3
"1145",11.5,44.5,0.76,3
"1146",11.5,45.5,0.76,3
"1147",11.5,46.5,0.76,3
"1148",11.5,47.5,0.76,3
"1149",11.5,48.5,0.76,3
"1150",11.5,49.5,0.76,2
"1151",11.5,50.5,0.76,2
"1152",11.5,51.5,0.76,2
"1153",11.5,52.5,0.76,2
"1154",11.5,53.5,0.76,2
"1155",11.5,54.5,0.76,2
"1156",11.5,55.5,0.76,2
"1157",11.5,56.5,0.76,2
"1158",11.5,57.5,0.76,2
"1159",11.5,58.5,0.76,2
"1160",11.5,59.5,0.76,2
"1161",11.5,60.5,0.76,1
"1162",11.5,61.5,0.76,1
"1163",11.5,62.5,0.76,1
"1164",11.5,63.5,0.76,1
"1165",11.5,64.5,0.76,1
"1166",11.5,65.5,0.76,1
"1167",11.5,66.5,0.76,1
"1168",11.5,67.5,0.76,1
"1169",11.5,68.5,0.76,1
"1170",11.5,69.5,0.76,1
"1171",11.5,70.5,0.76,1
"1172",11.5,71.5,0.76,1
"1173",11.5,72.5,0.76,1
"1174",11.5,73.5,0.76,1
"1175",11.5,74.5,0.76,1
"1176",11.5,75.5,0.76,1
"1177",11.5,76.5,0.76,1
"1178",11.5,77.5,0.76,1
"1179",11.5,78.5,0.76,1
"1180",11.5,79.5,0.76,1
"1181",11.5,80.5,0.76,1
"1182",11.5,81.5,0.76,2
"1183",11.5,82.5,0.76,2
"1184",11.5,83.5,0.76,2
"1185",11.5,84.5,0.76,2
"1186",11.5,85.5,0.76,2
"1187",11.5,86.5,0.76,2
"1188",11.5,87.5,0.76,2
"1189",11.5,88.5,0.76,2
"1190",11.5,89.5,0.76,2
"1191",11.5,90.5,0.76,2
"1192",11.5,91.5,0.76,2
"1193",11.5,92.5,0.76,2
"1194",11.5,93.5,0.76,2
"1195",11.5,94.5,0.76,2
"1196",11.5,95.5,0.76,2
"1197",11.5,96.5,0.76,2
"1198",11.5,97.5,0.76,2
"1199",11.5,98.5,0.76,2
"1200",11.5,99.5,0.76,2
"1201",12.5,0.5,0.74,3
"1202",12.5,1.5,0.74,3
"1203",12.5,2.5,0.74,3
"1204",12.5,3.5,0.74,3
"1205",12.5,4.5,0.74,3
"1206",12.5,5.5,0.74,3
"1207",12.5,6.5,0.74,3
"1208",12.5,7.5,0.74,3
"1209",12.5,8.5,0.74,3
"1210",12.5,9.5,0.74,2
"1211",12.5,10.5,0.74,2
"1212",12.5,11.5,0.74,2
"1213",12.5,12.5,0.74,2
"1214",12.5,13.5,0.74,2
"1215",12.5,14.5,0.74,2
"1216",12.5,15.5,0.74,2
"1217",12.5,16.5,0.74,2
"1218",12.5,17.5,0.74,2
"1219",12.5,18.5,0.74,2
"1220",12.5,19.5,0.74,2
"1221",12.5,20.5,0.74,2
"1222",12.5,21.5,0.74,1
"1223",12.5,22.5,0.74,1
"1224",12.5,23.5,0.74,1
"1225",12.5,24.5,0.74,1
"1226",12.5,25.5,0.74,1
"1227",12.5,26.5,0.74,1
"1228",12.5,27.5,0.74,1
"1229",12.5,28.5,0.74,1
"1230",12.5,29.5,0.74,1
"1231",12.5,30.5,0.74,1
"1232",12.5,31.5,0.74,1
"1233",12.5,32.5,0.74,1
"1234",12.5,33.5,0.74,1
"1235",12.5,34.5,0.74,1
"1236",12.5,35.5,0.74,1
"1237",12.5,36.5,0.74,1
"1238",12.5,37.5,0.74,2
"1239",12.5,38.5,0.74,2
"1240",12.5,39.5,0.74,2
"1241",12.5,40.5,0.74,2
"1242",12.5,41.5,0.74,2
"1243",12.5,42.5,0.74,2
"1244",12.5,43.5,0.74,3
"1245",12.5,44.5,0.74,3
"1246",12.5,45.5,0.74,3
"1247",12.5,46.5,0.74,3
"1248",12.5,47.5,0.74,3
"1249",12.5,48.5,0.74,3
"1250",12.5,49.5,0.74,2
"1251",12.5,50.5,0.74,2
"1252",12.5,51.5,0.74,2
"1253",12.5,52.5,0.74,2
"1254",12.5,53.5,0.74,2
"1255",12.5,54.5,0.74,2
"1256",12.5,55.5,0.74,2
"1257",12.5,56.5,0.74,2
"1258",12.5,57.5,0.74,2
"1259",12.5,58.5,0.74,2
"1260",12.5,59.5,0.74,2
"1261",12.5,60.5,0.74,1
"1262",12.5,61.5,0.74,1
"1263",12.5,62.5,0.74,1
"1264",12.5,63.5,0.74,1
"1265",12.5,64.5,0.74,1
"1266",12.5,65.5,0.74,1
"1267",12.5,66.5,0.74,1
"1268",12.5,67.5,0.74,1
"1269",12.5,68.5,0.74,1
"1270",12.5,69.5,0.74,1
"1271",12.5,70.5,0.74,1
"1272",12.5,71.5,0.74,1
"1273",12.5,72.5,0.74,1
"1274",12.5,73.5,0.74,1
"1275",12.5,74.5,0.74,1
"1276",12.5,75.5,0.74,1
"1277",12.5,76.5,0.74,1
"1278",12.5,77.5,0.74,1
"1279",12.5,78.5,0.74,1
"1280",12.5,79.5,0.74,1
"1281",12.5,80.5,0.74,1
"1282",12.5,81.5,0.74,2
"1283",12.5,82.5,0.74,2
"1284",12.5,83.5,0.74,2
"1285",12.5,84.5,0.74,2
"1286",12.5,85.5,0.74,2
"1287",12.5,86.5,0.74,2
"1288",12.5,87.5,0.74,2
"1289",12.5,88.5,0.74,2
"1290",12.5,89.5,0.74,2
"1291",12.5,90.5,0.74,2
"1292",12.5,91.5,0.74,2
"1293",12.5,92.5,0.74,2
"1294",12.5,93.5,0.74,2
"1295",12.5,94.5,0.74,2
"1296",12.5,95.5,0.74,2
"1297",12.5,96.5,0.74,2
"1298",12.5,97.5,0.74,2
"1299",12.5,98.5,0.74,2
"1300",12.5,99.5,0.74,2
"1301",13.5,0.5,0.72,3
"1302",13.5,1.5,0.72,3
"1303",13.5,2.5,0.72,3
"1304",13.5,3.5,0.72,3
"1305",13.5,4.5,0.72,3
"1306",13.5,5.5,0.72,3
"1307",13.5,6.5,0.72,3
"1308",13.5,7.5,0.72,3
"1309",13.5,8.5,0.72,3
"1310",13.5,9.5,0.72,2
"1311",13.5,10.5,0.72,2
"1312",13.5,11.5,0.72,2
"1313",13.5,12.5,0.72,2
"1314",13.5,13.5,0.72,2
"1315",13.5,14.5,0.72,2
"1316",13.5,15.5,0.72,2
"1317",13.5,16.5,0.72,2
"1318",13.5,17.5,0.72,2
"1319",13.5,18.5,0.72,2
"1320",13.5,19.5,0.72,2
"1321",13.5,20.5,0.72,1
"1322",13.5,21.5,0.72,1
"1323",13.5,22.5,0.72,1
"1324",13.5,23.5,0.72,1
"1325",13.5,24.5,0.72,1
"1326",13.5,25.5,0.72,1
"1327",13.5,26.5,0.72,1
"1328",13.5,27.5,0.72,1
"1329",13.5,28.5,0.72,1
"1330",13.5,29.5,0.72,1
"1331",13.5,30.5,0.72,1
"1332",13.5,31.5,0.72,1
"1333",13.5,32.5,0.72,1
"1334",13.5,33.5,0.72,1
"1335",13.5,34.5,0.72,1
"1336",13.5,35.5,0.72,1
"1337",13.5,36.5,0.72,1
"1338",13.5,37.5,0.72,2
"1339",13.5,38.5,0.72,2
"1340",13.5,39.5,0.72,2
"1341",13.5,40.5,0.72,2
"1342",13.5,41.5,0.72,2
"1343",13.5,42.5,0.72,2
"1344",13.5,43.5,0.72,2
"1345",13.5,44.5,0.72,2
"1346",13.5,45.5,0.72,3
"1347",13.5,46.5,0.72,3
"1348",13.5,47.5,0.72,3
"1349",13.5,48.5,0.72,2
"1350",13.5,49.5,0.72,2
"1351",13.5,50.5,0.72,2
"1352",13.5,51.5,0.72,2
"1353",13.5,52.5,0.72,2
"1354",13.5,53.5,0.72,2
"1355",13.5,54.5,0.72,2
"1356",13.5,55.5,0.72,2
"1357",13.5,56.5,0.72,2
"1358",13.5,57.5,0.72,2
"1359",13.5,58.5,0.72,2
"1360",13.5,59.5,0.72,2
"1361",13.5,60.5,0.72,2
"1362",13.5,61.5,0.72,1
"1363",13.5,62.5,0.72,1
"1364",13.5,63.5,0.72,1
"1365",13.5,64.5,0.72,1
"1366",13.5,65.5,0.72,1
"1367",13.5,66.5,0.72,1
"1368",13.5,67.5,0.72,1
"1369",13.5,68.5,0.72,1
"1370",13.5,69.5,0.72,1
"1371",13.5,70.5,0.72,1
"1372",13.5,71.5,0.72,1
"1373",13.5,72.5,0.72,1
"1374",13.5,73.5,0.72,1
"1375",13.5,74.5,0.72,1
"1376",13.5,75.5,0.72,1
"1377",13.5,76.5,0.72,1
"1378",13.5,77.5,0.72,1
"1379",13.5,78.5,0.72,1
"1380",13.5,79.5,0.72,1
"1381",13.5,80.5,0.72,1
"1382",13.5,81.5,0.72,2
"1383",13.5,82.5,0.72,2
"1384",13.5,83.5,0.72,2
"1385",13.5,84.5,0.72,2
"1386",13.5,85.5,0.72,2
"1387",13.5,86.5,0.72,2
"1388",13.5,87.5,0.72,2
"1389",13.5,88.5,0.72,2
"1390",13.5,89.5,0.72,2
"1391",13.5,90.5,0.72,2
"1392",13.5,91.5,0.72,2
"1393",13.5,92.5,0.72,2
"1394",13.5,93.5,0.72,2
"1395",13.5,94.5,0.72,2
"1396",13.5,95.5,0.72,2
"1397",13.5,96.5,0.72,2
"1398",13.5,97.5,0.72,2
"1399",13.5,98.5,0.72,2
"1400",13.5,99.5,0.72,2
"1401",14.5,0.5,0.7,3
"1402",14.5,1.5,0.7,3
"1403",14.5,2.5,0.7,3
"1404",14.5,3.5,0.7,3
"1405",14.5,4.5,0.7,3
"1406",14.5,5.5,0.7,3
"1407",14.5,6.5,0.7,3
"1408",14.5,7.5,0.7,3
"1409",14.5,8.5,0.7,3
"1410",14.5,9.5,0.7,2
"1411",14.5,10.5,0.7,2
"1412",14.5,11.5,0.7,2
"1413",14.5,12.5,0.7,2
"1414",14.5,13.5,0.7,2
"1415",14.5,14.5,0.7,2
"1416",14.5,15.5,0.7,2
"1417",14.5,16.5,0.7,2
"1418",14.5,17.5,0.7,2
"1419",14.5,18.5,0.7,2
"1420",14.5,19.5,0.7,1
"1421",14.5,20.5,0.7,1
"1422",14.5,21.5,0.7,1
"1423",14.5,22.5,0.7,1
"1424",14.5,23.5,0.7,1
"1425",14.5,24.5,0.7,1
"1426",14.5,25.5,0.7,1
"1427",14.5,26.5,0.7,1
"1428",14.5,27.5,0.7,1
"1429",14.5,28.5,0.7,1
"1430",14.5,29.5,0.7,1
"1431",14.5,30.5,0.7,1
"1432",14.5,31.5,0.7,1
"1433",14.5,32.5,0.7,1
"1434",14.5,33.5,0.7,1
"1435",14.5,34.5,0.7,1
"1436",14.5,35.5,0.7,1
"1437",14.5,36.5,0.7,1
"1438",14.5,37.5,0.7,2
"1439",14.5,38.5,0.7,2
"1440",14.5,39.5,0.7,2
"1441",14.5,40.5,0.7,2
"1442",14.5,41.5,0.7,2
"1443",14.5,42.5,0.7,2
"1444",14.5,43.5,0.7,2
"1445",14.5,44.5,0.7,2
"1446",14.5,45.5,0.7,2
"1447",14.5,46.5,0.7,2
"1448",14.5,47.5,0.7,2
"1449",14.5,48.5,0.7,2
"1450",14.5,49.5,0.7,2
"1451",14.5,50.5,0.7,2
"1452",14.5,51.5,0.7,2
"1453",14.5,52.5,0.7,2
"1454",14.5,53.5,0.7,2
"1455",14.5,54.5,0.7,2
"1456",14.5,55.5,0.7,2
"1457",14.5,56.5,0.7,2
"1458",14.5,57.5,0.7,2
"1459",14.5,58.5,0.7,2
"1460",14.5,59.5,0.7,2
"1461",14.5,60.5,0.7,2
"1462",14.5,61.5,0.7,2
"1463",14.5,62.5,0.7,2
"1464",14.5,63.5,0.7,1
"1465",14.5,64.5,0.7,1
"1466",14.5,65.5,0.7,1
"1467",14.5,66.5,0.7,1
"1468",14.5,67.5,0.7,1
"1469",14.5,68.5,0.7,1
"1470",14.5,69.5,0.7,1
"1471",14.5,70.5,0.7,1
"1472",14.5,71.5,0.7,1
"1473",14.5,72.5,0.7,1
"1474",14.5,73.5,0.7,1
"1475",14.5,74.5,0.7,1
"1476",14.5,75.5,0.7,1
"1477",14.5,76.5,0.7,1
"1478",14.5,77.5,0.7,1
"1479",14.5,78.5,0.7,1
"1480",14.5,79.5,0.7,1
"1481",14.5,80.5,0.7,1
"1482",14.5,81.5,0.7,2
"1483",14.5,82.5,0.7,2
"1484",14.5,83.5,0.7,2
"1485",14.5,84.5,0.7,2
"1486",14.5,85.5,0.7,2
"1487",14.5,86.5,0.7,2
"1488",14.5,87.5,0.7,2
"1489",14.5,88.5,0.7,2
"1490",14.5,89.5,0.7,2
"1491",14.5,90.5,0.7,2
"1492",14.5,91.5,0.7,2
"1493",14.5,92.5,0.7,2
"1494",14.5,93.5,0.7,2
"1495",14.5,94.5,0.7,2
"1496",14.5,95.5,0.7,2
"1497",14.5,96.5,0.7,2
"1498",14.5,97.5,0.7,2
"1499",14.5,98.5,0.7,3
"1500",14.5,99.5,0.7,3
"1501",15.5,0.5,0.68,3
"1502",15.5,1.5,0.68,3
"1503",15.5,2.5,0.68,3
"1504",15.5,3.5,0.68,3
"1505",15.5,4.5,0.68,3
"1506",15.5,5.5,0.68,3
"1507",15.5,6.5,0.68,3
"1508",15.5,7.5,0.68,3
"1509",15.5,8.5,0.68,3
"1510",15.5,9.5,0.68,2
"1511",15.5,10.5,0.68,2
"1512",15.5,11.5,0.68,2
"1513",15.5,12.5,0.68,2
"1514",15.5,13.5,0.68,2
"1515",15.5,14.5,0.68,2
"1516",15.5,15.5,0.68,2
"1517",15.5,16.5,0.68,2
"1518",15.5,17.5,0.68,2
"1519",15.5,18.5,0.68,1
"1520",15.5,19.5,0.68,1
"1521",15.5,20.5,0.68,1
"1522",15.5,21.5,0.68,1
"1523",15.5,22.5,0.68,1
"1524",15.5,23.5,0.68,1
"1525",15.5,24.5,0.68,1
"1526",15.5,25.5,0.68,1
"1527",15.5,26.5,0.68,1
"1528",15.5,27.5,0.68,1
"1529",15.5,28.5,0.68,1
"1530",15.5,29.5,0.68,1
"1531",15.5,30.5,0.68,1
"1532",15.5,31.5,0.68,1
"1533",15.5,32.5,0.68,1
"1534",15.5,33.5,0.68,1
"1535",15.5,34.5,0.68,1
"1536",15.5,35.5,0.68,1
"1537",15.5,36.5,0.68,1
"1538",15.5,37.5,0.68,1
"1539",15.5,38.5,0.68,2
"1540",15.5,39.5,0.68,2
"1541",15.5,40.5,0.68,2
"1542",15.5,41.5,0.68,2
"1543",15.5,42.5,0.68,2
"1544",15.5,43.5,0.68,2
"1545",15.5,44.5,0.68,2
"1546",15.5,45.5,0.68,2
"1547",15.5,46.5,0.68,2
"1548",15.5,47.5,0.68,2
"1549",15.5,48.5,0.68,2
"1550",15.5,49.5,0.68,2
"1551",15.5,50.5,0.68,2
"1552",15.5,51.5,0.68,2
"1553",15.5,52.5,0.68,2
"1554",15.5,53.5,0.68,2
"1555",15.5,54.5,0.68,2
"1556",15.5,55.5,0.68,2
"1557",15.5,56.5,0.68,2
"1558",15.5,57.5,0.68,2
"1559",15.5,58.5,0.68,2
"1560",15.5,59.5,0.68,2
"1561",15.5,60.5,0.68,2
"1562",15.5,61.5,0.68,2
"1563",15.5,62.5,0.68,2
"1564",15.5,63.5,0.68,2
"1565",15.5,64.5,0.68,2
"1566",15.5,65.5,0.68,1
"1567",15.5,66.5,0.68,1
"1568",15.5,67.5,0.68,1
"1569",15.5,68.5,0.68,1
"1570",15.5,69.5,0.68,1
"1571",15.5,70.5,0.68,1
"1572",15.5,71.5,0.68,1
"1573",15.5,72.5,0.68,1
"1574",15.5,73.5,0.68,1
"1575",15.5,74.5,0.68,1
"1576",15.5,75.5,0.68,1
"1577",15.5,76.5,0.68,1
"1578",15.5,77.5,0.68,1
"1579",15.5,78.5,0.68,1
"1580",15.5,79.5,0.68,1
"1581",15.5,80.5,0.68,1
"1582",15.5,81.5,0.68,2
"1583",15.5,82.5,0.68,2
"1584",15.5,83.5,0.68,2
"1585",15.5,84.5,0.68,2
"1586",15.5,85.5,0.68,2
"1587",15.5,86.5,0.68,2
"1588",15.5,87.5,0.68,2
"1589",15.5,88.5,0.68,2
"1590",15.5,89.5,0.68,3
"1591",15.5,90.5,0.68,3
"1592",15.5,91.5,0.68,3
"1593",15.5,92.5,0.68,3
"1594",15.5,93.5,0.68,3
"1595",15.5,94.5,0.68,3
"1596",15.5,95.5,0.68,3
"1597",15.5,96.5,0.68,3
"1598",15.5,97.5,0.68,3
"1599",15.5,98.5,0.68,3
"1600",15.5,99.5,0.68,3
"1601",16.5,0.5,0.66,3
"1602",16.5,1.5,0.66,3
"1603",16.5,2.5,0.66,3
"1604",16.5,3.5,0.66,3
"1605",16.5,4.5,0.66,3
"1606",16.5,5.5,0.66,3
"1607",16.5,6.5,0.66,3
"1608",16.5,7.5,0.66,3
