"","twotheta","nontronite","montmorillonite","clinochlore","antigorite","chamosite","hematite","goethite"
"350",8.49,14.10818,3.857536,12.87957,12.90436,7.159,5.909,24.39737
"351",8.5,17.27916,6.518986,5.087418,7.078781,20.192,19.825,19.3759
"352",8.51,30.44962,5.876129,12.94242,14.93413,7.977,12.742,32.35468
"353",8.52,50.62053,11.23288,5.972172,2.946922,16.009,3.661,32.33365
"354",8.53,5.790894,11.62674,9.001842,23.9596,30.041,25.579,40.31316
"355",8.54,8.960709,6.196712,16.03143,12.97215,35.074,31.498,31.29288
"356",8.55,1.001755,0.58762,6.060921,8.984585,22.106,27.418,14.27278
"357",8.56,8.835114,6.963799,12.09032,25.99689,8.138,9.339,21.25288
"358",8.57,28.32478,2.322426,31.11964,10.0106,4.83,36.261,16.23317
"359",8.58,6.484116,3.696976,8.148861,14.02264,18.199,3.816,15.21367
"360",8.59,18.64287,16.06232,15.17799,5.034554,9.229,16.105,12.19432
"361",8.6,3.801056,2.584618,6.207771,4.853424,21.259,30.027,8.120468
"362",8.61,12.95848,4.217762,26.23795,7.865173,1.712,26.949,34.10152
"363",8.62,11.11786,5.868713,5.268017,6.106812,14.316,22.301,18.08272
"364",8.63,22.27663,10.50033,5.297985,8.11829,10.408,4.224,13.0641
"365",8.64,10.56523,9.845425,11.32785,3.129616,2.436,32.147,42.04568
"366",8.65,15.67081,6.780796,1.357613,22.13388,17.464,16.071,14.0274
"367",8.66,38.82047,7.561363,23.38726,0.144909,12.492,37.996,5.009323
"368",8.67,25.96944,6.098816,3.253063,3.852142,6.52,30.92,10.99138
"369",8.68,12.1178,0.762745,0.282482,9.86274,5.548,27.845,46.3111
"370",8.69,12.73453,10.83174,12.31152,4.873196,10.576,10.771,28.29343
"371",8.7,34.42624,2.510239,0.340458,30.8835,17.604,24.697,16.27592
"372",8.71,10.56413,5.874378,21.36904,7.893658,17.632,42.623,40.25853
"373",8.72,23.70135,8.201283,21.39751,17.90656,1.34,1.55,14.24126
"374",8.73,4.837891,7.527401,8.426125,3.930641,12.697,11.477,9.224106
"375",8.74,38.97363,6.147217,12.45462,3.94128,14.724,12.405,2.207382
"376",8.75,8.108673,9.186203,6.482994,1.048237,11.698,4.333,33.19075
"377",8.76,28.24298,5.493519,6.511238,11.96142,35.724,11.261,41.17424
"378",8.77,29.37659,15.82548,0.539898,14.97091,17.751,11.19,21.15784
"379",8.78,1.509445,2.85638,31.56828,11.98023,0.777,25.119,21.14151
"380",8.79,20.30414,0.541,3.598122,9.992943,40.803,17.049,30.12529
"381",8.8,7.434402,0.22715,12.48562,2.075615,19.829,7.979,1.111206
"382",8.81,20.56395,3.085224,5.513615,14.08439,21.807,2.091,28.09721
"383",8.82,21.69273,7.603382,13.54148,5.829285,9.833,15.839,26.08333
"384",8.83,19.82933,17.70257,16.56923,19.17637,37.859,8.36,46.06949
"385",8.84,47.95662,9.115601,26.59741,14.18182,24.884,35.291,33.07967
"386",8.85,21.08316,6.429886,3.625458,8.191399,21.512,11.222,33.06778
"387",8.86,27.20894,3.267078,12.65337,7.196518,9.532,23.153,4.055923
"388",8.87,13.33395,5.032608,16.75091,5.798569,8.442,15.256,27.0442
"389",8.88,11.45816,9.331245,10.77856,11.20294,22.579,15.187,1.967468
"390",8.89,18.58159,0.371147,13.80608,4.204239,13.6,51.12,34.01947
"391",8.9,30.70422,16.92975,7.83345,3.205379,19.62,6.052,24.00647
"392",8.91,17.82608,0.225193,17.86069,4.206303,10.641,46.987,43.99353
"393",8.92,11.94714,6.518063,13.88778,16.21812,29.662,23.921,28.98062
"394",8.93,39.0674,8.190147,11.91473,11.21863,0.683,19.856,10.96776
"395",8.94,15.17889,2.095387,4.058456,1.22435,27.703,33.791,28.95761
"396",8.95,16.2975,5.379642,23.96565,19.22437,13.723,22.727,24.94753
"397",8.96,36.4153,0.337284,14.98961,18.2246,10.306,28.663,14.93747
"398",8.97,35.39369,2.056465,14.01343,11.22552,2.326,40.743,11.84319
"399",8.98,10.15756,8.221355,11.0371,12.22644,19.346,17.679,31.78635
"400",8.99,25.31114,2.514565,9.060619,16.2411,10.551,4.384,15.22354
"401",9,24.42569,10.78967,13.08399,9.241585,0.429,5.448,20.75821
"402",9.01,3.539413,13.06356,6.107212,20.24183,10.59,29.486,41.73997
"403",9.02,11.65189,9.663685,3.130283,6.241856,18.608,24.421,7.723602
"404",9.03,12.76352,12.00472,4.153198,10.24174,11.627,28.356,25.70547
"405",9.04,16.87436,3.268822,0.674412,17.24139,0.645,34.53,28.19427
"406",9.05,30.98434,3.531475,20.34738,0.75827,1.337,41.466,3.823807
"407",9.06,37.02486,4.792664,8.370815,9.243893,9.68,4.598,20.18547
"408",9.07,24.13316,1.939983,16.39488,11.90158,15.697,18.336,32.16513
"409",9.08,11.24066,0.316162,2.418785,18.89668,5.716,28.271,18.14481
"410",9.09,17.34782,4.581615,6.55748,14.8966,19.735,38.205,33.12448
"411",9.1,35.45963,8.83379,2.46349,28.94279,17.655,0.86,29.10416
"412",9.11,16.56458,2.08461,27.28644,11.94214,14.676,58.074,32.08382
"413",9.12,2.669022,0.6465,4.307079,17.94239,18.697,19.008,23.06348
"414",9.13,22.66975,14.60118,29.32757,9.942337,13.72,16.943,20.04312
"415",9.14,39.77148,6.847469,15.34791,12.94388,16.511,0.174,30.02275
"416",9.15,5.056183,1.09227,13.37058,9.945126,33.533,27.108,33.00235
"417",9.16,7.844009,11.33474,13.3931,17.94608,3.555,18.043,35.98196
"418",9.17,30.24893,7.609791,7.415455,30.94674,18.577,27.978,22.96155
"419",9.18,33.34103,12.84939,18.43765,31.94308,21.601,7.913,10.9411
"420",9.19,25.4323,7.087563,4.459694,21.94318,26.624,14.848,36.92065
"421",9.2,48.52267,1.324181,8.481567,27.00579,13.647,18.783,19.09914
"422",9.21,13.6122,7.573326,5.503284,37.01717,12.67,28.427,26.87033
"423",9.22,37.70088,1.805988,10.33581,37.01631,23.608,6.362,4.159912
"424",9.23,28.78871,13.03635,5.350704,22.01513,38.63,8.298,48.80692
"425",9.24,11.83734,11.26644,15.37195,22.01364,2.653,6.234,28.77373
"426",9.25,19.92348,3.495049,16.39328,17.01183,3.675,14.794,28.74048
"427",9.26,21.01575,4.721733,8.414455,16.15216,17.698,37.73,10.70805
"428",9.27,26.67209,6.053368,17.43548,15.15136,37.72,18.666,14.67558
"429",9.28,9.755722,9.165058,12.45635,8.150742,17.741,47.603,48.64307
"430",9.29,18.8385,22.38187,24.47707,13.1498,2.763,6.539,29.6105
"431",9.3,12.92047,14.59711,18.49763,9.148514,17.784,47.476,29.57788
"432",9.31,37.9706,1.189224,12.51805,19.16543,14.805,55.412,36.54523
"433",9.32,10.05092,12.03081,29.5383,28.16346,16.826,24.349,20.51251
"434",9.33,44.13043,2.761131,4.56007,12.63217,30.847,11.285,18.47975
"435",9.34,5.209091,16.52219,13.58169,14.62949,15.868,36.222,23.44691
"436",9.35,13.28723,5.723763,14.60318,6.356449,24.872,21.159,37.41402
"437",9.36,12.67148,8.924686,6.624519,5.352978,13.893,38.096,48.3819
"438",9.37,21.74792,10.12389,12.64571,11.52273,21.899,28.033,11.34889
"439",9.38,32.87715,18.32139,38.66674,23.51842,26.919,38.97,9.684158
"440",9.39,29.95189,18.52316,24.68762,15.51368,30.939,13.908,20.27689
"441",9.4,26.0258,12.71736,7.709721,12.50856,14.648,22.02,18.2379
"442",9.41,14.10818,5.909904,13.73166,6.50301,1.667,1.957,34.19884
"443",9.42,12.18039,8.101049,16.75345,13.49702,8.749,34.895,32.15973
"444",9.43,23.25172,2.290369,16.35005,0.490593,17.768,18.832,14.12057
"445",9.44,26.3222,8.47698,14.44458,4.483189,11.85,38.769,20.08134
"446",9.45,32.39186,1.338234,3.439049,12.4753,0.869,9.293,13.04208
"447",9.46,48.46065,12.84208,25.48255,13.46699,6.886,20.639,9.002762
"448",9.47,0.094635002,8.020687,5.503403,21.45822,24.904,26.8,35.75192
"449",9.48,32.68097,13.19743,12.52436,5.449013,19.922,32.732,12.71249
"450",9.49,0.400818,7.372452,22.54514,9.439354,13.706,6.664,17.6765
"451",9.5,9.463287,22.54559,24.5657,3.429245,32.723,48.596,18.64044
"452",9.51,28.52594,23.71702,7.586067,6.418827,12.739,18.234,14.60434
"453",9.52,13.58781,17.90522,11.57966,16.7082,20.757,35.167,26.56816
"454",9.53,10.75769,16.07318,26.60041,16.75929,9.354,19.099,16.53195
"455",9.54,17.81802,17.27721,15.53065,23.74749,14.371,25.031,20.49568
"456",9.55,12.87758,8.460274,5.551006,3.73521,2.404,31.963,44.45935
"457",9.56,20.93633,26.62305,23.29607,9.722378,16.421,0.896,19.42297
"458",9.57,30.99527,18.78566,15.31605,22.7183,13.438,5.829,4.493713
"459",9.58,23.05344,13.94649,14.33587,11.7045,25.454,18.762,6.35463
"460",9.59,9.798431,21.10556,1.355503,9.690224,9.471,46.694,27.3149
"461",9.6,22.86002,4.262836,12.45351,8.48175,12.449,15.627,0.724991
"462",9.61,8.917892,15.31331,5.472736,4.567074,11.465,17.56,12.23367
"463",9.62,20.97499,10.46632,9.491779,6.551323,9.481,32.492,36.19218
"464",9.63,15.03134,7.617432,8.534317,7.53508,6.497,22.425,20.15057
"465",9.64,24.08691,25.76653,10.55298,27.52103,3.513,7.358,33.10884
"466",9.65,24.26572,30.91382,8.571449,13.50381,4.657,26.969,17.06699
"467",9.66,7.680145,10.08518,4.589737,9.486099,10.672,47.902,23.02498
"468",9.67,42.36769,13.22874,7.933949,3.4688,17.688,19.834,48.98285
"469",9.68,14.41478,21.37045,15.07918,23.45091,13.894,3.767,21.94057
"470",9.69,27.46109,9.381483,14.09211,15.43711,21.909,13.701,22.89818
"471",9.7,37.50664,21.51943,8.747395,13.97122,2.924,18.634,5.855637
"472",9.71,11.77013,15.65557,11.7605,13.95186,35.94,20.568,13.81297
"473",9.72,20.81415,6.789888,10.77341,18.93203,4.955,19.502,3.831268
"474",9.73,23.85741,0.923195,12.78613,17.91172,18.971,37.435,17.78833
"475",9.74,21.8999,7.05278,17.79865,5.890923,14.986,19.369,4.745239
"476",9.75,27.72028,9.180233,10.81097,8.869652,4.001,34.598,33.702
"477",9.76,27.04597,13.30569,12.8231,4.8479,27.015,19.532,45.65863
"478",9.77,43.0869,9.449022,9.83514,12.82565,12.697,21.466,46.61513
"479",9.78,33.12711,11.57062,15.84687,17.80292,21.78,38.235,22.57147
"480",9.79,25.16663,21.69029,11.02559,4.779701,16.794,25.168,34.52769
"481",9.8,13.19708,10.70793,13.14202,16.75684,19.808,34.102,14.48463
"482",9.81,34.82361,20.62879,26.15326,2.266499,1.682,5.965,28.44144
"483",9.82,19.86101,8.439386,5.164177,11.70765,0.304,8.965,12.39812
"484",9.83,26.89766,15.55147,13.17488,6.68132,8.709,18.895,34.35469
"485",9.84,0.092285,7.661747,15.18539,8.654499,23.721,43.825,5.311127
"486",9.85,25.12657,13.39507,9.195686,6.627224,14.733,30.755,15.26746
"487",9.86,16.16019,26.5015,5.205784,2.588245,15.746,49.684,9.223663
"488",9.87,26.19313,17.26481,18.21641,29.56125,12.758,39.614,3.820267
"489",9.88,10.2254,5.668873,18.20661,8.533775,6.785,34.544,20.13271
"490",9.89,2.279465,9.765846,15.21682,7.505802,7.797,23.474,5.085556
"491",9.9,15.31026,5.858755,24.20893,17.47736,5.808,18.403,21.03827
"492",9.91,18.34042,15.95159,3.218742,4.448418,26.82,26.336,14.99088
"493",9.92,9.37883,19.0427,18.27927,2.418968,0.709,35.269,20.9437
"494",9.93,34.40147,16.14843,35.28868,19.60323,13.719,6.201,17.89642
"495",9.94,16.42984,9.847921,14.29788,7.572662,10.73,20.134,21.849
"496",9.95,41.45761,13.93451,3.306892,14.47368,23.741,10.066,62.80145
"497",9.96,22.48911,19.31304,13.43233,10.44213,22.751,3.999,35.75378
"498",9.97,14.51624,16.39623,8.429611,18.41007,14.762,44.932,37.70601
"499",9.98,15.42612,18.27865,2.438019,4.377529,11.767,12.864,24.65808
"500",9.99,6.453629,17.31157,19.44621,0.344452,22.777,30.797,19.61002
"501",10,28.48055,19.34426,6.454838,13.30748,23.786,22.731,38.56183
"502",10.01,10.50688,17.41439,14.46327,0.27272,6.796,6.567,18.51353
"503",10.02,3.532669,16.97589,22.4715,8.94722,15.806,8.499,33.46506
"504",10.03,8.557785,2.048954,22.60172,14.91075,7.816,3.429,1.817413
"505",10.04,32.58237,10.11941,12.60954,3.873802,1.825,11.357,23.76839
"506",10.05,25.60635,24.18812,21.61716,6.836346,7.836,24.285,23.71919
"507",10.06,32.62979,14.99792,0.375435,16.79842,19.847,1.787,9.672165
"508",10.07,15.65268,17.06116,25.63107,9.388054,9.38,4.14,17.62265
"509",10.08,8.675018,19.12496,5.637363,9.349213,25.39,13.066,34.42159
"510",10.09,15.69679,11.10027,14.64345,18.31252,24.401,11.993,44.37175
"511",10.1,29.72127,12.16077,22.64934,6.272797,18.411,19.254,31.32184
"512",10.11,34.74196,18.17204,13.65502,2.232624,20.421,5.18,34.27177
"513",10.12,11.7621,15.22929,22.66048,8.191902,16.431,21.106,14.22153
"514",10.13,7.781723,21.69248,18.66576,3.150734,19.439,27.032,39.78923
"515",10.14,10.80087,13.72786,6.377296,8.102131,16.448,5.959,25.73868
"516",10.15,8.819489,25.77481,20.38217,12.15122,8.542,30.885,43.69305
"517",10.16,37.83759,23.71559,30.38686,12.10867,2.463,1.189,18.64728
"518",10.17,25.85583,11.54342,7.391365,24.1051,4.467,40.735,25.60173
"519",10.18,0.875168,7.591228,27.39568,2.061638,2.529,14.66,27.55621
"520",10.19,16.89363,22.61757,21.39981,17.01759,12.474,30.512,25.52162
"521",10.2,19.91154,19.66216,18.40376,14.97307,18.4,17.431,29.47581
"522",10.21,6.887131,19.71954,8.40752,10.92811,5.402,6.356,2.429886
"523",10.22,39.90407,3.954805,17.41111,16.89276,25.404,4.28,41.38376
"524",10.23,5.920517,22.08173,1.585484,7.846889,10.406,2.707,6.662506
"525",10.24,31.93648,18.09602,5.330879,7.004333,11.391,35.215,14.28671
"526",10.25,10.95195,12.10939,24.67152,3.897446,15.259,22.137,0.943497
"527",10.26,17.96733,9.126053,6.673035,9.149822,1.261,25.772,30.89209
"528",10.27,30.98222,13.90068,7.674366,7.796841,6.935,12.694,38.84161
"529",10.28,4.999725,7.812376,15.6755,23.9296,5.936,29.615,11.79103
"530",10.29,14.98325,17.82209,19.22121,0.875355,14.235,27.537,26.74033
"531",10.3,23.02472,21.84766,8.221973,7.820198,18.236,26.385,34.6895
"532",10.31,29.10835,5.824188,22.22345,9.033169,28.238,14.306,28.63855
"533",10.32,24.01747,14.08233,15.22476,4.977066,17.662,20.228,29.58752
"534",10.33,16.02458,21.10397,24.22589,6.920486,11.337,3.851,24.53635
"535",10.34,14.03128,16.11337,14.44848,5.863419,23.658,28.042,19.48505
"536",10.35,18.02281,14.03555,7.449257,11.80587,23.652,15.96,20.43367
"537",10.36,42.33626,4.064909,32.44984,10.74783,7.646,39.879,32.38216
"538",10.37,27.34521,21.07151,17.45024,10.68931,14.092,46.798,6.330536
"539",10.38,26.35376,18.08576,22.45045,4.630333,16.086,33.716,28.27881
"540",10.39,15.36194,15.08643,24.45048,0.570869,21.079,17.635,21.22694
"541",10.4,33.36974,7.002357,25.45031,2.51033,26.151,10.447,34.91296
"542",10.41,31.38045,13.00122,18.44996,13.4492,10.144,29.465,9.860947
"543",10.42,28.39078,12.92482,25.45028,17.38821,8.137,8.378,20.48349
"544",10.43,18.40076,11.21495,4.450462,7.32674,4.13,27.29,45.4314
"545",10.44,31.41061,16.22959,18.49358,12.26481,6.123,22.202,9.379257
"546",10.45,2.420105,18.19211,9.493408,0.797588,23.115,2.116,20.32709
"547",10.46,22.43063,17.16812,6.493042,18.49869,22.108,3.03,6.274887
"548",10.47,18.44272,13.59892,7.492496,11.43404,17.1,34.943,38.22264
"549",10.48,16.45447,30.59178,7.491768,12.36892,4.092,26.857,11.17038
"550",10.49,33.46584,18.59086,8.490868,16.30331,15.084,20.771,25.11807
"551",10.5,27.47688,13.58863,14.49034,2.237209,11.076,39.684,15.06573
"552",10.51,8.487808,7.310772,19.48963,27.17045,13.067,4.598,14.01335
"553",10.52,11.4984,17.30587,22.72456,5.896793,11.058,24.511,5.960938
"554",10.53,8.508652,0.920734,5.723484,12.03146,31.05,37.425,19.90851
"555",10.54,34.59239,14.92274,14.72255,10.04077,10.041,42.338,27.85605
"556",10.55,4.398041,23.16244,12.72141,6.880322,14.031,9.252,0.803543
"557",10.56,10.60893,12.13992,14.72009,1.199055,25.022,59.165,28.75436
"558",10.57,0.384872,16.12081,15.71858,4.719551,16.013,15.079,9.705154
"559",10.58,44.62039,8.107681,21.71688,5.637695,16.003,11.992,13.97845
"560",10.59,24.62607,34.09327,3.714981,7.555378,10.994,2.095,22.9303
"561",10.6,1.631439,10.07763,10.71289,16.47261,8.985,12.817,37.88214
"562",10.61,26.63641,21.14487,19.71061,5.389374,0.024,27.729,41.83398
"563",10.62,9.641083,20.10938,8.291866,6.305695,31.966,41.64,18.78586
"564",10.63,24.64543,14.97749,0.29945,13.1639,0.043,17.552,28.73772
"565",10.64,11.65076,17.94048,0.307926,7.07579,5.946,20.464,9.68959
"566",10.65,22.65576,19.60289,0.683167,6.990788,19.913,32.742,7.641479
"567",10.66,20.66051,13.58012,16.67384,7.905346,22.902,3.346,21.59337
"568",10.67,28.48209,11.53669,7.664307,5.819469,28.891,30.563,7.546249
"569",10.68,7.49028,17.51161,6.654591,16.73317,14.88,25.477,15.49915
"570",10.69,35.3575,18.47041,21.64469,5.646446,11.87,16.391,42.45203
"571",10.7,22.57524,13.44305,19.63459,11.55123,28.86,3.304,10.40492
"572",10.71,40.58418,4.41456,11.62432,3.536335,14.849,7.219,23.3578
"573",10.72,1.40712,14.38479,12.61401,0.373039,20.839,34.135,39.31134
"574",10.73,16.60025,2.353907,4.603519,11.28139,13.83,5.05,7.264893
"575",10.74,21.60733,4.368761,28.59327,12.18933,0.821,18.965,13.21841
"576",10.75,12.61418,22.31506,7.582832,14.08863,6.811,0.88,20.17197
"577",10.76,24.83192,22.65141,19.57341,1.99577,21.802,24.776,1.874512
"578",10.77,22.83826,21.61562,28.56426,6.902401,13.792,43.692,14.27345
"579",10.78,21.30614,20.57972,3.55447,19.80864,12.827,27.607,5.671326
"580",10.79,3.313354,19.54173,0.458824,2.714497,29.817,15.522,35.61612
"581",10.8,20.32024,28.42551,16.53027,0.379192,5.807,32.438,7.419632
"582",10.81,8.326843,18.38589,9.51918,10.52134,4.797,11.353,30.36449
"583",10.82,43.33319,28.33196,0.507912,9.425938,11.787,25.268,7.309372
"584",10.83,21.33923,20.26551,11.49621,2.33017,10.883,24.184,12.2543
"585",10.84,3.654968,22.22271,2.484341,4.233994,1.128,34.104,4.199249
"586",10.85,7.348907,3.178873,9.472279,5.137459,7.862,30.026,22.14424
"587",10.86,24.70894,15.1179,6.539322,7.040619,5.851,6.947,25.08926
"588",10.87,24.71233,14.06882,3.889362,11.93436,2.16,48.869,17.03433
"589",10.88,28.71552,11.02166,18.87351,1.836811,18.827,20.99,51.97943
"590",10.89,22.71844,21.95776,10.85753,9.73959,18.815,36.912,4.924561
"591",10.9,3.278809,17.90922,12.97383,14.64394,10.802,21.833,44.86972
"592",10.91,10.72176,14.85969,20.95911,5.547947,21.789,3.755,1.185074
"593",10.92,9.722076,23.03004,16.94423,25.45161,9.775,33.677,6.760605
"594",10.93,22.72223,8.764484,6.929214,20.35494,12.762,4.6,22.70634
"595",10.94,21.7231,13.67658,2.914059,19.25793,23.749,4.477,23.6521
"596",10.95,26.72481,13.6033,9.898754,31.1606,22.735,1.443,28.59793
"597",10.96,24.72943,3.546135,1.883316,28.06141,16.721,27.365,25.54381
"598",10.97,9.733826,21.47152,14.86773,32.96343,0.291,24.287,13.49109
"599",10.98,27.73807,19.40465,2.147995,58.86533,20.696,3.21,22.44345
"600",10.99,39.7421,13.34861,1.165352,33.76514,9.685,28.133,23.50233
"601",11,9.253967,14.27686,1.818142,43.66644,13.673,47.056,24.4548
"602",11.01,9.744675,28.2205,13.8015,45.33741,24.662,40.55,19.4073
"603",11.02,34.74318,19.14129,3.784718,36.23811,7.588,21.473,20.35985
"604",11.03,13.74147,13.08454,22.76781,44.13853,14.577,16.396,16.31244
"605",11.04,6.62149,13.9976,8.750774,34.03921,17.565,12.319,51.26508
"606",11.05,13.62309,14.93909,15.73362,21.93961,12.557,38.242,21.21776
"607",11.06,39.62454,27.8814,10.71633,8.827217,18.548,18.165,17.17047
"608",11.07,36.62582,22.82439,5.698906,17.7273,0.539,11.089,15.7858
"609",11.08,0.626968,13.1708,13.68149,19.62713,8.53,6.012,29.73862
"610",11.09,46.61008,11.10184,16.66395,24.52671,17.52,28.936,18.69154
"611",11.1,15.61523,18.15589,14.6464,18.42604,27.511,14.563,24.64453
"612",11.11,0.620255,15.09887,0.371269,20.32223,14.501,27.487,22.66568
"613",11.12,29.62503,3.041096,5.610764,2.792671,12.483,28.41,10.6188
"614",11.13,33.62976,22.14412,5.594082,4.104527,14.474,19.334,13.57199
"615",11.14,14.63432,23.07406,20.57729,19.00151,14.465,22.258,14.52524
"616",11.15,1.638779,8.984472,1.439625,5.898609,22.457,10.182,18.47855
"617",11.16,25.75893,16.9523,3.542881,13.7955,19.448,25.107,19.43193
"618",11.17,20.76308,11.88829,9.525356,11.69218,20.439,5.033,19.38541
"619",11.18,13.76767,3.824581,3.506126,16.5851,11.43,35.174,55.33891
"620",11.19,25.77216,14.76036,9.488388,11.40768,11.421,56.1,14.29251
"621",11.2,34.7765,23.69568,7.470539,6.303795,21.412,7.025,50.24617
"622",11.21,21.78073,7.630302,2.452587,0.87796,21.403,32.952,11.19994
"623",11.22,14.77646,17.56644,1.565472,23.02042,11.393,15.287,6.846252
"624",11.23,15.78061,9.393852,20.41525,26.91864,10.384,24.214,25.08199
"625",11.24,22.78464,15.31832,13.39586,12.81237,6.375,27.14,26.03247
"626",11.25,7.788544,11.25234,19.37637,17.71027,2.366,32.067,0.016983001
"627",11.26,17.79236,24.18686,22.27347,5.609093,0.644,43.823,7.933578
"628",11.27,15.79605,21.12071,30.2538,8.509365,16.348,14.75,36.88423
"629",11.28,18.79965,14.05389,17.23404,0.409496,26.34,0.676,0.835678
"630",11.29,1.803146,9.981606,20.2142,3.309402,17.332,5.397,22.79251
"631",11.3,25.80649,3.913059,30.19427,25.20917,53.324,18.527,9.744141
"632",11.31,52.80972,15.84498,26.17426,19.09772,35.316,26.452,8.695862
"633",11.32,5.812897,17.77626,48.15417,4.997231,22.308,13.376,10.35234
"634",11.33,30.81596,8.709484,37.13403,4.891186,36.3,23.3,27.59422
"635",11.34,11.81892,17.64216,30.11507,1.209507,27.292,21.225,18.75385
"636",11.35,15.82181,8.574234,40.09604,17.6888,32.722,41.149,24.7005
"637",11.36,11.82635,8.506256,20.07693,0.412983,23.714,37.929,11.64719
"638",11.37,19.83083,6.438499,8.058281,0.484684,20.707,14.854,5.594727
"639",11.38,43.79695,15.35359,13.03956,20.36828,47.515,3.221,39.54228
"640",11.39,2.801239,14.28493,9.020763,3.266075,24.508,5.297,26.49409
"641",11.4,18.80545,2.215698,10.00241,4.163788,19.501,8.626,28.44589
"642",11.41,25.80977,9.145775,9.984016,0.061420001,7.495,11.549,30.39595
"643",11.42,38.81662,7.67532,17.96558,5.958805,36.488,1.528,37.34784
"644",11.43,34.82077,12.60738,3.797455,3.14389,1.481,14.157,16.79285
"645",11.44,19.82719,9.539005,5.220196,10.75153,8.474,26.079,20.74481
"646",11.45,12.83353,20.4702,13.75917,18.64452,18.468,34.002,17.66852
"647",11.46,6.839783,10.39336,14.73849,2.88203,10.537,14.926,16.85179
"648",11.47,59.55878,7.324764,16.71777,3.22237,6.452,52.85,20.80524
"649",11.48,33.56439,7.244465,8.696999,6.671532,4.559,22.775,21.75873
"650",11.49,19.56438,18.17554,20.67813,0.518883,15.427,14.699,17.71227
"651",11.5,1.429703,11.10615,1.659233,4.587212,10.414,22.626,10.66586
"652",11.51,23.57538,5.983402,23.64029,5.304333,6.6,4.554,14.61952
"653",11.52,16.58086,6.943737,9.621292,10.19589,7.383,13.481,29.57323
"654",11.53,38.58629,14.87041,3.397739,3.087467,20.597,21.112,21.52701
