"","counts","day","month","year","hour","weekday","time"
"399",2079,16,"Jan",2007,18,"Tuesday",2007-01-16 18:00:00
"400",6114,16,"Jan",2007,19,"Tuesday",2007-01-16 19:00:00
"401",8126,16,"Jan",2007,20,"Tuesday",2007-01-16 20:00:00
"402",8088,16,"Jan",2007,21,"Tuesday",2007-01-16 21:00:00
"403",9370,16,"Jan",2007,22,"Tuesday",2007-01-16 22:00:00
"404",7658,16,"Jan",2007,23,"Tuesday",2007-01-16 23:00:00
"405",2608,17,"Jan",2007,0,"Wednesday",2007-01-17 00:00:00
"406",3115,17,"Jan",2007,1,"Wednesday",2007-01-17 01:00:00
"407",2663,17,"Jan",2007,2,"Wednesday",2007-01-17 02:00:00
"408",3141,17,"Jan",2007,3,"Wednesday",2007-01-17 03:00:00
"409",3350,17,"Jan",2007,4,"Wednesday",2007-01-17 04:00:00
"410",3366,17,"Jan",2007,5,"Wednesday",2007-01-17 05:00:00
"411",3825,17,"Jan",2007,6,"Wednesday",2007-01-17 06:00:00
"412",4081,17,"Jan",2007,7,"Wednesday",2007-01-17 07:00:00
"413",3210,17,"Jan",2007,8,"Wednesday",2007-01-17 08:00:00
"414",3372,17,"Jan",2007,9,"Wednesday",2007-01-17 09:00:00
"415",2669,17,"Jan",2007,10,"Wednesday",2007-01-17 10:00:00
"416",4165,17,"Jan",2007,11,"Wednesday",2007-01-17 11:00:00
"417",2594,17,"Jan",2007,12,"Wednesday",2007-01-17 12:00:00
"418",4731,17,"Jan",2007,13,"Wednesday",2007-01-17 13:00:00
"419",2481,17,"Jan",2007,14,"Wednesday",2007-01-17 14:00:00
"420",2275,17,"Jan",2007,15,"Wednesday",2007-01-17 15:00:00
"421",4674,17,"Jan",2007,16,"Wednesday",2007-01-17 16:00:00
"422",2071,17,"Jan",2007,17,"Wednesday",2007-01-17 17:00:00
"423",3281,17,"Jan",2007,18,"Wednesday",2007-01-17 18:00:00
"424",6125,17,"Jan",2007,19,"Wednesday",2007-01-17 19:00:00
"425",7294,17,"Jan",2007,20,"Wednesday",2007-01-17 20:00:00
"426",6479,17,"Jan",2007,21,"Wednesday",2007-01-17 21:00:00
"427",8512,17,"Jan",2007,22,"Wednesday",2007-01-17 22:00:00
"428",3947,17,"Jan",2007,23,"Wednesday",2007-01-17 23:00:00
"429",1450,18,"Jan",2007,0,"Thursday",2007-01-18 00:00:00
"430",2580,18,"Jan",2007,1,"Thursday",2007-01-18 01:00:00
"431",2417,18,"Jan",2007,2,"Thursday",2007-01-18 02:00:00
"432",1405,18,"Jan",2007,3,"Thursday",2007-01-18 03:00:00
"433",2475,18,"Jan",2007,4,"Thursday",2007-01-18 04:00:00
"434",1708,18,"Jan",2007,5,"Thursday",2007-01-18 05:00:00
"435",2422,18,"Jan",2007,6,"Thursday",2007-01-18 06:00:00
"436",3264,18,"Jan",2007,7,"Thursday",2007-01-18 07:00:00
"437",3087,18,"Jan",2007,8,"Thursday",2007-01-18 08:00:00
"438",2609,18,"Jan",2007,9,"Thursday",2007-01-18 09:00:00
"439",2224,18,"Jan",2007,10,"Thursday",2007-01-18 10:00:00
"440",1890,18,"Jan",2007,11,"Thursday",2007-01-18 11:00:00
"441",1868,18,"Jan",2007,12,"Thursday",2007-01-18 12:00:00
"442",2384,18,"Jan",2007,13,"Thursday",2007-01-18 13:00:00
"443",1505,18,"Jan",2007,14,"Thursday",2007-01-18 14:00:00
"444",1610,18,"Jan",2007,15,"Thursday",2007-01-18 15:00:00
"445",1226,18,"Jan",2007,16,"Thursday",2007-01-18 16:00:00
"446",1868,18,"Jan",2007,17,"Thursday",2007-01-18 17:00:00
"447",1522,18,"Jan",2007,18,"Thursday",2007-01-18 18:00:00
"448",5639,18,"Jan",2007,19,"Thursday",2007-01-18 19:00:00
"449",8016,18,"Jan",2007,20,"Thursday",2007-01-18 20:00:00
"450",7134,18,"Jan",2007,21,"Thursday",2007-01-18 21:00:00
"451",8664,18,"Jan",2007,22,"Thursday",2007-01-18 22:00:00
"452",2361,18,"Jan",2007,23,"Thursday",2007-01-18 23:00:00
"453",1590,19,"Jan",2007,0,"Friday",2007-01-19 00:00:00
"454",2409,19,"Jan",2007,1,"Friday",2007-01-19 01:00:00
"455",2093,19,"Jan",2007,2,"Friday",2007-01-19 02:00:00
"456",1816,19,"Jan",2007,3,"Friday",2007-01-19 03:00:00
"457",1415,19,"Jan",2007,4,"Friday",2007-01-19 04:00:00
"458",1770,19,"Jan",2007,5,"Friday",2007-01-19 05:00:00
"459",2295,19,"Jan",2007,6,"Friday",2007-01-19 06:00:00
"460",3069,19,"Jan",2007,7,"Friday",2007-01-19 07:00:00
"461",2701,19,"Jan",2007,8,"Friday",2007-01-19 08:00:00
"462",1657,19,"Jan",2007,9,"Friday",2007-01-19 09:00:00
"463",2680,19,"Jan",2007,10,"Friday",2007-01-19 10:00:00
"464",2080,19,"Jan",2007,11,"Friday",2007-01-19 11:00:00
"465",2909,19,"Jan",2007,12,"Friday",2007-01-19 12:00:00
"466",2174,19,"Jan",2007,13,"Friday",2007-01-19 13:00:00
"467",1153,19,"Jan",2007,14,"Friday",2007-01-19 14:00:00
"468",1790,19,"Jan",2007,15,"Friday",2007-01-19 15:00:00
"469",1225,19,"Jan",2007,16,"Friday",2007-01-19 16:00:00
"470",707,19,"Jan",2007,17,"Friday",2007-01-19 17:00:00
"471",550,19,"Jan",2007,18,"Friday",2007-01-19 18:00:00
"472",5517,19,"Jan",2007,19,"Friday",2007-01-19 19:00:00
"473",7244,19,"Jan",2007,20,"Friday",2007-01-19 20:00:00
"474",5986,19,"Jan",2007,21,"Friday",2007-01-19 21:00:00
"475",8501,19,"Jan",2007,22,"Friday",2007-01-19 22:00:00
"476",2232,19,"Jan",2007,23,"Friday",2007-01-19 23:00:00
"477",1238,20,"Jan",2007,0,"Saturday",2007-01-20 00:00:00
"478",1062,20,"Jan",2007,1,"Saturday",2007-01-20 01:00:00
"479",1380,20,"Jan",2007,2,"Saturday",2007-01-20 02:00:00
"480",2088,20,"Jan",2007,3,"Saturday",2007-01-20 03:00:00
"481",2260,20,"Jan",2007,4,"Saturday",2007-01-20 04:00:00
"482",921,20,"Jan",2007,5,"Saturday",2007-01-20 05:00:00
"483",710,20,"Jan",2007,6,"Saturday",2007-01-20 06:00:00
"484",1428,20,"Jan",2007,7,"Saturday",2007-01-20 07:00:00
"485",1007,20,"Jan",2007,8,"Saturday",2007-01-20 08:00:00
"486",876,20,"Jan",2007,9,"Saturday",2007-01-20 09:00:00
"487",909,20,"Jan",2007,10,"Saturday",2007-01-20 10:00:00
"488",1302,20,"Jan",2007,11,"Saturday",2007-01-20 11:00:00
"489",950,20,"Jan",2007,12,"Saturday",2007-01-20 12:00:00
"490",1222,20,"Jan",2007,13,"Saturday",2007-01-20 13:00:00
"491",971,20,"Jan",2007,14,"Saturday",2007-01-20 14:00:00
"492",1176,20,"Jan",2007,15,"Saturday",2007-01-20 15:00:00
"493",904,20,"Jan",2007,16,"Saturday",2007-01-20 16:00:00
"494",683,20,"Jan",2007,17,"Saturday",2007-01-20 17:00:00
"495",885,20,"Jan",2007,18,"Saturday",2007-01-20 18:00:00
"496",4928,20,"Jan",2007,19,"Saturday",2007-01-20 19:00:00
"497",7035,20,"Jan",2007,20,"Saturday",2007-01-20 20:00:00
"498",6664,20,"Jan",2007,21,"Saturday",2007-01-20 21:00:00
"499",8365,20,"Jan",2007,22,"Saturday",2007-01-20 22:00:00
"500",2967,20,"Jan",2007,23,"Saturday",2007-01-20 23:00:00
"501",854,21,"Jan",2007,0,"Sunday",2007-01-21 00:00:00
"502",706,21,"Jan",2007,1,"Sunday",2007-01-21 01:00:00
"503",884,21,"Jan",2007,2,"Sunday",2007-01-21 02:00:00
"504",1008,21,"Jan",2007,3,"Sunday",2007-01-21 03:00:00
"505",1224,21,"Jan",2007,4,"Sunday",2007-01-21 04:00:00
"506",603,21,"Jan",2007,5,"Sunday",2007-01-21 05:00:00
"507",925,21,"Jan",2007,6,"Sunday",2007-01-21 06:00:00
"508",1244,21,"Jan",2007,7,"Sunday",2007-01-21 07:00:00
"509",898,21,"Jan",2007,8,"Sunday",2007-01-21 08:00:00
"510",673,21,"Jan",2007,9,"Sunday",2007-01-21 09:00:00
"511",1156,21,"Jan",2007,10,"Sunday",2007-01-21 10:00:00
"512",862,21,"Jan",2007,11,"Sunday",2007-01-21 11:00:00
"513",1418,21,"Jan",2007,12,"Sunday",2007-01-21 12:00:00
"514",837,21,"Jan",2007,13,"Sunday",2007-01-21 13:00:00
"515",1144,21,"Jan",2007,14,"Sunday",2007-01-21 14:00:00
"516",898,21,"Jan",2007,15,"Sunday",2007-01-21 15:00:00
"517",1047,21,"Jan",2007,16,"Sunday",2007-01-21 16:00:00
"518",1164,21,"Jan",2007,17,"Sunday",2007-01-21 17:00:00
"519",1143,21,"Jan",2007,18,"Sunday",2007-01-21 18:00:00
"520",5652,21,"Jan",2007,19,"Sunday",2007-01-21 19:00:00
"521",7784,21,"Jan",2007,20,"Sunday",2007-01-21 20:00:00
"522",6836,21,"Jan",2007,21,"Sunday",2007-01-21 21:00:00
"523",8535,21,"Jan",2007,22,"Sunday",2007-01-21 22:00:00
"524",4135,21,"Jan",2007,23,"Sunday",2007-01-21 23:00:00
"525",2032,22,"Jan",2007,0,"Monday",2007-01-22 00:00:00
"526",2631,22,"Jan",2007,1,"Monday",2007-01-22 01:00:00
"527",1617,22,"Jan",2007,2,"Monday",2007-01-22 02:00:00
"528",2714,22,"Jan",2007,3,"Monday",2007-01-22 03:00:00
"529",2360,22,"Jan",2007,4,"Monday",2007-01-22 04:00:00
"530",2178,22,"Jan",2007,5,"Monday",2007-01-22 05:00:00
"531",3121,22,"Jan",2007,6,"Monday",2007-01-22 06:00:00
"532",3107,22,"Jan",2007,7,"Monday",2007-01-22 07:00:00
"533",2979,22,"Jan",2007,8,"Monday",2007-01-22 08:00:00
"534",2840,22,"Jan",2007,9,"Monday",2007-01-22 09:00:00
"535",1768,22,"Jan",2007,10,"Monday",2007-01-22 10:00:00
"536",1727,22,"Jan",2007,11,"Monday",2007-01-22 11:00:00
"537",1905,22,"Jan",2007,12,"Monday",2007-01-22 12:00:00
"538",2372,22,"Jan",2007,13,"Monday",2007-01-22 13:00:00
"539",2199,22,"Jan",2007,14,"Monday",2007-01-22 14:00:00
"540",1182,22,"Jan",2007,15,"Monday",2007-01-22 15:00:00
"541",1392,22,"Jan",2007,16,"Monday",2007-01-22 16:00:00
"542",1411,22,"Jan",2007,17,"Monday",2007-01-22 17:00:00
"543",3307,22,"Jan",2007,18,"Monday",2007-01-22 18:00:00
"544",7072,22,"Jan",2007,19,"Monday",2007-01-22 19:00:00
"545",7506,22,"Jan",2007,20,"Monday",2007-01-22 20:00:00
"546",7867,22,"Jan",2007,21,"Monday",2007-01-22 21:00:00
"547",8614,22,"Jan",2007,22,"Monday",2007-01-22 22:00:00
"548",1752,22,"Jan",2007,23,"Monday",2007-01-22 23:00:00
"549",2132,23,"Jan",2007,0,"Tuesday",2007-01-23 00:00:00
"550",1920,23,"Jan",2007,1,"Tuesday",2007-01-23 01:00:00
"551",2189,23,"Jan",2007,2,"Tuesday",2007-01-23 02:00:00
"552",2014,23,"Jan",2007,3,"Tuesday",2007-01-23 03:00:00
"553",2133,23,"Jan",2007,4,"Tuesday",2007-01-23 04:00:00
"554",1733,23,"Jan",2007,5,"Tuesday",2007-01-23 05:00:00
"555",2535,23,"Jan",2007,6,"Tuesday",2007-01-23 06:00:00
"556",3669,23,"Jan",2007,7,"Tuesday",2007-01-23 07:00:00
"557",4135,23,"Jan",2007,8,"Tuesday",2007-01-23 08:00:00
"558",1804,23,"Jan",2007,9,"Tuesday",2007-01-23 09:00:00
"559",2267,23,"Jan",2007,10,"Tuesday",2007-01-23 10:00:00
"560",2061,23,"Jan",2007,11,"Tuesday",2007-01-23 11:00:00
"561",2030,23,"Jan",2007,12,"Tuesday",2007-01-23 12:00:00
"562",2986,23,"Jan",2007,13,"Tuesday",2007-01-23 13:00:00
"563",1574,23,"Jan",2007,14,"Tuesday",2007-01-23 14:00:00
"564",1130,23,"Jan",2007,15,"Tuesday",2007-01-23 15:00:00
"565",1052,23,"Jan",2007,16,"Tuesday",2007-01-23 16:00:00
"566",1669,23,"Jan",2007,17,"Tuesday",2007-01-23 17:00:00
"567",1019,23,"Jan",2007,18,"Tuesday",2007-01-23 18:00:00
"568",5663,23,"Jan",2007,19,"Tuesday",2007-01-23 19:00:00
"569",7728,23,"Jan",2007,20,"Tuesday",2007-01-23 20:00:00
"570",7626,23,"Jan",2007,21,"Tuesday",2007-01-23 21:00:00
"571",9024,23,"Jan",2007,22,"Tuesday",2007-01-23 22:00:00
"572",8804,23,"Jan",2007,23,"Tuesday",2007-01-23 23:00:00
"573",5549,24,"Jan",2007,0,"Wednesday",2007-01-24 00:00:00
"574",1996,24,"Jan",2007,1,"Wednesday",2007-01-24 01:00:00
"575",2042,24,"Jan",2007,2,"Wednesday",2007-01-24 02:00:00
"576",2232,24,"Jan",2007,3,"Wednesday",2007-01-24 03:00:00
"577",1886,24,"Jan",2007,4,"Wednesday",2007-01-24 04:00:00
"578",2168,24,"Jan",2007,5,"Wednesday",2007-01-24 05:00:00
"579",2326,24,"Jan",2007,6,"Wednesday",2007-01-24 06:00:00
"580",3202,24,"Jan",2007,7,"Wednesday",2007-01-24 07:00:00
"581",2873,24,"Jan",2007,8,"Wednesday",2007-01-24 08:00:00
"582",2361,24,"Jan",2007,9,"Wednesday",2007-01-24 09:00:00
"583",1988,24,"Jan",2007,10,"Wednesday",2007-01-24 10:00:00
"584",2522,24,"Jan",2007,11,"Wednesday",2007-01-24 11:00:00
"585",2023,24,"Jan",2007,12,"Wednesday",2007-01-24 12:00:00
"586",1716,24,"Jan",2007,13,"Wednesday",2007-01-24 13:00:00
"587",1780,24,"Jan",2007,14,"Wednesday",2007-01-24 14:00:00
"588",1363,24,"Jan",2007,15,"Wednesday",2007-01-24 15:00:00
"589",1708,24,"Jan",2007,16,"Wednesday",2007-01-24 16:00:00
"590",1111,24,"Jan",2007,17,"Wednesday",2007-01-24 17:00:00
"591",1173,24,"Jan",2007,18,"Wednesday",2007-01-24 18:00:00
"592",5735,24,"Jan",2007,19,"Wednesday",2007-01-24 19:00:00
"593",7462,24,"Jan",2007,20,"Wednesday",2007-01-24 20:00:00
"594",8550,24,"Jan",2007,21,"Wednesday",2007-01-24 21:00:00
"595",7883,24,"Jan",2007,22,"Wednesday",2007-01-24 22:00:00
"596",1895,24,"Jan",2007,23,"Wednesday",2007-01-24 23:00:00
"597",3250,25,"Jan",2007,0,"Thursday",2007-01-25 00:00:00
"598",2651,25,"Jan",2007,1,"Thursday",2007-01-25 01:00:00
"599",3225,25,"Jan",2007,2,"Thursday",2007-01-25 02:00:00
"600",2039,25,"Jan",2007,3,"Thursday",2007-01-25 03:00:00
"601",2265,25,"Jan",2007,4,"Thursday",2007-01-25 04:00:00
"602",2296,25,"Jan",2007,5,"Thursday",2007-01-25 05:00:00
"603",2822,25,"Jan",2007,6,"Thursday",2007-01-25 06:00:00
"604",2707,25,"Jan",2007,7,"Thursday",2007-01-25 07:00:00
"605",3051,25,"Jan",2007,8,"Thursday",2007-01-25 08:00:00
"606",2131,25,"Jan",2007,9,"Thursday",2007-01-25 09:00:00
"607",3230,25,"Jan",2007,10,"Thursday",2007-01-25 10:00:00
"608",2325,25,"Jan",2007,11,"Thursday",2007-01-25 11:00:00
"609",1707,25,"Jan",2007,12,"Thursday",2007-01-25 12:00:00
"610",1529,25,"Jan",2007,13,"Thursday",2007-01-25 13:00:00
"611",2129,25,"Jan",2007,14,"Thursday",2007-01-25 14:00:00
"612",1953,25,"Jan",2007,15,"Thursday",2007-01-25 15:00:00
"613",1903,25,"Jan",2007,16,"Thursday",2007-01-25 16:00:00
"614",1428,25,"Jan",2007,17,"Thursday",2007-01-25 17:00:00
"615",1239,25,"Jan",2007,18,"Thursday",2007-01-25 18:00:00
"616",6052,25,"Jan",2007,19,"Thursday",2007-01-25 19:00:00
"617",7570,25,"Jan",2007,20,"Thursday",2007-01-25 20:00:00
"618",7033,25,"Jan",2007,21,"Thursday",2007-01-25 21:00:00
"619",7282,25,"Jan",2007,22,"Thursday",2007-01-25 22:00:00
"620",1502,25,"Jan",2007,23,"Thursday",2007-01-25 23:00:00
"621",1846,26,"Jan",2007,0,"Friday",2007-01-26 00:00:00
"622",1834,26,"Jan",2007,1,"Friday",2007-01-26 01:00:00
"623",2411,26,"Jan",2007,2,"Friday",2007-01-26 02:00:00
"624",2099,26,"Jan",2007,3,"Friday",2007-01-26 03:00:00
"625",2715,26,"Jan",2007,4,"Friday",2007-01-26 04:00:00
"626",2301,26,"Jan",2007,5,"Friday",2007-01-26 05:00:00
"627",2508,26,"Jan",2007,6,"Friday",2007-01-26 06:00:00
"628",2524,26,"Jan",2007,7,"Friday",2007-01-26 07:00:00
"629",2991,26,"Jan",2007,8,"Friday",2007-01-26 08:00:00
"630",2773,26,"Jan",2007,9,"Friday",2007-01-26 09:00:00
"631",2175,26,"Jan",2007,10,"Friday",2007-01-26 10:00:00
"632",2659,26,"Jan",2007,11,"Friday",2007-01-26 11:00:00
"633",2171,26,"Jan",2007,12,"Friday",2007-01-26 12:00:00
"634",2119,26,"Jan",2007,13,"Friday",2007-01-26 13:00:00
"635",1608,26,"Jan",2007,14,"Friday",2007-01-26 14:00:00
"636",1594,26,"Jan",2007,15,"Friday",2007-01-26 15:00:00
"637",1579,26,"Jan",2007,16,"Friday",2007-01-26 16:00:00
"638",1455,26,"Jan",2007,17,"Friday",2007-01-26 17:00:00
"639",1195,26,"Jan",2007,18,"Friday",2007-01-26 18:00:00
"640",6313,26,"Jan",2007,19,"Friday",2007-01-26 19:00:00
"641",7185,26,"Jan",2007,20,"Friday",2007-01-26 20:00:00
"642",6088,26,"Jan",2007,21,"Friday",2007-01-26 21:00:00
"643",7477,26,"Jan",2007,22,"Friday",2007-01-26 22:00:00
"644",3909,26,"Jan",2007,23,"Friday",2007-01-26 23:00:00
"645",6360,27,"Jan",2007,0,"Saturday",2007-01-27 00:00:00
"646",6020,27,"Jan",2007,1,"Saturday",2007-01-27 01:00:00
"647",5427,27,"Jan",2007,2,"Saturday",2007-01-27 02:00:00
"648",858,27,"Jan",2007,3,"Saturday",2007-01-27 03:00:00
"649",1029,27,"Jan",2007,4,"Saturday",2007-01-27 04:00:00
"650",881,27,"Jan",2007,5,"Saturday",2007-01-27 05:00:00
"651",1653,27,"Jan",2007,6,"Saturday",2007-01-27 06:00:00
"652",1421,27,"Jan",2007,7,"Saturday",2007-01-27 07:00:00
"653",1634,27,"Jan",2007,8,"Saturday",2007-01-27 08:00:00
"654",1165,27,"Jan",2007,9,"Saturday",2007-01-27 09:00:00
"655",756,27,"Jan",2007,10,"Saturday",2007-01-27 10:00:00
"656",915,27,"Jan",2007,11,"Saturday",2007-01-27 11:00:00
"657",1341,27,"Jan",2007,12,"Saturday",2007-01-27 12:00:00
"658",1110,27,"Jan",2007,13,"Saturday",2007-01-27 13:00:00
"659",981,27,"Jan",2007,14,"Saturday",2007-01-27 14:00:00
"660",1006,27,"Jan",2007,15,"Saturday",2007-01-27 15:00:00
"661",869,27,"Jan",2007,16,"Saturday",2007-01-27 16:00:00
"662",485,27,"Jan",2007,17,"Saturday",2007-01-27 17:00:00
"663",882,27,"Jan",2007,18,"Saturday",2007-01-27 18:00:00
"664",5526,27,"Jan",2007,19,"Saturday",2007-01-27 19:00:00
"665",7492,27,"Jan",2007,20,"Saturday",2007-01-27 20:00:00
"666",6049,27,"Jan",2007,21,"Saturday",2007-01-27 21:00:00
"667",7351,27,"Jan",2007,22,"Saturday",2007-01-27 22:00:00
"668",8054,27,"Jan",2007,23,"Saturday",2007-01-27 23:00:00
"669",1001,28,"Jan",2007,0,"Sunday",2007-01-28 00:00:00
"670",1032,28,"Jan",2007,1,"Sunday",2007-01-28 01:00:00
"671",1010,28,"Jan",2007,2,"Sunday",2007-01-28 02:00:00
"672",894,28,"Jan",2007,3,"Sunday",2007-01-28 03:00:00
"673",742,28,"Jan",2007,4,"Sunday",2007-01-28 04:00:00
"674",887,28,"Jan",2007,5,"Sunday",2007-01-28 05:00:00
"675",989,28,"Jan",2007,6,"Sunday",2007-01-28 06:00:00
"676",1127,28,"Jan",2007,7,"Sunday",2007-01-28 07:00:00
"677",873,28,"Jan",2007,8,"Sunday",2007-01-28 08:00:00
"678",889,28,"Jan",2007,9,"Sunday",2007-01-28 09:00:00
"679",1114,28,"Jan",2007,10,"Sunday",2007-01-28 10:00:00
"680",1060,28,"Jan",2007,11,"Sunday",2007-01-28 11:00:00
"681",1158,28,"Jan",2007,12,"Sunday",2007-01-28 12:00:00
"682",1480,28,"Jan",2007,13,"Sunday",2007-01-28 13:00:00
"683",839,28,"Jan",2007,14,"Sunday",2007-01-28 14:00:00
"684",1376,28,"Jan",2007,15,"Sunday",2007-01-28 15:00:00
"685",1717,28,"Jan",2007,16,"Sunday",2007-01-28 16:00:00
"686",1570,28,"Jan",2007,17,"Sunday",2007-01-28 17:00:00
"687",1778,28,"Jan",2007,18,"Sunday",2007-01-28 18:00:00
"688",5143,28,"Jan",2007,19,"Sunday",2007-01-28 19:00:00
"689",6185,28,"Jan",2007,20,"Sunday",2007-01-28 20:00:00
"690",6488,28,"Jan",2007,21,"Sunday",2007-01-28 21:00:00
"691",8259,28,"Jan",2007,22,"Sunday",2007-01-28 22:00:00
"692",3718,28,"Jan",2007,23,"Sunday",2007-01-28 23:00:00
"693",2589,29,"Jan",2007,0,"Monday",2007-01-29 00:00:00
"694",4617,29,"Jan",2007,1,"Monday",2007-01-29 01:00:00
"695",2579,29,"Jan",2007,2,"Monday",2007-01-29 02:00:00
"696",2051,29,"Jan",2007,3,"Monday",2007-01-29 03:00:00
"697",2456,29,"Jan",2007,4,"Monday",2007-01-29 04:00:00
"698",2378,29,"Jan",2007,5,"Monday",2007-01-29 05:00:00
"699",3442,29,"Jan",2007,6,"Monday",2007-01-29 06:00:00
"700",2483,29,"Jan",2007,7,"Monday",2007-01-29 07:00:00
"701",3000,29,"Jan",2007,8,"Monday",2007-01-29 08:00:00
"702",3193,29,"Jan",2007,9,"Monday",2007-01-29 09:00:00
"703",2893,29,"Jan",2007,10,"Monday",2007-01-29 10:00:00
"704",2747,29,"Jan",2007,11,"Monday",2007-01-29 11:00:00
"705",2382,29,"Jan",2007,12,"Monday",2007-01-29 12:00:00
"706",2245,29,"Jan",2007,13,"Monday",2007-01-29 13:00:00
"707",1410,29,"Jan",2007,14,"Monday",2007-01-29 14:00:00
"708",1629,29,"Jan",2007,15,"Monday",2007-01-29 15:00:00
"709",2212,29,"Jan",2007,16,"Monday",2007-01-29 16:00:00
"710",2074,29,"Jan",2007,17,"Monday",2007-01-29 17:00:00
"711",1222,29,"Jan",2007,18,"Monday",2007-01-29 18:00:00
"712",5916,29,"Jan",2007,19,"Monday",2007-01-29 19:00:00
"713",6765,29,"Jan",2007,20,"Monday",2007-01-29 20:00:00
"714",7289,29,"Jan",2007,21,"Monday",2007-01-29 21:00:00
"715",8448,29,"Jan",2007,22,"Monday",2007-01-29 22:00:00
"716",1973,29,"Jan",2007,23,"Monday",2007-01-29 23:00:00
"717",2383,30,"Jan",2007,0,"Tuesday",2007-01-30 00:00:00
"718",3235,30,"Jan",2007,1,"Tuesday",2007-01-30 01:00:00
"719",2578,30,"Jan",2007,2,"Tuesday",2007-01-30 02:00:00
"720",2565,30,"Jan",2007,3,"Tuesday",2007-01-30 03:00:00
"721",2614,30,"Jan",2007,4,"Tuesday",2007-01-30 04:00:00
"722",2537,30,"Jan",2007,5,"Tuesday",2007-01-30 05:00:00
"723",3531,30,"Jan",2007,6,"Tuesday",2007-01-30 06:00:00
"724",3463,30,"Jan",2007,7,"Tuesday",2007-01-30 07:00:00
"725",3046,30,"Jan",2007,8,"Tuesday",2007-01-30 08:00:00
"726",3152,30,"Jan",2007,9,"Tuesday",2007-01-30 09:00:00
"727",2833,30,"Jan",2007,10,"Tuesday",2007-01-30 10:00:00
"728",2527,30,"Jan",2007,11,"Tuesday",2007-01-30 11:00:00
"729",2627,30,"Jan",2007,12,"Tuesday",2007-01-30 12:00:00
"730",2143,30,"Jan",2007,13,"Tuesday",2007-01-30 13:00:00
"731",1889,30,"Jan",2007,14,"Tuesday",2007-01-30 14:00:00
"732",2376,30,"Jan",2007,15,"Tuesday",2007-01-30 15:00:00
"733",1316,30,"Jan",2007,16,"Tuesday",2007-01-30 16:00:00
"734",1864,30,"Jan",2007,17,"Tuesday",2007-01-30 17:00:00
"735",1267,30,"Jan",2007,18,"Tuesday",2007-01-30 18:00:00
"736",6354,30,"Jan",2007,19,"Tuesday",2007-01-30 19:00:00
"737",7170,30,"Jan",2007,20,"Tuesday",2007-01-30 20:00:00
"738",7775,30,"Jan",2007,21,"Tuesday",2007-01-30 21:00:00
"739",8101,30,"Jan",2007,22,"Tuesday",2007-01-30 22:00:00
"740",1718,30,"Jan",2007,23,"Tuesday",2007-01-30 23:00:00
"741",2157,31,"Jan",2007,0,"Wednesday",2007-01-31 00:00:00
"742",1883,31,"Jan",2007,1,"Wednesday",2007-01-31 01:00:00
"743",2633,31,"Jan",2007,2,"Wednesday",2007-01-31 02:00:00
"744",1867,31,"Jan",2007,3,"Wednesday",2007-01-31 03:00:00
"745",1936,31,"Jan",2007,4,"Wednesday",2007-01-31 04:00:00
"746",2057,31,"Jan",2007,5,"Wednesday",2007-01-31 05:00:00
"747",3558,31,"Jan",2007,6,"Wednesday",2007-01-31 06:00:00
"748",3001,31,"Jan",2007,7,"Wednesday",2007-01-31 07:00:00
"749",3370,31,"Jan",2007,8,"Wednesday",2007-01-31 08:00:00
"750",2709,31,"Jan",2007,9,"Wednesday",2007-01-31 09:00:00
"751",1589,31,"Jan",2007,10,"Wednesday",2007-01-31 10:00:00
"752",2494,31,"Jan",2007,11,"Wednesday",2007-01-31 11:00:00
"753",2731,31,"Jan",2007,12,"Wednesday",2007-01-31 12:00:00
"754",1728,31,"Jan",2007,13,"Wednesday",2007-01-31 13:00:00
"755",2306,31,"Jan",2007,14,"Wednesday",2007-01-31 14:00:00
"756",1741,31,"Jan",2007,15,"Wednesday",2007-01-31 15:00:00
"757",1096,31,"Jan",2007,16,"Wednesday",2007-01-31 16:00:00
"758",1305,31,"Jan",2007,17,"Wednesday",2007-01-31 17:00:00
"759",1466,31,"Jan",2007,18,"Wednesday",2007-01-31 18:00:00
"760",5155,31,"Jan",2007,19,"Wednesday",2007-01-31 19:00:00
"761",7909,31,"Jan",2007,20,"Wednesday",2007-01-31 20:00:00
"762",7466,31,"Jan",2007,21,"Wednesday",2007-01-31 21:00:00
"763",7381,31,"Jan",2007,22,"Wednesday",2007-01-31 22:00:00
"764",7267,31,"Jan",2007,23,"Wednesday",2007-01-31 23:00:00
"765",4296,1,"Feb",2007,0,"Thursday",2007-02-01 00:00:00
"766",2948,1,"Feb",2007,1,"Thursday",2007-02-01 01:00:00
"767",1930,1,"Feb",2007,2,"Thursday",2007-02-01 02:00:00
"768",2273,1,"Feb",2007,3,"Thursday",2007-02-01 03:00:00
"769",2127,1,"Feb",2007,4,"Thursday",2007-02-01 04:00:00
"770",2477,1,"Feb",2007,5,"Thursday",2007-02-01 05:00:00
"771",2672,1,"Feb",2007,6,"Thursday",2007-02-01 06:00:00
"772",4004,1,"Feb",2007,7,"Thursday",2007-02-01 07:00:00
"773",2852,1,"Feb",2007,8,"Thursday",2007-02-01 08:00:00
"774",1944,1,"Feb",2007,9,"Thursday",2007-02-01 09:00:00
"775",3235,1,"Feb",2007,10,"Thursday",2007-02-01 10:00:00
