"","lon","lat","raw","anomaly","infill"
"641",-94.03,34.12,67,-0.77772,1
"642",-91.5,33.88,80,-0.41007,0
"643",-94.32,34.72,84,-0.79838,0
"644",-92.8,33.22,117,0.30616,0
"645",-91.97,34.53,92,-0.36921,1
"646",-91.27,33.12,129,0.1081,1
"647",-93.78,36.42,39,-1.4719,0
"648",-91.62,36.08,65,-0.67075,0
"649",-94.17,36.08,42,-1.41071,0
"650",-94.17,36,37,-1.57644,1
"651",-94.17,36.1,41,-1.44037,0
"652",-92.37,33.7,85,-0.30476,0
"653",-94.4,33.72,61,-0.74793,1
"654",-93.82,34.77,153,0.60212,0
"655",-90.78,35.02,130,0.13343,0
"656",-94.37,35.33,42,-1.2076,0
"657",-94.15,35.65,62,-1.01993,0
"658",-93.8,33.62,89,-0.31875,0
"659",-91.45,35.13,119,-0.08977,0
"660",-92.72,35.98,58,-0.7868,0
"661",-93.55,34.33,96,-0.44395,0
"662",-94.33,34.23,62,-0.93288,0
"663",-93.68,34.88,186,1.17245,0
"664",-94.45,36.43,43,-1.36635,0
"665",-93.43,36.33,16,-2.23098,0
"666",-92.2,36.03,57,-0.88618,0
"667",-92.38,35.23,101,-0.17184,1
"668",-94.25,35.22,132,0.65402,0
"669",-92,35.52,77,-0.62836,1
"670",-93.15,33.9,77,-0.62422,1
"671",-91.8,33.23,114,0.02782,1
"672",-93.12,36.23,41,-1.25247,0
"673",-93.15,36.27,36,-1.41803,1
"674",-92.02,35.53,74,-0.67353,1
"675",-92.97,35.47,121,0.42819,0
"676",-90.63,34.55,110,-0.18351,0
"677",-92.23,36.37,68,-0.56361,0
"678",-93.77,34.03,74,-0.69471,1
"679",-93.55,33.72,117,0.02596,0
"680",-94.37,33.93,55,-0.97442,0
"681",-93.05,34.52,89,-0.54548,0
"682",-93.73,36.08,43,-1.35517,0
"683",-93.75,36.07,49,-1.18612,1
"684",-92.08,33.03,108,0.02479,0
"685",-94.05,33.58,57,-0.82231,0
"686",-93.18,36.02,48,-1.04397,0
"687",-93.07,34.7,110,-0.22437,1
"688",-90.7,35.83,66,-0.9446,0
"689",-90.08,35.67,63,-0.9905,1
"690",-91.27,33.83,75,-0.4923,1
"691",-92,34.6,133,0.21704,0
"692",-90.43,35.82,104,-0.30178,0
"693",-92.47,34.85,102,-0.18992,1
"694",-93.83,34.32,77,-0.75215,1
"695",-92.9,36.4,48,-1.01918,0
"696",-94.32,35.7,82,-0.43096,0
"697",-92.58,34.17,60,-0.84497,0
"698",-92.23,34.73,121,-0.0552,1
"699",-92.32,34.77,137,0.20018,0
"700",-93.08,35.77,68,-0.66399,0
"701",-93.25,35.48,107,0.13502,0
"702",-90.72,35,118,-0.04718,0
"703",-93.23,33.28,73,-0.43306,0
"704",-92.82,34.37,85,-0.51395,0
"705",-91.53,36.48,85,-0.25762,0
"706",-90.82,34.73,155,0.4329,0
"707",-90.42,35.53,139,0.26313,0
"708",-92.63,35.9,55,-0.85331,0
"709",-90.92,34.55,129,0.11125,0
"710",-91.9,36.07,60,-0.7449,1
"711",-94.27,34.57,78,-0.69729,0
"712",-91.83,33.58,84,-0.42345,0
"713",-92.45,33.32,126,0.42052,0
"714",-92.73,35.13,127,0.4645,0
"715",-93.63,34.55,82,-0.58732,1
"716",-93.68,35.17,173,0.66592,1
"717",-92.5,36.33,61,-0.72735,0
"718",-92.38,36.33,67,-0.61535,1
"719",-92.13,35.87,48,-1.15353,0
"720",-94.17,35.63,72,-0.75819,0
"721",-94.02,35.57,116,0.37076,0
"722",-93.7,34.07,81,-0.57178,1
"723",-93.72,34.15,81,-0.59955,1
"724",-93.85,33.97,69,-0.77252,0
"725",-93.87,34.12,75,-0.68657,1
"726",-94.38,35.63,58,-0.89477,1
"727",-93.83,34.23,70,-0.81905,0
"728",-93.9,34.15,64,-0.89773,1
"729",-91.28,35.6,74,-0.64578,0
"730",-93.17,34.95,102,-0.0274,0
"731",-94.4,35.8,57,-1.03499,0
"732",-93.8,34.63,80,-0.60503,0
"733",-93.92,33.77,94,-0.27037,0
"734",-89.97,35.72,43,-1.52868,0
"735",-92.82,34.62,94,-0.49828,0
"736",-93.82,35.48,110,0.40454,0
"737",-93.45,35.63,108,-0.07875,1
"738",-90.47,36.05,55,-1.18765,0
"739",-90.5,36.03,92,-0.46453,1
"740",-93.72,35.3,144,0.89642,1
"741",-90.58,35.27,98,-0.42587,0
"742",-93.95,34.8,111,0.11847,1
"743",-92.8,35.05,136,0.50927,1
"744",-92.82,35,155,0.75811,0
"745",-92.02,34.22,62,-0.85011,0
"746",-93.9,34.58,82,-0.60467,0
"747",-93.2,34.17,75,-0.65619,1
"748",-90.97,36.27,69,-0.65985,0
"749",-91.5,33.23,124,0.14981,0
"750",-93.38,33.8,88,-0.47142,0
"751",-93.88,35.3,112,0.52888,1
"752",-92.9,34.43,84,-0.56906,1
"753",-92.18,33.95,43,-1.19021,0
"754",-94.12,36.33,45,-1.30235,0
"755",-91.27,33.8,90,-0.22966,0
"756",-92.07,35.33,89,-0.3757,1
"757",-93.13,35.3,150,0.88439,1
"758",-91.13,34.38,96,-0.38599,0
"759",-90.13,36.45,45,-1.44351,0
"760",-91.83,36.38,77,-0.39992,1
"761",-91.73,35.25,65,-0.83759,0
"762",-92.4,34.28,77,-0.57755,1
"763",-92.35,34.45,89,-0.45453,0
"764",-92.28,35.63,86,-0.35262,0
"765",-94.55,36.18,64,-0.76155,0
"766",-92.8,33.92,73,-0.55406,1
"767",-93.87,33.1,84,-0.2396,1
"768",-93.5,33.37,91,-0.23833,1
"769",-91.83,33.95,74,-0.56812,0
"770",-91.78,33.95,85,-0.36312,1
"771",-93.32,34.88,121,0.16992,0
"772",-93.52,34.7,72,-0.71908,0
"773",-91.53,34.48,177,0.69082,0
"774",-91.42,34.47,130,0.17476,0
"775",-93.65,35.3,146,0.859,0
"776",-93.8,35.07,143,0.74477,0
"777",-93.45,33.1,75,-0.2898,0
"778",-94,33.45,101,0.01919,0
"779",-93.08,35.67,91,-0.26175,0
"780",-91.98,36.4,68,-0.62246,0
"781",-94.1,34.9,101,-0.07056,0
"782",-91.35,35.85,46,-1.19889,0
"783",-90.93,36.13,71,-0.66235,1
"784",-92.07,33.6,163,0.7538,0
"785",-93.53,34.65,95,-0.28833,1
"786",-94.18,35.92,29,-1.88918,0
"787",-90.18,35.13,107,-0.26495,1
"788",-93.95,35.68,61,-1.0042,0
"789",-94.08,33.8,64,-0.78564,0
"790",-90.03,35.57,61,-1.09778,1
"791",-90.77,35.22,104,-0.342,0
"792",-92.68,36.22,48,-1.07617,0
"793",-118.27,34.5,11,-0.1342,0
"794",-117.42,34.58,2,-0.54589,1
"795",-120.95,41.2,77,1.80619,0
"796",-116.92,33.42,6,-0.78469,0
"797",-122.03,37.87,82,1.05475,1
"798",-123.6,40.18,275,2.24692,1
"799",-118.55,34.32,62,0.85848,0
"800",-116.78,32.83,17,-0.30135,1
"801",-118.13,34.18,53,0.60256,0
"802",-120.53,41.5,63,1.83311,0
"803",-122.12,37.6,67,1.19928,1
"804",-116.87,33.28,47,0.28957,1
"805",-119.48,35.98,38,1.15591,1
"806",-122.43,38.58,234,2.23458,1
"807",-120.17,35.72,42,1.19003,1
"808",-121.78,38,51,1.2113,0
"809",-121.73,37.98,48,1.18676,1
"810",-116.67,33.55,6,-0.51574,0
"811",-117.22,34.52,4,-0.42806,1
"812",-120.57,35.12,78,1.20701,1
"813",-121.48,36.23,96,1.18713,1
"814",-118.17,34.22,47,0.38986,0
"815",-118.83,36.48,169,1.53548,0
"816",-117.88,33.9,45,0.67206,0
"817",-119.48,37.08,187,1.85955,0
"818",-121.07,38.88,179,1.74854,0
"819",-118.32,33.35,85,2.04977,0
"820",-117.9,34.13,83,1.24034,0
"821",-118.18,34.95,4,-0.27979,0
"822",-116.07,35.27,0,-0.94689,1
"823",-116.12,35.38,0,-0.93843,1
"824",-119.1,36.9,185,1.76594,1
"825",-116.88,33.92,27,0.18571,1
"826",-117.85,33.93,48,0.58117,0
"827",-116.67,32.68,8,-0.73517,0
"828",-117.02,34.9,0,-1.10163,0
"829",-116.98,33.93,27,0.09309,0
"830",-116.97,33.98,48,0.52302,0
"831",-122.85,40.35,155,1.61426,0
"832",-118.45,34.08,26,0.2858,0
"833",-122.08,37.08,220,1.82957,1
"834",-122.1,37.08,272,2.10729,0
"835",-117.45,34.17,112,1.46887,0
"836",-121.43,38.25,57,0.60173,0
"837",-118.48,37.85,9,0.32767,1
"838",-122.27,37.87,74,0.91041,0
"839",-122.23,38.55,129,1.94,1
"840",-120.35,34.92,40,0.54774,1
"841",-123.25,40.75,174,2.37708,0
"842",-116.92,34.25,75,0.73073,1
"843",-116.97,34.23,80,0.59819,1
"844",-120.52,39.3,440,2.2832,1
"845",-119.25,37.2,221,1.91705,0
"846",-117.82,34.17,94,1.00039,0
"847",-117.68,34.38,53,0.28632,0
"848",-121.78,36.25,197,1.46969,0
"849",-118.18,34.3,60,0.40606,0
"850",-118.58,37.25,44,1.13604,1
"851",-118.42,37.37,14,1.04283,0
"852",-122.15,37.28,212,1.76971,1
"853",-121.25,40.73,96,1.84769,0
"854",-120.7,39.25,391,2.15031,1
"855",-120.7,39.28,420,2.245,0
"856",-114.6,33.62,0,-0.65662,0
"857",-114.72,33.62,0,-0.64987,0
"858",-120.1,39.38,102,1.85217,0
"859",-119.02,38.22,37,0.61409,1
"860",-117.03,32.67,6,-0.67162,0
"861",-123.37,39.02,234,2.28724,1
"862",-116.42,33.27,0,-1.21445,0
"863",-116.33,33.22,0,-1.14439,1
"864",-116.33,32.67,11,-0.41619,0
"865",-116.3,32.67,10,-0.3574,1
"866",-118.37,34.58,39,0.38772,0
"867",-120.65,39.45,420,2.54048,0
"868",-120.8,35.87,58,0.9351,0
"869",-123.67,39.68,326,1.89234,1
"870",-115.55,32.95,0,-0.56108,0
"871",-117.9,33.92,43,0.58962,0
"872",-117.93,33.88,41,0.76368,0
"873",-119.23,38.27,32,1.50001,0
"874",-119.22,38.32,25,0.78993,0
"875",-123.82,40.52,370,2.26557,1
"876",-123.82,40.55,283,1.58978,0
"877",-122.15,38.77,106,2.04943,0
"878",-121.33,39.68,442,2.12572,0
"879",-121.85,40.87,411,2.34581,1
"880",-121.33,39.92,409,2.24069,1
"881",-121.15,39.42,406,2.1356,0
"882",-118.3,34.18,25,0.1338,0
"883",-118.37,34.2,19,-0.04178,0
"884",-122.35,37.58,78,1.16803,0
"885",-123.47,40.8,262,2.62286,1
"886",-122.08,37.87,100,1.25191,1
"887",-119.47,35.4,23,0.9073,0
"888",-116.78,33.92,15,-0.03766,0
"889",-117.23,32.67,6,-0.58077,1
"890",-119.97,34.62,50,0.57758,1
"891",-120.32,38.28,378,2.17873,0
"892",-120.37,38.2,284,1.85878,1
"893",-121.82,37.48,139,1.75147,1
"894",-115.47,32.68,0,-0.56421,0
"895",-118.68,35.9,138,1.85143,0
"896",-122.58,38.58,223,2.45551,0
"897",-122.8,41.3,73,1.37577,0
"898",-117.67,34.23,117,0.73802,0
"899",-118.1,34.25,89,0.53461,1
"900",-116.47,32.62,5,-0.79158,0
"901",-120.85,38.25,121,1.57201,0
"902",-120.68,35.35,72,0.54029,0
"903",-121.05,39.45,363,1.97621,0
"904",-120.87,41.45,65,1.47609,0
"905",-118.57,34.18,18,-0.02027,1
"906",-117.93,35.32,4,0.05386,1
"907",-121.08,40.17,303,3.22046,0
"908",-121.15,40.08,302,2.88853,1
"909",-121.73,36.48,87,1.31644,1
"910",-121.48,37.63,35,0.69388,0
"911",-120.05,37.4,116,1.21126,0
"912",-123.13,38.53,524,3.70008,0
"913",-123.05,41.1,178,1.87724,1
"914",-120.17,41.53,56,1.35471,0
"915",-121.67,39.78,296,2.42809,0
"916",-121.22,39.48,400,2.17209,0
"917",-118.6,34.27,45,0.67286,0
"918",-118.6,34.25,34,0.46302,0
"919",-119.92,37.97,260,1.86186,1
"920",-121.22,40.3,232,3.07971,0
"921",-121.82,39.7,181,2.69116,0
"922",-123.58,40.87,260,2.6326,0
"923",-117.68,35.68,1,-0.11504,1
"924",-121.6,36.9,96,1.39726,0
"925",-117.1,32.6,5,-0.70451,0
"926",-121.3,38.7,98,1.53224,1
"927",-117.73,34.12,59,0.71836,1
"928",-117.72,34.1,57,0.73903,0
"929",-121.53,38.42,68,1.17887,0
"930",-122.4,39.55,129,2.59875,1
"931",-123.45,41.72,245,2.42539,1
"932",-122.72,38.98,160,2.0066,0
"933",-119,37,217,1.47028,1
"934",-123,38.8,278,2.60093,0
"935",-122.98,38.77,262,2.43158,1
"936",-119.72,36.87,75,1.57006,1
"937",-120.35,36.15,29,1.01236,0
"938",-120.35,36.13,24,0.78229,0
"939",-120.57,36.23,66,1.06567,1
"940",-121.72,39.93,393,2.13265,1
"941",-118.12,34.3,63,0.29518,1
"942",-122.13,40.4,190,2.40042,0
"943",-120.95,39.1,247,1.86631,0
"944",-121.18,39.32,214,2.00425,0
"945",-122,39.22,122,2.99149,0
"946",-121.98,37.97,60,0.86288,1
"947",-121.02,38.88,181,1.723,1
"948",-122.33,41.98,58,1.21057,1
"949",-119.57,36.1,35,1.1193,0
"950",-122.4,39.87,131,2.17878,1
"951",-117.57,33.87,29,0.56779,0
"952",-123.28,39.78,217,2.06973,0
"953",-117.87,34.08,45,0.60474,0
"954",-116.88,36.53,1,-0.27801,0
"955",-116.5,33.43,1,-0.73688,0
"956",-115.97,32.73,0,-0.80477,0
"957",-124.07,41.78,429,2.18382,1
"958",-122.22,38.05,68,0.73435,0
"959",-117.85,34.32,103,0.65624,1
"960",-117.83,34.33,100,0.52839,1
"961",-118.38,34.02,23,0.4908,0
"962",-123.63,39.83,272,1.58307,0
"963",-119.62,34.93,21,0.63419,0
"964",-116.58,32.98,71,0.25037,0
"965",-119.48,34.85,14,0.05912,0
"966",-116.78,34.87,0,-1.03762,0
"967",-121.52,41.1,140,2.0713,1
"968",-122.2,37.02,157,1.61395,1
"969",-121.77,38.53,63,1.23566,0
"970",-116.87,36.47,1,-0.20253,0
"971",-116.38,33.65,0,-0.95847,1
"972",-117.98,37.37,10,0.10788,1
"973",-120.85,39.32,458,2.59366,1
"974",-120.83,39.3,396,2.20657,1
"975",-119.25,35.78,46,1.21961,0
"976",-121.87,36.6,64,0.80644,0
"977",-121.38,37.42,70,1.76087,1
"978",-120.8,37.53,67,1.47006,0
"979",-121.62,39.87,412,2.35377,0
"980",-116.62,32.85,40,0.02447,0
"981",-119.38,36.55,61,1.30311,1
"982",-121.2,39.37,288,1.92099,1
"983",-121.2,39.33,224,2.19314,0
"984",-120.23,39.32,203,1.95128,1
"985",-123.35,39.72,231,2.35371,0
"986",-118.13,33.93,28,0.49224,0
"987",-120.83,39.57,440,2.55546,0
"988",-120.1,40.03,22,0.54297,0
"989",-120.08,39.95,45,1.05626,1
"990",-118.53,34.48,21,0.08419,0
"991",-120.1,37.75,218,1.63509,0
"992",-121.97,38.88,80,1.40429,0
"993",-116.43,35.05,0,-0.8618,1
"994",-122.27,41.22,368,2.86486,0
"995",-122.27,41.2,410,3.10763,1
"996",-122.3,38.2,91,1.48834,1
"997",-115.45,33.8,0,-0.68613,0
"998",-122.52,39.37,109,2.23276,0
"999",-118.03,33.97,37,0.6108,0
"1000",-120.03,38.83,299,2.75002,0
"1001",-116.93,32.78,8,-0.6188,0
"1002",-116.97,32.82,8,-0.61663,1
"1003",-116.82,32.88,18,-0.21688,0
"1004",-115.57,32.78,0,-0.5676,0
"1005",-120.67,38.33,183,1.77511,0
"1006",-118.43,34.67,40,0.58522,0
"1007",-118.57,34.6,49,0.66478,1
"1008",-123.72,42,375,2.55314,0
"1009",-119.23,37.93,68,0.69671,0
"1010",-121.2,38.23,74,1.04228,0
"1011",-117.6,34.63,5,0.05487,1
"1012",-117.35,33.67,14,0.07389,1
"1013",-117.08,33.12,21,0.0188,0
"1014",-117.08,33.15,20,-0.04855,0
"1015",-124.17,40.8,166,1.54732,0
"1016",-120.27,37.58,115,1.3999,1
"1017",-122.05,38.25,74,1.27958,0
"1018",-118.43,34.7,40,0.69392,0
"1019",-121.47,41.02,111,1.62906,0
"1020",-122.45,40.35,208,2.36302,1
"1021",-120.7,38.53,212,1.67425,1
"1022",-118.93,34.4,51,0.87858,1
"1023",-120.17,36.33,31,1.29603,1
"1024",-120.32,40.37,29,1.61164,1
"1025",-121.18,38.68,91,1.2556,0
"1026",-121.17,38.7,106,1.48815,1
"1027",-117.43,34.13,80,1.28667,1
"1028",-117.45,34.18,121,1.5151,1
"1029",-117.5,34.08,46,0.77437,1
"1030",-123.33,40.37,356,2.68872,0
"1031",-120.82,39.02,278,2.01884,0
"1032",-120.13,41.85,60,1.31795,0
"1033",-123.78,39.5,203,1.83542,0
"1034",-123.8,39.45,170,1.48226,0
"1035",-124.13,41.88,416,2.33492,1
"1036",-122.85,41.6,62,1.52074,0
"1037",-123.25,38.52,274,2.84937,0
"1038",-122.63,40.7,266,1.82795,1
"1039",-119.72,36.78,58,1.32741,0
"1040",-119.72,36.98,85,1.47075,0
"1041",-117.92,33.9,43,0.73405,0
"1042",-117.87,33.92,54,0.77241,0
"1043",-117.92,33.88,43,0.81825,0
"1044",-123.8,40.1,298,2.15719,0
"1045",-120.85,38.83,204,1.55278,0
"1046",-123.97,41.85,453,2.14009,0
"1047",-119.13,37.75,88,1.21504,0
"1048",-120.83,38.92,271,1.86102,0
"1049",-120.78,38.92,345,2.21116,0
"1050",-121.48,37.37,97,1.72222,1
"1051",-118.77,36.57,318,2.25494,0
"1052",-119.7,34.52,73,0.78924,0
"1053",-119.68,34.52,75,0.84218,1
"1054",-122.4,41.02,426,2.02244,1
"1055",-121.57,37,98,1.51943,1
"1056",-121.33,37.1,102,2.46158,0
"1057",-118.6,34.17,17,-0.05709,0
"1058",-118.27,34.15,24,0.12629,0
"1059",-117.87,34.13,64,0.8409,0
"1060",-118.7,35.72,86,1.04348,1
"1061",-118.73,35.7,116,1.56314,0
"1062",-114.87,32.88,0,-0.61507,1
"1063",-120.87,39.17,351,2.31212,1
"1064",-116.78,35.28,1,-0.23377,1
"1065",-118.97,36.73,297,2.0197,0
"1066",-121.03,39.2,401,2.71946,0
"1067",-121.07,39.22,278,1.92765,1
"1068",-122.88,38.43,262,2.63825,0
"1069",-116.87,36.45,1,-0.099,0
"1070",-122.9,41.55,75,1.82291,0
"1071",-120.93,40.13,292,2.92647,0
"1072",-121.7,39.37,127,1.92178,0
"1073",-122.22,37.87,75,0.75251,0
"1074",-120.22,37.83,228,1.69778,0
"1075",-120.1,37.82,214,1.65817,1
"1076",-123,38.5,348,3.55621,0
"1077",-118.27,34.27,53,0.52905,0
"1078",-118.25,34.27,86,0.95807,0
"1079",-117.95,36.13,0,-1.06877,0
"1080",-122.43,37.47,89,0.932,0
"1081",-122,39.75,158,2.43206,0
"1082",-122.5,38.05,135,1.88967,0
"1083",-119.65,36.3,39,1.11842,0
"1084",-118.4,34.25,18,-0.12042,0
"1085",-123.37,41.8,201,2.26303,0
"1086",-122.97,40.37,191,2.36585,0
"1087",-121.27,39.23,197,1.94974,1
"1088",-121.55,40.93,114,2.34822,0
"1089",-115.63,33.7,0,-0.67064,0
"1090",-123.17,40.55,183,2.6392,0
"1091",-122.87,38.62,328,3.22176,0
"1092",-120.03,36.48,43,1.23823,1
"1093",-116.97,33.75,8,-0.47397,0
"1094",-116.77,33.23,44,0.17802,0
"1095",-120.92,36.42,88,1.2503,0
"1096",-117.3,34.42,13,0.17914,1
"1097",-119.78,37.95,200,1.51361,0
"1098",-121.1,39.03,213,1.89397,1
"1099",-122.62,42,43,1.18786,0
"1100",-122.72,38.83,348,2.55118,0
"1101",-117.13,33.05,20,0.00767,0
"1102",-118.03,34.22,131,1.07639,0
"1103",-121.4,36.85,66,1.61262,0
"1104",-122.03,37.17,304,2.18378,1
"1105",-124.15,40.23,475,2.44759,1
"1106",-123.67,41.05,233,1.91778,0
"1107",-123.12,39.02,226,2.23359,0
"1108",-119.22,37.23,185,1.37685,0
"1109",-120.1,36.2,42,1.52976,0
"1110",-123.77,41.9,386,2.13625,1
"1111",-120.67,36.42,78,1.22479,0
"1112",-116.72,33.75,41,0.16425,0
"1113",-115.57,32.85,0,-0.56559,0
"1114",-115.57,32.83,0,-0.56617,1
"1115",-118.2,36.8,5,0.21101,0
"1116",-116.27,33.73,0,-0.85199,0
"1117",-121.53,40,581,2.75086,0
"1118",-117.82,35.65,2,-0.06437,1
"1119",-120.93,38.35,118,1.64508,1
"1120",-120.85,39.08,293,2.09272,0
"1121",-115.12,34.15,0,-0.72683,1
"1122",-120.87,38.1,111,1.58566,1
"1123",-120.3,41.27,59,0.66875,0
"1124",-118.53,35.97,86,0.85931,1
"1125",-116.32,34.13,0,-0.9051,1
"1126",-116.63,33.07,49,0.17051,0
"1127",-116.65,33.1,45,0.21413,1
"1128",-119.5,34.48,84,0.89415,0
"1129",-116.53,34.17,1,-0.74762,1
"1130",-122.65,38.63,258,2.34843,0
"1131",-120.82,38.82,236,1.82546,1
"1132",-122.83,38.98,162,1.86107,0
"1133",-120.78,38.37,170,1.48885,1
"1134",-122.55,37.95,200,1.97492,0
"1135",-121.43,37.68,30,0.6672,0
"1136",-118.48,35.95,67,0.58405,1
"1137",-118.78,35.47,27,0.17962,0
"1138",-118.43,35.78,42,0.97646,0
"1139",-118.45,35.72,24,0.40291,0
"1140",-119.97,36,37,1.34588,1
"1141",-120.08,36.07,37,1.34052,0
"1142",-121.87,40.68,364,2.5998,1
"1143",-121.13,36.2,62,1.58401,0
"1144",-115.63,35.78,0,-0.98882,1
"1145",-124.03,41.52,385,2.1215,0
"1146",-120.65,37.8,104,1.80884,1
"1147",-121.72,38.8,102,1.47847,0
"1148",-123.95,40.87,244,1.80588,1
"1149",-118.23,34.22,41,0.24979,0
"1150",-122.1,37.93,86,0.99403,1
"1151",-117.78,33.53,68,1.5892,1
"1152",-122.27,37.32,150,1.42998,1
"1153",-117.18,34.23,195,1.43454,0
"1154",-120.22,41.63,94,2.30906,0
"1155",-119.88,37.97,247,1.77887,0
"1156",-122.97,39.42,241,2.01936,0
"1157",-122.92,39.05,189,2.43393,0
"1158",-118.62,37.22,71,1.1851,0
"1159",-122.38,40.88,427,2.16297,0
"1160",-116.88,32.85,14,-0.32536,1
"1161",-116.9,32.87,13,-0.35117,1
"1162",-122,38.5,111,2.07081,1
"1163",-120.63,39.32,514,2.59023,0
"1164",-117.02,32.77,7,-0.68035,0
"1165",-118.15,34.7,2,-0.62379,0
"1166",-118.22,34.73,8,0.22446,1
"1167",-121.48,39.68,331,2.1274,0
"1168",-121.3,37.78,52,1.20288,0
"1169",-121.52,41.73,57,1.49289,1
"1170",-118.87,34.83,33,0.48906,0
"1171",-118.88,34.08,67,1.11634,0
"1172",-122.43,39.15,111,2.34635,1
"1173",-120.25,37.23,71,1.43302,0
"1174",-121.02,38.6,134,1.53207,1
"1175",-119.03,36.38,76,1.27016,0
"1176",-119.05,36.18,59,1.26899,1
"1177",-121.18,40.9,81,1.94,1
"1178",-121.77,37.67,64,1.28786,0
"1179",-117.82,34.5,14,0.37708,1
"1180",-117.73,34.47,10,-0.06381,0
"1181",-121.08,35.97,71,1.04727,0
"1182",-117.25,32.98,10,-0.37399,0
"1183",-118.73,36.6,227,1.61611,1
"1184",-121.28,38.12,62,1.05536,0
"1185",-120.47,34.67,43,0.65855,1
"1186",-121.38,37.62,26,0.48888,0
"1187",-118.2,33.77,27,0.64997,0
"1188",-118.15,33.82,21,0.45239,1
"1189",-121.2,41.2,88,1.77807,1
"1190",-120.28,34.75,44,0.58397,0
"1191",-118.23,34.07,23,0.14604,0
"1192",-118.38,33.93,16,0.21874,0
"1193",-120.85,37.05,69,2.1952,0
"1194",-120.92,36.87,51,1.8317,1
"1195",-120.93,37.02,57,1.83557,1
"1196",-121.98,37.22,180,2.07453,0
"1197",-122.03,37.18,299,2.20027,1
"1198",-119.78,34.55,64,0.749,0
"1199",-116.93,32.62,5,-0.83559,0
"1200",-120.25,39.67,85,2.00187,1
"1201",-116.87,34.5,2,-0.46299,1
"1202",-117.45,34.2,146,1.54547,0
"1203",-117.48,34.23,141,1.23227,0
"1204",-120.02,36.97,69,1.30956,0
"1205",-123.53,40.45,319,2.40043,0
"1206",-121.2,37.78,50,1.02704,1
"1207",-121.57,40.53,326,2.36964,1
"1208",-117.25,33.9,12,-0.29277,0
"1209",-122.27,38.1,72,1.04291,1
"1210",-119.38,35.08,16,0.29224,0
"1211",-119.97,37.48,150,1.44157,0
"1212",-119.78,38.7,64,1.1327,0
"1213",-122.12,38.5,121,2.01055,1
"1214",-122.1,37.97,67,0.77412,1
"1215",-122.13,38.02,65,0.82899,0
"1216",-122.12,38.02,51,0.586,1
"1217",-121.6,39.15,99,1.68686,0
"1218",-121.6,39.13,97,1.64586,1
"1219",-119.85,37.88,215,1.7195,1
"1220",-122.13,41.25,337,2.61807,0
"1221",-119.43,37.08,223,1.69639,1
"1222",-116.03,33.55,0,-0.7271,0
"1223",-120.37,36.78,55,1.27303,0
"1224",-120.52,37.28,82,1.79351,0
"1225",-120.33,37.53,101,1.63378,0
"1226",-120.87,36.72,47,1.48259,1
"1227",-120.02,38.85,198,2.32836,1
"1228",-122.62,38.75,326,2.93142,0
"1229",-119.82,35.5,15,0.42864,0
"1230",-117.03,34.08,47,0.55637,0
"1231",-121.57,40.35,361,2.61223,0
"1232",-123.77,40.2,306,2.1341,0
"1233",-115.53,34.93,1,-0.68784,1
"1234",-121,37.65,60,1.42511,0
"1235",-118.17,35.05,6,0.037,0
"1236",-119.15,38.02,31,0.86178,1
"1237",-122.55,41.73,44,1.93752,1
"1238",-118.1,34.03,40,0.73532,1
"1239",-121.92,36.6,71,0.84845,1
"1240",-118.88,34.28,51,0.77092,1
"1241",-121.62,37.13,106,1.576,0
"1242",-116.57,34.05,4,-0.3123,1
"1243",-120.85,35.37,77,1.19376,1
"1244",-120.85,35.42,73,0.97773,1
"1245",-115.53,35.47,1,-0.57947,1
"1246",-117.65,34.23,124,0.73173,1
"1247",-120.67,38.75,256,1.73887,0
"1248",-121.93,37.87,87,1.2144,1
"1249",-121.65,37.33,153,1.88938,0
"1250",-122,41.78,29,0.75076,0
"1251",-116.63,33.8,6,-0.63555,1
"1252",-122.32,41.32,309,2.96264,0
"1253",-122.57,37.9,183,1.93514,0
"1254",-118.07,34.23,102,0.77482,1
"1255",-120.88,35.77,70,1.22381,1
"1256",-122.28,38.3,111,1.73107,0
"1257",-122.27,38.28,117,1.77861,0
"1258",-114.62,34.77,0,-0.86275,0
"1259",-118.58,34.8,19,0.46679,0
"1260",-121.03,39.27,353,2.29988,1
"1261",-122.03,37.52,83,1.72213,0
"1262",-118.97,34.15,47,0.65662,1
"1263",-119.68,34.95,16,0.43468,1
"1264",-118.53,34.38,34,0.42966,0
"1265",-121.02,37.32,52,1.52755,0
"1266",-120.53,37.95,135,1.42747,1
"1267",-117.88,33.6,85,1.9487,0
"1268",-121.58,38.9,86,1.50043,0
"1269",-121.55,38.92,88,1.55111,1
"1270",-115.52,33.28,0,-0.581,0
"1271",-120.5,35.07,82,1.15961,1
"1272",-119.5,37.23,217,1.83272,0
"1273",-118.4,34.15,23,0.09926,0
"1274",-120.87,37.85,77,1.57339,0
"1275",-116.8,33.38,10,-0.60898,1
"1276",-122.85,41.83,79,1.97618,0
"1277",-122.88,41.85,73,1.65687,1
"1278",-122.17,37.78,99,1.14272,0
"1279",-122.27,37.8,73,1.03005,1
"1280",-122.2,37.73,88,1.23575,0
"1281",-122.42,38.43,183,2.05899,0
"1282",-122.98,38.42,355,2.69428,1
"1283",-117.4,33.22,14,-0.15002,1
"1284",-116.13,33.15,0,-0.93319,1
"1285",-116,32.75,0,-0.8495,1
