"","gender","age","homework","desk","room","study","computer","software","internet","literature","poetry","art","textbook","dictionary","dishwasher","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV1READ","PV2READ","PV3READ","PV4READ","PV5READ","PV1SCIE","PV2SCIE","PV3SCIE","PV4SCIE","PV5SCIE","SENWGT_STU","possessions"
"829","female","5",5,1,1,1,1,1,1,0,0,1,1,1,1,459.4251,367.5105,412.6889,386.984,389.3208,457.6854,443.3879,452.1253,432.2675,444.1822,450.5222,427.21,428.1425,414.1552,404.8303,0.0727,10
"830","male","6",4,0,1,1,1,1,1,0,0,0,1,1,1,645.9028,663.8184,627.2083,618.64,642.787,624.697,627.9047,619.8853,566.9569,640.7359,713.1108,706.5834,685.1361,654.364,714.0433,0.09,8
"831","male","5",4,1,1,1,1,1,1,0,0,1,1,1,1,388.9313,423.2045,390.4892,402.9522,429.436,376.8959,390.529,384.1134,408.1718,402.5582,401.9396,424.3193,420.5893,424.3193,440.1716,0.0727,10
"832","female","4",12,1,1,1,1,1,1,0,1,1,1,1,1,561.9333,606.3328,603.9959,596.9855,608.6696,624.2523,659.9962,655.2304,635.3726,639.3442,647.0906,689.9851,671.3353,640.5632,654.5505,0.0727,11
"833","male","5",14,1,1,1,1,0,1,0,0,1,1,1,1,597.7644,570.5016,620.3536,582.9646,605.5538,594.0627,613.3093,628.5463,630.9521,632.556,633.7561,675.718,673.853,651.4733,716.7475,0.09,9
"834","male","5",2,0,1,1,1,0,1,1,1,1,1,1,1,718.2661,817.9701,743.971,733.0659,729.9501,750.041,810.9888,703.5282,700.3204,698.7165,830.6043,900.5408,785.8448,802.6296,791.4398,0.0907,10
"835","female","5",10,1,1,1,1,1,1,0,0,1,1,1,1,616.4589,549.4703,592.3119,616.4589,575.1753,575.7993,548.7928,571.8278,563.8847,578.9766,661.078,602.3312,643.3607,628.4409,637.7658,0.0846,10
"836","female","5",1,1,1,1,1,1,1,0,0,1,1,1,1,452.2589,542.6157,511.4582,502.1109,491.9847,437.7482,556.1005,535.4484,500.4987,477.4638,433.4577,544.4237,527.6389,526.7065,478.2171,0.0846,10
"837","male","5",15,1,1,1,1,1,1,0,0,1,1,1,1,682.9802,724.2639,708.6852,728.1586,689.9907,564.5511,626.3009,620.6872,659.9825,619.0833,681.7792,685.5091,683.6442,733.066,704.1589,0.0907,10
"838","female","5",3,1,0,1,1,1,1,0,1,1,1,1,1,485.4417,553.9882,554.7671,532.1779,521.2728,406.8496,566.5059,553.0026,521.2302,523.6132,472.3424,615.0131,569.3211,564.6587,567.4562,0.0846,10
"839","male","5",5,1,0,1,1,1,1,1,0,1,1,1,1,516.6771,519.0139,522.1296,522.1296,518.2349,521.4866,524.6944,487.003,504.6458,523.0905,594.6848,541.533,539.668,560.1828,583.495,0.0907,10
"840","female","6",2,1,1,1,1,1,1,1,1,1,1,1,1,504.9151,526.7253,502.5783,493.231,519.7149,568.8889,576.0376,576.0376,550.6197,578.4206,538.549,557.1988,543.2115,546.9414,549.7389,0.0846,12
"841","male","6",3,1,1,1,1,1,1,1,1,1,1,1,1,424.7624,420.8677,466.8251,425.5414,427.8782,469.1196,460.2982,486.7624,436.2399,437.8438,487.169,507.6837,489.0339,498.3588,453.5994,0.0907,12
"842","male","6",5,1,1,1,1,1,1,1,0,1,1,1,1,483.6501,521.818,501.5657,506.2393,505.4604,529.1853,581.3117,525.9775,564.4709,533.195,522.8833,567.6427,516.3558,547.1279,538.7355,0.0338,11
"843","female","5",3,1,1,1,1,1,1,1,1,1,1,1,1,600.7244,589.8193,630.324,551.6513,595.2718,674.4527,682.3958,694.3104,648.2404,688.7502,679.2615,669.9366,705.3711,655.9493,678.329,0.0846,12
"844","male","5",6,1,1,1,1,1,1,0,0,1,1,1,1,667.8688,631.2588,648.3954,683.4476,632.8166,586.765,597.9922,577.9436,604.4078,586.765,643.3607,611.6561,633.1033,660.1455,628.4409,0.0907,10
"845","female","5",10,1,1,1,1,1,1,0,0,1,0,1,1,668.1804,653.3806,654.9385,658.0542,657.2753,718.2192,676.1207,680.0923,684.0638,690.4183,690.1716,708.8213,693.9015,669.6568,675.2518,0.0846,9
"846","female","4",10,1,1,1,1,0,1,1,0,1,1,1,0,540.7462,570.3458,598.3876,603.8402,595.2718,587.158,576.0376,576.832,583.9807,607.81,577.9,597.4823,601.2122,580.6975,626.3894,0.0846,9
"847","female","4",1,1,1,1,1,1,1,0,0,0,1,1,0,512.7045,418.453,415.3373,503.3572,420.0109,564.123,484.692,528.379,501.3725,473.5716,479.9888,429.6345,453.8791,422.1746,403.5248,0.0605,8
"848","male","5",8,1,1,1,1,1,1,0,0,0,1,1,1,650.5764,664.5973,675.5024,643.566,660.7026,672.7335,708.0191,683.1588,708.0191,652.6848,684.8564,715.6285,651.2868,738.0082,620.5147,0.0576,9
"849","female","7",18,1,1,1,1,0,1,1,1,1,1,1,1,544.8746,501.2541,545.6535,507.4856,530.8537,603.2825,544.5035,511.1425,584.219,538.149,587.2249,535.9381,502.3685,548.9929,564.8452,0.0605,11
"850","female","7",8,1,1,1,1,0,1,0,0,1,1,1,1,568.4764,563.0238,551.3398,513.9508,539.6557,543.4709,568.0945,541.088,568.0945,565.7116,467.307,517.6613,476.6319,510.2014,520.4588,0.0605,9
"851","female","6",5,1,1,1,1,1,1,1,1,1,1,1,0,536.8515,559.4407,521.2728,551.6513,475.3155,586.2842,632.3542,596.6103,583.9013,564.8379,578.5528,578.5528,576.6878,587.8777,511.4137,0.0605,11
"852","female","5",3,0,1,1,1,1,1,0,0,1,1,1,0,366.2642,337.4435,327.3173,328.0963,404.4322,353.6308,372.6943,356.808,362.3682,383.8146,347.5755,358.7654,315.8709,346.643,384.875,0.0592,8
"853","female","5",8,1,1,1,1,1,1,1,1,1,1,1,1,413.1563,404.5879,422.5035,460.6714,393.6828,482.9445,466.264,509.951,523.4543,458.3209,410.8915,407.1615,463.1108,443.5285,376.3894,0.0592,12
"854","male","5",5,1,1,1,1,1,1,1,1,1,1,1,1,498.8394,512.0813,498.0604,480.1449,494.1658,508.1743,516.9957,496.9471,520.2035,536.2424,473.6479,502.555,480.1753,509.0824,508.1499,0.0576,12
"855","male","5",3,1,1,1,1,1,1,0,0,1,1,1,1,520.5717,547.0556,539.2662,561.8554,561.8554,534.0772,536.483,501.9994,595.8269,539.6908,602.4245,622.9392,584.7072,645.3189,615.4793,0.0923,10
"856","male","5",3,1,1,1,1,1,1,0,0,1,0,1,1,488.869,491.2058,476.406,529.3737,495.1005,482.6725,500.3153,485.0783,525.9775,500.3153,474.4871,536.0313,496.8668,540.6938,487.542,0.0889,9
"857","female","5",0,0,1,1,1,1,0,1,1,0,0,1,0,369.1463,380.0514,306.8313,357.4622,394.0723,414.7133,429.8051,350.3741,390.0896,398.0327,367.1578,408.1872,313.0735,395.1324,408.1872,0.1066,7
"858","female","5",6,1,1,1,1,1,1,0,0,0,1,1,1,503.8246,451.6358,463.3198,477.3407,504.6035,534.7335,447.3594,512.4928,500.5782,533.9392,516.7288,475.6994,475.6994,482.2268,526.9862,0.1066,9
"859","male","5",1,1,1,1,1,1,1,1,1,0,1,1,1,466.7472,477.6523,496.3468,481.547,470.6418,478.743,494.7819,550.1161,469.1196,457.0904,448.0977,468.6125,477.0048,486.3297,408.9332,0.0889,11
"860","female","5",2,0,0,0,1,1,1,1,0,0,0,1,1,537.0073,519.0918,494.9447,575.1753,560.3754,621.9488,590.1764,614.0057,618.7715,614.0057,602.0515,553.5621,598.3215,639.351,631.8911,0.0961,6
"861","female","6",2,0,1,1,1,0,1,0,1,0,1,1,1,335.1846,341.4161,417.752,378.0262,371.7947,310.9764,375.3155,417.4139,382.4643,405.4993,303.7486,306.5461,470.6639,396.0649,405.3898,0.0961,8
"862","male","5",4,1,1,1,1,1,1,1,1,1,0,1,0,548.4577,539.1105,507.174,546.8998,541.4473,538.3275,538.3275,561.5839,530.308,523.8925,591.8874,605.8747,604.0097,552.7229,582.5625,0.0923,10
"863","male","5",5,0,1,1,1,1,1,0,0,1,1,1,1,490.9721,515.8981,550.1714,521.3507,506.5509,481.1488,562.9472,534.8791,524.4538,546.9083,512.9056,575.3823,585.6397,547.4077,539.0153,0.0889,9
"864","male","5",5,1,1,1,1,1,1,0,0,1,1,1,0,551.6513,520.4938,543.862,507.2519,525.9464,489.9702,485.9605,474.7332,499.5935,472.3274,540.6005,561.1153,543.398,528.4782,547.1279,0.0889,9
"865","male","6",1,1,1,1,1,1,1,0,0,1,0,1,0,368.601,397.4217,375.6115,411.4426,398.2007,384.8352,372.806,363.1827,423.3285,398.4682,366.878,419.0974,381.7978,418.1649,413.5024,0.0923,8
"866","female","5",3,1,1,1,1,1,1,1,1,1,0,1,1,379.9735,365.9526,404.8995,376.8578,400.2259,387.7861,337.7446,435.4448,403.6723,478.3375,401.1003,358.2059,409.4927,366.5983,461.712,0.0189,11
"867","male","5",5,1,1,1,1,1,1,1,1,1,1,1,1,452.4926,468.8503,461.0609,438.4717,444.7032,516.3542,528.3834,525.9775,493.8997,491.4939,508.8959,535.9381,507.031,499.5711,503.301,0.0413,12
"868","female","6",1,1,1,1,1,0,1,0,0,1,0,1,1,317.1133,390.3334,413.7015,393.4491,346.7129,413.4424,463.4839,507.171,451.5692,408.6765,403.5248,422.1746,488.3812,450.1492,343.8456,0.0531,8
"869","female","5",16,1,1,1,1,1,1,1,1,1,1,1,1,468.305,499.4625,512.7045,485.4417,549.3145,602.9648,597.4046,598.9932,577.5468,637.9144,574.8228,597.2025,562.7005,588.8101,614.9198,0.0531,12
"870","male","5",0,1,1,1,1,1,1,0,0,1,0,1,1,421.6467,423.9835,445.7937,387.3734,450.4674,497.9896,510.8208,537.2849,480.3468,512.4246,481.201,482.1335,507.3107,450.4289,459.7538,0.0413,9
"871","female","5",4,1,1,0,1,0,1,0,0,1,0,1,1,413.7015,387.2176,447.9748,432.396,397.3438,512.7311,495.2563,497.6392,502.4051,465.0725,523.8157,471.5964,484.6512,482.7863,448.2842,0.0531,7
"872","female","5",1,1,1,1,1,1,1,0,0,0,1,1,1,367.8221,366.2642,365.4853,358.4748,402.0953,465.6285,494.2237,468.0115,433.8561,466.4228,431.4994,494.9086,449.2167,418.4446,470.6639,0.0531,9
"873","male","5",4,1,1,1,1,1,1,0,1,1,1,1,1,399.1354,343.8308,391.346,345.3887,395.2407,460.0576,468.879,460.0576,475.2946,498.551,439.1458,441.0108,434.4834,413.0362,484.8377,0.0413,11
"874","female","5",5,1,1,1,1,1,1,1,1,1,1,1,0,480.3007,463.943,463.164,476.406,510.6792,520.3565,472.6979,490.1727,534.6541,550.5403,483.812,467.9597,469.8247,489.4069,514.5841,0.0531,11
"875","male","5",3,1,1,1,1,1,1,0,0,1,0,1,1,527.5822,550.1714,545.4977,549.3924,605.4759,652.765,615.0736,611.8658,642.3398,640.7359,618.6498,625.1772,581.3502,627.0421,646.6244,0.0413,9
"876","male","5",2,1,1,1,1,1,1,0,0,1,0,1,1,510.3677,529.8411,557.8828,511.1466,527.5043,520.4441,565.353,558.9375,526.0577,540.4927,546.1954,575.1026,588.1574,523.8157,577.9,0.0413,9
"877","female","5",5,1,0,0,1,1,1,0,0,0,1,1,0,497.9826,522.1296,458.2567,458.2567,484.7406,471.427,528.6173,496.0506,496.0506,503.9937,421.2421,491.1787,465.069,465.069,507.9634,0.0649,6
"878","male","7",3,0,1,1,1,0,1,0,1,0,1,1,0,440.4191,466.124,401.4722,455.2189,466.9029,415.2289,431.2678,393.5764,417.6347,419.2386,395.9717,427.6762,395.0392,419.2838,444.461,0.0646,7
"879","male","6",7,1,1,1,1,0,1,0,0,0,1,1,1,578.2131,597.6866,580.5499,569.6448,624.1704,575.7783,554.9277,567.7589,497.1877,618.2814,600,590.6751,582.2827,495.5614,633.5696,0.0684,8
"880","male","5",1,0,1,0,1,1,1,0,0,1,0,1,1,364.239,403.9648,336.1972,383.7124,366.5758,327.8971,342.3321,275.7706,363.9846,306.2446,293.5845,260.9474,245.0951,326.2216,275.8672,0.0196,7
"881","male","5",0,1,1,1,1,1,1,1,0,0,1,1,1,551.9629,535.6052,573.7732,618.9516,589.3519,531.5911,533.195,558.8573,555.6495,541.2145,575.1958,537.8963,542.5587,591.0481,567.7359,0.0646,10
"882","female","5",3,1,1,1,1,1,1,0,1,1,1,1,1,409.0279,388.7755,384.8808,426.9434,380.2072,504.788,439.6546,394.3789,469.8384,411.8537,484.6512,437.0944,384.875,440.8243,399.7949,0.0649,11
"883","male","4",2,1,1,1,1,0,1,0,1,1,1,1,1,533.6579,514.1845,542.2262,561.6996,536.7736,421.2435,447.7077,434.0746,433.2727,449.3116,472.5289,508.8959,468.799,460.4066,504.2335,0.0646,10
"884","female","4",0,1,1,0,1,1,1,0,0,1,0,1,1,500.3194,504.2141,486.2985,471.4987,504.993,501.3725,491.8408,492.6351,486.2806,437.8277,500.7833,456.0239,512.9056,478.4036,442.0366,0.0649,8
"885","female","5",1,NA,1,1,1,1,1,0,0,0,1,1,1,514.2623,478.4312,477.6523,471.4208,465.1893,510.8248,479.8467,505.2646,447.28,467.1377,472.2492,445.207,498.3588,444.2745,461.9918,0.0649,8
"886","male","5",1,1,1,1,1,1,1,0,0,0,0,1,0,445.0148,412.2994,391.2681,430.9939,415.4152,433.0321,411.3796,385.7173,398.5484,433.0321,442.4095,411.6374,386.4603,423.7598,423.7598,0.0992,7
"887","female","5",5,1,1,1,1,1,1,1,0,0,1,1,0,383.9461,389.3987,397.188,404.1985,380.0514,492.5556,463.1662,487.7898,408.3588,443.3084,438.9593,417.5121,432.4319,381.1451,419.3771,0.1079,9
"888","female","5",4,1,1,1,1,0,1,0,1,1,1,1,1,505.694,479.9891,539.9673,508.0308,568.009,539.4994,549.8254,561.7401,556.9742,638.7881,495.8411,512.6259,568.5752,551.7904,593.7523,0.1079,10
"889","female","6",1,1,1,1,1,1,1,0,0,1,1,1,1,378.8051,370.2368,381.1419,398.2785,383.4787,410.2651,461.101,470.6327,466.6611,434.0944,364.3603,391.4025,393.2674,387.6725,374.6177,0.0153,10
"890","female","5",3,0,1,1,1,1,1,0,0,1,1,1,1,450.4674,434.1097,445.7937,429.436,484.7406,476.1929,455.5408,453.1579,420.5912,463.4839,424.0395,418.4446,408.1872,407.2548,443.6218,0.0748,9
"891","female","5",7,1,1,1,1,1,1,0,0,0,1,1,0,418.7646,343.9866,372.0284,391.5018,433.5644,409.1531,351.1684,371.8205,363.8774,397.2384,389.6307,367.251,384.9683,379.3734,409.213,0.0105,8
"892","male","5",4,1,1,1,1,0,1,0,0,0,1,1,0,411.5984,450.5453,463.0083,474.6923,461.4504,356.6869,373.5278,357.4889,365.5083,415.2289,457.5159,436.0686,463.1108,437.0011,511.6001,0.0614,7
"893","male","5",6,1,1,1,1,1,1,0,1,1,1,1,0,543.083,582.8088,560.2197,619.4189,581.251,549.2339,586.9253,552.4417,573.2923,568.4806,595.3376,639.1645,608.3924,644.7594,609.3249,0.0563,10
"894","male","5",1,1,1,1,1,0,1,0,0,0,0,1,1,455.3747,416.4278,393.8386,385.2703,381.3756,358.371,331.9068,357.569,319.8776,343.134,351.3987,346.7363,373.7784,346.7363,365.386,0.0563,7
"895","female","5",8,1,1,1,1,1,1,1,0,1,1,1,1,509.5108,501.7215,488.4795,492.3742,477.5744,489.6961,476.9872,493.6677,437.2717,453.1579,510.7609,481.8538,507.9634,444.5543,452.9467,0.0748,11
"896","female","5",8,0,1,1,1,0,0,0,0,0,1,1,0,587.5604,610.9285,586.7814,610.9285,605.4759,555.3856,588.7466,522.8189,597.484,574.449,568.8549,589.3696,579.1123,622.0067,608.0194,0.0105,5
"897","male","7",5,1,1,1,1,1,1,0,0,0,1,1,1,579.1478,621.2105,572.1374,566.6848,552.664,460.5388,477.3796,422.8474,430.0649,422.0454,505.166,551.7904,492.1112,521.9508,494.9086,0.0614,9
"898","female","5",6,1,1,1,1,1,1,0,0,1,0,1,1,393.527,398.2007,371.7168,467.5261,409.8847,392.552,396.5236,367.1341,390.1691,388.5805,392.3349,424.0395,398.8624,439.8918,400.7273,0.0748,9
"899","male","6",4,1,1,1,1,0,1,0,1,0,1,1,0,467.7598,441.2759,431.9286,415.571,456.8547,457.331,415.6299,450.1135,400.3929,439.6882,478.1238,457.6091,474.3939,479.0563,458.5416,0.0766,8
"900","male","5",12,0,1,0,1,0,1,0,0,0,0,1,1,485.208,445.4822,458.7241,432.2402,443.1453,455.4064,455.4064,427.3383,444.9811,459.4161,427.7695,424.0395,428.702,433.3644,453.8791,0.0106,5
"901","male","5",0,1,1,1,1,0,1,1,1,1,1,1,1,579.6152,567.9311,592.0782,578.0573,564.0365,621.7298,626.5414,567.1975,564.7917,570.4053,640.3767,620.7945,582.5625,574.1701,587.2249,0.0766,11
"902","female","6",12,1,1,1,1,1,1,1,0,0,1,1,0,578.2131,659.2226,642.086,676.3592,645.2017,618.9304,689.624,662.6174,676.1207,653.88,638.232,697.9112,657.8142,688.5863,679.2615,0.077,9
"903","male","5",2,1,1,1,1,1,1,1,1,1,1,1,1,413.8573,394.3839,420.0888,407.6258,399.8364,357.0879,426.0552,377.1365,394.7793,363.5034,378.3476,410.9847,446.4192,412.8497,413.7822,0.0766,12
"904","male","5",10,1,1,1,1,1,1,0,0,0,1,1,1,598.5434,571.2806,582.9646,596.2066,610.2274,614.0311,625.2583,564.3105,591.5766,585.963,606.0612,625.6434,598.6013,637.7658,586.4789,0.0811,9
"905","male","4",1,1,1,1,1,0,1,0,0,1,0,1,1,525.9464,515.0413,498.6836,502.5783,511.1466,484.3566,518.8402,488.3663,452.2788,487.5644,518.2208,540.6005,504.2335,422.1746,495.8411,0.0766,8
"906","female","6",4,1,1,1,1,1,1,NA,NA,1,1,NA,0,398.2785,423.2045,409.1837,373.3525,389.7102,468.8058,456.8911,456.0968,425.913,424.3244,431.7792,415.9269,430.8467,390.7497,401.0071,0.0799,8
"907","female","5",6,1,1,1,1,1,1,1,0,1,1,1,0,454.3621,424.7624,499.5404,413.0784,459.8146,500.0222,514.3197,540.532,507.9653,561.184,467.8665,495.8411,507.9634,462.2715,499.5711,0.077,10
"908","male","6",1,1,1,0,1,0,1,0,0,1,1,1,1,480.067,486.2985,497.9826,489.4142,480.8459,470.7235,477.1391,524.4538,562.9472,464.3079,495.1884,475.6061,512.9056,557.6651,480.2686,0.0811,8
"909","female","5",0,1,1,1,1,0,1,0,0,0,0,1,0,435.356,478.9765,414.3247,461.8399,437.6928,529.8882,559.2777,452.0458,510.0305,515.5906,458.5416,474.3939,415.6471,424.972,483.7188,0.0106,6
"910","male","5",22,1,1,1,1,1,1,1,1,1,1,1,1,688.1212,589.9751,646.0586,645.2796,642.9428,614.833,536.2424,625.2583,576.3397,635.6836,717.0272,634.0358,737.542,676.9302,700.2424,0.0065,12
"911","male","5",20,1,1,1,1,1,1,1,1,1,1,1,0,645.9028,629.5451,683.2918,654.4711,654.4711,619.8051,616.5973,693.584,655.8926,635.844,597.2025,638.232,677.3965,670.8691,655.9493,0.0319,11
"912","male","4",1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,526.8811,470.0187,484.8185,501.9551,484.8185,519.4016,515.3918,543.4599,507.3724,507.3724,527.7322,513.7449,573.4241,534.2596,530.5297,0.0319,7
"913","male","5",10,1,1,1,1,1,1,1,1,1,1,1,0,564.0365,583.5099,579.6152,577.2784,559.3628,541.5353,543.9411,515.873,523.8925,583.2364,601.2122,604.9422,553.6554,606.8072,631.9843,0.0319,11
"914","female","5",17,1,1,1,1,1,1,0,0,1,1,1,1,414.6362,378.8051,441.899,409.1837,423.2045,468.0115,391.7577,461.657,437.0334,430.6789,475.9791,422.8273,483.439,466.6542,474.1141,0.0335,10
"915","female","4",5,1,1,1,1,1,1,0,0,1,0,1,1,517.6118,533.1905,551.885,510.6013,460.7493,503.9937,498.4335,513.5254,466.6611,461.101,521.0183,530.3432,513.5584,474.3939,486.5162,0.033,9
"916","male","5",2,0,1,1,1,0,1,0,0,0,0,0,1,449.299,457.8673,432.9413,437.6149,469.5513,400.1523,461.1002,433.0321,454.6846,474.7332,405.7628,462.6445,442.1298,451.4547,446.7922,0.0335,5
"917","male","5",8,1,1,1,1,1,1,0,0,0,1,1,1,504.2141,502.6562,508.1087,508.1087,504.993,479.5449,486.7624,487.5644,487.5644,495.5838,539.9478,506.3782,539.9478,539.9478,549.2727,0.0335,9
"918","male","5",6,1,1,1,1,1,1,0,0,1,1,1,1,543.862,548.5356,574.2405,512.7045,504.9151,489.088,513.1464,522.7697,493.8997,525.1756,531.9284,527.2659,561.768,530.0634,558.038,0.0063,10
"919","male","6",1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,526.7253,540.7462,532.9568,571.9037,502.5783,523.6519,524.4538,560.5414,534.0772,534.0772,580.6975,612.4021,592.8198,611.4696,578.8325,0.0319,7
"920","male","5",4,1,1,1,1,1,1,1,1,1,1,1,1,525.9464,515.0413,554.7671,505.694,493.231,494.7819,541.2947,504.4052,485.9605,477.1391,587.2249,587.2249,553.6554,525.6807,540.6005,0.0063,12
"921","female","5",6,1,1,1,1,1,1,0,0,1,1,1,0,482.4038,493.3089,508.8877,503.4351,525.2454,455.5408,490.4904,435.683,462.6896,501.6108,389.5375,466.0015,434.2969,405.3898,484.6512,0.0063,9
"922","female","4",4,1,1,0,1,1,1,0,0,0,0,1,1,448.7537,384.8808,398.9017,390.3334,409.8068,464.2782,469.8384,422.9741,436.4774,432.5058,483.7188,502.3685,442.6893,485.5837,418.4446,0.033,7
"923","male","5",10,1,1,1,1,1,1,0,0,1,1,1,1,631.4146,594.8045,630.6356,647.7722,650.1091,571.6884,575.6981,602.9643,599.7565,618.2012,635.8075,640.47,667.5121,674.0395,648.8624,0.0319,10
"924","male","5",1,1,1,1,1,1,1,1,1,1,NA,1,1,577.4342,677.1382,627.2862,583.6657,645.9807,626.5414,686.6873,648.194,585.6422,704.3301,647.8366,709.3808,679.5412,611.4696,761.6001,0.0612,11
"925","male","5",1,1,1,1,1,1,1,0,0,1,1,1,1,572.1374,548.7693,544.8746,530.0748,572.1374,508.6555,487.8049,473.3699,474.9738,517.4769,594.6848,564.8452,572.3051,552.7229,578.8325,0.0612,10
"926","male","5",5,1,1,1,1,1,1,0,0,0,0,1,1,439.7959,440.5749,451.48,453.8168,432.0065,416.111,422.5266,428.9422,404.8838,456.2083,450.2424,436.2551,445.58,447.445,464.2298,0.0612,8
"927","female","5",8,1,1,1,1,1,1,0,0,1,1,1,0,605.398,610.0717,611.6295,575.7984,623.3136,572.0661,595.1011,615.7531,560.9457,626.0792,613.3346,622.6595,628.2544,626.3894,631.0518,0.0712,9
"928","female","5",4,1,1,0,1,1,1,0,0,1,1,1,0,376.4683,346.8687,385.0366,380.363,347.6476,371.8999,393.3463,348.8649,398.1122,365.5455,364.6401,425.2518,362.7751,398.2096,403.8046,0.0712,8
"929","female","5",8,1,1,1,1,1,1,0,0,1,1,1,1,591.2993,611.5516,585.0678,581.1731,613.1095,622.3459,611.2256,550.858,596.1337,637.4378,627.3219,662.7564,554.5878,632.9168,678.6087,0.0712,10
"930","male","5",0,1,1,1,1,0,1,0,1,1,0,1,0,456.6989,465.2672,466.8251,454.3621,504.2141,450.1135,448.5096,462.1427,473.3699,509.4575,449.2167,456.6766,468.799,468.799,502.3685,0.0612,8
"931","male","5",4,1,1,1,1,1,1,0,0,1,1,1,1,413.0784,377.2472,381.1419,376.4683,430.9939,399.3504,403.3601,399.3504,378.4998,447.4671,372.473,354.7557,384.5953,368.743,440.5446,0.0612,10
"932","male","6",2,1,1,1,1,0,1,0,0,0,1,1,1,481.7028,498.8394,524.5443,510.5234,535.4494,436.8012,493.7393,492.9374,484.116,497.7491,448.4707,477.3778,518.4073,462.458,462.458,0.0843,8
"933","male","4",4,0,0,1,1,0,1,0,1,1,1,1,1,475.0818,461.0609,511.6919,518.7023,476.6397,485.0783,452.1986,528.3834,518.76,505.9289,535.9381,469.7314,534.0731,513.5584,473.4614,0.0845,8
"934","male","5",2,1,1,1,1,1,1,0,1,1,1,1,1,440.7306,433.7202,413.4678,428.2676,422.8151,470.7235,443.4574,465.1099,433.834,423.4087,483.1593,475.6994,466.3745,459.8471,428.1425,0.0845,11
"935","female","5",2,0,1,1,1,1,1,0,0,0,0,1,1,433.3307,424.7624,462.1514,403.7311,430.215,426.9456,399.9391,419.0025,397.5562,438.8603,348.508,377.4151,402.5923,350.373,383.0101,0.0991,7
"936","male","6",2,1,1,0,1,1,1,1,1,1,1,1,0,529.0622,531.399,552.4303,510.3677,566.4512,465.9118,470.7235,501.1974,437.8438,530.0674,489.3137,446.4192,502.3685,427.7695,475.3264,0.0845,10
"937","female","6",0,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,485.3638,423.0488,506.3951,472.9008,486.9216,546.8865,502.4051,531.7946,561.184,550.0637,519.1533,482.7863,528.4782,504.2335,535.9381,0.0126,3
"938","male","5",1,1,1,1,1,1,1,NA,NA,NA,1,1,1,558.5839,592.8571,560.9207,570.268,560.1418,551.1586,577.6228,475.7758,559.98,513.4672,550.8579,585.3599,530.3432,594.6848,563.9127,0.0845,9
"939","female","5",6,1,1,1,1,1,1,1,1,1,1,1,1,385.504,422.893,409.651,442.3664,424.4508,472.6979,505.2646,481.4353,486.9955,468.7263,386.74,416.5796,420.3096,406.3223,387.6725,0.0991,12
"940","female","5",0,1,1,1,NA,1,1,0,1,1,1,1,0,405.99,444.158,421.5688,381.064,439.4843,444.1822,473.5716,445.7708,410.0268,471.983,416.3931,416.3931,372.5662,369.7687,437.8404,0.0839,9
"941","male","4",6,1,1,1,1,1,1,1,1,1,1,1,1,419.3099,373.3525,395.1628,434.1097,424.7624,461.3407,353.8801,417.2338,470.9641,461.3407,479.0563,371.8202,448.2842,502.3685,492.1112,0.0123,12
"942","female","5",5,1,1,1,1,1,1,0,0,1,1,1,1,364.7063,401.3164,385.7377,398.9796,405.2111,390.9634,413.9984,425.1187,463.2456,472.7773,408.1872,393.2674,443.6218,425.9045,452.0142,0.0991,10
"943","female","5",10,1,1,1,1,1,1,1,0,0,1,1,0,668.492,645.1239,668.492,631.103,666.1552,645.1426,662.6174,653.88,630.845,642.7597,636.6468,659.959,666.4864,609.6046,657.1615,0.0974,9
"944","female","5",10,1,1,1,1,1,1,0,0,1,1,1,1,570.5016,589.9751,589.9751,610.2274,632.0377,602.8853,645.7781,630.6862,621.9488,679.1391,575.0093,610.4439,616.0388,597.389,655.2033,0.0974,10
"945","female","7",11,1,1,1,1,1,1,0,1,0,1,1,0,628.7662,624.8715,663.8184,614.7453,637.3345,640.2973,606.9363,629.9713,625.2054,618.851,611.1899,596.27,640.097,601.865,613.9873,0.0974,9
"946","female","5",18,1,1,1,1,1,1,1,1,1,1,1,1,561.2323,551.1061,559.6744,526.1801,508.2645,648.5582,588.9849,604.0768,575.4816,560.3897,572.3051,546.1954,557.3853,535.9381,490.2462,0.0974,12
"947","female","5",9,1,1,1,1,1,1,1,0,1,1,1,1,617.3158,606.4107,562.7902,556.5587,607.9685,593.7508,613.6085,586.602,589.7792,601.6939,592.8198,591.8874,568.5752,590.9549,575.1026,0.0974,11
