"","group","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"1454",1073,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"1455",1073,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"1456",1073,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0
"1457",1073,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"1458",1073,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"1459",1073,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"1460",1073,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1461",1074,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"1462",1074,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"1463",1074,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"1464",1074,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1465",1074,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1466",1074,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"1467",1074,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"1468",1074,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1469",1074,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"1470",1074,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
"1471",1074,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"1472",1074,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1473",1074,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"1474",1074,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"1475",1074,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1476",1074,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"1477",1074,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"1478",1074,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"1479",1074,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"1480",1074,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1481",1075,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1482",1075,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0
"1483",1075,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"1484",1075,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
"1485",1075,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"1486",1075,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
"1487",1075,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"1488",1075,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"1489",1075,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"1490",1075,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
"1491",1075,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
"1492",1075,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
"1493",1075,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"1494",1075,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1495",1075,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"1496",1075,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1497",1075,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
"1498",1075,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"1499",1075,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
"1500",1075,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
"1501",1076,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1502",1076,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"1503",1076,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0
"1504",1076,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1505",1076,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
"1506",1076,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"1507",1076,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
"1508",1076,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"1509",1076,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
"1510",1076,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1511",1076,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"1512",1076,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"1513",1076,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1514",1076,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1515",1076,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"1516",1076,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
"1517",1076,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"1518",1076,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"1519",1076,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"1520",1076,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
"1521",1077,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
"1522",1077,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"1523",1077,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0
"1524",1077,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"1525",1077,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
"1526",1077,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0
"1527",1077,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0
"1528",1077,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1529",1077,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
"1530",1077,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1531",1077,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
"1532",1077,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1
"1533",1077,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"1534",1077,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"1535",1077,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1
"1536",1077,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0
"1537",1077,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0
"1538",1077,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"1539",1077,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
"1540",1077,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
"1541",1078,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"1542",1078,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1543",1078,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1544",1078,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0
"1545",1078,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0
"1546",1078,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1547",1078,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"1548",1078,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"1549",1078,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1550",1078,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
"1551",1078,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
"1552",1078,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1
"1553",1078,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
"1554",1078,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"1555",1078,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1556",1078,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"1557",1078,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1558",1078,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
"1559",1078,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1560",1078,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
"1561",1079,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0
"1562",1079,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"1563",1079,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"1564",1079,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1565",1079,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1566",1079,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"1567",1079,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"1568",1079,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"1569",1079,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1570",1079,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
"1571",1079,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"1572",1079,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
"1573",1079,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
"1574",1079,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"1575",1079,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"1576",1079,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"1577",1079,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
"1578",1079,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
"1579",1079,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1580",1079,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"1581",1080,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1582",1080,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"1583",1080,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"1584",1080,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1585",1080,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"1586",1080,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"1587",1080,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1
"1588",1080,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1589",1080,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1590",1080,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1591",1080,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1592",1080,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"1593",1080,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0
"1594",1080,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"1595",1080,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"1596",1080,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"1597",1080,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"1598",1080,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1599",1080,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1600",1080,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1601",1081,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
"1602",1081,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1603",1081,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0
"1604",1081,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
"1605",1081,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
"1606",1081,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"1607",1081,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"1608",1081,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
"1609",1081,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"1610",1081,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
"1611",1081,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1612",1081,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1613",1081,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1614",1081,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
"1615",1081,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
"1616",1081,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
"1617",1081,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"1618",1081,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0
"1619",1081,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"1620",1081,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1621",1082,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"1622",1082,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"1623",1082,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"1624",1082,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"1625",1082,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"1626",1082,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"1627",1082,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"1628",1082,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"1629",1082,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"1630",1082,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
"1631",1082,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1632",1082,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"1633",1082,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
"1634",1082,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1635",1082,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
"1636",1082,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"1637",1082,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1638",1082,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1639",1082,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1640",1082,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"1641",1083,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0
"1642",1083,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1643",1083,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"1644",1083,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1645",1083,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1646",1083,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
"1647",1083,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
"1648",1083,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1649",1083,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"1650",1083,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"1651",1083,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
"1652",1083,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1653",1083,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0
"1654",1083,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"1655",1083,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1656",1083,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"1657",1083,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"1658",1083,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1
"1659",1083,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
"1660",1083,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
"1661",1084,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"1662",1084,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1663",1084,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
"1664",1084,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"1665",1084,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
"1666",1084,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"1667",1084,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"1668",1084,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"1669",1084,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
"1670",1084,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"1671",1084,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"1672",1084,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
"1673",1084,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"1674",1084,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"1675",1084,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
"1676",1084,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"1677",1084,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
"1678",1084,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1679",1084,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"1680",1084,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"1681",1085,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1682",1085,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
"1683",1085,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
"1684",1085,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1685",1085,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1686",1085,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"1687",1085,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"1688",1085,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
"1689",1085,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"1690",1085,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
"1691",1085,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1692",1085,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"1693",1085,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0
"1694",1085,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1695",1085,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"1696",1085,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"1697",1085,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0
"1698",1085,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0
"1699",1085,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"1700",1085,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"1701",1086,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1702",1086,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
"1703",1086,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"1704",1086,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"1705",1086,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"1706",1086,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1707",1086,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
"1708",1086,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1709",1086,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1710",1086,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1711",1086,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
"1712",1086,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1713",1086,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0
"1714",1086,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
"1715",1086,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
"1716",1086,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
"1717",1086,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0
"1718",1086,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"1719",1086,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"1720",1086,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"1721",1087,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"1722",1087,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1723",1087,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1724",1087,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"1725",1087,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
"1726",1087,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
"1727",1087,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1728",1087,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"1729",1087,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"1730",1087,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"1731",1087,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0
"1732",1087,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
"1733",1087,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"1734",1087,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1735",1087,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0
"1736",1087,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"1737",1087,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
"1738",1087,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0
"1739",1087,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"1740",1087,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"1741",1088,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"1742",1088,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
"1743",1088,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1744",1088,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"1745",1088,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"1746",1088,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"1747",1088,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
"1748",1088,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1749",1088,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1
"1750",1088,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1751",1088,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1752",1088,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"1753",1088,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1754",1088,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"1755",1088,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"1756",1088,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"1757",1088,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"1758",1088,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1759",1088,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1760",1088,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
"1761",1089,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
"1762",1089,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1763",1089,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1764",1089,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"1765",1089,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
"1766",1089,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
"1767",1089,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0
"1768",1089,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1769",1089,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0
"1770",1089,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1771",1089,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
"1772",1089,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1773",1089,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
"1774",1089,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"1775",1089,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
"1776",1089,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
"1777",1089,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1778",1089,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"1779",1089,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"1780",1089,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1
"1781",1090,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"1782",1090,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"1783",1090,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
"1784",1090,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"1785",1090,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"1786",1090,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
"1787",1090,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
"1788",1090,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
"1789",1090,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
"1790",1090,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"1791",1090,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"1792",1090,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
"1793",1090,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0
"1794",1090,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
"1795",1090,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
"1796",1090,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1
"1797",1090,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"1798",1090,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"1799",1090,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
"1800",1090,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
"1801",1091,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"1802",1091,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"1803",1091,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1804",1091,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"1805",1091,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0
"1806",1091,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"1807",1091,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1808",1091,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"1809",1091,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
"1810",1091,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
