"","WV01","WV02","WV03","WV04","WV05","WV06","WV07","WV08","WV09","WV10","WV11","WV12","WV13","WV14"
"1770",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1771",0,0,0,0,3,0,0,1,0,3,2,0,0,3
"1772",0,0,0,0,0,0,0,1,0,1,0,0,1,1
"1773",0,3,0,2,3,0,0,1,0,2,0,0,1,2
"1774",0,1,0,0,0,3,1,1,0,1,0,3,0,0
"1775",0,3,0,0,0,0,0,0,0,3,0,3,0,3
"1776",3,3,0,1,0,0,0,1,2,2,0,0,0,2
"1777",0,2,0,0,0,0,0,1,0,2,1,0,1,3
"1778",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1779",0,0,2,0,0,0,0,1,0,0,2,0,0,0
"1780",0,0,2,0,0,0,0,1,0,0,0,0,0,3
"1781",3,0,0,0,0,0,0,0,0,0,0,0,0,3
"1782",0,0,0,1,3,0,0,1,0,3,2,0,1,0
"1783",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1784",0,0,0,0,1,0,2,0,0,0,0,0,3,2
"1785",0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1786",0,0,0,3,1,0,3,0,0,2,0,0,1,1
"1787",0,3,0,0,3,3,0,1,0,2,0,0,0,1
"1788",2,0,0,0,0,0,0,0,0,0,0,0,0,3
"1789",0,0,2,0,1,0,0,1,0,1,2,0,0,0
"1790",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"1791",0,1,0,2,1,2,1,3,0,3,3,0,1,3
"1792",2,0,1,1,1,1,3,1,2,0,0,1,1,1
"1793",0,0,0,0,0,0,0,0,0,0,0,3,0,1
"1794",0,3,0,0,0,0,0,0,0,0,0,0,0,1
"1795",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"1796",0,1,0,1,0,0,0,0,1,0,0,0,3,3
"1797",0,0,0,0,1,0,0,0,0,1,0,0,0,3
"1798",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1799",0,1,2,1,3,2,1,1,0,3,0,0,1,2
"1800",0,0,0,1,1,0,0,1,0,3,0,2,1,0
"1801",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"1802",0,1,0,0,3,0,0,1,0,0,0,0,0,0
"1803",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1804",0,0,0,3,0,0,0,3,0,2,2,0,0,1
"1805",0,1,0,2,1,0,0,1,0,3,2,0,0,3
"1806",0,1,0,1,1,0,0,0,0,0,2,0,0,2
"1807",0,0,0,0,3,0,0,1,0,0,0,0,3,0
"1808",0,0,2,0,3,0,0,1,0,0,2,2,1,2
"1809",0,3,1,0,3,0,0,1,0,0,0,0,1,2
"1810",0,3,0,0,1,0,0,0,0,3,2,0,1,3
"1811",0,0,2,2,3,0,0,1,0,3,0,0,1,3
"1812",0,0,0,0,1,0,0,0,0,1,0,2,1,3
"1813",0,0,0,0,0,0,0,0,0,0,0,0,3,3
"1814",0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1815",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1816",0,1,0,0,1,0,0,1,0,3,2,0,0,3
"1817",0,0,0,1,0,0,0,0,0,3,0,0,0,1
"1818",0,0,0,0,1,0,0,0,0,3,0,0,1,0
"1819",0,3,2,1,3,0,0,0,0,1,1,1,1,0
"1820",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"1821",1,3,0,0,3,3,0,1,0,2,0,0,1,1
"1822",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1823",0,0,0,1,2,0,0,0,0,1,0,2,0,2
"1824",0,0,0,1,3,3,1,0,0,2,0,0,3,0
"1825",0,3,0,1,0,0,0,1,0,0,0,0,1,0
"1826",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1827",0,1,0,0,0,0,0,1,0,1,0,0,1,3
"1828",0,1,0,0,0,0,0,0,0,0,0,3,1,3
"1829",0,0,0,0,0,2,0,0,0,0,0,0,0,3
"1830",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1831",0,0,0,0,0,0,0,3,0,3,0,1,1,0
"1832",0,0,0,0,3,0,0,1,0,0,0,0,0,1
"1833",0,0,0,0,1,0,0,0,0,3,0,3,0,3
"1834",0,0,3,0,1,0,0,0,0,2,0,0,0,3
"1835",0,0,0,0,1,0,0,0,0,0,0,0,3,0
"1836",0,0,0,0,3,1,1,0,0,3,0,0,1,2
"1837",3,1,0,2,0,2,0,1,0,3,0,1,3,3
"1838",0,3,0,0,0,0,1,0,0,0,0,0,1,3
"1839",0,1,0,0,3,0,0,0,0,2,3,0,0,3
"1840",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1841",1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1842",0,3,0,0,1,0,0,0,0,3,0,3,1,2
"1843",0,0,0,0,3,2,1,0,0,3,0,0,2,3
"1844",0,0,0,0,3,2,0,0,0,3,0,0,0,0
"1845",0,1,0,0,0,0,2,0,0,0,3,2,0,3
"1846",3,1,1,0,3,0,0,1,0,3,0,1,1,2
"1847",0,3,1,0,0,0,0,0,0,3,0,2,1,0
"1848",3,1,1,2,3,2,0,1,2,0,1,0,1,2
"1849",2,0,0,2,3,1,0,1,0,0,0,0,1,3
"1850",0,0,0,0,0,0,1,1,0,2,0,0,0,3
"1851",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1852",0,1,1,0,1,0,0,0,0,0,1,0,1,1
"1853",0,3,0,0,1,0,0,0,0,0,0,0,2,3
"1854",0,2,0,0,0,1,3,1,0,0,0,3,0,3
"1855",0,0,0,1,3,0,0,0,0,0,0,1,1,3
"1856",0,0,0,0,0,0,0,0,0,3,0,2,0,2
"1857",0,0,0,0,0,0,0,0,0,3,0,3,2,0
"1858",2,0,0,0,0,0,0,0,2,3,1,3,1,3
"1859",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1860",0,0,3,0,3,0,0,0,0,3,2,3,0,3
"1861",0,0,0,0,0,0,0,0,0,0,0,0,3,0
"1862",2,0,0,0,3,0,0,3,0,2,0,0,3,0
"1863",0,3,0,0,1,0,0,1,0,3,1,3,1,2
"1864",0,0,2,0,1,1,0,1,0,0,0,3,1,2
"1865",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1866",0,0,0,1,1,1,0,3,0,0,1,0,0,3
"1867",0,0,2,0,0,0,0,0,0,2,0,0,0,2
"1868",0,0,0,2,3,2,2,0,0,0,2,0,1,2
"1869",0,0,3,0,3,3,0,1,0,1,0,2,1,2
"1870",0,0,3,0,1,1,0,0,0,2,1,3,0,2
"1871",0,1,0,0,0,1,0,0,0,3,0,2,1,0
"1872",0,0,1,0,0,0,0,0,0,2,0,0,1,2
"1873",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"1874",2,0,0,0,0,0,0,0,0,0,0,0,1,2
"1875",0,1,0,0,3,0,0,0,0,0,0,0,1,1
"1876",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1877",2,0,1,1,3,0,1,3,2,1,2,0,2,0
"1878",0,0,2,0,0,0,0,1,0,2,0,0,1,3
"1879",0,0,0,0,3,0,0,3,0,3,2,0,1,3
"1880",2,0,0,0,0,0,0,1,0,2,0,0,3,3
"1881",0,3,0,0,0,0,0,3,0,3,0,2,1,3
"1882",2,1,0,0,3,0,2,3,0,0,0,3,1,1
"1883",0,3,0,0,0,0,3,0,0,3,0,0,0,0
"1884",0,1,3,0,1,0,0,1,0,3,0,1,0,2
"1885",0,0,3,1,0,3,1,1,0,0,0,3,3,1
"1886",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1887",0,2,0,0,0,0,0,3,0,2,0,0,1,1
"1888",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1889",0,0,0,1,0,0,0,0,0,3,0,0,0,3
"1890",0,1,0,1,2,1,1,0,0,2,0,0,1,1
"1891",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1892",3,3,1,1,1,0,0,1,0,0,0,0,1,3
"1893",2,0,3,1,0,1,0,3,2,3,0,3,1,1
"1894",0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1895",0,0,3,0,1,0,0,0,0,1,0,0,0,0
"1896",0,0,0,0,0,0,0,0,0,2,0,0,0,3
"1897",0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1898",2,1,2,2,2,2,1,3,0,1,1,0,2,2
"1899",0,0,0,0,3,0,0,0,0,3,0,0,1,3
"1900",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"1901",0,0,0,3,0,0,0,0,0,0,0,0,0,0
"1902",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1903",0,0,0,0,0,0,0,0,2,3,0,2,1,3
"1904",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1905",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1906",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1907",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1908",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1909",0,0,0,0,0,0,0,0,0,3,0,0,0,3
"1910",0,0,0,0,0,0,0,0,0,2,0,1,0,3
"1911",0,1,3,0,3,0,0,2,0,3,0,0,0,3
"1912",0,0,0,0,0,0,0,0,0,2,0,0,1,2
"1913",0,0,3,1,0,1,0,1,0,2,3,1,1,1
"1914",0,0,0,0,3,0,0,1,0,1,0,0,1,3
"1915",0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1916",0,0,0,0,0,0,0,1,0,2,0,0,1,3
"1917",3,0,0,0,1,0,0,1,2,1,2,3,0,3
"1918",0,1,0,0,1,0,0,0,0,0,0,0,2,1
"1919",2,0,0,0,0,0,0,1,0,0,0,0,0,2
"1920",0,3,1,0,3,0,0,0,0,3,0,1,1,0
"1921",0,0,0,0,0,0,0,0,0,2,0,0,1,1
"1922",0,1,2,3,0,0,1,0,0,3,3,0,1,2
"1923",0,3,0,0,0,0,0,1,0,2,0,0,1,0
"1924",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1925",0,1,0,0,3,2,0,0,0,0,0,0,1,3
"1926",2,0,2,0,3,0,0,1,0,3,2,3,1,2
"1927",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1928",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1929",0,0,0,0,0,0,0,0,0,0,0,3,0,3
"1930",0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1931",0,0,0,0,0,0,0,0,0,3,2,0,0,3
"1932",0,0,0,0,0,0,0,3,0,3,0,0,1,3
"1933",0,0,0,0,3,2,0,0,0,0,0,0,1,3
"1934",0,1,0,0,0,0,0,0,0,1,1,0,0,0
"1935",0,0,0,0,3,0,0,0,0,1,0,0,0,3
"1936",2,0,1,0,0,2,2,1,0,3,0,2,1,0
"1937",0,1,0,0,0,0,0,0,0,3,0,2,0,3
"1938",0,0,0,0,0,0,0,0,0,3,0,0,0,3
"1939",0,1,0,0,0,0,1,1,0,3,0,0,0,3
"1940",0,0,0,0,0,0,0,0,0,1,0,0,0,2
"1941",0,1,1,2,3,1,1,1,0,0,3,0,3,3
"1942",0,3,0,0,0,0,0,0,0,0,0,3,3,3
"1943",2,1,0,0,3,1,0,0,0,3,0,0,1,1
"1944",2,1,0,1,0,0,0,0,0,3,2,0,0,3
"1945",0,0,0,0,3,2,0,0,0,0,0,0,1,1
"1946",0,0,0,0,1,1,0,1,0,2,0,2,0,1
"1947",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1948",1,1,0,1,3,1,1,1,0,3,0,0,0,1
"1949",0,0,0,0,0,0,0,0,0,2,0,0,0,3
"1950",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1951",3,1,0,3,3,1,0,1,0,0,1,0,1,2
"1952",3,3,1,0,0,0,0,1,2,3,2,2,1,2
"1953",0,1,0,0,1,0,0,0,0,1,0,0,1,3
"1954",0,0,0,0,0,0,0,0,0,2,0,0,0,0
"1955",0,3,0,0,0,0,0,0,0,3,0,0,0,3
"1956",0,1,0,0,3,0,0,0,0,2,0,2,0,3
"1957",0,0,0,0,0,0,0,1,0,0,0,3,0,2
"1958",0,3,0,1,3,1,0,1,0,3,0,3,0,2
"1959",0,0,0,0,0,0,0,0,0,1,0,0,1,3
"1960",0,0,3,0,1,0,0,1,0,1,0,0,3,3
"1961",2,0,0,0,0,2,0,0,0,2,0,0,1,3
"1962",2,0,3,3,3,0,0,1,0,2,2,3,1,3
"1963",0,1,2,0,0,0,0,0,0,3,1,1,0,2
"1964",1,1,0,2,3,3,0,1,0,3,0,0,0,1
"1965",3,0,1,0,0,0,0,1,0,0,0,0,0,1
"1966",0,0,0,0,3,1,0,0,0,3,0,0,0,2
"1967",0,2,0,0,3,2,0,0,0,2,0,1,3,3
"1968",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1969",0,0,0,0,0,0,0,1,0,3,0,0,1,3
"1970",0,0,3,0,2,0,0,0,0,3,0,3,1,2
"1971",0,2,1,1,3,1,0,1,0,0,0,0,3,3
"1972",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1973",0,0,1,1,1,2,1,1,0,3,0,2,3,1
"1974",0,0,0,1,3,0,0,0,0,3,1,2,1,1
"1975",0,0,0,0,1,0,0,0,0,0,0,0,3,1
"1976",0,1,0,0,1,0,0,1,0,0,0,2,0,3
"1977",1,0,0,0,3,2,0,0,0,3,0,0,1,0
"1978",0,0,0,0,1,0,0,0,0,3,0,0,0,0
"1979",0,0,0,0,3,0,0,0,0,0,0,0,0,2
"1980",0,0,2,0,3,0,0,0,0,0,0,0,1,1
"1981",0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1982",0,1,0,0,0,0,0,3,0,3,0,1,3,0
"1983",0,1,0,0,3,0,0,0,0,0,0,0,0,3
"1984",0,3,0,0,0,0,0,0,0,0,0,1,0,3
"1985",3,0,0,0,3,0,0,1,0,0,0,0,0,2
"1986",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"1988",0,0,0,0,1,0,0,0,0,1,0,0,0,3
"1989",0,0,0,0,0,0,0,0,0,1,0,2,1,3
"1990",2,0,0,1,3,0,1,1,3,0,0,1,1,3
"1991",0,3,0,1,3,0,0,0,0,3,0,3,0,1
"1992",0,0,0,2,0,0,0,1,0,0,0,0,0,3
"1993",0,1,0,0,0,0,3,1,0,0,0,0,3,0
"1994",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1995",0,0,0,0,0,0,0,0,0,3,0,0,0,3
"1996",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1997",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"1998",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1999",0,0,3,0,1,0,0,0,0,0,0,0,0,3
"2000",0,3,0,0,0,0,0,1,0,0,1,0,0,3
"2001",0,0,0,0,3,0,0,0,0,0,0,0,1,3
"2002",0,0,0,2,1,3,1,1,0,3,2,0,1,2
"2003",0,2,0,0,0,1,0,1,0,1,2,0,1,2
"2004",0,0,0,0,3,2,0,0,0,3,0,1,1,0
"2005",0,0,1,1,3,2,1,1,0,3,0,1,1,1
"2006",0,1,0,0,1,0,0,0,0,3,0,0,1,0
"2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008",0,0,0,0,1,0,0,1,0,0,0,2,1,3
"2009",0,3,0,0,0,0,0,0,0,0,0,0,0,3
"2010",0,0,0,0,1,0,2,1,0,0,0,0,1,3
"2011",0,1,0,0,0,0,0,0,0,0,0,2,0,0
"2012",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"2013",0,0,2,0,0,0,0,0,0,3,0,1,0,3
"2014",0,0,1,0,3,0,0,0,0,0,0,1,1,3
"2015",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016",0,0,1,0,0,0,0,0,0,0,0,0,0,3
"2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018",0,0,0,1,0,0,0,1,0,2,0,2,3,2
"2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2021",0,0,0,0,1,0,0,0,0,0,0,3,0,3
"2022",3,0,0,0,0,0,0,0,0,0,1,0,0,0
"2023",0,0,0,1,0,1,0,1,0,1,0,0,0,3
"2024",0,0,0,1,0,1,0,1,0,3,0,2,0,3
"2025",0,0,0,0,0,0,0,0,0,0,0,0,2,0
"2026",0,0,0,0,0,1,0,0,0,3,0,0,1,3
"2027",0,0,0,1,3,0,0,0,0,0,0,0,0,0
"2028",2,0,0,0,0,2,0,0,0,3,0,0,1,3
"2029",0,0,2,1,3,1,0,1,0,0,0,2,1,2
"2030",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2031",0,0,0,1,1,2,1,3,0,3,0,1,1,0
"2032",0,0,1,0,3,3,0,0,0,0,0,0,1,1
"2033",0,2,0,0,0,0,0,0,0,0,0,0,0,2
"2034",0,2,3,1,0,1,0,0,0,2,0,0,2,3
"2035",0,2,0,1,3,2,3,1,0,2,0,1,3,1
"2036",0,0,0,2,2,2,0,0,0,3,3,3,0,3
"2037",0,1,0,0,2,0,0,0,0,3,0,0,1,1
"2038",0,0,1,0,2,0,0,1,0,3,0,0,1,2
"2039",0,0,1,1,1,1,0,0,0,3,0,2,1,2
"2040",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2041",0,0,0,0,3,2,0,0,0,0,0,0,3,0
"2042",0,1,1,2,3,0,3,0,0,2,2,0,3,3
"2043",1,0,1,1,0,2,0,1,0,0,0,0,1,1
"2044",2,1,0,0,0,2,0,0,2,0,0,0,0,3
"2045",0,1,0,2,0,0,0,0,0,2,0,0,0,2
"2046",0,0,0,0,1,0,0,0,0,2,0,0,1,3
"2047",0,0,0,0,3,0,0,0,0,0,0,0,1,1
"2048",0,0,3,0,3,0,0,1,0,0,0,0,1,3
"2049",0,0,2,3,3,2,1,3,0,3,2,2,1,2
"2050",0,1,0,0,3,0,0,1,0,1,0,3,0,3
"2051",1,3,1,1,3,2,1,1,0,3,3,0,1,3
"2052",0,0,0,0,0,0,0,3,0,1,0,3,0,3
"2053",2,0,1,2,3,3,1,1,2,2,0,0,1,1
"2054",3,0,1,1,3,2,0,1,0,0,1,0,1,2
"2055",2,0,0,1,3,3,1,1,0,3,2,3,1,1
"2056",0,0,0,1,0,0,2,1,0,2,0,0,1,2
"2057",3,3,1,0,3,3,2,1,0,3,0,0,1,3
"2058",0,0,0,0,1,2,0,1,0,0,0,2,3,0
"2059",2,1,1,1,0,1,1,1,0,2,2,0,1,1
"2060",3,0,0,0,3,0,0,1,0,3,0,0,0,3
"2061",1,0,0,0,1,2,0,1,0,2,0,0,1,1
"2062",0,1,0,1,3,0,1,1,0,3,0,0,1,1
"2063",0,2,0,0,1,2,1,1,0,2,0,1,1,3
"2064",0,1,0,0,3,0,0,0,0,0,0,0,0,3
"2065",3,1,1,0,1,0,2,1,2,2,0,0,0,1
"2066",3,3,1,1,1,1,0,1,0,2,0,0,1,0
"2067",1,0,0,1,3,1,1,1,0,3,3,2,1,3
"2068",0,0,1,0,1,0,2,1,0,0,3,0,3,1
"2069",2,1,0,1,3,2,0,1,0,1,0,0,1,2
"2070",0,2,3,3,3,3,2,3,0,1,0,0,1,3
"2071",3,2,3,1,3,3,1,1,0,2,3,2,1,3
"2072",3,1,1,1,3,1,0,1,0,3,1,3,1,2
"2073",0,0,3,0,0,2,0,0,0,0,0,0,1,1
"2074",0,0,0,0,0,0,0,0,0,0,0,0,1,2
"2075",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2076",0,0,0,1,0,1,0,3,0,0,3,3,1,0
"2077",0,1,0,0,0,0,0,0,0,0,0,3,0,2
"2078",2,0,0,0,0,3,0,3,0,0,0,0,1,0
"2079",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"2080",0,0,0,1,1,2,0,2,0,2,2,1,1,1
"2081",0,0,0,0,3,0,2,3,0,2,0,0,1,1
"2082",2,0,0,3,0,1,1,1,0,2,0,3,1,2
"2083",3,0,3,2,3,3,0,0,3,3,0,3,1,3
"2084",3,0,1,0,2,0,1,0,0,0,0,0,1,3
"2085",3,1,0,3,3,3,0,1,2,0,2,0,1,3
"2086",1,0,0,1,3,2,0,3,0,1,3,0,0,3
"2087",0,0,0,0,0,0,0,0,0,0,0,3,0,2
"2088",0,0,1,0,0,0,3,0,2,0,1,2,1,3
"2089",0,0,0,0,3,1,0,0,0,0,0,0,1,3
"2090",0,0,0,0,1,0,0,0,0,1,0,2,0,1
"2091",0,0,2,0,0,0,0,0,0,0,0,1,1,2
"2092",0,1,2,0,3,0,1,0,0,0,0,0,3,3
"2093",0,0,0,0,0,0,0,0,0,3,0,1,0,1
"2094",0,1,2,0,3,3,0,0,0,2,0,0,3,3
"2095",0,2,1,0,3,0,0,0,0,2,0,0,0,3
"2096",0,3,0,0,3,1,1,0,0,3,1,0,3,2
"2097",0,1,0,0,3,1,0,3,0,2,3,0,1,2
"2098",0,1,2,0,0,0,0,0,0,3,0,3,1,3
"2099",0,0,0,0,0,0,2,0,0,2,0,0,0,3
"2100",0,0,0,0,0,0,0,1,0,0,0,1,3,3
"2101",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2102",0,0,0,0,1,0,0,0,0,3,0,0,2,0
"2103",0,0,0,0,0,0,2,0,0,2,0,0,1,1
"2104",3,0,1,0,3,0,0,0,0,3,2,0,0,0
"2105",0,0,0,0,0,0,0,0,0,1,0,2,0,3
"2106",0,0,0,0,0,0,1,0,0,3,0,3,1,3
"2107",0,0,0,0,3,0,0,0,0,0,0,0,3,3
"2108",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2109",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2110",0,1,0,0,1,1,0,1,0,2,0,0,1,3
"2111",0,1,0,0,0,0,0,0,0,0,0,3,0,3
"2112",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2113",0,0,1,1,1,1,1,3,0,3,2,0,1,3
"2114",3,0,0,0,0,0,0,0,0,0,0,1,0,0
"2115",0,0,0,2,0,2,0,0,0,0,0,0,1,3
"2116",0,0,1,0,3,0,0,3,0,3,0,2,0,3
"2117",0,0,0,0,3,0,0,0,0,0,0,0,1,2
"2118",3,0,3,0,3,2,0,1,0,0,0,1,1,3
"2119",2,0,1,0,0,0,0,0,0,3,0,0,3,1
"2120",0,0,0,0,0,0,0,0,0,3,0,3,3,2
"2121",0,0,1,1,2,1,0,1,2,2,0,0,0,2
"2122",0,2,0,0,0,0,0,0,0,0,0,0,3,3
"2123",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2124",3,0,0,1,3,0,0,1,2,0,3,3,1,3
"2125",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2126",2,0,0,0,0,0,0,0,0,3,0,0,1,0
"2127",2,0,0,0,1,0,0,0,0,0,3,2,1,1
"2128",0,1,0,0,0,0,0,0,0,0,0,0,1,2
"2129",0,0,0,0,0,0,0,0,0,2,0,0,1,3
"2130",0,0,0,0,3,0,0,0,0,1,0,3,1,1
"2131",0,0,0,1,3,0,0,0,0,2,0,0,1,3
"2132",0,0,0,0,3,0,0,0,0,0,0,0,1,2
"2133",0,1,2,0,3,0,0,0,0,0,0,0,0,2
"2134",0,0,0,0,1,0,0,0,0,0,0,0,1,3
"2135",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2136",0,3,1,0,3,0,1,1,0,1,2,0,1,3
"2137",0,1,0,1,0,0,0,0,0,0,2,2,0,2
"2138",0,1,1,3,1,2,0,3,0,2,0,0,0,2
"2139",2,2,1,3,3,0,0,1,2,0,0,0,3,3
"2140",2,1,0,0,0,0,0,1,0,0,1,1,1,1
"2141",0,0,0,0,3,0,0,1,0,2,0,2,1,3
"2142",0,0,0,0,3,0,0,0,0,0,0,0,1,3
"2143",3,0,1,1,1,1,0,0,0,0,0,1,0,0
"2144",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2145",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2146",0,0,0,0,0,0,0,1,0,0,0,0,3,3
"2147",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2148",0,0,0,0,1,0,0,0,0,1,0,0,1,1
"2149",0,0,0,0,0,0,0,3,0,0,0,0,1,3
"2150",0,1,0,0,1,0,0,0,0,0,0,0,0,1
"2151",0,0,0,2,3,0,0,3,0,3,0,0,1,1
"2152",0,0,0,0,3,0,0,0,0,0,0,0,1,0
"2153",0,0,0,0,0,0,0,0,0,2,0,0,1,2
"2154",0,0,0,0,1,0,0,0,0,0,0,0,3,3
"2155",0,0,0,0,1,0,0,0,0,0,2,0,1,3
"2156",0,0,0,0,0,0,0,1,0,3,0,0,0,0
"2157",0,1,2,1,0,0,0,3,0,3,0,3,1,3
"2158",0,3,0,3,0,0,0,0,0,0,3,0,0,0
"2159",0,1,0,3,1,0,0,1,0,0,2,2,1,0
"2160",0,1,0,0,1,0,0,0,0,1,3,0,0,3
"2161",0,0,0,0,3,0,0,0,0,3,0,0,1,0
"2162",0,1,0,2,0,3,0,1,0,0,0,3,0,2
"2163",0,1,0,0,0,0,0,0,0,1,0,0,1,0
"2164",0,1,0,0,1,0,0,0,0,0,0,0,1,2
"2165",0,1,0,0,3,0,0,0,0,1,0,0,1,3
"2166",0,1,0,0,3,0,0,0,0,3,0,0,0,0
"2167",2,1,3,2,2,2,0,0,0,0,0,1,1,2
"2168",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2169",0,0,0,0,1,0,0,1,0,2,0,0,0,1
"2170",0,1,0,0,3,0,0,0,0,1,0,1,0,3
"2171",2,1,2,3,0,0,3,1,0,0,0,3,1,2
"2172",3,3,1,1,3,2,0,1,0,0,0,0,1,2
"2173",0,0,0,0,3,0,0,3,0,0,0,0,0,1
"2174",0,1,0,0,3,1,0,0,0,3,0,0,1,3
"2175",0,2,0,0,0,0,0,0,0,2,0,3,0,1
"2176",0,0,1,0,1,0,0,0,0,0,0,0,0,3
"2177",0,1,2,0,1,1,0,0,0,3,0,0,1,1
"2178",0,1,0,0,0,0,0,0,0,1,0,0,1,3
"2179",0,1,0,0,0,0,0,0,0,1,0,0,1,3
"2180",1,0,1,1,3,2,0,1,0,3,1,3,1,1
"2181",2,1,0,3,0,0,0,1,0,2,0,3,1,2
"2182",0,0,0,0,3,0,0,1,0,0,0,0,1,1
"2183",1,3,0,0,0,0,0,0,0,0,0,0,1,0
"2184",0,0,0,0,0,0,0,0,0,0,1,1,3,2
"2185",0,0,0,0,3,0,0,1,0,0,0,3,3,0
"2186",3,1,1,1,3,0,0,1,2,0,0,0,1,0
"2187",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2188",0,0,0,0,0,0,0,1,0,3,0,0,0,0
"2189",0,0,0,0,1,0,0,1,0,3,1,0,0,1
"2190",3,1,0,1,0,0,0,1,0,2,1,3,1,0
"2191",0,1,0,0,1,0,0,0,0,0,0,0,0,3
"2192",0,1,0,0,1,0,0,3,2,0,0,2,1,0
"2193",0,1,0,0,3,0,0,0,0,3,3,0,1,1
"2194",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2195",0,0,0,1,3,0,0,1,0,0,0,0,0,0
"2196",0,0,0,1,3,3,0,0,0,0,0,0,0,0
"2197",0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2198",3,0,1,0,1,0,0,1,0,2,0,0,1,0
"2199",0,1,0,0,0,0,0,0,0,2,0,0,1,3
"2200",3,0,1,1,0,2,0,1,0,0,3,0,0,1
"2201",0,0,0,0,3,0,0,0,0,1,0,0,3,0
"2202",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2203",3,1,1,1,0,0,0,1,2,2,3,0,1,0
"2204",0,0,0,0,0,0,0,0,0,0,0,0,2,2
