"","I01","I02","I03","I04","I05","I06","I07","I08","I09","I10","I11","I12","I13","I14","I15","I16","I17","I18","I19","I20","I21","I22","I23","I24","I25","I26","I27","I28","I29","I30","I31","I32","I33","I34","I35","I36","I37"
"719",1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"720",1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,4,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"721",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0
"722",1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,4,3,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0
"723",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4,3,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"724",1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,3,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
"725",1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,3,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"726",1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,4,3,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"727",1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,4,3,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
"728",1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,4,3,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"729",1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
"730",1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,4,3,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0
"731",1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,4,3,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"732",1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4,2,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1
"733",1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,4,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
"734",1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,4,2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0
"735",1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,4,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1
"736",1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,4,3,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1
"737",1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,4,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"738",1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,4,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1
"739",1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,2,2,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0
"740",1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,4,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"741",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
"742",1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
"743",0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0
"744",1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
"745",1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"746",1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,4,4,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
"747",1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,4,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
"748",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
"749",1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,4,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1
"750",1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
"751",1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,2,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1
"752",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,4,4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"753",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"754",1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,4,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"755",1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,4,2,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1
"756",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"757",1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1
"758",1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,4,4,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"759",1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1
"760",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,4,2,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0
"761",1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,4,2,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0
"762",1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,4,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
"763",1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
"764",1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"765",1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,4,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"766",1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,3,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
"767",1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,4,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
"768",1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,4,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"769",1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
"770",1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,2,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
"771",1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,4,3,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0
"772",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"773",1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,4,3,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
"774",1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1
"775",0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1
"776",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,4,2,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
"777",1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,4,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
"778",1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,4,2,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1
"779",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
"780",1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,2,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0
"781",1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
"782",1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"783",1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,3,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"784",1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,4,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1
"785",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,3,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"786",1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,4,4,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"787",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
"788",1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"789",1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,2,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
"790",1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"791",1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,3,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0
"792",1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,2,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"793",1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1
"794",1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,2,3,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1
"795",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,4,2,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
"796",1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,4,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"797",1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,3,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
"798",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,4,4,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
"799",1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,4,3,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"800",1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,2,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1
"801",1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,4,3,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"802",1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"803",1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
"804",1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,2,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"805",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1
"806",1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
"807",1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"808",1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,4,2,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"809",1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,4,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1
"810",1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"811",1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,3,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1
"812",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"813",1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,4,4,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"814",1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,4,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
"815",1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,4,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1
"816",1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0
"817",1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"818",1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,4,3,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1
"819",1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,4,3,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"820",1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,4,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0
"821",1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
"822",1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"823",1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,2,2,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
"824",1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,3,4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"825",1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,2,3,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"826",1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,4,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1
"827",1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,2,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"828",1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1
"829",1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,4,3,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"830",1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,4,2,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0
"831",1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,4,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"832",1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,4,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"833",1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0
"834",1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,4,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0
"835",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,3,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
"836",1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,4,4,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
"837",1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,4,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1
"838",1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
"839",1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,4,4,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1
"840",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1
"841",1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"842",1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
"843",1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,2,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0
"844",1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"845",1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
"846",1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"847",1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,4,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1
"848",1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,4,2,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
"849",1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,4,3,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"850",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
"851",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1
"852",1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,4,3,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
"853",1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,4,2,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"854",1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,2,3,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"855",1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,4,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
"856",1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,2,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
"857",1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,4,3,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
"858",1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,2,3,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"859",1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0
"860",1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"861",1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,3,3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"862",1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,3,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"863",1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"864",1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,4,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"865",1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,3,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
"866",1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
"867",1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,4,3,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"868",1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,2,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
"869",1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"870",1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,4,2,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
"871",1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1
"872",1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,4,3,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1
"873",1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,4,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1
"874",1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1
"875",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"876",1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,4,2,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0
"877",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"878",1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"879",1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,4,3,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"880",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,4,4,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"881",1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,3,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
"882",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
"883",1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
"884",1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,2,3,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"885",1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,4,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
"886",1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2,4,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0
"887",1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,2,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
"888",1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,4,2,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1
"889",1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
"890",1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,2,2,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"891",1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
"892",1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,3,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"893",1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,4,3,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"894",1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,2,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"895",1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
"896",1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,2,4,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"897",1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,3,2,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
"898",1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,4,3,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
