"","X.Y..m..d.","NYSE"
"1000","1970-02-02",47.92
"1001","1970-02-03",48.53
"1002","1970-02-04",48.19
"1003","1970-02-05",47.98
"1004","1970-02-06",48.24
"1005","1970-02-09",48.64
"1006","1970-02-10",48.2
"1007","1970-02-11",48.65
"1008","1970-02-12",48.57
"1009","1970-02-13",48.49
"1010","1970-02-16",48.45
"1011","1970-02-17",48.36
"1012","1970-02-18",48.93
"1013","1970-02-19",49.09
"1014","1970-02-20",49.2
"1015","1970-02-24",49.2
"1016","1970-02-25",49.97
"1017","1970-02-26",49.73
"1018","1970-02-27",50.1
"1019","1970-03-02",50.19
"1020","1970-03-03",50.48
"1021","1970-03-04",50.38
"1022","1970-03-05",50.37
"1023","1970-03-06",50.04
"1024","1970-03-09",49.51
"1025","1970-03-10",49.58
"1026","1970-03-11",49.53
"1027","1970-03-12",49.31
"1028","1970-03-13",49.02
"1029","1970-03-16",48.48
"1030","1970-03-17",48.67
"1031","1970-03-18",48.8
"1032","1970-03-19",48.69
"1033","1970-03-20",48.47
"1034","1970-03-23",48.44
"1035","1970-03-24",48.93
"1036","1970-03-25",49.96
"1037","1970-03-26",50.03
"1038","1970-03-30",49.88
"1039","1970-03-31",49.87
"1040","1970-04-01",50.1
"1041","1970-04-02",49.93
"1042","1970-04-03",49.7
"1043","1970-04-06",49.3
"1044","1970-04-07",49.15
"1045","1970-04-08",49.07
"1046","1970-04-09",49.04
"1047","1970-04-10",48.86
"1048","1970-04-13",48.46
"1049","1970-04-14",48.07
"1050","1970-04-15",47.94
"1051","1970-04-16",47.44
"1052","1970-04-17",47.29
"1053","1970-04-20",47.39
"1054","1970-04-21",47.14
"1055","1970-04-22",46.47
"1056","1970-04-23",45.74
"1057","1970-04-24",45.53
"1058","1970-04-27",44.74
"1059","1970-04-28",44.08
"1060","1970-04-29",44.98
"1061","1970-04-30",44.82
"1062","1970-05-01",44.75
"1063","1970-05-04",43.59
"1064","1970-05-05",43.11
"1065","1970-05-06",43.6
"1066","1970-05-07",43.85
"1067","1970-05-08",43.61
"1068","1970-05-11",43.13
"1069","1970-05-12",42.73
"1070","1970-05-13",41.99
"1071","1970-05-14",41.37
"1072","1970-05-15",42.14
"1073","1970-05-18",42.16
"1074","1970-05-19",41.35
"1075","1970-05-20",40.27
"1076","1970-05-21",39.46
"1077","1970-05-22",39.44
"1078","1970-05-25",38.2
"1079","1970-05-26",37.69
"1080","1970-05-27",39.65
"1081","1970-05-28",40.69
"1082","1970-05-29",41.78
"1083","1970-06-01",42.53
"1084","1970-06-02",42.54
"1085","1970-06-03",43.01
"1086","1970-06-04",42.36
"1087","1970-06-05",41.66
"1088","1970-06-08",41.71
"1089","1970-06-09",41.7
"1090","1970-06-10",41.28
"1091","1970-06-11",40.7
"1092","1970-06-12",40.54
"1093","1970-06-15",40.67
"1094","1970-06-16",41.59
"1095","1970-06-17",41.5
"1096","1970-06-18",41.76
"1097","1970-06-19",42.06
"1098","1970-06-22",41.8
"1099","1970-06-23",40.78
"1100","1970-06-24",40.33
"1101","1970-06-25",40.32
"1102","1970-06-26",40.02
"1103","1970-06-29",39.68
"1104","1970-06-30",39.58
"1105","1970-07-01",39.71
"1106","1970-07-02",39.64
"1107","1970-07-06",39.02
"1108","1970-07-07",38.7
"1109","1970-07-08",39.63
"1110","1970-07-09",40.26
"1111","1970-07-10",40.54
"1112","1970-07-13",40.51
"1113","1970-07-14",40.46
"1114","1970-07-15",40.87
"1115","1970-07-16",41.44
"1116","1970-07-17",42.15
"1117","1970-07-20",42.21
"1118","1970-07-21",41.8
"1119","1970-07-22",41.85
"1120","1970-07-23",42.38
"1121","1970-07-24",42.28
"1122","1970-07-27",42.19
"1123","1970-07-28",42.28
"1124","1970-07-29",42.45
"1125","1970-07-30",42.47
"1126","1970-07-31",42.43
"1127","1970-08-03",41.9
"1128","1970-08-04",41.96
"1129","1970-08-05",41.94
"1130","1970-08-06",41.86
"1131","1970-08-07",41.97
"1132","1970-08-10",41.36
"1133","1970-08-11",41.14
"1134","1970-08-12",40.95
"1135","1970-08-13",40.59
"1136","1970-08-14",40.77
"1137","1970-08-17",40.83
"1138","1970-08-18",41.28
"1139","1970-08-19",41.66
"1140","1970-08-20",41.98
"1141","1970-08-21",42.85
"1142","1970-08-24",43.85
"1143","1970-08-25",43.98
"1144","1970-08-26",44.09
"1145","1970-08-27",44.04
"1146","1970-08-28",44.48
"1147","1970-08-31",44.32
"1148","1970-09-01",44.03
"1149","1970-09-02",44.01
"1150","1970-09-03",44.64
"1151","1970-09-04",45.11
"1152","1970-09-08",45.27
"1153","1970-09-09",45.14
"1154","1970-09-10",44.89
"1155","1970-09-11",45.04
"1156","1970-09-14",44.82
"1157","1970-09-15",44.39
"1158","1970-09-16",44.64
"1159","1970-09-17",45
"1160","1970-09-18",45.19
"1161","1970-09-21",44.82
"1162","1970-09-22",44.66
"1163","1970-09-23",45.27
"1164","1970-09-24",45.91
"1165","1970-09-25",45.97
"1166","1970-09-28",45.93
"1167","1970-09-29",46.19
"1168","1970-09-30",46.14
"1169","1970-10-01",46.19
"1170","1970-10-02",46.66
"1171","1970-10-05",47.35
"1172","1970-10-06",47.49
"1173","1970-10-07",47.49
"1174","1970-10-08",46.96
"1175","1970-10-09",46.51
"1176","1970-10-12",46.05
"1177","1970-10-13",45.95
"1178","1970-10-14",46.02
"1179","1970-10-15",46.23
"1180","1970-10-16",45.98
"1181","1970-10-19",45.36
"1182","1970-10-20",45.62
"1183","1970-10-21",45.6
"1184","1970-10-22",45.42
"1185","1970-10-23",45.64
"1186","1970-10-26",45.4
"1187","1970-10-27",45.27
"1188","1970-10-28",45.41
"1189","1970-10-29",45.34
"1190","1970-10-30",45.28
"1191","1970-11-02",45.44
"1192","1970-11-03",45.84
"1193","1970-11-04",45.92
"1194","1970-11-05",45.81
"1195","1970-11-06",45.85
"1196","1970-11-09",46.09
"1197","1970-11-10",46.16
"1198","1970-11-11",46.31
"1199","1970-11-12",45.81
"1200","1970-11-13",45.38
"1201","1970-11-16",45.3
"1202","1970-11-17",45.33
"1203","1970-11-18",45
"1204","1970-11-19",45.04
"1205","1970-11-20",45.47
"1206","1970-11-23",45.73
"1207","1970-11-24",46
"1208","1970-11-25",46.18
"1209","1970-11-27",46.64
"1210","1970-11-30",47.41
"1211","1970-12-01",47.56
"1212","1970-12-02",48.14
"1213","1970-12-03",48.37
"1214","1970-12-04",48.65
"1215","1970-12-07",48.94
"1216","1970-12-08",48.7
"1217","1970-12-09",48.72
"1218","1970-12-10",48.9
"1219","1970-12-11",49.08
"1220","1970-12-14",48.8
"1221","1970-12-15",48.73
"1222","1970-12-16",48.79
"1223","1970-12-17",48.95
"1224","1970-12-18",49.06
"1225","1970-12-21",48.93
"1226","1970-12-22",48.99
"1227","1970-12-23",49.06
"1228","1970-12-24",49.37
"1229","1970-12-28",49.63
"1230","1970-12-29",50.19
"1231","1970-12-30",50.29
"1232","1970-12-31",50.23
"1233","1971-01-04",49.73
"1234","1971-01-05",50.13
"1235","1971-01-06",50.49
"1236","1971-01-07",50.52
"1237","1971-01-08",50.46
"1238","1971-01-11",50.4
"1239","1971-01-12",50.89
"1240","1971-01-13",50.85
"1241","1971-01-14",51.01
"1242","1971-01-15",51.16
"1243","1971-01-18",51.34
"1244","1971-01-19",51.49
"1245","1971-01-20",51.53
"1246","1971-01-21",51.77
"1247","1971-01-22",52.11
"1248","1971-01-25",52.35
"1249","1971-01-26",52.49
"1250","1971-01-27",52.12
"1251","1971-01-28",52.3
"1252","1971-01-29",52.64
"1253","1971-02-01",52.96
"1254","1971-02-02",53
"1255","1971-02-03",53.13
"1256","1971-02-04",53.16
"1257","1971-02-05",53.36
"1258","1971-02-08",53.66
"1259","1971-02-09",53.65
"1260","1971-02-10",53.59
"1261","1971-02-11",53.85
"1262","1971-02-12",54.16
"1263","1971-02-16",54.29
"1264","1971-02-17",54.04
"1265","1971-02-18",53.68
"1266","1971-02-19",53.2
"1267","1971-02-22",52.62
"1268","1971-02-23",52.86
"1269","1971-02-24",53.23
"1270","1971-02-25",53.31
"1271","1971-02-26",53.19
"1272","1971-03-01",53.34
"1273","1971-03-02",53.34
"1274","1971-03-03",53.35
"1275","1971-03-04",53.9
"1276","1971-03-05",54.47
"1277","1971-03-08",54.72
"1278","1971-03-09",54.81
"1279","1971-03-10",54.75
"1280","1971-03-11",54.74
"1281","1971-03-12",54.83
"1282","1971-03-15",55.44
"1283","1971-03-16",55.71
"1284","1971-03-17",55.71
"1285","1971-03-18",55.77
"1286","1971-03-19",55.69
"1287","1971-03-22",55.47
"1288","1971-03-23",55.29
"1289","1971-03-24",54.97
"1290","1971-03-25",54.98
"1291","1971-03-26",55.19
"1292","1971-03-29",55.25
"1293","1971-03-30",55.38
"1294","1971-03-31",55.44
"1295","1971-04-01",55.48
"1296","1971-04-02",55.58
"1297","1971-04-05",55.68
"1298","1971-04-06",56.01
"1299","1971-04-07",56.25
"1300","1971-04-08",56.33
"1301","1971-04-12",56.73
"1302","1971-04-13",56.77
"1303","1971-04-14",56.97
"1304","1971-04-15",57.05
"1305","1971-04-16",57.06
"1306","1971-04-19",57.29
"1307","1971-04-20",57.03
"1308","1971-04-21",56.88
"1309","1971-04-22",57.03
"1310","1971-04-23",57.32
"1311","1971-04-26",57.32
"1312","1971-04-27",57.56
"1313","1971-04-28",57.76
"1314","1971-04-29",57.64
"1315","1971-04-30",57.27
"1316","1971-05-03",56.91
"1317","1971-05-04",57.22
"1318","1971-05-05",57.2
"1319","1971-05-06",56.88
"1320","1971-05-07",56.67
"1321","1971-05-10",56.38
"1322","1971-05-11",56.55
"1323","1971-05-12",56.7
"1324","1971-05-13",56.6
"1325","1971-05-14",56.35
"1326","1971-05-17",55.48
"1327","1971-05-18",55.52
"1328","1971-05-19",55.65
"1329","1971-05-20",55.79
"1330","1971-05-21",55.59
"1331","1971-05-24",55.14
"1332","1971-05-25",54.77
"1333","1971-05-26",54.86
"1334","1971-05-27",54.78
"1335","1971-05-28",54.92
"1336","1971-06-01",55.26
"1337","1971-06-02",55.71
"1338","1971-06-03",55.82
"1339","1971-06-04",55.95
"1340","1971-06-07",55.86
"1341","1971-06-08",55.45
"1342","1971-06-09",55.43
"1343","1971-06-10",55.6
"1344","1971-06-11",55.8
"1345","1971-06-14",55.36
"1346","1971-06-15",55.38
"1347","1971-06-16",55.48
"1348","1971-06-17",55.46
"1349","1971-06-18",54.63
"1350","1971-06-21",53.99
"1351","1971-06-22",53.84
"1352","1971-06-23",54.32
"1353","1971-06-24",54.22
"1354","1971-06-25",54.1
"1355","1971-06-28",53.97
"1356","1971-06-29",54.58
"1357","1971-06-30",55.09
"1358","1971-07-01",55.16
"1359","1971-07-02",55.18
"1360","1971-07-06",55.2
"1361","1971-07-07",55.4
"1362","1971-07-08",55.59
"1363","1971-07-09",55.76
"1364","1971-07-12",55.83
"1365","1971-07-13",55.12
"1366","1971-07-14",55.03
"1367","1971-07-15",55.06
"1368","1971-07-16",54.97
"1369","1971-07-19",54.84
"1370","1971-07-20",55.06
"1371","1971-07-21",55.04
"1372","1971-07-22",54.92
"1373","1971-07-23",54.82
"1374","1971-07-26",54.65
"1375","1971-07-27",54.13
"1376","1971-07-28",53.71
"1377","1971-07-29",53.06
"1378","1971-07-30",52.81
"1379","1971-08-02",53.03
"1380","1971-08-03",52.17
"1381","1971-08-04",51.85
"1382","1971-08-05",51.96
"1383","1971-08-06",52.07
"1384","1971-08-09",51.66
"1385","1971-08-10",51.66
"1386","1971-08-11",52.29
"1387","1971-08-12",53.03
"1388","1971-08-13",52.88
"1389","1971-08-16",54.67
"1390","1971-08-17",55.27
"1391","1971-08-18",54.53
"1392","1971-08-19",54.28
"1393","1971-08-20",54.38
"1394","1971-08-23",54.88
"1395","1971-08-24",55.42
"1396","1971-08-25",55.46
"1397","1971-08-26",55.39
"1398","1971-08-27",55.52
"1399","1971-08-30",55.01
"1400","1971-08-31",54.74
"1401","1971-09-01",54.76
"1402","1971-09-02",54.9
"1403","1971-09-03",55.66
"1404","1971-09-07",55.94
"1405","1971-09-08",56.04
"1406","1971-09-09",55.76
"1407","1971-09-10",55.56
"1408","1971-09-13",55.38
"1409","1971-09-14",54.96
"1410","1971-09-15",55.16
"1411","1971-09-16",55.07
"1412","1971-09-17",55.24
"1413","1971-09-20",55.07
"1414","1971-09-21",54.9
"1415","1971-09-22",54.42
"1416","1971-09-23",54.37
"1417","1971-09-24",54.26
"1418","1971-09-27",53.96
"1419","1971-09-28",54.08
"1420","1971-09-29",54.08
"1421","1971-09-30",54.33
"1422","1971-10-01",54.66
"1423","1971-10-04",54.8
"1424","1971-10-05",54.74
"1425","1971-10-06",55.15
"1426","1971-10-07",55.27
"1427","1971-10-08",54.94
"1428","1971-10-11",54.82
"1429","1971-10-12",55.02
"1430","1971-10-13",54.76
"1431","1971-10-14",54.27
"1432","1971-10-15",54.06
"1433","1971-10-18",53.79
"1434","1971-10-19",53.57
"1435","1971-10-20",52.85
"1436","1971-10-21",52.85
"1437","1971-10-22",52.82
"1438","1971-10-25",52.6
"1439","1971-10-26",52.34
"1440","1971-10-27",51.8
"1441","1971-10-28",51.87
"1442","1971-10-29",52.07
"1443","1971-11-01",51.3
"1444","1971-11-02",51.46
"1445","1971-11-03",52.35
"1446","1971-11-04",52.34
"1447","1971-11-05",52.16
"1448","1971-11-08",52.12
"1449","1971-11-09",52.16
"1450","1971-11-10",51.58
"1451","1971-11-11",50.87
"1452","1971-11-12",50.85
"1453","1971-11-15",50.67
"1454","1971-11-16",51.13
"1455","1971-11-17",51.17
"1456","1971-11-18",50.78
"1457","1971-11-19",50.47
"1458","1971-11-22",49.97
"1459","1971-11-23",49.6
"1460","1971-11-24",49.67
"1461","1971-11-26",50.57
"1462","1971-11-29",51.47
"1463","1971-11-30",51.84
"1464","1971-12-01",52.73
"1465","1971-12-02",52.89
"1466","1971-12-03",53.51
"1467","1971-12-06",53.25
"1468","1971-12-07",53.49
"1469","1971-12-08",53.55
"1470","1971-12-09",53.55
"1471","1971-12-10",53.99
"1472","1971-12-13",54.19
"1473","1971-12-14",53.99
"1474","1971-12-15",54.43
"1475","1971-12-16",55.05
"1476","1971-12-17",55.32
"1477","1971-12-20",56.02
"1478","1971-12-21",56.16
"1479","1971-12-22",55.86
"1480","1971-12-23",55.62
"1481","1971-12-27",55.71
"1482","1971-12-28",56.24
"1483","1971-12-29",56.42
"1484","1971-12-30",56.22
"1485","1971-12-31",56.43
"1486","1972-01-03",56.23
"1487","1972-01-04",56.44
"1488","1972-01-05",56.97
"1489","1972-01-06",57.21
"1490","1972-01-07",57.21
"1491","1972-01-10",57.17
"1492","1972-01-11",57.39
"1493","1972-01-12",57.36
"1494","1972-01-13",57.02
"1495","1972-01-14",57.22
"1496","1972-01-17",57.39
"1497","1972-01-18",57.62
"1498","1972-01-19",57.53
"1499","1972-01-20",57.5
"1500","1972-01-21",57.39
"1501","1972-01-24",56.77
"1502","1972-01-25",56.86
"1503","1972-01-26",56.77
"1504","1972-01-27",57.38
"1505","1972-01-28",57.78
"1506","1972-01-31",57.71
"1507","1972-02-01",57.77
"1508","1972-02-02",58.12
"1509","1972-02-03",58.09
"1510","1972-02-04",58.26
"1511","1972-02-07",58.07
"1512","1972-02-08",58.15
"1513","1972-02-09",58.56
"1514","1972-02-10",58.59
"1515","1972-02-11",58.33
"1516","1972-02-14",58.09
"1517","1972-02-15",58.34
"1518","1972-02-16",58.64
"1519","1972-02-17",58.63
"1520","1972-02-18",58.48
"1521","1972-02-22",58.47
"1522","1972-02-23",58.54
"1523","1972-02-24",58.59
"1524","1972-02-25",58.95
"1525","1972-02-28",59.01
"1526","1972-02-29",59.24
"1527","1972-03-01",59.7
"1528","1972-03-02",59.73
"1529","1972-03-03",60.07
"1530","1972-03-06",60.53
"1531","1972-03-07",60.61
"1532","1972-03-08",60.71
"1533","1972-03-09",60.72
"1534","1972-03-10",60.39
"1535","1972-03-13",59.82
"1536","1972-03-14",59.99
"1537","1972-03-15",60.06
"1538","1972-03-16",59.91
"1539","1972-03-17",60.08
"1540","1972-03-20",59.88
"1541","1972-03-21",59.33
"1542","1972-03-22",59.42
"1543","1972-03-23",59.99
"1544","1972-03-24",59.86
"1545","1972-03-27",59.73
"1546","1972-03-28",59.68
"1547","1972-03-29",59.31
"1548","1972-03-30",59.68
"1549","1972-04-03",59.82
"1550","1972-04-04",60.17
"1551","1972-04-05",60.68
"1552","1972-04-06",60.93
"1553","1972-04-07",61.08
"1554","1972-04-10",60.98
"1555","1972-04-11",61.2
"1556","1972-04-12",61.42
"1557","1972-04-13",61.27
"1558","1972-04-14",61.28
"1559","1972-04-17",61.13
"1560","1972-04-18",61.24
"1561","1972-04-19",60.9
"1562","1972-04-20",60.8
"1563","1972-04-21",60.72
"1564","1972-04-24",60.34
"1565","1972-04-25",59.75
"1566","1972-04-26",59.62
"1567","1972-04-27",59.69
"1568","1972-04-28",60
"1569","1972-05-01",59.46
"1570","1972-05-02",59.12
"1571","1972-05-03",59
"1572","1972-05-04",59.1
"1573","1972-05-05",59.3
"1574","1972-05-08",59.01
"1575","1972-05-09",58.17
"1576","1972-05-10",58.58
"1577","1972-05-11",58.8
"1578","1972-05-12",59.19
"1579","1972-05-15",59.47
"1580","1972-05-16",59.35
"1581","1972-05-17",59.45
"1582","1972-05-18",59.98
"1583","1972-05-19",60.54
"1584","1972-05-22",60.88
"1585","1972-05-23",60.92
"1586","1972-05-24",61.18
"1587","1972-05-25",61.28
"1588","1972-05-26",61.38
"1589","1972-05-30",61.21
"1590","1972-05-31",60.76
"1591","1972-06-01",60.88
"1592","1972-06-02",60.95
"1593","1972-06-05",60.45
"1594","1972-06-06",60.12
"1595","1972-06-07",59.81
"1596","1972-06-08",59.63
"1597","1972-06-09",59.35
"1598","1972-06-12",59.4
"1599","1972-06-13",59.66
"1600","1972-06-14",60.11
"1601","1972-06-15",60.09
"1602","1972-06-16",60.04
"1603","1972-06-19",59.91
"1604","1972-06-20",60.13
"1605","1972-06-21",60.22
"1606","1972-06-22",60.14
"1607","1972-06-23",59.89
"1608","1972-06-26",59.46
"1609","1972-06-27",59.41
"1610","1972-06-28",59.2
"1611","1972-06-29",59.08
"1612","1972-06-30",59.31
"1613","1972-07-03",59.51
"1614","1972-07-05",59.85
"1615","1972-07-06",60.33
"1616","1972-07-07",60.15
"1617","1972-07-10",59.84
"1618","1972-07-11",59.4
"1619","1972-07-12",59.11
"1620","1972-07-13",58.76
"1621","1972-07-14",59.02
"1622","1972-07-17",58.5
"1623","1972-07-18",58.45
"1624","1972-07-19",58.6
"1625","1972-07-20",58.42
"1626","1972-07-21",58.84
"1627","1972-07-24",59.49
"1628","1972-07-25",59.34
"1629","1972-07-26",59.3
"1630","1972-07-27",59.11
"1631","1972-07-28",59.13
"1632","1972-07-31",59.09
"1633","1972-08-01",59.64
"1634","1972-08-02",60.13
"1635","1972-08-03",60.57
"1636","1972-08-04",60.75
"1637","1972-08-07",60.83
"1638","1972-08-08",60.87
"1639","1972-08-09",60.92
"1640","1972-08-10",61.08
"1641","1972-08-11",61.56
"1642","1972-08-14",61.83
"1643","1972-08-15",61.56
"1644","1972-08-16",61.4
"1645","1972-08-17",61.29
"1646","1972-08-18",61.54
"1647","1972-08-21",61.5
"1648","1972-08-22",61.85
"1649","1972-08-23",61.78
"1650","1972-08-24",61.13
"1651","1972-08-25",60.93
"1652","1972-08-28",60.65
"1653","1972-08-29",60.74
"1654","1972-08-30",60.84
"1655","1972-08-31",61.11
"1656","1972-09-01",61.34
"1657","1972-09-05",61.17
"1658","1972-09-06",60.81
"1659","1972-09-07",60.62
"1660","1972-09-08",60.53
"1661","1972-09-11",60.12
"1662","1972-09-12",59.57
"1663","1972-09-13",59.78
"1664","1972-09-14",59.8
"1665","1972-09-15",59.76
"1666","1972-09-18",59.63
"1667","1972-09-19",59.59
"1668","1972-09-20",59.57
"1669","1972-09-21",59.46
"1670","1972-09-22",59.51
"1671","1972-09-25",59.24
"1672","1972-09-26",59.31
"1673","1972-09-27",60.14
"1674","1972-09-28",60.52
"1675","1972-09-29",60.6
"1676","1972-10-02",60.42
"1677","1972-10-03",60.46
"1678","1972-10-04",60.32
"1679","1972-10-05",59.66
"1680","1972-10-06",60.03
"1681","1972-10-09",60.17
"1682","1972-10-10",60.24
"1683","1972-10-11",59.97
"1684","1972-10-12",59.48
"1685","1972-10-13",59.1
"1686","1972-10-16",58.49
"1687","1972-10-17",58.85
"1688","1972-10-18",59.21
"1689","1972-10-19",59.16
"1690","1972-10-20",59.77
"1691","1972-10-23",60.36
"1692","1972-10-24",60.57
"1693","1972-10-25",60.56
"1694","1972-10-26",60.77
"1695","1972-10-27",60.6
"1696","1972-10-30",60.57
"1697","1972-10-31",61.12
"1698","1972-11-01",61.74
"1699","1972-11-02",62.02
"1700","1972-11-03",62.52
"1701","1972-11-06",62.43
"1702","1972-11-08",62.12
"1703","1972-11-09",62.18
"1704","1972-11-10",62.33
"1705","1972-11-13",62.4
"1706","1972-11-14",62.94
"1707","1972-11-15",62.74
"1708","1972-11-16",63.06
"1709","1972-11-17",63.25
"1710","1972-11-20",63.27
"1711","1972-11-21",63.57
"1712","1972-11-22",63.94
"1713","1972-11-24",64.12
"1714","1972-11-27",63.83
"1715","1972-11-28",63.7
"1716","1972-11-29",63.73
"1717","1972-11-30",63.88
"1718","1972-12-01",64.29
"1719","1972-12-04",64.48
"1720","1972-12-05",64.36
"1721","1972-12-06",64.6
"1722","1972-12-07",64.88
"1723","1972-12-08",65.01
"1724","1972-12-11",65.14
"1725","1972-12-12",64.89
"1726","1972-12-13",64.79
"1727","1972-12-14",64.58
"1728","1972-12-15",64.63
"1729","1972-12-18",63.92
"1730","1972-12-19",63.63
"1731","1972-12-20",63.41
"1732","1972-12-21",63.01
"1733","1972-12-22",63.38
"1734","1972-12-26",63.57
"1735","1972-12-27",63.85
"1736","1972-12-29",64.48
"1737","1973-01-02",65.06
"1738","1973-01-03",65.29
"1739","1973-01-04",65.17
"1740","1973-01-05",65.37
"1741","1973-01-08",65.35
"1742","1973-01-09",65.29
"1743","1973-01-10",65.1
"1744","1973-01-11",65.48
"1745","1973-01-12",64.95
"1746","1973-01-15",64.42
"1747","1973-01-16",64.21
"1748","1973-01-17",64.49
"1749","1973-01-18",64.6
"1750","1973-01-19",64.51
"1751","1973-01-22",64.18
"1752","1973-01-23",64.11
"1753","1973-01-24",63.25
"1754","1973-01-26",63.05
"1755","1973-01-29",62.77
"1756","1973-01-30",62.67
"1757","1973-01-31",62.75
"1758","1973-02-01",62.04
"1759","1973-02-02",61.79
"1760","1973-02-05",61.68
"1761","1973-02-06",61.8
"1762","1973-02-07",61.37
"1763","1973-02-08",61.1
"1764","1973-02-09",61.9
"1765","1973-02-12",62.58
"1766","1973-02-13",62.92
"1767","1973-02-14",62.05
"1768","1973-02-15",61.66
"1769","1973-02-16",61.93
"1770","1973-02-20",62.1
"1771","1973-02-21",61.69
"1772","1973-02-22",61.51
"1773","1973-02-23",60.82
"1774","1973-02-26",60.29
"1775","1973-02-27",59.61
"1776","1973-02-28",60
"1777","1973-03-01",59.61
"1778","1973-03-02",60.17
"1779","1973-03-05",60.37
"1780","1973-03-06",61.15
"1781","1973-03-07",61.39
"1782","1973-03-08",61.26
