"","PC","PT","MS","HS","TAIL","Abscess","Pyaemia","EPcat","PDcat","plbinary","batch"
"1825","0","0","0","0","0","0","0","0","0","0","679"
"1826","0","0","0","0","0","0","0","0","0","0","679"
"1827","0","0","0","1","0","0","0","0","0","0","679"
"1828","0","0","0","0","0","0","0","0","0","0","679"
"1829","0","0","0","0","0","0","0","0","0","0","679"
"1830","0","0","0","0","0","0","0","0","0","0","679"
"1831","0","0","0","0","0","0","0","0","0","0","679"
"1832","0","0","0","0","0","0","0","0","0","0","679"
"1833","0","0","0","0","0","0","0","0","0","0","679"
"1834","0","0","0","0","0","0","0","1","0","0","679"
"1835","0","0","0","0","0","0","0","0","0","0","679"
"1836","0","0","0","0","0","0","0","0","0","0","679"
"1837","0","0","0","0","0","0","0","0","0","0","679"
"1838","0","0","0","0","0","0","0","0","0","0","679"
"1839","0","0","0","1","0","0","0","0","0","1","679"
"1840","0","0","0","0","0","0","0","1","0","0","679"
"1841","0","0","0","0","0","0","0","0","0","0","679"
"1842","0","0","0","0","0","0","0","0","0","0","679"
"1843","0","0","0","0","0","0","0","1","0","0","679"
"1844","0","0","0","0","0","0","0","1","0","0","679"
"1845","0","0","0","0","0","0","0","0","0","0","679"
"1846","0","0","0","0","0","0","0","1","0","0","679"
"1847","0","0","0","0","0","0","0","0","0","0","679"
"1848","0","0","1","0","0","0","0","0","0","0","679"
"1849","0","0","0","0","0","0","0","0","0","0","679"
"1850","0","0","0","0","0","0","0","1","0","0","679"
"2101","0","0","0","0","0","0","0","0","0","0","214"
"2102","0","0","0","0","0","0","0","0","0","0","214"
"2103","0","0","0","0","0","0","0","0","0","0","214"
"2104","0","0","0","0","0","0","0","0","0","0","214"
"2105","0","0","0","0","0","0","0","0","0","0","214"
"2106","0","0","0","0","0","0","0","0","0","0","214"
"2107","0","0","0","0","0","0","0","0","0","0","214"
"2108","0","0","0","0","0","0","0","0","0","0","214"
"2109","0","0","0","0","0","0","0","0","0","0","214"
"2110","0","0","0","0","0","0","0","0","0","0","214"
"2111","0","0","0","0","0","0","0","0","0","0","214"
"2112","0","0","0","0","0","0","0","0","0","0","214"
"2113","0","0","0","0","0","0","0","0","0","0","214"
"2114","0","0","0","0","0","0","0","0","0","0","214"
"2115","0","0","0","0","0","0","0","0","0","0","214"
"2116","1","0","0","0","0","0","0","0","0","0","214"
"2117","0","0","0","0","0","0","0","0","0","0","214"
"2118","0","0","0","0","0","0","0","0","0","0","214"
"2119","0","0","0","0","0","0","0","0","0","0","214"
"2120","0","0","0","0","0","0","0","0","0","0","214"
"2121","0","0","0","0","0","0","0","1","0","0","214"
"2122","0","0","0","0","0","0","0","0","0","0","214"
"2123","0","0","0","0","0","0","0","0","0","0","214"
"2124","0","0","0","0","0","0","0","0","0","1","214"
"2125","0","0","0","0","0","0","0","0","0","0","214"
"2126","0","0","0","0","0","0","0","0","0","0","214"
"2127","0","0","0","0","0","0","0","0","0","0","214"
"2128","0","0","0","0","0","0","0","0","0","0","214"
"2129","0","0","0","0","0","0","0","0","0","0","214"
"2130","0","0","0","0","0","0","0","0","0","0","214"
"2131","0","0","0","0","0","0","0","0","0","0","214"
"2132","0","0","0","0","0","0","0","0","0","0","214"
"2133","0","0","0","0","0","0","0","0","0","0","214"
"2134","0","0","0","0","0","0","0","1","0","1","214"
"2135","0","0","0","0","0","0","0","0","0","0","214"
"2136","0","0","0","0","0","0","0","0","0","0","214"
"2137","0","0","0","0","0","0","0","0","0","0","214"
"2138","0","0","0","0","0","0","0","0","0","0","214"
"2139","0","0","0","0","0","0","0","0","0","0","214"
"2140","0","0","0","0","0","0","0","0","0","0","214"
"2141","0","0","0","0","0","0","0","0","0","0","214"
"2142","0","0","0","0","0","0","0","1","0","0","214"
"2143","0","0","0","0","0","0","0","0","0","0","214"
"2144","0","0","0","0","0","0","0","0","0","0","214"
"2145","0","0","0","0","0","0","0","0","0","0","214"
"2146","0","0","0","0","0","0","0","1","0","0","214"
"2147","0","0","0","0","0","0","0","0","0","0","214"
"2148","0","0","0","0","0","0","0","0","0","0","214"
"2149","0","0","0","0","0","0","0","0","0","0","214"
"2150","0","0","0","0","0","0","0","0","0","0","214"
"2301","0","0","0","0","0","0","0","1","0","0","4450"
"2302","0","0","0","1","0","0","0","1","0","0","4450"
"2303","0","0","0","0","0","0","0","0","0","0","4450"
"2304","0","0","0","0","0","0","0","0","0","0","4450"
"2305","0","0","1","0","0","0","0","0","0","0","4450"
"2306","0","0","0","0","0","0","0","1","0","0","4450"
"2307","0","0","1","0","0","0","0","1","0","0","4450"
"2308","0","0","0","0","0","0","0","0","0","0","4450"
"2309","0","0","0","0","0","0","0","1","0","0","4450"
"2310","0","0","0","1","0","0","0","1","0","0","4450"
"2311","0","0","0","0","0","0","0","0","0","0","4450"
"2312","0","0","1","0","0","0","0","1","0","0","4450"
"2313","0","0","0","0","0","0","0","0","0","0","4450"
"2314","0","0","1","0","0","0","0","0","0","0","4450"
"2315","0","0","0","0","0","0","0","1","0","0","4450"
"2316","0","0","0","0","0","0","0","0","0","0","4450"
"2317","0","0","1","0","0","0","0","0","0","0","4450"
"2318","0","0","0","0","0","0","0","0","0","0","4450"
"2319","0","0","1","0","0","0","0","1","0","0","4450"
"2320","0","0","1","0","0","0","0","0","0","0","4450"
"2321","0","0","0","0","0","0","0","0","0","0","4450"
"2322","0","0","0","0","0","0","0","1","0","0","4450"
"2323","0","0","1","0","0","0","0","1","0","0","4450"
"2324","0","0","0","0","0","0","0","1","0","0","4450"
"2325","0","0","0","1","0","0","0","0","0","0","4450"
"2326","0","0","0","0","0","0","0","0","0","0","4450"
"2327","0","0","0","0","0","0","0","0","0","0","4450"
"2328","0","0","0","0","0","0","0","0","0","0","4450"
"2329","0","0","0","0","0","0","0","0","0","0","4450"
"2330","0","0","0","0","0","0","0","1","0","0","4450"
"2331","0","0","0","0","0","0","0","0","0","0","4450"
"2332","1","0","1","0","0","0","0","0","0","0","4450"
"2333","0","0","1","0","0","0","0","0","0","0","4450"
"2334","0","0","0","0","0","0","0","0","0","0","4450"
"2335","0","0","0","0","0","0","0","1","0","0","4450"
"2336","0","0","0","0","0","0","0","1","0","0","4450"
"2337","0","0","0","0","0","0","0","0","0","0","4450"
"2338","0","0","1","0","0","0","0","1","0","0","4450"
"2339","0","0","1","0","0","0","0","1","0","0","4450"
"2340","0","0","0","0","0","0","0","1","0","0","4450"
"2341","0","0","0","0","0","0","0","1","0","0","4450"
"2342","0","0","0","0","0","0","0","1","0","0","4450"
"2343","0","0","0","0","0","0","0","1","0","0","4450"
"2344","0","0","0","0","0","0","0","1","0","0","4450"
"2345","0","0","0","0","0","0","0","1","0","0","4450"
"2346","0","0","0","0","0","0","0","1","0","0","4450"
"2347","0","0","0","0","0","0","0","1","0","0","4450"
"2348","0","0","0","0","0","0","0","1","0","0","4450"
"2349","0","0","0","0","0","0","0","0","0","0","4450"
"2350","0","0","0","0","0","0","0","0","0","0","4450"
"2351","0","0","0","1","0","0","0","1","0","0","307"
"2352","0","0","0","1","0","0","0","1","0","0","307"
"2353","0","0","0","0","0","0","0","0","0","0","307"
"2354","0","0","0","0","0","0","0","1","0","0","307"
"2355","0","0","0","0","0","0","0","0","0","0","307"
"2356","0","0","0","0","0","0","0","0","0","0","307"
"2357","0","0","0","0","0","0","0","0","0","0","307"
"2358","0","0","0","1","0","0","0","0","0","0","307"
"2359","0","0","0","0","0","0","0","1","0","0","307"
"2360","0","0","0","0","0","0","0","1","0","0","307"
"2361","0","0","0","1","0","0","0","0","0","0","307"
"2362","0","0","0","0","0","0","0","0","0","0","307"
"2363","0","0","0","0","0","0","0","0","0","0","307"
"2364","0","0","0","1","0","0","0","0","0","0","307"
"2365","0","0","0","0","0","0","0","0","0","0","307"
"2366","0","0","0","0","0","0","0","1","0","0","307"
"2367","0","0","0","1","0","0","0","0","0","0","307"
"2368","0","0","0","0","0","0","0","0","0","0","307"
"2369","0","0","0","1","0","0","0","1","0","0","307"
"2370","0","0","0","0","0","0","0","1","0","0","307"
"2371","0","0","0","0","0","0","0","1","0","0","307"
"2372","0","0","0","0","0","0","0","1","0","0","307"
"2373","0","0","0","0","0","0","0","1","0","1","307"
"2374","0","0","0","0","0","0","0","1","0","1","307"
"2375","0","0","0","0","0","0","0","1","0","0","307"
"2376","0","0","0","0","0","0","0","1","0","0","307"
"2377","0","0","0","0","0","0","0","0","0","0","307"
"2378","0","0","0","0","0","0","0","1","0","0","307"
"2379","0","0","0","0","0","0","0","1","0","0","307"
"2380","0","0","0","0","0","0","0","1","0","0","307"
"2381","0","0","0","0","0","0","0","1","0","0","307"
"2382","0","0","0","0","0","0","0","0","0","0","307"
"2383","0","0","0","0","0","0","0","0","0","0","307"
"2384","0","0","0","0","0","0","0","1","0","0","307"
"2385","0","0","0","0","0","0","0","0","0","0","307"
"2386","0","0","0","0","0","0","0","0","0","0","307"
"2387","0","0","0","0","0","0","0","0","0","0","307"
"2388","0","0","0","1","0","0","0","0","0","0","307"
"2389","0","0","0","1","0","0","0","1","0","0","307"
"2390","0","0","0","0","0","0","0","0","0","0","307"
"2391","0","0","0","0","0","0","0","1","0","0","307"
"2392","0","0","0","1","0","0","0","0","0","0","307"
"2393","0","0","0","0","0","0","0","1","0","0","307"
"2394","0","0","0","0","0","0","0","1","0","0","307"
"2395","0","0","0","0","0","0","0","1","0","0","307"
"2396","0","0","0","0","0","0","0","0","0","1","307"
"2397","0","0","0","0","0","0","0","0","0","0","307"
"2398","0","0","0","0","0","0","0","0","0","1","307"
"2399","0","0","0","0","0","0","0","0","0","1","307"
"2400","0","0","0","0","0","0","0","1","0","0","307"
"2801","0","0","0","0","0","0","0","0","0","1","1299"
"2802","0","0","0","0","0","0","0","1","0","0","1299"
"2803","0","0","0","0","0","0","0","0","0","0","1299"
"2804","0","0","0","0","0","0","0","0","0","0","1299"
"2805","0","0","0","0","0","0","0","0","0","0","1299"
"2806","0","0","0","0","0","0","0","0","0","0","1299"
"2807","0","0","1","0","0","0","0","0","0","0","1299"
"2808","0","0","0","0","0","0","0","1","0","0","1299"
"2809","0","0","0","0","0","0","0","0","0","0","1299"
"2810","0","0","0","0","0","0","0","0","1","0","1299"
"2811","0","0","0","0","0","0","0","1","0","0","1299"
"2812","0","0","0","0","0","0","0","0","0","0","1299"
"2813","0","0","0","0","0","0","0","0","1","0","1299"
"2814","0","0","0","0","0","0","0","0","0","0","1299"
"2815","0","0","0","0","0","0","0","0","1","0","1299"
"2816","0","0","0","0","0","0","0","0","0","0","1299"
"2817","0","0","0","0","0","0","0","0","0","0","1299"
"2818","0","0","1","0","0","0","0","0","0","0","1299"
"2819","0","0","0","0","0","0","0","0","0","0","1299"
"2820","0","0","1","0","0","0","0","0","1","0","1299"
"2821","0","0","1","0","0","0","0","0","0","0","1299"
"2822","0","0","1","0","0","0","0","0","0","0","1299"
"2823","1","0","1","0","0","0","0","0","0","0","1299"
"2824","0","0","0","0","0","0","0","0","1","0","1299"
"2825","0","0","0","0","0","0","0","0","0","0","1299"
"2826","0","0","0","0","0","0","0","0","1","0","1299"
"2827","0","0","1","0","0","0","0","1","0","0","1299"
"2828","0","0","1","0","0","0","0","0","0","0","1299"
"2829","0","0","0","0","0","0","0","0","0","0","1299"
"2830","0","0","1","0","0","0","0","1","0","0","1299"
"2831","0","0","0","0","0","0","0","1","1","0","1299"
"2832","0","0","0","0","0","0","0","0","0","0","1299"
"2833","0","0","1","0","0","0","0","0","0","0","1299"
"2834","0","0","0","0","0","0","0","0","0","0","1299"
"2835","0","0","1","0","0","0","0","0","1","0","1299"
"2836","0","0","0","1","0","0","0","0","0","0","1299"
"2837","0","0","1","0","0","0","0","0","0","0","1299"
"2838","0","0","0","0","0","0","0","0","0","0","1299"
"2839","0","0","0","0","0","0","0","0","0","0","1299"
"2840","0","0","1","0","0","0","0","1","0","0","1299"
"2841","0","0","0","0","0","0","0","0","0","0","1299"
"2842","0","0","1","0","0","0","0","0","0","0","1299"
"2843","0","0","1","0","0","0","0","0","0","0","1299"
"2844","0","0","0","0","0","0","0","0","0","0","1299"
"2845","0","0","1","0","0","0","0","0","1","0","1299"
"2846","0","0","1","0","0","0","0","0","0","0","1299"
"2847","0","0","1","0","0","0","0","0","0","0","1299"
"2848","0","0","0","0","0","0","0","0","0","0","1299"
"2849","0","0","0","0","0","0","0","0","0","0","1299"
"2850","0","0","0","0","0","0","0","0","0","0","1299"
"3001","0","0","0","0","0","0","0","0","0","0","3516"
"3002","0","0","0","0","0","0","0","1","0","0","3516"
"3003","0","0","0","0","0","0","0","0","0","0","3516"
"3004","0","0","0","0","0","0","0","0","0","0","3516"
"3005","0","0","0","0","0","0","0","0","0","0","3516"
"3006","0","0","0","0","0","0","0","0","0","0","3516"
"3007","0","0","0","0","0","0","0","0","0","0","3516"
"3008","0","0","0","0","0","0","0","1","0","0","3516"
"3009","0","0","0","0","0","0","0","0","0","0","3516"
"3010","0","0","0","0","0","0","0","1","0","0","3516"
"3011","0","0","0","0","0","0","0","0","0","0","3516"
"3012","0","0","0","0","0","0","0","1","0","0","3516"
"3013","0","0","0","0","0","0","0","0","0","0","3516"
"3014","0","0","0","0","0","0","0","0","0","0","3516"
"3015","0","0","0","0","0","0","0","0","0","0","3516"
"3016","0","0","0","0","0","0","0","0","0","0","3516"
"3017","0","0","0","0","0","0","0","0","0","0","3516"
"3018","0","0","0","0","0","0","0","1","0","0","3516"
"3019","0","0","0","0","0","0","0","0","0","0","3516"
"3020","0","0","0","0","0","0","0","1","0","0","3516"
"3021","0","0","0","0","0","0","0","1","0","0","3516"
"3022","0","0","0","0","0","0","0","0","0","0","3516"
"3023","0","0","0","0","0","0","0","0","0","0","3516"
"3024","0","0","1","0","0","0","0","0","0","0","3516"
"3025","0","0","0","0","0","0","0","1","0","0","3516"
"3026","0","0","0","0","0","0","0","1","0","1","3516"
"3027","0","0","0","0","0","0","0","0","0","0","3516"
"3028","0","0","0","0","0","0","0","1","0","0","3516"
"3029","0","0","0","0","0","0","0","0","0","0","3516"
"3030","0","0","0","0","0","0","0","0","0","0","3516"
"3031","0","0","0","0","0","0","0","0","0","0","3516"
"3032","1","0","0","0","0","0","0","0","0","0","3516"
"3033","0","0","0","0","0","0","0","0","0","0","3516"
"3034","0","0","0","0","0","0","0","1","0","0","3516"
"3035","0","0","0","0","0","0","0","0","0","0","3516"
"3036","0","0","0","0","0","0","0","0","0","0","3516"
"3037","0","0","0","0","0","0","0","0","0","0","3516"
"3038","0","0","0","0","0","0","0","0","0","0","3516"
"3039","0","0","0","0","0","0","0","0","0","0","3516"
"3040","0","0","0","0","0","0","0","0","0","0","3516"
"3041","0","0","0","0","0","0","0","0","0","0","3516"
"3042","0","0","0","0","0","0","0","0","0","0","3516"
"3043","0","0","0","0","0","0","0","0","0","0","3516"
"3044","0","0","0","0","0","0","0","0","0","0","3516"
"3045","0","0","0","0","0","0","0","0","0","0","3516"
"3046","0","0","0","0","0","0","0","1","0","0","3516"
"3047","0","0","0","0","0","0","0","0","0","0","3516"
"3048","0","0","0","0","0","0","0","1","0","0","3516"
"3049","0","0","0","0","0","0","0","0","0","0","3516"
"3050","0","0","0","0","0","0","0","1","0","0","3516"
"3051","0","0","0","0","0","0","0","0","0","0","308"
"3052","0","0","0","0","0","0","0","0","0","0","308"
"3053","0","0","0","0","0","0","0","0","0","0","308"
"3054","0","0","0","0","0","0","0","0","0","0","308"
"3055","0","0","0","0","0","0","0","0","0","0","308"
"3056","0","0","0","1","0","0","0","0","0","0","308"
"3057","0","0","0","0","0","0","0","0","0","0","308"
"3058","1","0","0","0","0","0","0","0","0","0","308"
"3059","0","0","0","0","0","0","0","0","0","0","308"
"3060","0","0","0","0","0","0","0","0","0","0","308"
"3061","0","0","0","0","0","0","0","0","0","0","308"
"3062","0","0","0","0","0","0","0","0","0","0","308"
"3063","1","0","0","0","0","0","0","0","0","0","308"
"3064","0","0","0","0","0","0","0","0","0","0","308"
"3065","0","0","0","0","0","0","0","0","0","0","308"
"3066","0","0","0","0","0","0","0","0","0","0","308"
"3067","0","0","0","0","0","0","0","0","0","0","308"
"3068","0","0","0","0","0","0","0","0","0","0","308"
"3069","0","0","0","0","0","0","0","0","0","0","308"
"3070","0","0","0","0","0","0","0","0","0","0","308"
"3071","0","0","0","0","0","0","0","0","0","0","308"
"3072","1","0","0","0","0","0","0","0","0","0","308"
"3073","0","0","0","0","0","0","0","0","0","0","308"
"3074","0","0","0","0","0","0","0","0","0","0","308"
"3075","0","0","0","0","0","0","0","0","0","0","308"
"3076","0","0","0","0","0","0","0","0","0","0","308"
"3077","0","0","0","0","0","0","0","0","0","0","308"
"3078","0","0","0","0","0","0","0","0","0","0","308"
"3079","0","0","0","0","0","0","0","0","0","0","308"
"3080","0","0","0","0","0","0","0","0","0","0","308"
"3081","0","1","0","0","0","0","0","0","0","0","308"
"3082","0","0","0","0","0","0","0","0","0","0","308"
"3083","0","0","0","0","0","0","0","0","0","0","308"
"3084","0","0","0","0","0","0","0","0","0","0","308"
"3085","0","0","0","0","0","0","0","0","0","0","308"
"3086","0","0","0","0","0","0","0","0","0","0","308"
"3087","0","0","0","0","0","0","0","0","0","1","308"
"3088","0","0","0","0","0","0","0","0","0","0","308"
"3089","0","0","0","0","0","0","0","0","0","0","308"
"3090","0","0","0","0","0","0","0","0","0","0","308"
"3091","0","0","0","0","0","0","0","0","0","0","308"
"3092","0","0","0","0","0","0","0","0","0","0","308"
"3093","0","0","0","0","0","0","0","0","0","0","308"
"3094","0","0","0","0","0","0","0","0","0","0","308"
"3095","0","0","0","0","0","0","0","0","0","0","308"
"3096","0","0","0","0","0","0","0","0","0","0","308"
"3097","0","0","0","0","0","0","0","0","0","0","308"
"3098","0","0","0","0","0","0","0","0","0","0","308"
"3099","0","0","0","0","0","0","0","0","0","0","308"
"3100","0","0","0","0","0","0","0","0","0","0","308"
"3251","0","0","0","0","0","0","0","0","0","0","4303"
"3252","0","0","0","0","0","0","0","0","0","0","4303"
"3253","0","0","0","0","0","0","0","0","0","0","4303"
"3254","0","0","0","0","0","0","0","0","0","0","4303"
