"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"220",0.75004,1.15646,0.75756,0.97608,1.27938,0.97903,0.77655,0.88253,1.21865,1.28439,0.23897,0.84231,1.17843,0.9433,1.0354,1.2747,1.26783,1.22955,0.39013,0,0.83511,0.8908,0.76944,1.07204,0.72169,0.90703,0.17877,1.22401,0.99407,0.99622,0.16619,1.26442,0.96177,1.08349,1.11836,0.83752,1.04292,0.99813,0.55169,1.01483,1.02847,1.40949,0.47172,0.75464,0.85674,1.34044,1.09251,1.06438,1.10823,1.07539
"221",0.77228,1.20496,0.47779,1.00585,1.28481,1.00552,0.75685,0.49927,1.24094,1.3396,0.70832,0.84421,1.11137,0.95155,1.0135,1.30818,1.31152,1.2511,0.70882,0.83511,0,0.88337,0.78863,1.11225,0.24764,0.91572,0.74827,1.22129,1.00995,1.04038,0.7294,1.28695,0.988,1.07547,1.05771,0.87413,1.0589,1.03548,0.81937,1.06246,1.00548,1.28229,0.74836,0.73412,0.88844,1.29904,1.02687,1.11311,1.15591,1.1398
"222",0.76106,0.87708,0.78133,0.69206,1.09806,0.6988,0.71954,0.94295,0.92006,1.04189,0.77094,0.63739,0.91609,0.91285,0.75196,0.98956,1.11977,1.03666,0.77795,0.8908,0.88337,0,0.7857,0.86362,0.80378,0.6368,0.81032,0.91947,0.77528,0.74162,0.79354,1.2617,0.77057,0.85639,0.83316,0.84142,0.80527,0.81064,0.89813,0.75515,0.81849,1.04181,0.82127,0.72029,0.85286,1.06204,0.83414,0.87107,0.89339,0.87064
"223",0.58123,1.04577,0.72875,0.87362,1.17505,0.87072,0.56998,0.84047,1.08623,1.20497,0.6929,0.72499,0.97302,0.69666,0.88119,1.13845,1.20505,1.0755,0.68698,0.76944,0.78863,0.7857,0,0.97229,0.70906,0.7622,0.72796,1.10215,0.89811,0.91134,0.68974,1.09711,0.89148,0.96497,0.92289,0.58177,0.88448,0.88967,0.80417,0.92572,0.92786,1.21881,0.73249,0.55261,0.59142,1.21555,0.87017,0.968,1.02428,0.9585
"224",0.95075,1.074,0.99051,0.90797,0.98586,0.96284,0.94878,1.18472,1.16293,1.20031,0.94988,0.78417,1.01369,1.15855,0.96403,1.27988,0.80273,0.89086,0.95954,1.07204,1.11225,0.86362,0.97229,0,0.99488,0.8579,1.02317,1.17311,0.69061,0.95352,0.99397,1.43244,0.53027,0.60736,0.93777,1.00999,0.71158,0.15771,1.07548,0.97794,0.57019,1.32859,0.99858,0.89771,1.02713,1.35225,0.92495,0.25204,0.65201,0.77256
"225",0.71087,1.10111,0.3955,0.91741,1.19752,0.90619,0.67578,0.4156,1.18377,1.22791,0.61297,0.77809,1.05162,0.86159,0.94114,1.25361,1.24379,1.15358,0.60514,0.72169,0.24764,0.80378,0.70906,0.99488,0,0.8635,0.6669,1.14967,0.90284,0.97037,0.63406,1.19639,0.86869,0.97723,0.97844,0.78082,0.96784,0.9124,0.70503,0.98933,0.92977,1.27503,0.63959,0.66407,0.80313,1.22002,0.95055,0.99888,1.07085,1.03158
"226",0.74476,0.70933,0.8637,0.53553,1.0891,0.52344,0.75559,1.00399,0.65808,0.9718,0.7969,0.63767,0.89234,0.94758,0.56166,0.92469,1.14941,1.01094,0.80837,0.90703,0.91572,0.6368,0.7622,0.8579,0.8635,0,0.84825,0.76955,0.80956,0.70863,0.81325,1.19277,0.77966,0.86297,0.86352,0.86709,0.83934,0.80458,0.90273,0.70794,0.83364,1.10434,0.83308,0.72702,0.87011,1.10182,0.83681,0.86383,0.93688,0.91272
"227",0.69551,1.06918,0.69063,0.92923,1.2228,0.89928,0.71799,0.82538,1.18147,1.21162,0.17162,0.7715,1.08164,0.89943,0.96895,1.20341,1.20237,1.1682,0.32636,0.17877,0.74827,0.81032,0.72796,1.02317,0.6669,0.84825,0,1.16544,0.9494,0.95268,0.1072,1.23856,0.91828,1.03308,1.02715,0.78221,0.95786,0.95231,0.49639,0.9578,0.96284,1.31013,0.42697,0.69379,0.80013,1.23536,0.9925,1.00366,1.0582,1.03748
"228",1.0843,0.90795,1.14614,0.72344,1.38406,0.59821,1.08899,1.29169,1.0566,1.3502,1.08994,0.95329,1.23076,1.36226,0.88084,1.26552,1.42709,1.33522,1.10622,1.22401,1.22129,0.91947,1.10215,1.17311,1.14967,0.76955,1.16544,0,1.1142,1.02924,1.14633,1.5994,1.07163,1.18916,1.18622,1.15504,1.15082,1.10997,1.21106,1.05116,1.13209,1.36104,1.12517,1.05009,1.1929,1.41073,1.198,1.14984,1.25999,1.17795
"229",0.83057,1.0829,0.92299,0.85383,0.91636,0.87177,0.85689,1.03494,1.10961,1.19648,0.91112,0.7183,0.92801,1.0157,0.91682,1.15136,0.89821,0.82319,0.89684,0.99407,1.00995,0.77528,0.89811,0.69061,0.90284,0.80956,0.9494,1.1142,0,0.91829,0.92794,1.38632,0.61419,0.71158,0.83053,0.94786,0.46061,0.64402,0.97105,0.93805,0.68694,1.23494,0.92214,0.80565,0.94919,1.2693,0.82154,0.69183,0.76971,0.51256
"230",0.90922,0.9234,0.95065,0.78648,1.19681,0.78462,0.855,1.07225,0.97962,1.13395,0.90337,0.7668,1.02826,1.12987,0.84499,0.69626,1.16644,1.09659,0.90584,0.99622,1.04038,0.74162,0.91134,0.95352,0.97037,0.70863,0.95268,1.02924,0.91829,0,0.92347,1.45272,0.87127,0.98373,0.9742,1.0138,0.95984,0.89673,1.00501,0.03839,0.93198,1.16974,0.91219,0.85097,1.01399,1.18371,0.95353,0.97212,1.01048,0.99702
"231",0.67343,1.02103,0.66021,0.88892,1.21544,0.87208,0.6865,0.82324,1.15275,1.18953,0.15113,0.74236,1.06902,0.86918,0.94304,1.19981,1.17688,1.14487,0.30919,0.16619,0.7294,0.79354,0.68974,0.99397,0.63406,0.81325,0.1072,1.14633,0.92794,0.92347,0,1.20383,0.9066,1.02665,0.99275,0.75143,0.96599,0.92652,0.46833,0.93243,0.96405,1.30768,0.39727,0.65992,0.77307,1.22757,0.96427,0.99928,1.03297,1.01592
"232",1.02939,1.53438,1.18754,1.31154,1.6414,1.35736,1.05641,1.35123,1.56117,1.55025,1.22757,1.18034,1.43385,1.26419,1.39768,1.58057,1.70667,1.56731,1.15544,1.26442,1.28695,1.2617,1.09711,1.43244,1.19639,1.19277,1.23856,1.5994,1.38632,1.45272,1.20383,0,1.39108,1.45746,1.38157,1.15548,1.33073,1.40404,1.26605,1.45689,1.37326,1.66381,1.1613,1.02505,1.17991,1.73689,1.37439,1.42608,1.4318,1.39669
"233",0.83847,1.0484,0.8774,0.86643,0.89471,0.85559,0.84301,1.00415,1.04498,1.10184,0.86869,0.69429,0.90603,1.03765,0.85514,1.09737,0.63889,0.7836,0.86519,0.96177,0.988,0.77057,0.89148,0.53027,0.86869,0.77966,0.91828,1.07163,0.61419,0.87127,0.9066,1.39108,0,0.26493,0.8513,0.94315,0.65654,0.46188,0.96282,0.87834,0.2057,1.17873,0.88925,0.79158,0.95266,1.23013,0.85036,0.53515,0.43455,0.71589
"234",0.90903,1.14727,0.94548,0.94956,1.02556,0.96534,0.93524,1.10749,1.11671,1.20523,0.9642,0.7993,0.9898,1.15005,0.92823,1.21382,0.73155,0.89916,0.9671,1.08349,1.07547,0.85639,0.96497,0.60736,0.97723,0.86297,1.03308,1.18916,0.71158,0.98373,1.02665,1.45746,0.26493,0,0.94822,1.02054,0.73398,0.54807,1.07683,0.99653,0.20478,1.2654,1.00344,0.90329,1.02756,1.32664,0.93502,0.62325,0.5414,0.77606
"235",0.88267,1.10765,0.97772,0.95693,1.11146,0.91975,0.89438,1.11155,1.09927,1.25804,0.95106,0.774,0.12213,1.143,0.96903,1.20439,1.15747,1.08598,0.93491,1.11836,1.05771,0.83316,0.92289,0.93777,0.97844,0.86352,1.02715,1.18622,0.83053,0.9742,0.99275,1.38157,0.8513,0.94822,0,1.00133,0.87245,0.86715,1.04461,0.96735,0.89992,1.28617,0.97482,0.84478,1.01707,1.36532,0.2457,0.92756,0.96059,0.9134
"236",0.62051,1.14412,0.78085,0.96008,1.19286,0.9588,0.66244,0.94882,1.18774,1.28516,0.73183,0.78323,1.06051,0.40829,0.93518,1.21256,1.2598,1.13472,0.75763,0.83752,0.87413,0.84142,0.58177,1.00999,0.78082,0.86709,0.78221,1.15504,0.94786,1.0138,0.75143,1.15548,0.94315,1.02054,1.00133,0,0.99744,0.94003,0.87626,1.02627,0.99405,1.33562,0.77454,0.62679,0.04091,1.32838,0.9794,1.01315,1.07567,1.08191
"237",0.86525,1.08817,0.96774,0.89933,0.9892,0.92369,0.88959,1.12176,1.10863,1.22333,0.94386,0.77247,0.93503,1.06136,0.93398,1.2255,0.94903,0.87945,0.91636,1.04292,1.0589,0.80527,0.88448,0.71158,0.96784,0.83934,0.95786,1.15082,0.46061,0.95984,0.96599,1.33073,0.65654,0.73398,0.87245,0.99744,0,0.66254,1.04041,0.98021,0.71331,1.27909,0.95652,0.81298,1.00182,1.27498,0.86449,0.72538,0.81155,0.24106
"238",0.85089,1.04092,0.94487,0.85207,0.93796,0.85528,0.86933,1.08093,1.10559,1.14861,0.903,0.71608,0.92405,1.06541,0.90385,1.17712,0.75935,0.82756,0.89365,0.99813,1.03548,0.81064,0.88967,0.15771,0.9124,0.80458,0.95231,1.10997,0.64402,0.89673,0.92652,1.40404,0.46188,0.54807,0.86715,0.94003,0.66254,0,1.00635,0.91917,0.51144,1.24441,0.90684,0.8009,0.95332,1.27743,0.86072,0.1835,0.58959,0.71645
"239",0.77399,1.13974,0.7478,1.00763,1.26218,0.98142,0.77252,0.87162,1.24057,1.30758,0.43761,0.82673,1.1155,0.94607,1.02335,1.27622,1.30799,1.22347,0.42801,0.55169,0.81937,0.89813,0.80417,1.07548,0.70503,0.90273,0.49639,1.21106,0.97105,1.00501,0.46833,1.26605,0.96282,1.07683,1.04461,0.87626,1.04041,1.00635,0,1.0213,1.02018,1.30971,0.16693,0.74229,0.88607,1.34383,1.04095,1.031,1.08591,1.07375
"240",0.9406,0.9458,0.97221,0.80614,1.21802,0.80356,0.88462,1.0694,0.97884,1.1595,0.9073,0.77441,1.02913,1.14608,0.86905,0.70647,1.17836,1.10164,0.91551,1.01483,1.06246,0.75515,0.92572,0.97794,0.98933,0.70794,0.9578,1.05116,0.93805,0.03839,0.93243,1.45689,0.87834,0.99653,0.96735,1.02627,0.98021,0.91917,1.0213,0,0.95038,1.20465,0.94729,0.86759,1.02402,1.18917,0.96026,0.98826,1.02815,1.00434
"241",0.87337,1.08599,0.94403,0.89761,0.95647,0.8943,0.88956,1.08473,1.08204,1.12002,0.92191,0.75959,0.94831,1.07675,0.90588,1.16746,0.68456,0.85333,0.92606,1.02847,1.00548,0.81849,0.92786,0.57019,0.92977,0.83364,0.96284,1.13209,0.68694,0.93198,0.96405,1.37326,0.2057,0.20478,0.89992,0.99405,0.71331,0.51144,1.02018,0.95038,0,1.22808,0.96645,0.83732,1.00776,1.29688,0.88228,0.60274,0.48769,0.76397
"242",1.17917,1.35329,1.28766,1.18375,1.52217,1.17963,1.20584,1.41008,1.29119,1.33977,1.25677,1.09648,1.34517,1.36716,1.23756,1.3989,1.59267,1.36636,1.25822,1.40949,1.28229,1.04181,1.21881,1.32859,1.27503,1.10434,1.31013,1.36104,1.23494,1.16974,1.30768,1.66381,1.17873,1.2654,1.28617,1.33562,1.27909,1.24441,1.30971,1.20465,1.22808,0,1.26912,1.20452,1.34777,1.34922,1.25852,1.37382,1.35398,1.32551
"243",0.69405,1.07475,0.689,0.92246,1.19136,0.9021,0.68056,0.7801,1.16263,1.22047,0.37,0.76175,1.0379,0.8546,0.93278,1.20829,1.25277,1.1462,0.35334,0.47172,0.74836,0.82127,0.73249,0.99858,0.63959,0.83308,0.42697,1.12517,0.92214,0.91219,0.39727,1.1613,0.88925,1.00344,0.97482,0.77454,0.95652,0.90684,0.16693,0.94729,0.96645,1.26912,0,0.64997,0.78349,1.24375,0.94478,0.95212,1.02299,0.99998
"244",0.37557,0.98327,0.70415,0.79805,1.14672,0.79949,0.3813,0.81657,1.0484,1.11832,0.6541,0.65029,0.92539,0.74023,0.8213,1.05495,1.08498,1.03822,0.63799,0.75464,0.73412,0.72029,0.55261,0.89771,0.66407,0.72702,0.69379,1.05009,0.80565,0.85097,0.65992,1.02505,0.79158,0.90329,0.84478,0.62679,0.81298,0.8009,0.74229,0.86759,0.83732,1.20452,0.64997,0,0.62406,1.21452,0.84388,0.86343,0.92785,0.88379
"245",0.64053,1.16196,0.79537,0.97144,1.19662,0.96342,0.666,0.93862,1.1943,1.283,0.75718,0.80062,1.07226,0.42264,0.93506,1.23149,1.2762,1.13846,0.75996,0.85674,0.88844,0.85286,0.59142,1.02713,0.80313,0.87011,0.80013,1.1929,0.94919,1.01399,0.77307,1.17991,0.95266,1.02756,1.01707,0.04091,1.00182,0.95332,0.88607,1.02402,1.00776,1.34777,0.78349,0.62406,0,1.32603,0.999,1.03055,1.08684,1.06918
"246",1.2715,1.39013,1.25781,1.19627,1.55231,1.16871,1.19357,1.37108,1.36407,1.43506,1.21044,1.03469,1.42935,1.47522,1.21677,1.40085,1.53808,1.51283,1.21258,1.34044,1.29904,1.06204,1.21555,1.35225,1.22002,1.10182,1.23536,1.41073,1.2693,1.18371,1.22757,1.73689,1.23013,1.32664,1.36532,1.32838,1.27498,1.27743,1.34383,1.18917,1.29688,1.34922,1.24375,1.21452,1.32603,0,1.3357,1.31469,1.39945,1.32994
"247",0.89164,1.08786,0.96954,0.93718,1.08711,0.95726,0.87336,1.12018,1.10824,1.224,0.91839,0.75478,0.31408,1.0957,0.92841,1.21569,1.17869,1.08375,0.89131,1.09251,1.02687,0.83414,0.87017,0.92495,0.95055,0.83681,0.9925,1.198,0.82154,0.95353,0.96427,1.37439,0.85036,0.93502,0.2457,0.9794,0.86449,0.86072,1.04095,0.96026,0.88228,1.25852,0.94478,0.84388,0.999,1.3357,0,0.94548,0.99371,0.90991
"248",0.92457,1.10965,1.02974,0.92248,1.00093,0.93422,0.94237,1.16845,1.17491,1.22552,0.9616,0.79163,1.01943,1.12934,0.95476,1.22618,0.83115,0.88539,0.95915,1.06438,1.11311,0.87107,0.968,0.25204,0.99888,0.86383,1.00366,1.14984,0.69183,0.97212,0.99928,1.42608,0.53515,0.62325,0.92756,1.01315,0.72538,0.1835,1.031,0.98826,0.60274,1.37382,0.95212,0.86343,1.03055,1.31469,0.94548,0,0.66012,0.78577
"249",0.9696,1.16086,1.05498,0.97351,1.04875,0.98488,0.94272,1.17163,1.21036,1.23892,0.99486,0.84399,1.01268,1.18433,1.02729,1.25615,0.75497,0.96649,1.00197,1.10823,1.15591,0.89339,1.02428,0.65201,1.07085,0.93688,1.0582,1.25999,0.76971,1.01048,1.03297,1.4318,0.43455,0.5414,0.96059,1.07567,0.81155,0.58959,1.08591,1.02815,0.48769,1.35398,1.02299,0.92785,1.08684,1.39945,0.99371,0.66012,0,0.88305
"250",0.9094,1.13285,1.00135,0.95378,1.06549,0.97397,0.92356,1.15746,1.1585,1.2657,0.99273,0.8178,0.99038,1.11926,1.01817,1.2597,1.0133,0.94008,0.94541,1.07539,1.1398,0.87064,0.9585,0.77256,1.03158,0.91272,1.03748,1.17795,0.51256,0.99702,1.01592,1.39669,0.71589,0.77606,0.9134,1.08191,0.24106,0.71645,1.07375,1.00434,0.76397,1.32551,0.99998,0.88379,1.06918,1.32994,0.90991,0.78577,0.88305,0
