"","Chromosome","Genome.Order","gm05296","gm03563","gm01535","gm07081","gm01750","gm03134","gm13330","gm13031","gm01524"
"253",3,1635,0.012358,-0.009147,-0.009147,0.053736,-0.062244,0.009483,-0.014308,-0.046812,0.015585
"254",3,1636,-0.042872,NA,NA,0.034538,-0.010999,-0.028736,0.01584,-0.088807,0.053598
"255",3,1637,-0.016887,-0.064491,-0.064491,-0.067959,0.05042,-0.021028,-0.070289,-0.040566,0.090775
"256",3,1638,0.02452,-0.013975,-0.013975,-0.021035,-0.084189,NA,-0.019415,0.017491,0.030604
"257",3,1639,-0.02595,NA,NA,0.116616,NA,0.041543,NA,0.028557,-0.298485
"258",3,1640,NA,NA,NA,NA,0.156051,NA,NA,NA,NA
"259",3,1642,0.189537,0.511682,0.511682,0.142945,NA,0.149511,-0.060438,0.200527,0.131379
"260",3,1643,NA,NA,NA,NA,0.042501,NA,NA,NA,-0.214305
"261",3,1644,-0.040018,0.352762,0.352762,0.056582,0.080527,-0.003336,-0.174778,-0.068388,-0.14728
"262",3,1645,0.090435,0.688923,0.688923,0.034546,-0.081933,0.061768,0.077067,0.084574,0.17948
"263",3,1646,-0.085802,0.476712,0.476712,-0.018451,NA,-0.0514,-0.104696,-0.076244,0.058536
"264",3,1647,-0.013561,0.544712,0.544712,NA,NA,-0.002951,-0.074293,0.019618,-0.036464
"265",3,1648,NA,NA,NA,NA,-0.008637,NA,NA,NA,NA
"266",3,1649,-0.011958,0.501775,0.501775,0.016114,0.047333,-0.017709,-0.021027,-0.024953,0.010304
"267",3,1650,0.10047,NA,NA,0.049867,-0.065483,0.104937,NA,0.036543,NA
"268",3,1651,-0.137243,0.385,0.385,-0.027219,0.005603,-0.053398,-0.146069,-0.149749,-0.024166
"269",3,1653,-0.060467,0.408332,0.408332,-0.051254,NA,-0.035981,-0.135482,-0.104044,0.003378
"270",3,1654,NA,0.700329,0.700329,NA,-0.000463,NA,NA,NA,-0.060977
"271",3,1655,-0.058682,0.508839,0.508839,0.007163,0.024296,0.033226,0.016817,0.025386,0.118661
"272",3,1656,0.048692,0.587447,0.587447,0.106132,0.037276,0.01392,-0.010899,0.041203,0.064035
"273",3,1657,0.024458,0.592269,0.592269,-0.007097,0.088284,0.021036,0.063721,0.036898,0.072251
"274",3,1658,0.039803,0.55165,0.55165,-0.023423,0.047321,0.028759,0.030818,0.060362,-0.041134
"275",3,1659,-0.007466,0.43914,0.43914,0.090072,-0.05143,0.000112,-0.102523,0.04825,0.102877
"276",3,1660,0.020318,0.478211,0.478211,-0.0787,0.037671,-0.034109,-0.086009,-0.099245,-0.102488
"277",3,1661,0.03652,0.478537,0.478537,-0.044463,-0.096911,-0.031832,-0.016869,-0.119893,0.020149
"278",3,1662,-0.040251,0.443296,0.443296,-0.018613,-0.003488,-0.084478,-0.044319,-0.080076,-0.06342
"279",3,1664,0.046006,0.484038,0.484038,-0.059624,0.073833,-0.017378,-0.03957,-0.088458,-0.041721
"280",3,1665,0.017784,0.548709,0.548709,-0.036637,0.118039,-0.012376,0.009887,0.067074,0.084657
"281",3,1666,0.023874,0.498127,0.498127,0.05046,-0.271343,0.009036,-0.084124,-0.011009,0.043108
"282",3,1667,-0.140688,0.333984,0.333984,0.108796,0.102467,-0.061386,-0.230653,-0.134791,-0.102195
"283",3,1668,0.038996,0.530625,0.530625,0.095884,0.102562,0.02087,-0.06581,0.027285,0.113162
"284",3,1669,0.023406,0.512515,0.512515,0.017676,0.180265,0.015958,-0.02744,-0.033687,-0.001128
"285",3,1670,0.072019,0.551738,0.551738,NA,-0.019233,0.054202,-0.038693,NA,0.165483
"286",3,1671,-0.07794,0.402452,0.402452,0.012954,0.131941,-0.10284,-0.145441,-0.095596,-0.114495
"287",3,1672,0.137627,0.507486,0.507486,-0.013725,-0.029354,0.121734,-0.007123,0.060508,0.185298
"288",3,1673,0.030966,0.352971,0.352971,-0.021549,-0.090781,-0.095581,-0.159974,-0.1317,-0.082168
"289",3,1675,-0.050167,0.215996,0.215996,-0.078935,-0.09637,-0.147916,-0.285473,-0.083126,-0.230174
"290",3,1676,-0.059581,0.535008,0.535008,0.012621,-0.011412,-0.058534,0.056217,-0.085788,-0.015007
"291",3,1677,-0.057357,0.556397,0.556397,-0.019953,0.048637,-0.016516,0.022662,-0.042292,0.018806
"292",3,1678,-0.02132,0.444386,0.444386,0.017997,0.078478,0.019496,-0.046225,0.009779,0.039518
"293",3,1679,0.063161,0.485259,0.485259,0.066623,NA,0.068218,-0.005328,0.036705,0.072826
"294",3,1680,0.062484,NA,NA,0.186595,0.048903,0.068294,-0.020848,-0.017303,0.015183
"295",3,1681,0.004485,0.437675,0.437675,-0.028938,0.087055,NA,0.058384,-0.111844,-0.014537
"296",3,1682,-0.014358,0.46065,0.46065,-0.011239,-0.097627,-0.020648,-0.092723,-0.010471,0.072575
"297",3,1683,-0.084971,0.442854,0.442854,0.14872,0.084701,-0.080619,0.009034,-0.028867,-0.096877
"298",3,1684,NA,0.280523,0.280523,0.125441,0.004047,0.112161,-0.175151,0.059745,0.095465
"299",3,1687,0.015382,NA,NA,NA,0.120646,-0.00936,-0.164582,-0.102052,0.087253
"300",3,1688,0.074774,0.563699,0.563699,-0.036258,0.145546,0.004767,0.067004,0.007152,0.115077
"301",3,1689,0.093892,0.665407,0.665407,0.005208,-0.027503,0.118662,0.125798,0.055325,0.05816
"302",3,1690,-0.0552,0.601055,0.601055,-0.045012,0.029001,0.032687,0.09753,0.037733,-0.019986
"303",3,1691,0.013428,0.400694,0.400694,-0.041906,0.085601,-0.063852,-0.089714,-0.024836,-0.095467
"304",3,1692,-0.004955,0.460759,0.460759,-0.005819,0.060439,-0.063844,-0.05009,-0.047587,-0.031868
"305",3,1693,-0.015447,0.449874,0.449874,0.014411,0.141177,-0.034149,-0.106805,0.005481,0.04211
"306",3,1694,0.055836,0.479026,0.479026,-0.001242,0.09092,0.021961,-0.079309,-0.046131,0.005997
"307",3,1695,0.102854,0.537186,0.537186,-0.056529,NA,0.019907,0.028218,-0.002464,0.006332
"308",3,1696,-0.025088,0.713716,0.713716,NA,0.093512,-0.008656,NA,-0.070295,-0.062575
"309",3,1698,0.236669,0.642221,0.642221,0.165818,NA,NA,NA,0.170378,0.004072
"310",4,1699,-0.177064,0.007363,0.007363,NA,-0.100476,-0.082931,NA,-0.11277,-0.174985
"311",4,1700,-0.091248,0.051215,0.051215,-0.116235,0.056318,-0.049524,0.055037,-0.019743,-0.056367
"312",4,1701,-0.044641,0.099399,0.099399,NA,-0.084153,0.021456,0.042818,NA,-0.011576
"313",4,1702,-0.100393,0.030392,0.030392,-0.066459,-0.045557,-0.057018,0.055497,-0.035808,-0.187365
"314",4,1703,-0.002084,0.027003,0.027003,-0.003855,-0.063027,0.006569,0.016066,0.030019,-0.014401
"315",4,1704,-0.063741,0.069651,0.069651,-0.033063,0.173626,-0.010841,0.078859,0.008889,0.036956
"316",4,1705,0.104225,0.037867,0.037867,0.044491,NA,0.084223,0.027115,0.126772,0.085359
"317",4,1706,0.087731,0.254046,0.254046,NA,-0.018106,0.260605,NA,NA,0.020113
"318",4,1707,-0.048377,0.155028,0.155028,-0.012628,-0.096816,0.017072,0.162715,0.047414,-0.052807
"319",4,1709,-0.02635,0.047401,0.047401,-0.02379,0.126979,-0.0374,0.03173,-0.02792,-0.03613
"320",4,1710,0.026102,-0.01012,-0.01012,0.08342,0.195497,NA,0.016801,0.073495,0.099313
"321",4,1711,0.079141,0.008927,0.008927,0.112246,0.022663,0.052195,0.059658,0.065212,0.157713
"322",4,1712,0.009137,-0.165795,-0.165795,0.019071,0.093692,-0.020356,-0.171535,-0.021174,0.108646
"323",4,1713,0.050181,-0.070897,-0.070897,0.071876,0.093836,NA,-0.061909,0.034228,0.05632
"324",4,1714,0.200753,-0.075071,-0.075071,0.045245,0.027759,0.124337,-0.147855,0.064554,0.170316
"325",4,1715,-0.218782,-0.095673,-0.095673,0.064795,-0.014757,-0.041755,-0.026156,-0.031022,0.132209
"326",4,1716,-0.047831,-0.127572,-0.127572,-0.049033,0.022633,-0.069377,-0.076849,-0.067091,0.031826
"327",4,1717,-0.016901,-0.063923,-0.063923,-0.014186,0.17588,-0.020158,-0.042253,0.025023,0.121287
"328",4,1718,0.082039,0.061876,0.061876,0.052269,0.146345,0.055072,0.078735,0.146944,0.027917
"329",4,1720,0.177886,NA,NA,0.04425,0.026876,0.143551,NA,0.156735,NA
"330",4,1721,0.003448,-0.029644,-0.029644,0.003848,0.002883,0.015075,0.053934,0.064223,0.017329
"331",4,1722,-0.04438,-0.140932,-0.140932,-0.051511,-0.021536,-0.070548,NA,-0.073055,-0.029567
"332",4,1723,-0.015237,-0.151102,-0.151102,-0.04087,-0.021398,0.026198,-0.154461,-0.090668,-0.081137
"333",4,1724,-0.102941,-0.014822,-0.014822,0.18491,0.002463,NA,0.080288,-0.104505,-0.146515
"334",4,1725,-0.014794,-0.138097,-0.138097,-0.022974,-0.057554,-0.071221,-0.155004,-0.086403,-0.055381
"335",4,1726,-0.002182,-0.131601,-0.131601,-0.037856,0.08979,-0.039662,-0.099023,-0.15387,-0.078124
"336",4,1727,NA,-0.220811,-0.220811,0.06344,-0.029034,0.02373,-0.270469,-0.072004,-0.132061
"337",4,1728,-0.041175,-0.185272,-0.185272,-0.032492,0.031088,-0.046196,-0.169794,-0.175475,0.079824
"338",4,1729,-0.068347,-0.191435,-0.191435,0.048851,0.028308,-0.028157,-0.195855,-0.069093,-0.027685
"339",4,1731,NA,-0.16658,-0.16658,-0.018748,-0.086504,0.150723,-0.141417,-0.088832,-0.0682
"340",4,1732,-0.054929,-0.124862,-0.124862,-0.081764,0.102322,-0.00381,-0.105775,-0.057263,-0.007526
"341",4,1733,NA,0.085023,0.085023,-0.010941,-0.046184,NA,0.043416,0.085365,0.087702
"342",4,1734,-0.007939,-0.002132,-0.002132,-0.007466,-0.001172,-0.017086,0.007393,0.047838,0.072054
"343",4,1735,-0.042225,-0.092299,-0.092299,-0.079067,0.043348,-0.055083,-0.086851,-0.049629,0.108284
"344",4,1736,0.01798,0.044299,0.044299,0.039688,0.110738,0.03251,0.079482,0.059722,0.181482
"345",4,1737,0.104887,0.026093,0.026093,0.047279,0.146616,0.10071,0.058177,0.130585,0.190406
"346",4,1738,NA,-0.057174,-0.057174,-0.040434,-0.064108,NA,-0.070647,0.102535,0.138618
"347",4,1739,-0.121833,-0.154477,-0.154477,-0.076618,-0.01549,-0.075808,-0.141543,-0.096739,0.041879
"348",4,1740,-0.04318,-0.08911,-0.08911,-0.036259,0.018172,-0.023344,-0.092746,-0.075978,0.003353
"349",4,1742,-0.071931,-0.243026,-0.243026,-0.204086,-0.047383,-0.150264,-0.086094,-0.118801,0.020019
"350",4,1743,-0.605928,-0.240498,-0.240498,-0.046295,0.012989,NA,-0.242328,-0.117183,-0.032061
"351",4,1744,-0.012284,-0.024758,-0.024758,-0.031704,0.119902,-0.001176,0.014468,0.025011,0.144532
"352",4,1745,0.013872,-0.051335,-0.051335,-0.009246,-0.013061,-0.015557,-0.038607,0.015201,0.007213
"353",4,1746,-0.045921,-0.019404,-0.019404,-0.025298,-0.025341,0.014156,0.008677,0.017818,0.189295
"354",4,1747,-0.05008,-0.052348,-0.052348,-0.01109,-0.039243,-0.053053,-0.039753,0.028977,0.117502
"355",4,1748,NA,-0.088468,-0.088468,0.001063,0.016299,NA,-0.056496,0.008862,-0.04933
"356",4,1749,-0.002883,-0.09657,-0.09657,-0.000319,-0.004537,0.002617,-0.114989,0.048198,0.095743
"357",4,1750,-0.065119,-0.10041,-0.10041,-0.046353,-0.099274,-0.061371,-0.088501,-0.026628,0.10156
"358",4,1751,NA,-0.017042,-0.017042,-0.04245,-0.0856,-0.06054,-0.037434,-0.104857,0.083722
"359",4,1753,-0.055835,-0.042734,-0.042734,-0.064142,0.000644,-0.037653,0.026382,0.007887,-0.017647
"360",4,1754,-0.033712,-0.042801,-0.042801,-0.062309,-0.068363,-0.012989,-0.051161,0.02139,0.032449
"361",4,1755,-0.040807,-0.025589,-0.025589,-0.072821,-0.059136,-0.053234,-0.057551,0.001748,0.022866
"362",4,1756,-0.031756,-0.039173,-0.039173,0.010618,NA,-0.041049,-0.054199,-0.034126,-0.026474
"363",4,1757,NA,-0.078762,-0.078762,-0.06124,-0.173212,NA,-0.1029,0.039198,0.120542
"364",4,1758,-0.087931,-0.096258,-0.096258,NA,-0.009102,-0.078145,0.017729,NA,-0.061953
"365",4,1759,0.151375,-0.125771,-0.125771,0.07185,-0.011364,0.106741,-0.145182,0.070537,0.151017
"366",4,1760,-0.041305,-0.102369,-0.102369,0.009302,0.073871,-0.085033,-0.02928,0.005279,-0.067815
"367",4,1761,0.030929,-0.092648,-0.092648,0.079671,0.159666,0.007415,-0.061727,0.069842,0.14787
"368",4,1762,0.044105,-0.104935,-0.104935,0.062345,0.117649,-0.025269,-0.112308,0.068031,-0.023395
"369",4,1764,0.015974,-0.19533,-0.19533,-0.049223,-0.071226,-0.022051,-0.115812,-0.027932,-0.00964
"370",4,1765,-0.025832,-0.342457,-0.342457,-0.03921,0.030756,-0.009531,-0.231378,-0.051137,-0.168364
"371",4,1766,0.022766,-0.019887,-0.019887,0.029272,0.174607,NA,-0.000846,0.079382,0.001741
"372",4,1767,0.225752,-0.09619,-0.09619,0.05341,NA,0.190194,-0.14012,0.102853,0.118708
"373",4,1768,NA,NA,NA,NA,0.161026,NA,NA,NA,NA
"374",4,1769,0.03731,-0.083473,-0.083473,0.074659,0.019032,0.014631,-0.077826,0.040636,0.046587
"375",4,1770,-0.02938,-0.1198,-0.1198,-0.059156,0.163603,-0.037885,-0.086636,-0.035306,-0.000555
"376",4,1771,0.125553,0.008315,0.008315,0.039841,0.00054,0.157878,0.00205,0.127667,0.117755
"377",4,1772,-0.067488,-0.057554,-0.057554,-0.002164,0.033103,-0.05124,-0.06387,0.002466,0.006754
"378",4,1773,0.011709,-0.056002,-0.056002,-0.001543,0.081764,-0.014199,-0.055646,-0.015205,-0.021398
"379",4,1775,0.120881,-0.113864,-0.113864,0.054946,0.101239,0.074585,-0.112605,0.070203,0.088893
"380",4,1776,0.092777,-0.032382,-0.032382,0.121744,0.148172,0.055557,-0.063555,0.118101,0.032917
"381",4,1777,0.267233,-0.113573,-0.113573,0.134024,0.016822,0.158938,-0.161234,0.153828,0.062867
"382",4,1778,0.055053,0.059035,0.059035,-0.068977,0.00327,0.032076,0.025724,-0.001226,0.117758
"383",4,1779,-0.028383,-0.058083,-0.058083,-0.019589,-0.06669,-0.025377,-0.089916,-0.036534,0.039178
"384",4,1780,-0.021235,0.025347,0.025347,NA,0.086916,NA,0.052307,0.049381,-0.097402
"385",4,1781,0.103159,0.016837,0.016837,0.086611,-0.087326,0.082843,0.013522,0.076756,0.089095
"386",4,1782,-0.051509,0.052291,0.052291,0.018384,-0.082005,-0.031515,0.02661,-0.002585,-0.082173
"387",4,1783,NA,-0.092812,-0.092812,-0.045622,-0.058872,NA,-0.071854,-0.037149,-0.044937
"388",4,1784,-0.069985,0.138478,0.138478,NA,-0.019686,-0.008536,NA,NA,0.015663
"389",4,1786,0.102128,-0.051845,-0.051845,0.003502,-0.077449,-0.030253,-0.043337,-0.047875,-0.042401
"390",4,1787,0.018577,0.151854,0.151854,NA,-0.049025,0.025739,0.167317,0.006976,0.097259
"391",4,1788,0.037695,-0.065353,-0.065353,0.038956,0.062323,NA,-0.160552,-0.110482,-0.119123
"392",4,1789,-0.013358,-0.048585,-0.048585,-0.055813,NA,-0.048056,-0.018486,-0.011336,0.092787
"393",4,1790,NA,NA,NA,NA,0.054483,NA,0.113016,NA,-0.009468
"394",4,1791,-0.112375,-0.089144,-0.089144,-0.002592,0.11033,-0.101422,-0.09407,-0.028662,0.024294
"395",4,1792,0.00063,-0.003445,-0.003445,-0.003134,-0.02418,-0.065624,-0.028012,0.00395,0.038723
"396",4,1793,-0.059083,-0.039152,-0.039152,0.008892,-0.063592,-0.03488,NA,-0.074872,0.061104
"397",4,1794,-0.024517,-0.061041,-0.061041,NA,-0.006606,-0.033431,-0.041688,NA,0.053218
"398",4,1795,0.020524,-0.113772,-0.113772,0.01421,-0.081665,-0.00029,-0.188751,-0.096314,0.090359
"399",4,1798,-0.086753,-0.118444,-0.118444,-0.019629,-0.02636,-0.074363,-0.114794,-0.131248,0.034978
"400",4,1799,-0.004958,-0.130134,-0.130134,0.008557,0.012612,-0.014679,-0.162276,-0.098636,-0.006426
"401",4,1800,-0.024054,0.012244,0.012244,-0.015285,-0.178992,-0.013733,-0.02894,0.016789,0.089071
"402",4,1801,-0.166494,-0.253316,-0.253316,-0.151335,-0.109483,-0.151359,-0.23624,-0.182701,-0.174028
"403",4,1802,-0.075583,-0.020894,-0.020894,0.039953,-0.091081,-0.09006,NA,-0.056931,0.020863
"404",4,1803,-0.097329,-0.081717,-0.081717,-0.093986,-0.002765,-0.098003,-0.086845,-0.107714,0.030496
"405",4,1804,-0.059551,-0.141667,-0.141667,-0.03411,-0.076606,-0.032597,-0.137828,-0.013695,0.029325
"406",4,1805,-0.035489,-0.212532,-0.212532,-0.008376,-0.057249,-0.113806,-0.224285,-0.147627,-0.174685
"407",4,1806,0.042872,-0.05183,-0.05183,-0.015567,-0.017768,-0.00791,-0.036918,0.003347,0.029866
"408",4,1807,-0.026792,-0.114092,-0.114092,0.020729,0.051258,-0.06183,-0.089185,-0.013906,-0.000109
"409",4,1809,-1.04537,-0.05561,-0.05561,0.024919,0.044914,0.039399,-0.058552,0.00575,0.125073
"410",4,1810,0.035889,-0.074073,-0.074073,0.01315,-0.054398,NA,-0.080183,0.018895,0.034133
"411",4,1811,-0.098946,-0.004467,-0.004467,-0.014789,-0.076238,-0.039832,-0.0049,-0.03236,0.09947
"412",4,1812,-0.047241,-0.160078,-0.160078,-0.103024,-0.029041,-0.079629,-0.142956,-0.135016,0.005589
"413",4,1813,-0.024539,-0.204255,-0.204255,-0.169794,0.110204,-0.098647,-0.191053,-0.234262,-0.083026
"414",4,1814,0.077759,0.04105,0.04105,-0.009315,-0.129714,-0.137952,0.007532,0.058351,-0.030161
"415",4,1815,-0.052297,0.266082,0.266082,NA,-0.041914,0.009648,0.08523,-0.076332,0.022244
"416",4,1816,-0.107749,-0.144045,-0.144045,-0.105775,-0.095037,-0.072214,-0.107607,-0.010268,-0.002599
"417",4,1817,-0.166508,-0.152347,-0.152347,-0.064071,NA,-0.177554,-0.091749,-0.11906,-0.104788
"418",4,1818,NA,-0.068324,-0.068324,0.044889,-0.020995,NA,-0.109319,0.037992,0.145656
"419",4,1820,-0.052966,-0.077441,-0.077441,-0.062716,-0.078855,-0.048945,-0.07171,-0.015193,-0.029407
"420",4,1821,-0.149476,-0.17232,-0.17232,-0.054397,-0.012619,-0.117804,-0.14542,-0.068412,-0.049349
"421",4,1822,-0.091548,-0.111355,-0.111355,NA,0.015193,-0.11587,-0.078452,NA,-0.038904
"422",4,1823,0.038207,-0.132231,-0.132231,0.003816,0.084554,NA,-0.227099,-0.060162,-0.043361
"423",4,1824,0.093602,-0.228778,-0.228778,0.021527,0.0323,0.049182,-0.242589,0.045605,-0.033508
"424",4,1825,NA,-0.195625,-0.195625,0.036338,-0.072727,NA,-0.247753,-0.078568,-0.062558
"425",4,1826,-0.103741,-0.131409,-0.131409,-0.107788,0.051306,-0.105968,-0.118609,-0.174879,-0.1059
"426",4,1827,0.019922,-0.102419,-0.102419,0.016287,-0.160675,-0.024022,-0.116007,-0.044997,-0.016461
"427",4,1828,-0.098744,0.152151,0.152151,NA,-0.062897,-0.053145,0.163756,0.066185,-0.055329
"428",4,1829,-0.03969,0.002514,0.002514,0.022793,NA,-0.045566,0.022451,-0.072867,0.080443
"429",4,1831,NA,NA,NA,NA,-0.060075,0.09525,0.191737,0.111547,NA
"430",4,1832,-0.07596,NA,NA,-0.088768,NA,-0.078599,NA,-0.050271,NA
"431",4,1833,NA,0.287914,0.287914,NA,0.003336,NA,NA,NA,0.155499
"432",4,1834,0.013999,-0.184167,-0.184167,0.084971,-0.022073,-0.043192,-0.240828,-0.058869,-0.067048
"433",4,1835,-0.006204,-0.086893,-0.086893,0.062268,-0.09321,-0.024503,-0.188078,-0.078001,-0.201325
"434",4,1836,-0.022601,-0.08366,-0.08366,-0.086484,-0.024466,-0.12823,-0.054611,-0.100725,-0.050757
"435",4,1837,0.010559,0.023246,0.023246,-0.003196,0.066485,0.042641,0.045812,-0.001123,-0.030084
"436",4,1838,-0.025492,-0.046697,-0.046697,0.04942,-0.027939,0.008164,-0.060571,-0.023855,0.14896
"437",4,1839,0.01195,-0.033639,-0.033639,0.056438,-0.051162,-0.00775,-0.131641,-0.031111,-0.07329
"438",4,1840,0.034529,-0.080547,-0.080547,0.084196,-0.000586,0.028951,-0.072257,0.002227,-0.033201
"439",4,1842,-0.027668,0.010459,0.010459,-0.029814,-0.031374,0.009206,0.041124,-0.035665,0.108076
"440",4,1843,0.016546,-0.101893,-0.101893,NA,-0.005131,0.060084,-0.066511,NA,-0.046802
"441",4,1844,-0.040227,-0.170537,-0.170537,-0.110273,0.059358,-0.065192,-0.071219,-0.040112,-0.192867
"442",4,1845,-0.00541,-0.063061,-0.063061,-0.056957,0.082901,-0.025168,-0.038118,0.028578,0.04789
"443",4,1846,0.038517,NA,NA,0.149907,0.004818,0.020031,0.00546,0.053059,0.055534
"444",4,1847,0.271376,0.090016,0.090016,0.149571,0.094644,0.105274,0.130731,0.194678,0.043641
"445",4,1848,0.331911,-0.063255,-0.063255,0.112687,0.101867,0.192677,-0.078611,0.18096,0.168459
"446",4,1849,-0.030253,0.025991,0.025991,0.03086,0.190635,0.016414,-0.007777,0.008041,0.081207
"447",4,1850,0.094841,0.011099,0.011099,0.045102,0.233342,0.050727,0.013209,-0.085216,0.069665
"448",4,1851,0.037569,-0.057204,-0.057204,0.120036,0.075992,0.106908,-0.023925,-0.032329,-0.003519
"449",4,1853,0.104933,-0.149349,-0.149349,0.080257,0.179839,0.30629,-0.133396,0.046211,0.217253
"450",4,1854,0.083262,-0.014647,-0.014647,0.045626,-0.010726,0.078757,0.018909,0.071811,0.021288
"451",4,1855,0.208422,-0.048694,-0.048694,-0.107269,-0.067943,0.118177,-0.052774,0.042607,0.135653
"452",4,1856,-0.066071,-0.156295,-0.156295,-0.009539,0.099585,-0.06328,-0.236882,-0.212857,-0.160895
"453",4,1857,0.01557,0.007475,0.007475,0.144377,-0.219807,NA,-0.119698,0.041677,-0.073925
"454",4,1858,-0.186185,-0.106335,-0.106335,NA,-0.0971,-0.042786,-0.186982,-0.144354,-0.202701
"455",4,1859,-0.066862,-0.178508,-0.178508,-0.024103,-0.018001,-0.002095,-0.177795,-0.09245,-0.079357
"456",4,1860,-0.006748,-0.074538,-0.074538,0.048366,0.020535,0.048687,-0.095389,-0.049354,-0.056385
"457",4,1861,-0.083832,-0.160603,-0.160603,-0.051479,0.12657,-0.083402,-0.166286,-0.058446,0.068422
"458",4,1862,0.011128,-0.007289,-0.007289,-0.076654,0.011939,0.017501,0.015215,-0.12803,-0.014536
"459",4,1864,-0.003319,-0.098714,-0.098714,-0.066505,0.037111,0.009148,-0.056633,-0.057564,0.005677
"460",4,1865,0.006707,-0.154763,-0.154763,0.006475,-0.015317,-0.031447,-0.238476,-0.076699,-0.073622
"461",4,1866,0.028273,-0.126961,-0.126961,0.019393,-0.089129,0.035976,-0.154338,-0.096199,-0.169432
"462",4,1867,-0.181353,-0.129252,-0.129252,-0.104738,0.046188,-0.113377,-0.222449,-0.176481,-0.126055
"463",4,1868,-0.039267,-0.092718,-0.092718,0.076561,-0.019015,0.05396,-0.125769,-0.040555,0.069935
"464",4,1869,0.033259,-0.017321,-0.017321,-0.041358,0.025073,-0.006802,-0.026958,0.030595,-0.013332
"465",4,1870,0.006896,-0.237606,-0.237606,0.003849,0.036833,-0.079738,-0.235282,-0.062082,0.006934
"466",4,1871,-0.046789,-0.095035,-0.095035,-0.098561,0.143455,NA,-0.112961,-0.057743,0.029854
"467",4,1872,0.328943,-0.12202,-0.12202,0.180455,0.046714,0.043355,-0.18926,0.187202,0.10278
"468",4,1873,0.091386,-0.18174,-0.18174,0.063462,0.108794,0.010653,-0.159649,0.057063,0.158935
"469",4,1875,0.32983,-0.169893,-0.169893,0.127071,-0.003008,0.0992,-0.205004,0.140236,0.049537
"470",4,1876,0.163492,NA,NA,0.030776,0.008144,0.065324,NA,-0.10124,0.014582
"471",4,1877,0.070837,-0.091368,-0.091368,-0.021784,0.230014,0.024959,-0.941709,0.01234,0.015479
"472",4,1878,0.186966,-0.056362,-0.056362,-0.090573,0.133106,-0.085995,-0.855754,-0.097617,-0.012302
"473",4,1879,0.055372,-0.085414,-0.085414,0.136179,0.106332,0.136552,-0.88888,0.080203,0.154694
"474",4,1880,0.114124,-0.144479,-0.144479,0.044069,NA,0.133966,-0.887987,0.136947,0.125257
"475",4,1881,NA,NA,NA,NA,0.282161,NA,NA,NA,NA
"476",4,1882,0.235458,0.12064,0.12064,-0.011991,-0.044381,0.255648,-0.788024,0.074306,0.283809
"477",4,1883,0.021077,-0.000132,-0.000132,-0.04809,-0.013411,0.010597,-0.807254,-0.020885,0.0527
"478",4,1884,-0.017237,0.005335,0.005335,0.007567,0.073701,0.024561,-0.789456,0.022519,-0.031621
"479",4,1886,-0.008209,-0.010832,-0.010832,0.015611,-0.128764,0.018188,-0.950435,-0.018,0.035522
"480",4,1887,-0.128605,0.032359,0.032359,-0.061377,-0.042001,-0.096174,-0.887847,-0.0343,0.043034
"481",4,1888,-0.121125,-0.043761,-0.043761,-0.016489,-0.020067,-0.059463,-0.697127,-0.020708,-0.067502
"482",4,1889,-0.079187,-0.087542,-0.087542,-0.037271,-0.10265,-0.061268,-0.839625,-0.000934,-0.02892
"483",4,1890,-0.096684,0.042932,0.042932,-0.024464,0.021011,-0.014203,-0.80089,-0.030007,-0.064682
"484",4,1891,0.108136,0.030527,0.030527,-0.093705,0.003459,0.10473,-0.80582,0.03014,0.273471
"485",4,1892,-0.015953,-0.063691,-0.063691,-0.048234,-0.070492,-0.052055,-0.774725,-0.037116,-0.073954
