"","id","reg","age","sex","hgt","wgt","hgt.z","wgt.z"
"377",101174,"South",12.4216290212183,"girl",151.9,40.4,-0.855,-0.642
"378",101175,"South",13.45106091718,"girl",169.1,66.9,0.935,1.572
"379",101176,"West",14.7460643394935,"girl",164.9,54.5,-0.254,-0.087
"380",101177,"West",14.3545516769336,"girl",173.7,51.6,1.205,-0.288
"381",101178,"City",14.0287474332649,"girl",164.2,47.4,-0.091,-0.683
"382",101181,"West",17.1033538672142,"boy",184.6,64.9,0.436,-0.292
"383",101182,"West",7.37577002053388,"boy",132.2,25.1,0.575,-0.271
"384",101186,"City",15.4442162902122,"girl",167.7,58.2,-0.023,0.124
"385",101187,"East",10.2614647501711,"girl",147,37.7,0.335,0.321
"386",101190,"East",11.4305270362765,"boy",143.8,35.7,-0.947,-0.522
"387",101192,"West",12.8761122518823,"boy",162.7,51.6,0.34,0.622
"388",101194,"West",11.9890485968515,"boy",147.2,37.2,-0.904,-0.631
"389",101195,"West",11.4633812457221,"boy",145.3,35.7,-0.762,-0.542
"390",101196,"West",11.4633812457221,"girl",151.4,40.3,-0.091,-0.034
"391",101197,"West",10.8692676249144,"boy",157.4,43,1.416,0.891
"392",101198,"West",10.3353867214237,"boy",148,33,0.464,-0.346
"393",101202,"West",6.97330595482546,"girl",112.2,19.5,-2.394,-1.665
"394",101204,"City",13.5167693360712,"girl",175.3,56.9,1.817,0.664
"395",101207,"East",9.53867214236824,"boy",143.5,30.7,0.39,-0.338
"396",101211,"South",14.4312114989733,"boy",166.4,50.9,-0.577,-0.507
"397",101212,"South",13.4702258726899,"boy",182.2,57.3,2.222,0.798
"398",101213,"West",10.3956194387406,"girl",144.2,34.3,-0.212,-0.267
"399",101214,"City",14.0835044490075,"boy",161.1,45.2,-0.946,-0.963
"400",101215,"City",12.4024640657084,"girl",163.3,42.3,0.83,-0.373
"401",101219,"City",18.1273100616016,"girl",155,57.5,-2.278,-0.499
"402",101220,"West",11.9780971937029,"boy",162.3,48,1.133,0.82
"403",101224,"City",12.3805612594114,"girl",157.3,54.7,-0.029,0.989
"404",101228,"City",15.0034223134839,"boy",174.1,48.1,-0.039,-1.224
"405",101230,"East",7.11019849418207,"boy",123.2,20.2,-0.761,-1.707
"406",101231,"South",13.9794661190965,"boy",156.8,54.4,-1.392,0.175
"407",101232,"West",20.0054757015743,"girl",168.8,56,-0.258,-0.962
"408",101234,"West",12.7310061601643,"boy",164.3,58.5,0.681,1.378
"409",101235,"City",12.9281314168378,"boy",166.2,72.5,0.736,2.333
"410",101238,"East",5.79055441478439,"girl",121.2,24,0.798,0.859
"411",101240,"East",9.5523613963039,"girl",133.9,27,-1.086,-1.199
"412",101243,"East",11.006160164271,"girl",145.7,33,-0.525,-0.849
"413",101246,"East",9.74401095140315,"boy",149.4,38.5,1.141,0.913
"414",101247,"East",8.69815195071869,"boy",129.8,23.6,-1.133,-1.665
"415",101248,"East",8.80766598220397,"girl",128.6,25.4,-1.286,-1.128
"416",101249,"East",10.8473648186174,"boy",153.5,36.9,0.872,0.035
"417",101250,"East",10.2395619438741,"girl",152.2,60.8,1.155,2.498
"418",101252,"East",10.861054072553,"girl",150.8,46.6,0.366,1.038
"419",101254,"South",12.911704312115,"boy",151.7,33,-1.092,-1.998
"420",101255,"West",11.9479808350445,"boy",149,37,-0.631,-0.638
"421",101256,"West",9.01300479123888,"girl",129.6,24.8,-1.307,-1.421
"422",101257,"West",11.2826830937714,"boy",159.6,37,1.377,-0.215
"423",101258,"West",10.7624914442163,"boy",148.5,45,0.214,1.194
"424",101259,"West",10.6420260095825,"boy",158.1,46,1.709,1.378
"425",101260,"City",12.9199178644764,"girl",167.5,73.1,1.042,2.183
"426",101264,"City",13.845311430527,"boy",167.2,79.8,0.016,2.335
"427",101265,"South",12.3778234086242,"girl",158.8,53.4,0.193,0.87
"428",101266,"South",13.9110198494182,"boy",158.8,39.9,-1.084,-1.577
"429",101267,"South",13.927446954141,"boy",169.5,52.6,0.228,0.019
"430",101268,"South",13.4127310061602,"girl",161.4,47.6,-0.183,-0.318
"431",101271,"South",12.9582477754962,"girl",160.3,44,-0.047,-0.508
"432",101273,"South",12.9363449691992,"girl",163.4,41.3,0.426,-0.864
"433",101274,"South",13.3908281998631,"boy",160.6,39,-0.398,-1.332
"434",101275,"South",12.476386036961,"boy",177.5,52.4,2.645,0.97
"435",101276,"South",12.4654346338125,"boy",155.6,40.5,-0.197,-0.452
"436",101277,"South",13.9958932238193,"girl",176.8,65.9,1.807,1.318
"437",101279,"South",14.3928815879535,"girl",171.8,50.4,0.904,-0.46
"438",101283,"East",7.14305270362765,"boy",136,30.1,1.555,1.133
"439",101284,"East",9.16632443531828,"boy",131.8,24.9,-1.17,-1.569
"440",101286,"East",10.3080082135524,"girl",137.2,29.7,-1.209,-1.055
"441",101287,"South",12.4106776180698,"boy",159.2,39.7,0.321,-0.533
"442",101288,"South",12.4024640657084,"girl",151.8,35.4,-0.853,-1.392
"443",101289,"South",15.8850102669405,"girl",166.2,53.9,-0.338,-0.539
"444",101290,"South",14.9459274469541,"boy",170.8,45.3,-0.415,-1.555
"445",101291,"South",13.4483230663929,"boy",174.6,70.8,1.296,1.93
"446",101293,"South",14.3545516769336,"boy",167.6,62.1,-0.364,0.69
"447",101294,"South",13.9164955509925,"boy",180.2,58.8,1.564,0.652
"448",101295,"South",13.3826146475017,"girl",163.1,53,0.089,0.324
"449",101296,"South",13.4209445585216,"boy",176,65,1.497,1.501
"450",101297,"South",16.9774127310062,"girl",166.5,63.4,-0.425,0.387
"451",101298,"South",15.9698836413415,"girl",175.4,66.7,1.049,0.897
"452",101300,"South",15.9397672826831,"boy",175.2,62.2,-0.435,-0.131
"453",101301,"South",15.4305270362765,"girl",161.4,59.7,-0.975,0.298
"454",101302,"South",15.4277891854894,"boy",184.2,87.6,0.997,2.174
"455",101304,"South",12.4900752908966,"girl",162.5,48.1,0.638,0.268
"456",101306,"South",14.9596167008898,"boy",177.3,49.6,0.398,-1.006
"457",101307,"South",14.8665297741273,"girl",178.4,70.8,1.745,1.499
"458",101308,"South",16.4325804243669,"boy",178.4,61.8,-0.215,-0.383
"459",101309,"South",15.9206023271732,"boy",188,80,1.258,1.458
"460",101310,"South",15.9069130732375,"boy",170.1,71.1,-1.088,0.73
"461",101311,"South",15.9041752224504,"girl",168.3,57.4,-0.022,-0.092
"462",101331,"South",14.9459274469541,"girl",177.4,52.5,1.57,-0.416
"463",101333,"South",17.9247091033539,"boy",179.8,64,-0.37,-0.631
"464",101358,"South",18.4996577686516,"boy",170.3,60.1,-1.755,-1.248
"465",101359,"South",17.4072553045859,"boy",165.2,57,-2.291,-1.31
"466",101360,"South",16.9472963723477,"boy",188.1,75.8,0.947,0.803
"467",101361,"South",16.8843258042437,"boy",182.5,61.1,0.203,-0.632
"468",102383,"South",14.9158110882957,"boy",191,74,2.162,1.394
"469",102394,"South",14.880219028063,"girl",174.9,57.2,1.212,0.182
"470",102395,"South",14.3874058863792,"boy",168.5,56.9,-0.279,0.17
"471",102397,"City",15.3401779603012,"girl",177.4,91.1,1.474,2.784
"472",102402,"City",10.2121834360027,"girl",146,34.2,0.226,-0.177
"473",102403,"City",9.44284736481862,"girl",147.3,34,1.146,0.243
"474",102404,"City",20.1095140314853,"girl",157.7,51.2,-1.975,-1.785
"475",102405,"City",9.42094455852156,"girl",150.4,41.3,1.663,1.258
"476",102406,"City",9.81519507186858,"girl",136,28.8,-0.98,-0.953
"477",102407,"City",10.1218343600274,"girl",143,29.4,-0.156,-1.008
"478",102408,"City",10.7953456536619,"boy",141.2,29.4,-0.868,-1.38
"479",102409,"City",10.0862422997947,"girl",144.5,36.6,0.107,0.266
"480",102417,"South",14.4558521560575,"girl",169.3,54.1,0.504,-0.026
"481",102419,"City",9.24298425735797,"girl",137.9,32,-0.168,0.023
"482",102420,"City",10.7542778918549,"girl",147.4,40,-0.047,0.345
"483",102421,"City",13.7713894592745,"boy",149.2,38,-2.153,-1.767
"484",102422,"City",9.44832306639288,"boy",144,33.8,0.541,0.321
"485",102423,"City",11.2279260780287,"boy",149.6,40,0.015,0.275
"486",102424,"City",11.192334017796,"girl",150.1,45.2,-0.039,0.706
"487",102425,"City",10.9815195071869,"girl",147.8,47.1,-0.191,1.024
"488",102427,"City",11.3127994524298,"girl",142.1,45,-1.331,0.616
"489",102428,"City",13.4757015742642,"girl",168.4,49,0.816,-0.181
"490",102429,"City",13.2156057494867,"girl",160.9,61.9,-0.129,1.248
"491",102430,"City",13.429158110883,"girl",162,67.1,-0.104,1.595
"492",102431,"City",11.3730321697467,"girl",151.1,37.1,-0.054,-0.424
"493",102435,"City",11.7316906228611,"girl",152.6,32,-0.153,-1.504
"494",102444,"City",13.1800136892539,"girl",167.1,51.8,0.81,0.296
"495",102446,"City",10.0835044490075,"girl",148,47.5,0.652,1.547
"496",102447,"City",13.2511978097194,"boy",157,41.2,-0.723,-0.907
"497",102448,"City",12.8131416837782,"girl",166.8,45,1.021,-0.288
"498",102449,"City",12.7419575633128,"girl",160.1,59.4,0.091,1.232
"499",102452,"City",11.7070499657769,"girl",168,50.5,2.131,0.954
"500",102453,"City",10.7077344284736,"boy",153.6,40.5,0.998,0.654
"501",102454,"City",10.5681040383299,"boy",143.2,45,-0.417,1.306
"502",102456,"City",14.9486652977413,"girl",164.1,103.8,-0.44,3.495
"503",102465,"City",12.435318275154,"girl",165,36.9,1.05,-1.172
"504",102466,"City",12.4052019164956,"girl",143.3,36,-2.099,-1.295
"505",102468,"City",6.01505817932923,"girl",121.4,19.5,0.519,-0.821
"506",102469,"City",11.2498288843258,"girl",152.7,37.5,0.294,-0.29
"507",102470,"City",10.798083504449,"boy",150.5,40,0.476,0.532
"508",102501,"City",10.9103353867214,"girl",143.2,41,-0.815,0.383
"509",102508,"City",13.6071184120465,"boy",167,58,0.204,0.775
"510",102509,"City",11.378507871321,"boy",154,37,0.513,-0.274
"511",102510,"City",18.1902806297057,"girl",173,70,0.487,0.902
"512",102511,"City",17.6344969199179,"girl",166.4,72.1,-0.489,1.151
"513",102513,"City",19.5947980835045,"boy",192.9,92.5,1.332,1.736
"514",102517,"City",13.4784394250513,"boy",161.4,41.7,-0.378,-0.999
"515",102519,"City",11.8576317590691,"girl",142.6,30,-1.731,-1.982
"516",102520,"City",19.5701574264203,"girl",173.4,59.6,0.467,-0.396
"517",102523,"City",12.8980150581793,"boy",166.4,57.6,0.79,1.192
"518",102525,"City",9.88090349075975,"boy",142.5,37,-0.025,0.61
"519",102526,"City",14.4832306639288,"girl",163.4,52.5,-0.395,-0.233
"520",102527,"City",8.27652292950034,"girl",134.4,31.3,0.21,0.515
"521",102529,"City",15.6303901437372,"girl",162.8,52.4,-0.806,-0.668
"522",102531,"City",12.7364818617385,"boy",165.5,47,0.83,0.205
"523",102532,"City",12.933607118412,"girl",150,46.6,-1.544,-0.165
"524",102534,"City",12.0438056125941,"girl",153.4,46.3,-0.311,0.332
"525",102535,"City",15.0965092402464,"boy",178,51.5,0.4,-0.862
"526",102536,"City",14.5133470225873,"girl",162.5,46.5,-0.542,-1.068
"527",102537,"City",11.8466803559206,"girl",158.2,50,0.566,0.829
"528",102538,"City",11.9808350444901,"boy",148.8,48.5,-0.683,0.873
"529",102543,"City",11.2662559890486,"boy",150.6,44.2,0.126,0.807
"530",102544,"City",17.6098562628337,"boy",173.8,53.8,-1.149,-1.802
"531",102545,"City",16.0054757015743,"boy",184.9,70.6,0.811,0.645
"532",102547,"City",10.8747433264887,"girl",158.2,49.8,1.461,1.339
"533",102548,"City",14.3791923340178,"boy",179.7,79,1.121,2.015
"534",102549,"City",15.8521560574949,"boy",170.5,62.5,-1.005,-0.059
"535",102550,"City",16.1806981519507,"boy",172,56,-0.965,-0.925
"536",102551,"City",11.9534565366188,"boy",158.5,40.6,0.643,-0.094
"537",102552,"City",10.6967830253251,"boy",156,46.1,1.356,1.358
"538",102556,"City",8.58042436687201,"girl",132.2,26,-0.471,-0.823
"539",102557,"City",8.89253935660506,"girl",132.1,26,-0.786,-1.028
"540",102559,"City",13.1827515400411,"girl",162.4,48.5,0.113,-0.078
"541",102561,"City",15.5701574264203,"girl",170,46.5,0.3,-1.554
"542",102562,"City",15.8713210130048,"girl",164,72.3,-0.67,1.414
"543",102563,"City",15.3483915126626,"girl",159.8,74.2,-1.197,1.666
"544",102564,"City",14.2094455852156,"boy",180.5,65.5,1.358,1.074
"545",102565,"City",14.6173853524983,"boy",160.7,40.9,-1.435,-1.95
"546",102568,"City",17.6837782340862,"girl",171.8,70,0.337,0.957
"547",102569,"City",12.3750855578371,"girl",173.5,54,2.346,0.927
"548",102572,"City",10.2203969883641,"girl",144.1,34.4,-0.074,-0.15
"549",102575,"City",11.9917864476386,"boy",146.6,39.6,-0.987,-0.263
"550",102577,"City",15.2908966461328,"girl",180,66.2,1.88,0.997
"551",102578,"City",11.4962354551677,"boy",143.1,38.8,-1.091,-0.064
"552",102582,"City",10.611909650924,"girl",143.8,34.8,-0.463,-0.314
"553",102584,"City",13.1279945242984,"boy",164.4,46.6,0.32,-0.112
"554",102587,"City",10.631074606434,"boy",146.3,38.1,-0.009,0.351
"555",102589,"City",14.9349760438056,"girl",171.7,55.7,0.712,-0.012
"556",102592,"City",11.3839835728953,"boy",151.2,48.7,0.118,1.251
"557",102593,"City",9.79055441478439,"boy",140.5,30.5,-0.265,-0.532
"558",102594,"City",15.6906228610541,"boy",192.2,68.8,1.908,0.616
"559",102595,"City",9.83162217659138,"boy",154.6,41.8,1.867,1.317
"560",102596,"City",13.3223819301848,"boy",167.8,57.9,0.565,0.948
"561",102597,"City",15.8247775496235,"boy",182.3,67.1,0.555,0.402
"562",102599,"City",5.81519507186858,"boy",125.3,27.4,1.342,1.61
"563",102600,"City",4.92265571526352,"boy",113.1,18.4,0.124,-0.518
"564",102602,"City",15.5811088295688,"girl",175.8,52.5,1.179,-0.639
"565",102603,"City",8.34770704996578,"boy",123.2,21.2,-1.946,-2.263
"566",102604,"City",11.233401779603,"girl",159,50.3,1.243,1.193
"567",102605,"City",6.84188911704312,"girl",128.4,29.4,0.801,1.225
"568",102607,"City",7.35386721423682,"boy",119.6,21.1,-1.676,-1.558
"569",102608,"City",10.425735797399,"girl",148,36,0.341,-0.018
"570",102609,"City",14.5297741273101,"girl",172,66.7,0.883,1.236
"571",102610,"City",10.8528405201917,"boy",158.6,44,1.603,1.024
"572",102611,"City",10.3764544832307,"girl",146.5,41.5,0.156,0.746
"573",102614,"City",5.86721423682409,"girl",116,22.8,-0.37,0.44
"574",102615,"City",9.07049965776865,"boy",132.2,28,-1.035,-0.67
"575",102616,"City",16.3696098562628,"boy",188.7,70,1.188,0.46
"576",102617,"City",10.9705681040383,"boy",138.4,27.9,-1.387,-1.844
"577",102618,"City",11.7672826830938,"boy",155,40,0.327,-0.063
"578",102620,"City",10.3846680355921,"girl",145.5,40.5,-0.004,0.619
"579",102621,"City",13.3524982888433,"girl",163,61.7,0.093,1.178
"580",102622,"City",20.3011635865845,"boy",190.9,75.5,1.017,0.137
"581",102623,"City",15.7207392197125,"girl",161.8,45,-0.976,-1.877
"582",102624,"City",14.7241615331964,"girl",164.4,45,-0.323,-1.405
"583",102625,"City",11.1430527036277,"boy",147,36,-0.287,-0.292
"584",102626,"City",7.5564681724846,"girl",124.2,23.7,-0.811,-0.715
"585",102627,"City",10.444900752909,"girl",146.9,33,0.157,-0.512
"586",102628,"City",10.5462012320329,"boy",150,52,0.6,2.04
"587",102629,"City",17.6509240246407,"boy",173.8,56.5,-1.155,-1.456
"588",102630,"City",15.0581793292266,"girl",161.6,59,-0.849,0.327
"589",102631,"West",7.43052703627652,"girl",129.5,30,0.287,0.877
"590",102633,"West",7.30732375085558,"boy",133,29,0.802,0.768
"591",102635,"West",6.97604380561259,"girl",118,21,-1.312,-1.109
"592",102636,"West",7.07460643394935,"girl",119.5,23,-1.141,-0.54
"593",102639,"West",16.0355920602327,"girl",161.2,60.5,-1.128,0.24
"594",102640,"West",15.9698836413415,"boy",178.5,65,-0.016,0.136
"595",102641,"West",15.5947980835044,"boy",175.5,77.5,-0.217,1.383
"596",102644,"City",9.37166324435318,"boy",151,40.6,1.707,1.417
"597",102645,"City",13.0047912388775,"boy",165.2,58,0.537,1.161
"598",102646,"City",10.17659137577,"boy",143.4,29.4,-0.106,-1.007
"599",102647,"City",10.0917180013689,"boy",138.6,37.1,-0.768,0.506
"600",102648,"City",13.4127310061602,"boy",167.5,41.5,0.443,-0.981
"601",102649,"City",13.3360711841205,"boy",158.2,42,-0.649,-0.856
"602",102650,"City",8.26283367556468,"boy",128,24.8,-1.066,-0.999
"603",102652,"City",11.6522929500342,"boy",148.1,37.6,-0.522,-0.352
"604",102653,"City",14.3682409308693,"girl",173.9,59.1,1.23,0.562
"605",102654,"City",15.7125256673511,"girl",161.2,54.4,-1.066,-0.421
"606",102655,"City",14.8227241615332,"girl",169.4,62.9,0.4,0.802
"607",102656,"City",9.8590006844627,"boy",152.5,50,1.522,2.207
"608",102658,"City",8.82135523613963,"boy",137,34,-0.058,0.733
"609",102659,"City",12.7611225188227,"boy",154,37,-0.668,-1.196
"610",102661,"City",5.0321697467488,"boy",117.8,23.2,0.998,1.173
"611",102662,"City",17.9411362080767,"girl",162.1,49.6,-1.172,-1.703
"612",102663,"City",16.5256673511294,"boy",175.4,53.5,-0.653,-1.399
"613",102664,"City",7.31827515400411,"girl",128.1,29.6,0.164,0.883
"614",102665,"West",6.93223819301848,"boy",124,24,-0.41,-0.249
"615",102666,"West",15.8521560574949,"boy",178,60,-0.022,-0.319
"616",102667,"City",10.2559890485969,"boy",149,32.5,0.674,-0.396
"617",102668,"City",11.9534565366188,"girl",157.1,40.5,0.309,-0.317
"618",102669,"City",8.62970568104038,"boy",133.7,25.4,-0.436,-1.072
"619",102670,"City",14.8747433264887,"girl",152.1,54.6,-2.228,-0.123
"620",102671,"City",8.92539356605065,"boy",146.7,49,1.423,2.629
"621",102672,"City",14.4229979466119,"boy",159,50.5,-1.491,-0.547
"622",102674,"City",14.6036960985626,"girl",176.3,59.9,1.508,0.566
"623",102675,"City",6.82819986310746,"girl",128.1,21.4,0.762,-0.849
"624",102676,"City",5.07597535934292,"boy",117.3,24,0.813,1.379
"625",102677,"City",7.03080082135524,"boy",126,24,-0.153,-0.326
"626",102678,"City",13.9301848049281,"girl",166,58,0.226,0.608
"627",102679,"City",13.8726899383984,"girl",163.2,44,-0.163,-1.076
"628",102680,"City",9.47022587268994,"girl",131.1,26.4,-1.461,-1.293
"629",102681,"City",8.84599589322382,"girl",137.6,32.5,0.167,0.358
"630",102684,"West",7.42231348391513,"boy",134.8,28.8,0.988,0.638
"631",102685,"West",7.17316906228611,"boy",123,24,-0.867,-0.439
"632",102687,"West",14.7542778918549,"boy",172.3,55.2,-0.084,-0.232
"633",102688,"West",15.8001368925394,"boy",177,55,-0.127,-0.852
"634",102689,"West",16.1889117043121,"girl",162.5,45.5,-0.951,-1.974
"635",102690,"West",16.6598220396988,"boy",185.8,82,0.71,1.396
"636",102691,"West",14.4887063655031,"boy",167.3,61,-0.513,0.507
"637",102692,"City",15.1375770020534,"girl",163.9,57.7,-0.521,0.157
"638",102693,"West",15.0444900752909,"girl",175,57,1.18,0.104
"639",102694,"West",15.4770704996578,"boy",200,84.9,3.006,1.972
"640",102695,"South",6.29979466119097,"girl",111,17.1,-1.901,-2.126
"641",102696,"West",17.056810403833,"boy",177.2,77.5,-0.564,0.922
"642",102697,"West",20.0027378507871,"girl",165.5,65,-0.767,0.223
"643",102698,"West",18.5297741273101,"girl",178,59.4,1.235,-0.301
"644",102699,"West",17.119780971937,"girl",184.3,70,2.296,1.023
"645",102700,"West",16.8459958932238,"boy",178.8,62.7,-0.288,-0.441
"646",102703,"West",19.8740588637919,"boy",185.4,75.5,0.264,0.205
"647",102704,"West",18.7433264887064,"girl",178.4,69,1.283,0.753
"648",102706,"West",19.5783709787817,"boy",180.3,67.5,-0.438,-0.598
"649",102707,"West",19.460643394935,"boy",180.5,67,-0.404,-0.632
"650",102708,"West",13.9712525667351,"boy",167.8,61,-0.022,0.82
"651",102709,"West",14.861054072553,"boy",162.2,46.5,-1.437,-1.335
"652",102710,"West",14.0424366872005,"boy",148.1,36,-2.523,-2.294
"653",102712,"West",13.9657768651608,"girl",169.6,49,0.745,-0.438
"654",102716,"West",14.1190965092402,"boy",163.4,52.2,-0.691,-0.152
"655",102719,"West",17.4236824093087,"boy",180.4,100,-0.205,2.532
"656",102720,"West",12.6516084873374,"girl",170.8,54,1.73,0.788
"657",102721,"West",12.7775496235455,"girl",159.5,44.5,-0.024,-0.329
"658",102722,"South",5.81245722108145,"boy",116.4,22.8,-0.495,0.306
"659",102723,"West",18.7624914442163,"girl",170.6,57.8,0.08,-0.544
"660",102724,"West",19.1430527036277,"boy",203,76.7,2.769,0.438
"661",102725,"West",17.5605749486653,"boy",184,71,0.265,0.2
"662",102727,"West",14.0643394934976,"boy",173.3,53.5,0.582,0.025
"663",102728,"West",13.7686516084873,"girl",178.8,54.5,2.216,0.31
"664",102730,"South",4.27926078028747,"girl",107.2,18,0.162,0.195
"665",102731,"West",14.1409993155373,"boy",173,65.1,0.482,1.079
"666",102732,"West",14.2724161533196,"girl",168.5,57.5,0.456,0.429
"667",102735,"West",15.5838466803559,"boy",180,80,0.371,1.579
"668",102736,"West",15.6139630390144,"girl",173.8,55,0.869,-0.315
"669",102738,"West",21.201916495551,"boy",186.5,72,0.36,-0.356
"670",102740,"West",16.1368925393566,"girl",168.3,47,-0.058,-1.684
"671",102741,"West",15.6002737850787,"girl",158.2,57,-1.5,-0.061
"672",102744,"West",15.5728952772074,"girl",167.5,71,-0.081,1.361
"673",102745,"West",15.5811088295688,"girl",169,67,0.146,1.005
"674",102748,"West",15.9616700889802,"boy",173,59.8,-0.737,-0.395
"675",102749,"West",15.8220396988364,"boy",188,71.3,1.302,0.783
"676",102750,"West",15.1978097193703,"boy",178.8,58.1,0.441,-0.182
"677",102751,"West",15.4962354551677,"boy",185.3,72.4,1.098,1.009
