"","sex","A","P","C","Y","upper"
"648",1,23,1974,1950,19710.6666666667,1
"649",1,24,1974,1950,19695.3333333333,0
"650",1,24,1974,1949,19821,1
"651",1,25,1974,1949,19779,0
"652",1,25,1974,1948,20980.8333333333,1
"653",1,26,1974,1948,20951.1666666667,0
"654",1,26,1974,1947,22418,1
"655",1,27,1974,1947,22378.5,0
"656",1,27,1974,1946,23311.6666666667,1
"657",1,28,1974,1946,23283.8333333333,0
"658",1,28,1974,1945,22695.5,1
"659",1,29,1974,1945,22664.5,0
"660",1,29,1974,1944,21625.8333333333,1
"661",1,30,1974,1944,21593.1666666667,0
"662",1,30,1974,1943,19853.3333333333,1
"663",1,31,1974,1943,19831.1666666667,0
"664",1,31,1974,1942,18799.6666666667,1
"665",1,32,1974,1942,18764.8333333333,0
"666",1,32,1974,1941,16730.3333333333,1
"667",1,33,1974,1941,16713.6666666667,0
"668",1,33,1974,1940,16281,1
"669",1,34,1974,1940,16266.5,0
"670",1,34,1974,1939,15821.1666666667,1
"671",1,35,1974,1939,15807.8333333333,0
"672",1,35,1974,1938,15646,1
"673",1,36,1974,1938,15628.5,0
"674",1,36,1974,1937,15118.5,1
"675",1,37,1974,1937,15097,0
"676",1,37,1974,1936,14758.3333333333,1
"677",1,38,1974,1936,14737.1666666667,0
"678",1,38,1974,1935,14342.6666666667,1
"679",1,39,1974,1935,14326.8333333333,0
"680",1,39,1974,1934,14149,1
"681",1,40,1974,1934,14130,0
"682",1,40,1974,1933,13820.3333333333,1
"683",1,41,1974,1933,13799.6666666667,0
"684",1,41,1974,1932,13753.1666666667,1
"685",1,42,1974,1932,13733.8333333333,0
"686",1,42,1974,1931,13748.8333333333,1
"687",1,43,1974,1931,13726.1666666667,0
"688",1,43,1974,1930,13879,1
"689",1,44,1974,1930,13861,0
"690",1,44,1974,1929,13582.8333333333,1
"691",1,45,1974,1929,13561.1666666667,0
"692",1,45,1974,1928,14195.1666666667,1
"693",1,46,1974,1928,14171.8333333333,0
"694",1,46,1974,1927,13937.5,1
"695",1,47,1974,1927,13905.5,0
"696",1,47,1974,1926,14210.3333333333,1
"697",1,48,1974,1926,14188.6666666667,0
"698",1,48,1974,1925,14289.3333333333,1
"699",1,49,1974,1925,14258.1666666667,0
"700",1,49,1974,1924,14701.1666666667,1
"701",1,50,1974,1924,14670.8333333333,0
"702",1,50,1974,1923,14616.5,1
"703",1,51,1974,1923,14585.5,0
"704",1,51,1974,1922,14401.6666666667,1
"705",1,52,1974,1922,14361.3333333333,0
"706",1,52,1974,1921,15186.6666666667,1
"707",1,53,1974,1921,15145.3333333333,0
"708",1,53,1974,1920,15669.3333333333,1
"709",1,54,1974,1920,15620.6666666667,0
"710",1,54,1974,1919,13572.6666666667,1
"711",1,55,1974,1919,13522.3333333333,0
"712",1,55,1974,1918,14016.1666666667,1
"713",1,56,1974,1918,13968.8333333333,0
"714",1,56,1974,1917,13390.8333333333,1
"715",1,57,1974,1917,13332.1666666667,0
"716",1,57,1974,1916,13389.3333333333,1
"717",1,58,1974,1916,13331.6666666667,0
"718",1,58,1974,1915,13067.5,1
"719",1,59,1974,1915,13002,0
"720",1,59,1974,1914,13504,1
"721",1,60,1974,1914,13427.5,0
"722",1,60,1974,1913,13330.6666666667,1
"723",1,61,1974,1913,13247.3333333333,0
"724",1,61,1974,1912,13483.3333333333,1
"725",1,62,1974,1912,13398.6666666667,0
"726",1,62,1974,1911,12927.6666666667,1
"727",1,63,1974,1911,12833.3333333333,0
"728",1,63,1974,1910,12679.8333333333,1
"729",1,64,1974,1910,12580.6666666667,0
"730",1,64,1974,1909,12605.6666666667,1
"731",1,65,1974,1909,12491.8333333333,0
"732",1,65,1974,1908,11702.3333333333,1
"733",1,66,1974,1908,11594.6666666667,0
"734",1,66,1974,1907,11026.8333333333,1
"735",1,67,1974,1907,10913.6666666667,0
"736",1,67,1974,1906,10444.5,1
"737",1,68,1974,1906,10320.5,0
"738",1,68,1974,1905,9954,1
"739",1,69,1974,1905,9828.5,0
"740",1,69,1974,1904,9388.83333333333,1
"741",1,70,1974,1904,9254.66666666667,0
"742",1,70,1974,1903,8804.5,1
"743",1,71,1974,1903,8661,0
"744",1,71,1974,1902,8415.83333333333,1
"745",1,72,1974,1902,8276.16666666667,0
"746",1,72,1974,1901,7787.83333333333,1
"747",1,73,1974,1901,7633.66666666667,0
"748",1,73,1974,1900,7176.66666666667,1
"749",1,74,1974,1900,7027.33333333333,0
"750",1,74,1974,1899,6445.5,1
"751",1,75,1974,1899,6306,0
"752",1,75,1974,1898,6189.33333333333,1
"753",1,76,1974,1898,6045.16666666667,0
"754",1,76,1974,1897,5599.83333333333,1
"755",1,77,1974,1897,5454.16666666667,0
"756",1,77,1974,1896,5135.5,1
"757",1,78,1974,1896,4990.5,0
"758",1,78,1974,1895,4676.16666666667,1
"759",1,79,1974,1895,4530.33333333333,0
"760",1,79,1974,1894,4198.33333333333,1
"761",1,80,1974,1894,4060.16666666667,0
"762",1,80,1974,1893,3624.33333333333,1
"763",1,81,1974,1893,3491.66666666667,0
"764",1,81,1974,1892,3062.66666666667,1
"765",1,82,1974,1892,2937.83333333333,0
"766",1,82,1974,1891,2806.33333333333,1
"767",1,83,1974,1891,2685.66666666667,0
"768",1,83,1974,1890,2391.66666666667,1
"769",1,84,1974,1890,2283.33333333333,0
"770",1,84,1974,1889,1981.66666666667,1
"771",1,85,1974,1889,1877.83333333333,0
"772",1,85,1974,1888,1714,1
"773",1,86,1974,1888,1620.5,0
"774",1,86,1974,1887,1416,1
"775",1,87,1974,1887,1328,0
"776",1,87,1974,1886,1116,1
"777",1,88,1974,1886,1044.5,0
"778",1,88,1974,1885,909.833333333333,1
"779",1,89,1974,1885,844.666666666667,0
"780",1,89,1974,1884,725.666666666667,1
"781",1,90,1974,1884,669.833333333333,0
"782",1,90,1974,1883,495.666666666667,1
"783",1,91,1974,1883,451.833333333333,0
"784",1,91,1974,1882,405.666666666667,1
"785",1,92,1974,1882,369.833333333333,0
"786",1,92,1974,1881,268.5,1
"787",1,93,1974,1881,241,0
"788",1,93,1974,1880,194.666666666667,1
"789",1,94,1974,1880,175.333333333333,0
"790",1,94,1974,1879,128.5,1
"791",1,95,1974,1879,113.5,0
"792",1,95,1974,1878,88.1666666666667,1
"793",1,96,1974,1878,77.3333333333333,0
"794",1,96,1974,1877,60.5,1
"795",1,97,1974,1877,53.5,0
"796",1,97,1974,1876,32.1666666666667,1
"797",1,98,1974,1876,27.3333333333333,0
"798",1,98,1974,1875,28.5,1
"799",1,99,1974,1875,30,0
"800",1,99,1974,1874,27,1
"801",1,0,1975,1975,18217.5,0
"802",1,0,1975,1974,17881.5,1
"803",1,1,1975,1974,17950,0
"804",1,1,1975,1973,18226,1
"805",1,2,1975,1973,18197,0
"806",1,2,1975,1972,19088.3333333333,1
"807",1,3,1975,1972,19068.1666666667,0
"808",1,3,1975,1971,19166,1
"809",1,4,1975,1971,19144,0
"810",1,4,1975,1970,18025.8333333333,1
"811",1,5,1975,1970,18009.1666666667,0
"812",1,5,1975,1969,18208.5,1
"813",1,6,1975,1969,18194,0
"814",1,6,1975,1968,18938.5,1
"815",1,7,1975,1968,18927,0
"816",1,7,1975,1967,20489.8333333333,1
"817",1,8,1975,1967,20478.6666666667,0
"818",1,8,1975,1966,22230.8333333333,1
"819",1,9,1975,1966,22215.1666666667,0
"820",1,9,1975,1965,21539,1
"821",1,10,1975,1965,21522.5,0
"822",1,10,1975,1964,21020.6666666667,1
"823",1,11,1975,1964,21008.3333333333,0
"824",1,11,1975,1963,20648,1
"825",1,12,1975,1963,20640,0
"826",1,12,1975,1962,19439.1666666667,1
"827",1,13,1975,1962,19426.3333333333,0
"828",1,13,1975,1961,19115.5,1
"829",1,14,1975,1961,19111.5,0
"830",1,14,1975,1960,19063.8333333333,1
"831",1,15,1975,1960,19060.1666666667,0
"832",1,15,1975,1959,18608.6666666667,1
"833",1,16,1975,1959,18600.3333333333,0
"834",1,16,1975,1958,18898,1
"835",1,17,1975,1958,18880.5,0
"836",1,17,1975,1957,19026.6666666667,1
"837",1,18,1975,1957,19011.3333333333,0
"838",1,18,1975,1956,19248.5,1
"839",1,19,1975,1956,19217.5,0
"840",1,19,1975,1955,19289.6666666667,1
"841",1,20,1975,1955,19249.8333333333,0
"842",1,20,1975,1954,18946.8333333333,1
"843",1,21,1975,1954,18895.1666666667,0
"844",1,21,1975,1953,19497.6666666667,1
"845",1,22,1975,1953,19456.8333333333,0
"846",1,22,1975,1952,19182.1666666667,1
"847",1,23,1975,1952,19138.3333333333,0
"848",1,23,1975,1951,19151.5,1
"849",1,24,1975,1951,19092,0
"850",1,24,1975,1950,19615.5,1
"851",1,25,1975,1950,19551,0
"852",1,25,1975,1949,19660.8333333333,1
"853",1,26,1975,1949,19584.6666666667,0
"854",1,26,1975,1948,20862.1666666667,1
"855",1,27,1975,1948,20802.8333333333,0
"856",1,27,1975,1947,22275.6666666667,1
"857",1,28,1975,1947,22212.3333333333,0
"858",1,28,1975,1946,23194.5,1
"859",1,29,1975,1946,23133,0
"860",1,29,1975,1945,22589,1
"861",1,30,1975,1945,22544.5,0
"862",1,30,1975,1944,21507.1666666667,1
"863",1,31,1975,1944,21453.8333333333,0
"864",1,31,1975,1943,19770.5,1
"865",1,32,1975,1943,19732,0
"866",1,32,1975,1942,18698.1666666667,1
"867",1,33,1975,1942,18666.3333333333,0
"868",1,33,1975,1941,16680.1666666667,1
"869",1,34,1975,1941,16663.3333333333,0
"870",1,34,1975,1940,16226,1
"871",1,35,1975,1940,16200,0
"872",1,35,1975,1939,15763.6666666667,1
"873",1,36,1975,1939,15732.8333333333,0
"874",1,36,1975,1938,15582,1
"875",1,37,1975,1938,15553,0
"876",1,37,1975,1937,15049.6666666667,1
"877",1,38,1975,1937,15023.8333333333,0
"878",1,38,1975,1936,14690,1
"879",1,39,1975,1936,14664,0
"880",1,39,1975,1935,14283.3333333333,1
"881",1,40,1975,1935,14255.6666666667,0
"882",1,40,1975,1934,14084.3333333333,1
"883",1,41,1975,1934,14057.6666666667,0
"884",1,41,1975,1933,13749.3333333333,1
"885",1,42,1975,1933,13719.6666666667,0
"886",1,42,1975,1932,13684.8333333333,1
"887",1,43,1975,1932,13655.1666666667,0
"888",1,43,1975,1931,13674,1
"889",1,44,1975,1931,13644.5,0
"890",1,44,1975,1930,13816,1
"891",1,45,1975,1930,13789,0
"892",1,45,1975,1929,13513.1666666667,1
"893",1,46,1975,1929,13486.8333333333,0
"894",1,46,1975,1928,14122.8333333333,1
"895",1,47,1975,1928,14097.1666666667,0
"896",1,47,1975,1927,13842.1666666667,1
"897",1,48,1975,1927,13810.8333333333,0
"898",1,48,1975,1926,14136.3333333333,1
"899",1,49,1975,1926,14105.6666666667,0
"900",1,49,1975,1925,14191.8333333333,1
"901",1,50,1975,1925,14156.6666666667,0
"902",1,50,1975,1924,14595.5,1
"903",1,51,1975,1924,14550.5,0
"904",1,51,1975,1923,14513,1
"905",1,52,1975,1923,14471.5,0
"906",1,52,1975,1922,14269.6666666667,1
"907",1,53,1975,1922,14218.3333333333,0
"908",1,53,1975,1921,15051.8333333333,1
"909",1,54,1975,1921,14999.6666666667,0
"910",1,54,1975,1920,15517.3333333333,1
"911",1,55,1975,1920,15462.6666666667,0
"912",1,55,1975,1919,13416.3333333333,1
"913",1,56,1975,1919,13360.6666666667,0
"914",1,56,1975,1918,13858.1666666667,1
"915",1,57,1975,1918,13794.8333333333,0
"916",1,57,1975,1917,13215.8333333333,1
"917",1,58,1975,1917,13158.1666666667,0
"918",1,58,1975,1916,13210.1666666667,1
"919",1,59,1975,1916,13146.3333333333,0
"920",1,59,1975,1915,12867.6666666667,1
"921",1,60,1975,1915,12798.8333333333,0
"922",1,60,1975,1914,13269.6666666667,1
"923",1,61,1975,1914,13188.3333333333,0
"924",1,61,1975,1913,13077.6666666667,1
"925",1,62,1975,1913,12991.3333333333,0
"926",1,62,1975,1912,13217.6666666667,1
"927",1,63,1975,1912,13121.3333333333,0
"928",1,63,1975,1911,12641.8333333333,1
"929",1,64,1975,1911,12544.6666666667,0
"930",1,64,1975,1910,12372.8333333333,1
"931",1,65,1975,1910,12264.1666666667,0
"932",1,65,1975,1909,12252.6666666667,1
"933",1,66,1975,1909,12127.3333333333,0
"934",1,66,1975,1908,11366.3333333333,1
"935",1,67,1975,1908,11245.6666666667,0
"936",1,67,1975,1907,10684.1666666667,1
"937",1,68,1975,1907,10567.8333333333,0
"938",1,68,1975,1906,10065.8333333333,1
"939",1,69,1975,1906,9935.16666666667,0
"940",1,69,1975,1905,9568.33333333333,1
"941",1,70,1975,1905,9433.66666666667,0
"942",1,70,1975,1904,8989.5,1
"943",1,71,1975,1904,8858.5,0
"944",1,71,1975,1903,8379.66666666667,1
"945",1,72,1975,1903,8241.83333333333,0
"946",1,72,1975,1902,7981.83333333333,1
"947",1,73,1975,1902,7827.16666666667,0
"948",1,73,1975,1901,7334.83333333333,1
"949",1,74,1975,1901,7190.16666666667,0
"950",1,74,1975,1900,6722.33333333333,1
"951",1,75,1975,1900,6566.66666666667,0
"952",1,75,1975,1899,6025.83333333333,1
"953",1,76,1975,1899,5885.16666666667,0
"954",1,76,1975,1898,5749.5,1
"955",1,77,1975,1898,5598,0
"956",1,77,1975,1897,5158.33333333333,1
"957",1,78,1975,1897,5008.16666666667,0
"958",1,78,1975,1896,4706,1
"959",1,79,1975,1896,4566.5,0
"960",1,79,1975,1895,4248.83333333333,1
"961",1,80,1975,1895,4113.16666666667,0
"962",1,80,1975,1894,3783.83333333333,1
"963",1,81,1975,1894,3645.66666666667,0
"964",1,81,1975,1893,3238,1
"965",1,82,1975,1893,3117,0
"966",1,82,1975,1892,2703.33333333333,1
"967",1,83,1975,1892,2593.66666666667,0
"968",1,83,1975,1891,2458,1
"969",1,84,1975,1891,2351,0
"970",1,84,1975,1890,2069.66666666667,1
"971",1,85,1975,1890,1964.33333333333,0
"972",1,85,1975,1889,1680.16666666667,1
"973",1,86,1975,1889,1586.33333333333,0
"974",1,86,1975,1888,1441,1
"975",1,87,1975,1888,1355,0
"976",1,87,1975,1887,1166,1
"977",1,88,1975,1887,1092,0
"978",1,88,1975,1886,907,1
"979",1,89,1975,1886,841,0
"980",1,89,1975,1885,725.166666666667,1
"981",1,90,1975,1885,670.833333333333,0
"982",1,90,1975,1884,564.666666666667,1
"983",1,91,1975,1884,515.333333333333,0
"984",1,91,1975,1883,375.833333333333,1
"985",1,92,1975,1883,343.666666666667,0
"986",1,92,1975,1882,303.666666666667,1
"987",1,93,1975,1882,273.333333333333,0
"988",1,93,1975,1881,192.166666666667,1
"989",1,94,1975,1881,170.833333333333,0
"990",1,94,1975,1880,142,1
"991",1,95,1975,1880,128,0
"992",1,95,1975,1879,85.1666666666667,1
"993",1,96,1975,1879,71.8333333333333,0
"994",1,96,1975,1878,59.6666666666667,1
"995",1,97,1975,1878,52.8333333333333,0
"996",1,97,1975,1877,40.1666666666667,1
"997",1,98,1975,1877,33.8333333333333,0
"998",1,98,1975,1876,24,1
"999",1,99,1975,1876,25.5,0
"1000",1,99,1975,1875,33,1
"1001",1,0,1976,1976,16736.5,0
"1002",1,0,1976,1975,18228.5,1
"1003",1,1,1976,1975,18239.5,0
"1004",1,1,1976,1974,18022.3333333333,1
"1005",1,2,1976,1974,18026.1666666667,0
"1006",1,2,1976,1973,18175,1
"1007",1,3,1976,1973,18182,0
"1008",1,3,1976,1972,19054.1666666667,1
"1009",1,4,1976,1972,19060.3333333333,0
"1010",1,4,1976,1971,19129.1666666667,1
"1011",1,5,1976,1971,19136.3333333333,0
"1012",1,5,1976,1970,17997.3333333333,1
"1013",1,6,1976,1970,18002.1666666667,0
"1014",1,6,1976,1969,18179.1666666667,1
"1015",1,7,1976,1969,18178.8333333333,0
"1016",1,7,1976,1968,18922.5,1
"1017",1,8,1976,1968,18929.5,0
"1018",1,8,1976,1967,20473.5,1
"1019",1,9,1976,1967,20479.5,0
"1020",1,9,1976,1966,22207,1
"1021",1,10,1976,1966,22214.5,0
"1022",1,10,1976,1965,21510.6666666667,1
"1023",1,11,1976,1965,21515.3333333333,0
"1024",1,11,1976,1964,21004,1
"1025",1,12,1976,1964,21012,0
"1026",1,12,1976,1963,20642.3333333333,1
"1027",1,13,1976,1963,20652.6666666667,0
"1028",1,13,1976,1962,19419.6666666667,1
"1029",1,14,1976,1962,19425.8333333333,0
"1030",1,14,1976,1961,19117.3333333333,1
"1031",1,15,1976,1961,19127.1666666667,0
"1032",1,15,1976,1960,19062.8333333333,1
"1033",1,16,1976,1960,19069.1666666667,0
"1034",1,16,1976,1959,18596.1666666667,1
"1035",1,17,1976,1959,18600.3333333333,0
"1036",1,17,1976,1958,18862,1
"1037",1,18,1976,1958,18861,0
"1038",1,18,1976,1957,19008.1666666667,1
"1039",1,19,1976,1957,19020.3333333333,0
"1040",1,19,1976,1956,19197,1
"1041",1,20,1976,1956,19207.5,0
"1042",1,20,1976,1955,19214.1666666667,1
"1043",1,21,1976,1955,19218.3333333333,0
"1044",1,21,1976,1954,18854.5,1
"1045",1,22,1976,1954,18865.5,0
"1046",1,22,1976,1953,19423,1
"1047",1,23,1976,1953,19430,0
"1048",1,23,1976,1952,19087.5,1
"1049",1,24,1976,1952,19080.5,0
"1050",1,24,1976,1951,19016.6666666667,1
"1051",1,25,1976,1951,19000.8333333333,0
"1052",1,25,1976,1950,19471.1666666667,1
"1053",1,26,1976,1950,19455.8333333333,0
"1054",1,26,1976,1949,19494.1666666667,1
"1055",1,27,1976,1949,19479.8333333333,0
"1056",1,27,1976,1948,20733.3333333333,1
"1057",1,28,1976,1948,20723.1666666667,0
"1058",1,28,1976,1947,22132.1666666667,1
"1059",1,29,1976,1947,22115.3333333333,0
"1060",1,29,1976,1946,23063.8333333333,1
"1061",1,30,1976,1946,23056.1666666667,0
"1062",1,30,1976,1945,22500.5,1
"1063",1,31,1976,1945,22501,0
"1064",1,31,1976,1944,21401,1
"1065",1,32,1976,1944,21401.5,0
"1066",1,32,1976,1943,19679.3333333333,1
"1067",1,33,1976,1943,19665.1666666667,0
"1068",1,33,1976,1942,18623,1
"1069",1,34,1976,1942,18611.5,0
"1070",1,34,1976,1941,16638.3333333333,1
"1071",1,35,1976,1941,16630.1666666667,0
"1072",1,35,1976,1940,16167.1666666667,1
"1073",1,36,1976,1940,16160.3333333333,0
"1074",1,36,1976,1939,15689.6666666667,1
"1075",1,37,1976,1939,15677.3333333333,0
"1076",1,37,1976,1938,15512.1666666667,1
"1077",1,38,1976,1938,15500.3333333333,0
"1078",1,38,1976,1937,14986.1666666667,1
"1079",1,39,1976,1937,14974.3333333333,0
"1080",1,39,1976,1936,14628.5,1
"1081",1,40,1976,1936,14619,0
"1082",1,40,1976,1935,14218.6666666667,1
"1083",1,41,1976,1935,14209.3333333333,0
"1084",1,41,1976,1934,14020.1666666667,1
"1085",1,42,1976,1934,14009.3333333333,0
"1086",1,42,1976,1933,13677,1
"1087",1,43,1976,1933,13664,0
"1088",1,43,1976,1932,13609.6666666667,1
"1089",1,44,1976,1932,13593.8333333333,0
"1090",1,44,1976,1931,13597.8333333333,1
"1091",1,45,1976,1931,13580.6666666667,0
"1092",1,45,1976,1930,13746.1666666667,1
"1093",1,46,1976,1930,13730.3333333333,0
"1094",1,46,1976,1929,13434.1666666667,1
"1095",1,47,1976,1929,13407.8333333333,0
"1096",1,47,1976,1928,14038.5,1
"1097",1,48,1976,1928,14005.5,0
"1098",1,48,1976,1927,13754.8333333333,1
"1099",1,49,1976,1927,13730.1666666667,0
"1100",1,49,1976,1926,14041,1
"1101",1,50,1976,1926,14007,0
"1102",1,50,1976,1925,14085,1
"1103",1,51,1976,1925,14048.5,0
"1104",1,51,1976,1924,14468.3333333333,1
"1105",1,52,1976,1924,14431.1666666667,0
"1106",1,52,1976,1923,14387.8333333333,1
"1107",1,53,1976,1923,14345.6666666667,0
"1108",1,53,1976,1922,14116.8333333333,1
"1109",1,54,1976,1922,14066.6666666667,0
"1110",1,54,1976,1921,14893.8333333333,1
"1111",1,55,1976,1921,14840.1666666667,0
"1112",1,55,1976,1920,15349,1
"1113",1,56,1976,1920,15290,0
"1114",1,56,1976,1919,13247.6666666667,1
"1115",1,57,1976,1919,13190.3333333333,0
"1116",1,57,1976,1918,13673.1666666667,1
"1117",1,58,1976,1918,13614.8333333333,0
"1118",1,58,1976,1917,13031,1
"1119",1,59,1976,1917,12961.5,0
"1120",1,59,1976,1916,13015.6666666667,1
"1121",1,60,1976,1916,12948.8333333333,0
"1122",1,60,1976,1915,12650.3333333333,1
"1123",1,61,1976,1915,12570.6666666667,0
"1124",1,61,1976,1914,13015.5,1
"1125",1,62,1976,1914,12924,0
"1126",1,62,1976,1913,12804.6666666667,1
"1127",1,63,1976,1913,12704.3333333333,0
"1128",1,63,1976,1912,12918,1
"1129",1,64,1976,1912,12811,0
"1130",1,64,1976,1911,12339.1666666667,1
"1131",1,65,1976,1911,12230.8333333333,0
"1132",1,65,1976,1910,12045,1
"1133",1,66,1976,1910,11934.5,0
"1134",1,66,1976,1909,11878.1666666667,1
"1135",1,67,1976,1909,11754.3333333333,0
"1136",1,67,1976,1908,10995.8333333333,1
"1137",1,68,1976,1908,10866.6666666667,0
"1138",1,68,1976,1907,10316.6666666667,1
"1139",1,69,1976,1907,10181.8333333333,0
"1140",1,69,1976,1906,9665.5,1
"1141",1,70,1976,1906,9526.5,0
"1142",1,70,1976,1905,9150.5,1
"1143",1,71,1976,1905,9002,0
"1144",1,71,1976,1904,8579.5,1
"1145",1,72,1976,1904,8431.5,0
"1146",1,72,1976,1903,7962,1
"1147",1,73,1976,1903,7820,0
"1148",1,73,1976,1902,7527.66666666667,1
"1149",1,74,1976,1902,7382.83333333333,0
"1150",1,74,1976,1901,6892.83333333333,1
"1151",1,75,1976,1901,6740.16666666667,0
"1152",1,75,1976,1900,6255.66666666667,1
"1153",1,76,1976,1900,6100.33333333333,0
"1154",1,76,1976,1899,5595.83333333333,1
"1155",1,77,1976,1899,5447.16666666667,0
"1156",1,77,1976,1898,5293.83333333333,1
"1157",1,78,1976,1898,5141.16666666667,0
"1158",1,78,1976,1897,4702.66666666667,1
"1159",1,79,1976,1897,4547.33333333333,0
"1160",1,79,1976,1896,4283.66666666667,1
"1161",1,80,1976,1896,4140.33333333333,0
"1162",1,80,1976,1895,3838.5,1
"1163",1,81,1976,1895,3699.5,0
"1164",1,81,1976,1894,3378.83333333333,1
"1165",1,82,1976,1894,3250.16666666667,0
"1166",1,82,1976,1893,2873.16666666667,1
"1167",1,83,1976,1893,2750.33333333333,0
"1168",1,83,1976,1892,2365.66666666667,1
"1169",1,84,1976,1892,2247.33333333333,0
"1170",1,84,1976,1891,2128.16666666667,1
"1171",1,85,1976,1891,2012.33333333333,0
"1172",1,85,1976,1890,1755.33333333333,1
"1173",1,86,1976,1890,1651.66666666667,0
"1174",1,86,1976,1889,1404.33333333333,1
"1175",1,87,1976,1889,1316.16666666667,0
"1176",1,87,1976,1888,1180.66666666667,1
"1177",1,88,1976,1888,1092.33333333333,0
"1178",1,88,1976,1887,947,1
"1179",1,89,1976,1887,876,0
"1180",1,89,1976,1886,717.166666666667,1
"1181",1,90,1976,1886,659.333333333333,0
"1182",1,90,1976,1885,572.666666666667,1
"1183",1,91,1976,1885,528.833333333333,0
"1184",1,91,1976,1884,429,1
"1185",1,92,1976,1884,392,0
"1186",1,92,1976,1883,282.666666666667,1
"1187",1,93,1976,1883,253.833333333333,0
"1188",1,93,1976,1882,217.5,1
"1189",1,94,1976,1882,192,0
"1190",1,94,1976,1881,135.5,1
"1191",1,95,1976,1881,121.5,0
"1192",1,95,1976,1880,99.6666666666667,1
"1193",1,96,1976,1880,85.3333333333333,0
"1194",1,96,1976,1879,52.8333333333333,1
"1195",1,97,1976,1879,47.1666666666667,0
"1196",1,97,1976,1878,40,1
"1197",1,98,1976,1878,34,0
"1198",1,98,1976,1877,29,1
"1199",1,99,1976,1877,30.5,0
"1200",1,99,1976,1876,28.5,1
"1201",1,0,1977,1977,15805.5,0
"1202",1,0,1977,1976,16757.3333333333,1
"1203",1,1,1977,1976,16778.1666666667,0
"1204",1,1,1977,1975,18257,1
"1205",1,2,1977,1975,18263.5,0
"1206",1,2,1977,1974,18042.1666666667,1
"1207",1,3,1977,1974,18054.3333333333,0
"1208",1,3,1977,1973,18198.6666666667,1
"1209",1,4,1977,1973,18208.3333333333,0
"1210",1,4,1977,1972,19074.8333333333,1
"1211",1,5,1977,1972,19083.1666666667,0
"1212",1,5,1977,1971,19156,1
"1213",1,6,1977,1971,19168.5,0
"1214",1,6,1977,1970,18010,1
"1215",1,7,1977,1970,18013,0
"1216",1,7,1977,1969,18187.8333333333,1
"1217",1,8,1977,1969,18197.1666666667,0
"1218",1,8,1977,1968,18944.3333333333,1
"1219",1,9,1977,1968,18952.1666666667,0
"1220",1,9,1977,1967,20497.3333333333,1
"1221",1,10,1977,1967,20509.1666666667,0
"1222",1,10,1977,1966,22230.1666666667,1
"1223",1,11,1977,1966,22238.3333333333,0
"1224",1,11,1977,1965,21532.8333333333,1
"1225",1,12,1977,1965,21545.6666666667,0
"1226",1,12,1977,1964,21026.5,1
"1227",1,13,1977,1964,21033,0
"1228",1,13,1977,1963,20671.8333333333,1
"1229",1,14,1977,1963,20680.6666666667,0
"1230",1,14,1977,1962,19444,1
"1231",1,15,1977,1962,19456,0
"1232",1,15,1977,1961,19146.5,1
"1233",1,16,1977,1961,19156,0
"1234",1,16,1977,1960,19085.8333333333,1
"1235",1,17,1977,1960,19096.1666666667,0
"1236",1,17,1977,1959,18628.1666666667,1
