"","A","sex","P","D","Y","rate"
"519",6,1,1999,6,35507.6666666667,0.168977591693813
"520",6,2,1999,6,33667.8333333333,0.178211646131075
"521",6,1,2000,5,35946,0.139097535191676
"522",6,2,2000,0,34243.6666666667,0
"523",6,1,2001,5,36645.1666666667,0.136443641953691
"524",6,2,2001,4,34811.3333333333,0.11490510753203
"525",6,1,2002,5,36093.5,0.138529098037043
"526",6,2,2002,2,34168.6666666667,0.0585331590345931
"527",6,1,2003,6,35393,0.169525047325742
"528",6,2,2003,3,33541.1666666667,0.0894423270905902
"529",6,1,2004,1,34905.8333333333,0.0286485066965884
"530",6,2,2004,4,33130.1666666667,0.120735885220418
"531",6,1,2005,3,34357.5,0.0873171796550971
"532",6,2,2005,1,32778.6666666667,0.0305076472502441
"533",6,1,2006,1,34384.6666666667,0.0290827306745255
"534",6,2,2006,3,32917.3333333333,0.0911373946856773
"535",6,1,2007,7,34091.5,0.205329774283912
"536",6,2,2007,4,32635.6666666667,0.122565291552187
"537",6,1,2008,0,33469.3333333333,0
"538",6,2,2008,0,31862.1666666667,0
"539",6,1,2009,3,33441.3333333333,0.0897093417327858
"540",6,2,2009,5,31746.3333333333,0.157498503764214
"541",6,1,2010,1,33543.6666666667,0.0298118869930737
"542",6,2,2010,5,32038.1666666667,0.156063861332057
"543",6,1,2011,1,33481.3333333333,0.0298673887937557
"544",6,2,2011,4,32137.5,0.124465188642552
"545",6,1,2012,6,33802.5,0.177501664078101
"546",6,2,2012,2,32304.8333333333,0.0619102404696924
"547",7,1,1974,23,42774.6666666667,0.537701443221845
"548",7,2,1974,11,40840.6666666667,0.269339383947373
"549",7,1,1975,18,39416.8333333333,0.456657688551
"550",7,2,1975,19,37467.5,0.507106158670848
"551",7,1,1976,14,37101.3333333333,0.377344929202904
"552",7,2,1976,7,35007.1666666667,0.199959056002818
"553",7,1,1977,12,36200.8333333333,0.331484081858152
"554",7,2,1977,8,34406,0.232517584142301
"555",7,1,1978,12,37224.1666666667,0.322371219413911
"556",7,2,1978,11,35390.1666666667,0.310820802388611
"557",7,1,1979,7,38320.8333333333,0.182668261389584
"558",7,2,1979,4,36568.6666666667,0.109383260715002
"559",7,1,1980,6,37379,0.160517937879558
"560",7,2,1980,5,35924.1666666667,0.139182073348953
"561",7,1,1981,13,36384.6666666667,0.357293365337047
"562",7,2,1981,8,34960,0.22883295194508
"563",7,1,1982,15,36415.1666666667,0.411916280304452
"564",7,2,1982,7,35185.1666666667,0.198947473130249
"565",7,1,1983,12,35120.8333333333,0.341677541819908
"566",7,2,1983,7,33625,0.20817843866171
"567",7,1,1984,6,32695.6666666667,0.18351055695454
"568",7,2,1984,4,31074.8333333333,0.128721527066383
"569",7,1,1985,11,31784.6666666667,0.346078822073537
"570",7,2,1985,7,30365.8333333333,0.230522242652103
"571",7,1,1986,2,31155.1666666667,0.0641948098496237
"572",7,2,1986,4,29786.6666666667,0.134288272157565
"573",7,1,1987,2,29958.8333333333,0.0667582738535657
"574",7,2,1987,3,28770.5,0.104273474565962
"575",7,1,1988,8,28385.3333333333,0.281835689792851
"576",7,2,1988,2,27384,0.0730353491089687
"577",7,1,1989,5,27377.5,0.182631723130308
"578",7,2,1989,6,26281.3333333333,0.228298919385115
"579",7,1,1990,7,26930.6666666667,0.259926725418358
"580",7,2,1990,7,25780.1666666667,0.271526561116104
"581",7,1,1991,7,26772.8333333333,0.261459066093117
"582",7,2,1991,4,25686.1666666667,0.155725844650493
"583",7,1,1992,8,27621.1666666667,0.289632950575344
"584",7,2,1992,2,26485.1666666667,0.0755139669374681
"585",7,1,1993,4,28592.6666666667,0.139896010632097
"586",7,2,1993,2,27300.8333333333,0.0732578370623607
"587",7,1,1994,4,29306.6666666667,0.136487716105551
"588",7,2,1994,4,27685.6666666667,0.144479092671298
"589",7,1,1995,7,30335,0.230756551837811
"590",7,2,1995,6,28593.1666666667,0.209840346469728
"591",7,1,1996,4,31748.1666666667,0.125991527069805
"592",7,2,1996,3,30110.6666666667,0.0996324668998804
"593",7,1,1997,3,32974,0.0909807727300297
"594",7,2,1997,3,31350.3333333333,0.095692762437401
"595",7,1,1998,6,33787.1666666667,0.177582218100561
"596",7,2,1998,1,32081,0.0311710981577881
"597",7,1,1999,7,34852.8333333333,0.200844503316325
"598",7,2,1999,3,33031.6666666667,0.0908219385438216
"599",7,1,2000,1,35585,0.0281017282562878
"600",7,2,2000,1,33721.8333333333,0.0296543782218246
"601",7,1,2001,9,36064.1666666667,0.249555190979042
"602",7,2,2001,6,34336.6666666667,0.174740316474129
"603",7,1,2002,3,36748.1666666667,0.081636725641642
"604",7,2,2002,1,34903.5,0.0286504218774621
"605",7,1,2003,4,36161.8333333333,0.110613860838545
"606",7,2,2003,3,34224.8333333333,0.0876556496501079
"607",7,1,2004,6,35411.3333333333,0.169437279966866
"608",7,2,2004,2,33575.3333333333,0.0595675396620535
"609",7,1,2005,3,34898.8333333333,0.0859627590225079
"610",7,2,2005,2,33114.5,0.0603965030424738
"611",7,1,2006,7,34339.5,0.203846881870732
"612",7,2,2006,3,32736,0.0916422287390029
"613",7,1,2007,3,34384,0.0872498836668218
"614",7,2,2007,3,32909.3333333333,0.0911595494692488
"615",7,1,2008,6,34126.1666666667,0.175818164946742
"616",7,2,2008,3,32682.6666666667,0.0917917754569191
"617",7,1,2009,3,33511.1666666667,0.0895223980066346
"618",7,2,2009,4,31921.6666666667,0.125306740458414
"619",7,1,2010,3,33480.6666666667,0.0896039505386193
"620",7,2,2010,2,31789.5,0.0629138552037622
"621",7,1,2011,1,33586.1666666667,0.0297741629738434
"622",7,2,2011,2,32058.1666666667,0.0623865993584578
"623",7,1,2012,3,33515.5,0.0895108233503901
"624",7,2,2012,1,32173.8333333333,0.0310811580839502
"625",8,1,1974,19,43820,0.433591967138293
"626",8,2,1974,7,41731.3333333333,0.167739668035209
"627",8,1,1975,19,42709.5,0.444865896346246
"628",8,2,1975,12,40804.3333333333,0.294086412390841
"629",8,1,1976,8,39403,0.203030226124914
"630",8,2,1976,13,37447.8333333333,0.347149590318977
"631",8,1,1977,12,37141.5,0.323088728241993
"632",8,2,1977,7,35053.5,0.199694752307188
"633",8,1,1978,14,36261.1666666667,0.386087963707731
"634",8,2,1978,7,34463.1666666667,0.203115403401699
"635",8,1,1979,13,37297.6666666667,0.348547272841018
"636",8,2,1979,7,35432.6666666667,0.197557809177971
"637",8,1,1980,14,38351.6666666667,0.365042805614706
"638",8,2,1980,6,36592.1666666667,0.163969519888136
"639",8,1,1981,15,37353.6666666667,0.401567003685493
"640",8,2,1981,4,35912,0.111383381599465
"641",8,1,1982,13,36341.8333333333,0.357714479640084
"642",8,2,1982,3,34933.8333333333,0.085876633445132
"643",8,1,1983,7,36389.8333333333,0.192361419627277
"644",8,2,1983,9,35146.1666666667,0.256073445657895
"645",8,1,1984,8,35119.1666666667,0.22779583798021
"646",8,2,1984,5,33609.1666666667,0.148768937045945
"647",8,1,1985,15,32715.5,0.458498265348229
"648",8,2,1985,8,31091.6666666667,0.257303671937818
"649",8,1,1986,7,31839.3333333333,0.219853849536213
"650",8,2,1986,3,30413.8333333333,0.0986393253070149
"651",8,1,1987,7,31237.6666666667,0.224088440237747
"652",8,2,1987,6,29852.8333333333,0.200985947732488
"653",8,1,1988,9,30003.6666666667,0.299963337814267
"654",8,2,1988,4,28815,0.138816588582336
"655",8,1,1989,5,28417.5,0.175947919415853
"656",8,2,1989,4,27432,0.145815106445028
"657",8,1,1990,9,27438.6666666667,0.328004276203897
"658",8,2,1990,2,26346.1666666667,0.0759123718187972
"659",8,1,1991,7,27006,0.259201658890617
"660",8,2,1991,3,25859.5,0.116011523811365
"661",8,1,1992,7,26851.8333333333,0.260689834958507
"662",8,2,1992,0,25777.3333333333,0
"663",8,1,1993,4,27693.1666666667,0.144439964130742
"664",8,2,1993,4,26560,0.150602409638554
"665",8,1,1994,10,28675.1666666667,0.348733805673899
"666",8,2,1994,2,27368.1666666667,0.0730776023238678
"667",8,1,1995,6,29482.5,0.20351055711015
"668",8,2,1995,4,27857.3333333333,0.143588761786244
"669",8,1,1996,6,30562,0.196322230220535
"670",8,2,1996,4,28813.8333333333,0.138822209239775
"671",8,1,1997,6,31891.1666666667,0.188139871542277
"672",8,2,1997,0,30237.1666666667,0
"673",8,1,1998,4,33092.5,0.12087330966231
"674",8,2,1998,2,31437.3333333333,0.063618627534142
"675",8,1,1999,3,33868.6666666667,0.0885774462138063
"676",8,2,1999,2,32148,0.0622122682593007
"677",8,1,2000,5,34925.5,0.143161873129948
"678",8,2,2000,2,33103.6666666667,0.0604162680871203
"679",8,1,2001,5,35689.3333333333,0.140097881720028
"680",8,2,2001,4,33815.8333333333,0.11828778432194
"681",8,1,2002,5,36163.8333333333,0.138259679329717
"682",8,2,2002,3,34424.3333333333,0.0871476571804828
"683",8,1,2003,1,36813,0.0271643169532502
"684",8,2,2003,5,34966.8333333333,0.142992645411604
"685",8,1,2004,3,36178.3333333333,0.0829225595430046
"686",8,2,2004,2,34273.8333333333,0.0583535544608861
"687",8,1,2005,6,35390.5,0.169537022647321
"688",8,2,2005,3,33593.8333333333,0.0893021040567961
"689",8,1,2006,4,34876,0.114692051840807
"690",8,2,2006,3,33093.3333333333,0.0906526994359388
"691",8,1,2007,4,34334.5,0.116500895600635
"692",8,2,2007,2,32739.5,0.0610882878480123
"693",8,1,2008,4,34406.8333333333,0.116255976283781
"694",8,2,2008,5,32955.1666666667,0.15172127789775
"695",8,1,2009,2,34160,0.0585480093676815
"696",8,2,2009,2,32725.1666666667,0.0611150439773671
"697",8,1,2010,4,33543.6666666667,0.119247547972295
"698",8,2,2010,1,31962.5,0.0312866640594447
"699",8,1,2011,3,33529.6666666667,0.0894730040064023
"700",8,2,2011,4,31817,0.125718955275482
"701",8,1,2012,1,33637.6666666667,0.0297285780821103
"702",8,2,2012,0,32094.8333333333,0
"703",9,1,1974,19,42592.5,0.446087926278101
"704",9,2,1974,6,40444.5,0.148351444572192
"705",9,1,1975,21,43754.1666666667,0.479954290067613
"706",9,2,1975,19,41702.3333333333,0.455609997841847
"707",9,1,1976,18,42686.5,0.421678985159242
"708",9,2,1976,7,40782.8333333333,0.171640845617233
"709",9,1,1977,13,39449.5,0.329535228583379
"710",9,2,1977,5,37498.5,0.133338666880009
"711",9,1,1978,14,37190.1666666667,0.376443593960769
"712",9,2,1978,8,35104.3333333333,0.22789209309392
"713",9,1,1979,13,36319.8333333333,0.357931157907296
"714",9,2,1979,6,34519.1666666667,0.173816478767834
"715",9,1,1980,10,37335.8333333333,0.267839207195947
"716",9,2,1980,4,35474.8333333333,0.112755991336581
"717",9,1,1981,15,38341.5,0.39122100074332
"718",9,2,1981,13,36584,0.355346599606385
"719",9,1,1982,7,37327.3333333333,0.187530138772303
"720",9,2,1982,2,35887.8333333333,0.0557291932734864
"721",9,1,1983,13,36331.8333333333,0.357812937231354
"722",9,2,1983,11,34909.6666666667,0.315098969721854
"723",9,1,1984,5,36397,0.137373959392258
"724",9,2,1984,4,35149.1666666667,0.11380070651272
"725",9,1,1985,17,35139,0.483792936623125
"726",9,2,1985,3,33646.3333333333,0.0891627616679381
"727",9,1,1986,10,32752.3333333333,0.305321758246232
"728",9,2,1986,6,31148,0.192628740208039
"729",9,1,1987,9,31918.6666666667,0.281966665274239
"730",9,2,1987,6,30471.1666666667,0.196907458963939
"731",9,1,1988,4,31298,0.127803693526743
"732",9,2,1988,5,29895.5,0.167249251559599
"733",9,1,1989,6,30053.3333333333,0.199645075421473
"734",9,2,1989,2,28838.6666666667,0.0693513338573212
"735",9,1,1990,7,28494.8333333333,0.245658569682223
"736",9,2,1990,3,27503.3333333333,0.109077687553024
"737",9,1,1991,10,27527.3333333333,0.363275290014773
"738",9,2,1991,6,26430.8333333333,0.227007598448781
"739",9,1,1992,5,27109.1666666667,0.184439457747994
"740",9,2,1992,5,25945.6666666667,0.192710407646749
"741",9,1,1993,5,26931.1666666667,0.18565849975555
"742",9,2,1993,4,25848.6666666667,0.154746859928301
"743",9,1,1994,4,27778.6666666667,0.143995392147451
"744",9,2,1994,8,26629.1666666667,0.300422469097168
"745",9,1,1995,5,28856.1666666667,0.173273188284422
"746",9,2,1995,2,27527.8333333333,0.0726537383375614
"747",9,1,1996,4,29695.8333333333,0.134699031850709
"748",9,2,1996,3,28073.3333333333,0.106862977914985
"749",9,1,1997,4,30700.5,0.130291037605251
"750",9,2,1997,1,28934.8333333333,0.0345604202547103
"751",9,1,1998,8,31989.1666666667,0.250084664078985
"752",9,2,1998,5,30331.5,0.164845128002242
"753",9,1,1999,4,33177,0.120565451969738
"754",9,2,1999,2,31512.5,0.0634668782229274
"755",9,1,2000,3,33947,0.0883730521106431
"756",9,2,2000,4,32238.6666666667,0.124074610198933
"757",9,1,2001,6,35038.3333333333,0.171241021738096
"758",9,2,2001,5,33221.1666666667,0.150506454218445
"759",9,1,2002,6,35784.5,0.167670360072098
"760",9,2,2002,2,33914.5,0.0589718262100282
"761",9,1,2003,5,36222.3333333333,0.138036386391453
"762",9,2,2003,2,34500.8333333333,0.0579696142605251
"763",9,1,2004,7,36826.1666666667,0.190082233194694
"764",9,2,2004,3,35007,0.0856971462850287
"765",9,1,2005,6,36173.1666666667,0.165868806988606
"766",9,2,2005,1,34273.1666666667,0.0291773447643686
"767",9,1,2006,3,35387,0.0847768954700879
"768",9,2,2006,2,33574,0.0595699052838506
"769",9,1,2007,1,34902.3333333333,0.028651379563926
"770",9,2,2007,1,33104,0.0302078298695022
"771",9,1,2008,2,34384.5,0.058165743285492
"772",9,2,2008,1,32797,0.0304905936518584
"773",9,1,2009,1,34461.6666666667,0.0290177491899212
"774",9,2,2009,1,33021.3333333333,0.0302834531212146
"775",9,1,2010,2,34194,0.0584897935310288
"776",9,2,2010,1,32775.3333333333,0.0305107499542339
"777",9,1,2011,2,33574.6666666667,0.0595687224494659
"778",9,2,2011,4,32005.5,0.124978519316992
"779",9,1,2012,8,33571.8333333333,0.238294999280151
"780",9,2,2012,2,31850.8333333333,0.0627927055807017
"781",10,1,1974,8,41709.1666666667,0.191804359553256
"782",10,2,1974,4,39693.6666666667,0.100771743603094
"783",10,1,1975,21,42543.1666666667,0.493616287770461
"784",10,2,1975,7,40412.5,0.173213733374575
"785",10,1,1976,13,43725.1666666667,0.297311616879676
"786",10,2,1976,11,41679.6666666667,0.2639176576908
"787",10,1,1977,12,42739.3333333333,0.280771810510225
"788",10,2,1977,11,40824.6666666667,0.269444943416562
"789",10,1,1978,13,39495.6666666667,0.32915003333699
"790",10,2,1978,3,37540.5,0.0799136932113318
"791",10,1,1979,12,37224.1666666667,0.322371219413911
"792",10,2,1979,5,35150,0.142247510668563
"793",10,1,1980,11,36348.1666666667,0.302628743311217
"794",10,2,1980,4,34554,0.115760838108468
"795",10,1,1981,4,37340.8333333333,0.10712133723136
"796",10,2,1981,6,35483.8333333333,0.169091088429942
"797",10,1,1982,10,38327.3333333333,0.260910403367484
"798",10,2,1982,7,36576.1666666667,0.191381455136997
"799",10,1,1983,8,37320.6666666667,0.214358443043175
"800",10,2,1983,7,35885,0.195067576982026
"801",10,1,1984,7,36343,0.192609305781031
"802",10,2,1984,6,34912.8333333333,0.171856576139624
"803",10,1,1985,16,36430.3333333333,0.439194444190281
"804",10,2,1985,6,35169.1666666667,0.170603985498661
"805",10,1,1986,7,35186,0.198942761325527
"806",10,2,1986,4,33696,0.118708452041785
"807",10,1,1987,7,32826.5,0.213242349930696
"808",10,2,1987,2,31204.8333333333,0.0640926352221077
"809",10,1,1988,10,31973,0.312763894536015
"810",10,2,1988,5,30529.3333333333,0.163776914006202
"811",10,1,1989,5,31339,0.159545614091069
"812",10,2,1989,7,29933.1666666667,0.233854308765639
"813",10,1,1990,3,30131.5,0.0995635796425667
"814",10,2,1990,4,28895.3333333333,0.138430657776342
"815",10,1,1991,5,28598,0.174837401216868
"816",10,2,1991,5,27583,0.181271072762209
"817",10,1,1992,5,27642,0.180884161782794
"818",10,2,1992,2,26508.6666666667,0.0754470236149184
"819",10,1,1993,3,27201.1666666667,0.110289387097367
"820",10,2,1993,3,26015.6666666667,0.115315130626417
"821",10,1,1994,2,27010,0.0740466493891151
"822",10,2,1994,2,25918.5,0.0771649593919401
"823",10,1,1995,7,27964.5,0.250317366661303
"824",10,2,1995,4,26802.6666666667,0.149238881703313
"825",10,1,1996,2,29062.5,0.0688172043010753
"826",10,2,1996,6,27755.1666666667,0.216175967237331
"827",10,1,1997,7,29826.1666666667,0.234693250333879
"828",10,2,1997,5,28200,0.177304964539007
"829",10,1,1998,1,30794.8333333333,0.0324729797747458
"830",10,2,1998,4,29025.3333333333,0.137810648169415
"831",10,1,1999,1,32074.1666666667,0.0311777390942867
"832",10,2,1999,2,30422.5,0.0657408168296491
"833",10,1,2000,5,33266.1666666667,0.150302860263431
"834",10,2,2000,5,31608,0.158187800556821
"835",10,1,2001,7,34075.3333333333,0.205427190734255
"836",10,2,2001,3,32355,0.0927213722763097
"837",10,1,2002,3,35154.1666666667,0.0853383904231362
"838",10,2,2002,3,33313,0.0900549335094408
"839",10,1,2003,7,35861.5,0.195195404542476
"840",10,2,2003,3,33975.5,0.0882989212815117
"841",10,1,2004,4,36264.3333333333,0.110301214232533
"842",10,2,2004,1,34546,0.0289469113645574
"843",10,1,2005,3,36833.6666666667,0.0814472267219301
"844",10,2,2005,1,35004,0.0285681636384413
"845",10,1,2006,4,36174.8333333333,0.110574109993596
"846",10,2,2006,4,34256,0.116767865483419
"847",10,1,2007,2,35418,0.0564684623637698
"848",10,2,2007,3,33589.1666666667,0.0893145111270995
"849",10,1,2008,4,34963,0.114406658467523
"850",10,2,2008,2,33164.3333333333,0.0603057501532771
"851",10,1,2009,1,34444.3333333333,0.0290323517172636
"852",10,2,2009,2,32870.8333333333,0.0608442134617822
"853",10,1,2010,0,34513,0
"854",10,2,2010,3,33077,0.0906974634942709
"855",10,1,2011,2,34237.3333333333,0.0584157644676377
"856",10,2,2011,5,32820,0.152346130408288
"857",10,1,2012,1,33620.3333333333,0.0297439049781382
"858",10,2,2012,0,32041.6666666667,0
"859",11,1,1974,16,40114.5,0.398858268207257
"860",11,2,1974,8,38433.3333333333,0.2081526452732
"861",11,1,1975,17,41656.3333333333,0.408101209099857
"862",11,2,1975,11,39651,0.277420493808479
"863",11,1,1976,11,42519.3333333333,0.258705843616237
"864",11,2,1976,8,40390.1666666667,0.198068011603484
"865",11,1,1977,14,43771.1666666667,0.319845255819089
"866",11,2,1977,5,41716.8333333333,0.119855693744731
"867",11,1,1978,19,42785.3333333333,0.44407740970426
"868",11,2,1978,5,40865,0.122354092744402
"869",11,1,1979,8,39534.3333333333,0.202355758286047
"870",11,2,1979,1,37588.5,0.0266038815063118
"871",11,1,1980,2,37253.1666666667,0.053686711196811
"872",11,2,1980,7,35181.3333333333,0.198969150306981
"873",11,1,1981,7,36356.6666666667,0.19253690290639
"874",11,2,1981,6,34559.5,0.173613622882275
"875",11,1,1982,7,37328.8333333333,0.187522603170918
"876",11,2,1982,4,35486,0.112720509496703
"877",11,1,1983,9,38327.5,0.234818341921597
"878",11,2,1983,4,36583.6666666667,0.109338411495112
"879",11,1,1984,5,37337,0.133915419021346
"880",11,2,1984,8,35899,0.22284743307613
"881",11,1,1985,10,36373,0.274929205729525
"882",11,2,1985,7,34934.1666666667,0.200376899406026
"883",11,1,1986,17,36480.3333333333,0.466004513847644
"884",11,2,1986,6,35203.8333333333,0.170435984717573
"885",11,1,1987,5,35255.5,0.141821843400321
"886",11,2,1987,7,33750.5,0.207404334750596
"887",11,1,1988,9,32877.6666666667,0.273742053876492
"888",11,2,1988,6,31247.8333333333,0.192013312923029
"889",11,1,1989,4,31998.5,0.125005859649671
"890",11,2,1989,5,30579.6666666667,0.163507341479632
"891",11,1,1990,8,31398.8333333333,0.254786536654759
"892",11,2,1990,6,29991.6666666667,0.200055570991942
"893",11,1,1991,7,30231.5,0.23154656566826
"894",11,2,1991,1,28983.6666666667,0.0345021908891215
"895",11,1,1992,6,28710,0.208986415882968
"896",11,2,1992,4,27673.8333333333,0.14454087194281
"897",11,1,1993,5,27729.1666666667,0.180315552216379
"898",11,2,1993,3,26589.3333333333,0.112827198876743
"899",11,1,1994,3,27275.5,0.109988817803523
"900",11,2,1994,5,26079.5,0.191721467052666
"901",11,1,1995,2,27194.6666666667,0.0735438321239459
"902",11,2,1995,3,26079.6666666667,0.115032145093879
"903",11,1,1996,5,28187.5,0.177383592017738
"904",11,2,1996,6,27002.6666666667,0.2222002765159
"905",11,1,1997,6,29185.1666666667,0.205583886791806
"906",11,2,1997,4,27869,0.143528651907137
"907",11,1,1998,7,29925.3333333333,0.233915523079665
"908",11,2,1998,4,28276.5,0.141460223153502
"909",11,1,1999,6,30880.6666666667,0.19429632348179
"910",11,2,1999,2,29104.3333333333,0.0687182893727165
"911",11,1,2000,4,32177.1666666667,0.124311753158295
"912",11,2,2000,3,30511.3333333333,0.098324119999126
"913",11,1,2001,5,33404.8333333333,0.149678938676539
"914",11,2,2001,3,31727.6666666667,0.0945546998938886
"915",11,1,2002,2,34218.8333333333,0.0584473462469498
"916",11,2,2002,3,32467.6666666667,0.0923996180815786
