"","crosstype","yearcross","flat","row","posi","varb","resp","id","root"
"394.lds1","Br","2000","1","10",-0.114999999999998,"lds1",1,394,1
"395.lds1","Br","2000","2","11",0.290000000000001,"lds1",1,395,1
"396.lds1","Br","2000","3","10",-0.229999999999999,"lds1",1,396,1
"397.lds1","Br","2000","2","10",-0.0149999999999988,"lds1",1,397,1
"398.lds1","Br","2000","1","11",0.0950000000000006,"lds1",1,398,1
"399.lds1","Br","2000","2","11",-0.00999999999999979,"lds1",1,399,1
"400.lds1","Br","2000","1","13",0.325000000000001,"lds1",1,400,1
"401.lds1","Br","2000","2","12",-0.139999999999999,"lds1",1,401,1
"402.lds1","Br","2000","2","0",0,"lds1",0,402,1
"403.lds1","Br","2000","2","10",-0.129999999999999,"lds1",1,403,1
"404.lds1","Br","2000","1","11",0.17,"lds1",1,404,1
"405.lds1","Br","2000","2","10",-0.289999999999999,"lds1",1,405,1
"406.lds1","Br","2000","2","11",0.155000000000001,"lds1",1,406,1
"407.lds1","Br","2000","2","10",-0.205,"lds1",1,407,1
"408.lds1","Br","2000","1","10",-0.0249999999999986,"lds1",1,408,1
"409.lds1","Br","2000","1","11",-0.0299999999999994,"lds1",1,409,1
"410.lds1","Br","2000","2","13",-0.0949999999999989,"lds1",1,410,1
"411.lds1","Br","2000","1","12",0.0899999999999999,"lds1",1,411,1
"412.lds1","Br","2000","2","13",-0.215,"lds1",1,412,1
"413.lds1","Br","2000","3","13",-0.279999999999999,"lds1",1,413,1
"414.lds1","Wi","2000","2","13",0.135000000000002,"lds1",1,414,1
"415.lds1","Wi","2000","1","10",0.285,"lds1",1,415,1
"416.lds1","Wi","2000","3","11",-0.149999999999999,"lds1",1,416,1
"417.lds1","Wi","2000","3","0",0,"lds1",1,417,1
"418.lds1","Wi","2000","3","13",0.185,"lds1",1,418,1
"419.lds1","Wr","1999","1","12",-0.0149999999999988,"lds1",1,419,1
"420.lds1","Wr","1999","3","11",0.145000000000001,"lds1",1,420,1
"421.lds1","Wr","1999","1","10",-0.299999999999999,"lds1",1,421,1
"422.lds1","Wr","1999","3","11",-0.0499999999999989,"lds1",1,422,1
"423.lds1","Wr","1999","1","12",0.33,"lds1",1,423,1
"424.lds1","Wr","1999","3","12",0.270000000000001,"lds1",1,424,1
"425.lds1","Wr","1999","3","11",-0.334999999999999,"lds1",1,425,1
"426.lds1","Wr","1999","2","13",0.0800000000000001,"lds1",1,426,1
"427.lds1","Wr","1999","2","11",0.200000000000001,"lds1",1,427,1
"428.lds1","Wr","1999","3","11",0.0350000000000001,"lds1",1,428,1
"429.lds1","Wr","1999","2","10",0.15,"lds1",1,429,1
"430.lds1","Wr","1999","2","12",-0.0999999999999996,"lds1",1,430,1
"431.lds1","Wr","1999","3","12",-0.154999999999999,"lds1",1,431,1
"432.lds1","Wr","1999","2","11",0.135000000000002,"lds1",1,432,1
"433.lds1","Br","1999","3","11",0.110000000000001,"lds1",1,433,1
"434.lds1","Br","1999","3","10",-0.0699999999999985,"lds1",1,434,1
"435.lds1","Br","1999","2","10",-0.0949999999999989,"lds1",1,435,1
"436.lds1","Br","1999","2","10",0.0500000000000007,"lds1",1,436,1
"437.lds1","Wr","1999","3","13",0.140000000000001,"lds1",1,437,1
"438.lds1","Br","1999","2","13",0.275,"lds1",1,438,1
"439.lds1","Wr","1999","2","13",-0.0299999999999994,"lds1",1,439,1
"440.lds1","Wr","1999","3","13",0.305000000000001,"lds1",1,440,1
"441.lds1","Wr","1999","2","13",-0.0999999999999996,"lds1",1,441,1
"442.lds1","Wr","1999","1","12",0.325000000000001,"lds1",1,442,1
"443.lds1","Wr","1999","3","12",-0.199999999999999,"lds1",1,443,1
"444.lds1","Wr","1999","3","12",0.0350000000000001,"lds1",1,444,1
"445.lds1","Wr","1999","2","12",0.305000000000001,"lds1",1,445,1
"446.lds1","Wr","1999","2","0",0,"lds1",1,446,1
"447.lds1","Wr","1999","1","12",-0.26,"lds1",1,447,1
"448.lds1","Br","1999","3","13",-0.00999999999999979,"lds1",1,448,1
"449.lds1","Br","1999","1","10",0.255000000000001,"lds1",1,449,1
"450.lds1","Br","1999","1","10",-0.239999999999998,"lds1",1,450,1
"451.lds1","Br","1999","2","11",0.0800000000000001,"lds1",1,451,1
"452.lds1","Br","1999","1","13",-0.25,"lds1",1,452,1
"453.lds1","Br","1999","3","11",-0.18,"lds1",1,453,1
"454.lds1","Br","1999","1","12",-0.104999999999999,"lds1",1,454,1
"455.lds1","Br","1999","3","12",0.190000000000001,"lds1",1,455,1
"456.lds1","Br","1999","2","12",0.110000000000001,"lds1",1,456,1
"457.lds1","Br","1999","2","10",-0.25,"lds1",1,457,1
"458.lds1","Wr","1999","2","12",-0.239999999999998,"lds1",1,458,1
"459.lds1","Wr","1999","1","12",-0.274999999999999,"lds1",1,459,1
"460.lds1","Wr","1999","1","12",0.140000000000001,"lds1",1,460,1
"461.lds1","Br","1999","1","13",-0.33,"lds1",1,461,1
"462.lds1","Br","1999","1","11",-0.25,"lds1",1,462,1
"463.lds1","Br","1999","2","11",-0.229999999999999,"lds1",1,463,1
"464.lds1","Br","1999","1","12",-0.285,"lds1",1,464,1
"465.lds1","Br","1999","2","12",0.0500000000000007,"lds1",1,465,1
"466.lds1","Br","1999","3","11",0.0400000000000009,"lds1",1,466,1
"467.lds1","Br","1999","2","12",-0.305,"lds1",1,467,1
"468.lds1","Br","1999","3","12",0.260000000000002,"lds1",1,468,1
"469.lds1","Br","1999","3","10",-0.149999999999999,"lds1",1,469,1
"470.lds1","Br","1999","3","11",-0.33,"lds1",1,470,1
"471.lds1","Br","1999","3","10",0.120000000000001,"lds1",1,471,1
"472.lds1","Br","1999","3","12",-0.0649999999999995,"lds1",1,472,1
"473.lds1","Br","1999","1","13",-0.344999999999999,"lds1",1,473,1
"474.lds1","Br","1999","3","13",-0.285,"lds1",1,474,1
"475.lds1","Br","1999","2","13",0.300000000000001,"lds1",1,475,1
"476.lds1","Br","1999","3","11",0.245000000000001,"lds1",1,476,1
"477.lds1","Br","1999","1","10",0.125,"lds1",1,477,1
"478.lds1","Br","1999","3","10",-0.19,"lds1",1,478,1
"479.lds1","Br","1999","1","10",-0.219999999999999,"lds1",1,479,1
"480.lds1","Br","1999","1","10",0.300000000000001,"lds1",1,480,1
"481.lds1","Br","1999","2","10",0.0550000000000015,"lds1",1,481,1
"482.lds1","Br","1999","1","10",0.145000000000001,"lds1",1,482,1
"483.lds1","Br","1999","3","13",-0.34,"lds1",1,483,1
"484.lds1","Br","1999","2","13",0.290000000000001,"lds1",1,484,1
"485.lds1","Br","1999","2","13",-0.274999999999999,"lds1",1,485,1
"486.lds1","Br","1999","2","10",-0.264999999999999,"lds1",1,486,1
"487.lds1","Br","1999","1","11",-0.0649999999999995,"lds1",1,487,1
"488.lds1","Br","1999","1","13",0.225000000000001,"lds1",1,488,1
"489.lds1","Br","1999","3","10",-0.26,"lds1",1,489,1
"490.lds1","Br","1999","3","10",0.135000000000002,"lds1",1,490,1
"491.lds1","Br","1999","3","11",0.190000000000001,"lds1",1,491,1
"492.lds1","Br","1999","1","11",-0.289999999999999,"lds1",1,492,1
"493.lds1","Br","1999","3","12",-0.19,"lds1",1,493,1
"494.lds1","Br","1999","2","12",-0.254999999999999,"lds1",1,494,1
"495.lds1","Br","1999","3","13",-0.0249999999999986,"lds1",1,495,1
"496.lds1","Br","1999","3","13",0.175000000000001,"lds1",1,496,1
"497.lds1","Br","1999","1","12",0.175000000000001,"lds1",1,497,1
"498.lds1","Wr","1999","1","12",0.195,"lds1",1,498,1
"499.lds1","Wr","1999","3","10",-0.174999999999999,"lds1",1,499,1
"500.lds1","Wr","1999","3","12",-0.0699999999999985,"lds1",1,500,1
"501.lds1","Br","1999","1","11",0.285,"lds1",1,501,1
"502.lds1","Br","1999","3","13",0.31,"lds1",1,502,1
"503.lds1","Br","1999","3","11",0.125,"lds1",1,503,1
"504.lds1","Br","1999","3","10",-0.33,"lds1",1,504,1
"505.lds1","Br","1999","3","13",-0.199999999999999,"lds1",1,505,1
"506.lds1","Br","1999","1","10",-0.0899999999999999,"lds1",1,506,1
"507.lds1","Br","1999","1","12",-0.319999999999999,"lds1",1,507,1
"508.lds1","Br","1999","3","12",-0.315,"lds1",1,508,1
"509.lds1","Br","1999","1","13",-0.0899999999999999,"lds1",1,509,1
"510.lds1","Br","1999","1","13",-0.0699999999999985,"lds1",1,510,1
"511.lds1","Br","1999","1","10",-0.109999999999999,"lds1",1,511,1
"512.lds1","Br","1999","3","10",0.0600000000000005,"lds1",1,512,1
"513.lds1","Br","1999","3","10",0.175000000000001,"lds1",1,513,1
"514.lds1","Br","1999","3","12",-0.209999999999999,"lds1",1,514,1
"515.lds1","Br","1999","3","11",0.0750000000000011,"lds1",1,515,1
"516.lds1","Br","1999","1","11",-0.0350000000000001,"lds1",1,516,1
"517.lds1","Br","1999","1","11",-0.215,"lds1",1,517,1
"518.lds1","Br","1999","1","11",-0.234999999999999,"lds1",1,518,1
"519.lds1","Br","1999","2","10",-0.244999999999999,"lds1",1,519,1
"520.lds1","Br","1999","1","10",-0.34,"lds1",1,520,1
"521.lds1","Br","1999","3","10",0.0750000000000011,"lds1",1,521,1
"522.lds1","Wr","1999","2","10",0.270000000000001,"lds1",1,522,1
"523.lds1","Wr","1999","3","10",-0.209999999999999,"lds1",1,523,1
"524.lds1","Wr","1999","3","11",-0.264999999999999,"lds1",1,524,1
"525.lds1","Wr","1999","3","13",0.32,"lds1",1,525,1
"526.lds1","Br","1999","1","13",-0.299999999999999,"lds1",1,526,1
"527.lds1","Br","1999","3","12",-0.219999999999999,"lds1",1,527,1
"528.lds1","Br","1999","2","13",0.0550000000000015,"lds1",1,528,1
"529.lds1","Br","1999","2","0",0,"lds1",0,529,1
"530.lds1","Br","1999","1","12",0.0550000000000015,"lds1",1,530,1
"531.lds1","Br","1999","2","12",0.0250000000000004,"lds1",1,531,1
"532.lds1","Br","1999","3","11",0.275,"lds1",1,532,1
"533.lds1","Br","1999","1","11",-0.154999999999999,"lds1",1,533,1
"534.lds1","Br","1999","2","11",-0.26,"lds1",1,534,1
"535.lds1","Br","1999","3","12",-0.135,"lds1",1,535,1
"536.lds1","Br","1999","3","10",-0.234999999999999,"lds1",1,536,1
"537.lds1","Wi","1999","2","11",-0.125,"lds1",1,537,1
"538.lds1","Wi","1999","3","0",0,"lds1",1,538,1
"539.lds1","Wi","1999","2","13",0.245000000000001,"lds1",1,539,1
"540.lds1","Wi","1999","3","0",0,"lds1",0,540,1
"541.lds1","Wr","1999","2","11",-0.194999999999999,"lds1",1,541,1
"542.lds1","Wr","1999","2","12",0.220000000000001,"lds1",1,542,1
"543.lds1","Wr","1999","3","11",-0.199999999999999,"lds1",1,543,1
"544.lds1","Wr","1999","3","11",-0.00499999999999901,"lds1",1,544,1
"545.lds1","Br","1999","3","13",-0.104999999999999,"lds1",1,545,1
"546.lds1","Br","1999","2","12",0.125,"lds1",1,546,1
"547.lds1","Br","1999","3","11",0.105,"lds1",1,547,1
"548.lds1","Br","1999","1","11",0.0100000000000016,"lds1",1,548,1
"549.lds1","Br","1999","3","13",0.0850000000000009,"lds1",1,549,1
"550.lds1","Br","1999","1","13",0.315000000000001,"lds1",1,550,1
"551.lds1","Br","1999","2","13",0.33,"lds1",1,551,1
"552.lds1","Br","1999","1","10",-0.0749999999999993,"lds1",1,552,1
"553.lds1","Wr","1999","2","11",-0.344999999999999,"lds1",1,553,1
"554.lds1","Wi","1999","1","13",-0.334999999999999,"lds1",1,554,1
"555.lds1","Wi","1999","2","0",0,"lds1",0,555,1
"556.lds1","Wi","1999","3","11",0.24,"lds1",1,556,1
"557.lds1","Wi","1999","3","10",0.0300000000000011,"lds1",1,557,1
"1.lds2","Wr","2000","3","11",-0.324999999999999,"lds2",1,1,1
"2.lds2","Wr","2000","1","12",-0.344999999999999,"lds2",1,2,1
"3.lds2","Wr","2000","2","10",-0.154999999999999,"lds2",1,3,1
"4.lds2","Wr","2000","3","12",0.275,"lds2",1,4,1
"5.lds2","Br","2000","1","11",0.0250000000000004,"lds2",1,5,1
"6.lds2","Br","2000","1","12",0.120000000000001,"lds2",1,6,1
"7.lds2","Br","2000","2","10",0.205,"lds2",1,7,1
"8.lds2","Br","2000","2","12",-0.194999999999999,"lds2",1,8,1
"9.lds2","Br","2000","2","13",-0.324999999999999,"lds2",1,9,1
"10.lds2","Br","2000","3","13",-0.129999999999999,"lds2",1,10,1
"11.lds2","Br","2000","3","13",-0.145,"lds2",1,11,1
"12.lds2","Br","2000","1","11",-0.299999999999999,"lds2",1,12,1
"13.lds2","Br","2000","2","12",-0.25,"lds2",1,13,1
"14.lds2","Br","2000","1","11",-0.114999999999998,"lds2",1,14,1
"15.lds2","Br","2000","3","12",0.100000000000001,"lds2",1,15,1
"16.lds2","Br","2000","2","0",0,"lds2",1,16,1
"17.lds2","Br","2000","2","11",-0.315,"lds2",1,17,1
"18.lds2","Br","2000","3","13",0.0150000000000006,"lds2",1,18,1
"19.lds2","Br","2000","1","11",-0.274999999999999,"lds2",1,19,1
"20.lds2","Br","2000","3","10",0.23,"lds2",1,20,1
"21.lds2","Wi","2000","2","13",0.34,"lds2",1,21,1
"22.lds2","Wi","2000","1","12",0.105,"lds2",1,22,1
"23.lds2","Wi","2000","1","10",-0.285,"lds2",1,23,1
"24.lds2","Wi","2000","3","10",0.265000000000001,"lds2",1,24,1
"25.lds2","Wi","2000","1","12",0.335000000000001,"lds2",1,25,1
"26.lds2","Wi","2000","2","13",0.360000000000001,"lds2",1,26,1
"27.lds2","Wi","2000","1","10",-0.0599999999999987,"lds2",1,27,1
"28.lds2","Wi","2000","1","12",-0.129999999999999,"lds2",1,28,1
"29.lds2","Wi","2000","2","13",0.365,"lds2",1,29,1
"30.lds2","Wi","2000","2","11",-0.0249999999999986,"lds2",1,30,1
"31.lds2","Wi","2000","1","10",0.0950000000000006,"lds2",1,31,1
"32.lds2","Wi","2000","3","12",0.0850000000000009,"lds2",1,32,1
"33.lds2","Br","2000","3","10",-0.119999999999999,"lds2",1,33,1
"34.lds2","Br","2000","1","10",0.220000000000001,"lds2",1,34,1
"35.lds2","Br","2000","2","10",0,"lds2",1,35,1
"36.lds2","Br","2000","2","13",0.155000000000001,"lds2",1,36,1
"37.lds2","Br","2000","3","13",-0.119999999999999,"lds2",1,37,1
"38.lds2","Wi","2000","1","10",-0.135,"lds2",1,38,1
"39.lds2","Wi","2000","1","11",-0.34,"lds2",1,39,1
"40.lds2","Wi","2000","1","10",-0.0549999999999997,"lds2",1,40,1
"41.lds2","Wi","2000","1","12",0.265000000000001,"lds2",1,41,1
"42.lds2","Br","2000","3","11",0.0600000000000005,"lds2",1,42,1
"43.lds2","Br","2000","2","10",0.105,"lds2",1,43,1
"44.lds2","Br","2000","1","10",-0.0649999999999995,"lds2",1,44,1
"45.lds2","Br","2000","3","12",-0.35,"lds2",1,45,1
"46.lds2","Wr","2000","1","12",0.285,"lds2",1,46,1
"47.lds2","Wr","2000","1","13",0.115,"lds2",1,47,1
"48.lds2","Wr","2000","1","13",-0.194999999999999,"lds2",1,48,1
"49.lds2","Wr","2000","1","13",0.15,"lds2",1,49,1
"50.lds2","Wr","2000","3","0",0,"lds2",1,50,1
"51.lds2","Br","2000","1","12",-0.324999999999999,"lds2",1,51,1
"52.lds2","Br","2000","2","10",0.17,"lds2",1,52,1
"53.lds2","Br","2000","2","13",0.00500000000000078,"lds2",1,53,1
"54.lds2","Br","2000","2","0",0,"lds2",0,54,1
"55.lds2","Wi","2000","2","12",0.34,"lds2",1,55,1
"56.lds2","Wi","2000","1","13",0.335000000000001,"lds2",1,56,1
"57.lds2","Wi","2000","2","11",0.195,"lds2",1,57,1
"58.lds2","Wi","2000","2","0",0,"lds2",0,58,1
"59.lds2","Wi","2000","2","11",-0.0899999999999999,"lds2",1,59,1
"60.lds2","Wi","2000","3","11",0.100000000000001,"lds2",1,60,1
"61.lds2","Wi","2000","1","11",-0.0999999999999996,"lds2",1,61,1
"62.lds2","Wi","2000","1","0",0,"lds2",0,62,1
"63.lds2","Wi","2000","1","11",-0.135,"lds2",1,63,1
"64.lds2","Wi","2000","2","13",-0.289999999999999,"lds2",1,64,1
"65.lds2","Wi","2000","3","10",0.195,"lds2",1,65,1
"66.lds2","Br","2000","2","11",0,"lds2",1,66,1
"67.lds2","Br","2000","2","0",0,"lds2",0,67,1
"68.lds2","Br","2000","3","12",0.115,"lds2",1,68,1
"69.lds2","Wi","2000","1","11",-0.109999999999999,"lds2",1,69,1
"70.lds2","Wi","2000","2","11",-0.209999999999999,"lds2",1,70,1
"71.lds2","Wi","2000","1","0",0,"lds2",1,71,1
"72.lds2","Wi","2000","1","10",0.155000000000001,"lds2",1,72,1
"73.lds2","Wi","2000","2","0",0,"lds2",1,73,1
"74.lds2","Wi","2000","1","0",0,"lds2",0,74,1
"75.lds2","Br","2000","2","10",0.100000000000001,"lds2",1,75,1
"76.lds2","Br","2000","2","10",-0.324999999999999,"lds2",1,76,1
"77.lds2","Br","2000","2","11",0.00500000000000078,"lds2",1,77,1
"78.lds2","Br","2000","1","13",-0.0499999999999989,"lds2",1,78,1
"79.lds2","Br","2000","3","12",0.0600000000000005,"lds2",1,79,1
"80.lds2","Br","2000","3","11",-0.174999999999999,"lds2",1,80,1
"81.lds2","Wr","2000","3","12",-0.229999999999999,"lds2",1,81,1
"82.lds2","Wr","2000","2","13",-0.18,"lds2",1,82,1
"83.lds2","Wr","2000","1","12",0.185,"lds2",1,83,1
"84.lds2","Wr","2000","1","0",0,"lds2",1,84,1
"85.lds2","Wr","2000","1","11",0.0500000000000007,"lds2",1,85,1
"86.lds2","Br","2000","2","12",-0.0899999999999999,"lds2",1,86,1
"87.lds2","Br","2000","2","0",0,"lds2",0,87,1
"88.lds2","Br","2000","1","13",-0.0149999999999988,"lds2",1,88,1
"89.lds2","Br","2000","2","13",-0.219999999999999,"lds2",1,89,1
"90.lds2","Wi","2000","2","12",-0.289999999999999,"lds2",1,90,1
"91.lds2","Wi","2000","2","0",0,"lds2",0,91,1
"92.lds2","Br","2000","1","13",0.105,"lds2",1,92,1
"93.lds2","Br","2000","1","13",0.0300000000000011,"lds2",1,93,1
"94.lds2","Br","2000","2","10",-0.315,"lds2",1,94,1
"95.lds2","Wi","2000","1","0",0,"lds2",0,95,1
"96.lds2","Wr","2000","1","13",-0.139999999999999,"lds2",1,96,1
"97.lds2","Br","2000","3","13",-0.0549999999999997,"lds2",1,97,1
"98.lds2","Br","2000","1","11",0.15,"lds2",1,98,1
"99.lds2","Br","2000","2","10",-0.215,"lds2",1,99,1
"100.lds2","Br","2000","3","13",-0.309999999999999,"lds2",1,100,1
"101.lds2","Br","2000","2","10",0.0800000000000001,"lds2",1,101,1
"102.lds2","Br","2000","1","10",0.25,"lds2",1,102,1
"103.lds2","Br","2000","2","12",0.0300000000000011,"lds2",1,103,1
"104.lds2","Wi","2000","1","12",0.290000000000001,"lds2",1,104,1
"105.lds2","Wi","2000","3","13",0.0449999999999999,"lds2",1,105,1
"106.lds2","Wi","2000","1","0",0,"lds2",1,106,1
"107.lds2","Wi","2000","1","12",-0.00999999999999979,"lds2",1,107,1
"108.lds2","Wi","2000","3","13",0.0899999999999999,"lds2",1,108,1
"109.lds2","Wi","2000","3","10",0.0100000000000016,"lds2",1,109,1
"110.lds2","Wi","2000","1","11",0.315000000000001,"lds2",1,110,1
"111.lds2","Wi","2000","2","13",-0.26,"lds2",1,111,1
"112.lds2","Wi","2000","3","11",-0.225,"lds2",1,112,1
"113.lds2","Wi","2000","2","11",-0.139999999999999,"lds2",1,113,1
"114.lds2","Wi","2000","1","0",0,"lds2",0,114,1
"115.lds2","Wi","2000","2","0",0,"lds2",0,115,1
"116.lds2","Wi","2000","3","10",0.0850000000000009,"lds2",1,116,1
"117.lds2","Wi","2000","2","0",0,"lds2",0,117,1
"118.lds2","Br","2000","1","11",0.130000000000001,"lds2",1,118,1
"119.lds2","Br","2000","1","11",-0.244999999999999,"lds2",1,119,1
"120.lds2","Br","2000","3","12",-0.234999999999999,"lds2",1,120,1
"121.lds2","Br","2000","3","12",-0.0849999999999991,"lds2",1,121,1
"122.lds2","Wi","2000","3","11",0.31,"lds2",1,122,1
"123.lds2","Br","2000","3","11",0.120000000000001,"lds2",1,123,1
"124.lds2","Br","2000","1","12",0.0200000000000014,"lds2",1,124,1
"125.lds2","Br","2000","2","12",0.00500000000000078,"lds2",1,125,1
"126.lds2","Br","2000","2","11",-0.119999999999999,"lds2",1,126,1
"127.lds2","Br","2000","2","0",0,"lds2",0,127,1
"128.lds2","Br","2000","1","12",0.15,"lds2",1,128,1
"129.lds2","Br","2000","2","10",0.295,"lds2",1,129,1
"130.lds2","Br","2000","1","10",-0.145,"lds2",1,130,1
"131.lds2","Br","2000","2","12",-0.0199999999999996,"lds2",1,131,1
"132.lds2","Br","2000","3","13",0.200000000000001,"lds2",1,132,1
"133.lds2","Br","2000","2","13",0.0400000000000009,"lds2",1,133,1
"134.lds2","Wr","2000","2","11",-0.0699999999999985,"lds2",1,134,1
"135.lds2","Wr","2000","3","13",0.280000000000001,"lds2",1,135,1
"136.lds2","Wr","2000","1","11",0.235000000000001,"lds2",1,136,1
"137.lds2","Br","2000","3","10",-0.00999999999999979,"lds2",1,137,1
"138.lds2","Br","2000","3","11",0.0550000000000015,"lds2",1,138,1
"139.lds2","Br","2000","3","13",-0.0199999999999996,"lds2",1,139,1
"140.lds2","Br","2000","2","11",-0.17,"lds2",1,140,1
"141.lds2","Br","2000","1","10",0.200000000000001,"lds2",1,141,1
"142.lds2","Br","2000","1","0",0,"lds2",0,142,1
"143.lds2","Br","2000","1","0",0,"lds2",0,143,1
"144.lds2","Wi","2000","1","11",-0.184999999999999,"lds2",1,144,1
"145.lds2","Wi","2000","3","10",-0.274999999999999,"lds2",1,145,1
"146.lds2","Wi","2000","1","10",-0.254999999999999,"lds2",1,146,1
"147.lds2","Wi","2000","2","10",0.110000000000001,"lds2",1,147,1
"148.lds2","Wi","2000","1","12",-0.264999999999999,"lds2",1,148,1
"149.lds2","Wi","2000","2","13",-0.184999999999999,"lds2",1,149,1
"150.lds2","Wi","2000","3","12",-0.34,"lds2",1,150,1
"151.lds2","Wi","2000","3","12",0.225000000000001,"lds2",1,151,1
"152.lds2","Wi","2000","1","12",-0.18,"lds2",1,152,1
"153.lds2","Wi","2000","1","12",-0.0749999999999993,"lds2",1,153,1
"154.lds2","Wi","2000","2","13",0.0750000000000011,"lds2",1,154,1
"155.lds2","Wi","2000","3","12",-0.0449999999999999,"lds2",1,155,1
"156.lds2","Wi","2000","1","12",-0.225,"lds2",1,156,1
"157.lds2","Wi","2000","3","10",-0.16,"lds2",1,157,1
"158.lds2","Br","2000","2","11",0.33,"lds2",1,158,1
"159.lds2","Br","2000","1","10",0.0150000000000006,"lds2",1,159,1
"160.lds2","Wi","2000","1","10",-0.125,"lds2",1,160,1
"161.lds2","Wi","2000","1","13",-0.319999999999999,"lds2",1,161,1
"162.lds2","Wi","2000","2","10",0.315000000000001,"lds2",1,162,1
"163.lds2","Wi","2000","1","12",-0.145,"lds2",1,163,1
"164.lds2","Br","2000","1","13",-0.27,"lds2",1,164,1
"165.lds2","Br","2000","1","13",-0.239999999999998,"lds2",1,165,1
"166.lds2","Br","2000","2","10",0.260000000000002,"lds2",1,166,1
"167.lds2","Br","2000","3","10",-0.0499999999999989,"lds2",1,167,1
"168.lds2","Br","2000","1","13",0,"lds2",1,168,1
"169.lds2","Br","2000","3","10",0.280000000000001,"lds2",1,169,1
"170.lds2","Wi","2000","2","11",0.220000000000001,"lds2",1,170,1
"171.lds2","Wi","2000","2","11",0.0850000000000009,"lds2",1,171,1
"172.lds2","Wi","2000","2","13",-0.149999999999999,"lds2",1,172,1
"173.lds2","Wr","2000","3","10",0.0700000000000003,"lds2",1,173,1
"174.lds2","Wr","2000","2","0",0,"lds2",0,174,1
"175.lds2","Wr","2000","1","10",0.180000000000001,"lds2",1,175,1
"176.lds2","Wr","2000","3","11",-0.0149999999999988,"lds2",1,176,1
"177.lds2","Br","2000","1","12",0.350000000000001,"lds2",1,177,1
"178.lds2","Wi","2000","3","10",-0.17,"lds2",1,178,1
"179.lds2","Wi","2000","3","13",0.0500000000000007,"lds2",1,179,1
"180.lds2","Br","2000","1","10",-0.0399999999999991,"lds2",1,180,1
"181.lds2","Br","2000","3","13",0.255000000000001,"lds2",1,181,1
"182.lds2","Br","2000","3","12",-0.205,"lds2",1,182,1
"183.lds2","Br","2000","2","10",0.140000000000001,"lds2",1,183,1
"184.lds2","Br","2000","3","10",-0.00499999999999901,"lds2",1,184,1
"185.lds2","Br","2000","3","12",-0.0549999999999997,"lds2",1,185,1
"186.lds2","Br","2000","3","12",-0.279999999999999,"lds2",1,186,1
"187.lds2","Br","2000","1","11",0.265000000000001,"lds2",1,187,1
"188.lds2","Br","2000","2","13",-0.174999999999999,"lds2",1,188,1
"189.lds2","Br","2000","1","0",0,"lds2",0,189,1
"190.lds2","Br","2000","2","10",-0.279999999999999,"lds2",1,190,1
