"","study","latent","nearestGene","H4K12ac"
"615","Central","Expressed",0,5.63478960316925
"616","Central","Unexpressed",36521,4.99721227376411
"617","Resting","Unexpressed",0,5.18178355029209
"618","Central","Expressed",13943,5.15905529921453
"619","Central","Expressed",2388,5.01727983681492
"620","Active","Unexpressed",8567,3.93182563272433
"621","Central","Expressed",487506,4.31748811353631
"622","Central","Expressed",0,5.63478960316925
"623","Resting","Unexpressed",73019,4.29045944114839
"624","Central","Unexpressed",0,5.52942908751142
"625","Jurkat","Expressed",0,5.87211778947542
"626","Resting","Unexpressed",0,4.78749174278205
"627","Central","Expressed",41094,4.54329478227
"628","Active","Unexpressed",109543,4.47733681447821
"629","Central","Unexpressed",0,5.88610403145016
"630","Jurkat","Expressed",0,5.89164421182577
"631","Central","Unexpressed",0,6.21460809842219
"632","Resting","Unexpressed",0,6.62936325343745
"633","Active","Unexpressed",0,6.70441435496411
"634","Central","Expressed",0,6.16751649088834
"635","Central","Expressed",0,6.13772705408623
"636","Central","Expressed",0,6.16751649088834
"637","Active","Expressed",1285,5.90263333340137
"638","Central","Expressed",0,5.8636311755981
"639","Central","Expressed",0,5.85793315448346
"640","Active","Expressed",0,5.79605775076537
"641","Central","Expressed",0,5.75574221358691
"642","Central","Expressed",63741,5.64544689764324
"643","Bcl-2","Unexpressed",0,5.07517381523383
"644","Central","Unexpressed",261008,4.23410650459726
"645","Central","Unexpressed",0,5.605802066296
"646","Central","Expressed",54225,5.26269018890489
"647","Resting","Expressed",24881,5.37527840768417
"648","Central","Unexpressed",0,5.69035945432406
"649","Central","Unexpressed",0,5.69035945432406
"650","Bcl-2","Expressed",0,4.98360662170834
"651","Jurkat","Expressed",0,5.04985600724954
"652","Central","Unexpressed",0,5.46806014113513
"653","Active","Unexpressed",0,5.65599181081985
"654","Active","Unexpressed",0,5.63121178182137
"655","Bcl-2","Unexpressed",0,5.61677109766657
"656","Central","Expressed",0,5.65599181081985
"657","Active","Unexpressed",0,5.14166355650266
"658","Central","Unexpressed",1568,5.57215403217776
"659","Central","Expressed",2078,5.57594910314632
"660","Central","Unexpressed",1871,4.82028156560504
"661","Central","Expressed",10926,5.96357934361845
"662","Active","Unexpressed",15433,5.96100533962327
"663","Active","Expressed",13749,5.95324333428778
"664","Active","Unexpressed",13540,5.95324333428778
"665","Resting","Expressed",2307,5.95324333428778
"666","Resting","Expressed",9986,5.8664680569333
"667","Central","Expressed",0,5.88332238848828
"668","Jurkat","Expressed",0,6.30261897574491
"669","Active","Unexpressed",3508,6.3750248198281
"670","Central","Expressed",0,6.13339804299665
"671","Resting","Unexpressed",0,5.77455154554441
"672","Central","Expressed",0,5.78382518232974
"673","Central","Expressed",0,5.79301360838414
"674","Active","Unexpressed",0,6.2363695902037
"675","Active","Expressed",0,6.36647044773144
"676","Active","Expressed",0,6.38012253689976
"677","Active","Unexpressed",0,6.3818160174061
"678","Active","Expressed",0,6.3818160174061
"679","Active","Expressed",0,6.38856140554563
"680","Active","Expressed",0,6.3818160174061
"681","Central","Expressed",0,6.3818160174061
"682","Resting","Expressed",0,6.38687931936265
"683","Active","Expressed",0,6.40191719672719
"684","Bcl-2","Unexpressed",0,6.32256523992728
"685","Resting","Unexpressed",40357,4.38202663467388
"686","Resting","Unexpressed",0,5.14749447681345
"687","Active","Unexpressed",0,5.96357934361845
"688","Central","Expressed",0,6.00881318544259
"689","Central","Unexpressed",0,6.04025471127741
"690","Active","Unexpressed",0,5.91350300563827
"691","Active","Unexpressed",0,5.90536184805457
"692","Central","Expressed",0,5.65948221575962
"693","Central","Expressed",0,6.13772705408623
"694","Central","Expressed",0,6.15060276844628
"695","Resting","Unexpressed",0,6.24416690066374
"696","Jurkat","Expressed",0,6.11146733950268
"697","Resting","Expressed",0,5.91620206260743
"698","Resting","Expressed",0,5.91350300563827
"699","Central","Expressed",0,5.8805329864007
"700","Active","Expressed",0,5.85220247977447
"701","Resting","Expressed",0,5.83188247728352
"702","Central","Expressed",0,5.57972982598622
"703","Central","Expressed",0,4.85203026391962
"704","Central","Expressed",0,5.79301360838414
"705","Jurkat","Unexpressed",0,5.7037824746562
"706","Central","Expressed",5258,6.2841341610708
"707","Central","Expressed",18511,6.289715570909
"708","Active","Unexpressed",29114,6.18208490671663
"709","Active","Expressed",0,5.71702770140622
"710","Jurkat","Expressed",0,5.64897423816121
"711","Active","Unexpressed",9330,5.31811999384422
"712","Central","Unexpressed",0,5.05624580534831
"713","Active","Expressed",0,5.5683445037611
"714","Central","Expressed",0,5.79301360838414
"715","Resting","Unexpressed",0,5.3890717298165
"716","Active","Expressed",0,5.35658627467201
"717","Active","Expressed",71265,3.13549421592915
"718","Central","Unexpressed",69415,3.13549421592915
"719","Jurkat","Unexpressed",171426,6.51619307604296
"720","Resting","Unexpressed",171642,6.51471269087253
"721","Active","Unexpressed",171680,6.51471269087253
"722","Active","Unexpressed",79189,4.04305126783455
"723","Central","Unexpressed",0,4.70953020131233
"724","Resting","Unexpressed",0,2.99573227355399
"725","Central","Expressed",0,2.99573227355399
"726","Resting","Unexpressed",0,5.20948615284142
"727","Resting","Expressed",0,5.20948615284142
"728","Resting","Expressed",0,5.28826703069454
"729","Central","Unexpressed",0,3.17805383034795
"730","Central","Expressed",0,6.01859321449623
"731","Active","Expressed",0,5.91079664404053
"732","Bcl-2","Unexpressed",0,5.87211778947542
"733","Central","Expressed",0,6.1779441140506
"734","Central","Expressed",0,5.73657229747919
"735","Central","Expressed",0,4.93447393313069
"736","Bcl-2","Unexpressed",0,5.13579843705026
"737","Active","Expressed",0,5.26269018890489
"738","Bcl-2","Expressed",0,5.36597601502185
"739","Resting","Unexpressed",0,5.37063802812766
"740","Active","Expressed",0,5.60947179518496
"741","Active","Unexpressed",0,5.67332326717149
"742","Central","Expressed",0,5.62762111369064
"743","Central","Unexpressed",0,5.78689738136671
"744","Active","Unexpressed",0,5.51745289646471
"745","Active","Unexpressed",0,0
"746","Bcl-2","Expressed",0,4.7361984483945
"747","Active","Unexpressed",29838,4.77912349311153
"748","Jurkat","Unexpressed",0,5.39816270151775
"749","Resting","Expressed",0,5.24174701505964
"750","Central","Expressed",0,4.12713438504509
"751","Active","Expressed",0,2.30258509299405
"752","Active","Unexpressed",0,2.99573227355399
"753","Resting","Unexpressed",7666,1.09861228866811
"754","Active","Expressed",0,2.07944154167984
"755","Active","Expressed",0,3.46573590279973
"756","Resting","Expressed",2374,4.23410650459726
"757","Resting","Expressed",0,5.04342511691925
"758","Resting","Unexpressed",0,5.4510384535657
"759","Active","Expressed",0,5.48893772615669
"760","Resting","Unexpressed",0,5.51342874616498
"761","Central","Expressed",0,5.52545293913178
"762","Central","Expressed",0,5.66988092298052
"763","Active","Unexpressed",0,5.7037824746562
"764","Active","Unexpressed",0,5.60947179518496
"765","Active","Unexpressed",0,5.59471137960184
"766","Active","Expressed",0,5.59842195899838
"767","Resting","Expressed",0,5.50125821054473
"768","Resting","Unexpressed",0,5.42934562895444
"769","Central","Expressed",0,5.06259503302697
"770","Central","Expressed",0,5.06890420222023
"771","Bcl-2","Unexpressed",0,5.57972982598622
"772","Active","Expressed",0,5.8171111599632
"773","Active","Expressed",0,5.85507192220243
"774","Central","Unexpressed",0,6.00881318544259
"775","Resting","Expressed",0,5.99146454710798
"776","Bcl-2","Expressed",0,5.8636311755981
"777","Central","Unexpressed",0,5.6937321388027
"778","Resting","Unexpressed",0,5.48893772615669
"779","Active","Unexpressed",17702,5.65248918026865
"780","Central","Expressed",12617,5.65948221575962
"781","Central","Expressed",619,5.56068163101553
"782","Central","Expressed",0,5.39362754635236
"783","Active","Unexpressed",0,5.39816270151775
"784","Active","Expressed",4058,5.53338948872752
"785","Resting","Unexpressed",0,5.38449506278909
"786","Central","Expressed",4046,5.41610040220442
"787","Central","Unexpressed",0,5.52545293913178
"788","Resting","Unexpressed",0,5.44673737166631
"789","Central","Expressed",0,5.28826703069454
"790","Central","Unexpressed",6029,5.30826769740121
"791","Bcl-2","Expressed",0,5.75574221358691
"792","Central","Unexpressed",12465,5.6970934865054
"793","Active","Unexpressed",0,5.6970934865054
"794","Resting","Expressed",0,5.78996017089725
"795","Active","Unexpressed",0,5.71702770140622
"796","Central","Unexpressed",9469,5.10594547390058
"797","Resting","Unexpressed",0,5.5683445037611
"798","Active","Expressed",0,5.50938833662798
"799","Central","Expressed",0,5.47227067367148
"800","Jurkat","Expressed",0,5.36129216570943
"801","Central","Expressed",27532,5.63121178182137
"802","Resting","Expressed",0,5.80513496891649
"803","Central","Unexpressed",7412,4.54329478227
"804","Resting","Unexpressed",45031,4.64439089914137
"805","Active","Expressed",0,5.92425579741453
"806","Resting","Expressed",0,5.94017125272043
"807","Active","Unexpressed",0,5.9427993751267
"808","Central","Expressed",0,5.89440283426485
"809","Central","Expressed",0,5.85793315448346
"810","Central","Expressed",0,5.85793315448346
"811","Active","Unexpressed",0,5.8406416573734
"812","Active","Unexpressed",0,5.82008293035236
"813","Bcl-2","Expressed",0,5.81413053182507
"814","Central","Expressed",0,5.78074351579233
"815","Central","Unexpressed",0,6.06378520868761
"816","Central","Unexpressed",0,6.05208916892442
"817","Central","Unexpressed",0,6.03787091992214
"818","Central","Expressed",0,5.97380961186926
"819","Central","Expressed",0,5.82008293035236
"820","Central","Unexpressed",0,5.80814248998044
"821","Resting","Unexpressed",0,5.66988092298052
"822","Central","Expressed",0,5.93489419561959
"823","Resting","Unexpressed",0,5.94542060860658
"824","Resting","Unexpressed",0,5.96870755998537
"825","Central","Expressed",0,5.68697535633982
"826","Central","Expressed",0,5.56068163101553
"827","Resting","Expressed",0,5.5683445037611
"828","Central","Expressed",0,5.57594910314632
"829","Jurkat","Expressed",26065,5.01727983681492
"830","Jurkat","Expressed",0,4.81218435537242
"831","Central","Unexpressed",0,5.01063529409626
"832","Central","Unexpressed",0,5.03695260241363
"833","Central","Unexpressed",9625,5.37527840768417
"834","Central","Unexpressed",0,5.55295958492162
"835","Central","Unexpressed",2243,5.57215403217776
"836","Central","Expressed",557,5.78689738136671
"837","Central","Expressed",0,5.18738580584075
"838","Active","Expressed",0,5.72358510195238
"839","Active","Expressed",0,5.7268477475872
"840","Central","Unexpressed",0,5.85793315448346
"841","Resting","Expressed",0,6.00635315960173
"842","Central","Expressed",0,6.04263283368238
"843","Resting","Unexpressed",0,6.01859321449623
"844","Active","Unexpressed",0,6.04500531403601
"845","Resting","Unexpressed",0,6.11589212548303
"846","Jurkat","Expressed",0,6.11146733950268
"847","Active","Expressed",0,6.07993319509559
"848","Central","Expressed",0,6.0591231955818
"849","Central","Unexpressed",0,6.0591231955818
"850","Central","Unexpressed",0,5.99893656194668
"851","Central","Expressed",0,5.93753620508243
"852","Central","Expressed",0,5.91350300563827
"853","Central","Unexpressed",0,5.91620206260743
"854","Active","Unexpressed",0,5.88332238848828
"855","Active","Unexpressed",0,5.88610403145016
"856","Active","Expressed",0,5.67675380226828
"857","Central","Expressed",1754,4.86753445045558
"858","Bcl-2","Expressed",0,5.30826769740121
"859","Central","Unexpressed",0,5.30826769740121
"860","Central","Unexpressed",0,5.38449506278909
"861","Central","Unexpressed",0,5.38449506278909
"862","Active","Unexpressed",0,5.39816270151775
"863","Central","Expressed",0,5.50938833662798
"864","Resting","Unexpressed",0,5.68017260901707
"865","Central","Unexpressed",0,5.6970934865054
"866","Central","Unexpressed",0,5.68697535633982
"867","Central","Expressed",0,5.69035945432406
"868","Central","Expressed",0,5.52942908751142
"869","Central","Expressed",0,5.53338948872752
"870","Resting","Unexpressed",0,5.52545293913178
"871","Active","Unexpressed",0,5.74620319054015
"872","Jurkat","Expressed",0,5.75574221358691
"873","Resting","Expressed",0,5.80513496891649
"874","Jurkat","Unexpressed",0,5.88332238848828
"875","Resting","Expressed",0,5.98896141688986
"876","Central","Expressed",0,6.07534603108868
"877","Jurkat","Expressed",2408,5.80513496891649
"878","Active","Unexpressed",0,5.06890420222023
"879","Central","Expressed",0,5.65599181081985
"880","Jurkat","Expressed",0,5.80211837537706
"881","Bcl-2","Expressed",0,5.64190707093811
"882","Central","Unexpressed",0,5.64897423816121
"883","Central","Unexpressed",5302,5.61677109766657
"884","Central","Unexpressed",0,5.42053499927229
"885","Central","Expressed",59889,3.89182029811063
"886","Active","Unexpressed",7459,4.36944785246702
"887","Jurkat","Expressed",6122,4.31748811353631
"888","Central","Expressed",10833,5.93224518744801
"889","Resting","Unexpressed",19031,6.05443934626937
"890","Resting","Expressed",21865,6.16961073249146
"891","Active","Unexpressed",0,5.93753620508243
"892","Jurkat","Expressed",9084,6.35610766069589
"893","Central","Unexpressed",0,6.21060007702465
"894","Resting","Unexpressed",0,6.20455776256869
"895","Central","Unexpressed",0,6.37331978957701
"896","Central","Unexpressed",8108,6.49978704065585
"897","Active","Expressed",5722,6.52502965784346
"898","Active","Expressed",0,6.50578406012823
"899","Central","Expressed",0,6.49828214947643
"900","Resting","Unexpressed",0,6.40191719672719
"901","Resting","Unexpressed",10782,6.41673228251233
"902","Active","Expressed",0,6.24027584517077
"903","Resting","Unexpressed",0,6.1527326947041
"904","Active","Unexpressed",0,5.8664680569333
"905","Jurkat","Expressed",0,5.87493073085203
"906","Resting","Unexpressed",0,5.87773578177964
"907","Active","Expressed",0,5.88610403145016
"908","Resting","Unexpressed",0,5.63835466933375
"909","Central","Unexpressed",0,5.45958551414416
"910","Bcl-2","Expressed",0,5.59098698051086
"911","Active","Expressed",2457,5.59842195899838
"912","Resting","Expressed",2564,5.59842195899838
"913","Active","Expressed",0,5.34233425196481
"914","Active","Unexpressed",0,5.56452040732269
"915","Central","Unexpressed",0,5.73009978297357
"916","Active","Unexpressed",0,5.39362754635236
"917","Central","Unexpressed",0,4.98360662170834
"918","Resting","Unexpressed",0,4.40671924726425
"919","Central","Expressed",32467,4.77068462446567
"920","Central","Expressed",0,5.02388052084628
"921","Central","Expressed",134578,3.91202300542815
"922","Central","Expressed",0,4.44265125649032
"923","Central","Expressed",0,4.54329478227
"924","Active","Unexpressed",72209,5.05624580534831
"925","Central","Unexpressed",89294,4.17438726989564
"926","Central","Expressed",53749,4.27666611901606
"927","Central","Expressed",0,5.47646355193151
"928","Active","Unexpressed",0,5.6970934865054
"929","Active","Expressed",0,5.74939298590825
"930","Central","Expressed",0,5.76205138278018
"931","Active","Unexpressed",0,5.81413053182507
"932","Central","Expressed",0,5.79909265446053
"933","Jurkat","Expressed",0,5.68697535633982
"934","Active","Expressed",12887,5.47646355193151
"935","Resting","Unexpressed",0,5.26269018890489
"936","Active","Unexpressed",0,5.11799381241676
"937","Central","Expressed",0,5.72358510195238
"938","Central","Unexpressed",0,5.69035945432406
"939","Active","Unexpressed",0,5.605802066296
"940","Central","Expressed",0,5.87211778947542
