"","age","length"
"6328",3290,130
"6329",1830,120
"6330",2195,127
"6331",1830,128
"6332",3290,128
"6333",4020,132
"6334",4020,133
"6335",2926,114
"6336",1831,115
"6337",2196,122
"6338",4386,139
"6339",1831,116
"6340",3291,120
"6341",4751,120
"6342",5846,126
"6343",3659,129
"6344",4389,119
"6345",1834,119
"6346",4389,133
"6347",4389,122
"6348",5849,123
"6349",4024,133
"6350",4024,123
"6351",2199,127
"6352",2929,122
"6353",2929,122
"6354",2564,116
"6355",3659,131
"6356",4389,120
"6357",4389,123
"6358",1834,109
"6359",2929,113
"6360",4389,125
"6361",4025,118
"6362",4390,122
"6363",3660,122
"6364",4025,119
"6365",2930,127
"6366",5485,126
"6367",2565,112
"6368",2200,121
"6369",4390,132
"6370",3660,117
"6371",4025,118
"6372",4756,121
"6373",4391,122
"6374",5851,123
"6375",2566,123
"6376",2566,123
"6377",1837,121
"6378",4027,123
"6379",2567,122
"6380",2202,112
"6381",5122,127
"6382",5122,138
"6383",2932,122
"6384",5122,125
"6385",1837,110
"6386",2202,123
"6387",2932,121
"6388",4392,123
"6389",3297,117
"6390",2932,137
"6391",2568,117
"6392",1838,119
"6393",4758,124
"6394",1838,115
"6395",2568,133
"6396",1838,111
"6397",2568,119
"6398",4758,120
"6399",5123,127
"6400",4028,113
"6401",2203,121
"6402",1838,110
"6403",2203,116
"6404",4028,119
"6405",4760,120
"6406",2570,108
"6407",1480,119
"6408",2213,123
"6409",2578,119
"6410",3673,127
"6411",1850,117
"6412",2945,120
"6413",3675,131
"6414",5500,132
"6415",3675,131
"6416",5500,131
"6417",5135,131
"6418",5500,134
"6419",6230,129
"6420",4405,132
"6421",2945,122
"6422",4405,123
"6423",5866,127
"6424",5136,133
"6425",5866,130
"6426",4041,127
"6427",4041,127
"6428",5866,135
"6429",4771,128
"6430",2581,117
"6431",5866,124
"6432",2581,123
"6433",4771,124
"6434",5501,131
"6435",5139,126
"6436",5140,125
"6437",5505,125
"6438",5870,131
"6439",3680,125
"6440",4410,125
"6441",4775,129
"6442",4045,132
"6443",5505,131
"6444",4410,128
"6445",2221,124
"6446",4411,132
"6447",2221,122
"6448",4046,127
"6449",2951,123
"6450",6236,130
"6451",2951,127
"6452",4411,121
"6453",4046,129
"6454",3681,120
"6455",4411,132
"6456",4411,128
"6457",5871,133
"6458",4411,118
"6459",2951,113
"6460",4046,123
"6461",2221,128
"6462",4411,129
"6463",4046,130
"6464",2586,120
"6465",6236,116
"6466",4411,132
"6467",5507,126
"6468",5142,137
"6469",4777,121
"6470",2222,117
"6471",3682,126
"6472",4412,123
"6473",4412,130
"6474",5143,132
"6475",2588,123
"6476",3318,132
"6477",5143,129
"6478",3683,133
"6479",5508,126
"6480",5873,135
"6481",4778,125
"6482",2953,136
"6483",5508,133
"6484",5508,122
"6485",4413,121
"6486",4048,131
"6487",5508,127
"6488",4048,121
"6489",2953,118
"6490",1858,116
"6491",5508,127
"6492",4778,129
"6493",4778,123
"6494",3318,117
"6495",4413,118
"6496",5143,131
"6497",5143,131
"6498",5873,137
"6499",3683,122
"6500",5508,117
"6501",5873,129
"6502",2953,119
"6503",5508,134
"6504",4780,126
"6505",2225,120
"6506",5875,130
"6507",4415,119
"6508",2590,124
"6509",2225,123
"6510",2590,126
"6511",3685,119
"6512",5510,123
"6513",2955,124
"6514",2225,118
"6515",4050,125
"6516",2590,114
"6517",3320,117
"6518",4415,118
"6519",1860,117
"6520",4050,126
"6521",4415,123
"6522",4050,126
"6523",1860,127
"6524",3320,122
"6525",5510,125
"6526",2955,124
"6527",4050,125
"6528",3685,126
"6529",2590,122
"6530",2590,119
"6531",5145,127
"6532",1860,121
"6533",4415,130
"6534",4415,139
"6535",5875,116
"6536",1860,118
"6537",4415,121
"6538",5510,133
"6539",5145,129
"6540",4415,116
"6541",3320,126
"6542",5145,132
"6543",4050,133
"6544",2225,108
"6545",4415,138
"6546",2226,121
"6547",2591,126
"6548",5876,130
"6549",4781,125
"6550",7336,121
"6551",4051,133
"6552",4781,128
"6553",4051,126
"6554",4416,128
"6555",2591,123
"6556",3321,129
"6557",7336,133
"6558",1861,116
"6559",4051,123
"6560",4051,119
"6561",1861,118
"6562",3686,120
"6563",3321,127
"6564",2591,129
"6565",5511,132
"6566",4782,129
"6567",4782,126
"6568",3322,130
"6569",4782,124
"6570",3687,120
"6571",2227,122
"6572",4782,135
"6573",2957,127
"6574",5512,130
"6575",3322,120
"6576",5512,133
"6577",5877,128
"6578",5878,126
"6579",2593,125
"6580",2228,124
"6581",5878,125
"6582",4783,133
"6583",2228,124
"6584",6243,138
"6585",3323,130
"6586",6243,133
"6587",2958,129
"6588",1863,116
"6589",2593,124
"6590",2228,120
"6591",4418,127
"6592",5513,130
"6593",2228,130
"6594",4783,127
"6595",5148,134
"6596",2958,124
"6597",3323,124
"6598",3688,115
"6599",4418,128
"6600",5513,123
"6601",2958,128
"6602",4053,128
"6603",4053,125
"6604",2593,123
"6605",4783,126
"6606",4053,132
"6607",2958,132
"6608",2958,127
"6609",4418,117
"6610",4418,124
"6611",1499,128
"6612",4419,124
"6613",2959,127
"6614",3689,129
"6615",6244,130
"6616",4419,133
"6617",5879,130
"6618",5879,128
"6619",2229,117
"6620",2229,117
"6621",5514,127
"6622",4419,142
"6623",1864,116
"6624",2229,119
"6625",2594,131
"6626",2229,118
"6627",6609,124
"6628",5879,123
"6629",1864,115
"6630",3689,118
"6631",3324,133
"6632",4787,136
"6633",2232,122
"6634",3327,122
"6635",5517,130
"6636",3692,132
"6637",5882,118
"6638",6247,136
"6639",6247,117
"6640",5517,126
"6641",5517,116
"6642",6612,127
"6643",4057,134
"6644",4057,120
"6645",4057,126
"6646",4422,123
"6647",5517,126
"6648",5882,120
"6649",4788,128
"6650",2233,118
"6651",4788,130
"6652",5153,128
"6653",4423,123
"6654",4058,130
"6655",5154,129
"6656",4789,129
"6657",4789,128
"6658",4059,126
"6659",5154,128
"6660",4059,126
"6661",1869,113
"6662",2234,124
"6663",2234,115
"6664",7344,130
"6665",6249,134
"6666",3329,123
"6667",2234,111
"6668",3329,124
"6669",3694,126
"6670",5519,136
"6671",4059,125
"6672",5519,136
"6673",3694,127
"6674",4059,121
"6675",2234,120
"6676",1504,115
"6677",5154,134
"6678",6614,133
"6679",6979,122
"6680",2967,121
"6681",4792,128
"6682",5522,147
"6683",5157,121
"6684",5158,128
"6685",3698,114
"6686",2968,124
"6687",3698,125
"6688",4428,120
"6689",4428,115
"6690",5158,119
"6691",6253,137
"6692",5158,130
"6693",7348,132
"6694",5888,122
"6695",3698,119
"6696",6254,124
"6697",5159,128
"6698",7714,129
"6699",3699,134
"6700",3699,134
"6701",4064,130
"6702",2969,130
"6703",3334,125
"6704",2969,127
"6705",5524,121
"6706",3334,141
"6707",4794,128
"6708",6619,134
"6709",2239,125
"6710",5159,135
"6711",6619,125
"6712",4794,131
"6713",4429,128
"6714",4794,129
"6715",4064,128
"6716",1874,117
"6717",7349,125
"6718",6254,133
"6719",4064,121
"6720",2239,118
"6721",7714,129
"6722",1874,122
"6723",3699,129
"6724",2969,127
"6725",4429,119
"6726",4431,133
"6727",1876,114
"6728",2607,125
"6729",3337,125
"6730",2607,114
"6731",1877,120
"6732",3702,122
"6733",2972,126
"6734",4068,118
"6735",4798,131
"6736",3338,124
"6737",2973,127
"6738",4068,120
"6739",3703,116
"6740",2973,132
"6741",2973,131
"6742",1513,121
"6743",5529,125
"6744",2609,120
"6745",2974,121
"6746",1879,114
"6747",6259,126
"6748",4434,115
"6749",1879,116
"6750",2244,121
"6751",4434,124
"6752",5529,120
"6753",2976,126
"6754",3706,118
"6755",1881,122
"6756",5166,119
"6757",4802,123
"6758",1882,117
"6759",3707,129
"6760",3707,117
"6761",3342,131
"6762",5168,131
"6763",4438,129
"6764",3708,118
"6765",1883,123
"6766",5533,135
"6767",3708,126
"6768",1883,114
"6769",4803,133
"6770",1518,109
"6771",3344,124
"6772",4804,130
"6773",3344,129
"6774",2614,114
"6775",3709,126
"6776",5534,134
"6777",5534,124
"6778",2614,127
"6779",1885,121
"6780",2615,132
"6781",4075,128
"6782",4440,125
"6783",1520,124
"6784",4441,126
"6785",4076,124
"6786",4076,128
"6787",4441,124
"6788",2981,126
"6789",2981,129
"6790",2621,126
"6791",2621,119
"6792",2190,128
"6793",4380,129
"6794",2920,125
"6795",1829,119
"6796",2924,120
"6797",4749,119
"6798",2924,130
"6799",4749,127
"6800",5844,133
"6801",2559,122
"6802",2924,123
"6803",2924,121
"6804",1829,128
"6805",4019,134
"6806",4385,129
"6807",6210,121
"6808",4750,131
"6809",4385,122
"6810",4751,121
"6811",4386,122
"6812",4754,112
"6813",4754,128
"6814",5119,132
"6815",2564,129
"6816",5484,128
"6817",5485,138
"6818",2565,126
"6819",4025,133
"6820",5485,128
"6821",1836,125
"6822",4391,117
"6823",3296,121
"6824",5486,132
"6825",2566,126
"6826",2566,116
"6827",1836,119
"6828",1836,126
"6829",4026,124
"6830",2201,124
"6831",4026,128
"6832",2931,128
"6833",2567,122
"6834",2567,118
"6835",4757,121
"6836",3297,117
"6837",4757,132
"6838",4392,112
"6839",1837,122
"6840",4027,124
"6841",4027,119
"6842",4757,129
"6843",3297,124
"6844",3297,119
"6845",2567,110
"6846",4757,119
"6847",3297,121
"6848",1837,121
"6849",2202,112
"6850",5487,127
"6851",4765,128
"6852",4765,124
"6853",1845,111
"6854",2575,122
"6855",4400,120
"6856",2213,113
"6857",2578,115
"6858",2943,125
"6859",2213,119
"6860",2214,115
"6861",2579,119
"6862",3674,132
"6863",2944,119
"6864",2214,119
"6865",2944,128
"6866",2944,119
"6867",4769,131
"6868",2214,121
"6869",3675,126
"6870",1850,117
"6871",4405,128
"6872",4040,124
"6873",4405,120
"6874",5135,127
"6875",5865,125
"6876",2215,118
"6877",5500,127
"6878",3310,123
"6879",3310,127
"6880",5135,125
"6881",3310,118
"6882",5500,128
"6883",2215,127
"6884",4405,118
"6885",1851,111
"6886",4406,128
"6887",1851,114
"6888",2581,117
"6889",3676,123
"6890",3311,123
"6891",2581,123
"6892",4771,125
"6893",2946,124
"6894",6231,123
"6895",2946,123
"6896",4772,136
"6897",4772,127
"6898",6597,129
"6899",6962,121
"6900",5502,127
"6901",5867,129
"6902",6232,130
"6903",6597,129
"6904",5137,132
"6905",5505,128
"6906",2585,113
"6907",5140,126
"6908",2950,118
"6909",2950,124
"6910",5505,127
"6911",2950,129
"6912",5870,131
"6913",5505,132
"6914",4775,118
"6915",5140,126
"6916",4045,128
"6917",2585,118
"6918",3315,124
"6919",4045,131
"6920",4410,120
"6921",2950,125
"6922",5505,134
"6923",4775,122
"6924",2950,121
"6925",3680,124
"6926",4045,127
"6927",2950,117
"6928",5870,130
"6929",3315,118
"6930",2950,120
"6931",5505,128
"6932",3680,111
"6933",1855,118
"6934",4776,126
"6935",5141,133
"6936",3681,123
"6937",2586,127
"6938",2951,129
"6939",4776,133
"6940",5506,123
"6941",4046,125
"6942",1856,115
"6943",4046,128
"6944",4046,131
"6945",4046,116
"6946",2951,119
"6947",4776,128
"6948",3681,127
"6949",3681,127
"6950",5142,135
"6951",2587,126
"6952",5872,127
"6953",6237,128
"6954",5507,125
"6955",4412,124
"6956",2952,132
"6957",2587,130
"6958",4412,131
"6959",6238,124
"6960",2588,127
"6961",5873,118
"6962",3683,126
"6963",3683,131
"6964",2223,121
"6965",4048,123
"6966",5508,133
"6967",3683,123
"6968",3683,116
"6969",5143,125
"6970",6968,123
"6971",3683,124
"6972",2953,120
"6973",6238,132
"6974",4780,135
"6975",4050,119
"6976",4415,123
"6977",4050,131
"6978",4780,120
"6979",4415,128
"6980",2955,123
"6981",2955,124
"6982",4415,123
"6983",2590,122
"6984",3685,125
"6985",4415,128
"6986",5145,133
"6987",4415,120
"6988",5145,121
"6989",5145,123
"6990",5145,124
"6991",2955,118
"6992",5145,123
"6993",3685,121
"6994",3320,120
"6995",5145,134
"6996",2590,117
"6997",3685,117
"6998",2955,129
"6999",2225,122
"7000",4415,115
"7001",4050,117
"7002",5875,131
"7003",2590,122
"7004",4415,133
"7005",2590,117
"7006",4416,123
"7007",2956,119
"7008",5511,120
"7009",3321,119
"7010",3321,120
"7011",4781,128
"7012",4416,132
"7013",4051,125
"7014",5876,130
"7015",1498,106
"7016",1864,112
"7017",3690,126
"7018",3690,124
"7019",4786,123
"7020",3326,118
"7021",2961,120
"7022",4421,127
"7023",2231,111
"7024",2596,121
"7025",2961,118
"7026",2961,122
"7027",2596,117
"7028",2232,125
"7029",1867,119
"7030",2232,115
"7031",6247,133
"7032",4057,123
"7033",2962,116
"7034",4057,125
"7035",4057,131
"7036",4057,127
"7037",4787,134
"7038",5517,122
"7039",5517,126
"7040",2962,124
"7041",2962,126
"7042",3327,112
"7043",1868,115
"7044",3328,126
"7045",2233,116
"7046",2963,121
"7047",5153,121
"7048",2603,127
"7049",4064,130
"7050",2969,116
"7051",4064,121
"7052",1874,120
"7053",3699,128
"7054",2969,122
"7055",3699,121
"7056",5889,126
"7057",2239,124
"7058",3334,120
"7059",1874,120
"7060",1874,121
"7061",2969,122
"7062",4064,122
"7063",2240,120
"7064",4795,123
"7065",1875,117
"7066",2240,122
"7067",2240,117
"7068",2605,123
"7069",2970,125
"7070",2605,121
"7071",3338,119
"7072",4433,119
"7073",2243,115
"7074",3703,120
"7075",4433,123
"7076",2243,117
"7077",4798,131
"7078",1878,118
"7079",4798,116
"7080",2973,117
"7081",1878,116
"7082",3703,125
"7083",2973,126
"7084",5893,128
"7085",2608,124
"7086",1878,123
"7087",2608,121
"7088",4068,131
"7089",4433,130
"7090",3703,123
"7091",4799,125
"7092",2244,116
"7093",3704,136
"7094",4069,122
"7095",4434,127
"7096",3339,122
"7097",4799,128
"7098",2244,123
"7099",4069,121
"7100",1882,110
"7101",1882,121
"7102",2978,121
"7103",4073,125
"7104",5533,124
"7105",5533,129
"7106",4804,129
"7107",4074,125
"7108",2249,120
"7109",5534,138
"7110",2249,118
"7111",4074,124
"7112",1519,107
"7113",5534,122
"7114",2614,125
"7115",4074,131
"7116",4075,121
"7117",2250,122
"7118",3710,128
"7119",1885,111
"7120",1885,116
"7121",2980,120
"7122",2615,116
"7123",2250,120
"7124",1885,122
"7125",4075,123
"7126",5170,132
"7127",5900,132
"7128",4806,133
"7129",3346,127
"7130",4441,127
"7131",3711,128
"7132",5901,135
"7133",1886,113
"7134",2253,122
"7135",3713,130
"7136",2618,120
"7137",4443,125
"7138",3713,124
"7139",2618,121
"7140",2253,112
"7141",4078,125
"7142",1891,111
"7143",5541,131
"7144",5541,124
"7145",4811,129
"7146",3716,132
"7147",1891,121
"7148",2986,122
"7149",3351,122
"7150",2986,124
"7151",2836,119
"7152",4661,125
"7153",5391,123
"7154",2106,113
"7155",2106,118
"7156",4296,124
"7157",2107,122
"7158",2107,121
"7159",2474,113
"7160",4299,116
"7161",4302,121
"7162",2477,117
"7163",2842,126
"7164",1747,120
"7165",2113,122
"7166",2843,124
"7167",2478,114
"7168",4306,122
"7169",5037,130
"7170",6132,129
"7171",3942,129
"7172",4307,130
"7173",3942,137
"7174",2847,127
"7175",5403,129
"7176",2118,117
"7177",5768,133
"7178",2483,114
"7179",4308,127
"7180",2483,111
"7181",5038,129
"7182",3578,129
"7183",6138,143
"7184",7233,130
"7185",5408,122
"7186",5773,133
"7187",3583,121
"7188",5408,126
"7189",4679,124
"7190",4315,127
"7191",6505,129
"7192",4680,119
"7193",6505,132
"7194",5776,125
"7195",3222,134
"7196",2857,124
"7197",5412,132
"7198",2127,116
"7199",2127,124
"7200",3587,128
"7201",4317,126
"7202",3952,125
"7203",6145,129
"7204",2130,126
"7205",5780,127
"7206",3226,132
"7207",5416,126
"7208",5781,123
"7209",6146,122
"7210",4321,122
"7211",5781,127
"7212",1766,116
"7213",4321,126
"7214",3956,122
"7215",6511,135
"7216",3591,126
"7217",5051,126
"7218",3591,120
"7219",6511,121
"7220",3597,119
"7221",4692,132
"7222",2867,123
"7223",2137,125
"7224",3597,121
"7225",7247,129
"7226",3966,133
"7227",3966,136
"7228",4331,130
"7229",2871,126
"7230",1776,127
"7231",5061,132
"7232",4696,123
"7233",2141,123
"7234",3601,122
"7235",4331,131
"7236",4331,121
"7237",2871,112
"7238",3601,129
"7239",3601,122
"7240",3966,121
"7241",5426,127
"7242",3966,123
"7243",3601,131
"7244",2506,119
"7245",5064,132
"7246",5064,132
"7247",2144,112
"7248",3239,122
"7249",2144,118
"7250",2874,130
"7251",6524,137
"7252",4699,120
"7253",3239,124
"7254",5794,124
"7255",6159,129
"7256",2146,132
"7257",5066,135
"7258",3606,123
"7259",5066,130
"7260",4701,123
"7261",4336,129
"7262",8353,135
"7263",5068,128
"7264",4338,132
"7265",2878,129
"7266",2878,120
"7267",3608,130
"7268",1783,113
"7269",5069,131
"7270",3247,124
"7271",3977,133
"7272",6168,127
"7273",2518,126
"7274",6168,122
"7275",2153,121
"7276",2518,119
"7277",3614,124
"7278",4344,131
"7279",2154,122
"7280",6171,129
"7281",3616,132
"7282",6171,136
"7283",1791,121
"7284",5076,122
"7285",3981,122
"7286",5441,128
"7287",3981,125
"7288",5806,139
"7289",5807,137
"7290",2157,125
"7291",3982,134
"7292",2157,127
"7293",2157,125
"7294",5442,129
"7295",1427,109
"7296",2887,125
"7297",2524,127
"7298",5445,132
"7299",2194,123
"7300",2924,124
"7301",1830,113
"7302",1830,124
"7303",1830,120
"7304",1830,118
"7305",4753,133
"7306",2929,129
"7307",5120,128
"7308",2200,123
"7309",2201,118
"7310",2566,119
"7311",2568,129
"7312",1838,124
"7313",3663,131
"7314",4758,127
"7315",3664,127
"7316",3664,134
"7317",3299,121
"7318",5128,123
"7319",2938,114
"7320",2208,113
"7321",5128,134
"7322",2938,119
"7323",5128,134
"7324",6223,131
"7325",1844,121
"7326",2574,123
"7327",6589,134
"7328",3670,121
"7329",2940,126
"7330",4765,123
"7331",2210,121
"7332",4035,127
"7333",5864,125
"7334",2214,125
"7335",3674,124
"7336",4769,128
"7337",5135,132
"7338",4406,131
"7339",6596,127
"7340",4771,132
"7341",4773,119
"7342",6964,127
"7343",5507,125
"7344",4412,115
"7345",6967,121
"7346",4777,127
"7347",3683,133
"7348",2588,127
"7349",2953,122
"7350",1858,112
"7351",4048,125
"7352",4778,124
"7353",2223,123
"7354",2953,115
"7355",2225,116
"7356",2225,117
"7357",3685,134
"7358",2592,123
"7359",2227,121
"7360",2227,122
"7361",5512,125
"7362",2592,127
"7363",2958,114
"7364",1863,112
"7365",1863,125
"7366",3323,125
"7367",5148,126
"7368",4418,124
"7369",2593,118
"7370",1863,109
"7371",5513,121
"7372",2958,126
"7373",2958,124
"7374",3688,121
"7375",2594,121
"7376",3689,130
"7377",6609,128
"7378",2959,121
"7379",2229,117
"7380",5149,122
"7381",1864,114
"7382",6244,124
"7383",2594,117
"7384",3324,124
"7385",4784,131
"7386",2594,126
"7387",2959,125
"7388",3324,131
"7389",6610,134
"7390",5515,125
"7391",2595,123
"7392",2230,121
"7393",3690,131
"7394",4055,123
"7395",1865,118
"7396",3325,124
"7397",2960,121
"7398",4420,122
"7399",2230,114
"7400",2230,113
"7401",4785,126
"7402",4420,129
"7403",5515,133
"7404",2595,119
"7405",2230,109
"7406",3690,122
"7407",5153,131
"7408",2963,126
"7409",3328,131
"7410",2598,121
"7411",1868,118
"7412",4423,125
"7413",3693,120
"7414",1868,111
"7415",3328,116
"7416",3693,128
"7417",2234,118
"7418",4424,124
"7419",2964,131
"7420",2964,129
"7421",2234,111
"7422",3329,121
"7423",2234,124
"7424",2234,120
"7425",2599,121
"7426",1869,121
"7427",2599,125
"7428",4789,132
"7429",4424,135
"7430",4059,132
"7431",4789,127
"7432",2964,120
"7433",3329,113
"7434",4059,123
"7435",2964,118
"7436",2964,121
"7437",5519,135
"7438",3329,134
"7439",5519,131
"7440",3329,130
"7441",3329,124
"7442",2234,116
"7443",4789,131
"7444",5519,133
"7445",3329,119
"7446",2965,115
"7447",5885,133
"7448",3695,127
"7449",3330,121
"7450",4790,128
"7451",4425,135
"7452",2235,118
"7453",2965,124
"7454",3695,120
"7455",6615,125
"7456",5520,125
"7457",3330,123
"7458",5520,127
"7459",5520,126
"7460",4060,125
"7461",4060,123
"7462",3330,132
"7463",5885,128
"7464",4425,121
"7465",2235,120
"7466",4790,131
"7467",4425,124
"7468",6251,133
"7469",2966,126
"7470",1871,120
"7471",2236,121
"7472",4061,126
"7473",2236,112
"7474",4426,120
"7475",2236,121
"7476",2601,119
"7477",4791,120
"7478",6251,126
"7479",2236,110
"7480",2236,120
"7481",2236,112
"7482",2236,121
"7483",4066,130
"7484",3336,125
"7485",5161,131
"7486",4066,131
"7487",4431,125
"7488",3701,124
"7489",4066,124
"7490",3701,130
"7491",4431,127
"7492",5526,134
"7493",4431,121
"7494",4431,128
"7495",5161,122
"7496",4066,121
"7497",1876,113
"7498",4431,122
"7499",2241,120
"7500",4066,122
"7501",2241,112
"7502",5891,123
"7503",3701,121
"7504",2606,126
"7505",3701,130
"7506",4066,131
"7507",4431,131
"7508",5526,122
"7509",6986,130
"7510",3701,128
"7511",4066,118
"7512",2241,112
"7513",3701,127
"7514",4431,121
"7515",5526,125
"7516",1512,115
"7517",1877,116
"7518",2607,124
"7519",2242,125
"7520",2607,121
"7521",5162,125
"7522",4432,130
"7523",1877,108
"7524",2242,130
"7525",2242,120
"7526",3702,127
"7527",3702,116
"7528",3702,115
"7529",2972,131
"7530",2242,120
"7531",1877,110
"7532",3702,125
"7533",2607,115
"7534",2607,125
"7535",3703,124
"7536",1878,115
"7537",2973,116
"7538",2245,119
"7539",4435,122
"7540",6260,133
"7541",4435,123
"7542",2610,119
"7543",4801,127
"7544",5166,127
"7545",4801,125
"7546",4071,128
"7547",2246,113
"7548",2612,130
"7549",1883,113
"7550",2978,130
"7551",2248,115
"7552",5168,138
"7553",1883,124
"7554",2613,118
"7555",2248,123
"7556",5899,133
"7557",5169,129
"7558",3709,132
"7559",6264,128
"7560",1884,120
"7561",6629,130
"7562",5534,137
"7563",2614,128
"7564",4439,133
"7565",5534,135
"7566",5169,118
"7567",5899,135
"7568",2249,114
"7569",3344,123
"7570",4439,131
"7571",4074,129
"7572",5169,123
"7573",5169,126
"7574",4075,123
"7575",4440,129
"7576",4075,135
"7577",4082,124
"7578",3354,130
"7579",2989,123
"7580",4814,139
"7581",4084,128
"7582",4814,129
"7583",5909,130
"7584",1894,125
"7585",5179,130
"7586",2989,129
"7587",7004,130
"7588",4449,133
"7589",4814,116
"7590",3719,127
"7591",6639,129
"7592",4084,124
"7593",3354,119
"7594",4085,131
"7595",5545,136
"7596",4450,124
"7597",4085,122
"7598",4085,122
"7599",5545,128
"7600",4085,139
"7601",6115,134
"7602",3925,130
"7603",3195,120
"7604",2101,119
"7605",6124,133
"7606",2109,122
"7607",3570,126
"7608",3939,133
"7609",2114,111
"7610",4304,126
"7611",4669,117
"7612",3940,119
"7613",2480,121
"7614",4305,131
"7615",2845,127
"7616",5765,135
"7617",3210,128
"7618",2115,118
"7619",3940,121
"7620",3577,133
"7621",3216,129
"7622",3951,127
"7623",2492,125
"7624",5047,132
"7625",4317,137
"7626",5047,134
"7627",6142,125
"7628",5420,129
"7629",5420,133
"7630",3961,125
"7631",1771,120
"7632",4692,135
"7633",3232,124
"7634",2137,123
"7635",5422,127
"7636",3232,132
"7637",2503,122
"7638",5058,136
"7639",5424,126
"7640",3235,124
"7641",2870,121
"7642",2141,125
"7643",3966,134
"7644",2871,126
"7645",4338,134
"7646",4703,123
"7647",4338,122
"7648",5798,125
"7649",2878,124
"7650",4338,123
"7651",2879,116
"7652",6164,132
"7653",2883,124
"7654",3978,139
"7655",3614,131
"7656",3979,129
"7657",6169,130
"7658",5074,130
"7659",3249,126
"7660",5804,133
"7661",6169,133
"7662",5804,129
"7663",5804,130
"7664",2519,122
"7665",2519,127
"7666",2884,123
"7667",6535,134
"7668",5440,133
"7669",5075,132
"7670",5440,136
"7671",5075,133
"7672",2885,125
"7673",2156,126
"7674",4346,125
"7675",4712,132
"7676",4347,127
"7677",2887,126
"7678",3982,120
"7679",5444,132
"7680",2159,118
"7681",6174,132
"7682",5079,119
"7683",3619,126
"7684",6174,134
"7685",2889,126
"7686",3984,127
"7687",2524,120
"7688",5811,128
"7689",3621,130
"7690",4716,126
"7691",2161,131
"7692",2161,125
"7693",5081,134
"7694",2526,124
"7695",5446,123
"7696",2891,129
"7697",2526,134
"7698",5446,126
"7699",5812,130
"7700",3622,124
"7701",3257,129
"7702",3257,124
"7703",5812,123
"7704",2527,130
"7705",3257,137
"7706",1797,124
"7707",4352,131
"7708",3257,128
"7709",2163,123
"7710",4718,135
"7711",3988,123
"7712",4719,130
"7713",3260,126
"7714",3990,128
"7715",4720,132
"7716",3990,131
"7717",2895,125
"7718",5450,121
"7719",6545,129
"7720",3625,125
"7721",4355,129
"7722",2546,127
"7723",2834,127
"7724",2834,121
"7725",6484,126
"7726",2107,118
"7727",1747,120
"7728",2112,117
"7729",2842,136
"7730",2478,126
"7731",2478,125
"7732",1748,116
"7733",5763,129
"7734",2843,130
"7735",2113,117
"7736",2478,123
"7737",3208,125
"7738",2478,131
"7739",4303,129
"7740",2478,127
"7741",2119,116
"7742",1754,124
"7743",2119,120
"7744",2849,125
"7745",2849,124
"7746",2849,124
"7747",2484,119
"7748",3945,120
"7749",2485,126
"7750",2120,127
"7751",1755,120
"7752",2120,118
"7753",2485,124
"7754",3580,126
"7755",2850,130
"7756",2850,125
"7757",5770,135
"7758",5405,129
"7759",2120,120
"7760",2485,127
"7761",3580,126
"7762",2120,121
"7763",2850,132
"7764",2850,126
"7765",2850,122
"7766",2850,126
"7767",2120,117
"7768",2850,123
"7769",2485,126
"7770",2851,125
"7771",2851,132
"7772",4961,121
"7773",4231,120
"7774",2773,125
"7775",2784,126
"7776",4974,128
"7777",4244,126
"7778",1691,119
"7779",2786,124
"7780",3520,123
"7781",3155,128
"7782",4615,129
"7783",3520,124
"7784",3520,119
"7785",2790,123
"7786",4615,127
"7787",4250,122
"7788",2427,119
"7789",4252,125
"7790",2427,120
"7791",2792,123
"7792",1697,119
"7793",3887,129
"7794",2427,116
"7795",2792,122
"7796",3887,128
"7797",2062,120
"7798",2062,116
"7799",2792,122
"7800",4982,130
"7801",2429,124
"7802",4584,127
"7803",2394,130
"7804",5314,119
"7805",4220,120
"7806",2395,122
"7807",2760,127
"7808",2395,122
"7809",4220,122
"7810",1665,119
"7811",1665,120
"7812",3125,120
"7813",5315,127
"7814",3855,140
"7815",2761,117
"7816",3856,128
"7817",3491,125
"7818",4586,127
"7819",3856,134
"7820",4221,122
"7821",3856,129
"7822",4951,119
"7823",2762,124
"7824",2397,124
"7825",4222,129
"7826",2762,126
"7827",5317,130
"7828",4587,130
"7829",4587,130
"7830",2762,130
"7831",2033,117
"7832",4230,122
"7833",5325,125
"7834",5326,122
"7835",4961,124
"7836",3136,124
"7837",4961,121
"7838",4961,129
"7839",3866,124
"7840",4596,137
"7841",5327,128
"7842",4962,129
"7843",5327,130
"7844",4232,118
"7845",4598,122
"7846",2408,113
"7847",3872,123
"7848",4237,132
"7849",3875,123
"7850",3875,123
"7851",2780,122
"7852",3510,129
"7853",4605,129
"7854",3875,129
"7855",5700,122
"7856",4970,146
"7857",2050,117
"7858",5338,128
"7859",2053,121
"7860",2783,125
"7861",2783,125
"7862",3148,118
"7863",1690,118
"7864",2420,120
"7865",5705,116
"7866",5340,120
"7867",4245,117
"7868",1325,108
"7869",2420,116
"7870",2785,122
"7871",2420,110
"7872",3150,124
"7873",2785,124
"7874",2420,120
"7875",2056,116
"7876",1691,117
"7877",2056,121
"7878",3152,114
"7879",2057,115
"7880",2422,117
"7881",3517,126
