"","SurveyYear","RouteNumStopNum","JulianDate","Pcru","MinAfterSunset","Temperature"
"24049",2004,"470402_1",194,0,38,18
"24050",2004,"470402_2",194,0,46,18
"24051",2004,"470402_3",194,0,54,18
"24052",2004,"470402_4",194,0,63,17
"24053",2004,"470402_5",194,0,71,17
"24054",2004,"470402_6",194,0,78,17
"24055",2004,"470402_7",194,0,86,17
"24056",2004,"470402_8",194,0,93,17
"24057",2004,"470402_9",194,0,100,17
"24058",2004,"470402_10",194,0,103,18
"24059",2004,"470702_1",110,3,64,12
"24060",2004,"470702_2",110,1,76,11
"24061",2004,"470702_3",110,3,84,11
"24062",2004,"470702_4",110,1,95,11
"24063",2004,"470702_5",110,3,105,11
"24064",2004,"470702_6",110,3,113,11
"24065",2004,"470702_7",110,3,124,11
"24066",2004,"470702_8",110,1,133,11
"24067",2004,"470702_9",110,3,143,11
"24068",2004,"470702_10",110,3,151,11
"24069",2004,"470702_1",123,3,37,18
"24070",2004,"470702_2",123,3,49,18
"24071",2004,"470702_3",123,3,58,18
"24072",2004,"470702_4",123,3,70,18
"24073",2004,"470702_5",123,3,82,18
"24074",2004,"470702_6",123,3,90,18
"24075",2004,"470702_7",123,3,102,19
"24076",2004,"470702_8",123,1,113,18
"24077",2004,"470702_9",123,3,121,18
"24078",2004,"470702_10",123,3,134,18
"24079",2004,"470702_1",160,0,46,22
"24080",2004,"470702_2",160,0,77,21
"24081",2004,"470702_3",160,0,87,21
"24082",2004,"470702_4",160,0,100,22
"24083",2004,"470702_5",160,0,109,21
"24084",2004,"470702_6",160,0,119,21
"24085",2004,"470702_7",160,0,132,20
"24086",2004,"470702_8",160,0,142,21
"24087",2004,"470702_9",160,0,155,20
"24088",2004,"470702_10",160,1,165,20
"24089",2004,"470702_1",201,0,46,21
"24090",2004,"470702_2",201,0,63,NA
"24091",2004,"470702_3",201,0,73,20
"24092",2004,"470702_4",201,0,84,20
"24093",2004,"470702_5",201,0,92,20
"24094",2004,"470702_6",201,0,106,21
"24095",2004,"470702_7",201,0,113,21
"24096",2004,"470702_8",201,NA,126,NA
"24097",2004,"470702_9",201,0,131,21
"24098",2004,"470702_10",201,0,138,21
"24099",2003,"470103_1",106,3,75,7
"24100",2003,"470103_2",106,3,80,7
"24101",2003,"470103_3",106,3,85,9
"24102",2003,"470103_4",106,2,90,7
"24103",2003,"470103_5",106,3,99,7
"24104",2003,"470103_6",106,3,104,7
"24105",2003,"470103_7",106,3,111,7
"24106",2003,"470103_8",106,2,116,6
"24107",2003,"470103_9",106,3,123,7
"24108",2003,"470103_10",106,3,130,6
"28888",2002,"470102_1",92,3,94,8
"28889",2002,"470102_2",92,0,105,8
"28890",2002,"470102_3",92,0,112,7
"28891",2002,"470102_4",92,3,119,7
"28892",2002,"470102_5",92,3,127,7
"28893",2002,"470102_6",92,3,136,7
"28894",2002,"470102_7",92,3,143,7
"28895",2002,"470102_8",92,3,173,7
"28896",2002,"470102_9",92,3,182,5
"28897",2002,"470102_10",92,3,189,7
"28918",2002,"470401_1",104,3,30,14
"28919",2002,"470401_2",104,3,37,15
"28920",2002,"470401_3",104,3,47,15
"28921",2002,"470401_4",104,3,55,15
"28922",2002,"470401_5",104,3,62,15
"28923",2002,"470401_6",104,3,70,13
"28924",2002,"470401_7",104,3,77,15
"28925",2002,"470401_8",104,3,85,14
"28926",2002,"470401_9",104,1,92,17
"28927",2002,"470401_10",104,3,100,15
"28928",2002,"470303_1",100,3,79,11
"28929",2002,"470303_2",100,3,87,11
"28930",2002,"470303_3",100,0,92,11
"28931",2002,"470303_4",100,0,95,11
"28932",2002,"470303_5",100,3,99,10
"28933",2002,"470303_6",100,3,114,10
"28934",2002,"470303_7",100,2,126,9
"28935",2002,"470303_8",100,2,131,9
"28936",2002,"470303_9",100,3,135,9
"28937",2002,"470303_10",100,2,139,9
"28938",2002,"470103_1",105,3,46,11
"28939",2002,"470103_2",105,3,54,11
"28940",2002,"470103_3",105,3,62,12
"28941",2002,"470103_4",105,2,68,11
"28942",2002,"470103_5",105,3,79,12
"28943",2002,"470103_6",105,3,88,11
"28944",2002,"470103_7",105,3,96,10
"28945",2002,"470103_8",105,3,104,10
"28946",2002,"470103_9",105,3,111,11
"28947",2002,"470103_10",105,3,123,10
"28967",2002,"470502_1",93,3,181,20
"28968",2002,"470502_2",93,1,191,20
"28969",2002,"470502_3",93,3,199,20
"28970",2002,"470502_4",93,3,207,20
"28971",2002,"470502_5",93,3,214,19
"28972",2002,"470502_6",93,3,224,19
"28973",2002,"470502_7",93,3,234,18
"28974",2002,"470502_8",93,3,240,18
"28975",2002,"470502_9",93,3,249,18
"28976",2002,"470502_10",93,3,258,18
"28977",2002,"470502_1",128,2,176,18
"28978",2002,"470502_2",128,1,184,18
"28979",2002,"470502_3",128,3,192,16
"28980",2002,"470502_4",128,3,200,14
"28981",2002,"470502_5",128,3,208,18
"28982",2002,"470502_6",128,3,220,16
"28983",2002,"470502_7",128,2,229,17
"28984",2002,"470502_8",128,1,236,18
"28985",2002,"470502_9",128,3,305,18
"28986",2002,"470502_10",128,3,312,16
"28997",2002,"470103_1",127,3,48,18
"28998",2002,"470103_2",127,3,56,20
"28999",2002,"470103_3",127,3,64,17
"29000",2002,"470103_4",127,2,71,17
"29001",2002,"470103_5",127,1,82,17
"29002",2002,"470103_6",127,0,90,15
"29003",2002,"470103_7",127,3,104,16
"29004",2002,"470103_8",127,2,113,16
"29005",2002,"470103_9",127,3,121,15
"29006",2002,"470103_10",127,3,129,15
"29007",2002,"470102_1",125,3,61,13
"29008",2002,"470102_2",125,0,70,13
"29009",2002,"470102_3",125,0,76,14
"29010",2002,"470102_4",125,3,84,14
"29011",2002,"470102_5",125,3,94,11
"29012",2002,"470102_6",125,3,103,12
"29013",2002,"470102_7",125,3,113,13
"29014",2002,"470102_8",125,3,132,13
"29015",2002,"470102_9",125,3,140,13
"29016",2002,"470102_10",125,3,152,12
"29076",2002,"470401_1",145,0,30,13
"29077",2002,"470401_2",145,3,40,13
"29078",2002,"470401_3",145,3,47,13
"29079",2002,"470401_4",145,3,55,13
"29080",2002,"470401_5",145,3,63,13
"29081",2002,"470401_6",145,3,71,12
"29082",2002,"470401_7",145,3,79,12
"29083",2002,"470401_8",145,3,86,14
"29084",2002,"470401_9",145,1,96,12
"29085",2002,"470401_10",145,3,103,13
"29106",2002,"470102_1",147,3,49,18
"29107",2002,"470102_2",147,2,57,18
"29108",2002,"470102_3",147,0,65,18
"29109",2002,"470102_4",147,3,72,19
"29110",2002,"470102_5",147,3,80,16
"29111",2002,"470102_6",147,3,88,17
"29112",2002,"470102_7",147,3,95,18
"29340",2002,"470206_2",100,3,62,10
"29341",2002,"470206_3",100,0,69,10
"29342",2002,"470206_4",100,3,76,10
"29343",2002,"470206_5",100,3,84,9
"29344",2002,"470206_6",100,2,90,9
"29345",2002,"470206_7",100,0,99,6
"29346",2002,"470206_8",100,2,107,6
"29347",2002,"470206_9",100,3,114,7
"29348",2002,"470206_10",100,2,120,4
"29349",2002,"470206_1",130,3,43,17
"29350",2002,"470206_2",130,3,49,16
"29351",2002,"470206_3",130,0,56,17
"29352",2002,"470206_4",130,0,63,17
"29353",2002,"470206_5",130,0,71,18
"29355",2002,"470206_6",130,2,79,18
"29356",2002,"470206_7",130,0,88,16
"29357",2002,"470206_8",130,1,95,16
"29358",2002,"470206_9",130,1,102,16
"29359",2002,"470206_10",130,1,109,14
"29360",2002,"470206_1",157,0,27,16
"29369",2002,"470106_1",131,1,58,18
"29370",2002,"470106_2",131,1,68,19
"29371",2002,"470106_3",131,2,78,19
"29372",2002,"470106_4",131,1,86,16
"29373",2002,"470106_5",131,0,96,16
"29374",2002,"470106_6",131,2,110,18
"29375",2002,"470106_7",131,0,117,18
"29376",2002,"470106_8",131,1,125,17
"29377",2002,"470106_9",131,1,138,15
"29378",2002,"470106_10",131,0,155,19
"29379",2002,"470106_1",175,0,53,20
"29380",2002,"470106_2",175,0,65,19
"29381",2002,"470106_3",175,0,73,17
"29382",2002,"470106_4",175,0,82,17
"29383",2002,"470106_5",175,0,90,17
"29384",2002,"470106_6",175,0,98,16
"29385",2002,"470106_7",175,0,106,16
"29386",2002,"470106_8",175,0,115,14
"29387",2002,"470106_9",175,0,129,14
"29388",2002,"470106_10",175,0,148,11
"29389",2002,"470202_1",131,1,29,11
"29390",2002,"470202_2",131,2,37,9
"29391",2002,"470202_3",131,1,45,11
"29392",2002,"470202_4",131,0,53,11
"29393",2002,"470202_5",131,0,62,10
"29394",2002,"470202_6",131,0,71,9
"29395",2002,"470202_7",131,0,81,12
"29396",2002,"470202_8",131,0,91,11
"29397",2002,"470202_9",131,0,99,10
"29398",2002,"470202_10",131,0,108,12
"29399",2002,"470202_1",192,0,47,13
"29400",2002,"470202_2",192,0,56,13
"29401",2002,"470202_3",192,0,64,13
"29402",2002,"470202_4",192,0,75,14
"29403",2002,"470202_5",192,0,84,12
"29404",2002,"470202_6",192,0,94,12
"29405",2002,"470202_7",192,0,102,12
"29406",2002,"470202_8",192,0,113,13
"29407",2002,"470202_9",192,0,121,12
"29408",2002,"470202_10",192,0,132,12
"29409",2002,"470204_1",98,2,88,12
"29410",2002,"470204_2",98,0,95,12
"29411",2002,"470204_3",98,2,103,11
"29412",2002,"470204_4",98,2,111,11
"29413",2002,"470204_5",98,3,118,11
"29414",2002,"470204_6",98,2,127,11
"29415",2002,"470204_7",98,3,136,11
"29416",2002,"470204_8",98,3,146,11
"29417",2002,"470204_9",98,0,158,11
"29418",2002,"470204_10",98,0,168,11
"29419",2002,"470204_1",132,0,302,12
"29420",2002,"470204_2",132,0,310,12
"29421",2002,"470204_3",132,1,317,12
"29422",2002,"470204_4",132,1,325,12
"29423",2002,"470204_5",132,1,334,12
"29424",2002,"470204_6",132,1,338,12
"29425",2002,"470204_7",132,1,346,12
"29426",2002,"470204_8",132,1,355,12
"29427",2002,"470204_9",132,0,364,11
"29428",2002,"470204_10",132,0,370,11
"29429",2002,"470206_1",100,3,55,11
"29430",2002,"470206_2",157,0,30,16
"29431",2002,"470206_3",157,0,37,16
"29432",2002,"470206_4",157,0,44,16
"29433",2002,"470206_5",157,0,50,16
"29434",2002,"470206_6",157,0,57,15
"29435",2002,"470206_7",157,0,66,16
"29436",2002,"470206_8",157,0,73,14
"29437",2002,"470206_9",157,0,81,12
"29438",2002,"470206_10",157,0,88,12
"29439",2002,"470206_1",189,0,54,22
"29440",2002,"470206_2",189,0,62,22
"29441",2002,"470206_3",189,0,68,22
"29443",2002,"470206_4",189,0,76,22
"29444",2002,"470206_5",189,0,83,21
"29445",2002,"470206_6",189,0,89,22
"29446",2002,"470206_7",189,0,102,20
"29447",2002,"470206_8",189,0,108,18
"29448",2002,"470206_9",189,0,114,18
"29449",2002,"470206_10",189,0,120,17
"29450",2002,"470302_1",90,0,74,9
"29451",2002,"470302_2",90,0,83,9
"29452",2002,"470302_3",90,1,91,8
"29453",2002,"470402_2",161,2,51,17
"29454",2002,"470402_3",161,2,55,14
"29455",2002,"470402_4",161,2,68,13
"29456",2002,"470402_5",161,1,76,16
"29457",2002,"470402_6",161,2,83,13
"29458",2002,"470402_7",161,1,90,12
"29459",2002,"470402_8",161,1,98,14
"29460",2002,"470402_9",161,0,106,12
"29461",2002,"470402_10",161,0,113,12
"29462",2002,"470402_1",193,0,53,12
"29463",2002,"470402_2",193,0,62,15
"29464",2002,"470402_3",193,0,75,13
"29465",2002,"470402_4",193,0,85,14
"29466",2002,"470402_5",193,0,92,14
"29467",2002,"470402_6",193,0,99,11
"29468",2002,"470402_7",193,0,106,12
"29469",2002,"470402_8",193,0,114,13
"29470",2002,"470402_9",193,0,122,11
"29471",2002,"470402_10",193,0,128,11
"29472",2002,"470503_1",101,2,64,7
"29473",2002,"470503_2",101,2,73,11
"29474",2002,"470302_4",90,3,98,8
"29475",2002,"470302_5",90,0,105,9
"29476",2002,"470302_6",90,3,112,9
"29477",2002,"470302_7",90,0,120,8
"29478",2002,"470302_8",90,1,128,8
"29479",2002,"470302_9",90,0,135,8
"29480",2002,"470302_10",90,0,143,7
"29481",2002,"470302_1",127,3,94,15
"29482",2002,"470302_2",127,3,104,16
"29483",2002,"470302_3",127,2,111,15
"29484",2002,"470302_4",127,3,119,14
"29485",2002,"470302_5",127,3,126,16
"29486",2002,"470302_6",127,3,133,16
"29487",2002,"470302_7",127,3,141,16
"29488",2002,"470302_8",127,3,148,15
"29489",2002,"470302_9",127,3,157,16
"29490",2002,"470302_10",127,3,164,14
"29491",2002,"470302_1",159,0,87,16
"29492",2002,"470302_2",159,0,95,14
"29493",2002,"470302_3",159,2,102,15
"29494",2002,"470302_4",159,3,109,13
"29495",2002,"470302_5",159,1,117,14
"29496",2002,"470302_6",159,1,124,13
"29497",2002,"470302_7",159,1,132,12
"29498",2002,"470302_8",159,0,140,13
"29499",2002,"470302_9",159,0,148,13
"29500",2002,"470302_10",159,1,154,12
"29501",2002,"470302_1",183,0,98,24
"29502",2002,"470302_2",183,0,107,24
"29503",2002,"470302_3",183,0,115,24
"29504",2002,"470302_4",183,0,123,24
"29505",2002,"470302_5",183,0,130,24
"29506",2002,"470302_6",183,0,137,24
"29507",2002,"470302_7",183,1,145,23
"29508",2002,"470302_8",183,0,153,23
"29509",2002,"470302_9",183,0,160,24
"29510",2002,"470302_10",183,0,167,23
"29511",2002,"470202_1",154,1,27,11
"29512",2002,"470202_2",154,2,36,9
"29513",2002,"470202_3",154,1,44,11
"29514",2002,"470202_4",154,0,53,9
"29515",2002,"470202_5",154,0,61,10
"29516",2002,"470202_6",154,0,70,9
"29517",2002,"470202_7",154,0,81,12
"29518",2002,"470202_8",154,0,90,12
"29519",2002,"470202_9",154,0,99,12
"29520",2002,"470202_10",154,0,109,12
"29521",2002,"470402_1",105,3,47,8
"29522",2002,"470402_2",105,3,58,8
"29523",2002,"470402_3",105,3,66,8
"29524",2002,"470402_4",105,3,74,8
"29525",2002,"470402_5",105,0,83,8
"29526",2002,"470402_6",105,3,95,8
"29527",2002,"470402_7",105,1,106,8
"29528",2002,"470402_8",105,3,114,8
"29529",2002,"470402_9",105,0,124,8
"29530",2002,"470402_10",105,0,131,8
"29531",2002,"470402_1",143,3,39,17
"29532",2002,"470402_2",143,3,48,18
"29533",2002,"470402_3",143,3,57,18
"29535",2002,"470402_4",143,3,65,18
"29536",2002,"470402_5",143,0,72,19
"29537",2002,"470402_6",143,3,80,18
"29538",2002,"470402_7",143,3,88,20
"29539",2002,"470402_8",143,2,96,18
"29540",2002,"470402_9",143,0,104,16
"29541",2002,"470402_10",143,0,112,16
"29542",2002,"470402_1",161,3,42,14
"29543",2002,"470503_3",101,3,81,9
"29544",2002,"470503_4",101,2,89,7
"29545",2002,"470503_5",101,2,96,8
"29546",2002,"470503_6",101,1,104,7
"29547",2002,"470503_7",101,1,112,9
"29548",2002,"470503_8",101,3,121,8
"29549",2002,"470503_9",101,2,129,7
"29550",2002,"470503_10",101,0,138,6
"29551",2002,"470503_1",191,0,44,21
"29552",2002,"470503_2",191,0,50,18
"29553",2002,"470503_3",191,0,58,18
"29554",2002,"470503_4",191,0,68,19
"29555",2002,"470503_5",191,0,76,18
"29556",2002,"470503_6",191,0,85,19
"29557",2002,"470503_7",191,0,92,18
"29558",2002,"470503_8",191,0,100,18
"29559",2002,"470503_9",191,0,107,19
"29560",2002,"470503_10",191,0,115,17
"29861",2003,"470401_1",109,1,28,9
"29862",2003,"470401_2",109,3,40,9
"29863",2003,"470401_3",109,3,48,9
"29864",2003,"470401_4",109,3,56,9
"29865",2003,"470401_5",109,3,64,8
"29866",2003,"470401_6",109,3,72,9
"29867",2003,"470401_7",109,1,79,8
"29868",2003,"470401_8",109,0,87,7
"29869",2003,"470401_9",109,0,94,9
"29870",2003,"470401_10",109,3,104,9
"29871",2003,"470502_1",110,1,166,13
"29872",2003,"470502_2",110,1,175,13
"29873",2003,"470502_3",110,2,183,13
"29874",2003,"470502_4",110,3,192,13
"29875",2003,"470502_5",110,3,200,13
"29876",2003,"470502_6",110,3,210,12
"29877",2003,"470502_7",110,0,218,12
"29878",2003,"470502_8",110,2,225,11
"29879",2003,"470502_9",110,2,232,11
"29880",2003,"470502_10",110,1,241,11
"29962",2003,"470201_1",118,3,-4,24
"29963",2003,"470201_2",118,3,3,24
"29964",2003,"470201_3",118,2,10,24
"29965",2003,"470201_4",118,3,16,24
"29966",2003,"470201_5",118,3,21,24
"29967",2003,"470201_6",118,3,28,24
"29968",2003,"470201_7",118,3,46,24
"29969",2003,"470201_8",118,NA,53,24
"29970",2003,"470201_9",118,3,61,24
"29971",2003,"470201_10",118,3,68,24
"30052",2003,"470603_1",127,3,9,19
"30053",2003,"470603_2",127,3,29,19
"30054",2003,"470603_3",127,0,84,19
"30055",2003,"470603_4",127,0,99,18
"30056",2003,"470603_5",127,0,119,18
"30057",2003,"470603_6",127,3,129,17
"30058",2003,"470603_7",127,1,139,17
"30059",2003,"470603_8",127,2,149,17
"30060",2003,"470603_9",127,3,159,16
"30061",2003,"470603_10",127,3,169,16
"30133",2003,"470401_1",139,3,27,14
"30134",2003,"470401_2",139,3,37,13
"30135",2003,"470401_3",139,3,46,13
"30136",2003,"470401_4",139,3,54,13
"30137",2003,"470401_5",139,3,61,12
"30138",2003,"470401_6",139,3,69,12
"30139",2003,"470401_7",139,2,78,12
"30140",2003,"470401_8",139,3,86,13
"30141",2003,"470401_9",139,1,93,12
"30142",2003,"470401_10",139,3,102,12
"30164",2003,"470201_1",150,0,13,22
"30165",2003,"470201_2",150,2,20,22
"30166",2003,"470201_3",150,1,26,22
"30167",2003,"470201_4",150,0,33,21
"30168",2003,"470201_5",150,3,39,21
"30169",2003,"470201_6",150,3,45,20
"30170",2003,"470201_7",150,3,52,20
"30171",2003,"470201_8",150,3,59,19
"30172",2003,"470201_9",150,3,66,19
"30173",2003,"470201_10",150,2,71,19
"30428",2003,"470401_1",168,0,30,15
"30429",2003,"470401_2",168,1,39,15
"30430",2003,"470401_3",168,1,47,16
"30431",2003,"470401_4",168,0,55,14
"30432",2003,"470401_5",168,0,64,14
"30433",2003,"470401_6",168,1,73,14
"30434",2003,"470401_7",168,0,81,14
"30435",2003,"470401_8",168,0,89,14
"30436",2003,"470401_9",168,0,96,15
"30437",2003,"470401_10",168,1,103,14
"30482",2001,"470604_7",157,0,120,11
"30661",2003,"470503_1",127,2,2,23
"30662",2003,"470503_2",127,3,8,20
"30663",2003,"470503_3",127,3,17,19
"30664",2003,"470503_4",127,3,25,19
"30665",2003,"470503_5",127,2,33,18
"30666",2003,"470503_6",127,2,41,18
"30667",2003,"470503_7",127,3,49,19
"30668",2003,"470503_8",127,3,58,18
"30669",2003,"470503_9",127,1,67,17
"30670",2003,"470503_10",127,0,76,20
"30671",2003,"470503_1",188,0,42,30
"30672",2003,"470503_2",188,0,51,31
"30673",2003,"470503_3",188,0,59,31
"30674",2003,"470503_4",188,0,68,28
"30675",2003,"470503_5",188,0,75,29
"30676",2003,"470503_6",188,0,83,27
"30677",2003,"470503_7",188,0,91,29
"30678",2003,"470503_8",188,0,99,28
"30679",2003,"470503_9",188,0,108,26
"30680",2003,"470503_10",188,0,116,30
"30732",2003,"470401_1",195,0,31,16
"30733",2003,"470401_2",195,0,40,16
"30734",2003,"470401_3",195,0,48,17
"30735",2003,"470401_4",195,0,57,16
"30736",2003,"470401_5",195,0,68,15
"30737",2003,"470401_6",195,0,75,16
"30738",2003,"470401_7",195,0,83,15
"30739",2003,"470401_8",195,0,91,16
"30740",2003,"470401_9",195,0,98,15
"30741",2003,"470401_10",195,0,106,16
"32122",2003,"470503_1",113,2,37,12
"32123",2003,"470503_2",113,3,44,12
"32124",2003,"470503_3",113,3,52,11
"32125",2003,"470503_4",113,0,60,9
"32126",2003,"470503_5",113,2,67,9
"32127",2003,"470503_6",113,2,75,9
"32128",2003,"470503_7",113,3,82,10
"32129",2003,"470503_8",113,3,89,8
"32130",2003,"470503_9",113,3,98,8
"32131",2003,"470503_10",113,0,106,8
"32132",2005,"470503_1",99,1,56,10
"32133",2005,"470503_2",99,3,66,10
"32134",2005,"470503_3",99,3,77,8
"32135",2005,"470503_4",99,1,87,7
"32136",2005,"470503_5",99,1,94,8
"32137",2005,"470503_6",99,3,103,10
"32138",2005,"470503_7",99,3,111,7
"32139",2005,"470503_8",99,3,120,7
"32140",2005,"470503_9",99,3,130,8
"32141",2005,"470503_10",99,2,138,8
"32291",2005,"470104_1",100,1,10,16
"32292",2005,"470104_2",100,2,19,14
"32293",2005,"470104_3",100,2,27,14
"32294",2005,"470104_4",100,2,37,12
"32295",2005,"470104_5",100,3,46,13
"32296",2005,"470104_6",100,3,55,11
"32297",2005,"470104_7",100,2,65,11
"32298",2005,"470104_8",100,1,73,11
"32299",2005,"470104_9",100,0,80,12
"32300",2005,"470104_10",100,0,87,12
"32301",2005,"470102_1",100,3,108,17
"32302",2005,"470102_2",100,3,124,17
"32303",2005,"470102_3",100,0,138,18
"32304",2005,"470102_4",100,3,154,19
"32305",2005,"470102_5",100,3,165,16
"32306",2005,"470102_6",100,3,174,14
"32307",2005,"470102_7",100,3,182,15
"32308",2005,"470102_8",100,2,191,13
"32309",2005,"470102_9",100,2,201,12
"32310",2005,"470102_10",100,3,210,14
"33241",2005,"470401_1",108,3,32,8
"33242",2005,"470401_2",108,3,42,7
"33243",2005,"470401_3",108,3,50,6
"33244",2005,"470401_4",108,3,58,6
"33245",2005,"470401_5",108,3,66,6
"33246",2005,"470401_6",108,1,73,5
"33247",2005,"470401_7",108,0,80,5
"33248",2005,"470401_8",108,1,88,7
"33249",2005,"470401_9",108,0,97,7
"33250",2005,"470401_10",108,3,107,10
"33271",2005,"470104_1",129,2,55,9
"33272",2005,"470104_2",129,2,72,9
"33273",2005,"470104_3",129,2,82,8
"33274",2005,"470104_4",129,2,92,8
"33275",2005,"470104_5",129,2,101,8
"33276",2005,"470104_6",129,2,112,8
"33277",2005,"470104_7",129,2,122,8
"33278",2005,"470104_8",129,0,136,9
"33279",2005,"470104_9",129,0,147,9
"33280",2005,"470104_10",129,0,157,9
"33291",2005,"470103_1",101,3,40,12
"33292",2005,"470103_2",101,3,49,13
"33293",2005,"470103_3",101,2,58,12
"33294",2005,"470103_4",101,2,66,12
"33295",2005,"470103_5",101,3,77,11
"33296",2005,"470103_6",101,3,85,11
"33297",2005,"470103_7",101,3,93,10
"33298",2005,"470103_8",101,2,103,10
"33299",2005,"470103_9",101,2,110,10
"33301",2005,"470103_10",101,3,117,9
"33302",2005,"470103_1",131,3,37,11
"33303",2005,"470103_2",131,3,47,10
"33304",2005,"470103_3",131,3,55,10
"33305",2005,"470103_4",131,2,62,11
"33306",2005,"470103_5",131,0,72,10
"33307",2005,"470103_6",131,3,81,10
"33308",2005,"470103_7",131,3,88,10
"33309",2005,"470103_8",131,2,95,10
"33310",2005,"470103_9",131,3,104,10
"33311",2005,"470103_10",131,3,112,9
"33402",2005,"470204_1",134,1,87,12
"33403",2005,"470204_2",134,1,97,12
"33404",2005,"470204_3",134,1,108,13
"33405",2005,"470204_4",134,1,119,13
"33406",2005,"470204_5",134,1,129,11
"33407",2005,"470204_6",134,1,138,11
"33408",2005,"470204_7",134,1,146,11
"33409",2005,"470204_8",134,0,153,12
"33410",2005,"470204_9",134,1,162,11
"33411",2005,"470204_10",134,0,169,12
"33542",2005,"470503_1",140,1,42,11
"33543",2005,"470503_2",140,1,49,11
"33544",2005,"470503_3",140,1,56,9
"33545",2005,"470503_4",140,1,64,12
"33546",2005,"470503_5",140,1,70,10
"33547",2005,"470503_6",140,2,79,11
"33548",2005,"470503_7",140,2,87,10
"33549",2005,"470503_8",140,3,96,11
"33550",2005,"470503_9",140,0,104,9
"33551",2005,"470503_10",140,0,118,11
