"","Source","Time","Ener"
"875","COUP.551",840691,2.01
"876","COUP.551",842689,1.43
"877","COUP.551",843037,2.68
"878","COUP.551",844733,0.87
"879","COUP.551",844915,1.98
"880","COUP.551",850704,4.65
"881","COUP.551",858899,1.84
"882","COUP.551",864527,1.68
"883","COUP.551",864581,0.91
"884","COUP.551",864744,3.36
"885","COUP.551",865331,1.36
"886","COUP.551",868586,1.67
"887","COUP.551",869515,1.41
"888","COUP.554",255,1.74
"889","COUP.554",262,3.23
"890","COUP.554",315,4.74
"891","COUP.554",381,2.29
"892","COUP.554",394,3.84
"893","COUP.554",494,2.24
"894","COUP.554",526,3.02
"895","COUP.554",909,2.04
"896","COUP.554",925,2.9
"897","COUP.554",1012,6.18
"898","COUP.554",1044,4.02
"899","COUP.554",1116,5.13
"900","COUP.554",1179,4.19
"901","COUP.554",1239,4.73
"902","COUP.554",1317,4.04
"903","COUP.554",1358,4.18
"904","COUP.554",1430,4
"905","COUP.554",1590,2.18
"906","COUP.554",1653,4.32
"907","COUP.554",1669,3.56
"908","COUP.554",1760,2.54
"909","COUP.554",1769,3.65
"910","COUP.554",1810,3.17
"911","COUP.554",1892,3.69
"912","COUP.554",1930,8.01
"913","COUP.554",2005,3.08
"914","COUP.554",2084,0.28
"915","COUP.554",2121,3.47
"916","COUP.554",2165,3.58
"917","COUP.554",2307,3.52
"918","COUP.554",2310,9.14
"919","COUP.554",2338,2.72
"920","COUP.554",2357,3.2
"921","COUP.554",2382,2.76
"922","COUP.554",2473,4.93
"923","COUP.554",2501,4.27
"924","COUP.554",2567,3.35
"925","COUP.554",2570,6.01
"926","COUP.554",2580,3.73
"927","COUP.554",2677,2.98
"928","COUP.554",2737,2.44
"929","COUP.554",2768,3.42
"930","COUP.554",2825,5.08
"931","COUP.554",2834,5.46
"932","COUP.554",2853,5.62
"933","COUP.554",2928,1.97
"934","COUP.554",2963,5.69
"935","COUP.554",2998,4.44
"936","COUP.554",3013,4.35
"937","COUP.554",3205,2.7
"938","COUP.554",3293,5.06
"939","COUP.554",3422,2.9
"940","COUP.554",3453,3.13
"941","COUP.554",3491,3.14
"942","COUP.554",3522,3.11
"943","COUP.554",3550,2.61
"944","COUP.554",3563,4.46
"945","COUP.554",3591,5.01
"946","COUP.554",3620,4.34
"947","COUP.554",3638,3.71
"948","COUP.554",3783,3.53
"949","COUP.554",3792,4.69
"950","COUP.554",4037,3.16
"951","COUP.554",4040,3.07
"952","COUP.554",4066,4.43
"953","COUP.554",4229,6.44
"954","COUP.554",4436,2.05
"955","COUP.554",4603,4.21
"956","COUP.554",4713,7.65
"957","COUP.554",4747,5.32
"958","COUP.554",4760,2.94
"959","COUP.554",4807,4.69
"960","COUP.554",5011,4.33
"961","COUP.554",5033,6.27
"962","COUP.554",5127,4.18
"963","COUP.554",5137,6.23
"964","COUP.554",5269,4.63
"965","COUP.554",5341,3.18
"966","COUP.554",5520,6.74
"967","COUP.554",5586,6.07
"968","COUP.554",5598,3.75
"969","COUP.554",5683,2.64
"970","COUP.554",5721,2.98
"971","COUP.554",5774,4.46
"972","COUP.554",5781,4.01
"973","COUP.554",5790,2.47
"974","COUP.554",5806,4.16
"975","COUP.554",5868,2.47
"976","COUP.554",5919,5.1
"977","COUP.554",5972,3.61
"978","COUP.554",5975,2.71
"979","COUP.554",6016,6.03
"980","COUP.554",6095,3.23
"981","COUP.554",6120,2.48
"982","COUP.554",6201,2.59
"983","COUP.554",6211,6.58
"984","COUP.554",6239,4.06
"985","COUP.554",6380,3.07
"986","COUP.554",6387,4.92
"987","COUP.554",6487,3.98
"988","COUP.554",6600,4.53
"989","COUP.554",6776,3.53
"990","COUP.554",6845,3.82
"991","COUP.554",6965,4.62
"992","COUP.554",7002,4.25
"993","COUP.554",7087,3.27
"994","COUP.554",7125,1.88
"995","COUP.554",7310,1.8
"996","COUP.554",7367,2.67
"997","COUP.554",7376,3.5
"998","COUP.554",7379,4.38
"999","COUP.554",7414,4.4
"1000","COUP.554",7477,4.61
"1001","COUP.554",7571,2.39
"1002","COUP.554",7627,5.84
"1003","COUP.554",7854,2.84
"1004","COUP.554",7935,4.98
"1005","COUP.554",7938,2.89
"1006","COUP.554",7986,3.94
"1007","COUP.554",8011,5.83
"1008","COUP.554",8023,2.71
"1009","COUP.554",8557,2.33
"1010","COUP.554",8567,2.59
"1011","COUP.554",8928,3.73
"1012","COUP.554",9157,2.14
"1013","COUP.554",9311,4.09
"1014","COUP.554",9449,6.02
"1015","COUP.554",9487,3.65
"1016","COUP.554",9503,3.06
"1017","COUP.554",9525,3.42
"1018","COUP.554",9531,4.96
"1019","COUP.554",9631,9.53
"1020","COUP.554",9697,2.1
"1021","COUP.554",9729,2.47
"1022","COUP.554",9942,5.06
"1023","COUP.554",9946,3.39
"1024","COUP.554",10011,5.34
"1025","COUP.554",10112,3.2
"1026","COUP.554",10175,4.65
"1027","COUP.554",10272,1.76
"1028","COUP.554",10404,3.64
"1029","COUP.554",10420,3.52
"1030","COUP.554",10489,2.73
"1031","COUP.554",10611,3.05
"1032","COUP.554",10640,2.51
"1033","COUP.554",10643,5.26
"1034","COUP.554",10646,2.8
"1035","COUP.554",10665,6.94
"1036","COUP.554",10677,4.94
"1037","COUP.554",10753,2.26
"1038","COUP.554",10759,5.26
"1039","COUP.554",10800,1.94
"1040","COUP.554",10894,6.07
"1041","COUP.554",10904,6.3
"1042","COUP.554",10907,7.8
"1043","COUP.554",10916,2.43
"1044","COUP.554",10941,3.15
"1045","COUP.554",10963,3.85
"1046","COUP.554",11061,6.4
"1047","COUP.554",11142,6.46
"1048","COUP.554",11170,3.46
"1049","COUP.554",11262,2.62
"1050","COUP.554",11287,3.66
"1051","COUP.554",11368,5.59
"1052","COUP.554",11378,4.21
"1053","COUP.554",11394,3.57
"1054","COUP.554",11403,3.98
"1055","COUP.554",11444,6.42
"1056","COUP.554",11469,4.84
"1057","COUP.554",11764,1.47
"1058","COUP.554",11840,4.63
"1059","COUP.554",11858,7.75
"1060","COUP.554",11874,5.32
"1061","COUP.554",11884,3.49
"1062","COUP.554",11987,3.88
"1063","COUP.554",12000,4.94
"1064","COUP.554",12047,6.6
"1065","COUP.554",12066,2.17
"1066","COUP.554",12138,3.14
"1067","COUP.554",12150,4.04
"1068","COUP.554",12226,6.59
"1069","COUP.554",12238,2.64
"1070","COUP.554",12314,2.81
"1071","COUP.554",12342,4.83
"1072","COUP.554",12345,4.38
"1073","COUP.554",12355,4.57
"1074","COUP.554",12364,2.85
"1075","COUP.554",12480,4.13
"1076","COUP.554",12549,4.96
"1077","COUP.554",12653,4.4
"1078","COUP.554",12772,3.39
"1079","COUP.554",12794,7.29
"1080","COUP.554",12807,3.68
"1081","COUP.554",12823,3.13
"1082","COUP.554",12863,3.71
"1083","COUP.554",12898,3.78
"1084","COUP.554",12901,6.29
"1085","COUP.554",12923,6.92
"1086","COUP.554",12964,7.2
"1087","COUP.554",12989,3.05
"1088","COUP.554",13033,4.47
"1089","COUP.554",13055,3.91
"1090","COUP.554",13096,3.77
"1091","COUP.554",13115,6.65
"1092","COUP.554",13140,2.68
"1093","COUP.554",13178,3.08
"1094","COUP.554",13225,5.58
"1095","COUP.554",13237,8.7
"1096","COUP.554",13250,5.81
"1097","COUP.554",13259,5.21
"1098","COUP.554",13262,6.75
"1099","COUP.554",13357,1.6
"1100","COUP.554",13360,3.55
"1101","COUP.554",13441,3.36
"1102","COUP.554",13514,4.45
"1103","COUP.554",13542,3.5
"1104","COUP.554",13595,2.8
"1105","COUP.554",13617,3.79
"1106","COUP.554",13655,2.57
"1107","COUP.554",13661,6.92
"1108","COUP.554",13674,4.86
"1109","COUP.554",13690,3.86
"1110","COUP.554",13702,2.45
"1111","COUP.554",13752,0.73
"1112","COUP.554",13781,6.11
"1113","COUP.554",13784,2.55
"1114","COUP.554",13878,5.39
"1115","COUP.554",13900,3.46
"1116","COUP.554",14088,2.81
"1117","COUP.554",14170,6.32
"1118","COUP.554",14271,2.5
"1119","COUP.554",14387,4.34
"1120","COUP.554",14428,5.03
"1121","COUP.554",14434,6.4
"1122","COUP.554",14462,4.77
"1123","COUP.554",14472,4.13
"1124","COUP.554",14531,5.2
"1125","COUP.554",14544,7.06
"1126","COUP.554",14575,3.98
"1127","COUP.554",14600,4.34
"1128","COUP.554",14638,3.18
"1129","COUP.554",14729,7.15
"1130","COUP.554",14754,3.77
"1131","COUP.554",14770,4.25
"1132","COUP.554",14842,3.38
"1133","COUP.554",14852,4.38
"1134","COUP.554",14930,3
"1135","COUP.554",14937,2.39
"1136","COUP.554",15050,4.9
"1137","COUP.554",15087,4.44
"1138","COUP.554",15141,3.1
"1139","COUP.554",15172,3.4
"1140","COUP.554",15207,5.61
"1141","COUP.554",15210,7.61
"1142","COUP.554",15241,1.8
"1143","COUP.554",15285,3.27
"1144","COUP.554",15326,4.75
"1145","COUP.554",15348,5.25
"1146","COUP.554",15357,2.42
"1147","COUP.554",15392,4.09
"1148","COUP.554",15417,2.9
"1149","COUP.554",15474,4.51
"1150","COUP.554",15524,7.95
"1151","COUP.554",15555,3.9
"1152","COUP.554",15634,4.23
"1153","COUP.554",15650,3.24
"1154","COUP.554",15662,1.85
"1155","COUP.554",15716,3.39
"1156","COUP.554",15769,0.81
"1157","COUP.554",15810,2.18
"1158","COUP.554",15935,3.62
"1159","COUP.554",16001,3.5
"1160","COUP.554",16092,1.8
"1161","COUP.554",16096,2.84
"1162","COUP.554",16118,6.92
"1163","COUP.554",16127,6.63
"1164","COUP.554",16177,6.07
"1165","COUP.554",16215,3.05
"1166","COUP.554",16328,3.71
"1167","COUP.554",16378,6.72
"1168","COUP.554",16413,5.11
"1169","COUP.554",16429,3.31
"1170","COUP.554",16447,5.45
"1171","COUP.554",16507,6.7
"1172","COUP.554",16535,3.05
"1173","COUP.554",16551,3.87
"1174","COUP.554",16557,4.81
"1175","COUP.554",16592,6.55
"1176","COUP.554",16626,3.78
"1177","COUP.554",16639,4.34
"1178","COUP.554",16652,4.13
"1179","COUP.554",16661,4.03
"1180","COUP.554",16661,7.09
"1181","COUP.554",16733,3.43
"1182","COUP.554",16746,3.54
"1183","COUP.554",16768,6.04
"1184","COUP.554",16809,1.61
"1185","COUP.554",16812,3.38
"1186","COUP.554",16815,5.11
"1187","COUP.554",16897,5.31
"1188","COUP.554",16912,2.79
"1189","COUP.554",16937,3.3
"1190","COUP.554",17006,4.23
"1191","COUP.554",17038,4.29
"1192","COUP.554",17076,4.63
"1193","COUP.554",17129,5.04
"1194","COUP.554",17135,4.68
"1195","COUP.554",17170,4.29
"1196","COUP.554",17182,4.28
"1197","COUP.554",17251,4.25
"1198","COUP.554",17277,5.91
"1199","COUP.554",17286,3.07
"1200","COUP.554",17383,3.23
"1201","COUP.554",17387,4.02
"1202","COUP.554",17424,2.7
"1203","COUP.554",17474,3.17
"1204","COUP.554",17478,3.97
"1205","COUP.554",17534,5.95
"1206","COUP.554",17600,6.6
"1207","COUP.554",17613,5.83
"1208","COUP.554",17632,2.21
"1209","COUP.554",17672,2.75
"1210","COUP.554",17688,4.56
"1211","COUP.554",17716,0.53
"1212","COUP.554",17719,4.07
"1213","COUP.554",17732,2.26
"1214","COUP.554",17927,4.28
"1215","COUP.554",17939,3.67
"1216","COUP.554",17958,6.14
"1217","COUP.554",18005,2.5
"1218","COUP.554",18015,5.4
"1219","COUP.554",18084,2.43
"1220","COUP.554",18096,2.14
"1221","COUP.554",18106,5.19
"1222","COUP.554",18125,3.58
"1223","COUP.554",18181,4.61
"1224","COUP.554",18197,4.07
"1225","COUP.554",18200,3.89
"1226","COUP.554",18231,2.8
"1227","COUP.554",18235,2.39
"1228","COUP.554",18260,5.09
"1229","COUP.554",18294,8.18
"1230","COUP.554",18351,3.95
"1231","COUP.554",18376,3.29
"1232","COUP.554",18382,5.66
"1233","COUP.554",18385,4.1
"1234","COUP.554",18404,5.68
"1235","COUP.554",18417,3.55
"1236","COUP.554",18448,4.22
"1237","COUP.554",18470,4.46
"1238","COUP.554",18524,1.88
"1239","COUP.554",18555,4.53
"1240","COUP.554",18630,6.46
"1241","COUP.554",18640,6.24
"1242","COUP.554",18659,1.8
"1243","COUP.554",18687,3.86
"1244","COUP.554",18762,4.35
"1245","COUP.554",18775,4.09
"1246","COUP.554",18778,5.6
"1247","COUP.554",18787,6.66
"1248","COUP.554",18800,2.02
"1249","COUP.554",18813,4.21
"1250","COUP.554",18841,2.78
"1251","COUP.554",18847,3.73
"1252","COUP.554",18913,6.54
"1253","COUP.554",18995,4.25
"1254","COUP.554",19004,4.19
"1255","COUP.554",19014,3.82
"1256","COUP.554",19032,4.36
"1257","COUP.554",19045,7.57
"1258","COUP.554",19070,2.61
"1259","COUP.554",19102,6.28
"1260","COUP.554",19205,4.37
"1261","COUP.554",19224,8.46
"1262","COUP.554",19290,4.19
"1263","COUP.554",19325,5.58
"1264","COUP.554",19381,4.23
"1265","COUP.554",19403,3.75
"1266","COUP.554",19422,2.99
"1267","COUP.554",19482,5.48
"1268","COUP.554",19497,4.46
"1269","COUP.554",19500,4.85
"1270","COUP.554",19579,3.51
"1271","COUP.554",19617,4.73
"1272","COUP.554",19629,5.3
"1273","COUP.554",19654,3
"1274","COUP.554",19654,4.31
"1275","COUP.554",19664,2.88
"1276","COUP.554",19705,3
"1277","COUP.554",19733,4.33
"1278","COUP.554",19736,3.9
"1279","COUP.554",19771,3.79
"1280","COUP.554",19849,5.64
"1281","COUP.554",19881,3.17
"1282","COUP.554",19924,1.7
"1283","COUP.554",19943,5.43
"1284","COUP.554",20019,3.2
"1285","COUP.554",20022,4.83
"1286","COUP.554",20056,2.92
"1287","COUP.554",20060,4.63
"1288","COUP.554",20085,5.54
"1289","COUP.554",20151,5.08
"1290","COUP.554",20226,3.89
"1291","COUP.554",20229,3.97
"1292","COUP.554",20232,8.74
"1293","COUP.554",20235,4.42
"1294","COUP.554",20248,3.31
"1295","COUP.554",20305,5.1
"1296","COUP.554",20399,7.09
"1297","COUP.554",20418,5.6
"1298","COUP.554",20468,6.74
"1299","COUP.554",20471,2.33
"1300","COUP.554",20490,2.79
"1301","COUP.554",20518,4.12
"1302","COUP.554",20540,5.74
"1303","COUP.554",20546,3.12
"1304","COUP.554",20550,3.9
"1305","COUP.554",20575,3.33
"1306","COUP.554",20578,4.25
"1307","COUP.554",20584,4.47
"1308","COUP.554",20722,2.43
"1309","COUP.554",20732,2.87
"1310","COUP.554",20744,3.59
"1311","COUP.554",20779,3.72
"1312","COUP.554",20804,2.58
"1313","COUP.554",20848,3.31
"1314","COUP.554",20861,2.65
"1315","COUP.554",20901,3.33
"1316","COUP.554",20920,4.59
"1317","COUP.554",20936,2.96
"1318","COUP.554",20999,4.55
"1319","COUP.554",21002,5.06
"1320","COUP.554",21052,2.42
"1321","COUP.554",21058,3.73
"1322","COUP.554",21112,4.18
"1323","COUP.554",21149,3.94
"1324","COUP.554",21156,3.32
"1325","COUP.554",21168,4.01
"1326","COUP.554",21325,2.3
"1327","COUP.554",21372,5.65
"1328","COUP.554",21376,3
"1329","COUP.554",21423,2.82
"1330","COUP.554",21435,4.72
"1331","COUP.554",21435,4.88
"1332","COUP.554",21473,6.04
"1333","COUP.554",21511,6.71
"1334","COUP.554",21539,5.05
"1335","COUP.554",21545,4.8
"1336","COUP.554",21545,3.64
"1337","COUP.554",21552,2.7
"1338","COUP.554",21567,3.95
"1339","COUP.554",21589,7.01
"1340","COUP.554",21611,4.23
"1341","COUP.554",21614,3.35
"1342","COUP.554",21643,5.6
"1343","COUP.554",21683,3.32
"1344","COUP.554",21693,3.75
"1345","COUP.554",21699,3.62
"1346","COUP.554",21734,5.06
"1347","COUP.554",21775,2.76
"1348","COUP.554",21787,4.75
"1349","COUP.554",21850,4.98
"1350","COUP.554",21903,4.49
"1351","COUP.554",21913,2.8
"1352","COUP.554",21932,5.22
"1353","COUP.554",21976,3.61
"1354","COUP.554",22001,4.04
"1355","COUP.554",22026,4.45
"1356","COUP.554",22076,3.12
"1357","COUP.554",22145,3.88
"1358","COUP.554",22243,2.68
"1359","COUP.554",22258,2.65
"1360","COUP.554",22299,5.48
"1361","COUP.554",22334,3.04
"1362","COUP.554",22343,2.98
"1363","COUP.554",22371,4.63
"1364","COUP.554",22431,3.92
"1365","COUP.554",22456,4.97
"1366","COUP.554",22566,3.84
"1367","COUP.554",22607,3.6
"1368","COUP.554",22635,2.92
"1369","COUP.554",22751,3.21
"1370","COUP.554",22805,1.93
"1371","COUP.554",22814,3.76
"1372","COUP.554",22833,4.63
"1373","COUP.554",22861,3.54
"1374","COUP.554",22874,4.11
"1375","COUP.554",22912,2.94
"1376","COUP.554",22959,6.05
"1377","COUP.554",22987,4.73
"1378","COUP.554",23003,3.74
"1379","COUP.554",23028,4.45
"1380","COUP.554",23040,1.8
"1381","COUP.554",23053,4
"1382","COUP.554",23075,3.13
"1383","COUP.554",23113,3.22
"1384","COUP.554",23116,1.75
"1385","COUP.554",23122,3.4
"1386","COUP.554",23229,5.07
"1387","COUP.554",23348,4.72
"1388","COUP.554",23436,4.44
"1389","COUP.554",23439,3.91
"1390","COUP.554",23458,3.27
"1391","COUP.554",23468,4.47
"1392","COUP.554",23521,3.71
"1393","COUP.554",23587,5.97
"1394","COUP.554",23628,4.21
"1395","COUP.554",23653,5.29
"1396","COUP.554",23675,3.57
"1397","COUP.554",23684,4.87
"1398","COUP.554",23713,3.83
"1399","COUP.554",23757,5.47
"1400","COUP.554",23763,6.59
"1401","COUP.554",23785,3.2
"1402","COUP.554",23907,4.19
"1403","COUP.554",23920,3.24
"1404","COUP.554",23923,3.9
"1405","COUP.554",23932,3.77
"1406","COUP.554",23954,3.83
"1407","COUP.554",23970,3.54
"1408","COUP.554",23986,6.11
"1409","COUP.554",24005,5.42
"1410","COUP.554",24014,4.57
"1411","COUP.554",24027,4.4
"1412","COUP.554",24033,1.93
"1413","COUP.554",24042,2.87
"1414","COUP.554",24061,4
"1415","COUP.554",24080,3.29
"1416","COUP.554",24099,4.2
"1417","COUP.554",24111,2.51
"1418","COUP.554",24124,5.69
"1419","COUP.554",24206,5.63
"1420","COUP.554",24221,5.87
"1421","COUP.554",24250,6.7
"1422","COUP.554",24256,4.65
"1423","COUP.554",24284,4.37
"1424","COUP.554",24344,2.55
"1425","COUP.554",24366,3.15
"1426","COUP.554",24454,3.21
"1427","COUP.554",24473,4.11
"1428","COUP.554",24507,2.47
"1429","COUP.554",24523,6.76
"1430","COUP.554",24532,1.23
"1431","COUP.554",24545,5.19
"1432","COUP.554",24564,3.32
"1433","COUP.554",24589,3.84
"1434","COUP.554",24598,4.04
"1435","COUP.554",24636,2.09
"1436","COUP.554",24677,2.44
"1437","COUP.554",24824,5.13
"1438","COUP.554",24828,6.14
"1439","COUP.554",24865,4.8
"1440","COUP.554",24872,4.3
"1441","COUP.554",24881,2.54
"1442","COUP.554",25126,3.04
"1443","COUP.554",25167,2.09
"1444","COUP.554",25170,3.88
"1445","COUP.554",25201,4.67
"1446","COUP.554",25214,4.49
"1447","COUP.554",25230,3.76
"1448","COUP.554",25239,3.08
"1449","COUP.554",25264,3.94
"1450","COUP.554",25267,1.16
"1451","COUP.554",25280,2.92
"1452","COUP.554",25296,2.94
"1453","COUP.554",25393,3.61
"1454","COUP.554",25431,1.74
"1455","COUP.554",25459,6.29
"1456","COUP.554",25490,2.73
"1457","COUP.554",25497,3.13
"1458","COUP.554",25519,3.16
"1459","COUP.554",25556,2.42
"1460","COUP.554",25588,2.46
"1461","COUP.554",25635,6.57
"1462","COUP.554",25638,2.9
"1463","COUP.554",25644,5.35
"1464","COUP.554",25644,3.83
"1465","COUP.554",25669,2.57
"1466","COUP.554",25679,3.75
"1467","COUP.554",25695,3.46
"1468","COUP.554",25795,4.13
"1469","COUP.554",25804,7.12
"1470","COUP.554",25811,3.76
"1471","COUP.554",25864,2.02
"1472","COUP.554",25867,1.86
"1473","COUP.554",25874,5.22
"1474","COUP.554",25961,6.22
"1475","COUP.554",26021,5.76
"1476","COUP.554",26043,3.96
"1477","COUP.554",26056,2.42
"1478","COUP.554",26059,4.31
"1479","COUP.554",26106,1.28
"1480","COUP.554",26115,4.54
"1481","COUP.554",26122,4.56
"1482","COUP.554",26141,3.59
"1483","COUP.554",26323,5.72
"1484","COUP.554",26354,2.21
"1485","COUP.554",26411,4.82
"1486","COUP.554",26436,2.52
"1487","COUP.554",26458,4.32
"1488","COUP.554",26634,4.38
"1489","COUP.554",26728,2.72
"1490","COUP.554",26759,3.16
"1491","COUP.554",26838,1.75
"1492","COUP.554",26838,2.59
"1493","COUP.554",26841,3.48
"1494","COUP.554",26844,5.22
"1495","COUP.554",26879,2.79
"1496","COUP.554",26891,6.45
"1497","COUP.554",26951,3.74
"1498","COUP.554",26973,5.07
"1499","COUP.554",26985,2.92
"1500","COUP.554",27011,5.09
"1501","COUP.554",27014,3.73
"1502","COUP.554",27051,5.53
"1503","COUP.554",27105,2.69
"1504","COUP.554",27149,3.44
"1505","COUP.554",27149,6.32
"1506","COUP.554",27161,4.22
"1507","COUP.554",27183,3.44
"1508","COUP.554",27190,3.56
"1509","COUP.554",27256,3.2
"1510","COUP.554",27259,4.31
"1511","COUP.554",27262,4.38
"1512","COUP.554",27325,3.99
"1513","COUP.554",27334,6.56
"1514","COUP.554",27356,1.88
"1515","COUP.554",27394,2.74
"1516","COUP.554",27400,2.75
"1517","COUP.554",27409,6.04
"1518","COUP.554",27425,3.02
"1519","COUP.554",27479,5.45
"1520","COUP.554",27491,3.35
"1521","COUP.554",27513,1.45
"1522","COUP.554",27541,3.84
"1523","COUP.554",27642,2.64
"1524","COUP.554",27673,5.3
"1525","COUP.554",27686,3.2
"1526","COUP.554",27689,3.95
"1527","COUP.554",27692,2.8
"1528","COUP.554",27698,4.63
"1529","COUP.554",27730,5.67
"1530","COUP.554",27761,2.37
"1531","COUP.554",27812,5.16
"1532","COUP.554",27818,4.17
"1533","COUP.554",27827,7.69
"1534","COUP.554",27846,4.49
"1535","COUP.554",27849,7.91
"1536","COUP.554",27887,4.81
"1537","COUP.554",27956,1.88
"1538","COUP.554",27984,4.63
"1539","COUP.554",28009,4.64
"1540","COUP.554",28060,4.71
"1541","COUP.554",28072,3.08
"1542","COUP.554",28101,3.84
"1543","COUP.554",28107,4.25
"1544","COUP.554",28116,3.76
"1545","COUP.554",28138,9.57
"1546","COUP.554",28160,6
"1547","COUP.554",28210,3.12
"1548","COUP.554",28220,2.81
"1549","COUP.554",28229,5.42
"1550","COUP.554",28236,5.44
"1551","COUP.554",28245,6.23
"1552","COUP.554",28258,6.96
"1553","COUP.554",28298,3.53
"1554","COUP.554",28314,4.15
"1555","COUP.554",28330,2.8
"1556","COUP.554",28415,2.64
"1557","COUP.554",28433,3.35
"1558","COUP.554",28462,3.81
"1559","COUP.554",28487,2.94
"1560","COUP.554",28521,3.37
"1561","COUP.554",28525,2.53
"1562","COUP.554",28562,2.32
"1563","COUP.554",28600,4.68
"1564","COUP.554",28616,7.21
"1565","COUP.554",28641,8.59
"1566","COUP.554",28644,2.48
"1567","COUP.554",28644,2.64
"1568","COUP.554",28669,8.34
"1569","COUP.554",28744,3.84
"1570","COUP.554",28751,3.74
"1571","COUP.554",28788,6.2
"1572","COUP.554",28798,8.45
"1573","COUP.554",28895,2.94
"1574","COUP.554",28974,3.99
